Speaker,Russian (RU)
,"Ева сделала вид, словно готова броситься на Краусса, а Хидэёши и Кирие встали между ними, пытаясь успокоить обе стороны."
,......Затем Кирие сделала глубокий вдох и заговорила.
Ushiromiya Kyrie,"""............Я извиняюсь, Краусс нии‐сан. Знаю, что в определённой степени я тут посторонний человек, но я надеюсь, что ты позволишь мне кое‐что сказать. У меня есть предложение."""
Ushiromiya Krauss,"""Какое же, Кирие‐сан?"""
Ushiromiya Kyrie,"""......Для начала, многие годы мы все, включая и моего мужа тоже, принижали твои заслуги в том, что ты жил с отцом и заботился о нём. ...Не так ли?"""
Ushiromiya Rudolf,""".........Ну, что ж......Нам было легко, так как мы выбрались отсюда, однако Аники нянчится с отцом десятки лет, а это требует больших усилий. ......Я согласен, но что ты хочешь этим сказать, Кирие?"""
Ushiromiya Kyrie,"""Мы должны признать Краусса нии‐сана опекуном отца. ......Так ведь? Мы всегда боялись отца и взвалили бремя заботы о нём на Краусса нии‐сана. Мы все должны принять во внимание его старания."""
Ushiromiya Kyrie,"""Правильно? Ева нее‐сан?"""
Ushiromiya Eva,"""..................И что с того? Нии‐сан — опекун отца? Не решай за других, чужачка!"""
Ushiromiya Hideyoshi,"""Л‐ладно, успокойся. ......Кирие‐сан, так к чему ты клонишь?"""
Ushiromiya Rudolf,"""..............................Кирие, пожалуйста, продолжай."""
Ushiromiya Kyrie,"""Мы должны быть благодарны Крауссу нии‐сану и Нацухи нее‐сан. ......Стоит поблагодарить их за постоянную заботу об отце."""
Ushiromiya Kyrie,"""Именно в силу отсутствия у нас какого‐либо чувства благодарности мы так не ладим. ......Не так ли, Краусс нии‐сан?"""
Ushiromiya Krauss,""".........Я удивлен. Не думал, что ты, Кирие‐сан, сможешь понять наши старания, которые даже мои кровные родственники не принимают во внимание."""
Ushiromiya Natsuhi,"""......Это естественный долг наследника главы семьи Уширомия."""
Ushiromiya Kyrie,"""Правильно. Это ответственность преемника главы семьи. ......Именно потому, что вы заботитесь об отце, мы должны признать вас преемниками."""
Ushiromiya Eva,"""Эй! Почему это ты решила всё самостоятельно?!! Ведь ты просто посторонний человек..."""
Ushiromiya Rudolf,"""Подожди, Анеки! .........Верно. Как и сказала Кирие. Ты преемник, потому, что ты заботишься об отце, Аники. Как было сказано ранее."""
Ushiromiya Rosa,"""............О..."""
Ushiromiya Eva,""".........Н‐н..."""
,"Роза обратила внимание, а затем дошло и до Евы."
,"Огрызающаяся агрессивность Евы по отношению к Кирие, которая вела разговор в своем русле, мгновенно исчезла, и вместо этого она уставилась на Краусса и Нацухи."
,......Нацухи не могла понять такой внезапной перемены и слегка разволновалась.
Ushiromiya Kyrie,"""Краусс нии‐сан. ...... Если ты примешь всего лишь несколько условий, то мы не будем просить встречи с отцом до самой его смерти."""
Ushiromiya Kyrie,"""Конечно, мы также не спросим о встрече с ним на его смертном одре. ......Мы даже можем отсутствовать на похоронах."""
Ushiromiya Krauss,"""......О? .........Вот это номер. Но почему бы мне пока не послушать. Назови эти условия."""
Ushiromiya Kyrie,"""Первое. ......Титул наследника главы переходит к опекуну текущего главы Уширомии Кинзо."""
Ushiromiya Krauss,""".........Хм‐м. И затем?"""
Ushiromiya Kyrie,"""Второе. Обязанность опекуна состоит в том, чтобы присматривать за Уширомией Кинзо. ......Если проще, работа опекуна — заботиться о нём до его последнего мига. Ты подготовился к этому с самого начала, Краусс нии‐сан, так что с этим проблем нет."""
Ushiromiya Krauss,"""Естественно. У меня нет возражений по поводу этих условий. Я уже выполняю их."""
Ushiromiya Kyrie,"""Третье. В случае, если опекун пренебрегает своими обязанностями по уходу, он лишается своих прав на опекунство."""
,"Когда Краусс услышал эти слова, его лицо растеряло всю небрежность.{n}...Одна Нацухи не понимала, что это означает."
Ushiromiya Krauss,"""......Хо. И что же это за... такие обязанности по присмотру, которые подлежит выполнять опекуну?"""
Ushiromiya Kyrie,"""Это означает присмотр, при котором отец сможет прожить остаток жизни как можно более здоровым. ......Объясню более подробно. В случае, если отец умрёт смертью, отличной от естественной, опекун лишается своих прав опекуна и теряет статус наследника главы. В этой ситуации следующая по рангу, Ева нее‐сан, будет выбрана наследницей."""
Ushiromiya Natsuhi,""".........О... о чём ты говоришь... Как ты можешь так бесстыдно нести подобную чепуху!"""
Ushiromiya Krauss,"""Хо‐хо. Ну же, ну, опекун ведь несёт большую ответственность..."""
Ushiromiya Krauss,"""Однако люди могут умереть по‐разному. Например, старики‐маразматики иногда умирают, когда еда застревает у них в горле. Как правило, это называется 'смертью от старости' в самом широком смысле."""
Ushiromiya Krauss,"""Но согласно твоим доводам, это станет 'смертью вследствие несчастного случая' и ответственность за присмотр будет на мне. ......Это несправедливо и невыгодно для меня."""
Ushiromiya Kyrie,"""В мои намерения не входит навязывать тебе столь нечестный подводный камень. Я подразумеваю случаи, которые опекун мог бы предотвратить путем проявления заботы и присмотром за отцом."""
Ushiromiya Kyrie,"""Работа опекуна, к примеру, может заключаться в поднесении еды до рта отца, но вот проглотит он её, или нет, это уж точно от него не зависит. Не вижу никаких проблем с примером, приведенным тобой, Краусс нии‐сан."""
Ushiromiya Krauss,""".........Хо. Итак, что за случай, когда опекун теряет свои права, ты имеешь в виду?"""
Ushiromiya Kyrie,"""Например... Если он исчезнет."""
Ushiromiya Krauss,"""........................О?"""
Ushiromiya Kyrie,"""Похоже, что сейчас отец полностью контролирует себя, но может начаться слабоумие."""
Ushiromiya Kyrie,"""......Он может начать бродить вокруг, пока вы не видите, и попасть в какой‐нибудь несчастный случай. Или же заблудиться в лесу и пропасть."""
Ushiromiya Kyrie,"""......Разве такой вид случаев не подпадает под ответственность опекуна?.."""
Ushiromiya Natsuhi,"""Отец пребывает в ясном и здравом уме! Нечего приплетать слабоумие!.."""
Ushiromiya Kyrie,"""Однажды я неожиданно увидела, как отец направился в лес. Я погналась за ним, но так и не смогла его найти. Я позвонила в полицию и начались поиски, но когда по истечении 7 лет его так и не удалось обнаружить, он был объявлен юридически мёртвым. Я говорю о том, что мы не приемлем использование подобной истории для признания его мёртвым."""
Ushiromiya Krauss,"""........................"""
Ushiromiya Kyrie,"""После смерти отца, безусловно, будет проводиться вскрытие, и мы проверим, действительно ли его смерть наступила от старости в наиболее широком понимании и в рамках здравого смысла. ......Ответственность за смерть по иной другой причине целиком ложится на попечителя."""
Ushiromiya Kyrie,"""...............Видишь? Это всё вещи, которыми ты и так занимался до сегодняшнего дня, Краусс нии‐сан. В этих условиях нет никакого подвоха или чего‐то подобного, так?"""
Ushiromiya Natsuhi,"""Т‐ты смеешь насмехаться над нами, какая низость!!! Я с трудом представляю, почему мой муж должен быть принуждён к правилам, которые его так унижают!!!"""
Ushiromiya Kyrie,""".........На самом деле, я подозревала ещё с прошлого года. Нет, все присутствующие здесь, возможно, тоже заподозрили. Ева нее‐сан и Хидэёши нии‐сан. Рудольф‐сан и Роза‐сан тоже. Каждый догадывался всё это время, но это было так страшно представить, что в действительности никто не признался в этом."""
Ushiromiya Krauss,"""Хм. ......Ху‐ху‐ху‐ху, ха‐ха‐ха‐ха‐ха!!!.. Понятно, так вот что ты хочешь этим сказать! ......Что отец уже мёртв, и что я это скрываю!"""
Ushiromiya Battler,"""......Ах, точно. Это одна из версий, являющаяся, на мой взгляд, ключевой в разгадке последней тайны в прошлой игре."""
Ushiromiya Ange,""".........Ты о самой последней — таинственном убийстве доктора Нанджо?"""
Ushiromiya Battler,"""Именно. ......Ведьма определённо много наговорила красным. ...Она огласила имена всех восемнадцати человек, и объявила, что они либо живы, либо мертвы, а затем заявила, что здесь больше не осталось людей. ......Однако, опираясь на эту теорию, я могу провести свой путь через эту брешь!.."""
Ushiromiya Ange,"""..................Вот как. То есть это один из ответов, который не вызывает противоречий в обоих случаях. .........Понятно."""
Ushiromiya Battler,"""Улавливаешь мою мысль? ...А ты быстро схватываешь. Тем лучше, мне не придётся ничего объяснять."""
Ushiromiya Ange,"""Никакого 19‐го человека на этом острове нет. И тем не менее, эта уловка позволяет привнести неизвестную личность. ...Другими словами, 'имена всех восемнадцати человек' не обязательно принадлежат 'восемнадцати людям на острове'."""
Ushiromiya Battler,"""В точку!.. Ведьма упомянула 18 имен, одно за другим, и объявила, живы ли они или мертвы. Помимо этого, она объявила, что кроме восемнадцати людей на острове никого нет. ......Однако здесь присутствует одна иллюзия."""
,"Нигде не гарантировано, что {i:18 имён = 18 людей на острове}."
Ushiromiya Battler,"""Когда она назвала по именам все 18 человек, и объявила, кто жив и кто мёртв, она скрыла имя преступника X, и вместо него примешала кого‐то, кого на острове не было!.."""
Ushiromiya Battler,"""Благодаря этому, несмотря на то, что преступник находился на острове, она могла оставить его вне списка живых или мёртвых! Примешанной личности на острове не было, так что её имя не увеличивало общее количество людей на острове."""
Ushiromiya Battler,"""Таким образом, хоть преступник и входил в общую сумму восемнадцати человек на острове, его имя можно было оставить в тени! Два красных заявления не зависят друг от друга, а значит, в данной теории нет противоречий!.."""
Ushiromiya Ange,"""Личность, с помощью которой было скрыто имя преступника, попадает под ряд условий. ......Во‐первых, хоть её и не было на острове, она была кем‐то, кто, по нашим предположениям, находился на острове. ......По‐другому ведьма не смогла бы нас провести."""
Ushiromiya Ange,"""И было бы предпочтительней, если этот человек оказался бы мёртв. ......В конце концов, нет более совершенного алиби, чем смерть. Поскольку на тот момент, таинственность была основана на том, что это было невозможно для всех восемнадцати человек. .........Что‐то вроде этого?"""
Ushiromiya Battler,"""Да, именно так!... И этим человеком был .........Дедушка. ......В данный момент, Кирие‐сан намекает только на одну вещь."""
Ushiromiya Battler,"""......Мы полагаем, что дедушка заперся у себя в кабинете под предлогом, что он не желает никого видеть... Однако, вполне вероятно, что он уже мёртв, и дядя Краусс лжёт, когда утверждает, будто дедушка жив!.."""
,"И правда. Дедушка был заперт в своей комнате всё это время, и никто не встречался с ним лицом к лицу!"
,"Возможно, он уже был мёртв, а дядя Краусс и остальные состоят в заговоре, и пытаются всех обмануть!.."
Ushiromiya Ange,"""............Если Кинзо умрёт, произойдёт раздел наследства. Однако если Кинзо не умрёт... нет, если он умрёт, но {i:этого не объявят}, раздел наследства не произойдёт."""
Ushiromiya Battler,"""Другими словами, дядя Краусс мог бы присвоить себе всё дедушкино состояние!.. Точно, у него для этого есть полноценный мотив!"""
,"Возможно, 19‐я ""личность икс"" действительно не существует на этом острове."
,"Однако сама ""личность икс"" существовала.{n}......И эта личность была 18‐м человеком!"
Ushiromiya Battler,"""Другими словами, на острове первоначально было 17 людей, а не 18. Потом неизвестная 'личность икс' вкралась и совершила преступление."""
Ushiromiya Battler,"""......Ну что, Беато?! Выходи, я только что разгадал финальную, крупнейшую тайну с прошлого раза!!!"""
,"Стоило Баттлеру решительно заявить это, из ниоткуда раздался отчетливый звук апплодисментов, и пространство вокруг них озарилось светом, превратившись в знакомую ведьмину чайную комнату."
{f:5:Beatrice},"""Ха‐ха, ха‐ха‐ха‐ха‐ха‐ха‐ха! Браво, браво. Я не в состоянии отрицать, что кто‐то настолько некомпетентный, как ты, наконец, смог привыкнуть к этому, но как бы то ни было, тебе удалось додуматься лишь до одного‐единственного ответа."""
{f:5:Beatrice},"""Даже бетонная глыба может перестать думать! Так ты наконец‐то эволюционировал в мыслящее создание."""
{f:5:Beatrice},"""......Можно даже сказать, ты наконец‐то сделал шаг вперёд от рыдающей твари, которой был раньше, лишь лизавшей мне обувь и скрипевшей зубами. *смешок*смешок*!"""
Ushiromiya Battler,"""......Меня водили за нос этой глупой игрой слов в прошлой игре. Моя никудышность даже меня выводит из себя!"""
Ushiromiya Battler,"""Отлично, Беато, повтори! Если сможешь, объяви, что 18 человек на острове включали дедушку, попробуй же сделать это!!!"""
Ushiromiya Battler,"""Да, ты не можешь. Поскольку он был уже мёртв. Это конец твоего обмана!"""
{f:5:Beatrice},"""Ха‐ха‐ха‐ха‐ха‐ха, ах‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!! Надо же, что это у нас тут? .........Стоит ли мне разрубить это напополам красной правдой?"""
{f:5:Beatrice},"""Нет, нет, лучшим выбором будет, покамест, воздержаться и позволить тебе как следует раззадориться. Если я в любом случае собираюсь сбросить тебя с обрыва, интереснее всего было бы сначала заманить тебя повыше. *смешок*!"""
,"Беато, противно усмехаясь, казалось, искала выражение лица, которое разозлило бы меня ещё больше."
,"Как будто она хотела сказать, что ответ, к которому я пришёл, был невероятно нелепым."
,"В отличие от меня, раздражённого донельзя поведением ведьмы, Гретель сохраняла холодное и невозмутимое выражение лица."
,"...Как будто бы она ожидала, что ведьма станет вести себя подобным образом."
Ushiromiya Ange,"""..................Вот оно что. ...Баттлер вырос и поумнел, но тоже случилось и с ведьмой."""
Ushiromiya Battler,"""В чём дело, Беато! Прекрати выпендриваться!!! Я спросил, можешь ли ты повторить! Отвечай!!!"""
{f:5:Beatrice},"""*Смешок*смешок*смешок*..."""
Ushiromiya Ange,"""......Довольно, Баттлер. От ведьмы не так просто добиться ответа. ......Она не даст его до тех пор, пока она не будет считать его выгодным для себя."""
Ushiromiya Battler,"""Что?! Что ты имеешь в виду?.."""
Ushiromiya Ange,"""Поскольку в прошлых играх тебя можно было водить за нос красной правдой, ведьма использовала её налево и направо."""
Ushiromiya Ange,"""Но сейчас ситуация иная. Теперь ты выманиваешь красную правду и используешь её в качестве своего оружия. При таком раскладе ведьма ни в коем случае не станет просто так пуляться красным. .........Не так ли?"""
{f:5:Beatrice},"""Гретель, или как там тебя. ...Похоже, что в отличие от Баттлера, ты наделена способностями к здравому мышлению. Я пригласила в гости такого грозного противника."""
{f:5:Beatrice},"""Это верно! Когда Баттлер ожидает, что я использую красную правду, обязана ли я отвечать его ожиданиям?!"""
{f:5:Beatrice},"""Нет! Мои обязанности ублажать тебя настолько же ничтожны, как крошка от круассана, который ты съел сегодня утром!!!"""
Ushiromiya Battler,"""Т‐ты сволочь!!!........."""
{f:5:Beatrice},"""Да, да, да, да, вот оно, это выражение лица‐а‐а‐а‐а! Я начала с игры с красной правдой лишь из желания увидеть это выражение лица! Зачем мне так дурачиться, если это не даёт мне шанса увидеть его!.."""
Ushiromiya Battler,"""......Хе‐хех. Ты ведь просто не любишь проигрывать, верно? Болтовня всего, что взбредёт тебе в голову, в стремлении обмануть меня, поскольку ты не можешь найти ответ на мои слова, больше не прокатит!"""
{f:5:Beatrice},"""Не будь настолько самоуверен! Подобный ответ можно изрубить на кусочки без всяких усилий! Но я не не собираюсь лезть вон из кожи, чтобы говорить красным. Я не стану говорить им, поскольку ты просишь меня так поступать. Знаешь почему?"""
Ushiromiya Ange,"""............Ты только что сказала это. Ты надеешься подсечь его, когда он будет полагать, будто находится в самом выгодном положении. Эта злонравная ведьма утверждает, что больше не собирается прибегать к красному, поскольку ты нуждаешься в красном."""
Ushiromiya Ange,"""Другими словами, она больше не намерена играть в повторялки того, что ей говорят."""
{f:5:Beatrice},"""*Смешок*смешок*! Именно, именно! В отличие от Баттлера, с этой девушкой дело идёт гораздо быстрее, так как ей не надо всё разъяснять! Я буду говорить красной правдой только тогда, когда того захочу!"""
Ushiromiya Ange,"""Вот и всё. Фактически, ведьма вольна использовать красную правду, когда ей вздумается. Она не обязана предоставлять её, когда человеческая сторона изъявляет желание её получить. ............Но это зависит от обстоятельств."""
Ushiromiya Battler,"""......Обстоятельств?.. То есть?.."""
Ushiromiya Ange,"""Ведьма не обязана выполнять твою просьбу что‐нибудь повторить. Однако ответ вменяется ей в обязанность только тогда, когда ты заявляешь, что можешь разрушить теорию о ведьме. Поскольку в этом суде первой инстанции без судьи то, что не опровергается, становится правдой."""
Ushiromiya Ange,"""......Как, к примеру, та же теория о ведьме, продвигаемая самой ведьмой, которая тут же станет истиной, если ты сдашься и прекратишь думать."""
Ushiromiya Battler,"""Тогда... раз у неё нет контраргументов на моё предположение, то это означает его верность?! Значит верно, что преступником является таинственный 18‐й человек Икс, а дедушка уже мёртв?!"""
Ushiromiya Ange,"""......По крайней мере, пока ведьма не возразит. Тогда правда проиграет новым правдам далее в будущем. ......Подвох же заключается в том, что ведьма даже может выбирать время приведения контраргумента."""
Ushiromiya Ange,"""...Иными словами, твои рассуждения в данный момент могут быть верны, или ведьма, возможно, воздерживается от дальнейшего спора, несмотря на их ошибочность."""
Ushiromiya Ange,"""......С другой стороны, ведьма может игнорировать их, поскольку основа 'Теории ведьмы' от этого не страдает, в любом случае, на данный момент мы не сможем отличить одно от другого. .........Более или менее так?"""
{f:5:Beatrice},"""*Смешок*смешок*, *смешок*смешок*смешок*! Будь ты проклята, леди {f:5:Бернкастель}, что подбросила столь проблемную фигуру. Из‐за неё я лишаюсь всех своих манёвров!"""
Ushiromiya Ange,"""Ведьма наловчилась отвечать на твои просьбы о повторении фраз в отдельное время. ......Это можно даже назвать задержкой."""
Ushiromiya Battler,"""......О... она морочит мне голову......Выходит, даже если я выскажу какие‐то ошибочные выводы, то остаётся вероятность, что Беато намеренно держит меня в заблуждении, не отрицая моих догадок, а потом, гораздо позже, когда я приведу серьёзные аргументы, основой которых служат ранее ошибочные выводы, то ударив по этой основе, она разобьёт мои аргументы в пух и прах, и всё пропало?!"""
,"Одно логическое рассуждение становится мостиком к следующему.{n}Требуя повторять слова, я тем самым укреплял свои позиции и понемногу продвигался вперёд."
,Но поскольку эта сволочь Беато придумала эту необычную тактику задержки... Я больше не в состоянии подтвердить или опровергнуть ход своих мыслей.
,"Я словно лишился трости для поиска в темноте, которую только‐только заполучил. ......Неужели сейчас фактически застрял?!!.."
{f:5:Beatrice},"""Эй‐эй, Баттлер, если твоё лицо и дальше будет выражать такое отчаянье, я же не смогу не пускать слюнки{p:0:♪} Эта трость с самого начала была не более чем вспомогательным средством, пожалованным мною тебе в силу твоей полной никчёмности."""
{f:5:Beatrice},"""А теперь ты, наконец‐то, можешь выступить против меня без всяких поблажек, не так ли? Ку‐хи‐хи‐хи‐хи‐хи‐хи‐хи!"""
Ushiromiya Ange,"""......Но само по себе это не меняет факта, что требование повторения является для Баттлера одним из способов борьбы. Как я уже сказала, как только возникает некий фатальный фактор, грозящий разрушить 'Теорию Ведьмы', ведьма обязана привести контраргумент и, как следствие, говорить красной правдой."""
Ushiromiya Ange,"""......И хотя ведьма вольна выбирать время для приведения контраргумента, рано или поздно, но он должен быть приведён. .........Не так ли?"""
{f:5:Beatrice},"""Хм‐м, может быть и так. Если под конец игры я не смогу отрицать выдвинутую Баттлером 'Теорию людских уловок', Баттлер воспользуется ею как средством для моего отрицания и для него станет возможным провозгласить победу."""
Ushiromiya Ange,"""......Так следует ли нам рассматривать это как ограничение стороны ведьмы, в том смысле, что 'Теория людских уловок', выдвинутая людской стороной, то есть его просьбы о повторении, должны быть обезврежены в процессе игры?"""
{f:5:Beatrice},"""Так и есть. ......Цель Баттлера заключается в том, что он должен продемонстрировать способность объяснить всю игру, затеянную мною с людьми на этом острове, добившись тем самым моего отрицания. Если Баттлер преуспеет в этом, то в тот момент он должен стать победителем в этой игре."""
Ushiromiya Ange,"""Позволь подтвердить правила. ......Должны ли мы считать временем завершения игры 24:00, 5 октября 1986 года, следуя времени на Роккенджиме?"""
{f:5:Beatrice},"""С этим у меня нет проблем."""
Ushiromiya Ange,"""К завершению времени игры, человеческая сторона вправе использовать 'Теорию людских уловок' для объяснения всех загадок, а если сторона ведьмы не сможет привести опровергающих аргументов, человеческая сторона вправе провозгласить свою победу. ......Есть проблемы?"""
{f:5:Beatrice},""".........Нам лучше быть конкретней. На момент окончания игры, стороне ведьмы будет предоставлена возможность привести контраргументы."""
Ushiromiya Ange,"""Давайте установим время. Одна минута. Если ты не сможешь привести свои контраргументы в течение одной минуты, то провозглашается победа."""
{f:5:Beatrice},"""Тогда позволь мне ввести такое же правило в отношение тебя. К моменту окончания игры, человеческой стороне будет дана одна минута для разгадывания возникших загадок. Если останется хоть одна тайна, которой нечего противопоставить в течение этого времени, то победу одерживает ведьма, и игра завершается."""
{f:5:Beatrice},"""......Было бы так досадно, застопорись игра из‐за длительных раздумий, верно?"""
Ushiromiya Battler,"""............Ты дрянь. Меняешь всё без меня... Но я более или менее вник в происходящее. Даже если слова, которые я требую повторить, не опровергнуты сразу же, они всё равно должны быть опровергнуты рано или поздно."""
Ushiromiya Ange,"""Да, именно так. ......И это должно произойти до 00:01 6 октября."""
Ushiromiya Ange,"""......Но будь осторожен. От неё требуется исключить лишь одну из твоих версий, которую ты скажешь ей повторить. Пока ты не сможешь разгадать все загадки, ты не сможешь объявить свою победу."""
{f:5:Beatrice},"""Подобно тому, как я могу использовать красный, Баттлер, с этого момента я позволяю тебе использовать голубой."""
{f:5:Beatrice},"""Объясняя мои магические убийства человеческими уловками, ты можешь сделать заявление голубым цветом. Я же обязана отразить твой голубой красным к концу игры."""
Ushiromiya Battler,"""Голубой.........Выходит, я буду просить тебя повторить что либо, используя голубой..."""
{f:5:Beatrice},"""Не совсем. Когда ты просишь меня что‐либо повторить, то возможны всякие мелочи. Голубой же налагает определённые рамки. Пока он сам по себе не опровергает ведьм, воспользоваться им нельзя."""
Ushiromiya Battler,"""........................"""
,Ну вот пошла путаница... Но в целом получается где‐то следующее.
,"К примеру, возьмём одну из прошлых загадок, когда я попросил кое‐что повторить.{n}""Фактическое число универсальных ключей составляло 5""."
,"Нужно было убедиться, что имелось действительно пять универсальных ключей, тогда как она утверждала, что их было не более 5."
,"Но поскольку этот факт сам по себе ведьму не отрицает, я не могу высказать его голубым. То есть для того, чтобы я смог сказать что‐либо голубым, я должен был сказать нечто вроде такого:"
,"{i:""Фактическое число главных ключей превышает 5. Преступник же вошел или вышел из комнаты при помощи этого дополнительного ключа!""}"
,"......И только тогда ведьма, утверждающая, что это была закрытая комната, в которой произошло убийство с помощью магии, обязана будет привести контраргумент. Другими словами, я не могу требовать, чтобы она что‐нибудь повторила, что позволяет мне оценить пределы моих рассуждений."
,.........Это наверняка поставит меня в крайне невыгодное положение.
,"Дерьмо... Этого достаточно, чтобы в голову начали закрадываться мысли, что красный, которым прежде говорила Беато, играя со мной, являлся проявлением огромного милосердия..."
Ushiromiya Battler,"""...Чёрт возьми. То есть даже если я выдвину теорию про конкретную закрытую комнату и выскажу её голубым, но стоит Беато опровергнуть её в самом, самом конце, то я даже не успею придумать следующую теорию?! Это правило ужасно и вредно для меня..."""
Ushiromiya Ange,""".........Ты снова собираешься сдаться до начала боя? Успокойся. Никто не говорил, что ты можешь использовать голубой только один раз для каждой загадки. Ты понимаешь, что это означает?"""
Ushiromiya Battler,"""Н‐нет. ......А что?.."""
Ushiromiya Ange,"""Твой метод борьбы вплоть до этого момента был жалок вот почему: ты выдвигал одну теорию, глядел на лицо ведьмы, и если эта теория не приносила результата, ты переходил к созданию новой. Так ты ведьму в угол не загонишь."""
Ushiromiya Battler,"""Тогда как же мне сражаться?..............Уж не хочешь ли ты сказать..."""
Ushiromiya Ange,"""Да, именно так. ......С загадками разбираются не точечными ударами. {i:Нужно нападать стеной}. Ты сам сказал в прошлой игре, что сила твоих рассуждений должна быть именно такой."""
,"Нападать... стеной. Точно, ранее я так и сказал."
,Высказывание догадок и попытки разоблачить тайну — это всё равно что пускать стрелу по далекой цели.
,"До сего момента я пускал стрелу за стрелой, спрашивая у ведьмы, попал ли я цель, а затем брал лук на изготовку и снова пускал стрелы после того, как мне заявляли, что я промазал."
,При таком раскладе я ни за что не попаду...{n}Пули могут послужить даже лучшим примером.
,"Если совершать выстрел за выстрелом по далёкой цели из пистолета, то вряд ли с лёгкостью совершишь попадание."
,......Так как же можно попасть?
