Speaker,Russian (RU)
Ronoue Genji,"""............Ритуал {f:5:Беатриче} полностью завершился к восьмым сумеркам. ...Полагаю, теперь я могу рассказать вам всё."""
Ushiromiya Battler,"""Чт... что ты сказал?.."""
,"Моё опьянение как рукой сняло. Я опустил ноги со стола и внимательно прислушался, ожидая дальнейших слов Генджи..."
Ronoue Genji,"""Баттлер‐сама. ......Я проведу вас в кабинет господина. ......Наверное, будет лучше, если вы услышите это непосредственно от них."""
Ushiromiya Battler,"""От... них?.. Э‐эй, что ты хочешь этим сказать!.."""
Ronoue Genji,"""......Прошу, следуйте за мной. Я проведу вас. Баттлер‐сама."""
,"Сказав мне следовать за ним, Генджи‐сан двинулся по коридору."
,"Окончательно одолев хмель, я пошёл вслед за ним..."
,Мы поднялись по большой лестнице... на третий этаж.{n}Генджи‐сан остановился на полпути.{n}Затем он обернулся и сказал.
Ronoue Genji,""".........Баттлер‐сама. ......Дальше вы, возможно, увидите вещи, которые не сможете понять."""
Ushiromiya Battler,"""Не надо меня запугивать. .........Сегодня я насмотрелся непонятных мне вещей сверх всякой меры."""
Ronoue Genji,""".........Видимое вами является тем, чем оно видится. Слышимое вами — тем, чем оно слышится, так что пожалуйста, примите это."""
Ronoue Genji,"""Почему? Что? ...Нет нужды в подобных вопросах. ...Баттлер‐сама, по крайней мере, вы узнаете правду. Я оставляю за вами, Баттлер‐сама, принимать ли это, поверить ли этому или отрицать это."""
Ushiromiya Battler,"""....................................."""
,"Генджи‐сан в последний раз проверил, готов ли я узнать правду."
,Восьмые сумерки уже закончились. К девятым сумеркам же возродится ведьма... и кто в живых остался — будет мёртв.
,"Это означало, что {f:5:Беатриче} уже возродилась.{n}...И наверное, никому из нас не позволят выжить и вернуться."
,Если я всё равно расстанусь с жизнью... Под конец я бы хотел узнать правду.{n}...Как бы ни было трудно принять её.
Ushiromiya Battler,"""..................Да. ......Даже если появится демон или ведьма... я готов."""
Ronoue Genji,""".........И впрямь, вы такой же как Господин в его молодые годы. ......Баттлер‐сама, пожалуйста, будьте прилежны в своём учении. В будущем у вас без сомнения появятся великие стремления. И тогда, убедитесь, что нет ничего, о чём бы вы, из‐за недостатка знаний, сожалели всю оставшуюся жизнь."""
Ushiromiya Battler,""".........Если мне представится возможность учиться упорно, то никаких проблем."""
Ronoue Genji,"""..............................."""
,"Казалось, молчание Генджи‐сана вынуждало меня поглубже поразмыслить над своим решением..."
,"И... Мы увидели дверь дедушкиного кабинета, насквозь пропитанную сладким запахом."
,Генджи‐сан вытащил из кармана золотой ключ изысканного вида.
,"Все универсальные ключи были конфискованы тётей Розой, но ключ от кабинета был единственным, который он оставил при себе."
,Он вставил его в замочную скважину... и раздался тяжёлый лязг металла.
Ronoue Genji,""".........Господин. Это Генджи. Я привёл с собой Баттлера‐сама."""
,"Ответа не последовало, но было похоже, что разрешение войти внутрь было получено..."
Ronoue Genji,"""Входите, Баттлер‐сама. ......Пожалуйста проходите."""
Ushiromiya Battler,"""..................Ага. ......Я вхожу."""
,Я мысленно приготовился... И открыл дверь нараспашку.
,И в этот самый момент... меня слегка ослепило золотое сияние...
,"Как ни странно... это была...стая бабочек, сверкающих золотом."
,Золотые бабочки полностью заполняли собой кабинет дедушки.......
Ushiromiya Battler,"""Чт... что... это..."""
,Это выглядело почти как карнавал с золотыми конфетти.{n}Весь интерьер дедушкиного кабинета полностью тонул в золотом сиянии...
,"И... перед рабочим столом стоял диван, похожий на кресло... на котором я мог увидеть дедушку, сидящего спиной ко мне."
,"Напротив дедушки тоже кто‐то сидел.{n}...Это была тень, поэтому я не смог её толком рассмотреть..."
Ronoue Genji,"""......Господин. Я привёл Баттлера‐сама."""
Ushiromiya Kinzo,"""............Баттлера, значит? Сейчас я занят размышлениями... Так что пока сохраняй тишину......"""
,"Кинзо произнёс это раздосадовано, все ещё не поворачиваясь к Баттлеру."
,"Похоже, что он неплохо проводил время, играя со своим гостем..."
,"Было похоже, что оппонент контратаковал наилучшими доступными ходами.{n}Было видно, что Кинзо получает удовольствие, находясь в глубоких размышлениях, и время от времени он то стонал, то заходился смехом..."
{f:5:Beatrice},"""Я думала на протяжении 30 лет. ......Я 30 лет думала о том, как же мне следует ответить на этот твой ход... Что ж, веселись, посмотрим, как ты ответишь на ход, который я обдумывала на протяжении 30 лет."""
Ushiromiya Kinzo,"""......Фха‐ха‐ха‐ха‐ха‐ха‐ха. Это и впрямь продуманный ход. ......Так весело, просто замечательно... *хи‐хи*хи‐хи*хи‐хи*хи‐хи*, ха‐ха‐ха‐ха‐ха‐ха‐ха! Невыносимо, это невыносимо."""
Ushiromiya Battler,"""......Чт... ............Что... это..."""
{f:5:Beatrice},"""Так ты пришел, Баттлер. А я тут уже заждалась. Ради Кинзо, побудь паинькой. ...Не слишком ли рано сдаваться, а, Кинзо? Впрочем, я уже могу ответить на твой следующий ход несколькими способами. *хи‐хи*хи‐хи*хи‐хи*!.."""
,Это должно было стать... моей первой встречей с этой ведьмой.
,"Однако... я уже знал её.{n}Несмотря на то, что мы только что встретились... я знал её... видел на портрете!.."
{f:5:Beatrice},"""Генджи. Подай Баттлеру чего‐нибудь крепкого. Какой напиток ему подойдет?.."""
Ronoue Genji,"""......Может быть, тот, что господин любит с дней своей юности?"""
{f:5:Beatrice},"""Сойдёт, подай его. ......Ты правильно сделал, придя сюда, Уширомия Баттлер. Для начала присядь."""
{f:5:Beatrice},""".........Ты ведь много раз называл моё имя, не так ли? И взамен я разрешила тебе увидеться со мной. ...Итак, о чём же ты хочешь спросить меня? О чём поинтересуешься?"""
{f:5:Beatrice},"""......Дверь в Золотую Землю скоро откроется. Скоро я буду давать банкет по случаю моего возрождения, на котором буду приветствовать ведьм. ...А до той поры у меня есть время ответить на все твои вопросы."""
Ushiromiya Battler,"""У... у меня есть целая куча вещей, о которых я бы хотел спросить тебя! Что произошло на этом острове?! И почему произошли подобные инциденты?!"""
Ushiromiya Battler,"""А ещё я хочу спросить о закрытых комнатах! Что насчет часовни?! Что с комнатой Джессики?! И что там с комнатой слуг?! Да и с комнатой тёти Нацухи?! И ещё с гостиной?!"""
Ushiromiya Battler,"""Но есть ещё куча вещей, о которых я бы хотел спросить тебя! О настоящей природе ведьмы! Ты в самом деле ведьма?!! Какова твоя цель, чего ты хочешь от нас добиться, и почему ты позвала меня сюда?!! Ответь на все мои вопросы!!!"""
Ushiromiya Kinzo,"""Э‐эй, нельзя потише, а?! Ты думаешь, что ответы тебе принесут на блюдечке с голубой каемочкой, только спроси?!?!"""
{f:5:Beatrice},"""Не говори так, Кинзо. Тонкая и хрупкая паучья сеть однажды защитила от Царя Ирода. ......Также как в этом мире не существует бесполезных вещей, не существует и бесполезных вопросов."""
{f:5:Beatrice},"""Очень хорошо, я отвечу на все твои вопросы. ......Но только при одном условии."""
Ushiromiya Battler,"""Каком?"""
{f:5:Beatrice},"""Если ты выслушаешь всё и примешь моё существование, то встанешь передо мной на колени и будешь целовать мои туфли. Я позвала тебя сюда для того, чтобы заставить сдаться мне."""
{f:5:Beatrice},"""...Кинзо и я заключили пари. Мы поспорили, что же наступит первым — придумает ли Кинзо новый ход или же ты сдашься мне. Я не собираюсь проигрывать. *хи‐хи*хи‐хи*хи‐хи*хи‐хи*!.."""
Ushiromiya Battler,"""...Ч... чтоб тебя, вести себя так самоуверенно! Ладно, хорошо. Попытайся вынудить меня принять это. ...Заставь меня принять то, что ты ведьма и то, что ты можешь пользоваться какой‐то странно‐потрясающе‐великой магией!"""
Ushiromiya Battler,"""Если я сдамся, то поцелую тебя или сделаю всё, что ты меня попросишь!!!"""
,"Хихикнув, ведьма злорадно загоготала.{n}Затем она посмотрела на него неприятным взором, говорящим, что мужчина не имеет права забирать свои слова назад..."
{f:5:Beatrice},"""Неплохо сказано! Итак, на какой вопрос мне следует ответить первым?! Я отвечу на всё!!! Ну же, каким будет твой первый вопрос?!?!"""
