Speaker,Russian (RU)
Ronoue Genji,""".........Господин, {f:5:Беатриче}‐сама. Скоро наступит время для пира."""
Ushiromiya Kinzo,"""Уже? ......Так быстро. Каждая ночь, что я провожу с тобой, пролетает так быстро, луна падает как яблоко, и солнце выпрыгивает из реки, словно мелкая рыбёшка."""
{f:5:Beatrice},"""Пойдём, уже время. ......Становись Баттлер. Это начало пира в честь моего возрождения."""
{f:5:Beatrice},"""Я представлю тебя в качестве своей новой мебели... нет, в качестве моей игрушки. Самым высокопоставленным ведьмам."""
,"Ведьма элегантно расслаблялась, сбросив ноги с дивана и закинув их на скамейку для ног."
,"...Однако скамейка для ног не была частью дивана... Это был {y:0:Челове}{n:0:челове}к. Человек, стоящий на четвереньках..."
Ronoue Genji,"""......{f:5:Беатриче}‐сама, ваше шёлковое платье."""
Ushiromiya Kinzo,"""Ты почётная гостья, но я хозяин. Я пойду первым. Было бы замечательно, если бы Шаннон была здесь, чтобы помочь тебе с платьем, но, к сожалению, её, по‐видимому, больше нет."""
Ushiromiya Kinzo,"""......Её никогда нет рядом, когда нуждаешься в ней. Совершенно бесполезный человек. .........Ты же, однако, молодец, что сумел остаться здесь. ...Я рад, мой друг."""
Ronoue Genji,"""......Благодарю вас за ваши слова."""
{f:5:Beatrice},"""Хорошо. Вы двое подождите внизу. Хорошая работа, Генджи. Оставь платье вон там."""
Ronoue Genji,"""......Разумеется. ........Итак, господин?"""
Ushiromiya Kinzo,"""Мы пойдём первыми. ...{f:5:Беатриче}, увидимся позже."""
{f:5:Beatrice},"""Хм‐м."""
,"Кинзо и Генджи, покинули кабинет.{n}В нём остались лишь ведьма, платье, и мебель."
{f:5:Beatrice},""".........Ты знаешь, почему я не стыжусь показывать тебе свою наготу?.."""
Ushiromiya Battler,"""........................"""
{f:5:Beatrice},"""Потому что ты мебель. Ме‐бель. Понимаешь? Мебель, просто ме‐бель!"""
{f:5:Beatrice},"""Кому будет стыдно демонстрировать своё тело мебели? Поэтому у меня нет никаких причин стыдиться твоего присутствия. ...*хихи*хихи*хихи*хихи*хихи*!"""
,"Когда ведьма поднялась, пиджак просто соскользнул с её плеч.{n}......После чего тяжело хлопнулся на пол."
,"Когда мебель почтительно приблизилась, чтобы поднять эту одежду, ведьма слегка пнула её, и она упала."
,"...Мебель испугалась, гадая, какой же проступок совершила..."
{f:5:Beatrice},"""Ты что же, мебель, хочешь, чтобы я сама себя расстёгивала?"""
{f:5:Beatrice},"""......Становись. И расстёгивай пуговицы. ...По одной, аккуратно. Быстро. Красиво. Без ошибок. Гости уже заждались, быстро переодевай мою одежду."""
Ushiromiya Battler,"""...............Да..."""
{f:5:Beatrice},"""*Хихи*хихи*хихи*хихи*хихи*, ха‐ха‐ха, ха‐ха‐ха‐ха‐ха‐ха‐ха!!! Расстегивай их с почтением. Каждая из этих пуговиц стоит больше, чем одно твоё глазное яблоко. ...Если ты допустишь ошибку и сломаешь их, я пришью вместо них твои глазные яблоки... *Хихи*хихи*хихи*хихи*хихи*хихи*хихи*!!!"""
,Вестибюль был заполнен огромным множеством людских теней.{n}И он искрился золотом от летающих по нему золотых бабочек.
,"Элегантные господа в костюмах и смокингах и дамы в платьях, судя по всему, предавались дружеским беседам. На первый взгляд происходящее можно было принять за сказочный средневековый бал."
,"Но все они имели одну общую черту, и черта эта была необычна до крайности."
,......Поскольку все они... имели козлиные головы.
,"Я не знаю, был ли это маскарад козлиных масок, или же это на самом деле были козлиные головы."
,"...Последний вариант был маловероятен, в этом причудливом мире, но я не знал, что в этом причудливом мире является правдой..."
,"Кинзо находился среди той козлоголовой знати, приветствуя их."
,"Приветствия его содержали больше уважения, чем можно было ожидать, как будто все они были почётными гостями."
,"И тут в зале зазвучал голос Генджи.{n}Это был голос, призывающий к тишине.{n}Голос Генджи остановил праздную болтовню, и все повернулись к нему."
Ronoue Genji,""".........Сегодня вечером состоится появление нашей Золотой Ведьмы, которая добилась своего воскрешения, леди {f:5:Беатриче}. Прошу всех поприветствовать её своими аплодисментами."""
,"Когда Генджи начал аплодировать, это быстро распространилось на гостей, став громом аплодисментов."
,И... Золотая Ведьма появилась на вершине большой лестницы...
,Она грациозно махнула рукой и в сопровождении любимой мебели стала медленно спускаться по лестнице...
,Козлоголовая знать в один голос исполнила слова торжественного поздравления на каком‐то давно забытом языке.
,"А те, кто были близки, обнимались, преисполненные радостью от их воссоединения."
,Пока ведьма принимала встречные приветственные поздравления... ведьмина мебель всё это время следовала за ней.
,".........На её шее был ошейник с поводком.{n}Он был зажат в руке ведьмы, словно та вела плохо выдрессированного пса."
,"Цепь не должна была удержать его.{n}...Цепь была сдерживающим инструментом, чья цель состояла в унижении достоинства мебели..."
,Ей не было дозволено носить что‐либо ещё на своем теле.
,"Одна из молодых козлоголовых женщин, находящаяся среди козлоголовой знати, мягко сняла козью маску, скрывавшую глаза, в которых не было света, и, как только мебель прошла мимо неё, заговорила."
,Это лицо принадлежало молодой девушке с длинными волосами...
{f:5:Bernkastel},"""............Какое жалкое зрелище."""
{f:5:Beatrice},"""О, леди {f:5:Бернкастель}. Добро пожаловать. Вам нравится моя мебель?"""
{f:5:Bernkastel},""".........Занятное хобби."""
,"Произнеся это, ведьма, зовущаяся {f:5:Бернкастель}, снова надела козлиную маску и смешалась с тенями козлоголовой знати..."
,"""Аха‐ха‐ха‐ха‐ха‐ха‐ха... Злая неудачница. Она раздражена."""
{f:5:Beatrice},"""Ты права. *хихи*хихи*хихи*хихи*хихи*хихи* *хихи*хихи*хихи*хихи*!"""
,"Молодые козлоголовые женщины хихикнули, и ведьма снова пронзительно рассмеялась."
{f:5:Beatrice},"""Спасибо, что собрались здесь сегодня ради меня!!! Почему бы нам не насладиться в полной мере этим 'пиром ведьмы', где собрались старые друзья из прошлого и настоящего, востока и запада!.."""
{f:5:Beatrice},"""Итак, мы будем есть всю ночь, пить всю ночь, чавкать всю ночь и пережёвывать куски всю ночь, пока будем развлекаться!!! Взгляните на часы, они показывают время, когда час конца и час начала едины... Вперёд!!! Начнём же пир ведьмы!!!"""
,"Когда ведьма объявила начало пира, большие часы показали 24:00, и зазвучал маятник..."
{f:5:Beatrice},"""Вперёд... время настало! Откройте же дверь в Золотую Землю!!!"""
,И в этот же миг бабочки золотыми листьями запорхали по всей комнате.
,"Среди золотой бури и ослепительного золотого света, граница этого и потустороннего мира... Стерлась..."
,"Среди восторженных голосов козлоголовых, особняк человеческого мира и особняк тех, кто не были людьми, пересеклись... И члены семьи, славившие воскрешение Золотой Ведьмы, рассеялись в золотых бабочек... И вылились из глубин ада..."
,Это было... золотое... торнадо.{n}...Рондо золотых демонов.
,"Итак, сегодня мы можем отбросить звания и чины."
,"Распахните винный погреб, бросьте змеиную голову в котёл с хмельным зельем, кидайте коров и кур в печь живьём, пейте и ешьте, пойте и танцуйте, глумитесь и убивайте, и оскверняйте и унижайте!!!"
Ushiromiya Kinzo,"""А‐а‐а‐а‐а‐ах‐х, {f:5:Беатриче}!!! Забери теперь меня в Золотую Землю! В Золотую Землю‐у‐у‐у‐у‐у‐у‐у‐у‐у!!! О‐о‐о‐о‐о‐о‐о‐о‐о‐ох‐х‐х, а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!"""
,Козлоголовая знать вдруг неожиданно навалилась на Кинзо.
,"...Все они вели себя как дети, требующие подписать автограф известную кинозвезду."
,"Но имелось два отличия. Первое — они были ведьмами, а не детьми. И второе — требовали они не автографы."
,Море козлоголовой знати начало топить Кинзо.{n}Только смеющийся голос Кинзо раздавался по всему помещению.
,"Это была грандиозная помесь смеха и его смертельной агонии.{n}И Кинзо стал вином, мясом и хлебом."
,"Ароматным для питья, богатым на вкус при укусе и приятно рвущимся на куски!"
,"Голос его смертельной агонии разносился сладостно. Если украсить расплавленный шоколад сверкающим серебром, из этого получится превосходный десерт!"
,"Если забрать домой его кости, из них можно сварить суп, а что останется может даже стать игрушками для детей, а также они могут стать хорошими инструментами для гадания, всегда предсказывающими неудачу!"
,Всё это зрелище... наблюдала мебель.{n}Оно было фантастическим. ...Всё это было демоническим.
,"...Дрожь в его сердце, которому полагалось быть парализованным... Являлось ли это доказательством того, что оно всё ещё может испытывать страх?"
,"Тут его колени подогнулись, и тело мебели упало на середину ковра."
,Поскольку ведьма пнула его под колени.
{f:5:Beatrice},"""На колени и проявляй уважение. Уткнись своим лбом в ковёр и продемонстрируй, насколько ты вульгарен и низок. Убери свои руки за спину, и поклянись, что ты предложишь мне всю свою плоть и кровь."""
Ushiromiya Battler,"""..................у... ах..."""
,Мебель издала болезненный стон.
,"...Страх — самое основное чувство {y:0:Люд}{n:0:люд}ей.{n}...Возвращало ли это чувство его самосознание, хоть тому и полагалось быть уже убитым?"
{f:5:Beatrice},""".........Хмф. Так ты ещё далек от того, чтобы соответствовать моей мебели."""
{f:5:Beatrice},"""Хорошо! Я как следует добью тебя, чтобы ты видел, какая мебель мне нравится, и какой тип подходит только мне. ...Неужели лучшее, что ты можешь сейчас сделать, это просто развлечь гостей?!"""
,"Козлоголовая знать окружила стоявшую на четвереньках мебель...{n}Казалось, что их сверкающие, кроваво‐красные глаза не могут скрыть своего экстаза от этой предложенной им новой молодой пищи."
,"И из уродливых зубов, торчавших из бесчисленных ртов, стекала вниз слюна... Или же то были остатки мяса и вина, которое они только что поглощали?.."
Ushiromiya Battler,""".........и... и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и!!!"""
,"Как только мебель испустила дикий крик, она попятилась, продолжая сидеть на заду."
,...Но круг козлоголовой знати сужался...
,"И мебель посмотрела в лицо ведьмы. ...Он сдался ведьме, поэтому веря, что та проявит немного сострадания, он заглянул ей в лицо."
,"Но на лице ведьмы не было ничего, кроме презрения, и она даже больше не смотрела в сторону мебели."
,"Ведьма ушла, чтобы поприветствовать почётного гостя, с которым они пересеклись взглядами..."
,Козлоголовая знать смотрела вниз на мебель.
,Они действительно ждали.
,"Чтобы испить шампанского, необходимо выдернуть пробку из бутылки. И точно так же, перед тем, как отведать предложенное им блюдо, они ждали {i:определённого момента}."
,"Разумеется, мебель не знала об этом."
,"...Но это вышло из её рта само по себе. Вышло так же, как выходит пробка, покидающее горлышко бутылки."
Ushiromiya Battler,"""...Г... а... ...ахи‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и!!!"""
,"——Крик.{n}Это был знак того, что скромный пир, на котором его подали в качестве блюда... начался."
Ushiromiya Battler,"""Гьа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐агебукикякякакуо‐о‐о‐огаагеоео‐о‐о‐оа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐аа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐ах!!!"""
,Габубогюагукигукиборюу.
,"К тому моменту розарий уже стал золотым. Озолоченный сад, где золотые бабочки, золотые феи и золотые ящерицы неистовствовали и дико летали."
Ushiromiya Rosa,"""Скорее, Мария! Бежим! Быстро‐быстро‐быстро‐быстро!"""
,"Роза держала завернутый в плед слиток и ружьё и бежала с такой скоростью, что Мария не могла за ней угнаться, и иногда останавливалась, чтобы крикнуть Марии бежать быстрее."
,"Поэтому она каждый раз видела это.{n}...Она видела, как золотые преследователи гонятся за ними из особняка!"
,"Тьма золотых бабочек преследовала их, словно массивная ползущая рука! И странно выглядевшие тени с козлиными головами гнались за ними!"
,"У неё не было необходимости напрягать глаза. Поскольку эти пылающие зрачки говорили ей о том, что произойдёт, если её схватят."
Ushiromiya Maria,"""......Мама, подожди, мама, подожди, у‐у... ......ой!!!"""
,Мария упала вниз.
,"Всего лишь на мгновение Роза устыдилась мысли бросить свою дочь и сбежать, и в тот миг, когда её ноги коснулись земли, она побежала обратно."
,"Подбежавший козлоголовый, намеревающийся откусить первым, схватил ребёнка Розы за волосы и поднял."
Ushiromiya Maria,"""Мама‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а, не‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐е‐ет!!!"""
,"Роза врезалась плечом в козлиную голову, развернулась, врезала локтем козлу в челюсть и заехала коленом в его выпяченную грудь!"
,"А затем она протолкнула ствол ружья в козлиный рот, и тот согнулся от боли в желудке!"
Ushiromiya Rosa,"""......Только попробуйте хоть пальцем тронуть Марию у меня на глазах. Я покажу вам, каким райским местечком является тот ад, из которого вы выползли."""
,"Выстрел длинной пулей кольта из Винчестера 45 калибра взорвался в горле козлиной головы, обратив в ничто его продолговатый мозг."
,Козлиная голова не сообразила.
,"Он считал женщин уже вскрытыми винными бутылками!{n}Он думал, что они просто бутылки с вином, и стоит только перевернуть их вверх дном, как тут же польётся содержащаяся в них тёмно‐красная жидкость!"
Ushiromiya Maria,"""Мама! Мама‐а‐а‐а‐а‐а!!!"""
,Освободившаяся Мария обняла Розу.
,"Но преследователи всё прибывали! Роза и Мария видели гигантские козлиные головы, переставшие притворяться {y:0:Люд}{n:0:люд}ьми, бегущие к ним через розовые кусты."
,"Роза достала несколько запасных патронов, которые лежали в кармане её пальто, во всех карманах, и сказала Марии забрать их."
Ushiromiya Maria,"""Д‐да!.. Давай их, давай их!.."""
Ushiromiya Rosa,"""Мария. Если мама упадёт, беги. Беги к берегу. И плыви, и плыви, и плыви! Здесь, на этом острове, нет места, где мы могли бы выжить!!!"""
Ushiromiya Maria,"""Н‐нет! Вместе с мамой! У‐у‐у!"""
,"Ружьё Розы выстрелило четыре раза. Но хотя четыре выстрела действительно попали в грудь огромных приближающихся козлов, они даже не дрогнули!"
,"Козлы бежали с неистовой силой, словно намеревались раздавить Розу и Марию своими массивными телами!"
Ushiromiya Rosa,"""Заряжай патроны!!! Быстрее!!!"""
Ushiromiya Maria,"""У‐у‐у!"""
,"Роза схватила плед обеими руками, и замахнувшись им, сама бросилась на своих преследователей! Не испытывая ни капли страха перед этими странно выглядевшими гигантами!"
,"Если это защитит мою дочь, я преодолею даже ад!!!"
Ushiromiya Rosa,"""Я покажу вам... золотую мечту‐у‐у‐у‐у‐у‐у‐у‐у‐у!!!"""
,Рёв Розы. Рёв козлиных голов.
,Ужасно тяжёлый слиток на полном разгоне и скорости врезался в козлиную голову.
,"Роза выхватила ручку из кармана. Но она держала её криво. Она вложила её в ладонь, в промежуток между средним и безымянным пальцем, так что когда она сжала кулак, ручка стала напоминать жало, выросшее из её кулака."
,"Это жало пронзило левый глаз козлоголового, когда тот упал. Заревел ли козлоголовый или издал вопль?"
,Но рёв Розы был совсем иным.
,"Она оттянула кулак и обрушила его на ручку, всё ещё торчавшую из глаза козлоголового. Заостренный конец глубоко пробил его голову!.."
Ushiromiya Maria,"""Мама, вставила пули!"""
Ushiromiya Rosa,"""Молодец!"""
,"Когда Роза подхватила брошенное Марией ружьё, гигант наконец рухнул на землю с оглушительным грохотом."
,"Однако я тут же увидела, что количество козлоголовых преследователей по другую сторону розовых кустов увеличивается. Пока что мне удалось добиться хорошего расстояния между нами!"
,"Схватив завернутый в плед слиток и ружьё, мы с Марией снова бросились бежать."
,...Зачем я бегу с оружием в моей правой руке и золотом в левой?
,Почему бы мне не освободить одну руку и не схватить руку Марии?!!
,"Я не могу отпустить ружьё, поскольку оно защищает моё тело.{n}И не могу отпустить золото, поскольку оно защищает моё будущее."
,"Но при этом я отпустила руку моей дочери, человека, который {i:является} моим будущим?!"
,Бежим. Бежим. Бежим.
,Она выбежала из розария и побежала вниз по лестнице через рощу деревьев.
,Но Роза знала. Этот путь через рощу поворачивался и извивался много раз и только казался долгим. Она понеслась прямо через него!
,"Она всегда играла здесь, когда была ребёнком.{n}Поэтому знала!"
,"На пляж. До пляжа. К морю, к морю, к морю."
,А когда добежим до моря?
,"Не останется ничего, кроме как плыть, плыть, плыть, а если Мария не умеет плавать, я буду нести её и плыть!"
,На этом острове нас ожидает лишь смерть!
Ushiromiya Rosa,"""Кья!!!"""
Ushiromiya Maria,"""Мама?!"""
,"Второпях спускаясь по лестнице, Роза неудачно ступила.{n}Сильная боль пронзила её левую лодыжку, заставив помутнеть голову."
,"Роза падала несколько ступенек, в шоке от боли в лодыжке, вывернутой под неестественным углом."
,"...И пледа со слитком при ней не было. Она отпустила его в тот момент, когда падала, и он исчез где‐то в темноте."
,Осталось только ружьё.
,"Дрожь земли становилась всё ближе.{n}Это был лишь вопрос времени, когда сюда хлынут козлоголовые."
,"Ей не хотелось представлять, сколько их будет, и как странно они будут выглядеть."
,Прибыли легко парящие золотые преследователи.
,"Золотые бабочки окружили Розу и Марию, махая крыльями и шумя, словно говоря ""приз здесь, приз здесь""."
,"Розе не давалась даже попытка встать.{n}Резкая боль в её сломанной лодыжке была настолько велика, что ей не удавалось проигнорировать её даже в свои последние минуты."
,"А‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐ах, что же я делаю...{n}У меня было золото ценою в несколько миллионов йен."
,"Я могла бы начать всё сначала!!! И всё же я упала, потеряла его, и это ещё не всё — моя собственная жизнь в опасности, даже жизнь Марии в опасности?!"
,......Что у меня была за жизнь?!
,Я родилась в невразумительном доме!{n}Была вынуждена жить с выводящими из себя братьями и сестрой с самого моего рождения!
,Что я такого сделала?!
,"Чтобы я делала или не делала, я всегда попадала в неприятности и была запугана и обсмеяна! Что у меня была за жизнь?!?!?!"
Ushiromiya Maria,"""Мама... мама, мама!.."""
Ushiromiya Rosa,"""..............."""
,Рёв в сердце Розы отступил прочь и испарился.
,"...Он исчез, когда она услышала голос плачущей Марии, всхлипывающей и цепляющейся к ней."
Ushiromiya Rosa,""".........Мария. Мама вспомнила, что ей ещё нужно кое‐что сделать. Пожалуйста, продолжай бежать."""
Ushiromiya Maria,"""Нет, нет‐нет‐нет‐нет! Хочу быть с мамой!!! Не хочу, чтобы мама умерла!!!"""
Ushiromiya Rosa,"""Мария... даже несмотря на то, что я была такой плохой мамой... ты всё ещё говоришь, что ты хочешь быть со мной?"""
Ushiromiya Maria,"""Да!.. Хочу быть с мамой... хочу быть с мамой!.."""
Ushiromiya Rosa,"""...Я делала вид, будто ты у меня на первом месте... но вечно не уделяла тебе достаточно времени. Я ходила на твои спортивные состязания, ходила на родительский день... но я всегда думала о том, как выгляжу в глазах окружающих, тогда как тебя никогда не было в моих глазах."""
Ushiromiya Rosa,"""......Ты говоришь... что всё ещё хочешь быть вместе с такой мамой?..... Даже несмотря на то... что я была такой никчемной матерью!.."""
Ushiromiya Maria,"""Слушай, мама. ...Ты знаешь? На свете существует только одна мама. Здесь нет хорошей мамы или плохой мамы. ...Есть только одна мама. Поэтому Мария не против, если на свете есть одна мама. И Мария хочет стать единственной на свете Марией для мамы."""
Ushiromiya Maria,""".........Марией в хорошем настроении, которую ты балуешь, и Марией, которая тебе не нравится, и ты не хочешь, чтобы она показывалась другим людям на глаза. Мария — это всего одна Мария. ......Так же как и страшная мама и хорошая мама вместе. ......Для Марии... есть только одна... мама..."""
Ushiromiya Rosa,"""...............Я была... такой... дурой... Мне не нужно золото. Если бы я только взяла тебя за руку... ......Я была такой... глупой мамой!.."""
,"Козлиные тени покрыли небо ещё плотнее, чем даже деревья в лесу.{n}Их рёв пятнал мир страхом."
,"Роза, по‐прежнему обнимая Марию, одной рукой приготовила ружьё."
Ushiromiya Rosa,"""Мария, пойдём вместе. Всегда вместе. ...Так, чтобы мама не потерялась, всегда вместе!.."""
Ushiromiya Maria,"""Да!.. Чтобы скоро встретиться. Всегда вместе!.. ...Чтобы получилось встретиться в Золотой Земле!.."""
Ushiromiya Maria,"""И потом мы будем играть вместе! Играть в 'Загадку про овец и волков'! Мама не смогла разгадать больше одной загадки, но Мария решила их все. Поэтому Мария будет загадывать вопросы!"""
,Она купила это как подарок на день рождения... и потом не играла с Марией после той ночи.
Ushiromiya Rosa,"""Да, давай поиграем, вместе!!! Я обещаю!!!"""
Ushiromiya Maria,"""Мама‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!"""
,"Те глаза, сверкающие подобно раскалённой лаве, напоминали стаю светлячков.{n}Они покружились, сомкнулись, и напали."
Ushiromiya Rosa,"""О‐о‐о‐о‐о!!! Выходите!!! Пусть тот из вас, кто хочет попробовать заряженную для меня Марией пулю выйдет вперё‐о‐о‐о‐о‐од!!! Уво‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐ох‐х‐х!!!"""
