Speaker,Russian (RU)
Ushiromiya Battler,"""Мы на Роккенджиме 4 октября 1986 года. ......На Роккенджиме, которую ты так долго хотела увидеть."""
Ushiromiya Ange,"""Неправда."""
Ushiromiya Battler,"""Почему ты так говоришь?"""
Ushiromiya Ange,"""Всё это...... ложь."""
,Энджи вырвала руку из хватки своего брата.{n}Рука ударила розу и рассеяла цветочные лепестки.
Ushiromiya Battler,"""Я не лгу."""
Ushiromiya Ange,"""Как такое может быть правдой?!"""
,Выпалила Энджи. Однако выражение Баттлера оставалось спокойным и собранным.
Ushiromiya Battler,"""......Что тебя не устраивает?"""
Ushiromiya Ange,"""Уширомия Кинзо, например! Он был совсем не таким, верно?!"""
Ushiromiya Battler,"""По‐твоему, дед бы даже не улыбнулся, спустя столько времени воссоединившись с внуками?"""
Ushiromiya Ange,"""По крайней мере, Уширомия Кинзо был не таким! Он был!.."""
Ushiromiya Battler,"""Строгим, недовольным, вспыльчивым и быстро впадающим в гнев?"""
Ushiromiya Ange,"""Вот видишь, ты сам знаешь! Что это было?!! Как он может быть Уширомией Кинзо?! Хэллоуин? Обмен подарками?! Что это, чёрт возьми?!! Это совсем не похоже на Уширомию Кинзо... Совсем не похоже на Роккенджиму!.."""
Ushiromiya Battler,"""......Ты не помнишь, Энджи?"""
Ushiromiya Ange,"""Что я не помню?!"""
Ushiromiya Battler,"""Мы делали так каждый год."""
Ushiromiya Ange,"""Каждый год?.. Это?!"""
Ushiromiya Battler,"""Хотя ничего удивительного. В последний раз, когда ты ездила на семейное собрание, тебе было меньше шести лет. ......Вполне естественно, что ты не помнишь."""
Ushiromiya Ange,"""Вполне... естественно........."""
,"Энджи поняла, что её брат имел в виду, ......но не могла принять."
Ushiromiya Battler,"""Да, Уширомия Кинзо был строгим человеком. Раньше он обращался со своими детьми очень строго. ......И, ну, можно сказать, что для отца и других это было травматично, и они до сих пор его побаиваются."""
,"Громкой истории о том, как Кинзо возродил семью Уширомия, было более чем достаточно, чтобы изобразить его суровым, страшным человеком."
,"Кроме того, Кинзо был инвестором. Все легенды и истории, выставившие его ещё более таинственным, сработали на пользу его бизнесу."
,"......Время от времени Кинзо, возможно, даже разыгрывал роль, которую от него ожидали, стараясь внушить больше страха."
,"Вот почему мир в основном говорит о Кинзо как о строгом, вспыльчивом человеке. И его даже считали непостоянным, самоуверенным, непостижимо эксцентричным..."
Ushiromiya Battler,"""Но это была лишь маска, которую дед показывал миру. Он не вёл себя так наедине со своей семьёй."""
Ushiromiya Ange,"""......Хочешь сказать, этот рыдающий старик, который души не чает в своих внуках...... настоящий Уширомия Кинзо?"""
Ushiromiya Battler,"""Он много раз играл с тобой и гладил тебя по голове. Ты правда не помнишь?.."""
Ushiromiya Ange,"""............"""
,"Такое...... может, и случалось раз или два. Но это наверняка была всего лишь прихоть Кинзо......"
,Мои родители постоянно говорили мне.
,"......Дедушка — устрашающий человек, так что не облажайся."
,"......Они всегда... всегда говорили, что... он очень страшный, поэтому будь аккуратнее..."
Ushiromiya Ange,"""......А значит......... он был страшным человеком..."""
Ushiromiya Battler,"""В детстве всегда принимаешь всё, что тебе говорят родители, и относишься к этому слишком серьёзно. Мягко говоря, ты была послушной...... но если говорить прямо, у тебя было богатое воображение. ......Отец и остальные просто пытались донести до тебя то, как важно быть вежливой."""
Ushiromiya Ange,"""......Я...... я сама видела! Я знала! Знала, что Уширомия Кинзо был страшным человеком! Я даже видела его кричащим в гневе! Никогда не забуду!"""
Ushiromiya Battler,"""Как ты сейчас видела, иногда дед мог быть резок. ......Может, он всего лишь пытался удивить тебя. Или же случайно крикнул в серьёзном разговоре с детьми."""
Ushiromiya Ange,"""Так ты думаешь, что я просто испугалась без повода... и не так поняла?"""
Ushiromiya Battler,"""............"""
Ushiromiya Ange,"""Невозможно, не может быть! Я ведь до сих пор помню! Я точно видела Уширомию Кинзо кричащим и страшным! Мама и папа тоже были напуганы, поэтому я знаю, что права!"""
Ushiromiya Battler,"""......Твоё впечатление о дедушке, которое у тебя сложилось в детстве, осталось с тобой и росло внутри тебя, пока ты росла."""
,"Сколько раз в своей жизни Энджи видела Кинзо?{n}Сколько ей было, когда она видела его в последний раз?"
,"Энджи, легко заболевавшая под напряжённостью, не могла часто ездить на Роккенджиму."
,"И поскольку она отсутствовала на семейной конференции, когда ей было шесть, последние воспоминания о нём остались с того времени, когда ей было всего пять."
Ushiromiya Ange,"""Но...... но ты сам не видел Уширомию Кинзо шесть лет."""
Ushiromiya Battler,"""Верно. И всё же, наконец вернувшись спустя шесть лет...... я увидел, что дед ничуть не изменился."""
Ushiromiya Ange,"""Кинзо был...... непостоянным, поэтому никогда не было ясно, о чём он думал, ......он был эксцентричным, испытывал жуткую любовь к оккультизму, и......"""
Ushiromiya Battler,"""Верно, он любил оккультизм. Да, странноватое хобби на старости лет. ......Признаю, его хобби коллекционировать странные объекты, чтобы напугать внуков и посмеяться над ними, явно не заслуживало похвалы."""
,Когда‐то Кинзо разыграл даже Баттлера.
,"Он показал мне чемоданчик с семью странными кинжалами...... и сказал, что в средневековье ведьмы пронзали ими сердца жертв в своих ритуалах."
,"Когда Кинзо впервые показал мне их, я очень испугался, но, если подумать, это и вправду была детская шалость."
,"Дед пугал внуков лишь потому, что хотел подшутить над ними."
Ushiromiya Battler,"""Сдаётся мне...... дед разыграл так и тебя. Неудивительно, что ты испугалась и стала уверена в том, что он был странным, устрашающим человеком."""
Ushiromiya Ange,"""......Я...... не понимаю, о чём ты говоришь...... братик......"""
,Энджи закусила нижнюю губу и опустила взгляд.
,"Она сказала, что не понимает, ......но на самом деле прекрасно понимала и отказывалась принять."
Ushiromiya Battler,"""Помнишь, мы только что обменивались хэллоуинскими подарками в гостиной?"""
Ushiromiya Ange,"""......Что это было? Семья Уширомия никогда не делала ничего такого сентиментального!.."""
Ushiromiya Battler,"""Будто...... ты совсем не помнишь."""
Ushiromiya Ange,"""Хочешь сказать, я тоже получала подарки?! Не помню ничего подобного! Такое невозможно!"""
Ushiromiya Battler,"""......Ты всерьёз думаешь, что дед с его любовью к оккультизму и западным традициям не праздновал бы Хэллоуин?......Его «Счастливого Хэллоуина» было стандартным приветствием на наших семейных собраниях. ......Ты сама слышала."""
Ushiromiya Battler,"""......Молодёжь может быть так жестока. Хотя дед вложил всю душу в выбор тех подарков...... в твоей душе не осталось этих воспоминаний."""
Ushiromiya Ange,"""Говоришь, я просто была слишком мала, чтобы помнить, ......и такое... {i:такое}... было правдой 4 октября?!"""
Ushiromiya Battler," В тот день, как и шесть лет назад, дед вошёл в гостиную с криком «Счастливого Хэллоуина»."
Ushiromiya Battler, Затем мы обменялись подарками...... пока он проливал слёзы над нашим долгожданным воссоединением спустя шесть лет.
Ushiromiya Battler,"......Дед был очень опечален тем, что Энджи не смогла приехать."
Ushiromiya Battler,"Поэтому он отдал Кирие подарок, сказав ей проследить, чтобы Энджи его получила..."
Ushiromiya Ange,"""Я ничего не слышала об этом подарке, я его не получала!.."""
Ushiromiya Battler,"""......Верно. ......Ей так и... не выпал шанс..."""
Ushiromiya Ange,"""Я не верю! Я не поверю в то, что это был Уширомия Кинзо! А как же само семейное собрание?! Разве оно не было напряжённым спором по поводу раздела наследства?!"""
Ushiromiya Ange,"""У всех взрослых родственников были проблемы с деньгами! Поэтому все они жаждали денег из наследства Кинзо!.."""
Ushiromiya Battler,""".........Энджи, где ты это услышала?"""
Ushiromiya Ange,"""Что значит «где»?! Разве это не правда?!"""
Ushiromiya Battler,"""Думаешь, отец заговорил бы с тобой о финансовых трудностях с его компанией в твоём‐то возрасте?.. И не только он. Даже если бы дядя Краусс, тётя Ева и тётя Роза заговорили о своих денежных проблемах и желании получить деньги из наследства Кинзо, ......неужели ты думаешь, что они стали бы разговаривать об этом при тебе?.."""
Ushiromiya Ange,"""Н‐но... ......Но ведь это правда?!?!"""
,"Да, правда.{n}Энджи не ошибалась."
,"Не только у компании Рудольфа — у компаний Краусса, Хидэёши и Розы тоже были денежные затруднения."
,"......Люди начали говорить о взрыве на Роккенджиме как о заговоре...... и остров охватила «тайна», представленная общественностью."
,"В то время обстоятельства происшествия с детьми Кинзо исследовали еженедельные журналы и телевизионные программы, а в будущем, где жила Энджи, эти исследования были обнародованы."
Ushiromiya Battler,"""......Ты узнала обо всём этом...... после 1986."""
Ushiromiya Ange,"""Но разве это не факт? Между фактами и правдой нет разницы!"""
Ushiromiya Battler,"""И, значит, напряжённую атмосферу между родственниками на Роккенджиме вызвало наследство?......Как раз соответствует твоим воспоминаниям о том, как родители постоянно говорили тебе быть крайне вежливой на семейном собрании..."""
Ushiromiya Ange,"""Хо‐...... хочешь сказать, мои знания о Роккенджиме...... о семье Уширомия, ......неверны?!"""
Ushiromiya Battler,""".................."""
Ushiromiya Ange,"""Ты ошибаешься, братик! Такое просто невозможно! Я не признаю, что это был Уширомия Кинзо! И никогда не смогла бы признать!"""
Ushiromiya Battler,"""Так ты не веришь, Энджи?"""
Ushiromiya Ange,"""Вот именно, не верю! Я просто не понимаю, зачем ты показываешь мне нечто подобное!"""
Ushiromiya Ange,"""Ведь это твоя игра... нет, твоя игровая доска!"""
Ushiromiya Battler,"""............"""
Ushiromiya Ange,"""Беато и Берн! Одна ведьма за другой глумилась над моей судьбой, заставляя меня страдать в своих играх. Но я хочу правды! Иллюзии ведьмы на мне не сработают! ......Теперь я понимаю, чёртовы ведьмы. Вы отправили братика как последнего убийцу, чтобы добить меня."""
Ushiromiya Battler,"""......Ты права. ......Это... моя игра. Поэтому, конечно же, это моя история, и её создал я. И я могу добавить в неё ситуации «что если», которые случились бы, если бы ты тоже приехала на этот остров."""
Ushiromiya Ange,"""Вот видишь! Ты создал эту историю! Всё это сплошная ложь...... твой вымысел!"""
Ushiromiya Battler,"""............Верно. ......Всё это... мой вымысел."""
Ushiromiya Ange,"""Вот видишь?!! Ты признал! Признал ведь?!! Как я и думала, всё это твоя ложь!.. Почему ты лжёшь мне?! Почему не хочешь сказать правду?!"""
Ushiromiya Battler,"""......Потому что я должен кое‐что донести до тебя. ......Кое‐что важнее правды."""
Ushiromiya Ange,"""Важнее правды?! О чём, чёрт возьми, ты говоришь?!"""
Ushiromiya Battler,"""Цель моей игры — помочь тебе понять."""
,"Так же, как игры Беато были созданы для того, чтобы Баттлер поверил в ведьм."
,"Игра Баттлера...... была создана, чтобы помочь Энджи понять нечто важнее правды."
,Нельзя достичь предназначенного игре конца силой.
,"Как‐никак, игра Беато вовеки не могла бы быть выиграна, если бы Баттлер сам не признал ведьм."
,Игра Баттлера такая же.
,Ему не победить в этой игре...... пока Энджи сама не признает её.
,"Вот почему Баттлер продвинул игру точно так же, как Беато."
,Верить или нет.{n}Принимать или нет. Решение лежит исключительно в руках противника.
,И поэтому... ...Баттлер пытался закутать Энджи в свою иллюзию......
Ushiromiya Ange,"""Я наконец поняла. ......Это игра между мной и тобой, братик."""
Ushiromiya Battler,"""Энджи. Я не призываю тебя к игре."""
Ushiromiya Ange,"""Нет. Это игра. ......Я загадала желание узнать правду о 4 октября 1986 года. И поэтому ты пригласил меня в эту игру, говоря, что раскроешь мне правду. А теперь ты показываешь мне эту странную иллюзию, пытаясь заставить меня поверить в неё!......Что ж, очень жаль. Я уже привыкла иметь дело с ведьмами. Я прекрасно понимаю, что ты состроил доброе лицо, чтобы одурачить меня!.."""
Ushiromiya Battler,"""............"""
,"Старший брат понял, что никакие его слова не повлияют на разгневанную младшую сестру."
,Поэтому он просто молча слушал Энджи.{n}Но всё равно...... она была недовольна.
Ushiromiya Ange,"""С меня хватит этого глупого фарса. Если ты не собираешься говорить мне правду, сейчас же закончи! Я найду правду сама! Я не стану полагаться на тебя!.."""
Ushiromiya Ange,""".........Верно. Я никогда ни на кого не могла рассчитывать... ...Я... всегда была...... совсем одна......"""
Ushiromiya Battler,"""Извини. Я не дам тебе покинуть эту игру."""
Ushiromiya Ange,"""......А, ну да. Пока Владелец игры не признает поражение, игра никогда не закончится."""
Ushiromiya Battler,"""Я не об этом. ......Просто молчи и слушай."""
Ushiromiya Ange,"""......О, ладно. Тогда я буду молчать. ......Даже если игрока нет рядом, фигуры двигаются сами по себе, и игра продвигается. ......Так ведь было?"""
Ushiromiya Battler,"""............ ......Верно. Игрок при желании может отступить и ненадолго стать наблюдателем. И может в любое время вернуться и присоединиться."""
Ushiromiya Ange,"""Тогда так и сделаю. Это соревнование на выносливость. ......Оно продолжится до тех пор, пока ты не бросишь попытки скрыть правду."""
Ushiromiya Battler,"""............"""
Ushiromiya Ange,"""Нечто важнее правды? ......Я не понимаю!.. Не может быть ничего подобного!.."""
Ushiromiya Battler,"""Может, Энджи. ......Правдива моя история или нет, ......факт остаётся фактом — на этом острове ты потеряла нечто ценное."""
Ushiromiya Ange,"""Папу, маму. И тебя, братик. ......Я потеряла свою семью... и всё, что для меня имело значение."""
,"Выпалила она, словно в дальнейших вопросах и ответах нет смысла, и отвернулась."
,Даже тогда выражение Баттлера осталось мягким.
Ushiromiya Ange,"""Делай что хочешь. До встречи, братик."""
Ushiromiya Battler,"""......По крайней мере, обязательно посмотри эту историю. Достаточно даже выслушать."""
Ushiromiya Ange,"""Если захочу. ......Пока."""
,Глаза Энджи затуманились.
,"Затем подул особенно сильный порыв ветра, растрепав ей волосы."
,"Наверное, в ветре была пыль. Нос Энджи дёрнулся, и она громко чихнула."
Ushiromiya Ange,""".........Н‐н‐н. ......Братик?.."""
Ushiromiya Battler,"""Что?"""
Ushiromiya Ange,"""......Сколько ещё мы будем здесь стоять?.. Погода всё хуже. ......Давай вернёмся в домик для гостей."""
,Глаза Энджи больше не были затуманены.
,"Но выглядели эти глаза не так, как ранее..."
,"Как и подобает типичной девочке, Энджи поняла, что ей слишком скучно, и захотела чем‐нибудь заняться."
,Эта Энджи явно была шестилетней Энджи.
Ushiromiya Battler,"""Точно. ......Тогда возвращайся в домик для гостей. Я останусь."""
Ushiromiya Ange,"""Зачем?.. Скоро дождь пойдёт."""
Ushiromiya Battler,"""Осталось недолго. Поэтому я подожду."""
Ushiromiya Ange,"""Подождёшь? ......Кого? .........Э?"""
,В глазах Энджи сильный ветер словно начал переносить золотые хлопья.
,"Нет, она однозначно что‐то видела...... но не могла описать, поэтому ей показалось, что по ветру кружат золотые хлопья."
Ushiromiya Battler,"""Наконец ты пришла. ......Я ждал."""
,Он будто разговаривал с ветром. ......Баттлер говорил с пустым розарием.
,"Нет, не может быть. Ведь по его словам ясно, что он разговаривает с кем‐то, кто стоит прямо перед ним."
,"Поэтому Энджи протёрла глаза, думая, что его только она не видит."
,"Когда она открыла их, мимо неё пронёсся ещё один сильный порыв ветра."
,Она тут же закрыла глаза...... а когда робко открыла их...
,"С другого конца розария... Да, с дорожки из гавани...... появился человек."
,"Энджи показалось, что она появилась вместе с облаком золотых хлопьев, которые перенёс ветер......"
Ushiromiya Battler,"""Ты опоздала, Беато."""
{f:5:Beatrice},"""Разве? Я бы сказала, что пришла рано."""
Ushiromiya Battler,"""Тебе надо иногда ездить с нами на катере."""
{f:5:Beatrice},"""Схватиться за перила и кричать вместе с тобой?"""
Ushiromiya Battler,"""Да, конечно, давай покричим. Падаю, падаю..."""
{f:5:Beatrice},"""*хе‐хе*хе‐хе*! Вот как, интересно!.. Я однозначно припозднилась."""
,Они по‐привычному подошли друг к другу и обнялись.{n}Напоминало воссоединение двух друзей спустя несколько лет.
Ushiromiya Ange,"""............"""
,"Энджи, удивившаяся незнакомой женщине, искала, куда бы спрятаться."
,"Но её глаза встретились с глазами Беато, и она не смогла сбежать..."
{f:5:Beatrice},"""О, а ты, должно быть, Энджи."""
Ushiromiya Ange,"""............!"""
,"Она была шокирована тем, что незнакомка вдруг обратилась к ней."
{f:5:Beatrice},"""Надо же, какой милой она была в шесть лет."""
Ushiromiya Ange,"""......Б‐...... братик. ......Кто... это?.."""
Ushiromiya Battler,"""Мой друг."""
{f:5:Beatrice},"""Дру‐у‐у‐уг?! Как ты можешь так говорить?!"""
Ushiromiya Ange,"""......Друг... братика?.."""
Ushiromiya Battler,"""{f:5:Беатриче}. Ты ведь слышала от деда? О Золотой ведьме, давшей семье Уширомия золото?"""
,Разве я...... не слышала раньше?
,Золотая ведьма. ......Я вспомнила.
,"Страшная ведьма, которая заберёт в лес, если не слушать родителей или засиживаться на Роккенджиме допоздна."
Ushiromiya Ange,"""Мама сказала, что... если в дождливую ночь выглянуть из окна в тёмный лес, ......можно встретиться взглядом с ведьмой и пропасть."""
{f:5:Beatrice},"""Что означает... Я должна блуждать под холодным дождём, заглядывая в каждое окно в поисках детей, которые засиделись допоздна? Как убого это было бы!.."""
Ushiromiya Battler,"""Ва‐ха‐ха‐ха, точно. Энджи, твои родители придумали эту историю, чтобы ты вовремя шла спать. Она не делает ничего подобного."""
{f:5:Beatrice},"""Что ж, я представлюсь! {f:5:Беатриче}, Золотая ведьма!"""
Ushiromiya Battler,"""Ну или её внучка."""
Ushiromiya Ange,"""Внучка?.."""
{f:5:Beatrice},"""Ча‐...... часть с внучкой немного занудна."""
Ushiromiya Battler,"""Но ведь так и есть. Деду дала золото твоя бабушка, и именно её прозвали Золотой ведьмой."""
{f:5:Beatrice},"""Н‐н, н‐н‐н, наверное. ......Внучка Золотой ведьмы, значит?......Н‐н‐гья, нельзя мне получить звание получше?"""
Ushiromiya Ange,"""......Она... ведьма?.."""
Ushiromiya Battler,"""Да, ведьма. Гостья, приглашённая на сегодняшнюю семейную конференцию."""
Ushiromiya Ange,"""......Она не страшная ведьма? Она не заберёт меня в лес?.."""
{f:5:Beatrice},"""Чёртовы Рудольф и Кирие. Что они наплели обо мне этому ребёнку?! Я не делаю ничего подобного!.. Позже я подам решительный протест! *дуется*!"""
,"......Она выглядела очень эмоциональной, ......но совсем не напоминала жуткую Золотую ведьму, какой её представляла Энджи."
,"Она была очень громкой и так шумно на всё реагировала. ......Ничего похожего на ведьму, прожившую тысячу лет и имеющую различных слуг из мира демонов, про которую говорила Мария."
,"Она выглядела энергичной девушкой, которая могла бы быть хорошей подругой маме Энджи."
,"Её брат и ведьма счастливо разговаривали, как пара близких друзей."
,"Собаки часто не доверяют людям, которых видят впервые. Однако говорят, что они успокаиваются, как только видят, что их хозяин к тем хорошо относится."
,"В сердце Энджи, безусловно, творилось нечто похожее."
,"Она всё продолжала глядеть на настойчивую, темпераментную женщину, называющую себя ведьмой, пока та радостно болтала с её братом..."
{f:5:Beatrice},""".........Что за ключ?"""
,"Беато заметила золотой ключ, свисающий с шеи Энджи.{n}Та автоматически схватила его, защищая."
Ushiromiya Battler,"""Драгоценный ключ Энджи."""
,"Услышав эти расплывчатые слова, ведьма тупо поглядела секунду."
,"Но она почти сразу же поняла, что он имеет в виду."
{f:5:Beatrice},""".........Понятно. Вот как."""
Ushiromiya Battler,"""Я подумал, будет легче понять, если я проясню, что ей нужно делать."""
Ushiromiya Ange,"""............"""
{f:5:Beatrice},"""Не беспокойся, Энджи. Никто не собирается отбирать твой драгоценный ключ."""
Ushiromiya Ange,"""......Точно?.."""
{f:5:Beatrice},"""Конечно. Он принадлежит тебе, и выбор за тобой. Баттлер и остальные из нас всего лишь указатели, направляющие тебя на твоём пути."""
Ushiromiya Ange,"""............?"""
,"Дав ключ, её брат сказал ей, что он очень важен и поэтому она должна беречь его."
,"Энджи понятия не имела, от чего этот ключ...... но Беато, похоже, знала."
,"Однако так же, как её брат, Беато только говорила загадками."
,"Энджи это раздражало, но Золотая ведьма сказала, что не намерена отбирать ключ, и она слегка успокоилась."
Ushiromiya Ange,"""......Ты... знаешь, для чего нужен этот ключ?.."""
{f:5:Beatrice},"""Конечно. Но я не могу сказать тебе."""
Ushiromiya Ange,"""Почему?.."""
{f:5:Beatrice},"""Потому что ты сама должна решить, как им воспользоваться."""
,"Ведьма сказала то же самое, что мой брат."
,"Они кивнули друг другу, но я ничего не понимала."
,"Словно кто‐то загадал загадку, которую не знала только я, и все высмеивали меня."
{f:5:Beatrice},"""Ты скоро узнаешь. Не трать время на размышления."""
Ushiromiya Ange,"""............"""
,Энджи крепко сжала ключ.
,"Даже если она не понимала, зачем он нужен...... это её ключ, который старший брат сказал ей беречь."
,"Из‐за своей юной подозрительности она боялась, что ведьма может попросить дать его, сказав, что научит её им пользоваться."
,"Естественно, её мысли ясно отразились на её лице.{n}Ведьма не могла не засмеяться над этим честным выражением."
{f:5:Beatrice},"""Не бойся. Никто не может забрать у тебя этот ключ."""
Ushiromiya Ange,"""......Не может?.."""
{f:5:Beatrice},"""Он, можно сказать, пропитан магией, чтобы так было. Не бойся. Ни мне, ни Баттлеру, ни кому‐либо другому на острове не забрать у тебя этот ключ."""
Ushiromiya Ange,"""Правда?.."""
Ushiromiya Battler,"""Да, правда. Магия им не позволит."""
,Ключ висел у неё на шее как обычное ожерелье.
,"Энджи могла бы при желании снять ключ, но взрослый запросто смог бы забрать его силой."
,"Однако и её брат, и ведьма сказали, что он защищён магией, которая никому не даст отнять его..."
Ushiromiya Ange,""".........Магия...... правда... существует?.."""
,Даже шестилетняя Энджи знала слово «магия».
,"Но также она понимала, что настоящей магии нет...... и что магией иногда называют определённые виды фокусов."
,Однако её брат и ведьма говорили о самой магии.
Ushiromiya Battler,"""Да. Магия существует."""
Ushiromiya Ange,"""......Правда?.."""
{f:5:Beatrice},"""Мария часто обо мне говорит, не так ли? Она утверждает, что ведьмы существуют, и, наверное, часто говорит тебе, что магия существует."""
,"Да, Мария много раз говорила об этом.{n}В игре Энджи ей более‐менее верила."
,"Но в некотором она была умна для своего возраста...... и слыша, как Мария радостно говорит о магии, иногда думала, что ничего такого на самом деле нет."
Ushiromiya Ange,"""Тогда... покажи мне."""
{f:5:Beatrice},"""Хм‐м?"""
Ushiromiya Ange,"""Покажи мне магию! Или я тебе не поверю!.."""
Ushiromiya Battler,"""Подожди секунду... Беато только что прибыла на остров и ещё даже не сходила в особняк поздороваться со всеми..."""
,"Баттлер сказал так, будто хотел сгладить острые углы."
,"Услышав, Энджи стала уверена в том, что магии всё же не существует."
Ushiromiya Ange,"""Магия — обычная ложь!.. Я знаю!"""
Ushiromiya Battler,"""Эй, перестань. Ты заденешь чувства Беато......"""
{f:5:Beatrice},"""Нет, ничего. Любой бы сказал такое при встрече с ведьмой. Обычно я бы проигнорировала провокацию ребёнка, но она всё‐таки твоя младшая сестра. Сделаем для неё исключение."""
Ushiromiya Battler,"""Ты уверена?.."""
{f:5:Beatrice},"""Конечно. Смотри внимательно, Энджи."""
Ushiromiya Ange,"""Ла‐...... ладно."""
,"Хотя Энджи спровоцировала ведьму показать ей, если та может... Когда ей собрались показать, она встревожилась."
,"Она сглотнула, а затем посмотрела на лицо ведьмы."
,"Ведьма протянула левую руку, приблизив её к лицу Энджи.{n}Затем она медленно развела пальцы."
,"Энджи, думая, что вот‐вот превратится в лягушку, отшатнулась."
,"Но некоторое время проскрипев зубами, она поняла, что ничего не происходит."
,Поэтому напуганная часть её начала злиться.
Ushiromiya Ange,"""Ничего не происходит."""
{f:5:Beatrice},"""Не делай поспешных выводов. Я ещё не использовала магию. Видишь? Смотри внимательно на мою ладонь. Я ничего не прячу, так?"""
,"О, так вот что она делала...... Наконец‐то поняв, Энджи проверила обе стороны руки ведьмы."
Ushiromiya Ange,"""......Да. Ничего нет."""
{f:5:Beatrice},"""Смотри внимательно. Я сожму руку в кулак...... и затем протяну указательный палец."""
,Она протянула указательный палец прямо к глазам Энджи.
,"Энджи, думая, что проиграет игру, если отступит, встала на своём и сосредоточилась на кончике пальца."
