Speaker,Russian (RU)
Kanon,"""Вы разрешили мне дать ей самую трудную."""
Ushiromiya Ange,"""......Точно. Ты сама сказала. Вот почему нам дали загадку, которая для меня оказалась слишком сложной."""
Ushiromiya Eva,"""Н‐нгх‐х‐х‐х‐х!.. Э... это я виновата? Извини, Энджи... Но смотри, медаль у нас, так что прости меня."""
,Нам дали ещё одну медаль. Сколько мы уже собрали?{n}Но нам ещё много нужно собрать. Далее Шаннон.
Shannon,"""Моя не такая тяжёлая, так что можете расслабиться."""
Kanon,"""...Просто рассуждайте на уровне сестры."""
Shannon,"""Т‐ты высмеиваешь меня!.. Тоже хочешь попытаться отгадать, Канон?"""
Kanon,"""Начинай."""
Ushiromiya Eva,"""Похоже, на этот раз ты сможешь понять, Энджи. Я снова ограничусь подсказками."""
Ushiromiya Ange,"""Хорошо, я постараюсь. Я разгадаю её. Ещё одна медаль — моя."""
Shannon,"""Тогда начнём. Слушайте внимательно..."""
Ushiromiya Ange,"""Не понимаю. Что за буквы?.."""
Kanon,"""......Может, первые буквы каждого слова?"""
Ushiromiya Eva,"""Сначала я так и подумала. Лукум начинается с «Л», розмарин — с «Р» и соус чили с «С». Это первые буквы в каждом слове. Но тогда как объяснить то, что чёрный кофе начинается с «И»?"""
Shannon,"""Хе‐хе‐хе‐хе‐хех. Вы поняли?"""
Ushiromiya Ange,"""Разве больше нет подсказок?"""
Shannon,"""Конечно есть. Я скажу вам буквы к ещё кое‐чему. Во‐первых, лимонный зефир — «Л». «Р» — рута. Для «С»... Как насчёт серрано. А оливки некоторые люди относят к «O». Хе‐хе‐хе‐хе‐хех......"""
Ushiromiya Eva,"""И вправду звучит так, словно первая буква — ключ... Но тогда как объяснить то, что чёрный кофе — «О»?.."""
Ushiromiya Ange,"""......Я люблю еду «Л». Печенье и торты — «Л», да?"""
Shannon,"""Да, верно."""
Kanon,"""Значит... это всё‐таки не первые буквы..."""
Ushiromiya Eva,"""Что происходит? Что же означает «Л»? Лукум и лимонный зефир, да? Это десерты? Угощения? «Р» — розмарин и рута? «С» — соус чили и серрано, а «О» — оливки и чёрный кофе? Что это за группы?"""
Ushiromiya Ange,"""......Я вроде понимаю, а вроде нет. ......Как‐то раздражает."""
Shannon,"""Последняя подсказка. Вы когда‐нибудь пили лимонад?"""
Ushiromiya Ange,"""Да. Я думала, что он сладкий, и очень удивилась. Никогда больше не буду его пить."""
Ushiromiya Eva,"""......A...... я поняла! Спасибо, Энджи. Благодаря тебе я, кажется, догадалась!"""
Shannon,"""Сдаётесь? А ты, Канон?"""
Kanon,"""......Не понимаю. ......Думаю, я почти понял, но......"""
Ushiromiya Ange,"""Да. Я почти знаю, что означают все группы, но не понимаю последний шаг."""
Ushiromiya Eva,"""Это...... вкусы, да?"""
Shannon,"""Да, верно. Теперь вы поняли, госпожа Энджи, Канон?"""
Ushiromiya Ange,"""Я запуталась. Какой ответ, тётя Ева? Скажи мне!"""
Ushiromiya Eva,"""Всё в группе «Л» — сладкое, да? А группа «С»? И «Р»?"""
Kanon,"""......Ясно, так вот оно что... Неплохо, сестра..."""
Shannon,"""Не хочешь извиниться за то, что высмеивал меня? А иначе я сделаю все твои блюда «О» и «И»."""
Ushiromiya Eva,"""«И» — одно дело, но всё время есть «О» было бы ужасно."""
,В итоге Канон согнулся под угрозой еды «О» и был вынужден извиниться перед Шаннон.
,Энджи по‐прежнему была в растерянности.
,Больше нет смысла думать.
,Нужно собраться и попробовать со следующей загадкой.
Ushiromiya Eva,"""Видишь, Энджи? Подумай о вкусах всей этой еды! Какой на вкус лукум?"""
Ushiromiya Ange,"""Сладкий."""
Ushiromiya Eva,"""А розмарин?"""
Ushiromiya Ange,"""Пряный."""
Ushiromiya Eva,"""А соус чили? А чёрный кофе?!"""
Kanon,"""......Ясно, так вот оно что......"""
Ushiromiya Ange,"""Соус чили острый. Чёрный кофе горький. ......Так что? Буквы соответствуют вкусам?"""
Ushiromiya Eva,"""Верно! Вторая буква в слове «сладкий» — «Л». Вторая буква в слове «пряный» — «Р», «острый» — «С», а «горький» — «О»! Так какой на вкус лимонад?"""
Ushiromiya Ange,"""Кислый!"""
Ushiromiya Eva,"""Точно! И вторая буква слова «кислый»...«И»!"""
Shannon,"""Да. Вы отгадали, госпожа Ева, госпожа Энджи."""
Ushiromiya Ange,"""Тётя Ева, ты удивительна!"""
Ushiromiya Eva,"""Мы разгадали её вместе. Это командная работа."""
Shannon,"""И вот моя медаль. Возьмите."""
Ushiromiya Ange,"""Отлично, ещё одна медаль! Спасибо!"""
Shannon,"""Ты ведь не понял, да, Канон? Сдаётся мне, было сложно."""
Kanon,"""......Неплохо, сестра..."""
Shannon,"""Не хочешь извиниться за то, что высмеивал меня? А иначе я сделаю всю твою еду «О» и «И»."""
Ushiromiya Eva,"""«И» — одно дело, но всё время есть «О» было бы ужасно."""
Ushiromiya Ange,"""Я хочу всё время есть «Л»!"""
Ushiromiya Eva,"""Осторожнее, заработаешь кариес. Но если придёшь поиграть ко мне домой, я буду более чем готова поделиться."""
Ushiromiya Ange,"""Ура! Я люблю тебя, тётя Ева!"""
,В итоге Канон согнулся под угрозой еды «О»... и был вынужден извиниться перед Шаннон...
Shannon,"""Это все наши головоломки. Они вам понравились?.."""
Ushiromiya Ange,"""Да. Спасибо!"""
Kanon,"""У остальных ещё припасены для вас крепкие орешки. Будьте внимательны."""
Ushiromiya Eva,"""Это да. Вряд ли со всеми остальными будет просто."""
Ushiromiya Ange,"""Но мы победим! Вместе мы можем победить!.."""
Ushiromiya Eva,"""Верно. Объединим наши умы и двинемся дальше!"""
Shannon,"""До свидания. И удачи."""
,Шаннон и Канон вернулись на кухню с сервировочной тележкой.
,"В обеденном зале была такая захватывающая и весёлая обстановка, но коридор напоминал о сильных ветрах и дожде."
,Однако их всё устраивало.
,"Вся эта шумная прощальная вечеринка была организована для того, чтобы хотя бы ненадолго забыть об одиночестве дождя."
Shannon,""".......Эта долгая игра подходит к концу..."""
Kanon,"""Какое счастье. ......Наконец‐то нам не придётся быть чужими игрушками. ......Пусть меня забудут, я покроюсь пылью и исчезну."""
Shannon,"""Нет. Мы не исчезнем так."""
Kanon,"""............"""
Shannon,"""В мире, запертом внутри кошачьей коробки, наше никому не известное будущее продолжится."""
Kanon,"""......Ты права. ......Извини. Об этом мире даже мы не знаем...... поэтому я забыл."""
Shannon,"""Какое же будущее мы создадим для себя в мире кошачьей коробки?"""
Kanon,"""Не знаю. Такова кошачья коробка."""
Shannon,""".........Точно."""
Kanon,"""Ты ни о чём не жалеешь, сестра?......По поводу господина Джорджа, например?"""
Shannon,""".................."""
Kanon,"""Принять кольцо — единственное, что ты можешь для него сделать. Что касается брака, совместной жизни и всего прочего..."""
Shannon,"""Наше будущее в кошачьей коробке и есть то, что осуществит всё это. ......Я не единственная. То же самое относится и к тебе. Как же твоё будущее с миледи Джессикой?"""
Kanon,"""......Я......"""
Shannon,"""Я могла бы разорвать помолвку с господином Джорджем, покинуть остров и исчезнуть. Для меня возможно и такое будущее. В том мире тебе бы не пришлось сомневаться ради меня. ......Ты мог бы на полную наслаждаться юностью вместе с миледи."""
Kanon,"""......Если бы ты отказалась от своей помолвки с господином Джорджем, подобный мир мог бы стать возможным."""
Shannon,"""Поэтому, ......раз мы в кошачьей коробке, мир, где я провожу свою жизнь с господином Джорджем, и мир, где ты проводишь свою жизнь с миледи, могут существовать одновременно."""
Kanon,"""......В этом мире могут сосуществовать любые противоречивые мечты."""
Shannon,"""В нём мы будем фигурами. ......Поэтому не нужно грустить в одиночестве. ......Даже если «я» здесь и сейчас могу увидеть только то, как принимаю кольцо господина Джорджа."""
,"Другая «я», живущая в кошачьей коробке, в мире, который мне не увидеть, наверняка в будущем построит счастливую жизнь..."
,"Кошачья коробка такая странная штука, место, где могут храниться любые фигуры, игрушки и мечты."
,"Это не клетка, запирающая нас."
,"Наоборот, находиться в кошачьей коробке означает быть свободными от всего в бесчисленных мирах......"
Kanon,"""Мир, где мы свободны от всего и всё же где сбываются все наши желания. ......Но «я» в том мире не буду собой здесь и сейчас. ......Это удручает."""
Shannon,"""......Эй, Канон."""
Kanon,"""Да?.."""
Shannon,"""Давай проведём."""
Kanon,"""......Что?"""
Shannon,"""Дуэль."""
Kanon,"""...........Ты уверена?"""
Shannon,"""Мы оба хотели разобраться гораздо раньше и всё равно до последнего откладывали, до самого конца игры."""
Kanon,"""......Ладно. ......Игра в любом случае близка к завершению. Под самый конец......... нам пора уладить всё самим."""
Shannon,"""Так мы сможем увидеть своё будущее до того, как окажемся в кошачьей коробке."""
Kanon,"""......Да. Давай проведём. ......Как решим? Монеткой? Или снова пистолетами?.."""
Shannon,"""Э‐э, ......почему бы не устроить наш личный турнир загадок?"""
Kanon,"""......Э?......А ты вошла во вкус."""
Shannon,"""Что ж... Первый вопрос‐"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи! Я дам Энджи таку‐у‐ую сложную! Я её одурачу своей сверхтяжёлой загадкой и прослежу, чтобы она {i:ни‐ког‐да} не получила мою медаль!"""
Ushiromiya Ange,"""Я разгадаю. {i:Обязательно} разгадаю!.."""
,"Переглянувшись, Мария и Энджи тут же начали спорить."
,"Две девочки, близкие по возрасту, были очень хорошими подругами, но также они часто ссорились."
,Особенно когда были соперницами по игре.
Ushiromiya Eva,"""Мария, наверное, знает множество различных загадок. Должно быть интересно. Посмотрим."""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи, не сейчас. Я звезда, поэтому начну после мамы!"""
Ushiromiya Rosa,"""Правда? Ничего, если я буду первой?"""
Ushiromiya Maria,"""Да!"""
Ushiromiya Rosa,"""Тогда начнём. Готовы? Хе‐хе‐хе‐хех."""
Ushiromiya Eva,"""Хм‐м... Думаю, для этой тебе не нужна подсказка."""
Ushiromiya Rosa,"""*хи‐хи*, ты права. Я сделала её для Энджи. Для тебя она слишком простая, сестра."""
Ushiromiya Ange,"""В часе 60 минут, и каждый круг занимает 8 минут......"""
Ushiromiya Eva,"""Удачи. Я знаю, ты сможешь разгадать её. В этот раз я не стану давать тебе подсказку."""
Ushiromiya Ange,"""Э? Что не так?!"""
Ushiromiya Rosa,"""Хе‐хех, извини. Наверное, она была чуть хитрой."""
Ushiromiya Eva,"""Ключ к головоломке — часть про то, сколько она может {i:вынести}."""
,......O. Какую глупую ошибку я допустила.
,"Я бралась за столько хитрых загадок, что стала слишком напряжена."
Ushiromiya Rosa,"""Это вся моя загадка. Теперь та, которую ты ждала. Удачи с головоломкой Марии!"""
Ushiromiya Ange,"""8 слитков!.."""
Ushiromiya Rosa,"""Хе‐хех, ты уверена? Чтобы вынести слиток на поверхность, нужно восемь минут, верно? 8х8 больше 60."""
Ushiromiya Ange,"""Да. Ведь было сказано «сколько слитков она может вынести из комнаты». Чтобы «вынести», Розе всего‐то нужно сделать из комнаты один шаг."""
Ushiromiya Eva,"""Неплохо, Энджи!.. Все те головоломки хорошо тебя разогрели."""
Ushiromiya Rosa,"""Верно. Для семи кругов нужно 8х7=56 минут. Остаётся только 4 минуты. Но можно за 3 минуты вернуться в подземную комнату и в последнюю минуту *вынести* восьмой слиток."""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи... Неплохо, Энджи! Молодец, у‐у."""
Ushiromiya Ange,"""Я тебе не проиграю, сестрёнка Мария!"""
Ushiromiya Rosa,"""Поздравляю. Вот моя медаль. Теперь можешь взяться за головоломку Марии, которую она выбрала специально для тебя."""
Ushiromiya Maria,"""Наконец‐то моя очередь. Ки‐хи‐хи‐хи‐хи, у тебя столько времени ушло на простую головоломку мамы, что я уже начала беспокоиться. Эту ты ни за что не разгадаешь!"""
Ushiromiya Ange,"""Со мной тётя Ева, и мы разгадаем её вместе!"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи, невозможно, невозможно, невозможно! Даже тётя Ева не разгадает! Головоломки «Волки и овцы» невероятно сложные!.."""
,"Мария вытащила из сумки потрёпанную и величественную, словно гримуар, книгу головоломок «Волки и овцы»."
Ushiromiya Maria,"""Ты ведь знаешь, что из себя представляет головоломка «Волки и овцы»?"""
Ushiromiya Ange,"""Знаю. Ты постоянно показываешь мне такие."""
Ushiromiya Rosa,"""В этой головоломке нужно на лодке переправить всех с одного берега реки на другой."""
Ushiromiya Eva,"""Обычно есть несколько причудливых правил. С волками и овцами нельзя позволять числу волков на берегу превысить число овец, так?"""
Ushiromiya Maria,"""Да, верно! Отправляешь лодку туда и обратно, переправляя всех на другую сторону и при этом убеждаясь, что волков не больше овец!.. Но те, где только волки и овцы, — незамысловатые, шаблонные и простейшие головоломки для начинающих!.."""
Ushiromiya Rosa,"""На более высоких уровнях помимо волков и овец появляется и многое другое. Умно."""
Ushiromiya Eva,"""......Нам записать на листке бумаги?"""
Ushiromiya Rosa,"""Хорошая идея. Так вам точно будет проще разобраться в своих мыслях."""
Ushiromiya Eva,"""Эх...... похоже, эта загадка будет сущим наказанием."""
Ushiromiya Maria,"""Ты ни за что не получишь мою медаль, Энджи! Ки‐хи‐хи‐хи‐хи‐хи!"""
Ushiromiya Ange,"""Я не проиграю. Не проиграю!"""
Ushiromiya Eva,"""По... подожди секунду... Разве есть головоломка с такими сложными правилами?!"""
Ushiromiya Maria,"""Вы знаете только о тех, которые с волками и овцами? Есть множество сложных загадок, с которыми нужно иметь дело по‐разному! Вот видишь? Ты тоже не понимаешь, да, Энджи?! Ки‐хи‐хи‐хи‐хи!"""
Ushiromiya Ange,"""Дай подсказку, пожалуйста!"""
Ushiromiya Maria,"""Как следует всё обдумай. Лодку могут грести только три человека. Затем запомни всё, с чем нужно быть настороже. Когда крестьянин далеко, жену нельзя оставлять с пастухом. Когда далеко и крестьянин, и его жена, нельзя оставлять пастуха с мясом. Когда пастуха нет, нельзя оставлять овцу с овощами. Ещё кто‐то должен следить за коровой, но следить может любой человек. И всё же, настоящий ключ ко всему этому — мясо."""
Ushiromiya Eva,"""......А, ясно. Одно то, что его нельзя снова положить в лодку после того, как выгрузишь, не означает, что его можно перевозить только раз."""
Ushiromiya Maria,"""Верно. Овощи действительно можно перевозить только раз, и когда переправишь их, обратно уже не вернёшь. Но если не вытаскивать мясо из лодки, его можно возить туда и обратно сколько захочешь."""
Ushiromiya Ange,"""......Как сложно. Даже задумавшись, я ничего не понимаю..."""
Ushiromiya Eva,"""Нужно записать и разобраться в идеях. Энджи, тебе дать ручку и бумагу?"""
Ushiromiya Maria,"""Невозможно, невозможно! Вы её ни за что не разгадаете! Может, сдадитесь? Для неумелых размышление — пустая трата времени! Ки‐хи‐хи‐хи‐хи‐хи‐хи!.."""
Ushiromiya Eva,"""Её точно можно разгадать? Только не говори, что на самом деле есть противоречие, делающее загадку неразрешимой..."""
Ushiromiya Maria,"""У‐у‐у? Кто знает? Ки‐хи‐хи‐хи‐хи!"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи! Неверно! Ты даже такую не можешь разгадать?! Обломись, Энджи, ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи, ай!"""
Ushiromiya Rosa,"""Мария! Следи за манерами!"""
,"Я с таким трудом пришла к этому ответу, а сестрёнка Мария только залилась смехом."
,"Смех оборвался, когда тётя Роза стукнула её, но она всё равно ухмылялась."
Ushiromiya Eva,"""Ничего не понимаю. Насколько она трудная?.."""
Ushiromiya Maria,"""Около 20 пикаратов, наверное? Многие загадки в этой книге {i:куда} сложнее!"""
,"Не знаю, что такое эти пика, но, похоже, даже эту загадку сестрёнка Мария не считает трудной..."
,Я понурила голову.
,"Сестрёнка Мария продолжала смеяться, пока тётя Роза снова не врезала ей."
Ushiromiya Eva,"""Неприятная головоломка. Её точно можно разгадать? Есть какой‐то трюк? Надо бросить всё в реку, не перевозя на лодке, или скормить овощи корове, чтобы их можно было перевезти как одного пассажира?.."""
Ushiromiya Rosa,"""Ну, кто знает? Если дальше вы не можете зайти, может, вам сдаться?.."""
Ushiromiya Maria,"""Эта головоломка очень трудная! Даже мама не смогла разгадать её! А я разгадала с первой попытки!"""
Ushiromiya Rosa,"""Ну что, вы поняли? Сколько поездок нужно, чтобы переправить каждого человека?"""
Ushiromiya Eva,"""Это ведь не дешёвый трюк или загадка? Такое так просто не разгадаешь, верно?!"""
Ushiromiya Rosa,"""Нет, неправда. Ты умная и наверняка поймёшь, сестра. Сколько поездок нужно, чтобы переправить каждого человека?"""
Ushiromiya Ange,"""Я поняла. Три поездки."""
Ushiromiya Eva,"""......Э? Три?! Почему?!"""
Ushiromiya Ange,"""Всё просто. В лодку садятся крестьянин и его жена, и в первый заход жена высаживается на другой стороне. Во второй заход крестьянин возвращает лодку обратно. И в третий заход он переправляется с пастухом."""
Ushiromiya Eva,"""А как же корова и овца?! А мясо, овощи?!"""
Ushiromiya Ange,"""Но, тётя Ева, было сказано переправить каждого человека...... Коровы не люди."""
Ushiromiya Eva,"""Э? A........"""
,"Как только тётя Ева раскрыла рот, тётя Роза захлопала. Цокнув языком, присоединилась и Мария."
Ushiromiya Rosa,"""Верно. Спрашивается только о том, за сколько раз можно переправить каждого человека. Животные и багаж с самого начала были ни при чём."""
Ushiromiya Maria,"""Они поняли только потому, что ты снова и снова твердила про «каждого человека», мама. У‐у!"""
,"Возможно, тётя Роза дала слишком явную подсказку. Без этого даже я не догадалась бы."
Ushiromiya Eva,"""Как же так. А я повелась. Хитрый вопрос!"""
Ushiromiya Rosa,"""Давай, Мария. Отдай Энджи её медаль."""
Ushiromiya Maria,"""У‐у, у‐у, у‐у......"""
,"Ноя как несчастная собака, она неохотно отдала медаль."
,"Я схватила её и запрыгала, как счастливая собака."
,"Когда сестрёнка Мария улыбнулась мне из‐за спины...... её лицо было ярким, как у старшей сестры."
Ushiromiya Rosa,"""На этом наши загадки окончены. Давайте однажды сыграем снова."""
Ushiromiya Maria,"""В следующий раз у меня будет очень неприятная головоломка, ещё труднее этой!.. Такая трудная, что даже я не смогу её разгадать!"""
Ushiromiya Ange,"""Ну уж нет! Я больше не играю с сестрёнкой Марией!.."""
Ushiromiya Eva,"""*хи‐хи*. Смотри, Энджи. Твои родители машут тебе, так что пойдём. Увидимся позже, Роза."""
Ushiromiya Rosa,"""Да. До встречи, Энджи. Осталось не так много тех, у кого есть для тебя головоломки. Продержись до конца. И, сестра, обязательно продолжай подбадривать её."""
Ushiromiya Eva,"""Конечно. Мы получили все эти медали действуя сообща, верно?"""
Ushiromiya Ange,"""Да!"""
,Мы убежали.
,Папа и мама машут мне оттуда.
,Они наверняка придумали хитрые вопросы.
,"Но всё равно они должны быть проще, чем у сестрёнки Марии!.."
,Терпеть её не могу! Она такая вредина!
Sakutarou,"""Урю. Ты слишком много дразнила её этой загадкой......"""
Ushiromiya Maria,"""Ну, я хотела поиграть с Энджи подольше. Будь загадка простой, она бы её тут же разгадала, верно?"""
Sakutarou,"""Ты так любишь Энджи."""
Ushiromiya Maria,"""Я её ненавижу. Она высмеивала тебя и называла плюшевым животным."""
,"Мария надулась, но её выражение нисколько не соответствовало этим словам."
Sakutarou,"""Надеюсь, Энджи обретёт счастье."""
Ushiromiya Maria,"""Обретёт, я уверена. Ведь, смотри, все здесь желают ей счастья. Баттлер теперь Владелец игры, и он создал эту последнюю игру специально для Энджи. ......После всего этого она обязательно будет счастлива."""
Sakutarou,"""......Но даже если все могут принести человеку счастье, только сам человек может ухватиться за него."""
Ushiromiya Maria,"""Верно. У неё очень плохо получается находить фрагменты счастья. Несмотря на то, что мы пытались научить её, она целых 12 лет закрывала уши. ......Эта игра для Энджи может оказаться гораздо труднее, чем думает Баттлер."""
Sakutarou,"""......Я уверен, что Энджи обретёт счастье."""
Ushiromiya Maria,"""Да. ......Если ей действительно весело на этой вечеринке, это само по себе может быть лучшим, чему мы можем её научить."""
,"Энджи, которая не верила и говорила, что всё трюки, какую бы магию ей ни показывали..."
,"Спустя 12 лет станет последней, кто унаследует имя {f:5:Беатриче}."
Ushiromiya Maria,"""В своё время она поняла мою белую магию."""
Sakutarou,"""Да. Меня она тоже поняла."""
Ushiromiya Maria,"""Она даже призвала всех из Семи сестёр и поняла саму магию...... и всё равно до сих пор не может использовать её на себе."""
{f:5:Beatrice},"""Давайте верить. Так же, как верил Баттлер."""
Ushiromiya Maria,"""......Беато."""
{f:5:Beatrice},"""Легко применить магию на других. И верить в чужую магию не так уж и сложно. Самое трудное — применить магию на себе."""
Sakutarou,"""Энджи... может?.."""
{f:5:Beatrice},"""Может. Даже Баттлер сумел понять магию. Его младшая сестра обязательно сможет сделать то же самое."""
Ushiromiya Maria,"""Ты права. ......Некоторую магию мы видим только в детстве. ......Некоторую могут понять только взрослые. Сейчас Энджи между этим."""
{f:5:Beatrice},"""Она потеряла магию детей, но ещё не понимает магию взрослых. Самый мучительный период в жизни."""
Sakutarou,"""Так грустно, что...... рядом с ней никого не было в этот период..."""
Ushiromiya Maria,"""Неправда. Мы всегда с ней. Просто она не верит."""
,"Энджи, скорее пойми."
,"Тут столько людей улыбаются тебе из‐за спины, присматривают за тобой."
,"Если ты всего лишь повернёшься, мы сможем улыбаться тебе ещё чаще и говорить с тобой гораздо дольше."
,".........{f:5:Энджи‐Беатриче}, последняя ведьма Меридж Сорсьер."
Ushiromiya Maria,"""Даже если ты не в силах прийти к верному концу...... надеюсь, ты хотя бы сможешь насладиться этим вечером......"""
,"Веселись, Энджи."
,Прощай.
,"Время, которое мы провели вместе, кажется таким долгим и всё же очень коротким.{n}Но всё равно для меня эти воспоминания вечны......"
Ushiromiya Rudolf,"""Как проходит, Энджи? Ты получила тонну медалей?"""
Ushiromiya Ange,"""Интересно, сколько их сейчас!"""
Ushiromiya Eva,"""Мне тоже. Давай попозже посчитаем!"""
Ushiromiya Kyrie,"""Кажется, вам уже дали немало головоломок."""
Ushiromiya Ange,"""Да. Когда получу ваши головоломки, останутся одни кузены."""
Ushiromiya Rudolf,"""Ясно, ясно. Что ж. Пора взяться за головоломки папы и мамы! Предупреждаю тебя, они будут трудными!"""
Ushiromiya Eva,"""Все говорят то же самое, но мы продолжаем их разгадывать!"""
Ushiromiya Ange,"""Да! Поэтому мы получим эти медали вместе!"""
Ushiromiya Kyrie,"""*хи‐хи*. Так держать. Что ж, я начну первой."""
Ushiromiya Eva,"""А‐а, классическая головоломка со лжецом. В таких я лучшая."""
Ushiromiya Rudolf,"""Ты же не имеешь в виду, что лучше всего лжёшь?.."""
,"Ого. Не думала, что уши папы можно так растянуть."
Ushiromiya Kyrie,"""Только одна из них говорит правду. Обе другие лгут. Поэтому если в вашем ответе правду говорят двое, он неверен."""
Ushiromiya Ange,"""......Я не совсем понимаю. Хочу больше подсказок."""
Ushiromiya Kyrie,"""Это вся моя подсказка. Если хочешь больше, поговори с тётей Евой."""
Ushiromiya Ange,"""Тётя Ева!"""
Ushiromiya Eva,"""Рика — ключ. Она говорит, что Миёко лжёт. Поэтому если Миёко говорит правду, Рика лжёт, а если Миёко лжёт, тогда Рика говорит правду. ......В общем, раз эти двое противоречат друг другу, мы знаем, что одна из них лжёт, а другая говорит правду."""
Ushiromiya Kyrie,"""Как и ожидалось, Ева. Именно. Когда в таких играх со лжецом видишь пару, противоречащую друг другу, ясно, что одна из них говорит правду. Сатоко не среди них, поэтому уже подтверждено, что она лжёт. ......*хи‐хи*, ответ уже выскочил."""
Ushiromiya Ange,"""Э‐э......... ???"""
Ushiromiya Kyrie,"""Очень жаль, но нет."""
Ushiromiya Rudolf,"""Наверное, Энджи ещё слишком маленькая для такой головоломки."""
Ushiromiya Ange,"""Нет! Я просто немного ошиблась! На этот раз я отгадаю. Поэтому ещё одну!.."""
Ushiromiya Eva,"""Эх, а ты была так близко..."""
Ushiromiya Rudolf,"""Тогда можешь наверстать упущенное с моей головоломкой. Что ж, пусть это тоже будет игра со лжецом. Сможешь понять на этот раз?"""
Ushiromiya Ange,"""Рика!"""
Ushiromiya Eva,"""Верно! Молодец, Энджи! С трудом верится, что этот болван — отец такой умной девочки!"""
