Speaker,Russian (RU)
Kumasawa Chiyo,"""Ещё одна закрытая комната! И снова будут подозревать нас, слуг, у которых есть универсальные ключи!.."""
Gohda Toshiro,"""Н‐но не бойтесь!.. После того как мадам стала подозревать нас, мы начали следить друг за другом!"""
Shannon,"""{p:42:Все мы, слуги, всё время были вместе}."""
Kanon,"""{p:42:Все мы, слуги, можем доказать алиби всех остальных слуг}."""
Ushiromiya Battler,"""Вот это уже интересно. Выходит, эта закрытая комната ещё совершеннее."""
{f:5:Bernkastel},""".........В случае с первой закрытой комнатой ни у кого нет алиби. А с этой — алиби есть у всех."""
{f:5:Beatrice},"""В этом мире слуги сами стали живыми универсальными ключами. Раз у них идеальные алиби, запереть комнату Нацухи было невозможно..."""
Ushiromiya George,"""Мы решили оставить место преступления как есть."""
Ushiromiya Maria,"""{p:42:Мы расклеили клейкую ленту по всем внешним сторонам двери и окон, запечатав их}!"""
Ushiromiya Jessica,"""Преступник наверняка оставил в комнате улику!{p:42:Мы проследили, чтобы до приезда полиции никто не мог войти или выйти}!"""
Ushiromiya Battler,"""Потом столовая.{p:42:Мы точно так же запечатали и столовую}."""
Nanjo Terumasa,"""Мы пришли к выводу, что следует оставить как есть весь особняк.{p:42:Также мы запечатали сам особняк и укрылись в домике для гостей}."""
Ushiromiya Battler,"""Запечатали весь особняк? Клейкая лента на всех окнах? Они даже забрались по лестнице к окнам на третьем этаже?"""
{f:5:Bernkastel},"""......Иначе игра усложнилась бы, поэтому я её упростила. {p:1:На всех окнах стальные решётки, поэтому войти или выйти через них невозможно}. Следовательно, {p:1:скажем, что они могут запечатать весь особняк, запечатав две двери — парадную и заднюю}."""
Ushiromiya Battler,"""Понял. Так становится проще."""
{f:5:Beatrice},"""Что скажешь?"""
Ushiromiya Battler,"""Вообще‐то, убить двоих в комнате тёти Нацухи было бы просто. Кому‐то всего лишь нужно было постучать и дождаться, пока они откроют дверь. Но после этого её нельзя было бы запереть."""
{f:5:Beatrice},"""Двери могут запереть только слуги, но у всех слуг есть алиби."""
Ushiromiya Battler,"""Если только все слуги не сговорились. Что более важно, первые сумерки кажутся мне подозрительными."""
{f:5:Beatrice},"""Думаешь, кто‐то из шестерых, кто умер в столовой, на самом деле был жив и совершил преступление?"""
Ushiromiya Battler,"""Всё из‐за Эрики. Не могу не сомневаться, когда люди осматривают трупы."""
{f:5:Beatrice},"""Так ты считаешь, что кто‐то из первых шести жертв был жив?"""
Ushiromiya Battler,"""Да. И после этот кто‐то убил Краусса и Нацухи. Затем запер дверь изнутри, спрятался в комнате и нашёл хорошую возможность сбежать."""
{f:5:Beatrice},"""Хм‐м, логичная теория."""
{f:5:Bernkastel},"""......Скажу красным. {p:1:Преступник первых сумерек действительно убил шесть человек}."""
{f:5:Beatrice},"""Тогда ударю синей правдой. Вот истинный характер этой закрытой комнаты. {p:2:Преступник запер дверь изнутри, а потом скрылся в комнате Нацухи. И после того, как все ушли, он воспользовался шансом сбежать}."""
{f:5:Bernkastel},"""......Ладно, опровергну красным. {p:1:Группа запечатала комнату во время ухода. Преступник не присоединился к ним, когда они уходили. Кроме того, все печати комнаты Нацухи, столовой и самого особняка не будут разорваны}."""
{f:5:Lambdadelta},"""Хе‐хе‐хе‐хе‐хех. В общем, нельзя провернуть трюк, когда прячешься под кроватью, а потом выбираешься незамеченным."""
Ushiromiya Battler,"""......Интересно. Неплохо, {f:5:Бернкастель}."""
{f:5:Bernkastel},"""Благодарю."""
,"Преступление вторых сумерек.{n}Место — комната Нацухи, запертая закрытая комната."
,На этот раз у всех слуг с универсальными ключами есть алиби.
,"Вся группа, осознавая опасность пребывания в особняке, укрылась в домике для гостей......"
,"Все те, кто укрылся в домике для гостей, решили скрываться там до окончания тайфуна."
,"Наблюдая друг за другом, они должны суметь предотвратить дальнейшие преступления как внутри, так и снаружи."
,Однако они не могли наблюдать беспрерывно до самого окончания тайфуна.
,"Вновь их действия оставили слабое место, и они столкнулись с ещё одной трагедией."
Ushiromiya Battler,"""Шаннон и Канон, вышедшие наружу по поручению, до сих пор не вернулись!.."""
Ushiromiya Jessica,"""Джордж расстроился, поэтому {p:42:все мы пошли искать их снаружи}."""
Kumasawa Chiyo,"""Мы обнаружили Шаннон лежащей в розарии. Ох, бедная, бедная Шаннон......"""
Ushiromiya George,"""Я молился, чтобы она ещё была жива. Ho {p:42:мне пришлось признать её смерть}..."""
Nanjo Terumasa,"""Разумеется, {p:42:я тоже осмотрел её и подтвердил смерть}."""
Gohda Toshiro,"""Когда они вдвоём ушли, мы были заняты проверкой замков в домике для гостей. Поэтому {p:42:ни у кого из нас нет алиби}!.."""
Ushiromiya George,"""Я — убил её?! Как я мог её убить?!!"""
Ushiromiya Maria,"""Верно. Братик Джордж не мог убить её, у‐у."""
Ushiromiya Jessica,"""Позже мы выяснили, что алиби есть только у Джорджа.{p:42:По крайней мере, что касается смерти Шаннон, Джордж не мог быть убийцей}."""
Ushiromiya Battler,"""Иначе говоря, ......{p:42:её мог убить любой, кроме Джорджа}."""
Gohda Toshiro,"""Чтобы преступник ничего не провернул, {p:42:мы на месте сломали универсальный ключ, который был у Шаннон}."""
{f:5:Bernkastel},"""......Когда Шаннон убили, Канон пропал навсегда. .........{p:1:С этого момента Канон рассматривается как убитый. Кроме того, его универсальный ключ считается сломанным}."""
{f:5:Lambdadelta},"""Ну, я тактично молчала, но именно так и происходит, когда Шаннон умирает."""
{f:5:Beatrice},"""В общем, несмотря на отсутствие трупа, можно сказать, что Шаннон и Канон были убиты одновременно?"""
{f:5:Bernkastel},"""Да."""
Ushiromiya Battler,"""......Хм‐м. Преступления продвигаются."""
,Преступление четвёртых сумерек.
,Место — розарий.
,Замков и дверей нет. Это не закрытая комната.{n}Поэтому универсальные ключи больше никак с этим не связаны.
,Затем темп преступлений начал ускоряться......
,Все укрылись в домике для гостей.
,"Они как следует перекрыли все двери и окна, заперевшись в закрытой комнате."
,Но несколько убийств в закрытых комнатах уже произошло.
,"Можно ли, заперевшись в закрытой комнате, сделать нечто большее, чем пригласить очередную трагедию?"
,"После яростного спора о поисках преступника в комнате кузенов они решили, что надо перепроверить показания Нанджо, Кумасавы и Годы."
,"А там...... они узнали, что произошла ещё одна трагедия."
Nanjo Terumasa,"""{p:42:Судя по этим ранам, Года и Кумасава умерли мгновенно}, я полагаю. Какая страшная смерть..."""
Ushiromiya Jessica,"""Будто они могли выжить после такого!.. {p:42:И Года, и Кумасава мертвы}!"""
Ushiromiya Battler,"""Что ж, мы были заняты наблюдением, запиранием замков и всем прочим. Опять {p:42:ни у кого из нас нет алиби}."""
Ushiromiya George,"""Неправда. Посмотрите. ......Учитывая то, как их убили, преступник должен был испачкаться в крови."""
Ushiromiya Maria,"""Но на докторе Нанджо и на всех кузенах нет крови."""
Ushiromiya Jessica,"""Все мы... Иными словами, {p:42:четверо кузенов и доктор Нанджо не могли убить Году и Кумасаву}."""
Ushiromiya Battler,"""В таком случае, ясно, что преступник не среди нас."""
Ushiromiya George,"""Я подумал, что кто‐то мог пробраться, поэтому проверил, {p:42:но домик для гостей по‐прежнему полностью заперт}."""
Nanjo Terumasa,"""Должно быть, у преступника всё‐таки есть универсальный ключ..."""
Ushiromiya Battler,"""Не может быть.{p:42:Больше нет универсальных ключей, за исключением двух ключей у двоих, которые лежат здесь мёртвыми}."""
Ushiromiya Jessica,"""Раз оба существующих универсальных ключа в домике для гостей...... гостевой домик — совершенная закрытая комната!.."""
Ushiromiya Maria,"""Раз кто‐то умер, не такая уж и совершенная. Ки‐хи‐хи‐хи‐хи......"""
,"Преступление пятых и шестых сумерек.{n}Место — закрытая комната, известная как домик для гостей."
,"Универсальные ключи Годы и Кумасавы тоже сломали, а значит, все универсальные ключи потеряны."
,Теперь никому не прорваться в закрытый домик для гостей.
,"По крайней мере, так должно быть......"
,На этот раз убили доктора Нанджо.
,Он был убит в прихожей домика для гостей.
,"Было слишком глупо с его стороны приходить сюда одному, чтобы проверить, всё ли заперто."
Ushiromiya Jessica,"""{p:42:О... он мёртв... Его убили}!.."""
Ushiromiya George,"""Даже я... могу с уверенностью сказать, что {p:42:смерть была мгновенной}..."""
Ushiromiya Maria,"""{p:42:Всё идеально заперто}. Как так вышло, если это закрытая комната?"""
Ushiromiya Battler,"""Значит, преступник среди нас!.."""
Ushiromiya Jessica,"""Невозможно! Судя по обстоятельствам, {p:42:Баттлер, Мария, Джордж и я не могли убить доктора Нанджо}!"""
Ushiromiya George,"""Что самое главное, {p:42:никто не мог убить доктора Нанджо в домике для гостей}!"""
Ushiromiya Battler,"""И кроме того, взгляните. Проще говоря, {p:42:это доказывает, что доктор Нанджо не покидал домик для гостей}!.."""
Ushiromiya Maria,"""Получается, никто не мог убить доктора Нанджо? Так как же его убили?"""
,Никто не смог ответить на этот невинный вопрос.
,Седьмые сумерки.
,"Снова местом преступления была закрытая комната, известная как домик для гостей."
,Различные доказательства выставили преступление ещё более невозможным.
,"Затем трагедия дошла до последних, восьмых сумерек."
,"К этому моменту стало ясно, что укрытие их не спасёт."
,Джессика предпочла заглушить страх гневом.
,"Она в ярости выскочила из домика для гостей в поисках преступника, который, как она была уверена, скрывается снаружи."
,"Джордж, Баттлер и Мария погнались за ней."
,За пределами здания они обнаружили Джессику лежащей на земле.
,"Это был, как любой мог сказать с первого взгляда, ужасный труп......"
Ushiromiya George,"""Бедная...... Джессика. {p:42:Она, вероятно, умерла мгновенно}."""
Ushiromiya Maria,"""{p:42:Она бы ни за что такое не пережила}. Ки‐хи‐хи‐хи."""
Ushiromiya Battler,"""Мы втроём всё время были вместе! {p:42:Джордж, Мария и я не могли убить Джессику}!"""
Ushiromiya Maria,"""Да. {p:42:Мы втроём не могли убить Джессику}."""
Ushiromiya George,"""Как будто Мария может кого‐то убить.{p:42:Мария никого не убивала}."""
Ushiromiya Maria,"""Ки‐хи‐хи, благодарю. {p:42:Братик Джордж не мог убить взрослого. Хотя мог расправиться с ребёнком}. Ки‐хи‐хи‐хи‐хи."""
Ushiromiya Battler,"""А‐а, ничего не понимаю!.. Что за чертовщина здесь творится?!!"""
,Восьмые сумерки. Место преступления... снаружи.
,"Но у троих, последовавших за Джессикой, есть алиби.{n}Джордж, Баттлер и Мария не могли убить Джессику."
,Неужели кто‐то и вправду скрывается на острове отдельно от семьи Уширомия?..
,Пока что история подходит к концу......
{f:5:Bernkastel},"""......Вот и вся моя история."""
{f:5:Lambdadelta},"""Неплохо сделано. Будь у тебя полноценный Читатель, она бы хорошо сравнялась с играми Беато."""
Ushiromiya Battler,"""Тут я согласен. Ты проделала хорошую работу."""
{f:5:Beatrice},"""Хотя настоящая работа — это читать историю и делать её достойной театрала."""
Ushiromiya Battler,"""И всё же, я в тупике. Можно подумать, что преступник — таинственный человек вне семьи Уширомия."""
{f:5:Beatrice},"""И это то же самое, что признать ведьму. ......Также можно подозревать, что есть сообщники, помогающие преступнику."""
Ushiromiya Battler,"""Кстати, а что это был за фиолетовый текст? Новое правило?"""
{f:5:Bernkastel},"""......Я называю его «фиолетовой декларацией». Такое правило я создала для того, чтобы упростить историю. ......Считай фиолетовую декларацию важными устными заявлениями. ......То есть, можно игнорировать все устные заявления, не сказанные фиолетовым."""
Ushiromiya Battler,"""Oгo...... Что ж, любезно с твоей стороны."""
{f:5:Beatrice},"""Значит, фиолетовая декларация так же надёжна, как красная правда?"""
{f:5:Bernkastel},"""Да. Считайте фиолетовую декларацию по силе равной красной правде. ......Но есть одно исключение. Преступник может лгать фиолетовым."""
Ushiromiya Battler,"""......Ясно. В общем, всякий, кто не преступник, лгать не может."""
{f:5:Beatrice},"""Фиолетовая декларация. ......Похоже, это ключ к игре леди {f:5:Бернкастель}."""
{f:5:Bernkastel},"""Да, верно. ......Я объясню правила своей игры."""
,"{e:080:• Преступник определяется как убийца.{n}• Преступник может лгать.{n}• Преступник может лгать даже до совершения преступления.{n}• Персонажи, не являющиеся преступниками, говорят только правду.{n}• Персонажи, не являющиеся преступниками, не могут сотрудничать с преступником.{n}• Преступник должен совершить все убийства напрямую, своими руками.{n}• Преступник не должен умереть.{n}• Преступник должен быть среди персонажей, которые появляются в истории.{n}• Фиолетовая декларация так же абсолютна, как красная правда. Но преступник может лгать фиолетовым}."
{f:5:Bernkastel},"""На этом всё."""
Ushiromiya Battler,"""Преступник определяется как убийца... Логично."""
{f:5:Beatrice},"""Преступник может лгать. Тоже достаточно разумно."""
Ushiromiya Battler,"""Преступник может лгать даже до совершения преступления. Ничего удивительного."""
{f:5:Beatrice},"""Персонажи, не являющиеся преступниками, говорят только правду. Отлично же!"""
{f:5:Lambdadelta},"""Персонажи, не являющиеся преступниками, не могут сотрудничать с преступником, да?"""
{f:5:Beatrice},"""Выходит, преступник не может использовать сообщников, чтобы сделать себе алиби."""
Ushiromiya Battler,"""Чёрт. Я предположил, что кто‐то построил алиби, покрывающее преступника, но..."""
{f:5:Bernkastel},"""......Какая жалость."""
{f:5:Beatrice},"""Преступник должен совершить все убийства напрямую, своими руками. ......То есть, никаких удалённых или косвенных методов убийств вроде ловушек."""
Ushiromiya Battler,"""Преступник не должен умереть. Иными словами, нельзя совершить убийство, образовать закрытую комнату, а потом внутри покончить с собой."""
{f:5:Lambdadelta},"""И разве не значит, что мертвецы не могут быть преступниками?"""
{f:5:Beatrice},"""......Хм‐м. Довольно важная информация."""
Ushiromiya Battler,"""Преступник должен быть среди персонажей, которые появляются в истории. ......Так что никаких таинственных чужаков, пробравшихся на остров."""
{f:5:Bernkastel},"""Появляющиеся персонажи — всё те же 17 человек за исключением Кинзо. Больше в истории никто не появляется, поэтому остальные не имеют значения."""
{f:5:Beatrice},"""Фиолетовая декларация так же абсолютна, как красная правда. Но преступник может лгать фиолетовым. ......Вот это уже проблематично."""
Ushiromiya Battler,"""Это может быть сутью игры. На этом предпосылки окончены?"""
{f:5:Bernkastel},""".........Кроме того, только «Читатель не лжёт». Иначе говоря, {p:1:в повествовании за пределами устных заявлений нет лжи}. ......При желании я бы могла ввести её, но это бы только усложнило всё."""
{f:5:Beatrice},"""В общем, вы охотно отказались от привилегий ведьмы. Какая уверенность."""
Ushiromiya Battler,"""Вероятно, она планирует одолеть нас несмотря на это."""
{f:5:Bernkastel},"""На этом от меня всё. ......Я не собираюсь давать вам ещё подсказки или отвечать на другие вопросы."""
{f:5:Lambdadelta},"""Как наблюдатель, объявлю ещё раз. {p:1:Я гарантирую, что с этой информацией можно с точностью определить преступника}."""
Ushiromiya Battler,"""Ладно. .........Понял."""
{f:5:Beatrice},"""Не терпится начать. Поверить не могу, что мы снова будем вместе разбирать один и тот же детектив!.."""
Ushiromiya Battler,"""Да. Жду с нетерпением!.."""
,"......Это настоящая игра между вами и мной.{n}Я рекомендую найти листок и что‐нибудь записать.{n}Разумеется, если вы всерьёз намерены одолеть меня."
,"Если совсем застрянете — послушайте рассуждения Баттлера и Беато.{n}Они будут подсказками, когда вы окончательно зайдёте в тупик и не сможете двигаться дальше."
,"Но всё же, я бы предпочла сразиться с вами один на один.{n}Если вы планируете насладиться нашей небольшой дуэлью...{n}Попробуйте победить меня только своими силами, не полагаясь на подсказки."
,"Что ж...... давайте насладимся?{n}Насладимся этой игрой, которую я создала... специально для вас......"
{f:5:Beatrice},"""Эта фиолетовая декларация довольно проблематична..."""
Ushiromiya Battler,"""Мы знаем, что эти заявления достаточно важны, чтобы быть наравне с красной правдой. Но также они содержат ложь преступника."""
{f:5:Lambdadelta},"""Даже тупейший идиот не стал бы глотать весь ролл, если бы внутри могла быть игла."""
{f:5:Beatrice},"""Да. Если мы слепо примем фиолетовый, правда ни за что не прояснится."""
Ushiromiya Battler,"""Ролл с иглой... Мне нравится эта аналогия. Драгоценная, жизненно важная информация может пропасть впустую из‐за одной крошечной лжи."""
{f:5:Beatrice},"""В каких же из этой обширной коллекции фиолетового таится ложь?......У меня болит голова от одной мысли об этом."""
Ushiromiya Battler,"""Тогда почему бы нам не развернуть шахматную доску?"""
{f:5:Beatrice},"""Хо? Ты о чём?"""
Ushiromiya Battler,"""Всё просто. Забудь о ложных. Давай сосредоточимся на поиске тех, которые должны быть правдой."""
{f:5:Beatrice},"""Есть фиолетовые заявления, которые точно правдивы?"""
Ushiromiya Battler,"""Их мы и ищем. Будем искать людей, которые не могут быть преступниками. Если найдём, вся их фиолетовая декларация будет такой же, как красная правда."""
{f:5:Beatrice},"""Понятно. Вместо поисков преступника мы начнём с поисков тех, кто не может им быть! Хм‐м, базовая стратегия!"""
Ushiromiya Battler,"""Именно. Кто‐то должен быть, поэтому давай искать."""
{f:5:Lambdadelta},"""Значит, начнёте с первого шага?"""
{f:5:Bernkastel},"""......Посмотрим, что они могут."""
{f:5:Beatrice},"""Как можно знать наверняка, что кто‐то не преступник?"""
Ushiromiya Battler,"""Одно из правил — преступник не может умереть. То есть, хотя это может прозвучать жестоко, можно доверять каждому, кто мёртв."""
{f:5:Beatrice},"""Хо, так проще! Убили почти всех персонажей. И мы можем доверять фиолетовому всех этих людей!"""
Ushiromiya Battler,"""Но всё не так просто. Возникает вопрос — притворяются ли люди мёртвыми, который так часто выскакивал даже в наших играх."""
{f:5:Beatrice},"""Тела всех жертв ведь были осмотрены? Нанджо даже сказал фиолетовым, что никто бы не допустил ошибку при осмотре трупов."""
Ushiromiya Battler,"""Если доктор Нанджо преступник, нельзя полагаться на это. На первый взгляд может показаться, что всех жертв осмотрели, но все подтверждения их смертей — в фиолетовой декларации. Мы не можем быть уверены на 100%."""
{f:5:Beatrice},"""......Тогда в чьих смертях мы можем быть уверены?"""
Ushiromiya Battler,"""Как бы то ни было, давай перепроверим все осмотры. Поищем того, в чьей смерти мы можем быть абсолютно уверены, путём более надёжным, чем фиолетовая декларация."""
{f:5:Beatrice},"""Да, я поняла! Части повествования, Баттлер! Нам сказали, что в повествовании нет лжи!"""
Ushiromiya Battler,"""А, я тоже только что понял. {f:5:Бернкастель} объявила красным, что повествование не лжёт."""
{f:5:Lambdadelta},"""О, кажется, они поняли..."""
{f:5:Bernkastel},"""......В противном случае они бы никуда не продвинулись."""
{f:5:Beatrice},"""Есть смерти, подтверждённые повествованием?! Так мы бы с уверенностью могли сказать, что рассматриваемый человек мёртв!"""
Ushiromiya Battler,"""И это автоматически означает, что он не преступник."""
{f:5:Beatrice},"""Более того, получается, что мы можем доверять его фиолетовому!"""
Ushiromiya Battler,"""Поищем смерти, о которых упомянуто в повествовании. Те, которые не расплывчато говорят о том, жив человек или мёртв, как, например, «Х лежал на полу»."""
{f:5:Beatrice},"""Да, перечитаем с начала!"""
{f:5:Beatrice},"""Баттлер, смотри! В повествовании чётко сказано, что Нанджо был убит на седьмые сумерки!.."""
Ushiromiya Battler,"""Я тоже нашёл! На восьмые сумерки повествование ясно упоминает ужасный труп Джессики."""
{f:5:Beatrice},"""В общем, иначе говоря......"""
Ushiromiya Battler,"""Доктор Нанджо и Джессика. Эти двое точно умерли. Что означает‐"""
{f:5:Beatrice},"""Мы доказали, что Нанджо и Джессика не преступники!.. И, значит‐"""
Ushiromiya Battler,"""Вся их фиолетовая декларация равна красной правде!"""
{f:5:Beatrice},"""Да! Верно!"""
,Пара дала друг другу высокие пять.
,"Наконец‐то они нашли первую значимую подсказку.{n}Безопасный кусочек ролла с иглой.{n}Они обнаружили фиолетовую декларацию, которой могли доверять."
{f:5:Beatrice},"""Выпишем фиолетовую декларацию Нанджо и Джессики! Она равна красной правде. Мы наконец продвигаемся!.."""
Ushiromiya Battler,"""Если мы уверены в том, что доктор Нанджо не преступник, его заявление фиолетовым на первые сумерки -«Никто бы не ошибся в подтверждении смертей, даже остальные помимо меня» — становится очень важным."""
{f:5:Beatrice},"""Значит, никто не допустит ошибок, подтверждая смерти!.."""
Ushiromiya Battler,"""И всякий раз, когда доктор Нанджо и Джессика подтверждают смерть, мы можем быть абсолютно уверены в том, что это правда."""
{f:5:Beatrice},"""И все те, чьи смерти подтверждены Нанджо и Джессикой, не могут быть преступниками!.."""
{f:5:Lambdadelta},"""......Ой‐ой. Они продвигаются."""
{f:5:Bernkastel},"""......Странно. Я нахожу раздражающим то, что они всё дальше...... но было бы скучно, если бы они застряли."""
Ushiromiya Battler,"""Что ж, проверим их осмотры и найдём ещё персонажей, которые не могут быть преступниками!"""
{f:5:Beatrice},"""Да!"""
{f:5:Beatrice},"""Баттлер, я закончила проверять фиолетовую декларацию Нанджо и Джессики!.."""
Ushiromiya Battler,"""Те, чьи смерти подтверждены этими двумя, однозначно мертвы. И это значит, что они не могут быть преступниками."""
{f:5:Beatrice},"""Что, в свою очередь, увеличивает количество фиолетовой декларации, которой мы можем доверять!"""
Ushiromiya Battler,"""Начнём с доктора Нанджо. Он подтвердил смерти дяди Краусса и тёти Нацухи — жертв на вторые сумерки."""
{f:5:Beatrice},"""Также на четвёртые сумерки он подтвердил смерть Шаннон."""
Ushiromiya Battler,"""На пятые и шестые сумерки он даже подтвердил смерти Годы и Кумасавы."""
{f:5:Beatrice},"""Число невиновных взлетело! В дополнение к Нанджо и Джессике, теперь мы знаем, что Краусс, Нацухи, Шаннон, Года и Кумасава не могут быть преступниками!.."""
Ushiromiya Battler,"""И не только. На четвёртые сумерки {f:5:Бернкастель} объявила красной правдой о смерти Канона. Преступник не может умереть, поэтому Канон тоже невиновен!"""
{f:5:Beatrice},"""Нанджо, Джессика, Краусс, Нацухи, Шаннон, Канон, Года и Кумасава. Среди этих восьми человек нет преступника!"""
{f:5:Lambdadelta},"""O‐o‐o...... У них вдруг стало на восемь подозреваемых меньше."""
{f:5:Bernkastel},"""......Естественно, что они добрались до этого. Настоящее начало здесь."""
{f:5:Beatrice},"""Количество фиолетовой декларации, которой мы можем доверять, значительно возросло. Мы уже в самой гуще!.."""
Ushiromiya Battler,"""Да! Проверим фиолетовую декларацию персонажей, которые, как мы только что доказали, невиновны!.."""
