Speaker,Russian (RU)
{f:5:Bernkastel},""".......Может, пусть сами решат, кого из них казнить первым? Хе‐хе‐хе‐хе‐хе‐хех! Обязательно придумай для концепции казни нечто крупное. ......Я бы хотела насладиться как старыми, так и новыми, с Востока и Запада."""
Dlanor,"""......Правила гласят, что казнь должна проводиться в соответствии с положениями Верховного суда."""
Furudo Erika,"""Положитесь на меня, госпожа. Я обязательно приготовлю для вас увлекательное шоу исполнения приговоров!"""
{f:5:Bernkastel},"""По крайней мере, четвертуй одного из них."""
Furudo Erika,"""Разумеется. Я составлю список лучших форм казни всех стран от Европы до Азии, которыми королевства на Востоке и Западе карали тех, кто шёл против короля!"""
{f:5:Bernkastel},"""......Некоторые методы казни я хочу придумать сама. Размышлять об этом — идеальный способ отдохнуть в бессонные ночи. ......*хи‐хи*. Я сглажу свои идеи и вскоре отправлю тебе письмо."""
Furudo Erika,"""Конечно, госпожа. Тогда стиль {f:5:Бернкастель} у нас останется на грандиозный финал. ......В самом‐самом конце, когда все иллюзии будут разбиты, а магические данные Беато — полностью разгромлены, я подарю своей госпоже — в лучшем для неё исполнении — казнь {f:5:Беатриче}!.."""
{f:5:Bernkastel},"""Спасибо, Эрика. ......Благодаря тебе я смогу ещё ненадолго забыть боль своей болезни...... *хи‐хи*хи‐хи*, хе‐хе‐хе‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха! Ты просто великолепна. Моя фигура, мой двойник...... и моя милая дочь."""
Furudo Erika,"""Я...... я не достойна таких слов!.. Госпожа!.."""
{f:5:Bernkastel},"""Эрика, я дам тебе честь и награду. ......Главный символ {f:5:Беатриче}, портрет из зала. Сними, разломи на дрова, испеки на них пирог и съешь его. После я позволю тебе вставить свой портрет в оставшуюся рамку."""
Furudo Erika,"""...Бо... большое спасибо!.. Это великая честь!.."""
{f:5:Bernkastel},""".........Ты искоренишь имя {f:5:Беатриче} и все следы её существования. А до тех пор я приказываю тебе стать хозяйкой оторванного от внешнего мира Роккенджимы."""
{f:5:Bernkastel},"""......Именем {f:5:Бернкастель}, ведьмы чудес, я провозглашаю, что до того дня тебе будет присвоено звание ведьмы. ......Отныне ты будешь называть себя {f:5:Эрикой}, ведьмой правды."""
Furudo Erika,"""Ве... ведьмой... правды!.. ......Б... благодарю вас, госпожа!.. Я клянусь стараться ещё больше, чтобы не тратить зря такую честь!.."""
,"Хотя она не более чем фигура......... ей оказана честь называть себя ведьмой, подобно её госпоже, хоть и совсем ненадолго......"
,"Эрика была так тронута наивысшим признанием своих действий, что задрожала......"
{f:5:Bernkastel},"""Дланор, продолжай помогать Эрике и докладывай мне о её прогрессе."""
Dlanor,"""......Как пожелаете."""
{f:5:Bernkastel},"""............Кстати, где Лямбда?"""
Dlanor,"""Вон там."""
,Она указала вниз с аудитории для гостей на втором этаже.
,"{f:5:Лямбдадельта}.........стояла возле Баттлера, который застыл там мёртвый и пронзённый красным мечом."
{f:5:Lambdadelta},""".........Уширомия Баттлер... Ты был интересным парнем. ...А мог стать ещё интереснее...... Как жаль."""
{f:5:Bernkastel},"""Не смерть, а шедевр. .........Эрика! Можешь повесить труп Баттлера в зале особняка. ......Когда я в следующий раз приду посетить этот фрагмент, встреть меня перед ним."""
Furudo Erika,"""Конечно, госпожа. Я сделаю этого глупца вечным памятником вашему триумфу!"""
{f:5:Lambdadelta},"""*хи‐хи*, звучит заманчиво. У тебя хороший вкус. Можешь покрыть его гипсом и сделать красивую белую статую. ......И было бы замечательно мило украсить его!"""
Furudo Erika,"""Да, леди {f:5:Лямбдадельта}. Я постараюсь ответить вашим ожиданиям!.."""
{f:5:Lambdadelta},"""Поздравляю со становлением ведьмой. Хотя это ненадолго, я буду считать тебя своей подругой."""
,"Эрику до того переполняли эмоции, что слёзы выступили на глаза."
,".........Ведь для фигуры нет большей радости, чем признание госпожой её работы."
{f:5:Bernkastel},"""И наконец фаршируем Беато. Она тоже будет украшать зал."""
{f:5:Lambdadelta},"""Озеро Сиракаба?"""
{f:5:Bernkastel},"""{c:86EF9C:Граф охотников на {y:0:Людей}{n:0:людей}}."""
{f:5:Lambdadelta},""".....Знаешь, я читала это, когда ещё не была ведьмой. ...Мне всегда казалось странным то, что люди, которые обрели вечную жизнь, становятся такими жестокими. ......Тогда я, если честно, не могла установить связь."""
{f:5:Bernkastel},"""......Став ведьмой и прожив тысячу лет, я всё поняла. ......Этот писатель прекрасно понимает нашу жестокость. *хи‐хи*хи‐хи*!"""
{f:5:Lambdadelta},"""......Куда отправишься дальше? Наверное, мы отвернёмся друг от друга и попрощаемся?"""
{f:5:Bernkastel},"""Просто я не хочу дать тебе заскучать."""
{f:5:Lambdadelta},"""Спасибо, Берн. Но будь уверена: я досчитаю до ста и снова буду искать тебя."""
{f:5:Bernkastel},"""Ты и вправду не дашь заскучать. Вот за что ты мне нравишься, люблю тебя. ............Давай встретимся снова. Хотя мы можем не воссоединиться ещё сто или тысячу лет, если вообще увидимся."""
{f:5:Lambdadelta},"""Ничего. Влюблённым и море фрагментов по колено."""
{f:5:Bernkastel},"""Третий человек?"""
{f:5:Lambdadelta},"""Нет, Дети райка, конечно же."""
{f:5:Bernkastel},""".........Если каждый раз, когда разбиваешь один из тех бесчисленных фрагментов, сверкающих как звёздная ночь, можно избежать яда одного вечера скуки, даже тебе захочется считать звёзды в небе."""
{f:5:Lambdadelta},"""О‐о, неплохо... пф‐ф, *хи‐хи*хи‐хи*!.."""
,"Дорога странствующих ведьм вела их сквозь бесчисленные сверкающие миры будущего...... и поглощала, спасая их от болезни, называемой скукой."
,"Крошечный фрагмент, созданный {f:5:Беатриче}...... поглощён двумя ведьмами и утратил свой блеск."
,"Эти двое, которые раньше перед Беато называли себя соперницами, прекратили эту шараду и весело смеялись."
{f:5:Bernkastel},"""Эрика. Новая хозяйка этого фрагмента. .........Сплети правду...... и создай историю, которая приведёт к гибели этого мира. ...Э‐э, далее идёт шестая игра, да?"""
Furudo Erika,"""Да, шестая."""
{f:5:Bernkastel},"""Выбери сама название для Эпизода 6. Ведь теперь ты прядильщик этой истории, а также её Владелец."""
Furudo Erika,"""Большое спасибо. ......На самом деле я уже выбрала."""
{f:5:Bernkastel},"""......О, уже? ......Тогда скажи. Какое название?"""
Furudo Erika,"""Так вот. Эпизод 6......... хе‐хе‐хе‐хех, хотелось бы вас подразнить, но ладно."""
{f:5:Lambdadelta},"""*хи‐хи*! Ну хватит, перестань быть такой коварной и скажи нам. Ведьмы‐новички не должны дразнить своих предшественниц!"""
Furudo Erika,"""Эпизод 6, Шах и мат Золотой ведьме!"""
