Speaker,Russian (RU)
Willard H. Wright,"""Ты не ребёнок Уширомии Нацухи. Вот что я думаю."""
Ushiromiya Lion,"""..................Как грубо. Не знаю, какую игру ты затеял, но я не позволю тебе оскорблять меня и мою мать."""
Willard H. Wright,"""Почему унаследуешь руководство ты, а не Краусс?"""
Ushiromiya Lion,"""Я унаследую руководство по достижении совершеннолетия. Когда у меня будет ребёнок, я передам титул ему, когда он станет совершеннолетним."""
Willard H. Wright,"""Тогда почему Кинзо не отдал руководство Крауссу, когда тот достиг совершеннолетия?"""
Ushiromiya Lion,""".........Ты же слышал, что сказал наш глава. Его использовали жадные старейшины семьи Уширомия, и он много страдал. Поэтому он решил, что отныне руководство должны наследовать только молодые люди‐"""
Willard H. Wright,"""В мире, где нет тебя, нет и серебряного кольца для преемника руководства. ......Оно доказывает, что Кинзо проявлял сильное желание, какого у него не было ни в одном другом мире. Желание увидеть, как ты станешь главой."""
Ushiromiya Lion,"""......Тут ты, может, и прав. Глава всегда проявлял ко мне особенно сильные чувства и ещё давно пообещал сделать меня главой, как только я достигну совершеннолетия. Он строго наказал мне стараться в учёбе, готовясь к этому дню."""
Ushiromiya Lion,"""......Хотя я не думаю, что мой отец менее талантлив. Почему дедушка пропускает его и делает главой меня?.........Порой мне казалось это странным, но так было всегда, и ладно."""
Willard H. Wright,"""Знаешь, почему Кинзо захотел сделать главой тебя, а не Краусса?"""
Ushiromiya Lion,"""Откуда мне знать?......Снова говоришь мне перестать игнорировать сердце? По‐твоему, ты понимаешь, как устроена душа главы?"""
Willard H. Wright,"""Потому что ты ребёнок Кинзо и Беатриче."""
{f:5:Bernkastel},"""......Прекрасно. ...*хи‐хи*хи‐хи*хи‐хи*хи‐хи*."""
,Раздались бодрые аплодисменты и насмешливый смех.
Willard H. Wright,"""{f:5:Бернкастель}."""
{f:5:Bernkastel},"""......Прошло быстрее, чем я ожидала. Думала, ты дашь мне поиграть подольше."""
,{f:5:Бернкастель} появилась сидя на алтаре...... словно он стал её личным стулом.
{f:5:Bernkastel},"""Когда ты понял, что Лион потомок {f:5:Беатриче}?"""
Willard H. Wright,"""Как только узнал возраст, 19........Намёк появился в пятой игре. Это то же число, что и в случае с ребёнком из 19‐летней давности."""
{f:5:Bernkastel},"""......Разве тот ребёнок не упал с обрыва?"""
Willard H. Wright,"""Лион — ребёнок, которого Нацухи приняла и который не падает с обрыва. С другой стороны, если Нацухи отвергает ребёнка, тебя не существует."""
Ushiromiya Lion,"""Значит...... я не ребёнок мамы?! Невозможно...... ............"""
{f:5:Bernkastel},"""Хоть ты и говоришь так, я не вижу уверенности.......*хи‐хи*. Верно. Уширомия Лион не ребёнок Нацухи, а выросший вариант ребёнка, которого Кинзо откуда‐то взял 19 лет назад."""
Willard H. Wright,"""Не 'откуда‐то'. ......Ясно, что Лион потомок {f:5:Беатриче}. Доказательство — серебряное кольцо, данное в единственном из целого множества миров."""
Ushiromiya Lion,"""Чем кольцо доказывает, что я потомок Беатриче?"""
Willard H. Wright,"""Во всём множестве миров оно дано только тебе. А значит, во всех мирах ты важнее всех для Кинзо после {f:5:Беатриче}. И он явно любит тебя больше, чем своего сына Краусса и свою внучку Джессику. К тому же, тебе 19.......В общем, вспомнив произошедшее 19 лет назад, можно прийти только к одной теории."""
Ushiromiya Lion,"""19 лет назад? Что могло случиться в год моего рождения?"""
{f:5:Bernkastel},"""......Тебе ведь уже рассказали. Только сегодня. И Уилл был с тобой, верно?"""
Ushiromiya Lion,"""..................Вы про... историю тёти Розы?!"""
Willard H. Wright,"""Да. История Розы всплыла в третьей игре, и когда возраст ребёнка из пятой игры совпал с этой датой, стала возможна одна теория. То, что Кинзо принёс ребёнка бог знает откуда и хотел добавить его в семью, доказывает, что этот ребёнок был важен для него."""
Ushiromiya Lion,"""И я... ребёнок......Беатриче Кувадориана......"""
Willard H. Wright,"""Она была дочерью Беатриче, прибывшей в субмарине. ......Но Кинзо не считал её дочерью. Он верил, что она тот же человек, реинкарнация Беатриче.......Когда 'перерождённая Беатриче' достигла того же возраста, что и первая {f:5:Беатриче}, и стала её точной копией... Кинзо совершил ужасную ошибку."""
Ushiromiya Lion,"""......Я не хочу это слышать!"""
{f:5:Bernkastel},"""Как видишь. Беатриче забеременела от Кинзо Беатриче, а потом эта Беатриче забеременела от него тобой. ......Поэтому ты и ребёнок Кинзо, и потомок Беатриче."""
Ushiromiya Lion,"""............!"""
Willard H. Wright,"""Если учесть душу Кинзо, эта теория неизбежна для объяснения его особого отношения к тебе. Он так сожалел о своей ошибке, что хотел сделать тебя своим истинным потомком."""
{f:5:Bernkastel},"""......В большинстве случаев гордость Нацухи жестоко задета, и она отказывается вырастить тебя. Из‐за этого ты почти всегда падаешь с обрыва и исчезаешь."""
Ushiromiya Lion,"""......М‐мне говорили, что...... я ребёнок, которым их наконец благословили спустя столько времени... и что Джессика родилась в следующем году..."""
Willard H. Wright,"""Если у тебя никогда не возникало сомнений в том, что Нацухи твоя мать...... тогда поблагодари её в этом мире. Тебе не открылась правда потому, что она любила тебя так же, как Джессику."""
{f:5:Bernkastel},"""......Её не за что благодарить. ......Всё‐таки поиски фрагмента с тобой заняли головокружительный промежуток времени."""
{f:5:Bernkastel},"""Говоря математически, шанс того, что она откажется тебя вырастить, равняется {nobr:2,578,916/2,578,917}. Тебе следует благодарить меня за это чудо, а не Нацухи. ...*хи‐хи*хи‐хи*."""
Willard H. Wright,"""Достаточно твоих дурацких игр вероятностей."""
{f:5:Bernkastel},"""О, прошу прощения."""
Ushiromiya Lion,"""............"""
Willard H. Wright,"""Чья бы кровь ни текла в твоих жилах, это не изменяет твоего долга семье за то, что она тебя вырастила."""
Ushiromiya Lion,"""Я знаю. ......Но мне нужно время, чтобы успокоиться и всё обдумать. ...Если, конечно, ты не станешь игнорировать моё сердце."""
Willard H. Wright,"""......Ладно."""
,Лион делает глубокий вздох и поднимает взгляд.
,"......Любой был бы шокирован, узнав, что его родители не те, кем должны быть."
,"И всё же Лион должен быть благодарен. Стоит поблагодарить семью, вырастившую ребёнка в достатке..."
Willard H. Wright,"""Как интересно. ......Трудно поверить, что Золотая ведьма {f:5:Беатриче} может жить такой обычной жизнью, пусть даже в абсурдно низкой вероятности."""
{f:5:Bernkastel},"""И не говори. По‐моему, такие моменты забавны......"""
,Уилл сказал прямо.
,Уширомия Лион...... Золотая ведьма {f:5:Беатриче} в другом мире.
,"Ребёнок, которого Нацухи отвергла 19 лет назад."
,Такое будущее наступает если она принимает этого ребёнка...
,А если не принимает...... рождается ведьма.
,"Ребёнок, рождение которого не было желаемым, становится ведьмой..."
Willard H. Wright,"""Лион — мёртвая кошка. ......Однако Лион не имеет ничего общего с интересующими тебя серийными убийствами на Роккенджиме. ......Лион — кошка, которая исчезает, когда открываешь коробку."""
{f:5:Bernkastel},"""......*хи‐хи*, именно. Лион всего лишь исчезающая кошка. Но было весело для интермедии, правда же?"""
Willard H. Wright,"""Весело только тебе. ......Не будь я в ловушке, я бы даже не стал рассуждать об этом."""
Ushiromiya Lion,"""...................Я знаю, почему в этой странной детективной игре меня выбрали твоим партнёром. ......Похоже, ведьме {f:5:Бернкастель} нравится играться с человеческими судьбами и глумиться над ними."""
{f:5:Bernkastel},"""О, надо же. ......Редко кто может понять меня в первый же день нашей встречи. ......*хи‐хи*."""
Ushiromiya Lion,"""По‐видимому...... в другом мире я становлюсь тем, что называют ведьмой. И из‐за меня произошло преступление. Это... мой грех?"""
Willard H. Wright,"""Не твой. Ты это ты. Что бы случилось, упади монета на другую сторону, тебя не касается."""
Ushiromiya Lion,"""Спасибо. И всё же, никто бы не обрадовался, услышав, что в мире другой судьбы он причинил беспокойства. ......Расскажите мне. Что из‐за меня произошло в том другом мире?"""
Willard H. Wright,""".........{f:5:Бернкастель}?"""
{f:5:Bernkastel},"""Показать ли нам фрагменты?"""
Willard H. Wright,"""............"""
,"Уилл раскрыл руку...... и появился бледно‐голубой, сверкающий осколок кристалла."
,"Память... нет, запись игры...... всех предыдущих игр."
Willard H. Wright,"""......Дотронься до него и ты увидишь свою судьбу в других мирах."""
Ushiromiya Lion,"""......Хотя, судя по твоему лицу, мне было бы лучше не дотрагиваться."""
Willard H. Wright,"""Конечно. ......Думаю, ты понимаешь, но история там не из счастливых."""
Ushiromiya Lion,"""И всё же...... даже в другом мире...... она всё ещё обо мне."""
Willard H. Wright,"""......Ты имеешь и право знать, и право не знать. Если можешь убедить себя, что этот похожий на тебя человек всё‐таки другой...... тогда дотронься."""
{f:5:Bernkastel},"""Разве не интересно?.. Ты хочешь узнать свою возможную судьбу?"""
Ushiromiya Lion,""".........Я спрошу тебя как своего партнёра. Ты бы показал мне?"""
Willard H. Wright,"""Как твой партнёр, я бы сказал 'смотри'. ......А как друг — 'не надо'."""
Ushiromiya Lion,"""К сожалению, мы не друзья."""
Willard H. Wright,"""Тогда, как у партнёра, у меня к тебе последний вопрос."""
Ushiromiya Lion,"""Какой?"""
Willard H. Wright,"""Ты............ парень или девушка?"""
Ushiromiya Lion,"""......Неожиданно."""
Willard H. Wright,"""С одной стороны, ты напоминаешь стройного юношу. Но, опять же, тебя можно считать и сугубо‐деловой девушкой. ......{f:5:Бернкастель} тоже знает, но скрывает. Она заставила Джессику называть тебя 'сменой главе семьи' вместо 'старшего брата' или 'старшей сестры'."""
{f:5:Bernkastel},"""......*хи‐хи* А ты догадлив."""
Ushiromiya Lion,"""Меня часто спрашивают по поводу моего пола. Поэтому я всегда раздражённо отвечаю одно и то же. ......Как думаешь, кого я напоминаю?"""
Willard H. Wright,"""......В пятой игре тебя рассматривали как парня, а в бесчисленном множестве других игр — как девушку."""
Willard H. Wright,"""......В шестой игре, когда Владельцем был Уширомия Баттлер, появились два демона разных полов, но мы так и не узнали, кто есть кто. .....Строго говоря, всё началось ещё в самой первой игре. .........Твой пол — одна из скрытых загадок за пределами самих игр."""
Ushiromiya Lion,"""Не хочу отвечать тебе так просто, поэтому не стану. Мы ведь партнёры? Разве не всё равно, какого я пола?"""
Willard H. Wright,"""............ ......Верно. Пол моего напарника меня не волнует."""
Ushiromiya Lion,"""Спасибо. ......Я комплексую по этому поводу, поэтому твои слова меня радуют."""
Willard H. Wright,"""Я за половое равенство. .........Если кто‐то только занимает место, я врежу ему независимо от пола."""
Ushiromiya Lion,"""Я тоже, разумеется, буду щипать грубых людей независимо от их пола."""
,Медленно...... Лион протягивает руку и дотрагивается до фрагмента.
,"Мгновение спустя Лион словно переносит сильный приступ головокружения... и молча падает, как марионетка с перерезанными нитями."
,"Неудивительно. Когда в головах людей, не понимающих параллельных вселенных, застревает множество разных судеб, у них словно раздувается голова и тает самосознание."
,......Лион теряет сознание.
Willard H. Wright,"""Что ж...... теперь Лион всё знает."""
{f:5:Bernkastel},"""Идеальная фигура на роль твоего партнёра, правда?"""
Willard H. Wright,"""Продолжая рассуждение...... я говорил о мёртвой кошке."""
{f:5:Bernkastel},"""Точно. Далее идёт живая кошка."""
Willard H. Wright,"""{f:5:Беатриче} 1986 мог убить только её создатель."""
{f:5:Bernkastel},"""Были тонны подсказок. Если подумать, они начали появляться ещё в играх {f:5:Беатриче}."""
Willard H. Wright,"""Верно. ......В 4‐й игре между {f:5:Беатриче} и Баттлером прояснилось происхождение {f:5:Беатриче}. В этот момент я понял, кто такая {f:5:Беатриче}, и сердце этого человека."""
{f:5:Bernkastel},"""Сердце?"""
Willard H. Wright,"""......Мотив. ......Причину, по которой {f:5:Беатриче} 5 октября 1986 года совершила похожее на игру преступление, поставив на кон даже свою судьбу."""
{f:5:Bernkastel},"""Впечатляет. Ты понял 'кто' и 'почему' уже к концу 4‐й игры. ......А 'как'?"""
Willard H. Wright,"""Зная, кто преступник, можно выяснить и это. ......Те связанные между собой закрытые комнаты из 3‐й игры были так хороши, что мне даже хочется поаплодировать."""
{f:5:Bernkastel},"""А 'Кто‐о я?' из конца 4‐й игры?.."""
Willard H. Wright,"""'Преступник', который к полуночи 5 октября может убить всех, где бы они ни были. Что касается этого, есть одно предположение. ......Можно назвать это другим сокровищем Золотой Земли."""
{f:5:Bernkastel},"""......O‐o? Говоришь, все ответы можно узнать к концу 4‐й игры? То есть, из одних игр {f:5:Беатриче}?"""
Willard H. Wright,"""Можно. ......В играх {f:5:Лямбдадельты} и Баттлера просто были дополнительные подсказки. ......Как и в твоей игре."""
{f:5:Bernkastel},"""*хи‐хи*хи‐хи*............Тогда, может, перестанешь тянуть кота за хвост и скажешь? ......Кто‐о... преступник?.."""
,"Тогда же...... хотя кроме них в часовне никого не было, раздались тихие шаги."
,Силуэт медленно подошёл к Уиллу и {f:5:Бернкастель}...и слегка поклонился.
Willard H. Wright,""".........Пришла всё‐таки."""
{f:5:Bernkastel},"""Ты позвал?"""
Willard H. Wright,"""Да. ......'Кто'. 'Как'. И 'почему'. ......Я понял её мотив."""
{f:5:Bernkastel},"""......И {i:ты} сдаёшься уже только потому, что он вычислил твой мотив?.. Конкретных доказательств ведь нет? Ты могла бы красным и голубым устроить роскошную битву."""
Willard H. Wright,"""Они больше не хотят этого."""
,Она слегка кивнула.
,Их желание...... быть замеченными.
,"Раз оно исполнено, в пустых отговорках и бессмысленных словесных играх больше нет нужды..."
Willard H. Wright,"""Я считаю, что понял твой мотив...... твоё сердце. ......И сейчас собираюсь сказать. Я позвал себя сюда... чтобы ты выслушала...... и поправила, если я ошибусь."""
Willard H. Wright,""".................."""
,Они вдвоём ещё раз кивнули друг другу.
Willard H. Wright,"""Я понял твоё послание из твоих четырёх игр. ......В трёх играх с разными Владельцами я представил непостижимую судьбу, игравшую с твоей жизнью...... и лишился дара речи. ......В каждой игре ты умираешь, так и не раскрыв никому правду."""
,Признаваться в пустой часовне может быть бессмысленно.
,"И всё же...... я считаю, что так она обретёт некое спасение."
,"Люди могут быть спасены только после того, как их поймут."
,"Сколько бы ни прошло времени с её смерти...... пора простить эту несчастную ведьму...... чья жизнь закончилась до того, как тот, от кого она ждала понимания, смог понять."
,В конце пятой игры Баттлер наконец понял.
,......Однако...... ему понадобилось слишком много времени...... и он не успел.
,"Вот почему, даже если здесь и сейчас она жива, Баттлеру не спасти её."
,Вот почему его нет на похоронах {f:5:Беатриче}. Он не придёт. ......Он не успел.
Willard H. Wright,"""......Вот что такое похороны {f:5:Беатриче}. Ты признаешься...... Господь услышит...... и я прощу тебя. ......Это должен был сделать Баттлер, но он не успел. Поэтому тебе придётся уладить всё со мной."""
{f:5:Bernkastel},"""......А ведь Беато дала Баттлеру столько подсказок. Да и Лямбда дала этому идиоту тонну подсказок........ Если сравнивать, его игра о покаянии после всего этого была просто смехотворна. ......Но я не стану заставлять других смеяться. Я лишь равнодушно проведу твои похороны."""
Willard H. Wright,"""Замолчи уже. Сейчас я говорю."""
{f:5:Bernkastel},""".........*хи‐хи*."""
Willard H. Wright,"""Если ты готова, давай начнём. ......Никто не будет торопить тебя. .........До конца твоих похорон {f:5:Бернкастель} навечно остановила время. У тебя полно времени, чтобы подготовиться эмоционально..."""
,Силуэт медленно покачал головой.
,"Она пришла сюда потому, что уже готова."
,Уилл кивнул в знак понимания.
,......Затем они вдвоём посмотрели в глаза {f:5:Бернкастель}...... и Уилл чётко сказал.
Willard H. Wright,"{a:c:""Вот преступник.""}"
