Speaker,Russian (RU)
Kanon,"""Я решил перестать здесь работать, если сестра уволится."""
Ushiromiya Jessica,"""......Знаю. ...Так ты тоже уволишься?"""
Kanon,"""Теперь уже не знаю. ......Мне кажется, уехав, я снова потеряю то, что вы освещаете как солнце и что открыли мне."""
,Джессика была ошеломлена и не понимала его слов.
,"......Но она знала, что он хочет сказать ей нечто важное."
,"Поэтому она смогла признать, что его следующие слова не были ложью или шуткой..."
Kanon,"""Миледи Джессика, вы... мне нравитесь."""
Ushiromiya Jessica,""".........И...... и ты мне!.."""
Kanon,"""Вы живёте своей жизнью, как солнце, и я хочу попробовать пройти этот путь вместе с вами. Мне кажется, с вами я смогу избавиться от той части себя, которая мебель и которую я так ненавижу."""
Ushiromiya Jessica,"""Ты не мебель, Канон. И ты родился не просто чтобы стать слугой! Юноши в твоём возрасте должны наслаждаться и наслаждаться жизнью!.. Ха, ха‐ха‐ха. Это меня ослепили. Ты так ослепителен, что...... я с трудом вижу."""
Kanon,"""Таковы мои искренние чувства. .........Простите меня... за такие долгие попытки скрыть их. ......Я прошу прощения за то, что в тот день причинил вам боль... из‐за своей трусости."""
Ushiromiya Jessica,"""Ничего страшного. Твои слова...... уже делают меня счастливой."""
Kanon,"""Поэтому...... чтобы навсегда остаться с вами...... я хочу перестать быть мебелью. Прошу, дайте мне немного времени. ......Простите мне мою последнюю слабость."""
Ushiromiya Jessica,"""В... в тебе нет ничего слабого!.. Ты показал мне. Показал, что тебе хватает храбрости измениться. Поэтому я буду поддерживать тебя до последнего и не стану торопить, пока ты не будешь готов."""
Ushiromiya Jessica,"""......Если я — солнце, освещающее твой путь, то это потому, что я хотела сиять ярче всех, чтобы ты смотрел только на меня. Без тебя я бы никогда не стала такой, как солнце. ......Поэтому я буду ждать. Всегда."""
Kanon,"""Спасибо, миледи."""
Ushiromiya Jessica,"""......Не надо больше 'миледи'."""
Kanon,"""Можно...... называть вас по имени?"""
Ushiromiya Jessica,"""Конечно. .........О, но только когда мы одни. Иначе... у тебя могут быть неприятности."""
Kanon,"""......Точно. Шаннон и господин Джордж делают так же."""
Ushiromiya Jessica,"""Если бы Шаннон не сообщила тебе о помолвке...... ты бы не сказал всего этого?"""
,"Канон на время опустил голову, не зная, что ответить."
,Но так и есть.
,"Если бы Шаннон не сказала ему о помолвке, он мог бы не завязать этот разговор."
Kanon,""".........Да. Благодаря этому я смог задуматься."""
Ushiromiya Jessica,"""О, да ладно. Ты услышал о Шаннон и тоже захотел узнать, что такое любовь, верно?"""
Kanon,"""Да."""
Ushiromiya Jessica,"""......Ка... какой прямой ответ. ......В‐впрочем, когда я смотрела на тех двоих...... то сама ужасно завидовала..."""
,На самом деле у них обоих реальная причина была другой.
,Они проявили храбрость сказать любимому человеку о своих чувствах.
,"Такова была причина и Канона, и Джессики."
Kanon,"""......Так...... как мне называть вас?"""
Ushiromiya Jessica,"""Джессикой будет неплохо."""
Kanon,"""......Так говорить будет...... немного неловко."""
Ushiromiya Jessica,"""Тогда можешь пока обращаться на 'вы'. Попробуешь? Давай."""
Kanon,"""Дже‐.........Джессика......"""
Ushiromiya Jessica,"""Для начала неплохо. Я бы тоже хотела называть тебя по имени, Канон. ......У тебя ведь, кроме Канона, есть настоящее имя? Думаю, в нём должен быть иероглиф {p:0:嘉}, как в этом имени... Ка... какое же оно...... эхе‐хе..."""
Kanon,"""......Меня зовут Ёшия."""
Ushiromiya Jessica,"""О... ......о‐о...... как пишется?"""
,Джессика нарисовала на ладони различные иероглифы.{n}......Затем Канон пальцем написал на её руке своё имя...
Kanon,"""Вы бы написали так — {p:0:嘉哉}..."""
Ushiromiya Jessica,"""......Значит, ты... Ёшия......... Да, отличное имя. ......Намного лучше моего странного имени..."""
Kanon,"""Неправда. У миледи Джессики замечательное и‐"""
Ushiromiya Jessica,"""Эй, скажи снова!.."""
Kanon,"""Э?......У... у миледи Джессики‐"""
Ushiromiya Jessica,"""Ещё раз!"""
Kanon,"""У миледи Джессики замечательное...... э‐э...... что‐то не так?"""
Ushiromiya Jessica,"""......*хе‐хе*. Ничего такого. Спасибо. ...Ёшия."""
,"Красные цветы в розарии словно поздравляли двух влюблённых, чьи чувства наконец соединились..."
,"......За этой сценой наблюдал кое‐кто не из людей, безмятежно глядящий из беседки в розарии..."
{f:5:Beatrice},"""............"""
,"Если подумать, эти двое никогда не называли друг друга по имени."
,Джессика не знала настоящего имени Канона.{n}Канон не называл Джессику по имени.
,"Называя человека по имени, люди признают ценность его души."
,Вот почему имена священны.
,......Разрешение назвать кого‐то по имени означает признание твоей души.
{f:5:Beatrice},"""......Поэтому...... отец хочет, чтобы я называла его по имени?.."""
,Нет...... вряд ли.
,"Когда отец меня видит, он вспоминает другую меня, меня из прошлого."
,И та 'я' наверняка называла отца по имени.
,"Но...... это ещё не значит, что он будет рад, если я стану называть его по имени."
,"В конце концов......... я — это я......... не та {f:5:Беатриче}, которую он хорошо знает."
,......Что мне сделать...... чтобы помочь отцу?..
,Чем я могу быть для него полезна?
,"Это единственная причина, по которой я родилась......"
,"Опустив голову, {f:5:Беатриче} сидела одна в беседке Золотой Земли рядом с розарием..."
,"За этой сценой наблюдали ведьма театра и её мико, сидящие друг напротив друга..."
Ushiromiya Ange,""".........Бедный ребёнок."""
{f:5:Featherine},"""Никогда бы не подумала, что ты станешь жалеть Беато..."""
Ushiromiya Ange,"""......Было бы слишком жестоко называть эту Беато и прежнюю одним и тем же человеком. Они совершенно разные."""
,"Да, по правилам эта Беато есть та Беато."
,......Но говорить так было бы ужасно несправедливо по отношению к ней.
{f:5:Featherine},""".........Баттлер, должно быть, очень подавлен — хотел возродить свою бывшую соперницу, а как всё обернулось."""
Ushiromiya Ange,"""Я могу понять отчаяние братика. ......Но я понимаю и её чувства. ......Ни один человек не может стать заменой другому. Даже прошлому себе."""
,"По сравнению с юношей и девушкой, которые обрели новых себя и назвали друг друга по настоящим именам...... эта ведьма выглядела очень слабой."
,"Ведьма знала, что она всего лишь иллюзия, созданная по образу и подобию той, кем она когда‐то была."
,"И также она знала, что только навредит Баттлеру, если будет притворяться ею."
{f:5:Featherine},""".........Но всё равно эта Беато хочет быть полезна Баттлеру. ...Похвально."""
Ushiromiya Ange,"""Это и есть цель ведьмы {f:5:Беатриче}?"""
{f:5:Featherine},"""......Она так утверждает. Говорит, что была создана для того, чтобы служить Баттлеру."""
Ushiromiya Ange,"""Беато, рождённая ради братика, в конце концов совершает серийное убийство и затягивает его в странную игру, которую называет вечной пыткой? Я не понимаю."""
{f:5:Featherine},"""Но ты же понимаешь, что за тысячелетие можно стать другим человеком..."""
,"......По крайней мере когда‐то {f:5:Беатриче} была невинным созданием, рождённым ради Баттлера."
,"Также ясно, что сейчас, в её нынешнем слабом состоянии, у неё нет ни храбрости, ни мотива для совершения тех жутких серийных убийств."
,"Если так...... получается, та зловещая ведьма, которую все мы знаем, должна была измениться за тысячу лет после своего рождения."
Ushiromiya Ange,"""......Мы всё говорим о тысячелетии, но у меня такое чувство, будто это слово лишь метафора очень долгого времени в мире ведьм."""
{f:5:Featherine},"""Чем ближе ты к миру богов, тем неопределённее становится понятие времени. Шесть лет могут стать тысячей, а тысяча — не более чем мгновением. ......Даже всего две недели для кого‐то могут стать вечностью, достаточной для получения звания 'столетней ведьмы'..."""
,"Иначе говоря, невинная Беато превратилась в жестокую Беато...... за эти шесть лет, прошедшие словно тысяча..."
,"За это время произошло что‐то, что заставило её возненавидеть братика?"
Ushiromiya Ange,"""В голове не укладывается. За эти шесть лет братик не только не приезжал на Роккенджиму, но и даже прекратил употреблять фамилию Уширомия. ......Он не связан с этим изменением. Её ненависть должна быть совершенно не оправдана."""
{f:5:Featherine},"""............"""
Kumasawa Chiyo,"""О, вот вы где... Мне сделать вам чай?.."""
{f:5:Beatrice},""".....Кумасава. ......Я хочу узнать."""
Kumasawa Chiyo,"""Хо‐хо‐хо... Конечно, что?"""
{f:5:Beatrice},""".........Меня зовут {f:5:Беатриче}...... так?"""
Kumasawa Chiyo,"""Да, верно. Вы — госпожа {f:5:Беатриче}, миледи."""
{f:5:Beatrice},"""Но... та {f:5:Беатриче}, о которой говорит отец...... не я."""
Kumasawa Chiyo,"""......Ну......"""
{f:5:Beatrice},"""Думаю, отец хотел, чтобы я была ею. ......И, наверное, поэтому... он разочаровался, ведь как бы я ни была на неё похожа...... я другая."""
Kumasawa Chiyo,"""Вовсе нет... Вы есть вы, сама госпожа {f:5:Беатриче}."""
Kumasawa Chiyo,"""......Вы просто потеряли память о прошлом после перерождения... Даже без своих воспоминаний вы остаётесь госпожой {f:5:Беатриче}. Вы та же, кого любит Господин."""
{f:5:Beatrice},"""......Тогда...... как мне вернуть эти воспоминания?.."""
Kumasawa Chiyo,"""Ну........."""
,"Беато посмотрела на Кумасаву с надеждой в глазах, будто моля ту указать ей путь."
,"......Кумасава беспомощно отвела взгляд, словно говоря, что так бы и сделала, будь такой путь..."
{f:5:Beatrice},"""Если я не могу вернуть их...... вы можете хотя бы рассказать мне, какую {f:5:Беатриче} любил отец?"""
Kumasawa Chiyo,"""Э... ......это я могу, но......"""
{f:5:Beatrice},"""{p:1:Я была рождена ради отца}. Поэтому я хочу стать той Золотой ведьмой {f:5:Беатриче}, которая нужна ему."""
Kumasawa Chiyo,"""......Го... ......госпожа {f:5:Беатриче}......"""
{f:5:Beatrice},"""Я не могу колдовать. ......Но если желанная ведьма отца могла, тогда я научусь. Я хочу стать той ведьмой, которая ему нужна. Только так я могу вернуть отцу долг за то, что он меня создал."""
Ushiromiya Ange,""".........Похвально. Не прожив тысячу лет как не надо, она гораздо лучше."""
{f:5:Featherine},"""Цыплёнок ведьмы...... Как интересно. ......Она начинает мне нравиться, Энджи. Я позволю этому птенцу воспользоваться моим кабинетом. Давай откроем дверь, ведущую обратно в мир ведьм."""
Ushiromiya Ange,"""......Заставишь её читать вслух истории о ней прежней? ...Да, я тоже хочу узнать. Историю о том, как Золотая ведьма {f:5:Беатриче} {i:была создана}."""
Kumasawa Chiyo,"""...............Хорошо. Если вы этого хотите...... давайте откроем дверь ещё раз."""
{f:5:Beatrice},"""......Кума... сава..."""
,Их поглотил золотой всплеск.{n}......Облако золотых бабочек.
,С золотой вспышкой... бабушка превратилась в ведьму в платье......
{f:5:Virgilia},"""Ты должна выбрать путь, по которому спустишься. ......Назовём его путём роз. Красиво цветущие розы могут вдохновлять, а их шипы могут мучить."""
{f:5:Virgilia},"""......Но ты уже однажды спустилась по этой дороге. ...Можешь пережить ту же тысячу лет. Можешь пережить другое тысячелетие. Если хочешь, то можешь даже вернуться к началу."""
{f:5:Beatrice},"""Я буду двигаться дальше. ......Не хочу провести тысячу лет за чаем в этом саду. ......Я, {f:5:Беатриче}, была рождена ради отца. Поэтому я хочу жить ради него. Пожалуйста, расскажите мне... о Золотой ведьме."""
,"......Великая ведьма развела руки, передавая её непоколебимую решимость ослепляющим небесам."
,"Их охватил яркий свет, и не успев опомниться, они оказались в странном кабинете."
,Там сидела хозяйка этих архивов — великая древняя ведьма — и её мико.
,...{f:5:Вергилия} низко и изящно поклонилась.
{f:5:Virgilia},"""......Для меня великая честь находиться в вашем присутствии. Леди {f:5:Фезарин Августус Аврора}, величественная ведьма театра, драмы и спектакля."""
{f:5:Featherine},"""Подними голову, дитя человека. ......Я дам ей временную привилегию пользоваться моими архивами сколько потребуется. ......Энджи, моя мико. Проследи, чтобы у неё не возникло проблем."""
Ushiromiya Ange,"""Да‐да, как пожелаете, госпожа. Могла бы просто сказать ей, что хочешь узнать её историю."""
{f:5:Virgilia},"""Мико ведьмы театра. ......Оставляю {f:5:Беатриче} на твоё попечение."""
{f:5:Beatrice},"""......Приятно...... познакомиться......"""
Ushiromiya Ange,"""..................{f:5:Беатриче}, которой ты хочешь стать, страдала из‐за чего‐то. ...Пока что ты освободилась от этого. ......Неужели ты будешь стремиться вернуть эти оковы?.."""
{f:5:Beatrice},"""Д‐да. ......Я хочу стать Золотой ведьмой. ......Такова причина, по которой я родилась."""
{f:5:Virgilia},"""Я, Бесконечная и Конечная ведьма, {f:5:Публий Вергилия Маро}, прошу тебя обеспечить ей приятную поездку сквозь чистилище и даровать защиту."""
Ushiromiya Ange,"""Э? О, э‐э... ......Да будет известно, что, как мико ведьмы театра, как Ведьма Бесконечности и начинающая ведьма воскрешения, я, Энджи‐{f:5:Беатриче}, выполню вашу просьбу и всё соответствующее..."""
,{f:5:Фезарин} фыркнула.
{f:5:Beatrice},"""......Значит...... вас тоже зовут {f:5:Беатриче}?.."""
Ushiromiya Ange,""".........Да. Я многое о тебе знаю."""
{f:5:Beatrice},"""Просветите меня. Какой я была?"""
Ushiromiya Ange,"""Ладно. ......Хочу, чтобы и ты меня просветила. Почему ты стала такой, какой была?"""
{f:5:Featherine},"""......В этом архиве хранятся в виде книг фрагменты с историями всех твоих игр. Прочитав их, ты сможешь узнать обо всём, что происходило..."""
{f:5:Beatrice},"""Так я смогу стать Золотой ведьмой?.."""
{f:5:Featherine},"""......Чтобы стать Золотой ведьмой, нужно разгадать эпитафию золота. ......И это испытание не может пропустить даже сама {f:5:Беатриче}......"""
{f:5:Beatrice},"""Я... я постараюсь. Поэтому, прошу, позвольте мне прочитать книги в этом архиве!.."""
Ushiromiya Ange,"""......Как всегда, достойно восхищения. Почему ты так хочешь снова стать такой, как тогда?.."""
{f:5:Beatrice},"""Я не знаю, какой была 'тогда'. ......Но если та я может быть полезна отцу, я хочу стать такой."""
,Энджи покорно вздохнула.{n}......Никакие слова не изменят её чувство уважения.
,...Энджи — мико ведьмы театра.{n}Она могла лишь наблюдать со стороны.
,"Да, фактически они не вмешивались в игру."
