Speaker,Russian (RU)
Ushiromiya Rudolf,"""Ага. У Кирие острый ум. ......У неё может получиться разгадать её интересным способом без каких‐либо странных предубеждений."""
Ushiromiya Eva,""".........Согласна. Кирие‐сан. Не поделишься ли ты с нами открыто своими мыслями после прочтения эпитафии?"""
Ushiromiya Kyrie,"""Я не думаю, что вам всем будет от этого какая‐нибудь польза. Вы меня перехваливаете."""
Ushiromiya Rudolf,"""Брось. Всё, до чего ты додумаешься, может пригодиться. Давай послушаем, что тебе есть сказать по этому поводу. ......Ведь твои подсказки всегда помогали мне, когда у меня были причины беспокоиться."""
Ushiromiya Kyrie,"""О, так значит, помогали? Приятно услышать это сейчас."""
Ushiromiya Rudolf,"""Да ла‐адно тебе, разве я не всегда благодарю тебя?"""
Ushiromiya Rosa,"""Вы двое так близки. Я завидую."""
Ushiromiya Eva,"""И все мы с удовольствием примем твои подсказки. Всё нормально, мы же так и так убиваем время, так почему бы не расслабиться?"""
,"Кирие было не по себе, что её хвалят за что‐то столь странное."
,"...Но времени у них было хоть отбавляй. Она понимала, что это всего лишь способ убить время, поэтому решила принять навязываемую ей роль..."
Ushiromiya Kyrie,"""......Я наверняка скажу что‐нибудь сбивающее с толку, но... Что ж, я выскажу свои идеи."""
Ushiromiya Krauss,"""Хм‐м. ......Что ты имела в виду в самом начале, когда сказала, что грубо говоря, эпитафию можно разбить на три части?"""
Ushiromiya Kyrie,"""Ну, именно то, что сказала.{n}Я думаю, что в целом эпитафию можно разделить на три части."""
Ushiromiya Kyrie,"""Сначала идёт пять строчек, последняя из которых гласит: 'Там {loghint:kagi:ключ} ты к {loghint:ougon:Золотой} Земле найдёшь'.{n}Это первая часть, указывающая на местоположение ключа."""
Ushiromiya Kyrie,"""Затем следует часть, сформированная 11 строками до десятых сумерек, указывающих расположение {loghint:ougonkyou:Золотой Земли}."""
Ushiromiya Kyrie,"""А оставшиеся шесть строчек составляют часть, описывающую, что происходит после достижения Золотой Земли."""
Ushiromiya Natsuhi,"""Понятно. Эпитафию можно разделить на три части: о ключе, Золотой Земле и {loghint:takara:сокровищах} Золотой Земли."""
Ushiromiya Krauss,"""Даже нам удалось столько ухватить. Три раздела о ключе, двери и сокровище."""
Ushiromiya Eva,"""...Нии‐сан, не встревай больше, чем того необходимо! Позволь Кирие‐сан свободно высказывать её мысли."""
Ushiromiya Rudolf,"""Кирие. Прошу, продолжай. ......Мы разделяем твоё мнение касательно того, что ты только что сказала. И что дальше?"""
Ushiromiya Kyrie,"""......Я всё гадаю, что заключено в словосочетании 'Через {loghint:kokyou:край родной мой}, {loghint:natsukashiki:отрада} моя'. Первое, что приходит в голову, это родной город отца, не так ли?"""
Ushiromiya Kyrie,"""Раз он постарался привлечь наше внимание к тому, что он его {loghint:natsukashiki:отрада}, то считаю, это родной город, о котором он думает очень тепло. ......Он же из Одавара?"""
Ushiromiya Eva,"""............Да, он действительно родился в Одавара, но не думаю, что любимым городом отца была Одавара. Полагаю, все мы, братья и сёстры, думали об этом месте."""
Ushiromiya Rosa,"""...Да. Это наверняка не Одавара. Из того, что мне доводилось слышать, у него была радостная юность."""
Ushiromiya Rudolf,"""Ха‐ха‐ха‐ха. ...Величайшим несчастьем отца наверняка стало его становление главой семьи Уширомия."""
Ushiromiya Krauss,"""......Это да. Отец очень не хотел им становиться."""
Ushiromiya Kyrie,"""Итак, где же этот город? А также где находится {loghint:kawa:река}, в которой плавает айю?"""
Ushiromiya Eva,"""......Может, в то время они там и водились. Но теперь, из‐за разнообразных работ по развитию разных отраслей, айю могла исчезнуть. Будет крайне сложно вычислить, водилась ли там айю, когда отец был юношей."""
Ushiromiya Krauss,"""Но ведь там нет реки, так? Полагаю, мы уже проверяли это в географическом аспекте. ......Ты даже съездила в само место, чтобы провести расследование, верно, Ева?"""
Ushiromiya Eva,"""Это была всего лишь поездка, чтобы отдохнуть. ......Но городской ландшафт совершенно изменился со времён отца. Ведь город затронула война. Невозможно было даже узнать, где жил отец. ...Наверное, даже если бы отец приехал туда, то сам он не смог бы определить, где жил."""
Ushiromiya Rudolf,"""Потому что это место здорово расцвело..."""
Ushiromiya Kyrie,"""............При словах 'изобильная {loghint:ayu no kawa:айю река}' вам ничего не приходит в голову?"""
Ushiromiya Rudolf,"""Ну, трудно сказать. В конце концов, это же айю, верно? Говорят, что эта рыба проживает в {loghint:kirei:чистой} {loghint:mizu:воде}, а значит нам придётся гадать среди множества рек. Любой {loghint:ogawa:ручей}, куда отец ходил беспечно {loghint:ayuzuri:рыбачить}, наверняка оказался погребён из‐за последовавших затем строительных работ. Другое дело, будь у нас карта довоенного периода или человек, знающий местность до войны, но......"""
Ushiromiya Kyrie,"""......Думаю, это не то."""
Ushiromiya Krauss,"""О чём ты?"""
Ushiromiya Kyrie,""".........‘Через край родной мой, отрада моя, изобильная айю река катит воды свои’. 'Ты, кто ищет Золотую Землю, за её течением вниз последуй в поисках желанного ключа'. ...После этих двух строчек следует пробел."""
Ushiromiya Kyrie,"""...Эти две строчки пытаются что‐то показать. Что если три следующие строчки на чём‐то основываются?"""
Ushiromiya Hideyoshi,"""Что значит, пытаются что‐то показать?"""
Ushiromiya Kyrie,"""......Не знаю. Всё‐таки, эти две строчки не являются расплывчатыми касательно реки, словно они не знают что это за река. Они указывают на конкретную '{loghint:kawa:реку}'."""
Ushiromiya Kyrie,"""......Может оказаться, что это не 'река' в которой плавает рыба. ...'Айю' может оказаться какой‐нибудь метафорой. ......Какие образы вызывает айю?"""
Ushiromiya Hideyoshi,""".........Айю напоминает {loghint:shake:лосося}. Она является {loghint:tansui‐gyo:пресноводной рыбой}, но сразу после своего рождения они уплывают в {loghint:umi:океан}. А когда подрастают, то возвращаются в реку, где и живут. Там же они {loghint:sanran:мечут икру} к концу своей жизни."""
Ushiromiya Hideyoshi,"""Ну, в определённый момент они оставляют свой дом, но когда подрастают и возвращаются отложить {loghint:tamago:икру}, это может представлять собой образ процветающей семьи."""
Ushiromiya Rudolf,"""Хм‐м. Это пресноводная рыба, но способная жить в {loghint:kaisui:океане}? Я такого не знал. Я полагал, что будучи {loghint:kawа‐zakana:речной рыбой}, они не могут выплывать в море."""
Ushiromiya Natsuhi,"""Сладкой ({ruby:kougyo:{p:0:香魚}}) же рыбой её называют потому, что она имеет приятный запах. Мне её есть не доводилось, но я слышала, что она очень вкусная, если её {loghint:shioyaki:пожарить с солью}."""
Ushiromiya Hideyoshi,"""Ого, Нацухи‐сан! Так ты никогда не ела жаренную айю?! На вкус она пальчики оближешь! Тебе следует обязательно попробовать!"""
Ushiromiya Krauss,"""То еда простолюдинов. Она не походит для твоего рта."""
Ushiromiya Rosa,"""......Это всего лишь моя дикая догадка, но река с айю навевает мне образ {loghint:kakeizu:семейного древа}. Айю уплывают в океан на какое‐то время, чтобы затем вернуться в реку, где родились и отложить икру, верно? .........Это наводит на мысли о себе."""
Ushiromiya Eva,"""Ты права. Но раз уж об этом зашла речь, признаю, иногда я подозревала, что это относится к тебе с Марией."""
Ushiromiya Krauss,"""Ясно. ......'По течению вниз спустившись, набредёшь ты на деревню'. Если пойти по семейному древу в поисках деревни ({ruby:sato:{p:0:里}}), то найдёте лишь имя Марии ({p:0:真里亞})."""
Ushiromiya Rosa,"""Вот оно как?! ......Но как всем вам известно, отец не любил Марию и практически никогда не разговаривал с ней."""
Ushiromiya Rosa,"""А ещё в прошлом отец сказал мне дать Марии совсем другое имя. Я просто изменила его на Марию по собственному почину. Отец очень из‐за этого злился."""
Ushiromiya Rosa,"""......И если учесть упомянутые нами подробности, то очень маловероятно, что он сделал ссылку на имя Марии в своей драгоценной эпитафии о том, кто унаследует его богатство и наследие."""
Ushiromiya Kyrie,"""Ты давала Марии читать эпитафию?"""
Ushiromiya Rosa,"""Э‐э, да, разумеется. Но ей, судя по всему, ничего не пришло в голову. ......Она не высказала никаких догадок, а лишь стала тараторить о тех же оккультных вещах и о том, что это {loghint:gishiki:ритуал} по {loghint:fukkatsu:воскрешению} ведьмы."""
Ushiromiya Krauss,"""............Связь между отцом и Марией. ...Да, они разделяют одно и то же хобби, но никогда не общались. ...Я тоже не могу представить, что эпитафия относится к Марии."""
Ushiromiya Kyrie,"""......Что меня больше всего беспокоит, так это то, что он потрудился добавить слово '{loghint:natsukashiki:отрада}' в начале. ......Как все вы недавно сказали, если отец с неохотой принял звание главы семьи Уширомия, стал бы он тянуться к тому городу? ...Не думаю, что это Одавара, напоминающая о {loghint:honke:главе семьи}."""
Ushiromiya Kyrie,"""......Полагаю, слово 'отрада' в начале относится к месту, являющемуся источником важных воспоминаний для отца."""
Ushiromiya Rudolf,"""............Хм‐м‐м‐м‐м. ...Ну да ладно. Его будет трудно вычислить в силу отсутствия у нас карты того периода, но в любом случае, там, рядом с родным городом юности отца, наверняка было несколько рек с айю."""
Ushiromiya Eva,"""Но это если только подразумевается река с водой, верно? И что дальше? Продолжай, Кирие‐сан."""
Ushiromiya Kyrie,"""......Чего я действительно не понимаю, так это трёх строчек, начинающихся с 'По течению вниз спустившись, набредёшь ты на деревню'. ...Они наверняка объединены с двумя строчками о реке с айю."""
Ushiromiya Kyrie,"""Это, наверное, нечто, что мы сразу должны понять, если бы знали, что на самом деле из себя представляет река с айю. ...Пока же мы этого не выясним, похоже, дальнейшие попытки разгадать эти три строчки бесполезны."""
Ushiromiya Rudolf,"""Выходит, мы вынуждены сдаться, пока не узнаем, что на самом деле означает 'изобильная айю река'... И это при отсутствии гарантии, что под данной рекой подразумевается река в прямом смысле."""
Ushiromiya Rudolf,"""...Ёлки‐палки. Что же означает это айю? {loghint:koubutsu:Любимое блюдо} отца? Или же он имеет в виду что‐то особое? Имеет ли вообще смысл углубляться в эту деталь?"""
Ushiromiya Eva,"""...Если ты не способен посмотреть на вещи в микро‐ и макроперспективе, то твой сектор обзора окажется ограниченным. ......Если не слишком вдумываться, но стараться мыслить гибко, держа в уме абстрактный образ реки с плавающей в ней {loghint:sakana:рыбой} или даже что‐то {loghint:nagare:текущее}...... что‐то, по чему можно {loghint:noboru:подняться} или {loghint:kudaru:спуститься}, может, так мы натолкнёмся на что‐то новое."""
Ushiromiya Rosa,"""Ответ же на 'изобильную айю реку' проходит через три следующие строчки и доходит до 'Там ключ ты к Золотой Земле найдёшь'..."""
Ushiromiya Kyrie,"""Если размышлять об этом в подобном ключе, то не было ли ошибкой разбить эпитафию на три части. Ведь на деле имеется четыре части. ......'Вниз по реке с айю', 'отыскать ключ к Золотой Земле', 'путешествие в Золотую Землю', 'сокровище Золотой Земли'."""
Ushiromiya Krauss,"""Хм‐м‐м... И в правду интересно. Хорошая работа. А теперь не скажешь ли ты нам своё мнение о центральной части {loghint:hibun:эпитафии} — путешествии в Золотую Землю до {loghint:dai‐juu no ban:десятых сумерек}?"""
Ushiromiya Rosa,"""......Самая аллегоричная часть... И самая тревожная."""
Ushiromiya Eva,"""Поскольку в ней употребляется словосочетание '{loghint:ikenie:в жертву}', это наводит меня на мысли о чём‐то оккультном, связанным с {loghint:gishiki:ритуалами} отца... .........А что ты думаешь, Кирие‐сан?"""
,"Раз‐другой скрестив руки на груди, Кирие пристально смотрела на переписанную на листок бумаги эпитафию, словно глядела сквозь неё..."
Ushiromiya Kyrie,"""........................... Это... Крайне сложная часть. ...Начало 'Когда же ключ ты {loghint:te:обретёшь}' наверняка подразумевает, что без понимания ключа дальше продвинуться невозможно. ... Я вынуждена сдаться, но всё равно попробую разгадать её."""
Ushiromiya Eva,"""......Точно так же, как 'река с айю' может не обязательно являться рекой с водой, сомнительно, что данный 'ключ' на самом деле является предметом в форме ключа."""
Ushiromiya Kyrie,"""Верно. Им может оказаться код или ключевое слово. ......Ведь всё‐таки это не тот ключ, который засовывают в замочную скважину. Это нечто, что выбирает шесть человек в качестве жертв в первые сумерки."""
Ushiromiya Kyrie,"""При таком раскладе, мы можем утверждать, что данный ключ не является чем‐то, что открывает дверь в Золотую Землю."""
Ushiromiya Natsuhi,"""......Вот только ключ этот жутковат. Какой‐то ключ, избирающий шесть человек жертвами..."""
Ushiromiya Hideyoshi,"""Как ключ может так {loghint:erabu:избирать}? ...Он вращается как рулетка, что ли?"""
Ushiromiya Kyrie,"""Данный ключ указывает на конкретную группу из {loghint:roku‐nin:шести человек}. ......Нет, правильнее сказать, она указывает на конкретную группу из {loghint:muttsu:шести вещей}. ......Если он не поручает в прямом смысле приносить жертвы, то, к примеру, это может оказаться анаграмма."""
Ushiromiya Krauss,"""Анаграмма? Ты имеешь в виду игру с буквами?"""
Ushiromiya Kyrie,"""Да. Я размышляла над этим с того момента, как Роза упомянула семейное древо, а также о том, как деревня является частью имени Марии."""
Ushiromiya Kyrie,"""......Может показаться, как предположил Рудольф‐сан, что из‐за слов 'край родной мой, отрада моя', речь идёт о чём‐то {loghint:chikei:географическом} или относится к {loghint:zahyou:координатам}, но такой подход может оказаться неверным. Мы можем иметь дело с какой‐то головоломкой... Или, быть может, с игрой букв."""
Ushiromiya Natsuhi,"""......Пардон, что такое игра букв?"""
Ushiromiya Rudolf,"""А, это вроде фразы 'мин нет'. Что получится, если убрать одну из букв 'н'? Вот так. Но тебя хорошо воспитывали, Нацухи‐сан, так что ты можешь не знать."""
Ushiromiya Natsuhi,"""Убрать одну из 'н', значит? ???"""
Ushiromiya Krauss,"""Перестань. Это плебейская игра, не подходящая тебе."""
,"Озадаченное выражение лица Нацухи свидетельствовало, что она не поняла загадки."
,"Она лишь уловила, что ответ содержал в себе что‐то неблагородное, услышав смешки Евы и Рудольфа."
Ushiromiya Rosa,"""Ох... Нацухи нээ‐сан, послушай. Пример этого есть в Марииной книге с загадками, хорошо? Есть такая вещь, называющаяся 'Блокнот {ruby:енота:тануки}'."""
Ushiromiya Rosa,"""В этом блокноте написано закодированное сообщение, в котором много раз встречается 'та', и если ты {ruby:нуки:удалишь} все 'та', то сможешь прочитать истинное сообщение. Это такая игра."""
Ushiromiya Natsuhi,"""Ах... А, поняла. .........?"""
,"До Нацухи наконец‐то дошёл ответ быдловской загадки Рудольфа, и её лицо залила краска смущения."
Ushiromiya Eva,"""............Так может быть, вместо 'удалить' нужно слово '{loghint:korosu:убить}'?"""
Ushiromiya Kyrie,"""Да. Такая мысль приходила мне в голову. Возможно, что ключом к Золотой Земле является слово из {loghint:roku‐moji:шести иероглифов}."""
Ushiromiya Hideyoshi,"""Другими словами... 'та' из 'Блокнота тануки'... здесь на самом деле являются шесть иероглифов? Хм‐м, чем дальше в лес, тем больше дров..."""
Ushiromiya Krauss,"""Игра букв, значит... Хм‐м. В Японии она действительно воспринимается как детская игра, но, судя по всему, является стильной формой юмора в англоговорящих кругах. ...Легко предположить, что отец воспринял её с интересом."""
Ushiromiya Kyrie,"""......Но так я быстро теряю возможность понять её. До этой части эпитафия текла как загадка и была довольно‐таки последовательна."""
Ushiromiya Kyrie,"""'Изобильная айю река', 'вниз по течению', 'найди ключ': очевидная последовательность. Как результат, мы можем предположить, что получаем ключ из шести иероглифов... Но в этом случае мы не знаем, в {i:чём} должны 'убить' шесть иероглифов."""
Ushiromiya Rudolf,"""Верно. Откуда нам надо убрать шесть иероглифов? Этого не говорится."""
Ushiromiya Kyrie,"""...На вторые сумерки есть '{loghint:nokosareshi mono wa:оставшиеся}'. ......Что как минимум означает наличие 'чего‐то' с ограниченным количеством иероглифов. Можно истолковать это как продолжение нахождения ответа с {loghint:nokotta:оставшимися} иероглифами после удаления шести иероглифов."""
Ushiromiya Kyrie,""".........И тем не менее, мы не знаем, что же это за 'нечто', хоть оно и было показано нам в самом начале. ...Не ошиблись ли мы с самого начала, допустив, что это игра букв?"""
Ushiromiya Hideyoshi,"""..................Хм‐м‐м‐м..."""
,Все скрестили руки и погрузились в молчание.
,"Казалось, словно они почти достигли нового ранее недоступного им понимания... Но споткнулись на последнем шаге."
,И тут живот Хидэёши старательно заурчал.
,Так тишина оказалась разорвана смехом.
Ushiromiya Hideyoshi,"""Извиняюсь, извиняюсь. Странно, но вращение шестерёнок в моей голове оставило мой желудок совершенно пустым. Видать, ему не нравится пропускать завтрак... Ваха‐ха‐ха‐ха‐ха‐ха‐ха."""
Ushiromiya Krauss,"""Нацухи. У нас здесь есть что‐нибудь?"""
Ushiromiya Natsuhi,"""Достаточно и не только для завтрака. Я приготовлю."""
Ushiromiya Rudolf,"""Я тоже проголодался. Бьюсь об заклад, детворе наверху тоже хочется есть. ...Но я сомневаюсь, что здесь хватит еды на 18 персон, да ещё и на три приёма еды, верно?"""
Ushiromiya Hideyoshi,"""Да, это так. До завтра ещё много времени. Будет лучше, если мы сходим обратно в особняк и наберём консервов на кухне."""
Ushiromiya Natsuhi,"""Кроме крекеров и закусок ничего нет, но всё в порядке, я приготовлю их. Но с таким количеством людей может не остаться еды на обед..."""
Ushiromiya Krauss,"""Пока хватит. Приготовь их, ладно?"""
,"Похоже, что мужчин одолел аппетит, остановивший всякий мыслительный процесс."
,"Атмосфера в фойе стала более мирной, и команда по разгадке эпитафии на какое‐то время разделилась."
,"Но Ева так смотрела на листок с эпитафией, словно хотела взглядом прожечь в нём дыру..."
Ushiromiya Kyrie,"""............Игра с буквами — это не более чем моя теория. Существует вероятность того, что я ошибаюсь. Ева‐сан, не стоит слишком зацикливаться на этом, хорошо?"""
Ushiromiya Eva,""".........Спасибо. Но я сама приняла решение поломать над этим голову. Не могла ли ты оставить меня в покое?"""
,Холодно ответила Ева.
,...Тогда Кирие не стала больше её отвлекать и пошла помочь Нацухи приготовить завтрак.
Ushiromiya Rosa,"""Нээ‐сан. Не стоит ли нам помочь с приготовлением завтрака?"""
Ushiromiya Eva,"""Тогда иди и помоги. Я занята разгадкой!"""
Ushiromiya Rosa,"""П‐прости... Т‐тогда я иду помогать..."""
Ushiromiya Eva,""".........{i:Ну} же. Почему ты так себя ведёшь?"""
Ushiromiya Rosa,"""......А?"""
Ushiromiya Eva,"""Наследство семьи Уширомия достанется тому, кто разгадает эту эпитафию. Ты же, видать, сдалась с самого начала, словно это не имеет к тебе никакого отношения, но получись у тебя разгадать её, и даже ты можешь получить наследство."""
Ushiromiya Eva,"""......Это шанс лишить нии‐сана всего. Почему ты не относишься серьёзно к такому выпадающему раз в жизни шансу и не пытаешься найти разгадку?"""
Ushiromiya Rosa,"""...М‐м‐м... м‐м... я..."""
,"Роза повесила голову, мучительно раздумывая, как ей ответить.{n}...Но было поздно, ибо она поступила неосторожно, заговорив со своею сестрой, когда та пребывала в дурном настроении."
Ushiromiya Eva,"""Если ты чего‐нибудь заметила, то так и скажи. Вот мы с Кирие выдвигали серьёзные аргументы, а ты лишь головой кивала, не так ли? Ну же. Заметила ли ты хоть что‐нибудь? Ну!"""
Ushiromiya Rosa,"""............Э‐э... м‐м‐м... ...............Разве... это не странно?"""
Ushiromiya Eva,"""...Странно? Что именно?"""
Ushiromiya Rosa,"""Ну‐у... Это словосочетание '{loghint:ougonkyou:Золотая Земля}'. Оно употребляется несколько раз."""
Ushiromiya Eva,"""Ну и что? Ты получила какие‐нибудь ключевые слова, разбив 'Золотую Землю' на иероглифы?"""
Ushiromiya Rosa,"""М‐м‐м, нет, не то. ...... Слушай, тебе десятые сумерки странными не кажутся?"""
Ushiromiya Eva,"""............Ась? ......Ах."""
Ushiromiya Rosa,"""Везде написано 'Золотая Земля' ({ruby:ougonkyou:{p:0:黄金郷}}), но почему‐то только в этой строчке написано 'исток золота' ({ruby:ougon no sato:{p:0:黄金の郷}}). Он позаботился вставить иероглиф {ruby:no:{p:0:の}}. Меня слегка напрягало, что лишь здесь говорится иначе..."""
Ushiromiya Rosa,""".........Ах, м‐м‐м... Ну, не то чтобы это что‐то означает. Тут же замешан отец. Такая перемена в употреблении слова может оказаться простым совпадением."""
Ushiromiya Eva,"""........................"""
{f:5:Beatrice},""".........Скука."""
{f:5:Virgilia},"""О, и что же конкретно скучно?"""
{f:5:Beatrice},""".........Скука, скука."""
{f:5:Virgilia},"""Ай‐яй. Я понятия не имею, о чём говорит это дитя."""
Ronove,"""Она, должно быть, недовольна тем, что вы дали Баттлеру‐сама разнообразные подсказки, мадам."""
{f:5:Beatrice},"""......Г‐глупости. В этом нет ничего неудовлетворительного. Я даже довольна, что этот никчемный Баттлер наконец‐то достиг уровня, на котором может тягаться со мной."""
{f:5:Virgilia},"""Хо‐хо‐хо... Не слишком ли уж ты дружелюбна к Баттлеру‐куну? Может, нам, старикам, ретироваться и предоставить всё вам, молодым."""
Ronove,"""Пу‐ку‐ку‐ку..."""
,"Когда {f:5:Вергилия} с Ронове захихикали и засмеялись, раздражение {f:5:Беатриче} наконец‐то достигло предела."
{f:5:Beatrice},"""Эй, вы смеётесь надо мной! Ронове, исчезни на время! Сгинь, сги‐инь!"""
Ronove,"""Слушаюсь. Тогда я пока отдохну. Пу‐ку‐ку‐ку‐ку..."""
,"Склонив голову и продолжая посмеиваться, Ронове скрылся."
,"Остались лишь хмурая и раздражённая {f:5:Беатриче} и {f:5:Вергилия}, спокойно наслаждающаяся чаем."
{f:5:Virgilia},"""............Когда ты сказала '{p:1:На этом острове находятся не более восемнадцати человек}', ты на деле загнала себя в угол."""
{f:5:Beatrice},""".........Я так и думала... ............Мне казалось, что для этого ещё рановато, но... Неужели и впрямь рано?"""
{f:5:Virgilia},"""Если бы ты заранее увела его в сторону, всё могло бы сложиться иначе, но этот козырь оказался напрасным. Ты лишь подхлестнула его."""
,"В дополнение к условию победы, заключающемуся в отрицании ведьмы, Баттлер цеплялся за другое условие победы, поскольку хотел всё объяснить, не подозревая кого‐либо из восемнадцати."
,"Не был ли он слабее всего, когда метался между двумя противоположными целями?"
,"Однако {f:5:Беатриче} опрометчиво воспользовалась красным, заявив, что на острове находятся не более восемнадцати человек."
,"...Из‐за этого Баттлер был вынужден подозревать одного из восемнадцати... И, в конце концов, набрался достаточно решимости, чтобы смириться с этим."
,"Баттлер был упрям, но это упрямство делало его хрупким, как китайский фарфор, покрывающийся трещинами от каждого удара."
,"Это качество было его самым уязвимым местом, вот только..."
{f:5:Beatrice},""".........Ку‐у‐у‐у‐у‐у. ......Не слишком ли уж мне вскружила голову моя прошлая победа?.."""
{f:5:Virgilia},"""Да, ты повела себя неосмотрительно. ...Прошлая игра была нелёгкой для Баттлера‐куна, но похоже, что эта игра будет нелёгкой {i:уже для тебя}."""
{f:5:Beatrice},"""......Разбитая ваза ни за что не вернётся в изначальную форму. ...Так что конструктивней будет подумать над следующим ходом, чем с сожалением подбирать черепки."""
{f:5:Beatrice},""".........Однако теперь, когда Баттлер так распалился, как прикажете интриговать против него?"""
{f:5:Virgilia},"""Хо‐хо‐хо. Твоё озабоченное лицо лучшее лакомство, чем печенье Ронове."""
{f:5:Beatrice},"""......У‐у. И вы, и Баттлер и даже Ронове — все надо мной издеваются. ...И это при том, что я совсем не наивная."""
,"С бесстыдным, детским выражением лица, которого она ни за что бы не показала перед Баттлером, {f:5:Беатриче} положила голову на стол, покачивая ею из стороны в сторону."
{f:5:Beatrice},"""............Наставница‐а‐а. .........Ну подска‐азочку."""
{f:5:Virgilia},"""О. Какую подсказочку?"""
{f:5:Beatrice},"""Если вам известен ход, способный лишить Баттлера дара речи и вынудить его принять меня, то я не прошу вас преподнести его мне на блюдечке, но... Хоть небольшую подсказку."""
{f:5:Virgilia},"""Хо‐хо‐хо, не могу. Я выступаю в качестве союзника Баттлера‐куна, поэтому не могу научить тебя чему‐то, что обеспечит тебе преимущество."""
{f:5:Beatrice},"""...Ну зачем же так сухо... А ведь ваша ученица в беде..."""
{f:5:Virgilia},"""Если мне не изменяет память, ты резко хвасталась, что превзошла меня, не так ли?"""
{f:5:Beatrice},""".........У‐у... Умоляю, ведите себя как старый человек и поделитесь со мной частицей вашей хитрой мудрости... Ну пожа‐алуйста... Не честно, если вы будете помогать только Баттлеру..."""
{f:5:Virgilia},"""Ай‐яй‐яй. Ты всё такой же избалованный ребёнок."""
