Speaker,Russian (RU)
{f:5:Beatrice},"""......В общем, ты утверждаешь, что мой единственный вариант — решить, как библиотечные ведьмы изобразят мои последние мгновения. *хи‐хи*хи‐хи*......"""
Furudo Erika,"""Остальное решать вам. Сдайтесь, если дорожите этой игровой доской. Фигурами всегда будут дорожить многие наши подданные, и они смогут вечно исполнять свои роли."""
{f:5:Beatrice},"""Хмф. ......Иначе говоря, трагедии, которые я создала, будут продолжаться."""
Furudo Erika,"""Чем это отличается от того, чем вы занимались?"""
{f:5:Beatrice},""".........Ничем. ......Что‐нибудь ещё? Если нет, тогда я отвечу."""
Furudo Erika,"""Прошу."""
,Эрика слегка напряглась.{n}Всё‐таки она имеет дело с великой леди {f:5:Беатриче}.
,Та может драматично выкрикнуть «Вот мой ответ» и выкинуть нечто безумное.
,"Говорят, загнанная в угол крыса самая опасная."
,"Кроме того, Эрике доложили, что в Золотой Земле великая леди {f:5:Лямбдадельта} — ведьма сената, — пусть даже только как театрал."
,"Эрике нужно было выполнить благородную задачу, порученную ей её госпожой, причём идеально."
,"Честно говоря...... она хотела заставить Беато поднять белый флаг даже обманным путём, если необходимо."
,"Поэтому несмотря на то, что это был фарс, она сдержалась от ненужных провокаций."
,Она сглотнула и попробовала составить мнение о Беато.
,И тогда......... с несчастным выражением...... Беато вздохнула.
{f:5:Beatrice},"""Скажу откровенно. По правде говоря, мне надоело."""
Furudo Erika,"""......Что вы имеете в виду?"""
{f:5:Beatrice},"""Моя игра уже выполнила свою цель, когда закончилась наша битва с Баттлером. И всё равно по различным причинам с тех пор игра несколько раз повторялась. ......Говоря абсолютно откровенно, мне надоело."""
Furudo Erika,"""......Если честно, я никак не ожидала такого ответа. ......Так вы хотите сдаться? В самом деле?.."""
{f:5:Beatrice},"""Проще говоря, мне всё равно. ......Сдамся я или же мы будем побеждены вами — неважно. Я просто хочу, чтобы этой игровой доске и истории пришёл конец, кто бы ни опустил занавес."""
,"Конечно же...... это ложь.{n}Она знала, что не сможет победить даже если будет бороться."
,Сейчас их лучший вариант...... выиграть время.
,"Они прикуют внимание Эрики...... а Баттлер и остальные тем временем заберут у {f:5:Бернкастель} ключ, пока она полностью потеряла бдительность."
,"......Как только у них будет ключ, они вернутся в Золотую Землю, этим ключом откроют Энджи дверь в будущее и проводят её."
,Вот в чём состояла их цель.{n}Всё после этого... было внутри кошачьей коробки.
,"Энджи будет с надеждой жить в будущем. Никто не узнает, остались ли живы Беато и другие. ......Этого достаточно."
,"Выиграть время — единственная стратегия, с помощью которой Беато и остальные могли добиться этого."
Furudo Erika,"""......Если вы сдадитесь, кульминация может быть не такой захватывающей, но так вы избавите меня от множества хлопот."""
{f:5:Beatrice},"""Но, ну...... всё не так просто. Только между нами, видишь ли, ......как ты знаешь, здесь великая леди {f:5:Лямбдадельта}. Она подталкивает нас показать ей драматичную кульминацию."""
Furudo Erika,"""......Принуждать к такому — жестокая прихоть. Как нескольким слабым людям — в том, что уже практически разгаданная головоломка — противостоять нашему флоту с его сотнями тысяч войск?"""
{f:5:Beatrice},"""Именно, именно... Разрыв в силе ошеломляет. Мы сказали ей, что это будет даже не битва, но...... Ну...... леди {f:5:Лямбдадельта} не стала слушать и просто сказала нам выложиться на полную, говоря, что приведёт своих друзей, чтобы поддержать нас."""
Furudo Erika,"""......Леди {f:5:Лямбдадельта}......приведёт своих друзей?.."""
,"В отличие от {f:5:Бернкастель}, которая была сама по себе, у {f:5:Лямбдадельты} было много друзей."
,"Её друзья и покровители были либо влиятельными территориальными лордами отовсюду, либо чудовищами, ставшими легендами в свои времена."
,"Со всей серьёзностью, её так называемый «фан‐клуб» был достаточно обширен и влиятелен, чтобы никто особо не удивился, если бы он вдруг объявил себя отдельной страной в море фрагментов."
{f:5:Beatrice},"""......Леди {f:5:Лямбдадельта}, готовая действовать, усложняет дело. Не обращая на нас никакого внимания, она продолжает обзванивать своих друзей и знакомых отовсюду, говоря им приехать..."""
,"......Разумеется, всё это ложь."
,{f:5:Лямбдадельта} превратилась в конфетную комету и сейчас летит с Баттлером и Энджи к Книжному городу.
,"Поэтому, чтобы отсутствие {f:5:Лямбдадельты} и Баттлера осталось незамеченным, все столпились вокруг беседки, делая вид, что яростно спорят друг с другом..."
Lucifer,"""Господин Баттлер, скажите нам своё решение! Мы, Семь сестёр чистилища, готовы умереть в любой момент!"""
Ushiromiya Krauss,"""Я решительно против принятия последнего боя, который нас погубит! Что мы приобретём, умерев?"""
Ushiromiya Natsuhi,"""Как ты можешь быть таким трусом?! Немыслимо, чтобы мы жили в позоре, как пленники!"""
{f:5:Virgilia},"""Порой возможности появляются просто потому, что живёшь."""
Kumasawa Chiyo,"""......Действительно. Вспыльчивый лидер не может быть хорошим..."""
Ushiromiya Rudolf,"""Баттлер, если называешь себя мужчиной, самое время действовать как мужчина! Великая госпожа {f:5:Лямбдадельта} даже готова помочь, верно?!"""
Ushiromiya Hideyoshi,"""Согласен! Бывают ситуации, когда нужно принять трудное решение!.."""
Ronove,"""......Во многих случаях время принятия решения ценнее самого решения."""
Sakutarou,"""Е... если мы сдадимся, может, они не будут жестоки......"""
Mammon,"""Будь серьёзнее! Ты лев или как?! Где сейчас твои клыки?!!"""
Belphegor,"""Если нас в любом случае ждёт смерть, я бы предпочла умереть как волк, а не как свинья."""
Satan,"""С ума сошла?! Хочешь умереть как собака?!"""
Nanjo Terumasa,""".........Всё зависит от поддержки, которую может оказать леди {f:5:Лямбдадельта}..."""
Ushiromiya Rosa,"""{f:5:Лямбдадельта}. Ваши друзья и вправду достаточно сильны для того, чтобы одолеть их?.."""
Ushiromiya Eva,"""......Это ставка. Мы сдадимся и умрём или же проиграем ставку и умрём?"""
Ushiromiya Kyrie,"""Интересно. В таком случае, наши шансы выжить должны быть выше, если мы сделаем ставку."""
Dlanor,"""......Почётная капитуляция непременно заставит Верховный суд проявить {f:5:милосердие}."""
Willard H. Wright,"""Их ведь поддерживает сенат? Да, они будут тянуть, но всё равно все мы в итоге увидим гильотину."""
Ushiromiya Lion,"""В‐во всяком случае, давайте успокоимся!.. Освежите головы!.. Нельзя поддаваться эмоциям!"""
Ushiromiya George,"""Может, сначала ты успокоишься? ......У нас есть другая возможная стратегия: взаимно гарантированное уничтожение. Даже если нам не победить, если мы убедим их, что планируем забрать многих из них с собой, возможно, наши противники проявят сдержанность."""
Ushiromiya Jessica,"""В общем, если они намерены атаковать, мы дадим им знать, что не отступим, не причинив им вреда!"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи! У {f:5:Лямбдадельты} потрясающие друзья!.. Она знает много‐много ведьм, зверей, демонов и богов, и обо всех них рассказывают невероятные легенды и истории!""""Даже если эти корабли превосходят число звёзд на небе, друзья {f:5:Лямбдадельты} уничтожат их одним махом! Ки‐хи‐хи‐хи!"""
Gohda Toshiro,""".........То... точно сработает?......Она ведь нас ещё не раскрыла?.."""
Ronoue Genji,"""Работает. Ты тоже должен разговаривать яростнее. Забудь о вежливости."""
Ushiromiya Kinzo,"""Довольно, безвольная свинья! Тебе не хватает духа закончить всё с треском?!!"""
Gohda Toshiro,"""По‐по‐по‐подождите!.. Не забывайте, что некоторые из нас против боя! По‐моему, нам следует сдаться!"""
Ushiromiya Kinzo,"""Что‐о‐о‐о‐о‐о‐о?! Года‐а‐а‐а‐а, любящий проигрывать дура‐а‐а‐а‐а‐ак!!!"""
Gohda Toshiro,"""А, ой, ай, Господин, я п‐просто... гья‐а‐аргх‐х!"""
Zepar,"""Итак, похоже, спор разгорелся!"""
Furfur,"""Так мы сдадимся?! Или же будем отбиваться?! Что же?!"""
,"""""Никто не знает!"""""
{f:5:Beatrice},"""Лично я хотела бы сдаться. ......Если моя роль в любом случае подходит к концу, я бы предпочла, чтобы моя игровая доска осталась такой, какой я её создала. ......Не могу вынести того, что леди {f:5:Лямбдадельта} продолжает делать с ней что вздумается."""
Furudo Erika,"""......Мы тоже этого не хотим. Я пришла сражаться с вами, но я не ровня друзьям леди {f:5:Лямбдадельты}."""
,Эрику втайне волновало сложное развитие событий.
,"И её успокоило то, что ей не пришлось сразу же применять силу."
,Она хотела польстить Беато и покончить с этим не проливая кровь.
,Даже великая леди {f:5:Лямбдадельта} не стала бы всерьёз задумываться выступить против сената.
,"Её мотивом было нечто гораздо более тривиальное, простое желание посмотреть с первого ряда на последние фейерверки игровой доски."
,"Однако...... если она действительно приготовила какие‐то свои фейерверки, ......по крайней мере, может начаться перепалка, которую у Эрики не будет возможности подавить."
,".........Беато увидела, как всё это разворачивается в голове Эрики."
,Поэтому она продолжила спектакль с ещё более несчастным выражением.
,Даже среди ведьм у неё были первоклассные актёрские способности.
{f:5:Beatrice},"""......Может, ты готова помочь нам, чтобы моя игровая доска не утратила свою красоту?......Да, зря я пригласила такую назойливую гостью. ......Ха‐ха..."""
Furudo Erika,"""......Поняла. Мне бы тоже хотелось закончить по‐тихому. И, как мы можем сотрудничать?"""
{f:5:Beatrice},"""Мы всё спорим, решая, сдаться нам или же сопротивляться. Я намерена вернуться к ним с предложением сдаться и попросить леди {f:5:Лямбдадельту} не делать ничего, что может разрушить игровую доску."""
Furudo Erika,"""Я была бы рада. И, что мне делать?"""
{f:5:Beatrice},"""Я бы хотела, чтобы ты гарантировала нам время, необходимое для обсуждения этого вопроса. ......Как‐никак, твои корабли окружили нас и давят на нас. Нас могут в любой момент атаковать, и всех так напрягает эта мысль, что они еле держатся."""
{f:5:Beatrice},"""И если ты гарантируешь нам время на обсуждение, все непременно смогут сохранять спокойствие. ......Более того, у меня будет достаточно времени, чтобы уговорить леди {f:5:Лямбдадельту}."""
Furudo Erika,"""............... ......Хорошо. Сколько времени вам нужно?"""
{f:5:Beatrice},"""Не могла бы ты любезно не назначать конкретное ограничение по времени?......Если его наложат, все снова потеряют голову, пока время будет кончаться, и могут принять необдуманное решение..."""
Furudo Erika,"""......Тут вы правы. Самая важная информация о запале — то, подожжён ли он. Длина не так важна."""
{f:5:Beatrice},"""Значит...... ты дашь нам нужное время?"""
Furudo Erika,"""Хорошо. Я гарантирую, что у вас будет время на обсуждение. Но не бесконечное. Я буду ждать здесь и слушать вашу дискуссию."""
{f:5:Beatrice},"""Ну, раз уж на то пошло...... от одного твоего присутствия все как на иголках......"""
Furudo Erika,"""Я уже пошла на уступки. Разве теперь не ваша очередь?"""
{f:5:Beatrice},"""............"""
,"Они находились на некотором расстоянии от беседки, но достаточно близко, чтобы получить общее представление о происходящем."
,"Достаточно далеко, чтобы скрыть то, что Баттлер и {f:5:Лямбдадельта} пропали, ......достаточно далеко для того, чтобы убедительно вести себя так, будто раскалённый добела спор зашёл в тупик."
,"Если возможно, они бы предпочли удержать Эрику на ещё большем расстоянии."
,Они планировали организовать почётное место для гостьи в одном из дальних уголков садового лабиринта......
Furudo Erika,""".........Что‐то не так?"""
{f:5:Beatrice},"""Ладно, ладно. Не делай такое страшное лицо... Раз так, то подожди здесь. ......Это, э‐э, конфиденциальное собрание! Поэтому тебе нельзя, ну, заходить за эту черту!.."""
,Беато провела ногой черту на земле.
{f:5:Beatrice},"""Помоги им увидеть меня в лучшем свете. Если станет ясно, что я получила твоё щедрое согласие, в споре у меня будет мощное оружие."""
Furudo Erika,""".........Можно мне стул?"""
{f:5:Beatrice},"""Д‐да, да, конечно! Отряд Чиест, принесите леди Эрике стул, и зонтик заодно!.. И полотенце для рук! Я протру его, чтобы он был приятным и чистым!.."""
Furudo Erika,""".................."""
Ronove,"""Миледи, в переговорах произошли продвижения?.."""
{f:5:Beatrice},"""Ва‐ха‐ха‐ха‐ха... Если и есть нечто определённое, так это то, что я в этом году выиграю приз за лучшую женскую роль!.."""
Leviathan,"""Как и ожидалось от нашей госпожи {f:5:Беатриче}!"""
Ushiromiya George,"""Мы можем лишь яростно спорить, ссориться между собой и создавать такое впечатление, будто всё обернётся к худшему, если переговоры будут прерваны."""
Ushiromiya Kinzo,"""Да. Это ещё один бой, нужный, чтобы поддержать Баттлера. Приготовьтесь. Давайте спорить и оскорблять как только можем. Поняли?!"""
Gohda Toshiro,"""М‐м‐м, м‐м‐да, Господин!"""
,"Увидев Году с его красными и опухшими от щипания щеками все фыркнули, но быстро прикрыли рты и приложили пальцы к губам......"
,"Затем все кивнули друг другу, и фальшивый спор возобновился."
,"Эрика сидела на стуле, который ей принесли Сёстры чиесты, и объясняла козлоголовому детали их обсуждения."
,Козлорогие вернутся и расскажут остальному флоту.
,"Флот сообщит {f:5:Бернкастель}, а она может придумать план разобраться с этой ситуацией или же отдать новые приказы."
,"Разговор с козлоголовым закончился, и он развернулся.{n}......Он вернётся к шлюпке и доложит обо всём флоту."
,"Он незаметно вышел из куста роз и прошёл через садовый лабиринт, направляясь к двери, ведущей наружу......"
,......Нормально ли позволять козлоголовому добраться до кораблей?..
,"Если он вернётся, доклад Эрики дойдёт до ушей {f:5:Бернкастель}......"
,"Сёстры чиесты заговорили по секретному каналу, который могли использовать только они."
Chiester410,""".........Две секунды, нье. Не будет ни звука, нье..."""
Chiester45,"""......Только что он покинул область осведомлённости Эрики. ......Он достигнет области козлоголового лодочника через 10 секунд, поэтому его можно устранить."""
Chiester00,"""Леди {f:5:Беатриче}, запрашиваю разрешение на убийство. ......Мы сможем. Эрика ничего не заметит."""
{f:5:Beatrice},"""Нельзя. Думаешь, посланник оставил бы корабль, не назначив лимит времени? Флоту наверняка приказано атаковать, если он не свяжется с ними за определённое время. Отпустите этого козлоголового."""
Chiester00,"""00, поняла."""
,Козлорогий вышел за дверь.
,"Когда Шаннон и Канон молча поклонились ему, он сел в шлюпку и вернулся к флоту."
,"Флот последует приказам Эрики и будет бездействовать, пока не получит разрешение атаковать."
,"......У жителей Золотой Земли появился шанс убрать Эрику...... но, разумеется, с практической точки зрения это невозможно."
,"Она важнейшая подчинённая {f:5:Бернкастель} и ведьма, которой подвластна правда."
,"Одурачить её — единственное, на что они могли надеяться. Думать о большем было бы самоуверенно..."
Furudo Erika,"""Почему бы и вам не присесть?"""
Chiester00,"""......Не стоит беспокоиться."""
,"Без всякого намёка на то, что она только что говорила об устранении, 00 выпрямилась, сложив руки за спину......"
,Сдаться или же до конца сопротивляться.
,Фальшивый спор возобновился.
,Сколько они смогут обманывать Эрику?
,Да. ......Последняя битва за Золотую Землю... уже началась.
{f:5:Beatrice},""".........Баттлер. Можешь на нас рассчитывать, мы здесь разберёмся. ......Вам с Энджи пора вернуть последнюю игру!.."""
Ushiromiya Battler,"""......Чудовищно огромная библиотека......"""
Ushiromiya Ange,"""Я слышала, что в каждой из этих книг есть история наподобие нашей."""
Ushiromiya Battler,"""Как‐никак...... мы в мире богов."""
{f:5:Lambdadelta},"""С первого взгляда ясно, что здесь не место таким, как вы, правда?"""
,"Пройдя через барьер, они втроём наконец оказались в Книжном городе."
,"Их поразили бесчисленные потусторонние достопримечательности, но они быстро вспомнили о своей первоначальной цели."
{f:5:Lambdadelta},"""Слышите? Во‐первых, не поймите неправильно. ......Вы вдвоём пришли сюда разобраться с Берн, но это не значит подходить к ней и нападать напрямую, ясно?"""
Ushiromiya Battler,""".........Мы знаем."""
{f:5:Lambdadelta},"""Что самое главное, ты мог бороться с великой {f:5:Беатриче} на равных лишь потому, что игровая доска защищала тебя правилами, согласно которым так было. Покинув доску, ......ты будешь напоминать крошечное пятно на её ладони, когда она тебя прихлопнет. Не забывай."""
Ushiromiya Ange,"""......Логично. ......Это не та игровая доска, которая нам знакома."""
Ushiromiya Battler,"""Мы пришли сюда не сражаться. ......Нам нужно кое‐что забрать с собой."""
{f:5:Lambdadelta},"""Именно. ......Вы пришли не дать выставить на публику книгу единственной правды. Вот ваша единственная цель, ваш единственный бой. Лучше не путайтесь в этом."""
,Баттлер и Энджи кивнули в знак понимания.
{f:5:Lambdadelta},"""Книгу единственной правды открыто выставили в разгар вечеринки, так что украсть её будет невозможно. ......Однако принести ключ — важная часть ритуала."""
Ushiromiya Battler,"""Выходит, ключ должен храниться в другом месте."""
Ushiromiya Ange,"""......Но нет гарантий, что он не будет защищён."""
{f:5:Lambdadelta},"""Потом всё будет зависеть от вашей удачи. Ради вас самих, надеюсь, что она вас не подводит. ............! Прячьтесь!!!"""
,{f:5:Лямбдадельта} засунула голову обратно за угол книжной стойки.{n}Остальные поспешно последовали её примеру.
,......Вдалеке они увидели парящие и оставляющие следы изумрудные огни.
{f:5:Lambdadelta},"""Кошачьи приспешники Берн. ......Она приказала им сегодня патрулировать всё место."""
Ushiromiya Ange,"""......Она предвидела, что мы придём?"""
{f:5:Lambdadelta},"""Нет. Не забывайте, насколько огромно это место. Кошачьи сотрудники выискивают потерявшихся гостей‐идиотов, чтобы забрать их в область потерянных."""
Ushiromiya Battler,"""А мы сейчас хотим не туда."""
Ushiromiya Ange,"""......Если покажется, что один из них вот‐вот нас обнаружит...... нам разобраться с ним?.."""
{f:5:Lambdadelta},"""Я бы не советовала. ......Может, будь мы на другой территории или игровой доске...... но здесь основная база Берн. Одна эта кошка напугает так, будто вас окружила толпа диких зверей."""
{f:5:Lambdadelta},"""......К тому же, это кошки. У них хорошие инстинкты, и они позовут своих друзей. ......Если они вас заметят, вам лучше приготовиться к последствиям. Я не собираюсь вас спасать. ......Хватит с меня того, что я привела вас сюда."""
{f:5:Lambdadelta},"""......Сдавшись, ......я могла бы соскочить с крючка, раздетая догола и всего на век брошенная в худший из дрянных фрагментов. ......Здорово, теперь я частично понимаю чувства Берн."""
,"{f:5:Лямбдадельта} не смеялась. Скорее всего, даже то наказание, о котором она говорила, было довольно оптимистичным."
,"Хотя она твердила, что больше не поможет...{n}Она уже рисковала всем."
,Почему?
{f:5:Lambdadelta},"""......Очевидно же."""
,{f:5:Лямбдадельта} откинула назад волосы и ухмыльнулась.
{f:5:Lambdadelta},"""Потому что вы собираетесь показать мне идеально счастливый конец!"""
,"{f:5:Лямбдадельта} одновременно обняла их головы, и они стукнулись друг о друга лбами."
{f:5:Lambdadelta},"""Вам лучше обязательно показать мне!.."""
Ushiromiya Battler,"""......Да. ......Мы покажем тебе. Абсолютный... счастливый конец!"""
Ushiromiya Ange,"""Мы...... обязательно вернём эту кошачью коробку!.."""
{f:5:Lambdadelta},"""Пошли. ......Туда, и тихо плывите."""
,"Они втроём выплыли во тьму глубокой океанской траншеи, которую представлял из себя Книжный город."
,"В этой огромной, обширной траншее книжных полок они почти сразу же канули во мрак."
,Библиотека бросала вызов здравому смыслу мира людей. ......Книжный город.
,Слово «город» не было преувеличением.
,"И в нём повсюду были зелёные, горящие глаза бесчисленных кошачьих приспешников {f:5:Бернкастель}."
,"Считать их было почти так же безумно, как считать всех рыб в океане."
,"Они образовали стаи, плывущие повсюду...... в поисках дураков, которые могут чудом проскочить и помешать вечеринке их госпожи."
,"Если группу Баттлера найдут, кошки мгновенно об этом доложат.{n}Они сгруппируются, раскроют свои большие рты и проглотят их одним махом."
,......Битвы не будет.
,"В этом месте Баттлера и остальных проглотят как крошечных рыб, если обнаружат."
,Золотую Землю окружило более ста военных кораблей.
,"У каждого были десятки пушек, направленных на дверь в Золотую Землю."
,"Козлорогие, забившие палубы кораблей, исчислялись десятками тысяч."
,"У каждого из них было достаточно отрицающего магию токсина в клыках, чтобы раз и навсегда уничтожить фигуру игровой доски."
,На этот раз они прогрызут и пожрут абсолютно всё. ......Толпа козлоголовых высвободила гнилое дыхание и свисающие слюни.
,"В это время Эрика, желающая избежать неприятностей и надеющаяся, что Беато сможет убедить {f:5:Лямбдадельту} мирно сдаться, сидела одна, спокойно наслаждалась чаем, который ей подал Ронове."
,"Естественно, даже Эрика не собиралась давать им неограниченное время. Она уже мысленно решила подождать, пока три раза зевнёт, а потом вмешаться."
Furudo Erika,"""......Вообще‐то не так уж и плохо...... наблюдать за тем, как Беато убеждает всех, а они называют её трусихой и неудачницей."""
Ronove,"""Да, впечатляет, что наша вспыльчивая госпожа сумела стать такой взрослой. ......Пу‐ку‐ку‐ку."""
Furudo Erika,"""......Что смешного?"""
Ronove,"""О, прошу прощения. ......Вы готовы к ещё одной чашке? Не стесняйтесь в своё удовольствие наслаждаться нашей коллекцией великолепного чая со всего земного шара."""
{f:5:Bernkastel},"""Лямбда ведёт сторону Беато в тотальное сопротивление?.. И собирает своих друзей? .........Это что, шутка?"""
,Кошачий посланник покачал головой и продолжил бесстрастно мяукать свой доклад.
{f:5:Bernkastel},"""......Даже Лямбда не так глупа. Она должна знать, что значит сделать Ауау своим врагом..."""
,"Несмотря на свои слова, {f:5:Бернкастель} грызла ноготь большого пальца..."
{f:5:Bernkastel},"""Как бы она ни выглядела, у неё много странных друзей... И все они праздно любопытные, безумные монстры...... ......Но всё же, поднять руку на сенат........."""
,.........Не исключено...
,"Она припоминала многих монстров в кругу друзей {f:5:Лямбдадельты}, которые захотели бы посмотреть на то, как проигравшая сторона получит поддержку и добьётся победы в ответном матче......"
,"Не успела {f:5:Бернкастель} заметить, как палец, который она кусала, покрылся потом."
{f:5:Bernkastel},"""......Она могла бы. ......Всё‐таки иногда она такая дура! Дай сюда телефон, живо!"""
,"Кот прыгнул прочь, а затем примчался обратно с телефоном и трубкой."
{f:5:Bernkastel},"""Я позвоню её друзьям!.. ......Нужно предупредить их не ввязываться в эту глупую игру!.. Э‐э...... телефонные номера....... .........Почему у меня здесь не записано ни одного номера?.. Ах да, потому что у меня ровно ноль друзей... Э‐э...... как обычно приветствуют людей по телефону? Говорят «здравствуйте»?!"""
,"""Мяу!"""
,Золотой ключ хранился в комнате внутри Книжного города.
,"Но, возможно, «комната» не подходящее слово."
,"Она была достаточно большой для того, чтобы вместить в себя два закрытых бейсбольных стадиона."
,Однако в этом городе они назывались комнатами.
,В центре этой обширной комнаты... парило несколько священных магических кругов.
,Этими магическими кругами...... был окружён золотой ключ Энджи.
,"Его окружали бесчисленные изумрудно‐зелёные звезды, напоминающие медленно вращающийся планетарий."
,"Глаза, которых было столько же, сколько звёзд...... глядели в одном направлении."
{f:5:Eva Beatrice},"""......Да бросьте, не смотрите на меня так. Я на вашей стороне. Забыли?"""
,"Одна из кошек пошлёпала к {f:5:Еве}, мяукая, что никому нельзя входить в эту комнату."
{f:5:Eva Beatrice},"""Леди {f:5:Бернкастель} приказала мне охранять ключ. Так что, может, оставите это мне и исчезнете?"""
,"С подозрением переглянувшись, кошки снова уставились на {f:5:Еву}, словно говоря, что не слышали такого приказа."
{f:5:Eva Beatrice},"""Кстати, ......кошки такие мягкие, правда?"""
,""".........???"""
{f:5:Eva Beatrice},"""Так жевать гораздо проще."""
,"{f:5:Ева} подняла свой золотой посох, после чего пол и потолок обширной комнаты покрылись красными линиями."
,"Кошки отреагировали молниеносно. Они тут же поняли, что она ведёт себя враждебно."
,"Всё изумрудно‐зелёное созвездие скривилось и стало нацеленной на {f:5:Еву} огромной глубоководной рыбой с огромным, широко раскрытым ртом."
,"Однако одновременно с этим красные линии на полу и на потолке...... огромная паутина... сцепилась и ударила рыбу, скривила её, развернула...... и сжала до размера мячика."
,"Затем шарообразная штуковина взорвалась, ничего не оставив."
,Всё это произошло в одно мгновение.
{f:5:Eva Beatrice},"""Может, поднимете лапки кверху и сдо‐о‐о‐охнете??? Аха‐ха‐ха‐ха!!!"""
,Охотники на ведьм проводили конвенцию в актовом зале.
,"В конце концов, когда дневник Уширомии Евы откроют...... бесконечная кошачья коробка будет потеряна вместе со множеством придуманных историй, так долго развлекавших их."
,Поэтому эта последняя конвенция для них была последней возможностью выставить напоказ свои лучшие теории.
