Speaker,Russian (RU)
Ushiromiya Ange,"""Тогда, раз этот особняк был покинут на целых 20 лет, что там делала тётя Ева?"""
,"В тот день, 12 лет назад...Уширомии Еве одной как‐то удалось спастись, оказавшись в тайном особняке в 2 километрах от места трагедии."
,"Почему она оказалась в тайном особняке, забытом на 20 лет?"
Captain Kawabata,"""Я видел ток‐шоу. Даже я не знаю, что произошло. Я ни разу не возил Еву‐сан в тыл. Поэтому понятия не имею, как и почему она знала о Кувадориане и как добралась до него."""
Ushiromiya Ange,"""А интересно, можно ли добраться до Кувадориана по земле?"""
Amakusa Juuza,""".....Если, как мы слышали, лес там является плотным и дремучим, я сильно сомневаюсь, что опрятно одетая дама смогла бы пробиться через него."""
Ushiromiya Ange,"""Выходит, тогда по морю? На катере и чём‐то там ещё."""
Captain Kawabata,"""Да ты что. Тот двухночный тайфун был ужасен. О какой‐нибудь лодке тут и речи быть не может."""
Ushiromiya Ange,"""А что если... Что если между особняком и Кувадорианом имелся подземный ход. Ведь было бы крайне неудобно каждый раз плыть на лодке, когда возникало желание нанести своей любовнице визит."""
Amakusa Juuza,"""То есть туннель достаточно длинный, чтобы соединять два особняка на противоположных концах Роккенджимы на расстоянии в 2 километра?"""
Amakusa Juuza,"""...Ну, я бы обсмеял такую мысль, однако этот богач отгрохал целый тайный особняк для своей любовницы. Так что такую вероятность отрицать нельзя. ......А вы что думаете, Капитан?"""
Captain Kawabata,"""Я человек моря. В норах не разбираюсь. Однако японская армия прокопала 25‐километровый туннель на Иво Джиме. Так что я не удивлюсь, если Кинзо‐сан прокопал как минимум 2 км."""
Ushiromiya Ange,"""............С этим островом явно что‐то нечисто. Даже сейчас никто из нас ничего толком о нём не знает."""
,Катер достиг берега. Отсюда было недалеко до особняка.
Captain Kawabata,""".....Я подожду здесь. Особняк находится там. Ведущая к нему тропинка наверняка сохранилась, но готов поспорить, что порядком заросла. Главное не потеряйтесь."""
Amakusa Juuza,"""Хорошо, идём."""
Ushiromiya Ange,"""Спасибо за всё, Амакуса. Ты тоже подожди здесь."""
Amakusa Juuza,"""......Что ж, я предполагал, что вы такое скажете."""
Ushiromiya Ange,"""Мне просто нужно кое‐что отнести. А твое сопровождение может привести к осложнениям. Мне думается, твой токсин очень силён."""
Amakusa Juuza,"""Токсин? Ну‐ну."""
Ushiromiya Ange,"""Скоро вернусь. Нашей основной целью сегодня является Кувадориан. ......После того, как отнесу это, сразу же вернусь."""
,Энджи надела рюкзак и взяла в руки цветы для возложения.
Captain Kawabata,"""Я сочувствую тебе, девочка. До скорого, юная леди. Твоя семья ждёт тебя."""
,"Мне ещё не доводилось ходить такой дорогой, однако у меня не возникало трудностей в поисках пути.{n}Если пойду прямо вперёд, тропа наверняка приведёт меня к заключительному пункту всего."
,"Разумеется, когда растительность станет гуще, я потеряю тропу."
,"Однако дорога сохранилась гораздо лучше, чем я предполагала."
,"Тем не менее, это не отменяло факта, что она пребывала в неважном состоянии."
,"В отличие от указанного на карте расстояния, мне пришлось проделать более долгий путь."
,Лес был тёмен и дремуч.
,"Когда‐то меня пугали держаться от леса подальше, потому что там жила ведьма."
,"Теперь, разумеется, тот страх испарился... Однако я ощущаю какую‐то крупицу его."
,"Поскольку я была той, кем являюсь, я чувствовала напоминающее ауру присутствие Золотой Ведьмы {f:5:Беатриче}..."
,"То тут, то там валяются громадные куски камней, да устремляются вверх высоченные деревья, обвитые плющом. .....И среди всего этого раздаются голоса птиц и насекомых."
,"Да, я чувствую это. Я чувствую... что ведьма... здесь..."
,И вот впереди возник покрытый плющом строительный забор с предупреждающим знаком.
,"""Прохода нет, столица Токио"". Гласила надпись на нём."
,"Да, верно. Название ""Токио"" тут же вызывает ассоциацию с городом, однако Роккенджима также является частью Токио."
,"Извинившись перед знаком за своё ошибочное впечатление, я перелезла через забор."
,"Когда я спустилась по находящемуся за ним крутому склону... Поле моего зрения стремительно расширилось, и свежий морской бриз встрепенул мне волосы."
,"Похоже, это была вершина маленького холма."
,Внизу подо мной находилась обширная панорама острова.
,"Но видела я лишь раскинувшиеся подо мной дикий лес и каменные стены. Однако каким‐то образом я осознала, что особняк находился где‐то там внизу."
,Крутой склон за этим холмом наверняка возник в результате лавин от ветра с дождём на протяжении 12 лет.
,"Итак, передо мной находился склон, усеянный выступами, которые можно было назвать небольшими утёсами, а сам спуск обещал быть лёгким, тогда как обратный подъём — невероятно тяжёлой затеей."
,"В любом случае, дальнейшее продвижение выглядело невозможным."
,Продолжи я идти дальше — и вернуться уже не смогу.{n}Другими словами... это граница.
,Это место является 1986‐м и 1998‐м. И сегодня как раз этот день.{n}Граница между этим миром и нирваной.
Ushiromiya Ange,""".......Это место, по‐видимому, является заключительной точкой данного путешествия."""
,"Ветер всколыхнул волосы Мамоны и Сакутаро, взглянувших вниз с вершины холма."
Mammon,"""....Отсюда толком не определить. Где же особняк? Давайте подойдём поближе."""
Sakutarou,{p:0:『}Урю... Нельзя. Иначе не сможем вернуться.{p:0:』}
,"Мы не сможем... вернуться. Так, значит?"
,"Понимаю. Это 1998 год, а я Уширомия Энджи, которую оставили совсем одну."
,"Сначала это было путешествие, чтобы умереть. Но не теперь.{n}Целью этого путешествия стало кое‐чего добиться."
Ushiromiya Ange,"""Ага. .....Мамона, Сакутаро, вы уж простите меня. Будь я такой, какой была в прошлом, то, не колеблясь, стала бы спускаться вниз."""
Mammon,"""Бросьте, это слишком неоригинально для прыгающей с небоскрёбов Уширомии Энджи."""
Ushiromiya Ange,"""Извини."""
Sakutarou,{p:0:『}Это место вполне сгодится. ......Потому что ты ощущаешь ветер того дня.{p:0:』}
Mammon,"""............Ветер... действительно был таким?"""
Sakutarou,{p:0:『}Ага. Очень скоро они придут. ..................Все.{p:0:』}
,"Сакутаро произнёс эти слова так, словно сказанное им было совершенно естественно.{n}.....И я... поверила ему."
,Папа. Мама. Братик.{n}Все мои родственники и те забавные слуги.{n}И... Мария онее‐чан.
Ushiromiya Ange,"""Это я. ......Энджи. ........Я... вернулась."""
,"Когда я начала своё путешествие, стремясь раскрыть прошлое 12 лет назад, моя цель была слишком абстрактной, и я не понимала, что именно делаю."
,Но теперь у меня не осталось сомнений.
,На это путешествие... меня подвигли несколько мыслей и судеб на протяжении 12 лет.
,"Путешествие, чтобы определиться с собой, Уширомией Энджи."
,"И путешествие, чтобы покончить с этим как последняя ведьма Меридж Сорсьер."
,Я пришла сюда как последняя дочь семьи Уширомия и как последняя ведьма...
Ushiromiya Ange,""".....Папа, мама, братик. ...Простите. Позвольте мне сперва поприветствовать Марию онее‐чан."""
,Усилившийся ветер подстегнул меня.
,Он вынул мою душу из тела и понёс в широкий лес подо мной.
,"И, хоть начиная отсюда я не могла того видеть, я поверила, что он нёс меня в особняк тех дней, где находились все, включая Марию онее‐чан."
,"И так, в то время, как моё тело находилось на вершине холма, обдуваемое сильным ветром, душа моя определённо танцевала в небе..."
,"Широкое, обширное небо Роккенджимы.{n}......Деревья, зеленеющие внизу."
,"Но я понимаю. Я способна воспринять присутствие моей семьи, родственников, всех слуг.........И Марии онее‐чан."
,Я даже могла ощущать её как ведьму.
,"Оно было широчайшим, даже шире, чем обширное пространство, которое я представляла до сего момента."
Ushiromiya Ange,"""........Мария онее‐чан. Ты меня слышишь? Слушай!"""
,Энджи позвала Марию того дня.
,Длинное путешествие близилось к концу.
,"И теперь она, наконец, осознала, как глубоко ранила Марию в детстве."
,"Она познала магию и теперь поняла всё о мире, который Мария хотела показать ей."
,"Он был полон тепла, любви и счастья."
,"И Мария хотела стать ещё счастливей, поделившись этим миром, тогда как я вытерла об него ноги."
Ushiromiya Ange,"""Поэтому теперь я наконец‐то всё поняла. .......Я понимаю магию! Наша магия и правда очень слаба и заполняет пространство рядом с нами. .....Но она не является чем‐то, что каждый может увидеть своими глазами. ............Магия — это... да, теперь я могу чётко и ясно это сказать."""
,――Её не {y:1:‘узреть’}{n:1:узреть} без любви.
,"Прости, сестричка."
,".....Меня изгнали из альянса ведьм, но теперь я осознала,{n}насколько он замечателен."
,"И... я также знаю, что с того дня, как я ранила тебя, Меридж Сорсьер... преобразился в нечто отличное от того, что ты хотела, сестричка."
,".........Даже магия, плюющаяся злобой и проклинающая людей, наверняка была важна сестричке в те дни."
,"Окружающая её среда была достаточно печальной и горькой, чтобы дозволить это."
Ushiromiya Ange,"""Но теперь... эти дни... окончены. ......Итак, давайте преобразим альянс ведьм онее‐чан обратно в оригинальный Меридж Сорьсер."""
,"Я сама не поняла, как в моих руках оказался гримуар."
,Сильный ветер стремительно переворачивал одну страницу за другой...
,Мир изначально был добрым.
,"Как можно породить магию, заставляющую конфеты сыпаться с неба?"
,"Как можно породить магию, благодаря которой завтра на обед будет крокет со сливками?"
,"Как можно породить магию, которая завтра устроит хорошую погоду, чтобы можно было веселиться весь день?"
,"Новые счастливые магии создавались одна за другой, раскрашивая её мир добротой..."
,"И эти дни прошли один за другим, перелистываясь книжными страницами, а затем начал мелькать завтрашний день..."
,"Страницы с рисунками, исполненными цветами, постепенно стали уступать место страницам с рисунками чёрных чернил..."
,"....Жутковатые магические круги и призывы демонов.{n}Злая магия, вредящая людям."
,"Что заставило тебя породить магию, наводящую простуду на классного задиру?"
,"Что заставило тебя породить магию, наносящую кому‐то в классе смертельную травму."
,"Почему ты породила магию, благодаря которой автобус, полный твоих обидчиков, упадёт с обрыва?"
,"Злобные магии создавались одна за другой, погребая под собой страницы гримуара и её сердце..."
Ushiromiya Ange,"""Поскольку я ранила сестричку... Меридж Сорьсер докатился до такого. .........Онее‐чан не злая, чёрная ведьма. .....Она была белой, чистой, невинной... доброй ведьмой..."""
Ushiromiya Ange,""".....Я... преображу альянс в такой, каким он был изначально. Я верну прежнюю Марию онее‐чан, ту, что рассеяла магию, стремясь подарить счастье всем людям в мире."""
Ushiromiya Ange,""".....Вот почему я пришла сюда. Меня привела сама судьба. ............Мария онее‐чан, ты меня слышишь? ......Предстань передо мной!"""
,Голос подхватил ещё более сильный ветер и послал его на 12 лет в прошлое...
,"А затем, ветер постепенно затих, и настала тишина..."
,"*хрусть*, *хрусть*. Я услышала, как кто‐то ступает по гравию."
,"Слушая эти шаги, я поразилась чуду.{n}Вне всяких сомнений, это шаги Марии онее‐чан."
Ushiromiya Ange,""".........М... Мария онее‐чан..."""
Sumadera Kasumi,"""Это Касуми. .........Наконец‐то я нашла тебя, а, Энджи‐чан?"""
Ushiromiya Ange,"""............"""
,"Не успела я собраться с мыслями, как тётя Касуми со своими амбалами в чёрных костюмах, итого семь человек, ничуть не походивших на Марию, окружили меня."
,"А ведь я ощутила, что мой голос почти достиг Марии онее‐чан..."
,Но из‐за токсина этих людишек магия оказалась грубейшим образом прервана.
,"Энджи раздражённо цокнула языком, но Касуми, похоже, истолковала это иначе."
Sumadera Kasumi,"""............Хм‐м‐м. Это цветы для твоей покойной семьи? ......Достойно уважения. Ты ведь собираешься их бросить, верно? Валяй, уж столько мы можем подождать."""
,".....И чего, спрашивается, ты ждешь?{n}Энджи более и менее догадывалась."
,"То, как её амбалы неестественно держали руки в карманах, наводило на мысль, что у них есть пистолеты."
,"Тогда как этот остров необитаем.{n}Удобнее места, чтобы от кого‐то избавится, не найти."
,Мне глубоко безразличны дела семьи Сумадера.
,"Но если я умру, всё богатство перейдёт к ним."
,"В отличие от меня, они в нём крайне заинтересованы."
,"Разумеется, достанься им нехилый объём принадлежащей мне собственности — и группе Уширомия окажется нанесён очень болезненный удар, так что они, как пить дать, втайне враждуют за меня."
,"Именно это, похоже, побудило президента Оконоги приставить ко мне Амакусу."
,"Я запоздало пожалела, что оставила его на катере."
Ushiromiya Ange,"""Ну как, тётя, долго сидела в засаде?"""
Sumadera Kasumi,"""С самого утра. Так что здорово утомилась от ожидания. Кафе и раздевалок тут, к сожалению, поблизости не наблюдается."""
Ushiromiya Ange,"""И туалетов тоже. Тебе, видать, приходилось элегантно сбрасывать балласт за деревцем. .......акх‐."""
Sumadera Kasumi,"""Леди, в чьих жилах течёт половина крови Сумадера, не пристало так выражаться. .......Ты и впрямь дитя Сумадеры Кирие. Ни грамма изящества."""
,"Схватив и дёрнув меня за волосы, она заставила меня взглянуть ей в лицо.{n}А затем плюнула на меня."
,"Я, может, и выразилась не очень приятно, но мои слова вряд ли хуже, чем её слюна."
Ushiromiya Ange,"""......Каждый раз, когда ты говоришь со мной, тётя, так всё о моей маме. Неужто так похожа?"""
Sumadera Kasumi,"""Да, ещё как. ............Этот дерзкий взгляд. Точно такие же нос и рот."""
Sumadera Kasumi,""".....Свободолюбивая и безответственная. ......Ты не придала никакого значения долгой истории и традициям семьи Сумадера и эгоистично вылетела из дома. Из‐за этого мне всю жизнь пришлось расхлёбывать заваренную тобою кашу!"""
Ushiromiya Ange,"""Ну, это правда, что твоя жизнь была отстойной."""
,"В ответ мне залепили пощёчину, прямо по уху, так, что на мгновение в голове зазвенело..."
,"Меня схватили за волосы и резко развернули, из‐за чего я не устояла на ногах и упала на землю."
,"По земле тут же ударили ногой, послав мне в лицо песок."
Sumadera Kasumi,"""Да, ты и впрямь как сестра. Этот взгляд! Этот взгляд, словно ты как‐то насмехаешься надо мной. Да, я помню, много чего!"""
Ushiromiya Ange,"""......Ты жалкая женщина. Вполне могу себе представить, что когда ты была помоложе, тебя вечно сравнивали с мамой и презирали. .....И пока ты жива, эта грязь не отпустит тебя."""
Sumadera Kasumi,"""Сопливой девчонке вроде тебя ни за что не понять. ....Видишь ли, твоя мать была неудачницей, бросившей всё и сбежавшей из семьи Сумадера. Ты хоть знаешь через {i:что} мне пришлось пройти из‐за этой курвы?!!"""
Ushiromiya Ange,"""Что бы тебе ни довелось испытать, меня это совершенно не касается. Люди обычно не имеют возможности повлиять на события, пока не родились."""
Ushiromiya Ange,""".......Когда же начнётся твоя жизнь? .....Да никогда. Пока ты жива, ты вечно будешь подвергаться насмешкам со стороны моей покойной матери. ......Так почему бы тебе не умереть? Зачем ты живёшь?"""
Sumadera Kasumi,"""Ах ты, мелкая гнида!.. Так, все! Приготовьте‐ка ей чаю."""
,"""Хе‐хе‐хе... Предоставьте это нам."""
,"""Значит так, девка языкастая моя, пора нам преподать тебе небольшой урок."""
,"Шестёрки в чёрных костюмах подбежали ко мне, сцапали за шею и оттащили в сторону."
Sumadera Kasumi,"""Делайте с ней, что хотите, пока не завершится мой перерыв. Укажите моей милой племяннице, где её место."""
,"Сумадера Касуми. Если вдуматься, она достойна жалости."
,В глазах окружающего мира женщины семьи Сумадера обучаются поддерживать и подчиняться мужчинам.
,"На деле, однако, от них требовалось быть сильными лидерами, способными управлять простолюдинами."
,Они в прямом смысле должны были выступать в качестве помещиц.
,Для управления семьёй Сумадера со всеми её традициями недостаточно было обыкновенного благородства.
,Эта была невообразимо тяжёлая ответственность.
,При обычных обстоятельствах её должна была взять на себя Кирие.
,"И она прошла через суровое обучение.{n}Тогда как Касуми, как младшая сестра, могла расслабиться."
,"Нет, скорее она жила жизнью ленивой, эгоистичной и влиятельной принцессы, посмеиваясь над Кирие, обременённой тяжёлой ответственностью."
,".....Но так сложилось, что Кирие лишили наследства."
,"Она решительно отказалась выходить замуж за человека, выбранного её родителями и забеременела от своего любимого человека, Уширомии Рудольфа."
,"В глазах семьи Сумадера, семья Уширомия, хоть и владеющая обширным состоянием, была второсортной семьёй, уже потерпевшей крах."
,"Мало того, стать даже не законной женой, а {i:любовницей} второго сына семьи..."
,"Старшую дочь семьи, совершившую столь позорный поступок, ожидала бы суровая кара."
,"Её бы завернули в циновку, поставили бы на конец циновки шест, а затем бросили бы её в Тихий океан, если тот упадёт направо, либо в Японское море, если налево."
,"Однако Кирие лишь прогнали в шею, лишив наследства — невероятно мягкое наказание."
,"После этого семья Сумадера стала пользоваться благосклонностью у определённой части группы Уширомия. .....Похоже, там имела место какая‐то подковёрная сделка."
,"Другими словам, Кирие открыто покинула семью Сумадера в обмен на финансовую поддержку от семьи Уширомия."
,"Наблюдавшая это Касуми была в шоке.{n}Нет, она пренебрежительно отзывалась о своей бесчестной сестре как о неудачнице."
,"А потом...До неё дошло, что тяжёлая ответственность, предназначавшаяся Кирие, перешла к ней, и впервые осознала, что её обвели вокруг пальца."
Sumadera Kasumi,"""Твоя мать изломала мне всю жизнь. .....Нет, можно даже сказать, что она меня убила. В тот день я оказалась убита и ввергнута в адскую жизнь..."""
Ushiromiya Ange,""".......Так разве не это ты получаешь, если относишься к жизни спустя рукава? ....гьяк! ......гхх, гхх..."""
,"""Ты заткнёшься, в конце концов?! Хай‐я!"""
,"Амбал в чёрном костюме ударил меня в солнечное сплетение, я согнулась пополам.{n}Но меня быстро сцапали за грудки и вновь вынудили встать."
,"Касуми хладнокровно наблюдала за моим избиением, покуривая сигарету.{n}Полные боли дни, последовавшие после ухода Кирие, проносились в её памяти."
,"Прежде ей позволяли быть обычной, свободной и наивной девушкой.{n}.....Суровое обучение обязана была проходить лишь старшая сестра — Кирие, тогда как младшая сестра могла жить как принцесса."
,"А затем всё внезапно изменилось, причём так радикально, что от её жизни ничего не осталось."
Sumadera Kasumi,"""Моя жизнь, стиль жизни, моё мировоззрение... Всё это у меня отобрали. ......Ты хоть знаешь, как из‐за бесчестья моей сестры надо мной насмехались родственники, не знающие подробностей? Я ненавидела её. Я ненавидела её так сильно, что готова была плеваться кровью..."""
Ushiromiya Ange,"""Рада слышать. Рассчитываю на тебя и в будущем. ......Граггхх!"""
,Скорчившуюся на земле Энджи пнули в бок.{n}Энджи больше не вставала.
,"Она лежала на земле, напоминая гусеницу, и получала пинок каждый раз, когда раскрывала рот."
Sumadera Kasumi,""".....Как‐то раз я увидела сестру на вечеринке, организованной группой Уширомия. ......Она была со своим мужем, выглядела счастливой и смеялась. ......Она свалила всё на меня, а сама обрела счастье..."""
Ushiromiya Ange,"""........Ну и что? Каким образом моё избиение сделает тебя счастливей? Что, время повернётся вспять и история изменится?"""
Ushiromiya Ange,""".........Угхагххгх... гхх... гхак!"""
Sumadera Kasumi,"""Ты недавно кое‐что сказала... Дескать, когда начнётся моя жизнь? .......Как бы я тебя ни презирала, как бы ни истязала, время действительно не повернуть вспять. .....Поэтому до самой своей смерти я буду ненавидеть сестру, хотя она уже давно как покойница?"""
Sumadera Kasumi,"""Это не смешно. .....Как долго призрак сестры будет мучить меня? И потому я кое‐что придумала. ........Если я преуспею в этом, то смогу забыть о своей ненависти и начать с чистого листа."""
,"Энджи собралась было ответить колкостью, но остановилась.{n}Ответ явно грозил обернуться очередным пинком."
,"Даже если Касуми больше ничего не сказала, Энджи вполне понимала, что та имела в виду.{n}Касуми считала, что отыгравшись на Энджи — дочери Кирие, она сможет положить конец своей ненависти."
,"Прямо иллюстрация, как валят с больной головы на здоровую."
Sumadera Kasumi,"""Давай, вставай. Если тебе так мил этот остров, то я похороню тебя на нём глубоко‐глубоко. .......Ты ведь не хочешь помереть в таком возрасте, верно? Разве тебе не хочется сказать: 'Простите, что моя мать причинила вам столько бед', — или что‐то в это роде?"""
Ushiromiya Ange,""".........Ага, щас, разбежалась. .........гвах, гххх!"""
Sakutarou,"{p:0:『}Урю‐у! Энджи, Энджи‐е‐е‐е!{p:0:』}"
Mammon,"""Энджи‐сама, нет! Не провоцируйте их! Хотя бы подыграйте им, чтобы выиграть немного времени!"""
Ushiromiya Ange,""".........Частенько поговаривают, что свою глупую гордость надо выбрасывать вместе с мусором..."""
Sakutarou,"{p:0:『}О, Амакуса‐сан? Если Амакуса‐сан придёт, я уверен!..{p:0:』}"
Mammon,""".....Нет, я не вижу его... .....Вы дура, Энджи‐сама!.. Почему вы пошли без Амакусы?!"""
,Мне не нужны слова Мамона.{n}К тому времени я уже как раз сожалела об этом.
,"Я проделала длинный путь. Лес был очень дремуч.{n}Я также знаю, что шум отсюда не достигнет катера..."
,"И пока Касуми не спеша не выкурила сигарету, амбалы в чёрных костюмах, следуя её приказу, продолжали охаживать меня."
,"Как только я схватилась за голову, мне ударили по ней под нехорошим углом, отчего она наполнилась звёздами...{n}Ощущение звёзд, мерцающих в этом искажённым серым мире, было мне хорошо знакомо."
,"Моя жизнь очень походила на жизнь, которую вела Сумадера Касуми."
,"Поскольку я являлась наследницей семьи Уширомия, я подвергалась всяческим нападкам, замаскированным под обучение и тренировки."
,"Да. То, как голова заполняется такими звёздами... Я очень хорошо знаю это чувство."
,"Когда мне делали выговор за какую‐то допущенную в манерах оплошность, обсуждение всегда сводилось к тому, достойна ли я или нет быть наследницей семьи Уширомия."
,И вот так постоянно о чести семьи Уширомия и насколько она важна.
,"......К тому времени, как разговор достигал этой точки, я уже успевала забыть, за какую ошибку меня отчитывали."
,"Более того, то же самое происходило и с тётей Евой."
,"Потому что иногда она спрашивала себя: ""М‐м‐м, так о чём шла речь?"""
,"Но в итоге у неё так и не получалось вспомнить, и она говорила что‐нибудь вроде:"
Ushiromiya Eva,"""Ты, должно быть, сделала что‐то не так, Энджи, потому я и сержусь. Так что главным является твой проступок, а что он собой представляет, значения не имеет."""
,"И следуя такой извращённой логике, она продолжала наказывать меня."
,"Да. Наказания тёти Евы продолжались не до тех пор, пока я что‐нибудь уясню, признаю свою ошибку и извинюсь..."
,"А до тех пор, пока она сама не захочет остановиться.{n}Поэтому творимое надо мной насилие вызвало во мне лёгкую ностальгию, от чего мне тотчас стало тошно."
,"Я открыла глаза и... Гляньте‐ка, вот же тётя Ева."
,"Прямо рядом с Касуми, курящей сигарету. Они даже словно почти смеются в унисон."
,"Если задуматься, даже жизнь тёти Евы заслуживает толику моего сочувствия."
,"Ответственность и давление, с которыми приходилось иметь дело члену семьи Уширомия, и о которых она мне часто напоминала, наверняка доставляли ей сильную боль."
,"Потому что люди не могут озвучить оскорбления, которым не подвергались сами..."
,"Точно так же, наверное, было и с тётей Розой.{n}Как самому младшему отпрыску достославной семьи Уширомия, ей наверняка пришлось хлебнуть горя."
,"Поэтому точно так же, как тётя Ева вела себя по отношению ко мне...{n}И точно так же, как Сумадера Касуми ведёт себя сейчас...{n}Тётя Роза наверняка... была такой же."
,Люди склонны перекладывать тяжкую ношу своей боли на плечи других людей.{n}Иначе им не сбежать от этой боли.
,"И поэтому вечно и непрерывно страдание передаётся от человека к человеку, становясь глубже, как море, отходящее от берегов, и эта порочная цепь всё никак не рвётся."
,Вот почему магия Марии онее‐чан столь невероятна.
,"Благодаря своей магии ей не приходилось нести не себе бремя боли, причиняемой тётей Розой."
