Speaker,Russian (RU)
,"Я лениво сидел на диване, без энтузиазма смотря телевизор, когда Мария подошла, вытащила книгу с иллюстрациями из своей сумочки, и протянула её мне с такими словами."
Ushiromiya Battler,"""......Что это за книга? 'Загадка о волках и овцах'? ...............Посмотрим."""
,"""Загадка о волках и овцах"".{n}Это была фраза, сказанная тётей Розой, когда она отправилась за Джессикой этим утром."
,"...Тогда я не знал, что это значило, а из‐за всего волнения, последовавшего за обнаружением трупа Джессики, я полностью забыл об этом."
,"Мария протянула мне книгу, похожую на иностранную книгу с иллюстрациями или что‐то переведенное."
,"Открыв её, я понял, что это была книга загадок."
Ushiromiya Maria,"""У‐у. Там несколько овец и волков, да? Это головоломка о перевозке их на другую сторону, используя одну лодку."""
Ushiromiya Battler,"""......Хм‐м‐м‐м? Я слышал об игре с похожими правилами. Это головоломка о волках и овцах?"""
,Это очень простая древняя загадка.{n}Попробуем изложить задачу.
,"На правом берегу два волка и две овцы.{n}Используя лодку, на которой могут плыть не более двух животных, нужно переместить всех четверых на противоположный левый берег. Такова задача."
,Имеется два правила.
,Первое относится к лодке.{n}И волк и овца могут грести в одиночку.{n}Но лодка может выдержать лишь двух животных.
,"Второе относится к волкам.{n}Когда их больше чем овец на определённом участке, они нападают на овец и игра завершается."
,"Например, в начале игры...{n}Две овцы плывут на лодке на другой берег.{n}Потом одна овца выходит, а другая возвращается к первому берегу."
,"......Когда это происходит, на первом берегу остаётся два волка.{n}И единственная овца возвращается туда."
,"Когда это случится, волков будет больше, поэтому на овцу нападут и игра закончится."
,"На любом берегу или даже в лодке волков не должно быть больше, чем овец."
,"Вся загадка в том, как переправить их на лодке при таких условиях."
,"Между прочим, правильный ответ в том, что в первую очередь на другой берег нужно переправить обоих волков.{n}Потом один волк возвращается."
,Затем ты перевозишь двух овец на противоположный берег.{n}Потом один волк возвращается.
,"Тогда на третьей переправе, ты берешь последнего оставшегося волка с правого берега и переправляешься на другой берег и поздравляю — переправа успешно завершена."
,"Отчасти, возможно одинаковое число овец и волков на катере или на любой стороне, но проблема не в этом."
,"Вы проиграете лишь тогда, когда волков окажется больше."
,"В этой книге в качестве примера используются волки и овцы, но много людей, возможно, знает эту игру и с другими примерами..."
,"Было похоже, что Мария хочет проверить, удастся ли мне разгадать загадки, решения которых ей были известны, и она продолжала показывать разные страницы, говоря ""разгадай вот это"" и ""эта трудная""."
,"Что имелось в виду, когда тётя Роза упомянула об этой загадке..."
,Точно.
,"...Когда мы решили позвать Джессику, мы решали, сколько людей должны пойти, и тётя Роза упомянула ""Загадку про овец и волков"", сказав, что мы должны пойти все вместе......"
Ushiromiya Battler,"""........................Погодите секунду..."""
,"Это может означать лишь одно. ...Тётя Роза говорила, что волк среди нас."
,"Когда число волков и овец уравновешено, мы в безопасности, но стоит ситуации измениться, как волки могут обнажить свои клыки... Вот о чём она подумала?.."
,"Когда мы обнаружили трупы наших родителей, тётя Роза уже подозревала, что слуги могут оказаться ""волками""."
,"Она почуяла эту вероятность, хотя и не знала, была ли это вся группа, или несколько ""волков"" скрывались среди них."
,......Удивляться тут нечему.
,"Та сцена убийства была довольно продуманной.{n}Легко себе представить, что преступников было несколько."
,"И поскольку она пришла к этому выводу, когда мы отправились в комнату Джессики, где та оставалась одна со слугой, Каноном, и оказалась убита... Нетрудно было представить, почему тётя Роза так настойчиво подозревала прислугу..."
Ushiromiya Rosa,"""Всем слугам. Года‐сан, отправляйтесь на кухню и вымойте посуду. На всякий случай, пожалуйста, не могли бы вы пойти вместе с ним?"""
Gohda Toshiro,"""Мои извинения всем. Давайте отправимся группой."""
Ronoue Genji,"""......Шаннон, Кумасава. Мы уходим."""
Kumasawa Chiyo,"""Да, да, идём. Хо‐хо‐хо."""
Shannon,"""Ну тогда, Джордж‐сан, прошу меня извинить."""
Ushiromiya George,"""Да. .........Береги себя. Ах, тётя Роза, могу я тоже пойти?"""
Ushiromiya Rosa,"""Извини, не мог ли ты остаться здесь, Джордж‐кун? Есть кое‐что, о чём я хочу поговорить с тобой."""
Ushiromiya George,"""......Вот как? Извини, Шаннон. В любом случае, береги себя. ...Не оставайся одна."""
Shannon,"""...Да..."""
Ushiromiya Rosa,"""Извините, доктор Нанджо. ......Я бы хотела посоветоваться с вами кое о чём."""
Nanjo Terumasa,"""Хорошо... Что же это может быть? .................."""
,Слуги загрузили посуду и пустые банки на сервировочную тележку и направились в коридор.
,Позади них тётя Роза шепотом о чём‐то разговаривала с доктором Нанджо.
Nanjo Terumasa,"""...Понятно. Я схожу."""
Ushiromiya Rosa,"""Да, я надеюсь на вас."""
,"Доктор Нанджо закрыл книгу, которую он читал, поднялся с дивана и последовал за слугами..."
,"Тётя Роза выглянула в коридор и, убедившись, что все ушли, заперла дверь и сказала."
Ushiromiya Rosa,"""Послушайте все. Теперь здесь только люди из семьи Уширомия."""
Ushiromiya George,"""......Хм‐м? Да, это так..."""
Ushiromiya Battler,"""Так вы хотите сказать, что прогнали всех 'волков'? ......Тётя Роза."""
,"От этой фразы взгляд тёти Розы стал острым.{n}...Очевидно, она уловила сарказм."
,......Тётя Роза непринуждённо усмехнулась.
Ushiromiya Rosa,"""...Ты довольно быстро соображаешь, Баттлер‐кун. Мне нравятся умные дети. Это значит, мне придётся меньше объяснять."""
Ushiromiya Maria,"""У‐у. Баттлер сообразительный?.. Ты сможешь решить это? 64‐я страница трудная. У‐у!"""
Ushiromiya Rosa,"""Мария, посмотри пока телевизор. Маме нужно поговорить с Баттлер‐куном и Джорджем‐куном."""
Ushiromiya Maria,"""...............У‐у."""
Ushiromiya George,"""Тётя Роза. ...Я слышал про загадку от Баттлер‐куна. ...Не думаю, что быть осторожным — это плохо, но мне кажется, быть излишне подозрительным тоже не годится."""
Ushiromiya Rosa,"""Является ли настоящей преступницей {f:5:Беатриче} или нет, у нас есть основания подозревать, что слуги в союзе с ней."""
Ushiromiya Rosa,"""......В первом убийстве, где были убиты нии‐сан и остальные, с ними обошлись очень жестоко, верно? Разве это выглядело так, будто было совершено в одиночку?"""
Ushiromiya Battler,"""............Может быть, таинственная гостья {f:5:Беатриче}‐сама работала всю ночь и сделала всё это."""
Ushiromiya Rosa,"""А случай с универсальным ключом, использованным в двери комнаты Джессики? Разве это не доказательство того, что в это вовлечён один из слуг?"""
Ushiromiya Battler,"""......Н‐н..............."""
,"Лишь главный ключ мог запереть дверь в комнату Джессики.{n}...В этом случае, мы можем лишь догадываться, кто из слуг запер её......"
,.........Нет... погодите.
Ushiromiya Battler,"""Разверните шахматную доску. ......Это странно, тётя Роза."""
Ushiromiya Battler,"""Зачем преступнику проблемы с запертой дверью после убийства Джессики? Из‐за того, что она заперта, падение подозрения на владельцев универсальных ключей становится неизбежным. ......Не было необходимости создавать проблемы, запирая дверь."""
Ushiromiya George,"""...Э... это верно. Всё как и говорит Баттлер‐кун! У них не было никакой необходимости создавать такие проблемы, наводя на себя подозрения."""
Ushiromiya Rosa,"""Да. Это интересная мысль. Разумеется, я тоже об этом думала."""
Ushiromiya Rosa,"""......Если это так, то человек, заперший её, хотел навести подозрения на прислугу, и запер ту дверь без главного ключа. Но это невозможно. Не находите?"""
,"......Именно так. Если бы имелась уловка, позволяющая запереть дверь, не прибегая к универсальному ключу, то это была очень хорошая маскировка, чтобы бросить подозрение на прислугу."
,"...Если преступник хотел изолировать нас и напасть на одного за другим, то такой трюк возымел бы немалый эффект вплоть до развития паранойи."
,"Однако не было иного способа запереть ту дверь, не используя главный ключ..."
Ushiromiya Rosa,"""Как ты можешь утверждать, что не было другого способа запереть ту дверь, не прибегая к универсальному ключу? Разве это не является 'Доказательством дьявола', как говорил Рудольф нии‐сан? {i:Быть может, её заперли таким способом, которого мы не можем себе представить}."""
Ushiromiya Rosa,"""Даже если мы не можем о нём знать, то это не значит, что нам следует отрицать то, что была использована неизвестная уловка."""
Ushiromiya Battler,"""............Это тоже правда. Так что? Виновны ли подозреваемые?.."""
Ushiromiya Rosa,"""Я не знаю реальных деталей трюка, но у меня есть общее представление. Я извиняюсь, но если бы мы предположили, что Канон‐кун был преступником, это было бы легко объяснить. Даже то, почему не оказалось трупа."""
Ushiromiya George,"""А?.. Но у Канон‐куна не было универсального ключа, ведь так?! В отличие от остальной прислуги, только Канон‐кун не имел возможности запереть дверь!"""
Ushiromiya Battler,"""......Понимаю. ...Так вот почему ты сказала нам искать в шкафу и везде после того, как мы вошли в комнату Джессики. ......Тётя Роза... твой ум работает быстрее, чем я мог себе представить, судя по твоему невозмутимому виду."""
Ushiromiya Rosa,"""Скорость работы мозга младшей сестры всегда составляет минус 1 от старшей сестры. ...Сейчас мне не о ком волноваться, поэтому я чувствую себя свободно."""
,"Джордж‐аники понял, что она имела в виду тётю Еву, и, похоже, слегка встревожился, приняв это за сарказм..."
Ushiromiya George,"""......Я... я извиняюсь. Не могла бы ты объяснить это так, чтобы даже я понял?"""
Ushiromiya George,"""Универсальный ключ Канон‐куна был в кармане у Джессики‐чан, запертой в закрытой комнате. После того, как дверь была заперта, его невозможно было положить в её карман за пределами комнаты, какой бы трюк он не использовал!.."""
Ushiromiya Battler,"""Дело не в этом, Аники. ......Если всё было так, как представляет тётя Роза... Тогда этот трюк мог использовать лишь Канон‐кун."""
Ushiromiya Battler,"""...И дверь можно было бы запереть без ключа, в то время как универсальный ключ оставался бы в кармане Джессики. ......И в результате его тело так же пропало."""
Ushiromiya George,"""К‐как?! Как он мог запереть дверь без ключа?!"""
Ushiromiya Rosa,"""Это просто. Джордж‐кун, когда ты возвращаешься домой, ты запираешь дверь, верно? Ты поворачиваешь защёлку, *клац*, верно?"""
Ushiromiya George,"""Что?! .........Н... неужели... нет, но... ......Канон‐куна нигде не было..."""
Ushiromiya Battler,"""...Похоже, ты уже понял, Аники. .........Вот почему тётя Роза обыскивала комнату."""
Ushiromiya Battler,"""......Она искала Канон‐куна, который запер комнату изнутри, положил ключ в карман Джессики и где‐то спрятался, ожидая, пока мы пройдём мимо него."""
,"Это был самый простейший трюк с закрытой комнатой. ...Это значит, что он спрятался в закрытой комнате после совершения убийства."
,"...Если бы он смог выйти после ухода обнаруживших тело людей, убийство в закрытой комнате сработало бы безупречно..."
Ushiromiya Rosa,"""Мы обыскали ту комнату, но ничего не нашли. ...Однако это не значит, что мы не можем предположить отсутствие в комнате какого‐нибудь тайного прохода, о котором было известно лишь прислуге."""
Ushiromiya Rosa,"""Мы не знаем, где он может быть спрятан, но если предположим, что существует тайный проход, мы сможем утверждать, что это не мог быть никто, кроме него."""
Ushiromiya Battler,"""...............Ты знаешь, такое направление рассуждений... Я с самого начала тоже так думал. ......Я больше всего ненавижу подобные рассуждения, поэтому я с самого начала хотел избавиться от них..."""
{f:5:Beatrice},"""*Хихи*хихи*... '{p:1:Канон был убит в этой комнате}', не так ли?"""
{f:5:Beatrice},"""Поскольку ты, кажется, подозреваешь Канона как преступника, ты заставил меня повторить это, чтобы сразу исключить эту версию. Я понимаю, я понимаю. *Хихи*......"""
Ushiromiya Battler,"""...Так вот, я подумал о следующем. Теоретически, в той комнате было три человека. Джессика и Канон‐кун были жертвами. И я подумал, что преступник — гостья {f:5:Беатриче}, тоже была с ними."""
{f:5:Beatrice},"""Ты имел в виду 'меня‐человека', который совершил преступление, не используя магию. Я вижу, странная теория, идеально подходящая тебе. *Хихикает*хихикает*."""
Ushiromiya Battler,"""......Я предположил, что ты убила их обоих, а потом заперла дверь изнутри. И ты унесла труп Канон‐куна, воспользовавшись каким‐то тайным способом, не заметным глазу обычных людей. ......Другими словами, ты воспользовалась потайной дверью, чтобы выйти."""
Ushiromiya Battler,"""Но ты сказала мне об этом красным. ...Ты сказала, что там нет никаких потайных дверей."""
{f:5:Beatrice},"""Хм‐м. Не существует никаких тайных проходов, о которых все вы не знаете. Правило Нокса или Ван Дайна, по‐моему? Похоже, что в детективных романах, несмотря ни на что, нет тайных проходов. Я тоже придерживаюсь этой традиции."""
{f:5:Beatrice},"""Поэтому, даже без необходимости обыскивать всю комнату, знаменитый детектив может утверждать, что никакого тайного прохода не существует. .........*Хихи*хихи*, играть в детектива‐человека так просто."""
Ushiromiya Battler,"""Будь ты проклята со своими хвастливыми речами... Спасибо. Благодаря договоренности с ведьмой я могу утверждать, что в комнате не было потайной двери, не обыскивая её целиком."""
{f:5:Beatrice},"""Хм‐м. {p:1:В этой комнате нет никаких потайных дверей}. {p:1:Нет иного способа войти, кроме как через дверь или окно}."""
Ushiromiya Battler,"""......Это значит, что версия тёти Розы оказалась... неверной."""
Ushiromiya Battler,"""...Кроме того, хоть меня это и злит, но данное утверждение невозможно опровергнуть. Раз уж ты, ведьма, говоришь, что '{p:1:здесь нет никаких потайных дверей}' красным, то значит, так оно и есть."""
Ushiromiya Battler,"""......Однако независимо от того, сколько человек, вроде меня, будут пытаться с ней спорить, тётя Роза, возможно, не примет этого. {i:Люди не смогут доказать отсутствие каких‐либо потайных дверей}."""
Ushiromiya Battler,"""Это 'Доказательство дьявола'. ............Чёрт. Как же удобно быть ведьмой..."""
Ushiromiya George,"""......Невозможно! Ты называешь Канон‐куна преступником из‐за того, что мы не знаем, существует ли потайная дверь... Я... не могу принять это."""
Ushiromiya Rosa,"""Ты не можешь признать это, так как хотел бы услышать объяснения, более удобные для усвоения? .........Их не существует. Я всё время думала об этом. Кроме этого ничего не остаётся!"""
Ushiromiya George,"""........................"""
Ushiromiya Rosa,"""Джордж‐кун, ты в хороших отношениях с Шаннон‐чан, верно? Поэтому я думаю, тебе очень трудно признать, что все слуги — преступники."""
Ushiromiya Rosa,"""Я тоже не хочу верить, что Шаннон‐чан одна из преступников. .........Но виновны ли они все или нет, преступник, или, возможно, сообщники определённо находится в той группе. Ты не должен забывать об этом!"""
Ushiromiya Battler,"""......Если ты думаешь, что кто‐нибудь, кроме Канон‐куна, был преступником, то создав суматоху, сказав, что преступником в комнате Джессики является Канон‐кун, ты хотела проверить реакцию прислуги?.."""
Ushiromiya Rosa,"""Да, это так. И как результат, я начала подозревать их ещё сильнее. ......Среди прислуги разумеется есть волк. Определённо. И, как и в 'Загадке про овец и волков', пока они ещё ведут себя смирно, но нападут, как только у них появится возможность."""
Ushiromiya Rosa,"""......Джессика‐чан была одной овцой в лодке. ......В этой загадке они не могут напасть, когда соблюдён баланс между волками и овцами, но наша загадка иного толка. В зависимости от возможностей и количества людей, они могут напасть, даже если соблюдём баланс. Совсем как с убийством Джессики‐чан!"""
Ushiromiya George,""".........М‐мне что‐то не нравится! В таком случае Шаннон, которую ты отправила на кухню, угрожает опасность, верно?!! Мы должны немедленно отправиться на кухню! Не важно кто может оказаться волком! Если мы сможем сохранить баланс, собравшись вместе, я думаю, мы сможем поддержать его!"""
Ushiromiya Rosa,"""......Шаннон‐чан отправилась к отцу вместе с Генджи‐саном. В это время она предположительно была отделена, но её не убили."""
Ushiromiya Rosa,"""Поскольку Генджи‐сан тоже не был волком?"""
Ushiromiya Rosa,"""......Неправильно! Поскольку они оба являются волками!"""
Ushiromiya George,"""Шаннон не тот человек, который принял бы участие в преступлении! Даже если это ты, тётя Роза, я не могу этого проигнорировать. Я требую, чтобы ты отказалась от того, что сейчас сказала!"""
Ushiromiya Battler,"""...Мне не хочется говорить это перед Аники, но этот аргумент... звучит вполне в духе тёти Евы. Если мы не можешь обосновать свои ответы, то ты автоматически считаешь себя правой. ......Похоже, что ты не в состоянии идти против своей крови, тётя."""
Ushiromiya Rosa,""".........Даже я считаю себя достойной похвалы в такое время."""
Ushiromiya Rosa,"""Но знаешь что? Я мать! Я даже готова стать демоном, чтобы гарантировать безопасность Марии. Мне на самом деле жаль, что я не могу спрятаться где‐нибудь вдвоём с Марией."""
Ushiromiya Rosa,"""......Но я так же намереваюсь вести себя как мать по отношению к вам обоим. Прямо сейчас, вы двое всё равно что мои родные кровные дети... Даже если вы на деле и не являетесь таковыми... я не брошу вас. .........Несомненно."""
Ushiromiya Battler,"""......Не сомневаюсь, спасибо."""
Ushiromiya Rosa,"""Я лишь хотела как мать предупредить вас не быть беспечными. {i:Всегда оставайтесь там, где могу видеть вас}. Я защищу вас."""
Ushiromiya Battler,"""И в то же время ты будешь следить за нами, чтобы убедиться, что мы не 'волки'. ...Моя благодарность не знает границ. А ты, тётя, сама можешь доказать, что не 'волк'?"""
Ushiromiya Rosa,"""Да, могу."""
Ushiromiya Battler,"""Моментальный ответ. И как же?"""
Ushiromiya Rosa,"""А вот так. ...Это моё доказательство."""
,Тётя Роза передёрнула затвор ружья и навела его на меня.
,Но это длилось лишь на миг.
,"Она тут же опустила ружьё, лукаво усмехнувшись.{n}......Но мне, увидевшему наведенное на меня ружьё, почудилось, будто прошла вечность."
Ushiromiya George,"""...Как это ружьё доказывает, что ты не преступник, тётя Роза?"""
Ushiromiya Rosa,"""А ты сам посуди. Что бы случилось, окажись я преступником? Ты думаешь, я упустила бы такой редкий шанс, который мне представился, особенно когда слуги ушли?"""
Ushiromiya Rosa,"""Я могла бы просто пристрелить вас, *бах*, и потом придумать подходящее оправдание. Например, {f:5:Беатриче} появилась за окном и застрелила вас из ружья. Я бы могла заявить, что выстрелила в ответ и настреляла на два патрона."""
Ushiromiya Battler,"""Это безумно жестокий аргумент, но смысл в нём есть. Ихи‐хи‐хи!"""
Ushiromiya Rosa,"""Давным‐давно Краусс нии‐сан любил повторять такую фразу: 'Сила всегда права'. .........Интересно, действительно ли это так?"""
Ushiromiya Rosa,""".........Простите меня, ребята. Я немного не в себе, после всех этих преступлений, с самого утра. Поскольку вы знаете, как я обычно себя веду, прямо сейчас я, должно быть, выгляжу слишком прямолинейной и несдержанной."""
Ushiromiya Rosa,"""...Но поймите. Я лишь хочу защитить вас от злого умысла преступника. Я стану демоном, чтобы сделать это. Вот и всё. ......Я извиняюсь, если сказала что‐нибудь, что рассердило вас. Баттлер‐кун, Джордж‐кун. ...Давайте помиримся."""
,"На лице Джорджа‐аники появилось недовольное выражение.{n}...Возможно, он не мог простить ущерб, нанесённый чести Шаннон."
,...А что же я?.. Некоторые косвенные доказательства намекали на участие прислуги.
,"......Мне не хочется верить, что один из них может быть преступником или состоять в сговоре с преступником... Но в текущей ситуации не было ничего, что выдавало бы желаемое за действительное."
,Кому мне следует доверять?
,"Во‐первых, кто сам преступник?{n}Есть ли сообщники?{n}Если есть, то сколько?!"
,"......Похоже, я подозреваю одних лишь вовлечённых людей."
,"...Я совсем забыл этого 19‐го человека — гостью {f:5:Беатриче}, прибывшую вчера и смело провозгласившую себя Золотой Ведьмой."
,Мне не довелось увидеть её в лицо.
,"Я слышал, что она походила на ведьму на том портрете, но поскольку я не видел её лично, то как бы я не пытался, я не мог себе представить на этом острове 19‐го человека."
,"...Поэтому я неосознанно представлял, что преступником был один из восемнадцати..."
,"Чёрт подери... Выходи, {f:5:Беатриче}."
,"Если ты и есть злодейка, то веди себя соответственно и покажи себя, усмехаясь высоким голосом и глядя на нас свысока."
,"Уподобься киношному злодею, агрессивно вопрошающему ""а где доказательства?"", когда его объявляют преступником."
{f:5:Beatrice},"""*Хихи*хихи*хихи*хихи*хихи*хихи*хихи*хихи*. А где доказательства?"""
Ushiromiya Battler,"""Умолкни, ни слова больше..."""
,"В кухне находилось пять человек, но стояла полная тишина, нарушаемая лишь шумом дождя."
,"Слегка выделялись звуки мытья посуды, исходящие от Шаннон и Кумасавы."
,Года использовал остатки от завтрака и ужина в качестве компонентов для супа.
,"......Роза опасалась яда, который мог быть подсыпан в еду, поэтому они решили есть консервы, хоть те и не были настолько хороши."
,"Но Годе казалось, что Роза чересчур осторожничала.{n}Поэтому он неожиданно приготовил суп, но только для тех, кто готов был выпить его."
,"Шаннон и Кумасава мыли посуду, на которую укладывали еду."
,"Про себя они думали, что Года сам должен заняться этим, поскольку он единственный хотел, чтобы еда была на тарелках, но они решили пока не озвучивать свои жалобы."
,"Генджи и Нанджо составили друг другу партию в шахматы на грубо сделанной, видавшей виды шахматной доске."
,...Пока партия находилась на стадии дебюта.
,"И поскольку начало игры двух опытных игроков отличалось крайним изяществом, это походило на церемонию, следуя которой они лишь передвигали определённые фигуры в указанном порядке."
Kumasawa Chiyo,"""Какой приятный аромат... Не то что те консервы."""
Gohda Toshiro,"""Всё было приготовлено из запечатанных ингредиентов, поэтому никакого яда просто не может быть."""
Gohda Toshiro,"""Я приготовил достаточно, для всех, поэтому, пожалуйста, отведайте. Разумеется, я тоже отведаю для проверки на наличие яда. Вот, прошу, можете без опаски отведать это."""
Shannon,"""Какой приятный запах. Года‐сан, еда которую вы готовите, действительно восхитительна."""
Gohda Toshiro,"""Если ты знаешь, какие ингредиенты являются вкусными, то приготовление вкусной еды становится естественным. ......Мой наставник учил меня, что настоящего повара отличает именно способность приготовить вкусную еду из того, что имеется под рукой."""
Nanjo Terumasa,"""Это был хороший наставник. Благодаря ему, похоже, мы сможем насладиться по‐настоящему восхитительным супом."""
Ronoue Genji,"""......Хоть это и жаль, что он приготовлен из ингредиентов, предназначавшихся для всех членов семьи."""
Nanjo Terumasa,"""Я уверен, что Роза‐сан тоже устала после всего случившегося сегодня утром. Это вполне естественно."""
Kumasawa Chiyo,"""Но благодаря этому, мы сможем выпить супа из вкуснейших ингредиентов, хо‐хо‐хо."""
,"Роза убеждённо заявила всем, что они не замечают опасности, в которой находятся, и им следует подозревать, что пища может быть отравлена."
,"Атмосфера в этом месте служила тому подтверждением, но их голод было не преодолеть той спонтанной эмоцией."
Gohda Toshiro,"""Какая ирония: получился суп, которым нам не удалось бы насладиться в обычных условиях. Я бы так же хотел подать его всем в гостиной, но..."""
Ronoue Genji,"""......Это бы нарушило распоряжение Розы‐сама, так что лучше отказаться от этого. ......Всё будет в порядке, если только те, кто хотят выпить его, насладятся им."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо. Умело устроить себе передышку, пока никто не видит, должен уметь каждый слуга, не так ли?"""
,"Пока Кумасава кудахтала, Шаннон и Года тоже рассмеялись."
,"Похоже лишь здесь, где вся их братия слуг была в сборе, они могли расслабиться."
,"Шаннон не нравилась случавшаяся непорядочность Годы, но она знала, что не было лжи ни в его наивной улыбке, когда он готовил еду, ни в его стремлении дать людям насладиться его пищей."
,"Поэтому, хотя и было немного обременительно мыть посуду, она действительно не могла ненавидеть его."
,"Однако им и присниться не могло, что Роза назовёт их волками в гостиной в тот самый момент, когда они так мирно проводили своё время..."
,"И тут некоторые из них услышали звук, словно кто‐то что‐то волок, а затем *удар*."
,"Такой звук мог издавать находящий снаружи за задней дверью слуга, выносящий мешки с мусором в дождливый день, или, возможно, слуга, возвращающийся с работы в плаще‐дождевике."
,"Поэтому, услыхав данный звук, никто сперва не нашёл в нём ничего необычного..."
,"Но затем они быстро осознали. ............В ситуации, когда все находились на кухне или гостиной, кто ещё мог находиться за задней дверью?!"
,"Переглянувшись друг с другом, слуги поняли, что каждому известно, что означает этот звук."
Kumasawa Chiyo,"""Кт... кто это может быть?.."""
,Слуги хорошо знали схему особняка.
,"Поэтому они понимали, насколько немыслимо было бы для кого‐нибудь выйти наружу в такую непогоду, пройти весь этот путь, и выйти к задней двери."
,"Тогда был ли это Кинзо? ...Они не могли себе представить, чтобы Кинзо, никогда не покидавший свой кабинет, выбежал прямо под этот тайфун и прибежал к задней части дома, где находился вход для людей низкого класса."
Shannon,"""......Нам... нам это... не почудилось, да?.."""
Kumasawa Chiyo,""".............Ава‐ава‐ава‐ава..."""
,"Шаннон и Кумасава прижались друг к другу, испуганно глядя на заднюю дверь..."
Gohda Toshiro,"""...Кт...кто там?.."""
,"Как только Года с опаской приблизился к задней двери, он позвал.{n}.....Затем он проверил глазами наличие мясницкого ножа, лежавшего неподалёку в раковине."
,"......Пока он ещё не взял его.{n}Имелась вероятность, что за дверью мог быть член семьи.{n}Однако эта вероятность не представлялась возможной..."
,"Никакого ответа по другую сторону двери на вопрос Годы не последовало.{n}...Возможно, его голос был настолько тихим, что не пробился через ветер и дождь за окном."
Gohda Toshiro,""".........Генджи‐сан."""
Ronoue Genji,"""......Хм‐м. .........Доктор Нанджо и женщины, отойдите."""
Nanjo Terumasa,"""...Кт... кто же это может быть..."""
,Генджи взял изготовленный в классическом стиле нож из выдвижного ящика возле шахматной доски.
,"...Он применялся вместо ножа для бумаги, предназначенного для вскрытия конвертов со счетами о доставке и прочими счетами."
,Но в основе своей это был нож.{n}Таким лезвием можно было и поранить...
,Генджи спрятал его в рукаве отработанным движением.{n}Затем они оба подошли к задней двери и Года молча подал положительный сигнал.
,Года осторожно приблизился к двери... И медленно начал открывать её...
Gohda Toshiro,"""Аха, а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!"""
,"В поле зрения неожиданно возник человеческий силуэт, который рухнул на колени, и повалился.{n}Года хлопнулся на пятую точку и не смог подняться."
,"Появившийся человек был мокрым до нитки, измазан грязью и истекал кровью..."
Shannon,"""К... Канон‐кун?! Канон‐кун!"""
Ronoue Genji,""".........Канон. Ты в порядке?.. Доктор Нанджо!.."""
,Это был Канон.
,"......Его дыхание было слабым и грязная лужа, которую он оставил, быстро стала ярко‐красного цвета."
