Speaker,Russian (RU)
,Без провозглашения детективом она могла бороться только собирая незначительную информацию вроде этой.
,"......Однако её госпожа ожидала большего, чем такой скучный бой..."
,"Поэтому...... Эрика старалась отчитываться перед ней энергично...... чтобы казалось, будто они в превосходящей позиции..."
,"Но, как бы она ни старалась, выражение её госпожи оставалось беспощадно холодным..."
{f:5:Bernkastel},"""......Твоя голубая правда {i:сработала}?.. Стало быть, он не рассёк её потому, что она была слишком нелепой. ......И с такими рассуждениями ты называешь себя великим детективом..."""
Furudo Erika,"""Я... я старалась осматривать трупы внимательно, в меру своих возможностей......... Но у меня нет полномочия детектива...... поэтому нельзя сказать точно..."""
{f:5:Lambdadelta},"""Подожди, разве не ты решила не объявлять себя детективом? Разве не ты хотела поднять ставки, чтобы компенсировать свой позор с прошлого раза?"""
Furudo Erika,"""......Н... ......ну............"""
{f:5:Bernkastel},"""В чём дело?......Так ты не можешь победить Баттлера без полномочия детектива?.."""
Furudo Erika,"""Не... ......нет, госпожа. ...Я... я даже без этого запросто могу одолеть такого слабака......... Просто...... я привыкла бороться несколько иначе и ещё не приспособилась......"""
,Эрика была из типа людей с очень большим преимуществом.
,"С её знаниями, силой памяти и проницательностью не было никого более подходящего на роль детектива."
,Но как бы она ни превосходила других людей......... В игре ведьм это не имеет значения.
,"Там или 0, или 100.{n}Всё либо красная правда, либо нет."
,"Если обычный человек стоит 10, её исключительная сила была бы оценена в 99, ......но никогда не дотянет до 100."
,"Раз оценка не 100, она не абсолютна.{n}Поэтому это не считается красной правдой."
,"Например...... осмотр трупов, беспокоивший Эрику в недавней битве."
,"Проведя его с полномочием детектива, она могла бы со 100% уверенностью сказать, живы они или мертвы."
,"Но без полномочия детектива это 99%. ......Есть 1% шанс, что она допустила ошибку, и это переворачивает основу проверки."
,"Эрика получила полномочие детектива и стала ведьмой правды благодаря тому, что {f:5:Бернкастель} добавила один к 99 её таланта..."
,"Лишь потому, что {f:5:Бернкастель} этого не сделала...... в мире ведьм 99 Эрики расценивались как ноль..."
,Даже её главного помощника — Дланор — без силы 100 нельзя использовать на полную мощь.
,"Работая с Эрикой, потерявшей полномочие детектива, красный меч Дланор теряет свою силу."
,Её тоже раздражала неспособность оказать полное содействие...
,"......Она несколько раз пыталась убедить Эрику объявить себя детективом, но та каждый раз упорно отказывалась..."
{f:5:Lambdadelta},"""Почему нет? Провозгласи себя детективом. Так тебя ничто не остановит. Дланор даже сможет использовать свой длинный красный меч и декалог Нокса."""
{f:5:Bernkastel},""".........Почему бы и нет...... если хочешь?.."""
Furudo Erika,"""Не... ......нет."""
,Никому не нужно было объяснять...
,"Уже ясно, что Эрика отказалась от провозглашения детективом не по своей воле."
{f:5:Bernkastel},"""......Когда Баттлер в предыдущей игре достиг правды...... игра уже закончилась. Это не совсем шестая игра. ......Эта последняя игра была нужна, чтобы Баттлер мог под конец взять на себя роль Владельца игры. В прошлой игре всё уже было решено."""
{f:5:Lambdadelta},"""Да, именно. Эти игры не будут длиться вечно, и я проиграла ставку с Берн. .........В этой игре Баттлер докажет, что понял правду игры, и тогда игру Беато сокрушит грандиозная победа {y:0:Челове}{n:0:челове}ческой стороны. И грандиозная победа Берн. ......Вроде как, но ты почему‐то выглядишь недовольной."""
{f:5:Bernkastel},"""............Да, я недовольна. Мне не была нужна такая скучная победа."""
{f:5:Lambdadelta},"""Ты хотела победить, разорвав игровую доску Беато, раскрыв её истинную, жалкую личность, растоптав и смешав её с грязью. ......А победа Баттлера не совсем такая, да?.."""
{f:5:Bernkastel},"""......Вся эта любовь...... и обещания. ......Тихо закончить игру и дать ей обрести покой? ......От подобной концовки кого угодно вырвет."""
{f:5:Bernkastel},"""Я давала Баттлеру все те советы не чтобы он так всё закончил. ......У него за спиной я превратила его младшую сестру в фарш. Я снова и снова ужасным образом убивала его родителей и семью. И всё ради того, чтобы разжечь желание отомстить Беато."""
{f:5:Bernkastel},"""А теперь......... что это за конец?.. Я победила? Конечно нет! ......Баттлер схватил победу, что невыносимо для нас обеих."""
{f:5:Bernkastel},"""...Я терпела ошеломляющий период скуки только чтобы добраться до этой территории, только чтобы увидеть {f:5:Беатриче}, неуклюже и жалостливо разорванную на куски. Я пришла сюда не потягивать из тухлого йогурта подобный фрагмент!"""
{f:5:Lambdadelta},"""А‐а, твоё сердитое лицо тоже прекрасно, Берн. ......Ясно, вот почему ты захотела хотя бы в конце навести для себя порядок."""
{f:5:Bernkastel},"""Во всём виновата эта идиотская фигура, испортившая всю последнюю игру! Из‐за тебя эта игровая доска, которая должна была быть интересной многие тысячи лет, всё... потеряно впустую!.. Дрянь, ничтожество, мразь!!!"""
Furudo Erika,"""...П... ......простите... госпожа............ Я обязательно... принесу вам победу...... прошу, простите......"""
{f:5:Bernkastel},"""Если ты в прошлой игре не смогла победить с полномочием детектива, как собираешься одолеть Баттлера теперь, когда он стал Владельцем игры?.. У тебя нет ни единого шанса на победу даже {i:с} полномочием. ......Так зачем беспокоиться?"""
Furudo Erika,"""Я...... э‐э......"""
{f:5:Lambdadelta},"""И впрямь, если в любом случае не можешь победить, провозглашать себя детективом не обязательно. Отсутствие провозглашения просто сделает твоё поражение ещё бесспорнее."""
{f:5:Bernkastel},"""И поэтому, если тебе удастся победить в такой наихудшей ситуации...... это чудо будет достойно меня. Я прощу тебя если и только если ты справишься."""
Furudo Erika,"""Д‐да. ......Я обязательно... покажу вам это чудо!.."""
{f:5:Bernkastel},"""Как будто ты можешь, мразь."""
{f:5:Bernkastel},"""Ты можешь лишь подвергнуть жалкую себя ужасной игре‐наказанию с отнятым у тебя единственным оружием... И даже тогда ты по‐прежнему будешь игриво вертеться и пытаться развлечь меня, дрянь."""
Furudo Erika,"""......у‐у..."""
,"{a:c:""......Кажется, вам тут весело.{n}Я не помешаю?""}"
,В темноте собрались золотые бабочки и приняли облик Баттлера.
,"Он появился только что, но, похоже, заметил мрачную атмосферу."
{f:5:Bernkastel},"""......А, Баттлер. Я видела твои первые сумерки. Весьма впечатляющие закрытые комнаты. Ты гораздо талантливее Беато."""
Ushiromiya Battler,"""Это всего лишь повтор закрытых комнат, когда‐то созданных Беато. Приму это как комплимент ей."""
{f:5:Lambdadelta},"""Похоже, твоя битва с Эрикой прошла неплохо. Как думаешь, твои серийные убийства пройдут гладко?"""
Ushiromiya Battler,"""......Кто знает. Моя роль — не совершать серийные убийства. Мне нужно с помощью этого процесса показать вам невозможные без магии закрытые комнаты, тем самым добиться победы стороны ведьмы и доказать, что я полностью понял эту игру. ......Хотя нет, есть ещё кое‐что."""
{f:5:Bernkastel},"""Что?.."""
Ushiromiya Battler,"""Мне нужно уладить всё с Эрикой после прошлой дуэли, которая закончилась ничьей."""
Furudo Erika,"""......Баттлер......"""
{f:5:Bernkastel},"""Ничь... ей?.."""
,{f:5:Бернкастель} заметно поморщилась.{n}Эрика отвела взгляд и робко опустила голову...
Ushiromiya Battler,"""Я знаю, о чём ты думаешь. 'Это не была ничья, мы должны были легко победить, поэтому всё равно что проиграли'."""
{f:5:Lambdadelta},"""Эй, подслушивать невежливо."""
Ushiromiya Battler,"""......В зеркало посмотри. Это написано на ваших лицах."""
{f:5:Lambdadelta},"""Не может быть!.. Где?! Эй, в чём дело?! Если говоришь, что это написано чернилами, которые не видят только идиоты, тогда смерть, смерть, супер смерть тебе!!!"""
,"{f:5:Лямбдадельта} достала из воздуха зеркало, посмотрела в него и разгневанно запрыгала. Видимо, она притворялась дурочкой по‐своему."
Ushiromiya Battler,""".........Эрика."""
Furudo Erika,"""Ч... ......что?"""
Ushiromiya Battler,"""Та последняя ваша с Дланор яростная атака из прошлой игры... была впечатляющей."""
Furudo Erika,"""......С... .........спасибо."""
Ushiromiya Battler,"""Где Дланор? На этот раз ты сама по себе?"""
Dlanor,""".........{f:5:Нет}. ......Я жду {f:5:здесь}."""
,"Дланор стояла в резерве, скрываясь в тёмных тенях..."
Furudo Erika,"""Ну, Дланор бесполезное ничтожество, когда не может использовать свой красный меч. Нет смысла таскать её за собой, поэтому она держится на расстоянии."""
Dlanor,""".........Сейчас я могу только записывать {f:5:рассуждения} леди {f:5:Эрики}."""
Ushiromiya Battler,"""Почему ты не сражаешься вместе с ней? Почему не достаёшь красный меч? ......Рассуждения Эрики... и твой меч. Они сильны только вместе."""
Dlanor,"""............"""
,Дланор не ответила. Она лишь мельком посмотрела на {f:5:Бернкастель}.
,......Но для Баттлера этот взгляд был почти что ясным ответом.
,Он полностью осознал ситуацию......
Ushiromiya Battler,"""Ты. Это ты сказала Эрике не вводить полномочие детектива."""
{f:5:Bernkastel},"""......Охо, о чём это ты?"""
Ushiromiya Battler,"""Эта битва между мной и Эрикой. .........Мы выложимся на полную и сможем принять как победу, так и поражение. Нам не нужен тайный лидер."""
{f:5:Bernkastel},"""......Вообще‐то я не тайный лидер. Я всего лишь театрал, разгоняющий скуку."""
Ushiromiya Battler,"""Театрал — это тот, кто молча сидит на трибунах и наблюдает, а не тот, кто глумится над сценой и угрожает исполнителям или манипулирует ими."""
{f:5:Bernkastel},"""Извини уж за такую невоспитанную публику. ......Может, ты не знаешь, но я уже заплатила огромный взнос за этот спектакль. Прости, но я намерена наслаждаться, пока мои деньги не окупятся."""
Ushiromiya Battler,"""Если будешь мешать прогрессу игры, я воспользуюсь полномочием Владельца игры и вышвырну тебя отсюда."""
{f:5:Bernkastel},"""Давай, если хочешь. Выгонишь меня, и тогда я уйду с Эрикой — своей фигурой. Эта игра будет отменена, и ты не сможешь доказать, что понял правду. ......Театрал — наблюдатель. Правда без наблюдателей равна иллюзии. ......Пока игра Беато не закончится, тебе нужны свидетели."""
Ushiromiya Battler,"""......Наша правда касается только нас двоих! Если ты и дальше будешь мешаться, я выгоню тебя силой. ......И корчись от скуки ещё несколько столетий, пока не найдёшь другой способ убить время."""
{f:5:Bernkastel},"""Тогда почему бы и нет?! Эрика, игра закончена! Хорошая работа. ......Ты была совершенно бесполезна. Раз ты не смогла смыть позор после своего поражения, как мы и договорились, я брошу тебя в худший фрагмент, в глубины забвения вместе с пустым пакетом попкорна!!!"""
Furudo Erika,"""Го... ......госпожа!.. Я... я выиграю... Я во что бы то ни стало одержу победу!.. Поэтому, пожалуйста...... позвольте мне бороться с Баттлером до последнего!.. Я...... не хочу проиграть... и попасть в г‐глубины забвения...... ......*хнык*......*хнык*......"""
{f:5:Bernkastel},"""......Ты {i:прекрасно} знаешь, что я хочу наблюдать до конца. ......Но {i:Баттлер} сказал, что вышвырнет меня отсюда. Эй, что будешь делать, Лямбда?!"""
{f:5:Lambdadelta},"""Ну... я понимаю твоё раздражение после прошлой игры, Берн, но успокойся. ......И, Баттлер, не надо так её провоцировать. Она иногда не может контролировать свои эмоции."""
{f:5:Bernkastel},"""Заткнись... Кто не может контролировать свои эмоции?!"""
,"{f:5:Бернкастель}, которая раньше вообще не проявляла никаких эмоций, сейчас искривляла выражение во все виды недовольных и уродливых форм."
,"Когда {f:5:Лямбдадельта} начала её высмеивать, она цокнула языком и отвернулась."
,"Как говорится, ничто не может остановить яд, кроме яда. ......Видимо, {f:5:Лямбдадельта} была единственной, кто мог её успокоить."
{f:5:Lambdadelta},"""......Эрика, ты хочешь сразиться с Баттлером, очистить своё имя и вернуть Берн хорошее настроение, так?"""
Furudo Erika,"""Д‐да..."""
{f:5:Lambdadelta},"""Баттлер, ты хочешь быстро и аккуратно положить конец этой 'последней игре' и доказать, что понял правду, верно?"""
Ushiromiya Battler,"""......{f:5:Да}. Это противостояние между мной и Эрикой. Я не позволю мешать мне, но и не дам другим мешать Эрике."""
Furudo Erika,"""...Ба... ......Баттлер........."""
{f:5:Lambdadelta},"""Их желание бороться достойно уважения. ......Оставьте Берн мне. Я одна во всём мире могу успокоить её, когда она в плохом настроении."""
Ushiromiya Battler,"""......Ты ничем не лучше её...... но, по крайней мере, можешь быть разумной."""
{f:5:Lambdadelta},"""..................Не недооценивай меня. Я просто люблю смотреть на гримасы Берн. Из‐за этого мне и понравилась ваша игра. ......Если будешь думать, что со мной легко справиться, то сильно обожжёшься."""
Ushiromiya Battler,""".........Хмф."""
{f:5:Lambdadelta},"""Дланор не может использовать свой красный меч потому, что у Эрики нет полномочия детектива. Если оно будет, она тут же вернёт свою силу. Верно?"""
Dlanor,"""......Да. Заранее простите {f:5:меня}."""
Ushiromiya Battler,"""Эрика."""
Furudo Erika,"""Что?.."""
Ushiromiya Battler,"""Провозгласи себя детективом."""
Furudo Erika,"""..................Нет."""
Ushiromiya Battler,"""Ты всерьёз думаешь, что можешь победить нынешнего меня без полномочия детектива?"""
Furudo Erika,"""......Я... я смогу......"""
Dlanor,"""......Лорд {f:5:Баттлер}. ...Леди {f:5:Эрика} сама {f:5:фигура}. Ей нельзя не подчиняться {f:5:приказам} госпожи. Она может лишь собраться с силами... и бороться за {f:5:выживание}."""
Ushiromiya Battler,"""Дланор, без провозглашения детективом ты абсолютно ничем не можешь помочь?"""
Dlanor,""".........Мне нужно {f:5:разрешение}, прежде чем обнажить 'красный ключ'. Одна из форм этого разрешения — {f:5:провозглашение} детективом."""
Ushiromiya Battler,"""Есть способы получить разрешение без него?"""
Furudo Erika,"""Ч‐что?! Е... если это из жалости, то не ваше дело!"""
Ushiromiya Battler,"""Замолкни. В одиночку ты такая слабая, что скучно. Молчи, детектив, который не детектив."""
Furudo Erika,"""......Гх......."""
Dlanor,"""Красный ключ бесконечно близок к красной {f:5:правде}. ......Если и только если мне дадут правду, я смогу использовать свой меч для элементов, относящихся к {f:5:ней}."""
Ushiromiya Battler,"""Правду?.."""
Dlanor,""".....................К примеру, печати леди {f:5:Эрики} из клейкой {f:5:ленты}."""
Ushiromiya Battler,"""A...... те самые."""
Dlanor,"""Леди {f:5:Бернкастель} уже признала их по ценности равными красной {f:5:правде}. Поэтому я могла использовать красный ключ только для правды, относящейся к этим {f:5:печатям}."""
Ushiromiya Battler,"""Тогда они доставили мне немало хлопот, поэтому на этот раз пришлось убрать с игровой доски всю клейкую ленту."""
Dlanor,"""......Великолепный {f:5:ход}."""
Ushiromiya Battler,""".........Наверное, Эрика гордилась тем, что могла называть себя детективом?"""
Dlanor,"""{f:5:Да}......... Хотя её единственная цель — безответственное решение загадок...... для {f:5:неё} это предмет гордости."""
Ushiromiya Battler,"""Наверняка она очень страдает из‐за того, что не может объявить себя детективом."""
Dlanor,""".........Только она {f:5:вправе} об этом говорить."""
Ushiromiya Battler,""".................."""
,Баттлер глубоко вздохнул и в раздумьях опустил голову.
,"......Эрика — его враг, но также она игрок со стороны {y:0:Люд}{n:0:люд}ей, и без неё игры бы не было."
,То же самое относилось и к прежней Беато.
,"Баттлер односторонне видел в ней врага. Беато рассматривала его как противостоящего игрока, но лично она не считала его врагом."
,"......Согласно правилам, я должен быть беспощаден со своим противником."
,"Но это не значит, что мне нужно ненавидеть саму Эрику."
,..................
,......Я сделаю в игре Беато {i:правильный выбор}.
Ushiromiya Battler,"""Эрика. Объявишь ты себя детективом или нет — решать тебе. Обходись только {y:0:Челове}{n:0:челове}ческими силами."""
Furudo Erika,"""Я с самого начала была готова к этому!.."""
Ushiromiya Battler,"""Но у тебя талантливые помощники. ......Дланор...... Гертруда и Корнелия. Ты не одинока. У тебя есть союзники."""
Furudo Erika,"""Да, но они ненадёжные, бессильные и бесполезные ничтожества."""
Ushiromiya Battler,"""Дланор. ......Так же, как меня раньше поддерживали Ронове и {f:5:Вергилия}, Эрике тоже нужна поддержка. Я из повторяющегося опыта знаю, как трудно играть на стороне {y:0:Люд}{n:0:люд}ей."""
Dlanor,"""......{f:5:Да}. Я всеми силами буду помогать ей."""
Gertrude,"""Поняла."""
Cornelia,"""Знайте, что это наша работа."""
Furudo Erika,"""Хмф. Вы даже не можете использовать красную правду!"""
Ushiromiya Battler,"""Эрика. ......Я дам силу, но не тебе, а твоим союзникам."""
Furudo Erika,"""Э?! О... о чём вы говорите?! Да я лучше умру, чем приму вашу жалость!"""
Ushiromiya Battler,"""Троим: Дланор, Гертруде и Корнелии. ......Эрика. Я позволю вам использовать на три комнаты те печати из клейкой ленты."""
,Для полного запечатывания дверей и окон одной комнаты нужно несколько печатей.
,"Если бы он просто сказал 'три печати', они бы в лучшем случае смогли полностью запечатать одну комнату."
,"Поэтому Баттлер был щедр и мерил по комнатам, а не по печатям..."
Dlanor,"""......Лорд {f:5:Баттлер}......"""
Ushiromiya Battler,"""Как Владелец игры, я тоже признаю, что эти печати равны красной правде. ......Так ты сможешь достать красный меч в сражениях, связанных с ними. Верно?.."""
Dlanor,"""......{f:5:Да}... ......Но... вы {f:5:уверены}?"""
Ushiromiya Battler,"""Победу над Эрикой, когда она даже не детектив, вряд ли можно назвать победой. Если Эрика повышает ставки, у меня должно быть право сделать то же самое."""
{f:5:Lambdadelta},"""Ух ты, какой джентльмен! Разве не повезло, Эрика?! Теперь ты сможешь использовать немного красного без провозглашения детективом и не раздражая свою госпожу."""
Furudo Erika,""".........В‐вы ещё об этом пожалеете......... Я использую эти печати...... и убью вас... несмотря ни на что!.."""
Ushiromiya Battler,"""Звучит неплохо. Попытайся."""
Furudo Erika,""".....Гх......... н‐н‐н..."""
,"Хотя эта красная правда всего на три комнаты, за неё Эрика убила бы."
,"Наконец у неё было достаточно свободы, чтобы бороться как ей захочется."
,"......От жалости Баттлера она скрипела зубами, но слёзы лились не из‐за позора."
Dlanor,"""......{f:5:Понятно}. Печати на три комнаты {f:5:приняты}. ......Что касается этого, вы не против, если мы примем их задним числом, когда леди {f:5:Эрика} получила нелипкую ленту от {nobr:миссис Кумасавы}?"""
,"Чтобы сделать печати, Эрика одолжила у Кумасавы клейкую ленту."
,"Но Баттлер сделал так, чтобы она не была липкой..."
,"Если он сделает так, чтобы проблем с липкостью той клейкой ленты не было, переход пройдёт гладко."
Ushiromiya Battler,"""Да, ладно. ......Я перепишу историю. ......Клейкая лента, которую Эрика получила от Кумасавы поздно вечером в первый день, была липкой, но её хватило только на три комнаты. ......С этого момента будет так."""
Dlanor,"""{f:5:Хорошо}. ......Леди {f:5:Эрика} тоже задним числом откорректирует свои действия до обнаружения первых сумерек, приняв во внимание {f:5:возможность} применения данной привилегии. ......Как только эти изменения повлияют на ход игры, о них будет доложено {f:5:Владельцу} игры."""
Ushiromiya Battler,"""......Возвращаться назад, даже зная, в каких комнатах произойдут преступления...... Довольно большое преимущество. Вам не придётся тратить ленту на другие комнаты."""
{f:5:Bernkastel},"""Кажется, став Владельцем игры, ты стал высокомернее. Весело? Жалеть жалких противников."""
Ushiromiya Battler,"""Закрой рот. И не пойми неправильно. ......Я не мягок и не высокомерен. .........Эрика, атакуй этим оружием в полную силу. Тогда и я сокрушу тебя не сдерживаясь. Используй эти печати с высоко поднятой головой. На этом всё."""
,"Взмахнув накидкой, Баттлер собрался покинуть комнату."
,"Но тогда он услышал напряжённый голос Эрики, призывающий его остановиться."
Ushiromiya Battler,"""..................Что?"""
Furudo Erika,"""............"""
Ushiromiya Battler,"""Я пойду, если у тебя нет ко мне дел. Обязательно поговори с Дланор. Не слушай этих отвратительных ведьм, что бы они тебе ни говорили. Пока я на этой игровой доске, я не позволю им творить что вздумается."""
Furudo Erika,"""......С‐спасибо...... у‐у......"""
Ushiromiya Battler,"""............"""
Furudo Erika,"""...Спасибо...... ......Я... не стану сдерживаться... Я атакую вас со всей силой...... и... одолею несмотря ни на что... ......Поэтому... если вы победите...... уничтожьте меня окончательно. *хнык*............Пожалуйста...... ничего... не оставляйте...... ......*хнык*!.."""
Ushiromiya Battler,"""..................Понял. ...И ты тоже. ......Это последняя игра. Она нужна, чтобы доказать Беато, что я понял правду. ......Сейчас на эту цель не влияет то, кто победит, а кто проиграет."""
