Speaker,Russian (RU)
{f:5:Bernkastel},"""Тебе нравятся мико, обливающие грязью, потому что они тебя развлекают, да?.. Тч, чушь. ......Если мои слова тебя только обрадуют, я лучше заткнусь. ......Ну и...... что тебе от меня нужно?.."""
{f:5:Featherine},"""Похоже, игра {f:5:Беатриче} закончилась победой Баттлера. ......Я наблюдала. Было весьма интересно."""
{f:5:Bernkastel},"""......Наверняка ты была рада увидеть, как я с треском провалилась."""
{f:5:Featherine},"""Ерунда, игра была великолепной......... Беато наверняка благодарна тебе."""
{f:5:Bernkastel},""".........Хмф. ......И? Если хочешь, чтобы я прочитала тебе фрагменты игры Беато, прими отказ. Я тебе больше не мико."""
{f:5:Featherine},"""Я видела все игры Беато. ......Также я с большим интересом посмотрела игры {f:5:Лямбдадельты} и Баттлера. ......У меня сложился свой ответ на все загадки. .........Преступник. Мотив. Отдельные трюки. ......Я ещё не разгадала последнюю часть загадки эпитафии, но у меня есть одна теория, поэтому я разгадала бы и это, если бы отправилась на Роккенджиму для расследования."""
{f:5:Bernkastel},"""............И?.."""
{f:5:Featherine},"""Разумеется, раз нет единственной правды, моя теория лишь одна из многих возможностей. ......Но всё же, она одна из них, так что проблема незначительна."""
{f:5:Bernkastel},"""......К чему ты клонишь? .........Хочешь обсудить со мной игру Беато?"""
{f:5:Featherine},"""Нет. .........Я хочу проверить ответы, дитя человека."""
,"Услышав слова {f:5:Фезарин}, {f:5:Бернкастель} выпрямилась."
,......Её бывшая госпожа не преминула заметить эту реакцию.
{f:5:Featherine},"""До сих пор ты придавала этой истории остроты как действующее лицо и так должна была узнать много правд. ......Но даже ты не знаешь умело скрытых Беато ответов на некоторые загадки, так?.."""
{f:5:Bernkastel},"""............ .........Вот как......... Ты снова хочешь использовать меня, чтобы что‐то прожевать и вытащить внутренности."""
{f:5:Featherine},"""После просмотра спектакля чтение брошюры и узнавание происходящего за кулисами напоминает, как ты говоришь, наслаждение чёрным чаем после еды. ......Нельзя пропускать такое удовольствие."""
{f:5:Bernkastel},"""Тебе нравится играть с ними и любить их, пока они живы, а потом пожирать их плоть, когда они умирают. ......Поэтому кошки для тебя вдвойне полезнее. .........Умри уже, чудовище."""
{f:5:Featherine},"""Я хочу... взглянуть на ответы. .........Уверена, ты тоже хочешь узнать их."""
{f:5:Bernkastel},""".................."""
{f:5:Featherine},"""Считай это захоронением трупа Беато, где ты во главе процессии. ......Что скажешь, дитя человека?"""
{f:5:Bernkastel},"""......Совсем другой разговор."""
,"Когда {f:5:Фезарин} щёлкнула пальцами, стол, загромождённый книгами, осветил узкий свет прожектора."
,Там...... лежала сложенная версия игровой доски игры Беато.
,"Ведьма театра очертила пальцем круг, и игровое поле раскрылось само по себе, показав выстроенные на нём белые и чёрные фигуры."
{f:5:Featherine},""".........Игровая доска и все фигуры готовы. ......Также есть все записи предыдущих игр."""
,"Шурша, книга сама пролистала все страницы из начала в конец, закрылась и полетела в сторону ожидающего игрового поля. В ней были зафиксированы все ходы фигур во время прошлых игр..."
{f:5:Bernkastel},""".........Вот как. Не хватает только игрока и комментатора..."""
{f:5:Featherine},"""Прервёмся на чёрный чай. ......Такой же, с черносливом. Я поищу."""
{f:5:Bernkastel},"""..................Ладно. Плюс рисовые пироги, и я согласна."""
{f:5:Featherine},"""Договорились."""
{f:5:Bernkastel},"""У меня есть одно условие."""
{f:5:Featherine},"""О, и какое?"""
{f:5:Bernkastel},"""Я стану Читателем, так?.. .........Во мне нет любви, поэтому кое‐что может быть истолковано несколько странно. ......Но Читатель может сам выбирать, как и с какой интонацией читать."""
{f:5:Featherine},"""Я лишь хочу проверить ответы. ......Сама история меня не волнует. ......Я не глубоко заинтересована в том, какую историю ты создашь. ............Вот оно что. Теперь я понимаю, к чему ты клонишь."""
{f:5:Bernkastel},"""............Ты примешь моё условие?"""
{f:5:Featherine},"""Хорошо... Я хочу узнать ответ. Тебе нужно избавиться от обиды. Переговоры завершены."""
,"Когда {f:5:Фезарин} вновь щёлкнула пальцами...... появилось большое кресло, словно манящее {f:5:Бернкастель} сесть."
,Ужасно несоответствующий мебели этой комнаты...... трон.
,"Стоп, я уже видела его. .........Это же..."
{f:5:Featherine},"""Я признаю. Можешь сесть. Ты — Владелец игры."""
{f:5:Bernkastel},""".........Ты уверена?......{i:Точно}... уверена?.."""
{f:5:Featherine},"""Можешь создать какую угодно историю, чтобы избавиться от обиды. Мне всё равно. Но у меня тоже есть одно условие. ......Ответь на все мои вопросы. Ничего не утаивай, и никаких фокусов."""
{f:5:Bernkastel},"""Хех...... хе‐хе‐хе‐хе‐хе‐хе‐хех!.. Можешь на меня рассчитывать. Я мастер разрывать грудь и вырывать внутренности. ......Ведь это ты меня научила."""
{f:5:Featherine},"""Сделаю чёрный чай. ......Не магией, а своими руками. ......Позволь госпоже подать чай своей мико..."""
{f:5:Bernkastel},"""Прежняя Беато сказала мне, что чёрный чай лучше всего пить с ведьмами."""
{f:5:Featherine},"""Кажется, мы не попадаем под это описание...... ......Хех... хе‐хе‐хе‐хе‐хе‐хе‐хе‐хех."""
," ......В какой‐то момент...... миску с печеньем...... снова покрыла гора разодранного мяса и красные брызги. Нет, не только мяса...... даже кишок......"
{f:5:Featherine},"""......Чёрным чаем лучше всего наслаждаться‐"""
,"""""С такими же монстрами, как ты."""""
{f:5:Bernkastel},""".........Расставим фигуры. Далее идёт седьмая игра, верно?"""
{f:5:Featherine},"""Да. Благоприятное число."""
{f:5:Bernkastel},"""Но не для Беато."""
, {f:5:Бернкастель} медленно подняла чёрную фигуру.
,Эта фигура...... символизировала {f:5:Беатриче}.
,"Иногда она была королём, иногда королевой, а иногда становилась конём."
,......Но только если возвышалась.{n}А так она была лишь ничтожной пешкой.
,Сперва размещение фигур. С этого и начинается игра ведьм.
,{f:5:Бернкастель} взяла фигуру Беато... ...и высоко подняла её.
{f:5:Bernkastel},"""Первый ход, размещение. {f:5:Беатриче} на d8."""
