Speaker,Russian (RU)
,"Так что, пока не пройдёт тайфун и катер не придёт завтра утром, мы вынуждены обороняться."
,"В конце концов, Роккенджима теперь изолирована тайфуном. И так же как мы застряли на этом острове, на нём застрял и преступник."
,"Похоже, что взрослые не спали допоздна, всё это время проводя семейное собрание в обеденном зале особняка. И несмотря на это, в особняке свершилось преступление."
,"...В то самое время, когда взрослые грызлись из‐за денег, убийца совершал свои злодеяния под одной с ними крышей..."
,"Говорили, что тётя Нацухи строго следила за тем, чтобы двери и окна на ночь запирались.{n}И всё же некий подозрительный человек проник в особняк."
,"...Взрослые решили, что особняк слишком велик, так что они достали ружья и перешли в гостевой домик, где мы сейчас и пребывали."
,...Что и приводит нас к настоящему моменту.
,"Джордж‐аники умолял показать ему тело Шаннон‐чан, но взрослые не соглашались, говоря, что этого не следует делать, пока не прибыла полиция."
,"Это было не потому, что они хотели закрыть все комнаты, чтобы сохранить место преступления."
,"...В конце концов, преступник, убивший шестерых человек, всё ещё бродил по особняку."
,"Сейчас для семьи Уширомия особняк, бывший некогда их домом, стал опасной зоной, когда неизвестный убийца пришёл туда..."
,"Ведь особняк обширен. В нём достаточно слепых точек и тёмных мест и он слишком велик, чтобы можно было гарантировать полную безопасность при таком количестве людей."
,"В этом смысле, здание гостевого домика было куда меньше, чем здание особняка."
,"Всего два этажа в высоту. Около десяти комнат?{n}...Очевидно, изначально он был построен, чтобы использовать его как пансион, когда этот остров будет превращён в курорт."
,"Так что его было легко контролировать и легко обеспечивать безопасность.{n}Это было хорошее место, чтобы отсидеться."
,"...И. Была крайне высокая вероятность, что это массовое убийство шести людей было ""игрой""."
,Потому что преступник объявил об этом в письме.
,"Я слышал, что конверт западного образца с семейным гербом, вроде того, который, по словам Марии, был вчера вручен ей {f:5:Беатриче}, нашли в котельной, где был обнаружен труп дедушки."
,Вот что гласило письмо.
,"{e:070:Пишу вам во избежание недоразумений.{n}Цель моей игры — разгадаете ли вы загадку эпитафии или нет, а не сможете ли вы меня поймать.{n}{n}Если вы не преуспеете в разгадке, количество жалких жертв возрастёт.{n}С вашей стороны будет разумней потратить время на разгадку, чем пытаться отыскать меня.{n}{n}Если никто не решит загадку золота, никого не останется в живых.}"
,"{e:070:Если же появится достойный, разгадавший загадку эпитафии, я предоставлю ему всё золото, что в Золотой Земле, главенство семьи Уширомия и всё своё могущество.{n}{n}Я — унаследовавшая состояние Кинзо‐сама, новая глава семьи Уширомия.{n}И я жду не дождусь увидеть, кому же главенство перейдёт от меня.{n}{n}{nobreak:{m:-3:—}—}Золотая {f:5:Беатриче}}"
,...Загадкой эпитафии была та запись.
,"Та странная эпитафия, написанная в том же месте, что и портрет ведьмы, вывешенный в холле особняка."
,"Дедушка был тем, кто приказал написать её, а разгадавший её человек должен был, предположительно, получить наследство, спрятанное золото или что‐то в этом роде."
,"После того, как её расположили там несколько лет назад, родственники, объявившие, что это глупость, сами втайне пытались разгадать её."
,"Но до сегодняшнего дня никто из них так и не преуспел. И вновь от нас потребовали разгадать неразборчивую загадку, только в этом раз нам угрожали, что неудача будет караться смертью."
,"......Если это была не игра, то как ещё можно её назвать?.."
,"Смелое предложение о том, что нам следует прошерстить особняк в поисках преступника, уже было высказано."
,"Однако имелась неплохая вероятность, что он был вооружён, да вдобавок мог быть и не один."
,"И... Хотя они могли и расправиться с более чем шестью людьми, они {i:остановились на 6}."
,"В конечном итоге было принято решение, что нам не следует неосторожно провоцировать преступника, а лучше закрыться в надежном месте, дождавшись прибытия полиции..."
,"После того, как взрослые убедились, что окна и двери в домике для гостей надёжно закрыты, они разбили лагерь в фойе."
,"Они сжимали ружья, пытаясь таким образом отвлечься от напряжения, но их лица свидетельствовали, что они успели вымотаться за этот долгий день, который ещё только начинался..."
,"Что касается меня, то не было ничего, что бы я мог сделать."
,Разве что научиться пользоваться ружьём на тот крайний случай... который бы {i:привёл к избытку ружей}......
,"......Правильно. Просто послушно оставайтесь здесь, {i:я и все остальные}."
Ushiromiya Battler,"""............Опять 6 человек в начале. И на этот раз дедушка и все слуги."""
{f:5:Virgilia},"""Наверняка это дитя тщательно изучило твои ходы в прошлой игре. И несомненно совершило лучший ход, цель которого заключалась в удалении фигур, которые ты, вероятнее всего, стал бы подозревать."""
Ushiromiya Battler,"""......Что ж, логично. ...Как сейчас, так и в прошлый раз. Слуги, знающие всё об особняке и носящие с собой универсальные ключи, предстают наиболее подозрительными людьми."""
Ushiromiya Battler,"""......Хорошим примером является закрытая комната Джессики в прошлой игре. Если бы я признал, что преступником был слуга, то данная комната не оказалась бы закрытой."""
{f:5:Virgilia},"""Именно потому это дитя сразу же устранило их. Похоже, она заблокировала единственный выход, к которому ты бежал."""
Ushiromiya Battler,"""Беато уже заявила красным, что на острове находится не больше восемнадцати человек. ...Она словно... {i:говорит 'сдайся'}. ......Теперь мне придётся подозревать одного из восемнадцати."""
{f:5:Virgilia},"""......Это дитя наверняка нападёт на тебя, крадя фигуры из восемнадцати, и представая 19‐м человеком, которого не должно существовать, понуждая тебя таким образом принять, что она ведьма."""
{f:5:Virgilia},"""......Поскольку её стратегия по принуждению тебя к сдаче через демонстрацию магии не принесла плодов, ей осталась только атака в лоб."""
Ushiromiya Battler,"""......Замечательно. Блеф больше не сработает."""
{f:5:Virgilia},"""Будь острожен. Обман — самая сильная сторона ведьмы. ...Что бы это дитя ни показало тебе, это вне всяких сомнений будет угрожать правде, в которую ты веришь. Не забывай этого."""
Ushiromiya Battler,""".........Конечно. Мне было бы неприятно, срабатывай на мне одни и те же ходы раз за разом. .........Давай, {f:5:Беатриче}. Начнём!!!"""
{f:5:Beatrice},"""Я уже сижу за игровым столом. И мой ход давно завершился."""
Ronove,"""......Кто бы мог подумать, что Мадам станет нашим врагом. Какая досада, миледи. ...Наши ходы будут тщательно просматриваться."""
{f:5:Beatrice},"""Это не проблема. Ходы наставницы представляют собой старомодную классику. Так что бояться нечего."""
{f:5:Virgilia},"""...И какие же ходы ты можешь совершить помимо преподанной тебе мною классики? Мне очень хочется взглянуть на это, {f:5:Беатриче}."""
{f:5:Beatrice},"""......*хи‐хи*хи‐хи*хи‐хи*хи‐хи*. Не возражаешь, Баттлер? Если отрицающий ведьм человек принимает ведьму в качестве стратега..."""
Ushiromiya Battler,"""Пустая и глупая провокация. Это особа — мой советник, нет, мой секундант. Это нисколечко не отменяет факта, что кулаками машем именно мы с тобой."""
{f:5:Beatrice},"""Ясно. ......Ты так худо удерживаешь равновесие, что твоему велосипеду нужны тренировочные колеса по бокам. Делай что хочешь. Итак, приступим! Твой ход!"""
Ushiromiya Battler,"""Начнем с реконструкции сцены преступления. ......{f:5:Вергилия}, пожалуйста, поскорее!"""
{f:5:Virgilia},"""Первым обнаруженным трупом был труп Шаннон. Она была найдена в гостиной на первом этаже особняка. Окна и двери были заперты, из‐за чего образовалась закрытая комната."""
Ushiromiya Battler,"""......Беато, дай мне объяснение. Подтверди определение закрытой комнаты."""
{f:5:Beatrice},"""Хм‐м. Термином 'закрытая комната' обозначается комната, внутренность которой полностью отделена от обстановки снаружи. Разумеется, невозможно какое‐либо вмешательство для проникновения или побега. Термин дополняет отсутствие каких‐либо скрытых дверей, включая предел вторжения извне."""
{f:5:Beatrice},"""......Таким образом, данное определение называется 'Определение закрытой комнаты по {f:5:Беатриче}!'"""
Ushiromiya Battler,"""Позволь уточнить детали. ......Как ты объяснишь 'предел вторжения извне'?"""
{f:5:Beatrice},"""Это словосочетание включает в себя все типы и виды прямого вмешательства извне, такие, как использования удочки или длинного тонкого шеста. В довершение, в дверях и окнах нет такого проёма, где эти уловки сработают."""
Ushiromiya Battler,"""Ну‐ну. Даже если нет было проёма, то можно воздействовать радиоволнами при помощи дистанционного пульта управления, так ведь?"""
{f:5:Beatrice},"""Ну что ж. Тогда я добавлю к этому определению, что невозможно вмешательство посредством радиоволн и относящихся к этому методов с пультом дистанционного управления."""
Ushiromiya Battler,"""В гостиной также есть дополнительный телефон. Соединённое с ним устройство не будет считаться дистанционным управлением, так?!"""
{f:5:Beatrice},"""И это при том, что телефоны уже нельзя использовать. ...Ох, вот достало. Ладно, включу в определение и это. Все методы прямого и непрямого вмешательства снаружи комнаты во внутреннюю обстановку закрытой комнаты невозможны."""
Ushiromiya Battler,"""Что насчёт голоса и стука? Так можно воздействовать снаружи без вхождения в комнату, верно?"""
{f:5:Beatrice},""".........Хоть это и закрытая комната, для кого‐нибудь вряд ли является невозможным постучать или позвать. Позволяет ли комната такое взаимодействие или нет, это не идет вразрез с определением закрытой комнаты."""
Ushiromiya Battler,"""Другими словами, твоё определение не пресекает методы общения?"""
Ronove,"""Да, так."""
Ushiromiya Battler,"""Понятно. .........Значит, гостиная с Шаннон‐чан соответствует 'определению закрытой комнаты по {f:5:Беатриче}'?"""
{f:5:Beatrice},"""Совершенно верно."""
Ushiromiya Battler,""".........Определение закрытой комнаты понято. Продолжай, {f:5:Вергилия}."""
{f:5:Virgilia},"""Да."""
{f:5:Virgilia},""".........На теле Шаннон находился универсальный ключ. Обнаружившие его родственники забрали его."""
Ushiromiya Battler,"""Беато, повтори. Сколько универсальных ключей имеется на этот раз?"""
{f:5:Beatrice},"""...Хмф. Столько же, сколько и в прошлый раз. {p:1:Их пять, по одному на слугу.}"""
Ushiromiya Battler,"""Что означает, это до сих пор не закрытая комната. Есть ещё четыре универсальных ключа. Получается, что после убийства Шаннон дверь была заперта одним из остальных четырёх ключей."""
Ronove,"""Верно. .........Но был обнаружен не только универсальный ключ."""
{f:5:Virgilia},"""Да."""
{f:5:Virgilia},"""......Рядом с трупом был найден западный конверт с семейным гербом на нём. Вместо письма в нём хранился ключ к комнате для гостей на втором этаже."""
Ushiromiya Battler,"""......Ключ к комнате для гостей на втором этаже... Единственный ключ помимо универсального, способный отпереть комнату для гостей на втором этаже. Это определение подходит?"""
{f:5:Beatrice},"""Хм‐м, нет проблем. И, в отличие от универсальных ключей, этот ключ один."""
Ronove,"""Другими словами, отпереть ту конкретную комнату, в дополнение к универсальным ключам, может этот ключ."""
Ushiromiya Battler,"""......Получается, это сообщение для них, гласящее, чтобы дальше они пошли в гостевую комнату на втором этаже? Значит, взрослые перешли в комнату на втором этаже?"""
{f:5:Virgilia},"""Да."""
{f:5:Virgilia},"""Дверь в гостевую комнату на втором этаже была заперта, а на ней был нарисован магический круг. ......Родственники открыли её ключом, найденным ими на трупе Шаннон."""
{f:5:Virgilia},"""Внутри неё они обнаружили труп Кумасавы. Комната являлась закрытой комнатой. Это заявление основывается на 'определении закрытой комнаты по {f:5:Беатриче}'."""
{f:5:Virgilia},""".........У Кумасавы был при себе универсальный ключ. Родственники забрали его."""
{f:5:Virgilia},"""Как и в случае с Шаннон, рядом с её телом обнаружили западный конверт с ключом в нём. Это был ключ к спальне для прислуги на третьем этаже. Родственники перешли на третий этаж в эту комнату."""
Ushiromiya Battler,"""И на двери в эту комнату на третьем этаже тоже был нарисован магический круг, а сама она была заперта?"""
{f:5:Virgilia},"""Да."""
{f:5:Virgilia},"""Внутри этой комнаты был обнаружен труп Годы. Комната оказалась запертой комнатой, основанной на 'определении запертой Комнаты по {f:5:Беатриче}'."""
{f:5:Virgilia},""".........При Годе был один универсальный ключ. Родственники забрали его."""
{f:5:Virgilia},"""И как и в прежний раз, при нём был обнаружен конверт с семейной печатью. Внутри находился ключ к комнате для важных персон на втором этаже. Родственники переместились в эту комнату."""
Ushiromiya Battler,""".........Как это понимать? Что ты задумала?"""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*. Разве это стоит того, чтобы прожигать меня взглядом? Это закрытая комната, но всё ещё имеется несколько ключей, способных открыть её, так ведь? А в дополнение к универсальным ключам были приложены конкретные ключи к каждой комнате."""
Ushiromiya Battler,"""......Мне не нравится, как всё развивается. ......Но я вижу, к чему это приведёт. Значит, так продолжится для всех шестерых человек?"""
{f:5:Virgilia},"""Да, именно так. Внутри комнаты для важных гостей на втором этаже был обнаружен труп Генджи."""
{f:5:Virgilia},"""Был собран ещё один универсальный ключ. Вместе с ним был обнаружен ключ в подвальную котельную."""
{f:5:Virgilia},"""Они переместились туда. Там они обнаружили труп Кинзо."""
{f:5:Virgilia},"""Там же они нашли ещё и ключ к часовне."""
{f:5:Virgilia},"""И переместились в часовню."""
{f:5:Virgilia},"""В часовне был найден труп Канона. Был изъят ещё один универсальный ключ. Заодно обнаружился и ключ к гостиной на первом этаже. ......Таким образом, реконструкция того, как были обнаружены трупы, завершена."""
Ronove,"""Дополнение. Вместе с ключом в часовню, рядом с трупом Кинзо было найдено письмо в западном конверте. Ты уже успел ознакомиться с его содержанием. Оно ещё раз уведомило родственников разгадать загадку эпитафии."""
Ushiromiya Battler,""".........В таком случае... Что же получается? Если в последнем месте, где был обнаружен Канон, находился ключ к самой первой комнате — гостиной, где нашли Шаннон... То мы получаем шесть связанных по цепочке закрытых комнат, так?"""
{f:5:Beatrice},"""Именно! Шесть связанных закрытых комнат. Все ключи, призванные отпереть каждую, находятся внутри следующей комнаты."""
{f:5:Beatrice},"""Другими словами, эти шесть закрытых комнат составляют одну массивную закрытую комнату, и все универсальные ключи, включая отдельные ключи к комнатам, заперты внутри неё!.."""
{f:5:Beatrice},"""{p:1:Более того, все двери и окна в шести комната совершенно нормальные}. {p:1:Не существует никаких устройств, вроде автоматического замка, способных запереть, не прибегая к ключу}. *хи‐хи*хи‐хи*, ну, что скажешь, не красота ли, а‐а‐а? Ухья‐хья‐хья‐а‐а‐а!"""
Ronove,"""Миледи, я уже говорил вам, так не изящно."""
,"Когда Ронове осадил её, она лишь проказливо показал ему язык."
{f:5:Beatrice},"""Ухи‐хи‐хи, пардон, пардон. Я просто пришла в хорошее настроение, играя с Баттлером."""
{f:5:Beatrice},"""*хи‐хи*, итак, Баттлер? Что ты думаешь о моём новом ходе? Если ты не можешь придумать ничего особенного, то я могу показать тебе, как приказала козлоголовым перенести трупы, и запечатала все двери магией."""
Ushiromiya Battler,"""Делай что хочешь. Я с уважением выслушаю выдвинутую тобою 'магическую теорию'. Однако я могу выдвинуть 'человеческую теорию', полностью отличающуюся от твоего заявления, но не вмешивающуюся в него."""
Ushiromiya Battler,"""То есть, другими словами, мне нету нужды выслушивать твою лабуду! Расписывай свою теорию о том, как тебе удалось запереть дверь своей семицветной магией и взмахами волшебной палочки, сколько влезет. А пока ты этим занимаешься, можешь заодно позаботиться о жабьем масле и универсальном кухонном ноже!"""
Ushiromiya Battler,"""{f:5:Вергилия} воссоздай сцену преступления! Ищи слабость! Точно ли они все умерли? Если один из них притворяется мёртвым, то это не закрытая комната!"""
{f:5:Virgilia},"""Нанджо проверил их состояние и констатировал смерть. Однако, в силу 'Доказательства дьявола', невозможно отрицать вероятность неправильного диагноза. ......Другими словами, нельзя свести вероятность, что доктор Нанджо не усмотрел, живи ли они, к нулю."""
Ushiromiya Battler,"""Вот оно, это 'Доказательство дьявола'. Но существует меч, способный рассечь его!"""
{f:5:Beatrice},"""Чем они занимаются? ......Похоже, они замечательно проводят время, исключив меня из дискуссии. Я же их оппонент, так? И это при том, что я сказала им как следует приготовиться..."""
Ronove,"""Изначально, при участи в шахматной партии, общение с противником не является необходимым."""
Ronove,"""......Вы говорили загадками при общении и не делали ходов, миледи. ...Скорее всего, до такого дошло потому, что он не желает, чтобы его сбили с толку."""
{f:5:Beatrice},"""............У‐у. ......По какой‐то причине я не могу с этим смириться."""
Ronove,"""Вы же вызвали его на шахматный поединок, не так ли, миледи?"""
{f:5:Beatrice},"""Так то оно так, но... У‐у!"""
,"{f:5:Беатриче} надулась, словно говоря ""Я не понимаю, почему мне это не нравится""!"""
{f:5:Virgilia},"""Поскольку полиция ещё не прибила на место преступления, способной человеческой стороны доказывать ограничена. Для точного установления смерти я бы рекомендовала тебе попросить у неё подтверждения."""
Ushiromiya Battler,"""Ладно, тут я и нанесу удар! Повтори!"""
Ushiromiya Battler,"""'Все шестеро жертв мертвы'!"""
Ronove,"""......Миледи, он попросил вас что‐то повторить."""
Ushiromiya Battler,"""Эй, хватит валять дурака! Ты отказываешься повторить?! Вот где начинается наша битва!"""
{f:5:Beatrice},"""Что?! Ой‐ой‐ой‐ой‐ой! *хи‐хи*хи‐хи*, пардон, пардон, всё в порядке, я отвечу."""
{f:5:Beatrice},"""{p:1:Шесть человек: Кинзо, Генджи, Шаннон, Канон, Года и Кумасава мертвы}!"""
Ushiromiya Battler,"""Почему ты так уверена? ...Ладно. Значит, с первым покончено. Краткий путь, согласно которому они притворяются мёртвыми оказался недействительным с самого начала."""
{f:5:Beatrice},"""*хи‐хи*! Я больше не буду делать тебе поблажек, так что нападай на меня так, как тебе вздумается. Я разрублю твои атаки наискось!"""
Ushiromiya Battler,"""Тогда повтори это! Никто не прячется ни в одной из шести комнат! Покажи мне, что можешь отрицать существование людей, о которых мы не знаем!"""
{f:5:Beatrice},"""Я отвечу."""
{f:5:Beatrice},"""{p:1:Никто не прячется в шести комнатах}!"""
Ushiromiya Battler,"""Ладно. Теперь я могу быть уверен, что их именно шесть. И они не притворяются мёртвыми."""
{f:5:Beatrice},"""......Ну и как ты поступишь? Когда человек уже ничего не может здесь поделать. Покорно склонись перед фактом, что я могу управлять замками при помощи моей замечательной магии, ла‐адно?"""
Ushiromiya Battler,"""Кончай трепаться. Повтори и это. 'Шестеро смертей были моментальными'!"""
{f:5:Beatrice},"""Мгновенная смерть? Хо, что ты подразумеваешь под этим?"""
{f:5:Virgilia},"""......Это означает наличие возможности, что одна из жертв, будучи на краю смерти, смогла убежать в комнату, запереть дверь, а потом умереть, создав тем самым запертую комнату."""
Ronove,"""...Хмф. Классическое число закрытых комнат. Случай, когда определено, что жертва получила рану и умерла какое‐то спустя после этого. Имеется возможность случайного создания запертой комнаты, когда жертва запирается от убийцы в комнате, а уже запершись, испускает дух."""
{f:5:Virgilia},"""Для отрицания данной возможности тебе придётся объявить красным, что 'шесть человек умерли мгновенно'."""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*! Как пожелаете, как пожелаете, я зарублю тебя своим драгоценным красным мечом!"""
{f:5:Beatrice},"""{p:1:Шесть человек умерли мгновенно}! Под мгновенной смертью я подразумеваю, что как только на них напали, они потеряли способность к действию."""
{f:5:Beatrice},"""Ну, если рассмотреть всё значение, то они могли протянуть несколько секунд или минут перед тем, как умереть. Но что бы ни случилось, для них совершенно невозможно выполнение каких‐либо действий по собственной воле. В этом смысле я могу заявить, что они умерли мгновенно!"""
Ushiromiya Battler,"""...Всё заявленное прежде было проверкой на классическую закрытую комнату. Моё противостояние тебе на поле закрытых комнат начнётся сейчас, договорились? Если преступник не внутри, то они находятся снаружи. Так что они как‐нибудь убили их вне комнат."""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*! Ты совсем выжил из ума? Закрытая же комната равна невозможности совершения убийства снаружи?! Поэтому убийство не может быть ничем иным, кроме как магическим!"""
Ushiromiya Battler,"""Нет, это не так. Правильнее будет сказать 'произошедшее убийство — это не закрытая комната'! Сколько бы ты ни говорила загадками, это определённо не закрытая комната! А всего лишь подделка, напоминающая закрытую комнату!"""
Ronove,"""Но Баттлер‐сама, {p:1:В комнате находятся лишь жертвы,} {p:1:а других людей в комнате не существует}. И согласно милединому определению закрытой комнаты, дистанционные убийства вне комнаты чётко отрицаются, разве не так?"""
Ushiromiya Battler,"""Погоди. Определение дистанционного убийства довольно‐таки обширно, верно? Это не только вытаскивание удочки, находясь вне комнаты и удушая жертву внутри комнаты."""
Ushiromiya Battler,"""Например... Ловушка может сойти за великолепное дистанционное убийство!"""
{f:5:Beatrice},"""Лову‐ушка? Хо, это ещё что такое?!"""
Ushiromiya Battler,"""Сугубо как пример, давай представим, что им наказали зайти в предварительно избранные комнаты, и закрыть двери изнутри, чтобы самим создать закрытую комнату. В комнате же установлена ловушка, о которой они не знают, и которая убивает их. ......Ну как?! Теперь твоё противоречие не работает!"""
{f:5:Virgilia},"""......Тут проблем нет. Это соответствует существующему положению вещей."""
Ronove,"""...Наша сторона тоже не видит проблем. Это не вступает в конфликт с милединым определением закрытой комнаты."""
{f:5:Beatrice},"""Ку‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха?! К чему эти глупые рассуждения?! В комнатах же не было обнаружено ничего подозрительного, так ведь?"""
{f:5:Beatrice},"""Какой формы была ловушка?! Где она была спрятана и как работала?! Объясни это для всех шести людей, в гостиной, комнате для гостей, спальне для прислуги, комнате для почетных гостей, котельной и часовне. Ну? Ведь не можешь же?!"""
Ushiromiya Battler,"""Я отказываюсь отвечать на это! Я не обязан объяснять это! И несмотря на это, моё заявление не становится недействительным!"""
{f:5:Beatrice},"""Чт... Что ты сказа‐а‐а‐а‐ал?!"""
{f:5:Virgilia},"""{f:5:Беатриче}, это 'Доказательство дьявола'. Его неспособность объяснить форму ловушки не отрицает само наличие ловушки!"""
Ronove,"""............Молодец. Хоть и самонадеянный, но чудесный ход."""
{f:5:Beatrice},"""...Кх!!! Да он уже совсем освоился!.."""
Ushiromiya Battler,"""Шах. При помощи смертельной ловушки Х, которую они не смогли обнаружить, возможно претворение данного убийства в закрытой комнате."""
{f:5:Beatrice},"""...... Ах, я отобью этот шах красной правдой!"""
{f:5:Beatrice},"""{p:1:Шесть человек не были убиты ловушками}!"""
Ushiromiya Battler,"""Определение ловушки?!"""
{f:5:Beatrice},"""О... м‐м‐м... Вот оно! Нечто активированное, когда жертва оказывается в пределах его воздействия в силу собственных действий."""
{f:5:Beatrice},"""А‐а‐ах... Нет, не то! Вещи, активированные пультом дистанционного управления или таймером... Всё подобное также включено в данное определение!"""
Ronove,"""Пу‐ку‐ку... Все устройства, способные привести к убийству без прямого участия установившего их лица. Полагаю, данное определение вполне подходит."""
{f:5:Beatrice},"""Н‐ну как?! Я нанесла ответный удар! Как будто я могу позволить человеку победить эту закрытую комнату!"""
Ushiromiya Battler,"""........................Так ты тоже приходишь в возбуждение, стараясь выиграть."""
{f:5:Beatrice},"""...Чего‐о?! Что ты имеешь в виду?"""
Ushiromiya Battler,"""......Ты тоже отчаянно сражаешься, пытаясь вынудить меня признать твоё существование. До недавнего времени я полагал, что ты лишь односторонне играешь со мной."""
Ushiromiya Battler,"""...Но это было не так. Ты тоже лихорадочно сопротивляешься моим ответам, сражаясь, чтобы доказать, что ты существуешь! Теперь я наконец‐то ощутил, что это правда."""
,"Это не пытка, через которую я прохожу, чтобы сдаться или нет."
Ushiromiya Battler,"""Это сражение между мной и тобой при равных силах!"""
Ushiromiya Battler,"""......Ладно, это становится интересным, не находишь? Шесть человек умерло в закрытых комнатах, в которых больше никого не было. Также не было никакого вмешательства снаружи и ловушек. Если бы я продолжил в том же духе, что и раньше, то подумал бы, что здесь поработала магия."""
Ushiromiya Battler,"""......И если бы ты разыграла какую‐нибудь странную магию, я бы наверняка сдался. .........Это любимая твоя стратегия."""
Ushiromiya Battler,"""...Ты полностью перехватываешь все мои ходы, и в тот момент, когда я, перепробовав всё, падаю на колени, когда защищающая моё сердце сила здорово ослабевает, ты устраиваешь демонстрацию какой‐нибудь странной магии и в один миг одерживаешь верх в игре!"""
{f:5:Virgilia},""".........Она всегда была вспыльчивой. До сих пор не избавилась от вредной привычки спешить, стоит ей только разглядеть признаки победы."""
Ronove,"""Пу‐ку‐ку. Потому что миледи терпеть не может откладывать состязание."""
{f:5:Beatrice},"""Эй, замолчите, молчать!"""
{f:5:Beatrice},"""Сейчас ход Баттлера, так?! Я съела твою фигуру под названием 'ловушка'! Что мне повторить на этот раз? Покажи мне, на что ты способен!"""
Ushiromiya Battler,"""Изволь! Теперь, когда с ловушкой расправились, на первый взгляд это убийство кажется идеальным убийством в закрытой комнате. ...... И вот почему здесь я разверну шахматную доску!"""
{f:5:Beatrice},"""...Вот она, твоя особая техника! Что и как ты собираешься развернуть?! Давай, покажи мне‐е‐е!"""
