Speaker,Russian (RU)
Ushiromiya Krauss,"""Прошу прощения...... но кто вы? Уширомия Краусс. Я присутствую как самый близкий родственник. А это мой ребёнок, Лион."""
Ushiromiya Lion,"""Приятно познакомиться. Уширомия Лион."""
Willard H. Wright,"""......Лион? ......Кто ты?"""
Ushiromiya Lion,"""Пишется '{p:0:理御}', но произносится 'Ли‐он'. ......Знаю, звучит немного странно для японского имени."""
Willard H. Wright,"""............"""
,"Краусс его особо не заинтересовал, но..."
,Уилл озадаченно уставился на незнакомое лицо.
,"Это был скорее не интерес, а чувство, что что‐то не к месту."
Ronoue Genji,"""......Господин Краусс. Мадам говорит, что пора......"""
Ushiromiya Krauss,"""А, да. ......Дамы и господа. Мы можем потревожить покойную, если будем здесь шуметь. Как мне сказали, готов зал ожидания. Пройдёмте туда?"""
,"Краусс позвал всех, и они пошли к залу ожидания часовни."
Ushiromiya Krauss,"""Прошу прощения. Лион, можешь пока занять нашего гостя? Я провожу остальных в зал ожидания."""
Ushiromiya Lion,"""Да, отец."""
,"Напоминало естественный разговор, без неловкости ни для отца, ни для ребёнка."
Willard H. Wright,"""Отец и ребёнок?"""
Ushiromiya Lion,"""Да, а что?.."""
Willard H. Wright,"""Ребёнком Уширомии Краусса должна быть Джессика."""
Ushiromiya Lion,"""Джессика — моя младшая сестра. Мне позвать её?.."""
Willard H. Wright,"""............Нет, не нужно."""
,Видимо...... игра началась сразу с места в карьер.
,"Уилл огляделся, с раздражённым взглядом почёсывая голову."
Ushiromiya Lion,"""......Простите, но что вас связывало с покойной?"""
Willard H. Wright,"""Абсолютно ничего. ......Неприятная история."""
Ushiromiya Lion,""".........Тогда зачем вы пришли на эти похороны?"""
,"Поскольку Лион довольно мягкий человек, поведение Уилла было встречено разве что пустым выражением.{n}......Обычный человек уже давно бы посмотрел с подозрением."
,"Уилл снова почесал голову и сердито крикнул, но на кого‐то другого."
Willard H. Wright,"""Я здесь. Покажись наконец."""
,Члены семьи Уширомия уже последовали указаниям Краусса и перешли в зал ожидания.
,"В холодной, обширной часовне, украшенной жёлтыми розами, остались только Уилл и Лион."
,"""......Пришёл всё‐таки. ......Охотник на магов Райт, инквизитор ереси."""
,Позади них вдруг раздался голос девочки.
,"К моему удивлению, из ниоткуда появилась девочка и опустилась на алтарь."
,"Она как ни в чём не бывало мягко приземлилась на священный похоронный алтарь, раздавив жёлтые розы под своей обувью..."
,"Естественно, Лион не знает её."
,"......Почему один за другим появляются все эти люди, никак не связанные с похоронами?"
Willard H. Wright,"""Я уже в отставке. Если есть работа — попроси нового Райта."""
{f:5:Bernkastel},"""Нет. Я хочу попросить тебя взяться за это дело. ......Ты прочитал *историю*, которую я тебе отправила?.."""
Willard H. Wright,"""......Прошёлся по ней взглядом."""
Ushiromiya Lion,"""Н‐не знаю, кто ты, но предлагаю тебе слезть оттуда. Ты стоишь на священном алтаре."""
,"Выйдя из оцепенения, Лион говорит девочке спуститься с алтаря, но она и не думает."
,"Более того, Уилл продолжает с ней разговаривать, словно там только они вдвоём."
Willard H. Wright,"""Лион, значит. Кто это?"""
{f:5:Bernkastel},"""Ты уже слышал, кто."""
,Уширомия... Лион.
,Ни в одной из предыдущих игр не было никого с таким именем.
Willard H. Wright,"""Твоя фигура?"""
{f:5:Bernkastel},"""Нет. Истинная и правильная фигура этой игровой доски. Появляющийся персонаж."""
Willard H. Wright,"""Ты — Владелец игры. А значит, это твоя фигура."""
{f:5:Bernkastel},"""*хи‐хи*............Я лишь перешла из кошачьей коробки Беато в кошачью коробку побольше. Лион — фигура, которая может в ней появиться."""
Willard H. Wright,"""......А, вот как. ......В общем, это твоя фигура."""
{f:5:Bernkastel},"""Поставленная мной фигура... звучало бы правильнее."""
Willard H. Wright,"""Выходит, эта фигура не подчиняется тебе, как Эрика."""
{f:5:Bernkastel},"""......Какая Эрика? ......*хи‐хи*хи‐хи*."""
Willard H. Wright,"""........."""
Ushiromiya Lion,"""......Эрика? ???"""
Willard H. Wright,"""Не пытайся понять. Только заработаешь головную боль."""
,"Лион понятия не имеет, о чём они."
,"Но ясно, что, хотя они оба посторонние, им многое известно о семье Уширомия."
Ushiromiya Lion,"""Н‐не понимаю, о чём вы... Так или иначе, девочка. Слезь с алтаря, пожалуйста. В будущем я унаследую руководство семьи Уширомия, поэтому прислушайся к моим словам."""
,"Даже мне пришлось повысить голос, говоря с этой девочкой, которая продолжала как ни в чём не бывало стоять на алтаре."
,Однако девочка и внимания не обратила.{n}А вот Уилл отреагировал.
Willard H. Wright,"""......Унаследовать руководство должен Краусс."""
Ushiromiya Lion,"""Мой отец, Краусс, будет действующим главой до тех пор, пока мне не исполнится 20, а потом руководство унаследую я."""
Willard H. Wright,"""Впервые слышу. Доказать можешь?"""
,Даже Лион начинает выходить из себя.{n}Спокойное лицо слегка скривилось.
Ushiromiya Lion,"""Вот серебряное кольцо преемника с однокрылым орлом. Такого доказательства вам достаточно?"""
Willard H. Wright,""".........Серебряное? Несколько раз появлялось золотое кольцо главы, но я никогда не слышал о серебряном кольце для преемника. ......Не помню, чтобы оно было на пальце Краусса или Джессики."""
{f:5:Bernkastel},"""*хи‐хи*...... Я рада. Ты прочитал достаточно внимательно для того, кто прошёлся взглядом."""
Willard H. Wright,"""Когда ведьма вручает тебе историю, никогда не знаешь, какой абсурд там будет. А особенно когда это делает великая ведьма сената."""
Ushiromiya Lion,"""Да...... да кто...... вы такие?! Извините, но я понятия не имею, о чём вы. Если вы положили цветы для покойной — уходите. Не похоже, что вы достойны гостеприимства нашей семьи."""
,"У меня наконец лопнуло терпение.{n}Это были самые строгие слова, которые мог выпалить такой мягкий ребёнок."
,Однако Уиллу и девочке было всё равно...
Willard H. Wright,"""Я пришёл сюда не по своей воле."""
{f:5:Bernkastel},"""Мы тратим время, так что давайте двигаться дальше. ......Райт. Разбей эту игру. Как Владелец игры, я, {f:5:Бернкастель}, приглашаю тебя присоединиться к ней."""
Willard H. Wright,"""Нет."""
{f:5:Bernkastel},"""Почему?"""
Willard H. Wright,"""Я теперь в отставке. ......Рассуждения и детективы меня больше не касаются."""
{f:5:Bernkastel},"""И как намереваешься провести остаток своей жизни? Мастер охоты на ведьм собрался бросить охоту?"""
Willard H. Wright,"""......О, там и лиса охотится, и моллюск охотится. Я пришёл сюда не обсуждать с тобой свою оставшуюся жизнь."""
{f:5:Bernkastel},"""Так ты пришёл отказаться?"""
Willard H. Wright,"""Знайте, что ваши дедуктивные способности воистину впечатляют......"""
{f:5:Bernkastel},"""Тогда поступай как знаешь. Иди куда хочешь. ......Если сможешь уйти отсюда."""
Willard H. Wright,"""............Тч. ......Ну и? Каковы условия и оплата?"""
,"По правде говоря, Уилл смирился ещё в начале."
,"Он знал, что не сможет отклонить приглашение великой леди {f:5:Бернкастель}."
{f:5:Bernkastel},"""'Кто убил {f:5:Беатриче}?' Вот моя игра. В награду я прощу тебя за твою дерзость и позволю тебе покинуть эту часовню."""
Willard H. Wright,"""А я слышал, что ведьмы, ненавидящие скуку, любят хамство."""
{f:5:Bernkastel},"""Только старые клячи, уставшие от тысячелетней жизни. Я ещё довольно молода и люблю придумывать страшные судьбы для хамов вроде тебя......"""
Willard H. Wright,"""......Тч. И? Кто враг?"""
{f:5:Bernkastel},"""Его нет. На твоём пути никто не стоит. Я просто хочу увидеть твой прекрасный шах и мат в этой игре...... И я даже нашла тебе товарища. Вот зачем нам Лион."""
Ushiromiya Lion,"""......?"""
,"Ни с того ни с сего услышав своё имя, Лион опять хмурится."
,"Они продвигаются дальше без моего ведома и понимания, что очень раздражает."
{f:5:Bernkastel},"""Лион — член семьи Уширомия. Никто в этой семье тебя не знает, так что союзник тебе пригодится."""
Ushiromiya Lion,"""......Ничего не понимаю, но я ничем не помогу, пока не знаю подробностей."""
Willard H. Wright,"""Вот видишь?......Что может быть полезнее такой помощи."""
{f:5:Bernkastel},"""Развлеки меня... и мою госпожу. ......Ауау может быть вежливым театралом, но я могу бросить в вас попкорном, если мне станет скучно..."""
Willard H. Wright,"""............"""
,Уилл недовольно почесал голову.
,"Он нисколько не был заинтересован в участии...... но уже понял, что не сможет избежать приказа {f:5:Бернкастель}."
,Он подошёл к гробу и указал на множество роз внутри.
Willard H. Wright,"""Даже если ты просишь меня разгадать дело об убийстве {f:5:Беатриче}... {p:1:Двадцать правил Ван Дайна, правило #7. Преступление без трупа недопустимо}."""
{f:5:Bernkastel},"""{p:2:Доказательство дьявола. Может, он просто не в гробу? Пока ты не можешь доказать, что трупа нет, это детектив}."""
Willard H. Wright,"""{p:1:Правило #1. Преступление без всех представленных улик недопустимо}."""
{f:5:Bernkastel},"""{p:1:Не беспокойся. Здесь всё есть}."""
Willard H. Wright,"""............"""
,"Уилл так и остался недоволен...... но, похоже, понял общую картину."
,"......Как только простого инквизитора ереси вызвала свободная, непостоянная и жестокая великая ведьма сената, он стал не более чем подчинённым. У него всё это время не было возможности отказать ей..."
Willard H. Wright,"""......Значит, кто убил владельца этого пустого гроба......... Я найду его. Но ты дашь мне поступать по‐моему."""
{f:5:Bernkastel},"""Как тебе угодно."""
Willard H. Wright,"""Для начала...... нужно объяснить тебе ситуацию."""
Ushiromiya Lion,"""......Да, хорошо бы."""
,"Должно быть, моё выражение выглядело и сконфуженным, и гневным, и озадаченным."
Willard H. Wright,"""Пошли. ......Будет быстрее, если ты увидишь своими глазами."""
Ushiromiya Lion,"""......Чудесно. Ведите."""
,Уилл кивком подал знак следовать за ним и развернулся.
,"Недовольно фыркнув, Лион идёт следом, будто чтобы увидеть зрелище."
,"......Смотря, как они покидают часовню...... {f:5:Бернкастель} с холодной улыбкой тихо усмехнулась им вслед."
{f:5:Bernkastel},""".........Как мико великой ведьмы театра, драмы и спектакля, {f:5:Фезарин} Что‐то там {f:5:Ауауроры}, и как ведьма чудес, я, {f:5:Бернкастель}, объявляю о начале игры."""
{f:5:Bernkastel},"""......Название истории: 'Реквием золотой ведьмы'. ......Раскрутим историю, подходящую для похорон Беатриче. ......*хи‐хи*хи‐хи*. Что ж, посмотрим, как ты вытащишь внутренности."""
,"Она подождала, пока они покинут часовню."
,"{f:5:Бернкастель} испарилась в пустом воздухе так же, как когда появилась."
,Осталось только её неприятное хихиканье......
,Снаружи по‐прежнему лил дождь.
,"Увидев, как к приёмной стойке приближаются гость и член семьи, Канон низко поклонился."
Ushiromiya Lion,"""......Хорошая работа. Можешь пока взять перерыв, так что не мог бы ты нас оставить? Э‐э........."""
Kanon,""".........Канон. Да, как пожелаете."""
,Канон низко поклонился и ушёл.
Willard H. Wright,"""Ты не помнишь имена всех своих слуг?"""
Ushiromiya Lion,"""......В нашей семье много молодых слуг, которые приходят и уходят, и обычно они постоянно меняются. Итак. Что вы хотите мне объяснить? Кто вы и какое у вас дело к этой семье? Разумеется, убеждать меня вовсе не обязательно. Можете уходить, если хотите."""
Willard H. Wright,"""Отсюда нет выхода. Ни для меня...... ни для кого."""
Ushiromiya Lion,"""Не могли бы вы перестать? Хватит всё время говорить запутанными загадками. Даже моему терпению есть предел. Если я вас не устраиваю, может, пусть вас выпроводит Генджи или Года?"""
Willard H. Wright,"""Хватит шуметь. ......Посмотри."""
Ushiromiya Lion,"""Да, я вижу. Памятная роза. Хотите показать мне фокус?"""
,"Он взял со стойки одну розу из предлагаемых цветов и показал её мне, будто показывая, что нет никаких механизмов и уловок."
,А затем медленно поднял её.
Willard H. Wright,"""......Смотри."""
Ushiromiya Lion,"""Да, смотрю. Из неё вылетит голубь? Или, может, флаги и фейерверки? ......Э?"""
,Уилл бросил розу.
,Она должна была пролететь по дуге и упасть в лужу.
,"Но вышло не так, от чего Лион лишается дара речи."
,"Да, роза, брошенная Уиллом, полетела в точности по дуге."
,От быстрого ветра она должна была ускориться.
,"Однако, уже собравшись вылететь из тени карниза под дождь...... она остановилась прямо на лету, как будто воздух вокруг неё превратился в сироп."
,И не только.
,"Прекрасные жёлтые лепестки зависшей в воздухе розы один за другим начали темнеть...... и стали чёрной шелухой, как сожжённый уголь."
,Но даже после этого роза осталась висеть в воздухе......
Ushiromiya Lion,"""......Что это за трюк такой? ......A‐"""
Willard H. Wright,"""Не двигайся."""
,"Лион подходит ближе, чтобы дотронуться до остатков розы, зависшей в воздухе,"
,однако Уилл грубо преграждает дорогу рукой.
,"Словно говоря, что уходить отсюда — верная смерть."
Willard H. Wright,"""......Эту часовню отрезали от фрагмента. Сейчас мы заперты в концентрированной временной петле."""
Ushiromiya Lion,"""Как...... это понимать?!"""
Willard H. Wright,"""......Объяснять не хочется, поэтому скажу кратко. В общем, пока мы не сыграем в игру этой ведьмы, отсюда никто не сможет уйти."""
Ushiromiya Lion,"""О...... о чём вы говорите?! Похороны уже закончились! Некоторые наверняка захотят вернуться в особняк или в домик для гостей. Так не пойдёт!"""
Willard H. Wright,"""Если что‐то не устраивает — вини ведьму. Я тоже не рад застрять здесь."""
Ushiromiya Lion,"""Эта девочка — ваша знакомая, так?! Заставьте её прекратить всю эту странность."""
Willard H. Wright,"""Сейчас она сидит в кресле зрителя с ведром попкорна. Даже если позвать её, она не придёт."""
Ushiromiya Lion,"""Ни... ничего не понимаю!"""
,Это короткое предложение описало все мои чувства.
,"Мне довелось увидеть, как брошенная им роза мгновенно завяла в дождливой тьме."
,......С другой брошенной мной розой произошло то же самое.
,"Никто бы не захотел испытывать на себе страшное нечто, способное вмиг раскрошить розу......"
Willard H. Wright,"""Есть только один способ выбраться отсюда. ......Нам нужно сыграть в игру {f:5:Бернкастель}."""
Ushiromiya Lion,"""......Про то, кто убил Беатриче?"""
Willard H. Wright,"""Вот что она сказала нам расследовать. Если расскажешь, дело пойдёт быстрее. ......Эта непостоянная ведьма будет довольна. Ты сможешь избавиться от нас двоих, а меня ждёт свидание с Дианой. ......Если я задержусь, она опять начнёт драть диван."""
Ushiromiya Lion,"""Кто убил Беатриче, значит... Это не то, о чём начинают спрашивать семью, объявившись на похоронах."""
Willard H. Wright,"""Допрос семьи — одна из основ детективного жанра. Смирись. ......Я знаю, что {f:5:Беатриче} — любовница Кинзо, главы семьи."""
Ushiromiya Lion,"""............ Вы и вправду странный человек. ......Сколько вам известно о нашей семье? ......Вы уверены, что никак с нами не связаны?.."""
,"Уилл столько знал о семье Уширомия потому, что {f:5:Бернкастель} показала ему все предыдущие фрагменты."
,"Разумеется, сам он не был связан с этой семьёй.{n}Сама плоскость его существования была на другом уровне."
Willard H. Wright,"""Однако {f:5:Беатриче} умерла уже очень давно. По словам Генджи, она скончалась до того, как особняк достроили, но причина её смерти неясна. .........Если честно, я впервые слышу, что её *убили*. ......Расскажи мне об этом."""
Ushiromiya Lion,"""......Меня зовут Уширомия Лион."""
Willard H. Wright,"""Уиллард. Зови меня Уиллом."""
,Уилл впервые представился.
,"С приветствиями наконец покончено, и теперь Лион может говорить с ним на равной основе."
,......Однако Лион только глубоко вздыхает и с неопределённой улыбкой поднимает взгляд к небу.
Ushiromiya Lion,"""Мистер Уилл."""
Willard H. Wright,"""Просто Уилл. Я буду называть тебя по имени."""
Ushiromiya Lion,"""......Уилл. Если честно...... даже я почти ничего не знаю о Беатриче."""
Willard H. Wright,""".........Вот как. Думаю, эта игра проводится неспроста."""
,"Вот бы Уиллу рассказали всё, раскрыв правду без всяких усилий с его стороны......"
,"Видимо, всё не так просто."
Ushiromiya Lion,"""Все, кто вхож в семью Уширомия, знают имя и внешность Беатриче."""
Willard H. Wright,"""Из‐за огромного портрета в зале. Его повесили в апреле 1984."""
Ushiromiya Lion,"""В самом деле...... откуда вы столько знаете? ......Хотя ладно. Пора уже перестать удивляться. Вы просто опять начнёте говорить загадками."""
,"Лион живёт в главной семье и в будущем унаследует руководство.{n}Кинзо часто разговаривает с человеком, которому всё передаст."
,Благодаря этому Лион умеет общаться с капризными и трудными людьми.
,"С пониманием, что застревать на деталях — пустая трата времени, разговор плавно пошёл по течению, словно Лион и незнакомец Уилл долгое время были друзьями......"
Willard H. Wright,"""Все знают {f:5:Беатриче}. И в то же время её не знает никто. Кинзо — единственный, кто встречал её."""
Ushiromiya Lion,"""......Глава сегодня как никогда всем недоволен. Я представлю вас ему, когда выпадет шанс, так что попрошу набраться терпения, Уилл."""
Willard H. Wright,"""Быстро. ......Я думал, ты дольше будешь отказываться сотрудничать."""
Ushiromiya Lion,"""Я с давних пор составляю компанию главе семьи. Я умею принимать самые необоснованные ситуации и просто плыть по течению."""
,"{f:5:Бернкастель} создала 'барьер', отрезающий часовню от остального мира."
,"Чтобы сломать его, им нужно выяснить 'кто убил {f:5:Беатриче}'."
,"Лион так часто выслушивает разглагольствования Кинзо, что понимания этого достаточно......"
