Speaker,Russian (RU)
Clair,"""Первая игра, пятые сумерки. Последние секунды принесённого в жертву мальчика с кинжалом в груди."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......Ведьма и иллюзорный кинжал могут пронзить только иллюзии."""
Clair,"""Первая игра, шестые, седьмые и восьмые сумерки. В закрытой комнате поющей девочки лежат три трупа."""
Willard H. Wright,"""Иллюзиям к иллюзиям. ......Иллюзии — песня ослеплённой девочки. Иллюзия закрытой комнаты."""
Clair,""".........Хорошо. ......Да, как я и думала, вы великолепны."""
Willard H. Wright,"""......Эта игра с самого начала была рискованной. ......Что если бы он всё‐таки шагнул внутрь, захотев увидеть мёртвое лицо?"""
Clair,"""Вот что означает предаться судьбе."""
Willard H. Wright,"""......И вот та рулетка, о которой ты говорила."""
Clair,"""Продолжим. Вторая игра, первые сумерки. Шестеро с разорванными желудками в закрытой часовне."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......Золотая истина заперта на иллюзорный замок."""
Clair,"""Вторая игра, вторые сумерки. Трупы двоих, которые близки друг другу, не близки."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......Иллюзии, выполнившие свою роль, не оставляют трупов."""
Clair,"""Вторая игра, четвёртые, пятые и шестые сумерки. В закрытой комнате Нацухи никого не стало."""
Willard H. Wright,"""Земля к земле. ......Никто не станет оспаривать, что гроб — закрытая комната."""
Clair,"""Вторая игра, седьмые и восьмые сумерки. Двое зарезаны красноглазым призраком."""
Willard H. Wright,"""Земля к земле. Иллюзии к иллюзиям. ......Иллюзия не может создать труп."""
,"Каждый раз, когда лезвие проходило сквозь тело Клэр, повсюду разлетались жёлтые лепестки."
,"......Лепестки, обволакивающие её сердце, понемногу отрывались."
,Иллюзия ведьмы разрушалась...... и становилась цветочными лепестками.
Clair,"""Третья игра, первые сумерки. Шесть трупов, связанных цепью закрытых комнат."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......В кольце закрытых комнат конец и начало пересекаются."""
Clair,"""Третья игра, вторые сумерки. Трупы матери и ребёнка лежат вместе в розарии."""
Willard H. Wright,"""Земля к земле. ......Как говорится, нет лжи в последние мгновения."""
Clair,"""Третья игра, четвёртые, пятые и шестые сумерки. В особняке лежат три трупа."""
Willard H. Wright,"""Земля к земле. ......Как говорится, нет лжи в последние мгновения."""
Clair,"""Третья игра, седьмые и восьмые сумерки. Трупы мужа и жены лежат на виду в беседке."""
Willard H. Wright,"""Земля к земле. ......Очевидный преступник владеет изменчивым лезвием."""
Clair,"""Четвёртая игра, первые сумерки. По столовой пронёсся устроивший кровопролитие шторм."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......Истории, сотканные золотой правдой, возвращаются в иллюзии."""
Clair,"""Четвёртая игра, вторые сумерки. Двое молодых предстают перед своими испытаниями и вместе погибают."""
Willard H. Wright,"""Иллюзии к иллюзиям. ......Истории, сотканные золотой правдой, возвращаются в иллюзии."""
Clair,"""Четвёртая игра, пятые, шестые, седьмые и восьмые сумерки. Никто из беглецов не выжил."""
Willard H. Wright,"""Земля к земле. Иллюзии к иллюзиям. ......Безмолвные трупы, приукрашенные вымыслом."""
Clair,"""Четвёртая игра, девятые сумерки. И никого не стало."""
Willard H. Wright,"""Земля к земле. Иллюзии к иллюзиям. ......Вымысел, запертый в кошачьей коробке, становится правдой."""
,......Клэр снова и снова рассекал кромешно чёрный меч.
,В доказательство часовню наполнили жёлтые лепестки...... кружащие словно золотой снег.
Ushiromiya Lion,"""......Как красиво........."""
{f:5:Bernkastel},"""Кто бы не хотел, чтобы его последние мгновения были такими?"""
,Золотой снег напоминал конфетти в финале шоу.{n}На её сцену...... наконец упал занавес.
Clair,"""......Тогда последний вопрос."""
Willard H. Wright,""".........Да."""
,"Клэр медленно подняла руки.{n}Меч, который она держала, стал жёлтыми лепестками роз и растаял."
,"Она стояла, раскинув руки и ожидая последнего удара......"
Clair,"""Кто‐о... я?.."""
Willard H. Wright,"""Иллюзии... к иллюзиям. ......Предопределённый жнец приводит историю к концу независимо от воли ведьмы."""
,"Кромешное лезвие, которым высоко взмахнул Уилл...... разрезало Клэр."
,"Одновременно с этим её сдул порыв ветра. ......Её человеческий облик вмиг рассеялся, превратившись в бурю золотых лепестков, и был разорван."
,"После того как её сдуло, в воздухе осталось золотое сердце, но порыв ветра и его поглотил и разорвал на лепестки."
,По часовне кружился золотой ветровой поток...... Затем вихрь лепестков рассеялся...... и исчез......
,"Немногие оставшиеся лепестки кружились как снежинки, и эти последние следы красиво украсили часовню."
,.........Центр сцены осветил луч света.
,"Там стояла Клэр, чья история закончилась."
,Медленно...... тихо...... она посмотрела на аудиторию и поклонилась.
,По помещению прокатились аплодисменты.
,"Конец её долгой истории, которую она только что закончила рассказывать, был встречен бурными овациями."
,"Они распространялись всё дальше. ......И дальше, и дальше."
,Сцена медленно канула во тьму забвения.
,За темнотой и занавесом Клэр продолжала кланяться под нескончаемые аплодисменты...... а затем исчезла.
,......Люди рождаются с грехом... и живут чтобы заслужить прощение.
,"Или же они рождаются с загадками... и живут в поисках того, кто разгадал бы их."
,На этом все её загадки разгаданы...... и не осталось затяжных сожалений.
,Люди — загадки.
,"Они хотят, чтобы их загадку разгадали.{n}Проживают жизнь в ожидании того, кто разгадал бы кто они — самую трудную загадку на свете."
,"Они хотят, чтобы кто‐нибудь взялся за загадку о том, кто они.{n}И чтобы этот человек разгадал её."
,Для неё это желание исполнилось......
,......Её душа больше не будет блуждать.
,"Покойся с миром, в своём гробу кошачьей коробки......"
,Хотя в метели кружилось столько жёлтых лепестков...... ни одного не осталось.
,"Всё обратилось в пыль, испарилось, будто ничего и не было...... и вновь повисла тишина."
,"Если подумать, даже шум дождя стих. Дождь вдруг прекратился."
Ushiromiya Lion,"""............"""
Willard H. Wright,"""......Встреча с тобой стала её спасением."""
Ushiromiya Lion,"""Надеюсь...... что так."""
Willard H. Wright,"""Она прокляла себя и свою неизбежную, тупиковую судьбу... и смирилась. ......Встреча с тобой, счастливое чудо в её глазах, спасла её так, как ничто больше не могло. ......Поэтому не делай такое лицо."""
{f:5:Bernkastel},"""............Хех."""
Willard H. Wright,"""Довольно вкусная концовка...... для тебя."""
{f:5:Bernkastel},"""......Ауау только сказала мне провести похороны. ......Впрочем, я просто позвала тебя, посредника, чтобы всё сделал ты."""
Ushiromiya Lion,"""Спасибо, Уилл."""
Willard H. Wright,"""......Хм?"""
Ushiromiya Lion,"""Я хочу поблагодарить тебя за Клэр. ......Спасибо, что рассёк все затяжные сожаления... меня из другой судьбы."""
Willard H. Wright,"""......Я думал, ты дольше будешь в слепом замешательстве хвататься за голову."""
Ushiromiya Lion,"""Теперь я понимаю. ......Понимаю, какая счастливая у меня жизнь. ......Если бы судьба сыграла со мной... в другом мире мне бы пришлось застрять в той же тупиковой судьбе. ......Но благодаря крайне маловероятной удаче я живу в этом мире. ......Теперь я знаю, как много это значит, насколько это ценно."""
Willard H. Wright,"""............"""
{f:5:Bernkastel},""".........Что? С чего этот выразительный взгляд?"""
Willard H. Wright,"""Я думал, что достойных ведьм нет...... но, наверное, придётся пересмотреть эту теорию."""
{f:5:Bernkastel},"""Не беспокойся, незачем пересматривать. ......Я присоединилась к её игре просто чтобы убить время. ......И несмотря на поражение, мне понравилось."""
{f:5:Bernkastel},"""......Она умерла, не сложив свою игровую доску. ......Я лишь взяла на себя ответственность прибраться... в благодарность за то, что она дала мне сыграть, и потому что такова обязанность проигравшего."""
Willard H. Wright,"""......Я был уверен, что ты поступишь куда более жестоко."""
{f:5:Bernkastel},"""Более жестоко?"""
Willard H. Wright,"""Мне казалось, что это будет жестокая игра, пренебрегающая сердцем."""
{f:5:Bernkastel},"""Да, эта игра была жестока. ......Хотя она объявила её фантастикой, я привела тебя и закончила её как детектив. ......Иллюзия ведьмы эффектно разбита, и моя крошечная месть свершилась."""
Willard H. Wright,"""............"""
{f:5:Bernkastel},"""Эта история о переплетённой любви заканчивается благодаря абсолютной и бесспорной силе воли. ......Из уважения к такой силе воли, ведьма абсолюта всего на два дня сделала её ведьмой."""
{f:5:Bernkastel},"""......Даже за эти ограниченные два дня я смогла насладиться бесконечным калейдоскопом. ......Я не стану даровать одобрение, поэтому чуда не будет. .........Но даже этот конец был желанным для неё."""
Ushiromiya Lion,"""......Так всё же, какова правда, скрытая за бесконечными историями?"""
Willard H. Wright,"""Кто знает? Нельзя сказать наверняка. ......Такова кошачья коробка."""
{f:5:Bernkastel},"""Открывая коробку, получаешь историю, где от особняка ничего не осталось и никто, кроме Евы, не выжил. ......Раз Ева умерла, ничего не рассказав, вся правда внутри кошачьей коробки. .........В ограниченной коробке хранятся бесконечные возможности."""
Ushiromiya Lion,"""......Если подумать, Золотой Землёй мог быть весь остров, на котором она жила и умерла."""
{f:5:Bernkastel},"""Если можно назвать кошачью коробку Золотой Землёй. ......Кстати, Баттлер написал самую забавную историю, которую только можно представить внутри кошачьей коробки."""
Willard H. Wright,"""......Ты про ту книгу в гробу {f:5:Беатриче}?"""
{f:5:Bernkastel},"""Да. .........Счастливейшая возможная для неё история, которую он придумал сам."""
Ushiromiya Lion,"""Весёлая, полная любви...... счастливая история. ......Мне тоже кажется, что...... такая история лучше всего подходит для того, чтобы положить её в её гроб."""
Willard H. Wright,"""Нет, неправда."""
Ushiromiya Lion,"""......Э?"""
Willard H. Wright,""".........Вспомни, что сказала Клэр. ......{i:Ты} её надежда и спасение.{i:Твоя} счастливая жизнь будет её самым главным спасением."""
Ushiromiya Lion,"""..................Верно."""
{f:5:Bernkastel},"""......Живи счастливо. Это единственное, что тебе нужно, чтобы быть её чудом."""
Ushiromiya Lion,"""Да. .........Я буду жить достаточно счастливо для нас обоих."""
Willard H. Wright,"""......Удивительно, что ты нашла это дитя. Тебе ведь пришлось искать среди двух миллионов... в огромном море."""
{f:5:Bernkastel},"""Такие мелочи — всё, на что я способна."""
Willard H. Wright,""".........Хмф."""
{f:5:Bernkastel},"""На этом похороны закончены. ......Как и обещала, я сняла барьер. Как только ты уйдёшь, время снова начнёт двигаться как обычно."""
Willard H. Wright,"""Наконец закончила с нами? Если я скорее не вернусь, Диана начнёт драть занавески."""
Ushiromiya Lion,"""......Мы недолго были вместе, но спасибо за помощь."""
Willard H. Wright,"""Пока. Живи счастливо... ради сотен тысяч других тебя."""
,"Когда он покинул часовню, над ним растянулось прекрасное небо после дождя."
,"Небо, представляющее собой смесь дождевых облаков, проблесков солнечного света и оттенка сумерек, было красотой, которую не описать словами."
,"Уилл медленно спустился по каменной лестнице, наступая в лужи.{n}Затем он не оборачиваясь махнул рукой... и ушёл от часовни."
,Он и его шаги постепенно исчезли...... пока не осталось и следа.
{f:5:Bernkastel},"""Что ж, пора и мне исчезнуть. ......Прощай, Лион."""
Ushiromiya Lion,"""Вас я тоже благодарю. ......Кажется, вы услышали от меня много чего неучтивого. Примите мои извинения. ......Благодаря вам теперь я знаю нечто очень важное."""
{f:5:Bernkastel},"""............"""
Ushiromiya Lion,"""......Что?"""
{f:5:Bernkastel},"""Нет, ничего. ......Меня уже век никто не благодарил, и я не знала, как реагировать."""
,{f:5:Бернкастель} пожала плечами и взмыла в воздух.
,"Она посмотрела на прекрасный свет семи цветов, сияющий сквозь витражи, и сказала так, будто оттуда за ней кто‐то наблюдал с небес."
{f:5:Bernkastel},"""Ауаурора. Этого хватило для того, чтобы ты проверила ответ? Если до сих пор не понимаешь, можно собрать на чаепитие других ведьм‐наблюдателей и выслушать их теории."""
{f:5:Bernkastel},"""Я жестокая и больше не стану давать подсказки. Нет ведьм, которые не думают. Ведь такие ведьмы либо умирают, либо превращаются в водоросли."""
{f:5:Bernkastel},"""......Да, теперь ты можешь оглянуться на прошлое и выпить, видя, как была верна твоя теория. Мне надоело играть злодейку... и быть мико. Ты со мной закончила. ......Пока, Лион. И вы, ведьмы‐наблюдатели."""
,{f:5:Бернкастель} вспыхнула и исчезла.{n}Блеснул единственный жёлтый лепесток.
,"......Лион поднимает его.{n}Единственный след чуда, оставшийся в часовне......"
,Вдруг послышались бодрые голоса.
,Это были родственники. Родственники один за другим вышли из зала ожидания.
Ushiromiya Natsuhi,"""Вот ты где, Лион. Я искала тебя."""
Ushiromiya Lion,"""Мама. Прошу прощения. Меня просто заняли кое‐какие мысли."""
Ushiromiya Hideyoshi,"""Кажется, дождь кончился! Наконец‐то более‐менее хорошая погода!"""
Ushiromiya Krauss,"""Дамы и господа, давайте вернёмся в особняк. Мне сказали, что похороны {f:5:Беатриче} закончены."""
Ushiromiya Lion,"""Папа, где глава?"""
Ushiromiya Rudolf,"""Он сейчас подойдёт. Сегодня был такой безумный день. Подыгрывать отцу с похоронным шоу было мучением."""
Ushiromiya Kyrie,"""Не говори так. Эта церемония была очень важна."""
Ushiromiya Rosa,"""Верно. Для отца она многое значила."""
Ushiromiya Eva,"""Я умираю от голода. Года, приготовите нам что‐нибудь?"""
Gohda Toshiro,"""Да, мэм! И сразу же сделаю чай."""
Ushiromiya Kinzo,"""......Где Лион?! Подай мне руку."""
Ushiromiya Lion,"""Наш глава семьи!.. Наконец‐то."""
,"Как только Кинзо выходит вслед за другими, Лион подбегает к нему."
Ushiromiya Kinzo,"""......Хорошая работа. ......Похороны {f:5:Беатриче} закончены."""
Ushiromiya Lion,"""Да. ......Душа {f:5:Беатриче} наверняка спасена."""
Ushiromiya Kinzo,"""..................Откуда тебе знать?"""
Ushiromiya Lion,"""Мы только что были вместе. ......На моих глазах она отправилась в свой путь без сожалений. Поэтому я знаю."""
Ushiromiya Kinzo,"""............"""
Ushiromiya Lion,"""......Я гарантирую."""
Ushiromiya Kinzo,"""Вот как. ............Раз ты так говоришь, значит, так и есть."""
,"Родственники один за другим покидают часовню.{n}Лион тоже уходит, подставляя Кинзо плечо."
,"Сквозь облака выглянул солнечный луч...... напоминая лестницу, ведущую в небеса."
