Speaker,Russian (RU)
{f:5:Beatrice},"""Я могла бы понять, будь это поединок двух человек за одну женщину! Если бы эта дуэль была нужна, чтобы трое влюблённых сократились до двух!.. Но тут две пары! Мир, созданный каждой парой, уже полный! Их ничто не вынуждает сражаться!"""
Zepar,"""Минимальное число людей для создания мира — двое."""
Furfur,"""Мир может родиться, любовь может стать полной... только с двумя людьми."""
Zepar,"""Вот почему эта дуэль необходима."""
Furfur,"""Так они смогут прийти к этому числу."""
{f:5:Beatrice},"""В‐вы хотите сказать, что мебель ниже {y:0:Люд}{n:0:люд}ей и поэтому не считаются за одного человека?!"""
,"""""Именно. Мебель ниже {y:0:Люд}{n:0:люд}ей. Мебель и {y:0:Челове}{n:0:челове}к не могут считаться двумя людьми."""""
{f:5:Beatrice},"""Абсурд! Если они оба любят друг друга, статус не имеет значения!"""
,"""""Нет, имеет!"""""
Zepar,"""Ты всерьёз думаешь, что статус пары влюблённых ничего не значит?!"""
Furfur,"""Мужчина с женой имеет право любить другую? Женщина, у которой есть муж, имеет право любить другого?"""
Zepar,"""Можно ли влюбиться в своих родителей? Или в своих детей? Есть много ситуаций, когда статус делает любовь недопустимой!"""
{f:5:Beatrice},"""То... тогда что такое 'мебель'?!! Почему мебель не должна любить?!!"""
,"""""Потому что они не обладают полной душой!"""""
Zepar,"""Шаннон, Канон, и ты тоже!"""
Furfur,"""Все вы — мебель! Недочеловеческие создания без полной души!"""
Zepar,"""Чтобы любить человека, нужно только одно! Обладание полной душой! Вот почему влюблённая пара может создать мир!"""
Furfur,"""К примеру, мужчина с женой имеет право любить другую?"""
{f:5:Beatrice},""".........Конечно нет. Если он любит обеих, его любви не хватит не на ту, не на другую. ......Такой человек недостоин любви."""
Furfur,"""Вот видишь? Есть много статусов и людей, которые не имеют права любить! Пока люди испытывают любовь, ничто иное не имеет значения? Это просто лицемерие наивной любви!"""
Zepar,"""Мы не прощаем тех, кто делает вид, что имеет право любить! Мы не прощаем любовь недо{y:0:Челове}{n:0:челове}ческих созданий, не образующих минимальное число людей для создания мира!"""
,"""""Вот в чём состоит цель нашего испытания!.. Дать грешным душам вернуть себе полную душу и возможность полюбить по‐настоящему!"""""
Shannon,"""......Зепар, Фурфур."""
Kanon,"""Мы...... готовы."""
,"""""Дайте сигнал к началу дуэли."""""
,"Прощаясь, они вдвоём тихо просят дать сигнал."
,"Зепар молча кивает и идёт туда, откуда их обоих хорошо видно."
,"Фурфур говорит достаточно тихо, чтобы не отвлекать дуэлянтов"
Furfur,""".........Наблюдай."""
{f:5:Beatrice},"""Наблюдай за дуэлью и смотри, как распадается пара влюблённых?.."""
Furfur,"""Нет, эта дуэль нужна не чтобы посмотреть, какая пара распадётся. ......Она нужна для того, чтобы сделать истинную любовь успешной."""
{f:5:Beatrice},"""......Я... не понимаю...... о чём вы говорите!.."""
Furfur,"""Нет, ты должна понять. Так......... родится {y:0:Челове}{n:0:челове}к, способный любить по‐настоящему."""
{f:5:Beatrice},"""Я...... не понимаю!!!"""
Furfur,"""Кто бы ни победил...... поддержи его. ......Сейчас...... его дни как мебели закончатся."""
Zepar,"""Сигнал прост. ......Я считаю до трёх. Дуэль начнётся когда я скажу 'три'."""
Kanon,"""Понятно."""
Shannon,"""......То же самое."""
Zepar,"""Если оба промахнутся, дуэль будет временно приостановлена. Вам снова выдадут пули, вы отвернётесь друг от друга, и всё начнётся заново."""
Ushiromiya Jessica,""".........И так пока не решится исход..."""
Ushiromiya George,"""Зепар. Сколько раз вы видели такие дуэли?"""
Zepar,"""Много, конечно же."""
Ushiromiya George,"""......Сколько раз им обычно нужно мериться силами, прежде чем всё заканчивается?"""
Zepar,"""Почти все случаи разрешались с первого раза."""
Ushiromiya Jessica,"""Наверное, все очень хорошо умели стрелять..."""
Ushiromiya George,"""Не в этом дело. ......Если один промахнётся, другой может запросто загнать его в угол и выстрелить. ......Если первая пуля не попадает, шанс на победу теряется."""
Kanon,"""Но если слишком долго медлить, то проиграешь ещё до того, как сможешь нажать на курок."""
Shannon,"""......Если в любом случае проиграешь, то хочешь хотя бы первым выстрелить."""
Zepar,"""Впечатляющая решимость. .........Что ж......... начнём."""
Zepar,"""Раз."""
Furfur,"""Два."""
,"""""Tри."""""
,В золотом розарии... под выкрик цифры 'три'......прозвучал выстрел......
,"Даже наблюдатели не могли сказать, чей пистолет выстрелил... или же они оба выстрелили одновременно......"
,"Среди запаха пороха и белого дыма......... с поднятым пистолетом, из дула которого поднимался дым...... стоял Канон. .........А на земле......лежала Шаннон......"
{f:5:Beatrice},"""......Ша... ...Шаннон..............."""
{f:5:Beatrice},"""......Нет. ......Шаннон упала ещё до выстрела......"""
Ushiromiya Jessica,"""Н‐н...... гх........."""
,"Обеспокоенного выражения Джессики... было достаточно, чтобы объяснить произошедшее..."
,......Медленно... Шаннон...... поднялась.
,На ней не было пулевого ранения.
,......Во время сигнала она упала на землю...... избежав пули.
,Это была ставка.
,"Если бы Канон повернулся и хорошенько прицелился перед выстрелом...... он бы выстрелил в неё, когда она легла на землю."
,"Но...... поскольку Канон выстрелил сразу же, как только повернулся...... она смогла уклониться."
,Канон тоже сделал ставку.
,Он не недооценивал умение Шаннон обращаться с огнестрельным оружием.
,"Канон знал: надежда на то, что она из робости позволит ему выстрелить первым...... приведёт его к поражению ещё до нажатия на курок."
,Поэтому он решил выстрелить сразу же.
,"И он предвидел, что тогда Шаннон тоже рефлексивно нажмёт на курок."
,"Он уже планировал выстрелить сразу же...... и поэтому был уверен, что его готовность позволит ему попасть точно в цель."
,"Если бы Канон повернулся осмотрительно и Шаннон в тот же миг выстрелила со всей силой воли, он бы даже не смог нажать на курок."
,Канон не был нетерпелив.
,".........Они вдвоём просто выложились на полную, доверив свои судьбы небесам...... и придя к такому результату."
Shannon,"""............"""
Kanon,""".........Я и представить не мог...... что моя вспыльчивая сестра...... не станет стрелять..."""
Shannon,"""Я тоже удивлена. ......Не думала, что старый разумный Канон...... выстрелит сразу же, как только повернётся."""
,"Шаннон спокойно наставила на него ствол и медленно пошла вперёд.{n}Она планировала осторожно сокращать дистанцию, пока не достигнет расстояния, с которого сможет попасть ещё более точно."
,А Канон......... уже потерял все средства для отпора.
,Он мог только попытаться уклониться от пули Шаннон...... и поставить на второй раунд.
,.........И они оба ошибались...... если так думали.
Shannon,"""............!"""
Kanon,"""Ещё...... не конец!!!"""
,"Канон бросился вперёд, как торнадо, наклонившись почти до самой своей тени..."
,Исход этой дуэли могла решить только пуля...... но она была не только у него.
,"Отобрав у Шаннон пистолет, он мог бы изменить ход дуэли!.."
,"А если Шаннон застрелит Канона, всё закончится!"
,"Вероятность, что Шаннон промахнётся. Вероятность, что он сможет достаточно близко подобраться к ней до того, как она выстрелит.{n}Канон поставил на это все свои фишки."
,"Шаннон могла давать ему приближаться до последней секунды, а затем застрелить с близкого расстояния."
,"Также она могла нажать на курок прежде, чем он подберётся к ней, и, если она промахнётся, они начнут с начала."
,"......Шаннон продолжала целиться в лоб Канона, до последнего просчитывая эти варианты."
,"Она целилась, рассчитывая расстояние, которое он уже пробежал, и время, требуемое для нажатия на курок."
,.........Богиня судьбы беспристрастно улыбалась.
Kanon,"""......Ува‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!"""
Shannon,"""Ч‐чёрт!!!"""
,"Когда Шаннон упустила последний шанс выстрелить, Канон наставил пистолет ей в грудь."
,А затем взмахнул рукой и выбил пистолет у неё из рук.
,Его удар взметнул пистолет Шаннон в небо.
,Вместе с тем пистолет Канона тоже вылетел из его руки и закружил в воздухе.
,"Два пистолета прокружили в небе своё рондо, достигли пика...... и начали падать."
,"Тогда уже никто не знал, где чей пистолет."
,Два пистолета были одинаковыми. Всё точно такое же.{n}Отличить их нельзя.
,Хотя одно отличие есть.
,.........Только в одном из них есть пуля.
,"Они вдвоём подняли руки к небу, стремясь схватить свою судьбу...... своё чудо."
,Как будто...... пытаясь схватить крылья спускающегося ангела чудес.
,Они посмотрели на ослепляющее небо......... и доверили всё богине судьбы.
,"Затем каждый из них схватил из воздуха по одному пистолету, и после мгновенного рондо............ их руки скрестились."
,Даже это было как танец.
,Они оба прижали ствол пистолета ко лбу другого с каменной твёрдостью.
Shannon,"""............"""
Kanon,"""............"""
,Даже они не знали...... в каком пистолете пуля.
,"Когда они оба нажмут на курок...... один умрёт, а другой останется в живых."
,Поединок закончится.
,"Джордж и Джессика не узнают, как всё обстоит, пока не увидят результат."
,"......Но разве у тех, кто держит пистолеты, нет возможности узнать?.."
,"Ствол пистолета Канона, из которого уже стреляли, должен быть тёплым.{n}А ствол другого, из которого Шаннон не стреляла, наверняка ледяной."
,"Поэтому, возможно, они оба...... поняли, у кого чей пистолет."
,......И всё равно......... они выглядели торжественно...... и нисколько не сомневались в своей судьбе до самого нажатия на курок.
Shannon,"""............"""
Kanon,"""............"""
Shannon,"""Не грусти. Мы скоро встретимся... в Золотой Земле."""
Kanon,"""Нужно было сделать это гораздо раньше."""
Shannon,"""Так...... нам бы не пришлось воссоединяться."""
Kanon,"""Ничего. Учитывая, какой сегодня день, даже эта дуэль просто фарс."""
Shannon,"""Ты прав... Если мы в любом случае возродимся в Золотой Земле, это и вправду фарс."""
Shannon,"""Тогда увидимся позже."""
Kanon,"""Да. Увидимся."""
Shannon,"""Прощай."""
Ushiromiya Jessica,"""Канон?!?!"""
Ushiromiya Rudolf,"""Эй, в чём дело?! Держись!"""
,Неожиданно...... будто в приступе анемии... Канон упал на пол.
,"Он упал ни с того ни с сего, и все в тревоге бросились к нему."
,"Увиденное удивило их. Его лоб пересекала кровавая нить, создавая такое впечатление, будто он треснул..."
Gohda Toshiro,"""Ч... ......что? Ка... как же......"""
Ushiromiya Krauss,"""В чём дело? ......Ч... ......что происходит?.."""
,"Пытаясь взглянуть на рану, Года протёр лоб Канона носовым платком."
,".....Но его лоб оказался совершенно гладким, и на нём не было раны."
,"И всё равно...... словно просачиваясь через кожу, оттуда текла кровь......"
Ushiromiya Rudolf,"""Ч‐что ты делаешь?! Останови уже кровотечение!"""
Gohda Toshiro,"""Н‐но!.. Раны нет....... а кровь......... кровь всё равно не останавливается!.."""
Ushiromiya Jessica,"""Держись, Канон! Канон! ......Ё... ......Ёшия‐а‐а‐а‐а‐а‐а‐а!!!"""
Ronoue Genji,"""............"""
,"Лоб Канона побледнел...... и, хотя его глаза были открыты, они утратили свет жизни."
,......Он умер...... прямо как марионетка......... нити которой перерезали......
Ushiromiya Jessica,"""Ёшия, Ёшия! Ува‐а‐а‐а‐а‐а, а‐а‐а‐а‐а‐а!!!"""
Shannon,""".........Прощай, Канон. ......И... спасибо."""
,"Джессика бросилась к трупу Канона...... схватила...... прижала его лоб к своему, и, размазав по лбу ещё горячую кровь, ...зарыдала......"
Ushiromiya George,"""............Шаннон......"""
Shannon,"""......Джордж. ......Мы...... победили. ......Теперь......... я могу...... полюбить вас...... Наконец‐то......"""
,"Шаннон...... прислонилась к груди Джорджа...... как будто нити, державшие её, отрезали."
,Джордж молча обнял её......
Ushiromiya Jessica,"""Ёшия, Ёшия! Ува‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!! Ува‐а‐а‐а‐а‐а... а‐а‐а... а‐а......"""
,"В золотом розарии было слышно лишь ветер, разносящий золотые лепестки...... и рыдания скорбящей Джессики......"
Ushiromiya George,"""......Ваше испытание для нас закончено?"""
Zepar,"""Да. ......Поздравляем. Вы прошли его."""
Furfur,"""Мы благословляем вас. Но не забывайте. Теперь вы ответственны за процветание вашей любви."""
Zepar,"""......Позаботьтесь о семени любви, сотворённом этим чудом."""
Ushiromiya George,""".........Конечно. ......Я клянусь ей и вам двоим."""
Furfur,"""А теперь дадим Шаннон чудо магии."""
Zepar,"""Сейчас твоя душа станет {y:0:Челове}{n:0:челове}ческой. Ты станешь полноценным человеком."""
,"""""Соберитесь, неполные души!.. Станьте одним целым и познайте любовь!.."""""
,Когда Зепар и Фурфур посмотрели в небеса и прокричали эти слова...... чудо любви...... собрало вокруг Шаннон души.
,Они вышли из проигравших испытание.{n}Из побеждённого Канона.{n}И из выбывшей Беато.
,Медленно...... тела этих двоих начали становиться золотой пылью...
{f:5:Beatrice},"""......Что........."""
{f:5:Beatrice},"""Ч‐что происходит?! Никто не говорил, что проигравшие исчезнут!"""
,"Закричав, старшая Беато подхватила исчезающую младшую сестру.{n}Но двое демонов спокойно улыбались."
Zepar,"""Канон умер и поэтому исчез. Беато была рождена, чтобы любить Баттлера, и исчезает потому, что больше не может."""
Furfur,"""......Всё справедливо. Один выживает, а двое других исчезают."""
{f:5:Beatrice},"""Держись, младшая сестра, держись! Разве ты не собиралась разгадать закрытую комнату Баттлера и спасти его?! Как с тобой сейчас могут покончить?!! И ты ещё называешь себя частью нашей конечной формы?!!"""
{f:5:Beatrice},""".........Почему......... я родилась...... с целью любить Баттлера?.. ......Почему...... он мне нравится?.. Я ведь...... даже не знаю... почему он начал мне нравиться."""
{f:5:Beatrice},"""Ч... ...что‐о?! С чего это ты вдруг?!!"""
{f:5:Beatrice},"""......В конце концов...... когда я родилась......... мне сказали любить Баттлера и быть любимой им... ...Такова была моя цель. .........И...... я не знаю...... {i:почему} он мне нравится......"""
{f:5:Beatrice},"""Лю... людям не нужен повод, чтобы нравиться друг другу! Не исчезай! Кто спасёт Баттлера, если ты исчезнешь?! Младшая сестра, Беато! {f:5:Беатриче}‐е‐е‐е‐е‐е!!!"""
{f:5:Beatrice}, .........Почему...... мне... нравится Баттлер?..
{f:5:Beatrice},{a:c:......“Мама”}?
,"""Ну, знаешь, я не очень большой поклонник семейных девушек. Видишь, какой я грубый?......Просто я не могу вежливо вести себя перед девчонками, подстраиваться под 'дамы вперёд' и так далее. ......И если говорить, какие мне нравятся......"""
,"""......Может, кто‐то вроде Джессики. Если я грубиян, почему она не должна быть такой же?......Грубые, расслабленные отношения, когда мы могли бы дурачиться, не заботясь о поле, и беззаботно вести грязные разговоры, были бы просто идеальны!.."""
,"""Так что, если у меня и будет подружка...... я хочу такую, с кем всё время можно шутить!.."""
,"""Э? Как бы она выглядела? Я не особо придирчив. Хотя, будь она гламурной, упругой блондинкой с голубыми глазами, как в вестернах, ихи‐хи‐хи‐хи, было бы замечательно. Вот бы полапать её сиськи. Ва‐ха‐ха‐ха‐ха!.."""
,"{a:c:{m:-5:——}{f:5:Беатриче}.{n}Слушай.{n}Я отдаю тебе свою любовь к Уширомии Баттлеру.{n}Стань такой женщиной, какие ему нравятся}."
,"{a:c:Возьми золотые волосы, которые ему нравятся.{n}Возьми голубые глаза, которые ему нравятся.{n}Возьми личность, соответствующую его личности.{n}И тогда...... полюби его вместо меня.{n}И, если возможно, будь любима им}."
,"{a:c:Я...... больше не могу любить его.{n}Прошу, забери мои недосягаемые чувства,{n}......чувства, которые я не могу вынести......{n}и исполни моё желание}."
,"{a:c:Отныне{n}ты больше не призрак Роккенджимы, живущий только ради забав}."
,"{a:c:Отныне{n}ты станешь хозяйкой этого острова{n}и будешь ждать того дня, когда он приедет выполнить своё обещание}."
,{a:c:Отныне ты будешь ждать вместо меня.{n}Поэтому теперь ты больше не я}.
,"{a:c:Прости, что перекладываю на тебя все свои заботы{n}......и одна стремлюсь обрести счастье}."
,{a:c:Отныне ты имеешь право ненавидеть всё.{n}Отныне ты — Золотая ведьма {f:5:Беатриче}}.
,"{a:c:И однажды...{n}Ты разрушишь всё, возродишь всё.{n}......Ты принесёшь счастье всем влюблённым}."
,"{a:c:Когда это случится...{n}......Надеюсь, что и ты, и я...... сумеем обрести счастье}."
,"{a:c:Отныне ты больше не будешь мной.{n}Отныне я больше не буду тобой.{n}Мы вдвоём расколем одну душу и разделим её.{n}И даже если ни у тебя, ни у меня не будет полной души...{n}Наши мечты непременно будут многочисленнее, чем у людей}."
,{a:c:Пусть мы будем счастливы......{n}Моя дорогая... {f:5:Беатриче}}...
,{a:c:Никто не сможет увидеть тебя.{n}Только я могу.{n}И если тебя полюбит много людей...{n}Однажды все они обязательно тебя увидят}.
,{a:c:С любовью нас смогут увидеть......}
Ushiromiya Jessica,""".........Ё... шия........."""
Ushiromiya Krauss,"""...М... ......мы...... с... ...спим?.."""
Ushiromiya Rudolf,"""А... ......абсурд... Что это за шутка такая?.. А?!"""
Gohda Toshiro,"""С‐с‐сходите за доктором Нанджо! Позовите доктора Нанджо!.."""
Ronoue Genji,""".........Года. ......Хватит."""
,Наконец‐то заговорил Генджи — спокойный и тихий несмотря на произошедшее.
,И...... его слова были самыми разумными из всех сказанных.
,......Если они позовут сюда Нанджо...... что тогда?..
,"Не было ни руки, чтобы измерить пульс......... ни лба, чтобы проверить жар."
,"......Как остатки снега в летний день, ...Канон..."
,......К этому времени......... не осталось и следа.
,Он...... засверкал с золотыми брызгами...... и полностью исчез......
Ushiromiya Jessica,"""......Куда?.. Куда он делся?! Где Ёшия?! Ёшия, Ёшия‐а‐а‐а‐а‐а‐а!!!"""
Kanon,""".........Прощайте, миледи. ......Нет......... Джессика."""
{f:5:Beatrice},"""......Канон......"""
Kanon,"""Теперь нас никто не видит. ......А значит, мы больше не в их мире. ......И всё же, мы здесь."""
{f:5:Beatrice},""".........Да. ......Мы...... здесь."""
Kanon,"""Для нас тело лишь клетка из плоти. ......Не нужно грустить."""
{f:5:Beatrice},"""......Но... мне жаль её. ......Джессику..."""
Kanon,"""Всё это...... моя вина. ......Потому мебель и не должна любить."""
{f:5:Beatrice},""".........Что теперь?"""
Kanon,"""Даже если я исчез...... даже если я больше не могу говорить с ней...... и даже если Джессика заговорит со мной...... а я смогу только кивнуть за её спиной...... я буду с ней."""
{f:5:Beatrice},"""..................Думаю, это прекрасно."""
Kanon,"""А вы?.."""
{f:5:Beatrice},"""......Я хочу вытащить Баттлера... из закрытой комнаты......"""
Kanon,"""Закрытой комнаты?.. Ха...... ха‐ха‐ха‐ха‐ха‐ха."""
,"Ненадолго застыв, Канон тихо засмеялся.{n}Беато, не ожидая, что её обсмеют, выглядела немного кислой."
{f:5:Beatrice},"""Ч‐что смешного?.. Для меня это очень важно..."""
Kanon,"""Но ведь закрытая комната...... проблема только для людей, у которых есть тела."""
{f:5:Beatrice},"""......Э? ............A..."""
Kanon,"""Мы уже освободились от нашей клетки из плоти. ......Как закрытая комната может помешать нам?"""
{f:5:Beatrice},"""......В‐вы так в этом уверены?.. Там и цепной замок, и печати из клейкой ленты, и красная правда!.."""
Kanon,"""Вот как. ......Так вы не из мира фигур...... а из более высшего. ......Вот почему ваши ограничения отличаются от наших. ......О боже..."""
,"Канон выпрямился.{n}......Выглядело так, будто он куда‐то собрался."
{f:5:Beatrice},"""......Канон......"""
Kanon,"""Раз мы оба проигравшие......... ладно. Я помогу вам. Я пойду в гостевую комнату в особняке, выпущу господина Баттлера, повешу за собой цепочку и спрячусь в шкафу вместо него. ......Этого достаточно?"""
{f:5:Beatrice},"""Я... я рада, но... даже если вы захотите покинуть комнату кузенов...... печати Эрики..."""
,"В отличие от соседней комнаты, комната кузенов, где был Канон, гарантированно совершенная закрытая комната, включая окна."
,"Он не мог даже выбраться оттуда, не то что спасти Баттлера......"
Kanon,""".........Тогда наделите меня силой с помощью своей магии."""
{f:5:Beatrice},"""Моей...... магии?.."""
Kanon,"""Да. Используйте на мне свою магию."""
{f:5:Beatrice},"""По... подождите... Я даже не знаю, как......"""
Kanon,"""Разве вы не Золотая ведьма {f:5:Беатриче}?.."""
{f:5:Beatrice},"""Я ведьма, но......... э‐э... Я не знаю даже о хитростях закрытой комнаты, не то что о магии......"""
Kanon,"""О боже...... Ладно, слушай, {f:5:Беатриче}. ......Я скажу тебе только раз. Кто такая ведьма."""
{f:5:Beatrice},"""Кто такая ведьма?.."""
Kanon,{a:c:Ведьма — это}...
Kanon,"""Не только та, кто разгадывает головоломки."""
{f:5:Beatrice},"""......Не только та, кто...... разгадывает головоломки?.."""
Kanon,"""Да, именно. Если ты ведьма, то почему хватаешься за голову из‐за чужих головоломок?......Задача ведьмы заключается не в этом, верно?"""
{f:5:Beatrice},"""То... ......тогда...... в чём?.."""
Kanon,"""Золотая ведьма, которую я знаю, со своей безумной магией создала бы головоломку, которую никто не смог бы понять, и запутала бы всё с насмешливой улыбкой. ......Создай устрашающую загадку, которую никто не поймёт, запутай всех и облей грязью. Хвататься за голову из‐за головоломок противников должна не ты, а {i:они}."""
{f:5:Beatrice},"""Беспокоиться...... должны мои противники........."""
Kanon,"""Забудь о том, как Уширомии Баттлеру выбраться из закрытой комнаты. ......Закрытая комната, запертая на цепочку? Как тривиально. ......Тебе нужно создать гораздо более впечатляющую, конечную закрытую комнату... и сделать так, чтобы это они беспокоились. .........Я даже протяну руку помощи."""
{f:5:Beatrice},"""Беспокоиться...... должна не я......"""
Kanon,"""Беспокоиться нужно им. Им пора познать истинный ужас Золотой ведьмы {f:5:Беатриче} — той, кто может создавать бесчисленные трюки закрытых комнат самых ужасающих видов; трюки, повергающие в шок даже демонов ада!.."""
{f:5:Beatrice},"""......Закрытая комната...... ещё страшнее комнаты Баттлера..."""
Kanon,"""У нас уже есть одна."""
{f:5:Beatrice},"""Ужасная...... закрытая... комната......"""
{f:5:Beatrice},{a:c:......а}...
,"В глубинах её разума...... перед Беато начали мелькать изображения, которые она вспоминала...... Особняк, домик для гостей, розарий......"
,Хитрость. Ошибка. Приманка.
,Насмешка. Ловушка. Смех.
,......Ты знаешь этот трюк?..{n}Я уже видела что‐то такое в книге......
,Глаза Беато раскрывались всё шире.......
,"Вокруг, поглощая её, кружились бесчисленные огни."
Kanon,"""И ещё кое‐что."""
{f:5:Beatrice},"""......Ч‐что?.."""
Kanon,"""Ведьма закрытых комнат так не разговаривает."""
{f:5:Beatrice},"""Ты считаешь, что я должна......"""
Kanon,"""Используй 'варава'."""
