Speaker,Russian (RU)
Ushiromiya Lion,""".........Э? Ты про эпитафию о скрытом золоте, которую написал дедушка?!"""
Willard H. Wright,"""Во‐первых, система получения различных сообщников для каждого преступления. ......Рассуждения наводят на мысль, что преступник располагает крупной денежной суммой. А другая система... для приглашения всех в Золотую Землю...... и чтобы вся любовь принесла плоды."""
Clair,"""......Не только мотив. Вижу, вы поняли."""
Willard H. Wright,"""Вот ответ на последнюю загадку 4‐й игры. ......Твоим наибольшим несчастьем была разгадка эпитафии...... возрождение Золотой ведьмой в прямом смысле и обретение магической силы."""
Clair,"""......Если подумать...... возможно, мне не повезло. ......Не знаю. Но пока то, что Баттлер возвращается в 1986 году, оставалось неизменным...... какая‐то трагедия обязательно произошла бы."""
Willard H. Wright,"""Верно. ......Вернись Баттлер на год раньше или позже...... этого инцидента могло бы не произойти."""
,"Нет, что‐то всё же произошло бы."
,"И это точно был бы таинственный, невозможный, никем не понимаемый инцидент."
,"Но всё равно, по сравнению с серийными убийствами на Роккенджиме, он был бы крошечным......"
Ushiromiya Lion,"""......Если бы Баттлер...... вернулся на год раньше или позже, ...то что?"""
Clair,"""...............Судьба может быть иронична. ......Она повела меня по пути ведьмы...... и разгадав эпитафию, я стала настоящей ведьмой. ......Шесть лет спустя я узнала о его возвращении. ......Если всё было предрешено...... преступление было неминуемо и неизбежно для меня."""
Willard H. Wright,"""В 1980 году, когда его мать, Асуму, умерла, а отец женился снова слишком рано, Баттлер покинул семью Уширомия и целых шесть лет не контактировал с ней напрямую."""
,Он убедил бабушку и дедушку по материнской линии помочь ему и сменил фамилию на девичью фамилию своей матери.
,"Потом, когда эти бабушка и дедушка скончались, он наконец помирился с Рудольфом... и в 1986 году вернулся в семью Уширомия..."
Willard H. Wright,"""Эта неудача...... породила твой мотив."""
Clair,"""......Я всё спрашивала. ......Почему спустя целых шесть лет...... он наконец вернулся?"""
Willard H. Wright,"""Понятно. В некотором смысле...... для тебя было бы лучше, если бы он вообще не вернулся."""
Clair,"""Разумеется, мои страдания продолжились бы. ......Но я бы не запятнала себя непростительным преступлением массового убийства."""
Ushiromiya Lion,""".........Как мог уход Баттлера создать мотив?"""
Willard H. Wright,"""Всё наоборот."""
Ushiromiya Lion,"""......Наоборот?"""
Willard H. Wright,"""Преступление произошло не из‐за ухода Баттлера...... а из‐за его возвращения."""
Clair,"""..................Чем больше я об этом думаю... ......Уширомия Баттлер... был гнусным человеком. Ненавистнее кого бы то ни было, ведь он так и не понял, что преступление произошло по его вине."""
Willard H. Wright,"""В конце концов он вспомнил. ......Но намного позже того, как ты сдалась и исчезла."""
Clair,"""......Если так...... это позволит мне обрести покой..."""
Ushiromiya Lion,"""Я больше ничего не понимаю. ......Но хотелось бы спросить непосредственно тебя. Я хочу знать. ......Что с тобой могло произойти, чтобы ты решилась совершить преступление?"""
Willard H. Wright,"""Да. Это самая важная часть. ......Так же, как Уширомия Баттлер уважал 'почему' в детективах......... в истории Золотой ведьмы и в этой игре...... ответы на все загадки кроются там."""
Clair,"""Тогда......... я продолжу. ......1980‐й. ......За шесть лет до того, как я решилась совершить преступление."""
Shannon,"""......Господин Баттлер......... покинул семью Уширомия?.."""
,"""Так сказали господин Краусс и господин Рудольф! Ничего себе!"""
Ushiromiya Krauss,"""Я не собираюсь критиковать твой образ жизни и твоё семейное положение. Однако отец в ярости. Лишить сына наследства — это одно, но я никогда не слышал о том, как ребёнку всё надоедало и он уходил из семьи."""
Ushiromiya Rudolf,"""......Баттлер может быть раздражающе упрямым. Таким же, как кое‐кто, кого мы знаем."""
Ushiromiya Natsuhi,"""Если вы не в состоянии понять чувства Баттлера, значит, вы плохой отец."""
Ushiromiya Krauss,"""Хватит, Нацухи. Наверняка Рудольф по‐своему пытался показать, как сильно он хочет посвятить себя воспитанию ребёнка Кирие."""
Ushiromiya Natsuhi,"""И хорошо, будь это в следующем году. ......Но почему в этом? Траур ещё не кончился. ......Учитывая сроки беременности, надо признать, Рудольф поступил бесчестно."""
Ushiromiya Rudolf,"""......Не будь такой жестокой. ......Так я искуплю то, что сделал..."""
Ushiromiya Natsuhi,"""Баттлер считает, что сопротивляется вам ради своей покойной матери, Асуму. ......Я хорошо понимаю его. Будь он здесь, я бы обняла его и заплакала вместе с ним."""
,Нацухи говорила резко. Её слова безжалостно пронзили Рудольфа.
,"Он не возражал.{n}Его отношения с Кирие были простыми, ясными и неуместными."
,"......По словам Рудольфа, он был близок с Кирие дольше, чем с Асуму."
,И эти отношения не прекратились даже после его женитьбы на Асуму......
Ushiromiya Battler, Какого чёрта?! Старый козёл!
Ushiromiya Battler,"Выходит, ты изменял маме с самого начала!"
Ushiromiya Battler,"Да, я знаю Кирие. Ты сказал мне, что она твой деловой партнёр и друг, на чьи советы ты всегда можешь положиться!"
Ushiromiya Battler,"Почему я после всего этого должен выслушивать, что она была чем‐то большим?!!"
Ushiromiya Battler,"Мама умерла, и теперь ты можешь делать что угодно! Я как раз и говорю тебе, чтобы ты жил как хочешь!"
Ushiromiya Battler," Вот только когда Кирие забеременела?! Когда мама ещё была жива, верно?!"
Ushiromiya Battler,"Да, я наконец понял! Вот почему меня всегда от тебя тошнит!"
Ushiromiya Battler,"Ты рад, что мама наконец умерла? Рад ведь?!"
Ushiromiya Battler,"При жизни мамы было бы трудно скрывать измены, да ещё и ребёнка!"
Ushiromiya Battler,"Но она удобно вышла из игры, и теперь ты можешь жениться на Кирие, а у меня будет братик или сестрёнка!"
Ushiromiya Battler," Можешь быть уверен — мама плачет на небесах! Сволочь, ты жалок!"
Ushiromiya Battler," Мне стыдно! Так стыдно, что я не могу носить ту же фамилию, что и ты!"
Ushiromiya Battler," Малыш ни в чём не виноват. Ему или ей будут нужны оба родителя. Строй новую семью, чтобы дать ребёнку счастливую жизнь!"
Ushiromiya Battler,Но я никогда не прощу тебя!
Ushiromiya Battler," Мамы, которая тебя возненавидела бы, больше нет! Поэтому я буду ненавидеть тебя вместо неё! Всем телом и душой!"
Ushiromiya Battler," Пока, старый ублюдок!!!"
Ushiromiya Rudolf,"""............"""
Ushiromiya Krauss,"""Хватит, Нацухи. ......Рудольф не утратил привязанность, которую испытывает к Баттлеру. ......На это может потребоваться время, но он хочет однажды наладить с ним отношения."""
Ushiromiya Natsuhi,"""Как и должен любой отец. ......Он ваш кровный сын. Разумеется, вы обязаны."""
Ushiromiya Rudolf,"""......Вперёд. Презирай меня сколько хочешь. Я не стану спорить. ......Только так я могу искупить вину."""
Ushiromiya Krauss,"""По крайней мере, обязательно обеспечь счастливую жизнь новому ребёнку."""
Ushiromiya Rudolf,"""......Новый ребёнок...... и Баттлер. ......Они оба мои дети."""
Ushiromiya Krauss,"""Женитьба на Кирие после смерти Асуму была для Баттлера тяжёлой...... но это лучший выбор, который ты мог сделать ради будущего ребёнка. ......Я понимаю твои причины."""
Ushiromiya Natsuhi,"""А я понимаю, почему Баттлер испытывал желание сказать, что смерть Асуму принесла вам счастье."""
Ushiromiya Krauss,"""Прекрати, Нацухи. ......Рудольфа уже достаточно отругал тот, кто больше подходит для этого."""
Ushiromiya Krauss,"""......Что ж, как насчёт чёрного чая? Попросишь кого‐нибудь на кухне сделать нам?"""
Ushiromiya Natsuhi,""".........Хорошо."""
,Нацухи восприняла это как сигнал покинуть комнату и так и сделала.
,"Как только она ушла, Краусс слегка расслабился."
Ushiromiya Krauss,""".........Мне жаль Асуму...... но если рассчитать срок рождения ребёнка, это может быть совпадение."""
Ushiromiya Rudolf,"""Будто...... Асуму узнала и сошла со сцены по собственному желанию. ......Я убил её?........Если да...... то с каких пор я начал её убивать..."""
Ushiromiya Krauss,"""Если ты ещё дорожишь воспоминаниями об Асуму...... даже если на это уйдёт несколько лет, тебе нужно наладить отношения с Баттлером."""
Ushiromiya Rudolf,"""......Да. ......Я знаю."""
Ushiromiya Krauss,"""И обязательно прояви такую же привязанность к Кирие и будущему ребёнку...... вместе с тем неся крест Асуму."""
Ushiromiya Rudolf,"""..................Если можно зарезервировать место в аду..."""
Ushiromiya Krauss,"""......Хм?"""
Ushiromiya Rudolf,"""Если можно...... я бы хотел занять место поближе к вершине......"""
Ushiromiya Krauss,"""............"""
,"По семье прокатилась новость, что Баттлер покинул семью Уширомия."
Kumasawa Chiyo,"""Баттлера тоже жаль...... Думаю, они в конце концов помирятся, но......"""
Ronoue Genji,"""......Это семейная проблема. Нас, слуг, она не касается. Вместо этого нужно сосредоточиться на запоминании лица нового члена семьи Уширомия — госпожи Кирие."""
Kumasawa Chiyo,"""Да, верно. Она приедет на семейное собрание этого года......"""
,"Если на встречу приедет та, кто присоединилась к семье Уширомия..."
,"......Как же тот, кто только что покинул эту семью?.."
,"""Так Баттлер не приехал, да?"""
{f:5:Beatrice},"""Похоже на то. Жаль потерять такого шумного человека."""
,"Многим было одиноко, когда они узнали об уходе Баттлера из семьи Уширомия, но не более того."
,Однако...... как же Шаннон?
,Разве Баттлер не должен был приехать за ней на белом коне?..
,Сначала я удивилась.
,"Я подумала, что он может больше не приехать на остров, раз ушёл из семьи."
,"......Если учесть чувства Баттлера, это вполне естественно."
,"Я хорошо понимаю, почему он захотел покинуть свою семью..."
,Но...... он действительно больше не приедет на Роккенджиму?..
,Как же так?{n}Неужели он никогда не вернётся?
,"Не в силах спросить его напрямую, я была вынуждена каждый день проводить в беспокойстве..."
,......Баттлер.{n}Я понимаю твои чувства......
,Но.........
,".........Слова, что ты никогда не вернёшься, потому что бросил свою семью...... ложь, правда?.."
,"Я была до того растеряна, что мир словно вращался вокруг меня..."
,"В моей груди затаилось тяжёлое чувство, и я ни о чём не могла думать."
,"Случайно прикоснувшись к щеке...... я с удивлением поняла, что она горячая и влажная."
,......С несчастным выражением на лице... я...... плакала......
,{a:c:Шаннон......... Шаннон......}
,"Издалека...... я слышала, как кто‐то зовёт меня.{n}Но удалённость очень странная."
,"Хотя голос был слышен вдалеке...... казалось, что он раздавался прямо у меня за спиной."
{f:5:Beatrice},"""......Шаннон. Я... сочувствую..."""
,"""Ничего страшного. ......Обычная ссора между мальчиком и его отцом. И я уверена, что все раздули из мухи слона. Всё просто преувеличили."""
{f:5:Beatrice},"""Именно. Никто не может с уверенностью сказать, что Баттлер не вернётся на остров. Ты должна держаться."""
,......Что... это за место?..
,"Кажется, я его помню."
,"Напоминает декорации из странного сна, который я однажды увидела.{n}......Значит...... это ещё один сон......"
,"Я была в беседке в золотом розарии, и две ведьмы в белом платье и в красном осыпали меня ободряющими словами..."
{f:5:Beatrice},"""Можешь быть уверена: распускающие слухи молодые служащие приукрасили историю по своему усмотрению. Так, говорят, он сменил фамилию?! Безусловно, это обычная семейная ссора."""
Shannon,"""............ ......Спасибо. ......Хочется верить..."""
,"""Разумеется, так и есть. Он мальчик, в конце концов. Неудивительно, что у него с отцом возник конфликт."""
{f:5:Beatrice},"""Именно. Они обязательно помирятся, как только освежат головы."""
,"""Мужские споры в начале всегда пылают, но быстро выгорают."""
{f:5:Beatrice},"""На их фоне женские споры горят устойчивым пламенем, но топливо никогда не кончается. Споры мужчин ожесточённые, но короткие! Быстрые и простые."""
Shannon,"""......Вы правы. ......Надеюсь, Баттлер и господин Рудольф...... скоро помирятся..."""
{f:5:Beatrice},"""О, обязательно! Баттлер же всё время говорил. Он постоянно цапается с отцом! Это всего лишь очередная такая стычка. Его просто расстроили смерть матери и повторный брак отца."""
,"""Он ушёл жить к родителям матери, но через пару дней освежит голову и вернётся. Это как когда ребёнок убегает из дома, понимаешь?"""
,"Две ведьмы продолжали твердить, что Баттлер несерьёзен."
,"......Будь это обычная семейная ссора, слухи бы не поползли. Оптимистичный взгляд тут вряд ли поможет..."
{f:5:Beatrice},"""И вообще, это проблема между Баттлером и его отцом. Наберись терпения, и время залечит все раны! Нет смысла грустить по этому поводу."""
,"""Одно отсутствие Баттлера сегодня не доказывает, что он никогда не вернётся. Рудольф приехал один, только и всего."""
{f:5:Beatrice},"""Точно. Он обязательно приедет на следующее семейное собрание, энергичный как никогда! К тому времени Рудольф привезёт и эту Кирие. Баттлер будет дуться, но наверняка тоже приедет!"""
Shannon,"""......Вы правы. ......Да. ......Я уверена, что... вы правы."""
,"Как было бы хорошо, будь они правы..."
,"По правде говоря, будь такая возможность, я бы сейчас же пролистала календарь до осени и проверила, приедет ли он на следующее собрание."
,"Если да, все мои страхи беспочвенны."
,Распускающие слухи члены семьи и слуги просто раздули из мухи слона......
,"Будь Баттлер здесь, я бы тут же спросила его... Эй, это же не правда, что ты больше никогда не приедешь на Роккенджиму?.."
,"А потом, если он скажет, что обязательно приедет...... это очень поможет..."
,"Я не знаю телефонный номер дома господина Рудольфа, но его можно достать, если попытаться."
,"Однако, как у слуги семьи, у меня нет оправдания для звонка."
,"И вообще, я бы не смогла узнать телефонный номер в дом дедушки и бабушки Баттлера......"
,"Мне остаётся лишь ждать прибытия семьи господина Рудольфа и надеяться, что мои страхи беспочвенны......"
,Но смогу ли я дождаться с такими чувствами?..
,"Конечно нет. Сомневаюсь, что усну этой ночью."
,"Просто ждать с такими чувствами...... не зная, когда наступит следующий шанс... Я так не могу..."
,Это будет в следующем месяце? Или ещё через месяц?..{n}......В худшем случае мне придётся ждать до следующей семейной конференции.
,Столько ждать...... сдерживая удушающее чувство......
,......Это невыносимо.........
,"""Эй, Шаннон. Извини за неожиданный вопрос...... но ты решила к следующему году не просто бросить работу слуги на острове, так?"""
Shannon,"""......Э‐э...... ну...... ............"""
,Я...... приняла решение начать новую жизнь.
,Не хочу продолжать работать слугой по привычке.
,"Я решила шагнуть в новую жизнь, а старую, где я слуга, оставить позади."
,"""И Баттлер пообещал вернуться в тот день, когда ты примешь решение, верно?.."""
Shannon,"""......Э‐э...... да..."""
{f:5:Beatrice},"""Я не сильна в тактичности, так что скажу откровенно. Ты приняла решение и решила начать с Баттлером новую жизнь, так?.."""
Shannon,"""......Новую жизнь...... с... Баттлером..."""
{f:5:Beatrice},"""Ты боишься, что Баттлер не вернётся за тобой в день, когда ты примешь решение. Однако день принятия решения — это не только встреча с Баттлером."""
,"""В этот день ты должна будешь ещё и проявить решимость провести с ним оставшуюся жизнь."""
{f:5:Beatrice},"""Эта решимость кроется в тебе самой. Чтобы она стала абсолютной, Баттлеру не нужно приезжать, так?"""
,"""......Шаннон. Готова ли ты провести с ним оставшуюся жизнь? Ты решила подождать до следующей семейной конференции из‐за того, что в тот раз ещё не была готова, верно?"""
{f:5:Beatrice},"""Что означает прожить жизнь с Баттлером? Ты задумывалась об этом в подробностях?"""
Shannon,"""Ну...... э‐э......"""
,"Пока я работаю слугой на Роккенджиме, мои возможности встречаться с ним ограничены."
,"Мы оба несовершеннолетние, поэтому слишком рано говорить о... м‐м...... браке."
,"Но если я перестану работать слугой, у меня появится гораздо больше возможностей видеться с ним."
,Уволившись отсюда...... я вернусь в Дом Фукуин.
,"Моей заработной платы за службу семье должно быть более чем достаточно, чтобы ездить играть домой к Баттлеру."
,"Закончив школу, я смогу снять квартиру рядом с его домом."
,"Потом...... я могу и работать, и учиться.{n}Такая жизнь наверняка окажется сложнее, чем я думала."
,"......Но я смогу видеть Баттлера гораздо чаще.{n}Если не каждый день, то каждую неделю."
,"Я больше не буду слугой, и в классах не будет никакой разницы. ......Я смогу звонить ему когда захочу."
,"Кроме того, я уже и учусь, и работаю."
,"Благодаря опыту, полученному здесь, я знаю более чем достаточно для работы по дому......"
{f:5:Beatrice},"""......Разве не интересная жизнь? Ты можешь арендовать скромное жилище, а как только построишь собственный дом, сможешь пригласить туда Баттлера."""
,"""А потом вы будете проводить время вместе и жить в созданном вами мире. Разве не прекрасно звучит?"""
Shannon,"""......Д... ......да. ......Звучит...... замечательно..."""
,Я впервые ясно представила такое будущее.
,Моя любовь к нему и искреннее желание прожить с ним свою жизнь. ......Раньше я раздумывала над этим.
,"Однако ясно представив будущее, которое я собираюсь выбрать, я наконец поняла."
,"Мне должно быть известно, сколько решимости потребуется, чтобы добиться этого будущего."
,"""Ты ведь мечтаешь о браке в конечном итоге?"""
{f:5:Beatrice},"""Хо‐хо! В таком юном возрасте девушки нынче встречаются с мыслями о браке!.."""
Shannon,"""Н‐ну, это как‐то... э‐э......"""
,"""Не отрицай свои мечты. Нет смысла делать первый шаг, если твои глаза закрыты и ты не смотришь в будущее."""
{f:5:Beatrice},"""Если девушка любит юношу, нет ничего плохого в мыслях 'Я хочу выйти за него за~муж'! Это её естественное право."""
,Моё лицо стало ярко‐красным.
,"Раньше я думала, что пока рано размышлять о браке, поэтому старалась не думать о нём."
,"......Но ведьмы побудили меня представить, и эта картина была как волнующей, так и свежей."
,"Я почувствовала непередаваемое ощущение свежести и пробуждения...... напоминающее лёгкий бриз, омывающий при выходе на улицу, когда в дождливый день ненадолго выглядывает солнце."
,"Сейчас у меня, разумеется, нет такой решимости."
,Мне нужно обрести её ко времени наступления следующего семейного собрания.
,"А иначе быть слугой на этом острове — всё, чего я заслуживаю."
,"""И в то же время это ещё и испытание."""
{f:5:Beatrice},"""Верно. Испытание, которое нужно преодолеть."""
Shannon,"""......Испытание?.. Почему?.."""
{f:5:Beatrice},"""Дурочка. Баттлер пообещал, что приедет за тобой в следующую семейную конференцию."""
,"""Он сказал, что приедет на белом коне, верно?"""
Shannon,"""Д... ......да......"""
{f:5:Beatrice},"""Ты думаешь, что Баттлер больше не вернётся. Иначе говоря, ты не веришь в его обещание."""
,"""Вот почему это испытание. Чтобы пройти такое испытание, ты должна показать, что можешь доверять ему и ждать."""
Shannon,""".........Испытание......"""
,Я об этом не подумала.
,"Раз он пообещал через год приехать за мной...{n}Я должна верить, что он приедет."
,"......Сомневаясь в этом, я не имею права ждать его."
,............
{f:5:Beatrice},"""А вообще, Баттлер мог покинуть семью Уширомия из‐за того, что у него есть виды на будущее с тобой."""
,"""О, и зачем?"""
{f:5:Beatrice},"""Если он знает, что вы будете жить вместе и в конечном итоге обменяетесь брачными клятвами, фамилия Уширомия может доставить неприятности, поскольку Шаннон — слуга семьи Уширомия."""
,"""А, ясно! Он понял, что возникнут всевозможные проблемы, реши он жениться на служанке, потому и отказался от фамилии Уширомия заранее!.."""
{f:5:Beatrice},"""Как думаешь, Шаннон?! Так всё сходится! Баттлер отказался от фамилии Уширомия ради тебя! Неожиданный конфликт с Рудольфом был всего лишь предлогом."""
,"""Великолепное рассуждение! Неплохо, Риче!"""
{f:5:Beatrice},"""Ва‐ха‐ха‐ха‐ха‐ха‐ха!.. Что скажешь, Шаннон? Нет причин падать духом! Напротив, Баттлер словно первым продемонстрировал свою решимость!"""
Shannon,"""......*хи‐хи*. ......*хи‐хи*хи‐хи*хи‐хи*......"""
,"На моё лицо наконец вернулась улыбка.{n}Дело не в том, что я восприняла ведьм всерьёз и позволила себя убедить."
,"Совсем наоборот. Было практически смешно, что они смогли придумать такое забавное объяснение."
,Но они придумали все эти смешные предположения чтобы подбодрить меня.
,"......Ведьмы правильно сказали — я должна верить Баттлеру, и нет смысла хандрить из‐за пары слухов."
,До следующего семейного собрания я укреплю свою решимость.
,"И...... я верю, что он примет мои чувства и приедет за мной."
,"Мысль, что Баттлер ушёл из семьи чтобы однажды жениться на мне...... несомненно, была нелепа."
,"Но сейчас я должна быть достаточно уверенной для того, чтобы принять даже такие безумные идеи."
Shannon,"""......Большое спасибо. ......Теперь мне чуть лучше."""
{f:5:Beatrice},"""Вот и хорошо. Я терпеть не могу смотреть, как ты рыдаешь в подушку."""
Shannon,"""Спасибо, что приходите подбодрить меня в мои сны."""
{f:5:Beatrice},"""Да. ......Скоро утро. Всё это сон. Ты ничего не вспомнишь, когда проснёшься. Но ты успокоишься."""
Shannon,""".........Да. ......Я буду верить в него... и ждать...... поэтому не стану слушать каждый мелкий слух."""
{f:5:Beatrice},"""Вот и хорошо. Совершенствуйся и жди следующего собрания. Все твои повседневные заботы будут более значимы, если ты посчитаешь их обучением тому, как быть женой!"""
Shannon,"""*хи‐хи*. ......Благодарю вас."""
,"""......Риче. Скоро утро."""
{f:5:Beatrice},"""Да? Тогда до встречи, Шаннон. ......Ты не помнишь меня, но я всегда буду присматривать за тобой......"""
Shannon,"""Спасибо............ Спасибо..."""
{f:5:Beatrice},"""......Следующая семейная конференция наступит в мгновение ока. ......Дождись... Баттлер обязательно сдержит своё обещание......"""
Ushiromiya Kyrie,"""Приятно познакомиться. ......Меня зовут Кирие. Надеюсь, мы быстро поладим."""
Ushiromiya Eva,"""Я знаю ваше имя дольше имени Асуму. Слышала, вы давняя подруга Рудольфа."""
Ushiromiya Kyrie,"""*хи‐хи*. Да, мы знаем друг друга с давних пор..."""
Ushiromiya Natsuhi,"""......Добро пожаловать в семью Уширомия. Надеюсь, вам легко станет здесь уютно."""
Ushiromiya Kyrie,"""Да. И чем скорее, тем лучше. Так я смогу поддержать своего мужа."""
Ushiromiya Hideyoshi,"""Но только посмотрите на эту милую маленькую девочку. Как её зовут?!"""
Ushiromiya Rosa,"""Энджи. Такое милое имя."""
Ushiromiya Krauss,""".........Всё‐таки вы так и не помирились."""
Ushiromiya Rudolf,"""Я считал это отличной возможностью вернуть его, но......... Он упрям как отец."""
Ushiromiya Rosa,"""Вернётся ли Баттлер?.. Я по нему скучаю."""
Ushiromiya Hideyoshi,"""Нет ничего плохого в том, что ему хватило храбрости найти свой путь в мире. Уверен, к своему возвращению он добьётся успеха!.."""
Ushiromiya Eva,"""Считаешь? Сейчас дом Баттлера для него не дом. Ему незачем возвращаться."""
Ushiromiya Krauss,"""......Хватит. Это касается только семьи Рудольфа. Не нужно вмешиваться."""
Ushiromiya Kyrie,"""Спасибо, Краусс. ......Этот вопрос касается только нашей семьи. Но я намерена сделать всё возможное, чтобы Баттлер и Рудольф снова смогли жить вместе. Ведь он единственный старший брат Энджи."""
Ushiromiya Rudolf,"""......Да. Когда этот ребёнок на чём‐то зацикливается, всё, что ему ни скажи, производит противоположный эффект. ......У отца Асуму вспыльчивый характер. Похоже, он подливает масла в огонь."""
Ushiromiya Kyrie,"""Всё будет хорошо. Я уверена, что он вскоре поймёт твои чувства."""
Ushiromiya Hideyoshi,"""Нам остаётся только подбодрить тебя. ......Даже если он не возвращается, все мы молимся, чтобы вы скорее помирились."""
Ushiromiya Jessica,"""......Без Баттлера как‐то скучно."""
Ushiromiya George,"""Да. ......Надеюсь, они с дядей Рудольфом скоро помирятся."""
Shannon,"""......Если подумать о чувствах господина Баттлера...... ему наверняка тяжело."""
Ushiromiya Jessica,"""Словно его семья неожиданно изменилась. ......Дом, наверное, больше не кажется уютным."""
Ushiromiya George,"""Все мужчины должны однажды выходить в мир. Просто время Баттлера уже пришло."""
Shannon,"""Вы так думаете?.."""
Ushiromiya George,"""Да. Для парня не круто слишком долго жить с родителями. Нужно покинуть гнездо в шквал и занять своё место в мире. ......Я планировал в конце концов сделать так, но он меня опередил."""
Shannon,"""За... заняв своё место в мире и так далее...... он вернётся?"""
Ushiromiya George,"""Может быть...... он уже не вернётся. Всё‐таки, возможно, он покинул гнездо."""
Shannon,"""......Покинул гнездо............"""
,"""Баттлер всё же не вернулся......"""
{f:5:Beatrice},"""А‐а, кошмар. А я всё твердила Шаннон, что он обязательно приедет. ......Она наверняка очень расстроена тем, что Баттлер не приехал. И всё из‐за того, что я дала ей надежду!.."""
,"""Она так ждала этого дня... Больно думать о том, каково ей."""
Shannon,"""............Спасибо вам обеим. ......Всё... хорошо."""
,Я вновь воссоединилась с ведьмами в мире сна.
,"......Даже если днём я ничего не помнила, оказавшись в мире сна, я поняла, что это воссоединение."
,Обе ведьмы выглядели раскаивающимися.
,"Хотя они подбадривали меня, говоря, что Баттлер сегодня приедет, он не приехал, и они словно солгали, сильно жалея об этом."
{f:5:Beatrice},"""Шаннон...... э‐э...... я......"""
Shannon,"""......Спасибо за беспокойство. Было бы ложью говорить, что мне не грустно...... но я справлюсь."""
{f:5:Beatrice},"""Т‐ты уверена? Точно?......Было бы прекрасно, но..."""
,"""Очевидно же, Баттлер до того перешёл границы, что не смог заставить себя так скоро пойти на попятную. Мужчины такие упрямые."""
{f:5:Beatrice},"""Д‐да, верно!.. Перед тем, как сбежать, он вёл себя стойко, поэтому его упрямство не даёт ему взять и забрать свои слова назад! Он жалеет, что не приехал сегодня. Да, наверняка!.."""
,"Почему‐то...... казалось, что они вот‐вот отчаются в своих попытках подбодрить меня."
,На это было почти смешно смотреть. ......Я не могла не хихикнуть.
Shannon,"""Большое спасибо вам обеим. Ведь... именно вы сказали мне. Это испытание, которое нужно преодолеть."""
,"По правде говоря, я не могла так легко обмануть себя."
,Когда он вернётся?{n}Когда приедет за мной?{n}Когда — вопрос не в этом. .....Приедет ли он вообще?
,"Если я сейчас начну хандрить, неопределённость и печаль разорвут меня на части."
,Но они объяснили мне.
,"Это...... испытание, нужное, чтобы проверить, верю ли я в него."
