Speaker,Russian (RU)
Cornelia,"""Командир Дланор. Знайте, что, пока мы говорим, коробка документов накапливается."""
Gertrude,"""Поскорее подпишите наши заявления на отпуск. Искренне желаем получить его."""
{f:5:Beatrice},"""Пф‐ф, ва‐ха‐ха‐ха! Жизнь в Верховном суде как всегда скучна!"""
Dlanor,"""......Лорд {f:5:Баттлер}. Боюсь, я должна сообщить вам неприятные {f:5:известия}."""
Ushiromiya Battler,"""Хм, какие?"""
,Дланор протянула конверт.
,"Один из пригласительных билетов, которые Баттлер раздал на эту ночную вечеринку."
,Имя на карточке...... Фурудо Эрика.
Dlanor,""".........Мы сделали всё, что {f:5:могли}."""
,На приглашении было множество штампов с нечитаемыми словами различных зарубежных стран.
,"Даже не читая, нетрудно догадаться, что с неизвестным местом назначения его вернули отправителю."
Ushiromiya Battler,"""Ясно...... Спасибо за старания."""
Dlanor,"""Глубины забвения как бесконечная пустыня или, может, как {f:5:морское} дно. ......Только {f:5:сама} леди {f:5:Бернкастель} может определить её местонахождение..."""
Ushiromiya Battler,"""Я отправил приглашения и этим ведьмам. ......Будем надеяться, что они окажутся достаточно любезны, чтобы привести её с собой..."""
{f:5:Beatrice},"""......Леди {f:5:Бернкастель} как кошка. Появляется всякий раз, когда ей хочется, но если нет — никогда не придёт, сколько её ни зови."""
{f:5:Lambdadelta},"""Аха‐ха‐ха, да, она и впрямь как кошка. Приходит за едой, но не даёт гладить себя по голове."""
Ushiromiya Battler,"""{f:5:Лямбдадельта}. Так ты пришла."""
{f:5:Lambdadelta},"""Верите или нет, у меня не так много свободного времени. Но Беато под моей опекой. И ты тоже вроде бы? В общем, я пришла потому, что такова моя обязанность. Просто оказалась поблизости, вот и заскочила!"""
{f:5:Lambdadelta},"""Эй, Года! Я принесла вам подарки! Положишь куда‐нибудь?"""
,"Для той, кто заскочила, оказавшись поблизости, она принесла ужасно много красочно завёрнутых бутылок и коробок с едой."
Ushiromiya Battler,"""{f:5:Бернкастель} ещё не пришла."""
{f:5:Lambdadelta},"""Ты всерьёз думаешь, что она придёт? Она не из тех, кто заглядывает поздороваться в проигранной игре."""
{f:5:Beatrice},"""......Возможно. Всё‐таки она очень гордая."""
Ushiromiya Battler,"""Я припоминаю, как из‐за неё нам пришлось пережить ад, но она всё равно остаётся игроком в этой игре. Ей тоже стоило бы отпраздновать последнюю ночь финальной игры."""
{f:5:Lambdadelta},"""Ты прав. Без неё игра могла бы не прийти к концу. Враги и союзники — минимум, необходимый для создания игры."""
{f:5:Beatrice},"""Верно. Не может быть игры без врага."""
{f:5:Lambdadelta},"""Я хотя бы могу насладиться поражением как очередной частью игры, а она не может. ......Жаль, но она через многое прошла. Особо не вини её."""
Ushiromiya Battler,"""На самом деле я собирался поблагодарить её. ......Случилось много чего безумного, но благодаря ей мы сейчас здесь."""
{f:5:Lambdadelta},"""......Спасибо. Не знаю, когда ещё увижу её, но, если повезёт, через несколько сотен лет у меня появится такая возможность. Я передам ей твои слова. О, кстати. Они не приглашены, но я привела с собой двух гостей."""
Ushiromiya Battler,"""Гостей? Кого? Я уверен, что послал приглашения всем привычным подозреваемым..."""
{f:5:Lambdadelta},"""Заходите! Я вас представлю."""
,"Когда Лямбда щёлкнула пальцами, пустой воздух вспыхнул, и появились двое."
Dlanor,"""......Надо же, Уиллард!"""
Willard H. Wright,"""Привет. Ты всё такая же короткая."""
{f:5:Beatrice},"""......Вижу незнакомых гостей. Кто они?"""
Willard H. Wright,"""Ой‐ой‐ой, не... щипай... зад!"""
Ushiromiya Lion,"""Разве нам не следует для начала представиться? Баттлер и остальные в этом мире почти наверняка не знают о нас."""
Ushiromiya Battler,"""У тебя на одежде символ однокрылого орла. Ты Уширомия?.."""
Ushiromiya Lion,"""Меня зовут Уширомия Лион. В моём мире мы кузены."""
{f:5:Lambdadelta},"""Я представлю! В будущем Лион унаследует руководство семьи Уширомия. Существует только в мире крайне низкой вероятности. В том мире Джессика не единственный ребёнок, а младшая сестра."""
Ushiromiya Battler,"""Вот так сюрприз... Такой мир и вправду есть?.."""
{f:5:Beatrice},"""......... Стой, ты же не......"""
Ushiromiya Lion,"""Приятно познакомиться, {f:5:Беатриче}. Я многое о тебе знаю."""
{f:5:Beatrice},"""............"""
Ushiromiya Lion,"""Видеть твою счастливую улыбку — самая большая радость для меня. ......Меня так же, как всех остальных, радует то, что ты дождалась этого момента."""
{f:5:Beatrice},"""......Вот как. ......Так это ты...... ......Рада, что ты здесь......"""
,"Беато поняла, кто и что Лион."
,"Они вдвоём посмотрели друг на друга, будто глядя на своё отражение в зеркале."
Willard H. Wright,"""Уиллард. Я всего лишь прохожий, пойманный в игру, о которой вы ничего не знаете."""
Dlanor,"""Он инквизитор ереси Верховного суда, как и {f:5:я}. Поистине великий, хотя сейчас {f:5:в отставке}."""
Ushiromiya Battler,"""Ясно. Друг Дланор не может быть плохим. Чувствуй себя как дома."""
{f:5:Beatrice},"""Откуда они вообще взялись?"""
{f:5:Lambdadelta},"""Берн ввела их и сделала фигурами. ......Когда она закончила с ними и собиралась раздавить, я их подобрала. Ауау сказала, что останется неприятный осадок, если бросить их там."""
{f:5:Beatrice},"""А ничего? Если леди {f:5:Бернкастель} случайно заглянет сюда..."""
{f:5:Lambdadelta},"""На этой игровой доске они мои фигуры. И мне не терпится увидеть её лицо, когда она застанет их тут. *хи‐хи*хи‐хи*хи‐хи*!"""
Ushiromiya Battler,"""......Не совсем понимаю, но, видно, ты привела их сюда по тенистой причине."""
{f:5:Lambdadelta},"""Вот и все мои подарки. Теперь просто буду болтаться без дела. Ну что, остальное за тобой, хозяин."""
Zepar,"""Ну же, лорд {f:5:Баттлер}!"""
Furfur,"""Объявляйте, иначе мы не начнём!"""
,"""""О начале сегодняшней вечеринки под конец долгой‐предолгой игры!!!"""""
{f:5:Beatrice},"""Дамы и господа, прошу тишины! Слово предоставляется нашему территориальному лорду, лорду {f:5:Баттлеру}!.."""
Ushiromiya Battler,"""Хватит уже. Мне неловко."""
{f:5:Beatrice},"""Да ладно, такова обязанность жены. Я никому не отдам её!"""
,Беато надулась и передала Баттлеру бокал шампанского.
,К этому времени у всех в руках были бокалы.
Ushiromiya Rosa,"""Мария, ты ребёнок, поэтому пей сок!"""
Ushiromiya Maria,"""У‐у! Я тоже хочу шампанское!"""
Ushiromiya George,"""Эй, Мария, давай вместе выпьем сока."""
Ushiromiya Jessica,"""Баттлер, наши напитки теплеют!"""
Ushiromiya Kinzo,"""Согласен. Начинай, Баттлер."""
Ronove,"""Возражений нет, как я вижу. Тогда прошу, лорд {f:5:Баттлер}."""
,Ронове жестом указал в центр помещения.
,"Когда Баттлер вышел вперёд, все молча ждали его слов."
Ushiromiya Battler,"""Рад, что все справились! Долгая игра между мной и Беато на этом подходит к концу!.. Я пригласил всех, кто участвовал в этой игре как фигура, игрок или Владелец игры! Надеюсь, вы в полной мере насладитесь этой нескончаемой ночью!"""
,Ура.
,"""""Ура‐а‐а‐а‐а!"""""
,"Все подняли бокалы, и после по всему залу пронёсся тихий звук звенящего стекла......"
,......Одна я...... была в стороне от всего этого веселья.
,"Может, это тому причина."
,"Не успела я осознать, как мои щеки стали мокрыми от слёз."
,"Я лежала на диване, накрытая одеялом."
,"......Припоминаю, как захотела спать и заснула в кресле."
,Кто‐то отнёс меня сюда.
,"Я их не слышу...... но у меня такое чувство, что все по‐прежнему хорошо проводят время в зале."
,......Я... тоже хочу туда.
,Нет.
,Я пойду. Туда.
,"......Я всё время хотела, но так и не сделала первый шаг."
,Я пойду ко всем остальным.
,Всё по‐прежнему как в тумане...... и у меня в голове нет никаких сложных мыслей.
,"Но всё в порядке. Ничего страшного, если мой разум опустел."
,"Я буду вместе со всеми. Я пойду к ним. ......Вот единственное, что имеет значение."
,Я встала с дивана и надела обувь.
,Вперёд. Ко всем остальным.
,Дверь гостиной была закрыта.
,"......Я попыталась открыть её, но — может, из‐за своей неуклюжести — не смогла."
,"Было жутковато, словно продолжался дурной сон, который я только что видела."
Ushiromiya Ange,""".........Не открывается. Почему? Она ведь даже не заперта..."""
,У меня всё больше портилось настроение.
,"Ручка, запирающая и отпирающая дверь, с этой стороны.{n}Повертев её, я смогу запереть или отпереть дверь."
,Я повернула её. *клац*.
,Дверь не открылась.
,......Я сейчас случайно заперла?
,Я повернула её. *клац*.
,Дверь не открылась.
,"......В прошлый раз она не открылась, поэтому должна была открыться в этот раз.{n}Понятия не имею, как её нужно повернуть, чтобы отпереть дверь."
,Я продолжала поочерёдно поворачивать замок и грубо вертеть дверную ручку.
,"Я начала злиться, задаваясь вопросом, почему они заперли меня за такой неудобной дверью."
,"В конце концов я вышла из себя и с силой ударила по двери, но шум никого не привёл."
,Почему я заперта здесь совсем одна?!
,Все остальные на весёлой вечеринке прямо в зале!..
,Выпустите меня отсюда!..
,В этот момент......... мимо меня пронёсся холодный ветер.
,Он взъерошил мои волосы.
,Ветер? В помещении?..
,Я обернулась...... и увидела окно с развивающейся занавеской.
,"Слышался звук, напоминающий царапанье или плач."
,......В какой‐то момент двойное окно открылось в темноту снаружи.
,"Через него проходил ледяной ветер...... говорящий мне, что это окно — единственный выход из комнаты."
,Э?
,"Я вдруг поняла, что тьма за открытым окном пристально смотрит на меня, и моё сердце подскочило."
,*звон* ......Раздался милый звук.
,Я наконец поняла. Звенел кошачий колокольчик.
,"Яркие изумрудные глаза в темноте...... принадлежали кошке, стоящей на открытом окне."
,"Её кромешно чёрный, пышный мех оставлял видимыми только глаза, легко сливаясь с тьмой."
,"......Разве у семьи Уширомия есть кошка?{n}На ней висит колокольчик, поэтому она не может быть бездомной. Это чья‐то кошка."
,"Так или иначе, она стояла на окне...... и смотрела прямо на меня."
Ushiromiya Ange,""".........Кто...... ты?.."""
,"Естественно, на мой вопрос кошка не ответила."
,"Я не посчитала её милой...... но подумала, что она пытается мне что‐то сказать...... и медленно подошла к ней."
,"Она развернулась, отвернувшись от меня."
,"Затем кошка повернула голову и взглянула на меня, будто говоря мне следовать за ней, а потом прыгнула в темноту ниже, позвенев колокольчиком."
,"Выглянув в окно, я увидела, как она ждёт меня под проливным дождём."
,......Я наконец поняла.
,Это окно — единственный выход из закрытой гостиной.{n}Кошка наверняка пришла сказать мне об этом.
,"Чем дольше я здесь стою, тем дольше кошке придётся ждать под дождём."
,Так нельзя. Она простудится.
,Я забралась на подоконник и вышла через окно.
,"Дул сильный ветер и шёл холодный дождь, но я не намокла так, как ожидала.{n}Я, наверное, была в тени особняка."
,"Увидев, что я снаружи, кошка пошла вдоль стены, словно ведя меня."
,"Она быстро канула во тьму, но то и дело поворачивалась и звенела колокольчиком, давая мне знать, что она там."
,В конце концов показалось окно с просачивающимся через него светом.
,Окно зала.
,"Заглянув туда, я увидела, как остальные хорошо проводят время.{n}Я не слышала голосов, но все они были там."
Ushiromiya Ange,"""Откройте!.. Откройте!!!"""
,"Я постучала по окну, но никто не услышал."
,"......Возможно, окно было очень толстым, или же просто внутри было шумно. ......Или, может, снаружи было так темно, что я слилась с темнотой."
,"Во всяком случае, сколько бы я ни била по окну, никто не заметил."
,К этому моменту одиночество уступило место гневу. Почему вы меня не замечаете? Почему заперли меня в той комнате совсем одну?
,С меня хватит.{n}Я просто как‐нибудь попаду туда и накричу на всех.
,"Поняв, что я бросила стучать в окно, кошка повела меня дальше очередным звоном."
,......Но куда она направляется?
,"Я знаю, что она идёт вдоль стены особняка.{n}Но это не путь к парадной двери."
,Парадная дверь может быть заперта.
,"Я уверена, что кошка знает место, через которое можно попасть в особняк, и ведёт меня туда."
,"От света, просачивающегося из зала, ......по направлению к тьме, освещённой лишь тусклыми огнями в саду...... мы с кошкой продолжали идти."
,И тогда......... я нашла.
,Открытое... окно.
,"Кошка встала под ним и посмотрела сначала на меня, а потом на окно, как будто говоря мне войти."
Ushiromiya Ange,"""Спасибо, котёнок. Я хочу дать тебе молока в благодарность. Пойдёшь со мной?"""
,"Когда я подошла ближе, чтобы взять кошку, она выскользнула из моих рук и нырнула в соседнюю клумбу."
,"Она исчезла, словно и в самом деле канула во тьму внутри куста."
,"Сколько бы ни напрягала слух, я не слышала звон колокольчика......"
,"Ветер вдруг изменил направление, и меня начал яростно хлестать дождь.{n}Я не могу вечно стоять здесь."
Ushiromiya Ange,"""......Пойду туда. ......Интересно, что там за комната..."""
,Я забралась на подоконник и вошла в комнату. Окно тихо закрылось и заперлось.
,......Отлично. Не придётся закрывать самой.
,"В комнате было совершенно темно. Но, как только мои глаза привыкли к темноте, я смогла кое‐что выяснить."
,Комната большая. Есть длинный стол и много стульев.{n}......Столовая.
,"Возможно, из‐за того, что я поняла это и успокоилась, я вдруг не смогла увидеть снова."
,Я слепо искала вдоль стены переключатель.
,И наконец нащупала знакомую форму.
,"......Разве не разозлит, если я переключу его, а свет не загорится?"
,*щёлк*.
,"На самом деле...... всё оказалось почти наоборот: столовую осветил раздражающе яркий свет, от которого у меня заболели глаза."
,Я медленно открыла плотно закрытые глаза.
,.........И тогда.
,"......Я увидела, в каком состоянии комната."
,Вся столовая была в крови...... Повсюду...... лежали на полу люди.
,"Затем...... она поняла, что двое из них — её родители."
Zepar,"""Эй, народ, вы хорошо проводите время?!!"""
Furfur,"""Всех, кто не проводит время хорошо, съедят!"""
,"""""Кричите и пойте во славу сегодняшнего банкета! Аха‐ха‐ха‐ха‐ха‐ха!"""""
,В оживлённом зале смешались {y:0:Люд}{n:0:люд}и и жители волшебной иллюзии.
,"Сначала все оставались в своих группах, слишком нервничая, чтобы смешаться."
,"Но время шло, люди начали переходить, и обе половины стали счастливо болтать друг с другом."
Lucifer,"""И вообще, они ведь никогда не слушают?!"""
Ushiromiya Hideyoshi,"""Лидерство — важная штука. Подавай пример, если хочешь, чтобы за тобой следовали!"""
Chiester00,"""Может, некоторые подчинённые такие, но у меня никогда ничего не выходит обычными методами..."""
Ushiromiya Rosa,"""Так или иначе, вам конец, если ваши подчинённые не воспринимают вас всерьёз! Важно иногда перед всеми остальными громко ругать их даже за мелкие ошибки."""
Sakutarou,"""Так нельзя, иначе всех перепугаешь!.. Лидер должен быть примером для всех. Если правда хочешь быть лидером, то надо... *шу‐шу‐шу*..."""
,Все внимательно слушали теорию лидерства льва‐вегетарианца.
,"Дело было после нескольких бокалов алкоголя, и все неестественно сосредоточились на разговоре."
Leviathan,"""Кирие! Почему ты чем больше завидуешь, тем сильнее?!"""
Ushiromiya Kyrie,"""Не говори так, слишком плохо звучит. Я не упускаю желаемое и всегда ставлю эту теорию на практике. Не более того."""
Ronove,"""Благодарю за ожидание, дамы и господа. На подходе ещё больше блюд."""
Gohda Toshiro,"""......Н‐нгха‐а‐а!.. Берёт и встревает в семейный праздник... ...И всё же, не хочется признавать, но каждое его движение безупречно. В каком же отеле он научился......"""
Beelzebub,"""К сожалению, господин Ронове совершенен, и всё тут. Но Году я всё равно люблю больше. Он идеально готовит{p:0:♪} """
,Семь сестёр отлично вписались в вечеринку и добавляли интереса.
Nanjo Terumasa,"""И всё‐таки, есть великое множество детективов, которые считаются шедеврами, но тоже дискредитированы двадцатью правилами Ван Дайна."""
Willard H. Wright,"""Не скажу, что я дискредитирую. ......Цель детективов — развлекать вас. Если вам нравится, только это и имеет значение."""
Gertrude,"""Знайте, что даже великий Охотник на магов Райт стал мягким."""
Ronoue Genji,"""......Принципы литературы и форм развлечений со временем меняются. Разумеется, детективы не исключение."""
,Все вмешались в теорию Уилла о детективах. Разговор продолжался.
Ushiromiya Krauss,"""Да, достойное отношение для новичка. Но в таком случае тебе никогда не стать ключевым игроком в вашей организации."""
Cornelia,"""Но... знайте, что положения всегда должны быть приведены в исполнение..."""
Belphegor,"""Оставь это новичкам. Не забывай, что положения и правила больше похожи на принципы для новых ребят."""
Ushiromiya Rudolf,"""Именно. Нельзя называть себя взрослым, пока не научишься выходить за рамки правил. Ты ещё ребёнок, если правила сдерживают тебя."""
Mammon,"""Я не терплю, когда работу делают другие! Я Мамона жадности и сделаю все задания сама!"""
Ushiromiya Eva,"""Неплохое отношение. Сколько вам, Сёстрам чистилища, платят? Приходи работать в бизнес моего мужа. Я лично тебя порекомендую."""
,{y:0:Люд}{n:0:люд}и и жители иллюзий уже разговаривали совершенно по‐обычному.
Ushiromiya Natsuhi,"""По... понятно...... Вот как это делается в мире ведьм......"""
Chiester410,"""Да, нье, до тебя дошло, нье! Там, откуда мы пришли, чай наливают на блюдце и хлебают его как собаки, кладя ладони на стол, нье!"""
Satan,"""Чему, чёрт возьми, ты её учишь?! Кто делает такие вещи?! И, Нацухи, как ты можешь вестись на такое в твоём‐то возрасте!"""
{f:5:Virgilia},"""Сатана!.. Как ты можешь так грубо разговаривать с Нацухи!.. ......Э? По... почему ты плачешь? Я... я слишком сильно тебя отругала?!"""
Ushiromiya Lion,"""Чиеста 410, перестаньте подавать моей невинной и доверчивой матери столь безумные идеи. Не волнуйтесь, я прослежу, чтобы не осталось следов."""
,"410 начала кричать о жестоком обращении с животными, прыгая кругами и держась за зад."
Asmodeus,"""Найдётся ли тут принц для меня~! Хочу горячей, страстной любви!"""
Ushiromiya Maria,"""Влюбившись, я бы тоже смогла быть прекрасной принцессой?"""
{f:5:Beatrice},"""Конечно! Любовь — чудо, сила, минерал! Она дарует непробиваемую мощь!"""
Gaap,"""......*хи‐хи*. И это говорит та, кто однажды заявила, что любовь равносильна похоти."""
Ushiromiya Kinzo,"""Да уж. Наверное, она каждую ночь получает свою долю, хе‐хе‐хех!"""
{f:5:Beatrice},"""За... заткнитесь, извращенцы!!!"""
,"Круг, окружающий Беато, всегда был оживлённым."
Kanon,"""Да, понимаю, каково тебе. Мы обретаем смысл жизни только когда нам приказывают."""
Chiester45,"""Я нервничаю, когда мне ничего не приказывают! Прикажите мне что‐нибудь, не то я умру!"""
Ushiromiya Jessica,"""Забудь о таком отношении! Найди свой смысл жизни, сократи путь!"""
{f:5:Lambdadelta},"""Точно. У тебя должна быть абсолютная и определённая решимость. Я всё время жила как смельчак, когда была {y:0:Человек}{n:0:человек}ом!.."""
,"Пошатываясь, {f:5:Лямбдадельта} заговорила о своей теории жизни. Видимо, и она взяла свою долю шампанского."
Dlanor,"""До чего странная {f:5:сцена}."""
Shannon,"""*хи‐хи*. Да, правда. Госпожа Дланор, вам налить ещё?"""
Dlanor,"""Что‐нибудь {f:5:безалкогольное}. Я ведь ребёнок."""
Ushiromiya Battler,"""О, Шаннон. ......У тебя найдётся минутка?"""
,"В зал вернулся Баттлер. Он искал служащего, и первой ему на глаза попалась Шаннон."
Shannon,"""Конечно, господин Баттлер. Вам что‐нибудь нужно?"""
Ushiromiya Battler,"""Извини, но ты не могла бы одолжить мне ключ от гостиной?"""
Shannon,"""От... гостиной?.. Её можно открыть универсальными ключами...... но зачем?"""
Ushiromiya Battler,"""Ну, мне просто стало интересно, спит ли Энджи, и я пошёл туда. Дверь была заперта."""
Shannon,"""Заперта?.. Мы закрыли дверь, когда отнесли госпожу Энджи на диван в гостиную, но не заперли."""
Ushiromiya Battler,"""......А‐а, неужели Энджи... Она, наверно, подумала, что её оставили вне веселья, надулась и заперла дверь изнутри. Глупый ребёнок."""
Shannon,"""*хи‐хи*. Тогда отопрём её?"""
Ushiromiya Battler,"""Да, пожалуйста. Извини, что беспокою."""
,Баттлер и Шаннон вместе покинули зал.
,В зале {f:5:Лямбдадельта} начала предлагать провести всем вместе ещё один турнир загадок.
,"Судя по всему, ведьма абсолюта будет раздавать призы. Все были в восторге от идеи."
,"Довольно улыбнувшись последовавшей суете, Баттлер направился к гостиной."
Shannon,"""......И вправду заперто. Мне открыть?"""
Ushiromiya Battler,"""Хм‐м...... Я не стучал по двери на случай, если она спит, но она проснулась, раз заперла её. ......Давай постучим разок."""
,Баттлер постучал в дверь и позвал Энджи по имени.{n}Но с другой стороны никто не ответил.
,"Прислушиваясь, он прижал ухо к двери, но не было слышно, как Энджи несчастливо бросает в дверь подушку."
Ushiromiya Battler,"""Она могла уснуть после короткой вспышки гнева. ......Ты не могла бы открыть?"""
Shannon,"""Как скажете."""
,"Шаннон достала свой универсальный ключ и отперла дверь.{n}Затем она отошла, давая Баттлеру пройти."
Ushiromiya Battler,"""......Энджи... Я вхожу......"""
,"Говоря тихим голосом, чтобы не разбудить Энджи, если она спит, Баттлер открыл дверь."
,"Как только дверь открылась, мимо пронёсся холодный ветер."
,"Ветерок, напоминающий наружный воздух, сразу же привлёк их внимание, и они переглянулись."
,"......С первого взгляда было видно, что Энджи нет в гостиной."
,У раскрытого окна развивались занавески.
Ushiromiya Battler,"""Энджи? .........Энджи?.."""
,"Одеяло лежало скомканным на диване.{n}Оно осталось таким же, каким Энджи его оставила после того как проснулась."
,Одеяло ещё было тёплым.
,"Ясно, что она до недавнего времени была здесь."
Shannon,"""Госпожа Энджи?.. ......Вы здесь?.."""
,Она явно не играла в прятки. ......В гостиной Энджи нигде не было.
,Баттлер выглянул из открытого окна в дождливую тьму.
,......Так она ушла через окно...... Но куда?
Shannon,"""Думаете, госпожа Энджи могла выйти в окно?.."""
Ushiromiya Battler,"""......Если она лунатик."""
,"Она не могла выйти через главный вход, поэтому у неё вряд ли есть зонтик."
,"Было очень трудно представить причину, по которой Энджи могла выйти наружу в такую погоду."
,......У меня плохое предчувствие.
,Такого не должно быть.{n}Я — Владелец этой игровой доски.
,"Так почему мы в ситуации, которую Владелец игры не может понять?.."
,"Вспышка молнии на мгновение осветила окрестности, но я не увидел Энджи......"
{f:5:Lambdadelta},"""Так‐так, моя очередь придумывать вопрос! Э‐э, итак, на тарелке есть треть целого торта, четверть торта и пятая часть торта! На съедание целого торта уходит 30 минут, так сколько останется на тарелке, когда закончишь есть?!"""
,"В этот момент проревел гром, и свет замигал."
,"Бодрые голоса вмиг стихли, как сдутый со свечей огонь."
,"""......Ничего не останется. Вроде бы тебя один раз перехитрили этой загадкой?"""
,"На фоне тишины раздался голос, ответивший на загадку Лямбды."
,"Толпа расступилась...... и показалась девочка, тысячелетняя ведьма."
,Её пригласили.
,Она была официальной гостьей с приглашением на вечеринку......
{f:5:Bernkastel},"""......Простите, что опоздала. Слишком увлеклась подготовкой празднеств для оживления вечеринки."""
,"Сказав, {f:5:Бернкастель} оглядела всех..."
Ushiromiya Lion,"""............"""
{f:5:Bernkastel},"""O‐o. Я думала, вы сгнили в море фрагментов."""
{f:5:Lambdadelta},"""Теперь они мои фигуры. Здорово, правда?"""
{f:5:Bernkastel},"""......Хмф."""
,"Она посмотрела на этих двоих с нервной улыбкой на лице, но быстро утратила интерес."
{f:5:Bernkastel},"""Где Баттлер? И Беато? Я гостья или как? Неужели меня никто не встретит?"""
Ushiromiya Battler,"""......Я здесь."""
{f:5:Beatrice},"""Мы пригласили вас, но я не ожидала, что вы придёте. ......Вот как, похоже на чудо."""
{f:5:Bernkastel},"""Любопытно. *хи‐хи*...... .........А что все затихли? Это же вечеринка? Вперёд, шумите без причины. Или приветствие тишиной — какая‐то шутка?.."""
Ushiromiya Battler,"""Теперь твоя очередь."""
{f:5:Bernkastel},"""......Для чего?"""
Ushiromiya Battler,"""Ты спросила, где Баттлер. Я ответил. Теперь твоя очередь."""
{f:5:Beatrice},"""О чём ты говоришь? Что‐то случилось?.."""
Ushiromiya Battler,"""Энджи пропала. Даже я, Владелец игры, не знаю, куда она ушла."""
{f:5:Beatrice},"""Невозможно!.. Разве это не твоя игра?! Не может быть!.."""
{f:5:Lambdadelta},""".........Если Энджи исчезла не по сценарию Баттлера, ......значит, должен быть ещё один Владелец игры."""
{f:5:Beatrice},"""Такое вообще возможно?!"""
