Speaker,Russian (RU)
Ushiromiya Rudolf,"""Ко... конечно... Почему ты сомневаешься?!"""
Ushiromiya Rosa,"""Будьте счастливы. Брак не цель, а только начало."""
Ushiromiya Maria,"""У‐у, у‐у, у‐у! Поздравляю, поздравляю!"""
Sakutarou,"""Урю! Поздравля‐а‐а‐а‐аю!!!"""
Kanon,"""Мы тоже не должны уступать."""
Ushiromiya Jessica,"""Хех, хе‐хе‐хе‐хе‐хех!.. Д‐да, мы ни за что не уступим, чёрт подери‐и‐и‐и!!!"""
,"Вся семья Уширомия, все слуги, а также приглашённые духи и демоны поздравили награждённых ещё большими аплодисментами..."
,"На этом...... история, написанная Золотой ведьмой, подходит к концу."
,"Возможно, стоит закончить её эпитафией."
,"Далее идёт отрывок о Золотой Земле из эпитафии Золотой ведьмы.{n}{e:070:Похвалит ведьма мудрых и вручит им четыре дара.{n}Первый — всё золото, что в Золотой Земле.{n} Второй — из праха мёртвых воскрешение.{n} Третий — возвращение утраченной любви.{n} Четвёртый — ведьме сном забыться вечным.{n}{n}Спи спокойно, моя ненаглядная ведьма, {f:5:Беатриче}......}"
Ushiromiya Ange,"""..................Вот что значит дать Беато обрести покой?.."""
{f:5:Featherine},"""Допустимое толкование..."""
Ushiromiya Ange,"""И? Раз игра закончена, братик освободится? ......Что с ним будет?"""
{f:5:Featherine},"""......Хотелось бы знать. .........Книга этого фрагмента не рассказала больше."""
Ushiromiya Ange,""".........Так в итоге мы даже не узнали, что с ним произошло............"""
,......Но ничего и не должно произойти.
,Ведь братик и остальные так и не вернулись.{n}Они попали в Золотую Землю и счастливы там.
,......Но даже если в этой истории всё так...... на самом деле...... все погибли в том обширном инциденте...
Ushiromiya Ange,"""И всё же...... мы узнали много чего интересного. ......Этот остров...... и в самом деле был безумным островом иллюзий."""
{f:5:Featherine},"""Не то слово. ......Кроме того, твоё чтение было поистине удивительным..."""
Ushiromiya Ange,"""......Такое чувство, будто я разом просмотрела шестичасовой фильм. ......Я устала."""
{f:5:Featherine},"""Уширомия Энджи. Ты хорошо справилась. .........Твоё чтение исцелило мою скуку. Я, {f:5:Фезарин}, благодарна тебе даже больше, чем за все эти годы, которых не помню..."""
Ushiromiya Ange,"""Награди, если благодарна."""
{f:5:Featherine},"""Хм‐м, что бы могло подойти... Подожди немного. Я подумаю."""
,"{f:5:Фезарин} села в кресло‐качалку и качнула его, размышляя..."
{f:5:Featherine},"""......Уширомия Энджи. Ты прекрасно справилась...... и дочитала до самого конца. ......Я освобождаю тебя от обязанностей моей мико. Можешь вернуться в свой первоначальный мир и воссоединиться с уготованной тебе судьбой."""
Ushiromiya Ange,"""О боже. ......Ну и отклонилась же я от маршрута."""
{f:5:Featherine},"""Не дуйся. Я думаю, как бы тебя наградить...... Я не часто это делаю... точнее... не делала уже очень давно. ......Чернила в пузырьке уже должны были высохнуть......"""
,Даже после окончания истории Энджи и Хачиджо ещё долго продолжали спорить по поводу неё.
,Очень серьёзно...... и горячо.
,"Энджи признала, что эта история не безумное литературное произведение...... а новое послание в бутылке, которое отнесло с Роккенджимы 12‐летней давности, чтобы она могла узнать единственную правду..."
,"И......... она нашла своё толкование правды, которую, по её мнению, пыталась донести эта история."
,"......Естественно, всего одна правда не означает конец её пути."
,Но...... можно считать так.
,"Этого не хватило, чтобы заполнить 12‐летнюю пустоту в её сердце."
,......Однако сейчас...... простого наслаждения впечатлениями и горьким кофе Хачиджо... было достаточно.
Hachijo Tohya,"""......Спасибо, что дочитала до конца. ......И спасибо, что поделилась мыслями и впечатлениями. ......Самая первая Ведьма Бесконечности наверняка рада..."""
Ushiromiya Ange,""".........Ого, так ты умеешь говорить искренне. ......Будь ты такой всегда, у тебя было бы гораздо больше поклонников."""
Hachijo Tohya,"""......Я всего лишь хвалю замечательного читателя. ......Хочу сказать, что тратить время на написание для тебя было гораздо продуктивнее, чем писать для свиней, которые не говорят и не думают...... *хи‐хи*."""
Ushiromiya Ange,"""Не говорила бы ты так. ......Ладно, приму как комплимент. ......Что ж."""
,У меня такое чувство...... что я просидела здесь очень долго.
,Словно...... значительную часть своей жизни.
,......Хотя сидеть на диване в чужом доме должно быть неуютно...... по какой‐то странной причине было как дома.
,"Однако, судя по часам, с тех пор, как я её встретила, прошло всего 2‐3 часа. ......С моим восприятием времени что‐то не так..."
Hachijo Tohya,"""......Твой друг задерживается......"""
Ushiromiya Ange,"""Длинный разговор. Жутко, что парень так долго говорит по телефону."""
,"Он сказал, что собирается как обычно отчитаться перед Оконоги."
,"Ему разрешили позвонить отсюда, но нет — он отказался и пошёл искать общественный телефон."
,"......Сказал, что могут прослушивать. Он идиот, так что пусть делает что хочет."
Ushiromiya Ange,"""Общественный телефон далеко?"""
Hachijo Tohya,"""У магазина за углом, если выйти на улицу."""
Ushiromiya Ange,"""Тогда я пошла. ......Можешь этим заплатить за еду."""
Hachijo Tohya,"""......Если я оставлю тебе эти деньги, ты прочитаешь мою следующую рукопись и поделишься мнением ещё раз?.."""
Ushiromiya Ange,"""......Ты готова платить рулоны денег, чтобы немилая девушка вроде меня читала твои рукописи?"""
Hachijo Tohya,"""Нет, ты и вправду хороший читатель и мыслитель. ......Мы создаём эти истории и отправляем их в мир на поиски такого человека, как ты."""
Ushiromiya Ange,"""......Ты меня захвалишь. Я просто воспринимаю книги чересчур серьёзно."""
Hachijo Tohya,"""В благодарность за потраченное на меня время......... однажды я напишу твою историю."""
Ushiromiya Ange,"""Я появлюсь в другой твоей подделке? ......Надеюсь, на этот раз ты убьёшь меня способом получше."""
Hachijo Tohya,"""......Тебе... нравятся чудеса?"""
Ushiromiya Ange,"""Ты об оппортунизме?......Раньше ненавидела, но в последнее время стала большой поклонницей. И всё же, я придирчива к тому, что принимать, и упасть с небоскрёба, оставшись целой и невредимой, для меня не чудо."""
Hachijo Tohya,""".........Тогда, может, однажды я напишу историю, которую ты посчитаешь чудом......"""
Ushiromiya Ange,"""Мне...... жаль, что я ни с того ни с сего встревала и говорила много чего грубого."""
Hachijo Tohya,"""......Нет, это был стоящий разговор. Как знать, может, мой главный редактор устроит нам ещё одну встречу......"""
Ushiromiya Ange,"""Только если будет возможность. <See you again, have a nice day.>"""
Hachijo Tohya,"""Да, может быть, однажды. ......Надеюсь, ты найдёшь свою правду."""
Ushiromiya Ange,"""Спасибо."""
Hachijo Tohya,"""Если достигнешь своей правды...... попробуй и ты обратить её в историю..."""
Ushiromiya Ange,""".........Хочешь, чтобы я стала одной из вас, ведьм? Сомневаюсь. Я плохо пишу. Знаешь, хороший читатель не обязательно хороший писатель."""
Hachijo Tohya,"""Нет, ты права. Я сама никогда не читаю написанное другими."""
Ushiromiya Ange,"""......Ну и ну. Я пошла."""
Hachijo Tohya,"""Вряд ли я тебя ещё увижу...... но, надеюсь, мне посчастливится... однажды встретить другую тебя."""
Ushiromiya Ange,"""............ Можно последний вопрос?"""
Hachijo Tohya,"""Прошу..."""
Ushiromiya Ange,""".........Та ведьма {f:5:Фезарин}, которая появилась в истории. ......Это... ты, верно?"""
Hachijo Tohya,"""Самонадеянно так говорить, но был такой замысел."""
Ushiromiya Ange,"""..................Странный вопрос, но...... э‐э... ............Ты — {f:5:Фезарин}? Или {f:5:Фезарин} — ты?"""
Hachijo Tohya,"""......Хм. ......О чём это ты?.."""
,Эта таинственная женщина была таинственной до последнего.
,".........И так день, о котором я не {i:помню}, закончился, и завтра я возьму катер до Нииджимы."
,Вряд ли я ещё увижу её.
,"Но это означает только то, что *я* не встречу её...... поэтому где‐нибудь внизу по дороге её может встретить другая я."
,"......Так же, как *я* узнала несколько правд, она тоже должна...... надеяться узнать правду."
,"До встречи, {f:5:Фезарин}."
,"......Напишешь историю получше — позови меня снова.{n}Если буду свободна, может, и загляну......"
Amakusa Juuza,"""Нет проблем. У меня ещё не было такой роскошной работы эскортом. ......Я почти что хочу вас пригласить, сэр."""
,"""......Я откажусь. Ты же знаешь, сколько мне лет. Я уже закончил бегать повсюду..."""
,На другом конце линии был Оконоги.
,"......Он по привычке перемещался с места на место, и даже по телефону его было нелегко застать."
Amakusa Juuza,"""Поездка отличная, к тому же, сейчас бегать не нужно."""
Okonogi Tetsuro,"""Сумадера Касуми отчаянно ищет вас. ......Если верить нашим информаторам, она уже на Роккенджиме. Там вы столкнётесь с ней."""
Amakusa Juuza,"""Как и планировалось."""
Okonogi Tetsuro,"""......Там будет от силы пять‐шесть человек. И у них наверняка будут только пистолеты. Они тебе не ровня. Делай что хочешь. Но обязательно убей их. ......Ты получил свою любимую игрушку?"""
Amakusa Juuza,"""Конечно. Меня удивило, что вы сумели провезти её в страну."""
,"За Амакусой стоял прокатный автомобиль, заимствованный под фальшивым именем...... а внутри лежала чёрная сумка для гольфа."
Okonogi Tetsuro,"""Семья Сумадера уже дала одобрение, но, как только закончишь, сразу же уезжай из Японии. Не забудь перед вылетом купить рамен в лавке у Нариты."""
Amakusa Juuza,"""Хе‐хе‐хех, не забуду. ......Это просто."""
Okonogi Tetsuro,"""И ещё......... ты же понимаешь?"""
Amakusa Juuza,"""Понимаю?.. ......Не уверен, о чём вы."""
Okonogi Tetsuro,"""......Притворяешься дураком? ......Хотя ладно. Как бы ты ни говорил, ты никогда не предавал моих ожиданий. ......Если подойдёшь к этому с умом, тебе даже не придётся пачкать руки. ......Есть много способов разобраться."""
Amakusa Juuza,"""..................Хе‐хех, не понимаю, о чём вы."""
Okonogi Tetsuro,"""......Я знаю, что Энджи достойна жалости. ......Но ей нужно было лишь играть роль неприступной юной леди. ......Объединив силы после смерти Евы, мы пришли к соглашению. ......Наш маленький переносной алтарь важен...... но она ещё и бремя. Мир во всём мире, так?"""
Amakusa Juuza,""".........Посмотрим, как всё сложится. Надеюсь, охрана Сумадеры умеет стрелять."""
Okonogi Tetsuro,"""............"""
Amakusa Juuza,"""Хм‐м? В чём дело, сэр?"""
Okonogi Tetsuro,"""......Только не говори, что после нескольких дней в бегах вы с Энджи уже спелись?.."""
Amakusa Juuza,"""Хa. ......Я и эта своевольная девочка? ...Не смешите меня."""
Okonogi Tetsuro,"""Не то чтобы я беспокоюсь. Похоже, ты наконец достаточно вырвался на свободу, раз тебя начинают заинтересовывать девушки. ......Половина мира состоит из женщин. Тебе не выжить, если будешь сомневаться из‐за них."""
Amakusa Juuza,"""........................О, легка на помине. Она идёт. .........На сегодня всё. Я свяжусь с вами, когда доберусь до гостиницы на Нииджиме. До скорого."""
,Энджи шла вниз по улице.
,А ведь я сказал ей дождаться меня.
,"......Не будь она такой, могла бы прожить долгую жизнь."
Ushiromiya Ange,"""......Какой долгий звонок. Я так устала ждать, что ушла."""
Amakusa Juuza,"""Хе‐хех, извините. ......Как прошло, леди? Узнали что‐нибудь интересное?.."""
Ushiromiya Ange,"""Было занятно. .........Всё что нужно для сбора урожая."""
Amakusa Juuza,"""Хья‐ха!.. Звучит круто."""
,"Амакуса открыл дверь со стороны пассажира, и Энджи села в машину.{n}Он быстро прошёл к сиденью водителя."
Amakusa Juuza,""".........Ну что, едем в порт. Если старик прав, Сумадера уже расставила сеть."""
Ushiromiya Ange,""".........Если нас поймают, тогда вот мера моей удачи. ......А если нет...... Роккенджима ждёт меня. ......Положусь на удачу."""
Amakusa Juuza,"""......На удачу?"""
Ushiromiya Ange,"""Когда не можешь решить, как поступить, или же когда это не имеет значения...... не так уж и плохо доверить свою судьбу подброшенной монете."""
Amakusa Juuza,"""Хе‐хех. Тогда и я положусь на удачу. .........Не в первый раз."""
Ushiromiya Ange,"""......Мой телохранитель только что сказал, что положится на удачу. Что может быть хуже."""
Amakusa Juuza,"""Мне пришлось уйти, чтобы позвонить, и я пропустил самое главное. Что было после моего ухода? Расскажите."""
Ushiromiya Ange,"""Нет, не буду."""
Amakusa Juuza,"""А жаль."""
,Автомобиль мчался по холмистому городу...{n}Он вовеки не вернётся к дому Хачиджо.
,Но Энджи не стала сентиментальной.
,"Сейчас...... она просто хотела молча обдумать новое послание в бутылке, которое дала ей нынешняя Ведьма Бесконечности, Хачиджо Тойя..."
,"В зеркале заднего вида исчез вдали город, где жила ведьма."
,Но эта сцена не отразилась в глазах Энджи......
