Speaker,Russian (RU)
,"Иногда она может быть противной, поэтому её головоломка наверняка будет не из приятных."
,"За ними — братик Баттлер, братик Джордж и сестрёнка Джессика."
,"......Братик Баттлер обычно хороший, но иногда он говорит гадости, и, по‐моему, ему нравится видеть меня в растерянности."
,"......У меня такое чувство, что... он даст мне очень сложный вопрос."
,"Есть здесь кто‐нибудь, кто не будет плохим?"
,"Если можно, я бы хотела начать с лёгких головоломок, чтобы разогреться."
,"Вон там Генджи и доктор Нанджо.{n}Не думаю, что они будут жестоки."
,И вон Шаннон и Канон.
,Шаннон знает множество викторин и сказок. Она наверняка даст мне нечто уникальное.
,"Ещё есть Года и Кумасава, подающие чай."
,"С Кумасавой может быть непросто. ......Что‐то мне кажется, что она загадает мне очень запутанную загадку."
,"......Похоже, со всеми будет непросто.{n}Хм‐м......"
Ushiromiya Hideyoshi,"""Энджи. У меня есть для тебя хорошая загадка!.. Сюда!"""
,Меня зовёт дядя Хидэёши.{n}......Что делать? Пойти?
Ushiromiya Eva,"""Хочешь начать с дяди Хидэёши?"""
Ushiromiya Ange,"""Да. Неважно, с кого. Всё равно на очереди все."""
,Я закатала рукава и направилась к дяде Хидэёши.
Ushiromiya Hideyoshi,"""Ва‐ха‐ха‐ха‐ха, вот и ты. Мой вопрос хитрый."""
Ushiromiya Eva,"""Любопытно узнать, каким он будет. Не делай его слишком трудным, ладно?"""
Ushiromiya Ange,"""Ничего страшного, если он трудный. Я разгадаю его."""
Ushiromiya Hideyoshi,"""О‐о‐о, какая уверенность!.. Ладно, начнём!"""
,"Прочистив горло, дядя Хидэёши начал говорить свой вопрос..."
Ushiromiya Hideyoshi,"""Мой вопрос — загадка. Теперь слушай внимательно. Ты ведь знаешь историю о {c:86EF9C:Момотаро}?"""
Ushiromiya Ange,"""Мальчик, который поплыл вниз по реке в персике?"""
Ushiromiya Hideyoshi,"""Точно. Но знаешь, однажды вниз по реке поплыл апельсин."""
Ushiromiya Ange,"""Апельсин???"""
Ushiromiya Hideyoshi,"""Ага! А на следующий день по ней поплыл баклажан!"""
Ushiromiya Ange,"""Ненавижу баклажаны."""
Ushiromiya Hideyoshi,"""На следующий день — вигна! А на следующий — гранат. На следующий день мимо проплыла дыня. А днём после — ежевика!"""
Ushiromiya Eva,"""*хи‐хи*. До чего странная история. Вверху по течению жил садовод?"""
Ushiromiya Hideyoshi,"""Итак, вопрос. Что поплыло вниз по реке на следующий день?!"""
Ushiromiya Ange,"""Э?!"""
Ushiromiya Eva,"""Я поняла. А ты, Энджи?"""
Ushiromiya Ange,"""А я нет."""
Ushiromiya Eva,"""Тогда дам тебе подсказку. Для того, что плывёт вниз по реке, есть шаблон. Можешь догадаться, какой?"""
Ushiromiya Hideyoshi,"""Ва‐ха‐ха‐ха! Какая подсказка!.."""
Ushiromiya Ange,""".........Я... понятия не имею!"""
Ushiromiya Hideyoshi,"""Ва‐ха‐ха‐ха‐ха‐ха‐ха. Думаю, было слишком сложно!.."""
Ushiromiya Eva,"""Я знаю, что поплыло по реке через день. Земляника, да?"""
Ushiromiya Hideyoshi,"""Ага. А на следующий день и......... и......хм‐м... ......Не могу придумать на «и»!"""
,"Не уверена, что понимаю. Нет, понятия не имею."
Ushiromiya Ange,"""Знаю! Жимолость!"""
Ushiromiya Eva,"""Верно. Это не входит в варианты, но женьшень тоже подошёл бы."""
,Все названия следовали по алфавиту. Апельсин — «а». Баклажан — «б». Вигна — «в».
,"Далее шли «г», «д» и «е»."
,И так после «е» идёт «ж». Вот почему ответ должен начинаться с «ж».
Ushiromiya Ange,"""Спасибо, тётя Ева. Благодаря твоей подсказке я отгадала!"""
Ushiromiya Eva,"""*хи‐хи*. Ты отгадала сама, Энджи. Невероятно."""
Ushiromiya Hideyoshi,"""Ага, молодец! Вот твоя медаль за верный ответ!.."""
,Дядя Хидэёши вытащил золотистую медаль и положил её на мою ладонь.
,"В моей руке она казалась тяжёлой. Да, вот какова победа."
,Лучше продолжать в том же духе!
Ushiromiya Hideyoshi,"""Мне дали ещё одну медаль для головоломки Евы. Но больше ничего не могу придумать."""
Ushiromiya Eva,"""Тогда, может, мне дать Энджи головоломку?"""
Ushiromiya Ange,"""Э? Тебе?"""
Ushiromiya Eva,"""Да. Загадка принцессе от её спутницы{p:0:♪} Я придумала одну забавную, так что попробуй отгадать!"""
,Тётя Ева ярко улыбнулась.
,"Я хочу получить столько медалей, сколько возможно, поэтому, конечно же, мне хочется, чтобы у меня было как можно больше шансов."
Ushiromiya Ange,"""Хорошо. Я постараюсь."""
Ushiromiya Eva,"""*хи‐хи*. Вот это дух. Ну что, начнём."""
Ushiromiya Eva,"""Мы ведь говорили о том, как я люблю путешествовать?"""
Ushiromiya Ange,"""Да. Ты сказала, что очень любишь путешествовать за границей."""
Ushiromiya Eva,"""Верно. Поэтому головоломка будет о путешествиях. Был некий путешественник."""
Ushiromiya Ange,"""Путешественник?"""
Ushiromiya Eva,"""Сначала он прошёл пять километров на север."""
Ushiromiya Ange,"""......Мне записать на бумаге?"""
Ushiromiya Eva,"""Не беспокойся. Головоломка не так сложна, поэтому выслушать её будет достаточно."""
Ushiromiya Eva,"""Сначала путешественник прошёл пять километров на север. Потом пять километров на восток. Затем пять на юг."""
Ushiromiya Ange,""".........Пять километров на север. Пять на восток. Пять на юг. ......Как буквой «п»?"""
Ushiromiya Hideyoshi,"""Верно! Тут ты понимаешь, что он находится в месте на расстоянии пяти километров на восток оттуда, откуда начал."""
Ushiromiya Eva,"""Так должно быть, да? Но — невероятно — путешественник оказался в том же месте, откуда начал. ......Возможно ли нечто столь таинственное?"""
Ushiromiya Hideyoshi,"""Ва‐ха‐ха, не может быть! У него, наверное, обезумел компас."""
Ushiromiya Eva,"""Конечно нет! Эхе‐хе‐хе‐хех, ты знаешь, Энджи?"""
Ushiromiya Ange,"""Дело не в компасе? ......Это игра слов?"""
Ushiromiya Eva,"""Нет, самая настоящая загадка. Что касается подсказки, почему бы тебе не представить глобус?"""
Ushiromiya Ange,"""............Не понимаю."""
,Я никогда не путешествовала за границей.
,"Может, в мире есть странное место, где можно пойти буквой «п» и вернуться туда, откуда начал?"
,......Вроде Бермудского треугольника...
Ushiromiya Eva,"""Хм‐м...... Думаю, для тебя это слишком трудно, Энджи."""
Ushiromiya Ange,"""Пойдя на север, затем на восток, а потом на юг, нельзя вернуться туда, откуда начал."""
Ushiromiya Eva,"""Но есть одно место. Место кое‐где на поверхности Земли. Если у тебя дома есть глобус, посмотри и хорошенько подумай. Если всё равно не сможешь понять, спроси своего отца, ладно?"""
Ushiromiya Ange,"""Хорошо, спрошу. Так что скажи мне правильный ответ!.."""
Ushiromiya Eva,"""*хи‐хи*. Правильный ответ — о~чень холодное место. Где на глобусе холодные места? Подумай как следует. Поняв, ты сможешь загадывать эту загадку другим детям в своём классе. Они наверняка удивятся."""
,Где холодное место? ......Хоккайдо?
,"Не думаю, что на Хоккайдо можно прийти к началу, пойдя на север, на восток и затем на юг."
,......Н‐н‐н. Не понимаю. Я сдаюсь.
Ushiromiya Hideyoshi,"""Что ж, это все наши загадки! Иди спроси у кого‐нибудь ещё одну!"""
Ushiromiya Eva,"""Пойдём! Кому бросим вызов дальше?!"""
,"Если тётя Ева знает такие сложные головоломки, она наверняка хороша в загадках."
,Вместе мы точно соберём много‐много медалей.
,Кого спросить дальше?!
Ushiromiya Ange,"""Я поняла!.. Очень холодное место! Да, там наверняка жутко холодно!"""
Ushiromiya Eva,"""Прекрасно! Энджи, да ты настоящий гений, раз поняла такое в твоём‐то возрасте."""
Ushiromiya Hideyoshi,"""Начав с южного полюса и оказавшись на севере, пойдя на восток, ты просто обрисуешь круг вокруг южного полюса. Поэтому, снова пойдя на юг, просто возвращаешься обратно к южному полюсу."""
Ushiromiya Eva,"""Я пыталась сделать эту загадку сверхсложной, но Энджи оказалась слишком хороша."""
Ushiromiya Hideyoshi,"""Поздравляю! Вот тебе ещё одна медаль."""
,"Мне дали тяжёлую, золотистую медаль."
,"Отлично, получилось!.. Торжествуя, мы с тётей Евой подняли кулаки."
Ushiromiya Hideyoshi,"""Что ж, на этом наши загадки окончены! Иди спроси у кого‐нибудь ещё одну!"""
Ushiromiya Ange,"""Хорошо! Спасибо, дядя Хидэёши!.."""
Ushiromiya Hideyoshi,"""Твоя тётя очень умная!.. ......Вместе вы будете получать медали со всех сторон!"""
Ushiromiya Eva,"""Ага, точно!"""
Ushiromiya Ange,"""Да. Давай постараемся, тётя Ева."""
,Я унеслась прочь.{n}Кого мне спросить дальше?!
,Дядя Хидэёши с улыбкой помахал на прощание......
,"Хидэёши и Ева смотрели, как Энджи радостно бежит на поиски следующей загадки."
Ushiromiya Eva,""".........Хотя этот ребёнок может так мило улыбаться... ...Я...... заберу у неё эту улыбку..."""
Ushiromiya Hideyoshi,"""Ева........."""
,Ева опустила голову. В её глазу блеснула слеза...
Ushiromiya Eva,"""Её реакция была совершенно естественной, учитывая, каково ей было. ......Но я... не смогла смириться и принять её чувства......"""
Ushiromiya Hideyoshi,"""Тут уже ничего не поделаешь. Ты такой же человек, как любой другой. Люди, как правило, более хрупкие, чем думается."""
Ushiromiya Eva,"""Всё равно это я виновата!.. Ведь у меня уже был опыт воспитания ребёнка, не так ли?!......Мне следовало стать для неё матерью. ......Но всё равно я поддалась печали...... и даже не попыталась..."""
Ushiromiya Hideyoshi,"""Говорю же, ничего не поделаешь!.. Не думай, что ты одна была виновата!.. Не нужно так винить себя!"""
,"Ева уже не могла сдержать рыдания...{n}Дрожа, она опустила взгляд, и с её щёк капали крупные слезы..."
Ushiromiya Eva,"""Какой же грех я совершила...... ......Моя печаль была не сильнее её печали!.. Но я всё равно решила, что страдала больше...... и не приняла её чувства...... ......Я плохая мать... Я не смогла...... стать для неё матерью......"""
Ushiromiya Kyrie,"""Неправда. ......Ради неё ты старалась как могла, Ева."""
Ushiromiya Eva,"""Кирие..."""
,Позади Евы сейчас стояли Кирие и Рудольф.
Ushiromiya Kyrie,"""Я знаю, как далеко ты зашла, чтобы скрыть от Энджи правду."""
Ushiromiya Rudolf,"""......Ты хорошо держалась, сестра. Подумать только, что наша дочь была таким мучением и так невежественно отнеслась к тому, сколько ты страдала."""
,После инцидента на Роккенджиме...
,"Ева — единственная, кто покинул остров живой — удочерила отсутствовавшую и выжившую Энджи."
,"......Хотя в итоге они развили печальные, взаимно тяжёлые отношения, сначала это было не так."
,"Ева пыталась проявить любовь к Энджи, своему единственному оставшемуся кровному родственнику. Она старалась стать для Энджи новой матерью. Даже отбиваясь от грусти, которую сама испытывала."
,"Но Энджи не смогла принять эту доброту.{n}Она набросилась на Еву, которая единственная вернулась живой, обвинив её в том, что она лишила её родителей."
,"......Понимая, что пережила эта маленькая шестилетняя девочка, Ева выдержала её нападки.{n}Она стиснула зубы и излила на Энджи всю свою привязанность... Привязанность, которая была проигнорирована."
,"Но...... раны, перенесённые самой Евой, тоже были очень глубоки."
,Она так и не была вознаграждена за свои печальные усилия...... и будущее перед ней померкло.
Ushiromiya Kyrie,"""Ты пыталась проявить к Энджи ту же привязанность, что и к Джорджу."""
Ushiromiya Eva,"""Но...... только ради своего удовлетворения. ......Энджи никогда не испытывала ничего подобного..."""
Ushiromiya Rudolf,"""Энджи сама не смогла принять эту любовь. Ты не виновата."""
Ushiromiya Eva,"""Но кто бы стал просить об этом Энджи, когда ей было всего шесть лет?! Я должна была держаться гораздо дольше, пока она не смогла бы понять мои чувства!.."""
Ushiromiya Kyrie,"""Ева. Поверь в одно."""
Ushiromiya Eva,"""............"""
Ushiromiya Kyrie,"""Мы...... нисколько не виним тебя."""
Ushiromiya Eva,"""......Кирие............"""
Ushiromiya Kyrie,"""Большое спасибо... за то, что ты так долго страдала ради Энджи...... ......Если у неё есть сердце, я уверена, однажды она признает любовь, которую ты проявила к ней."""
Ushiromiya Rudolf,"""Спасибо, сестра. Мы всегда будем благодарны......"""
Ushiromiya Hideyoshi,""".........Разве не замечательно, Ева...... ......Все твои усилия...... засвидетельствованы......"""
Ushiromiya Eva,"""У‐у‐у‐у...... ува‐а‐а‐а‐а........."""
Gohda Toshiro,"""Как у вас дела, госпожа Энджи? Если желаете, я — Года — был бы рад бросить вам вызов."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо. У меня, Кумасавы, тоже есть для вас о~чень хитрая загадка."""
Ushiromiya Ange,"""Неважно, насколько она трудная. Я не одна. Я разгадаю её вместе с тётей Евой!"""
,"Года и Кумасава предложили бросить мне вызов.{n}В итоге мне придётся выступить против всех, поэтому неважно, кто станет следующим."
,"Я помахала тёте Еве, призывая её поторопиться, и она подбежала ко мне."
Ushiromiya Eva,"""Значит, дальше бросаем вызов этим двоим? С кого начнём?"""
Ushiromiya Ange,"""Ну, с Годы."""
Gohda Toshiro,"""Хорошо, как прикажете. Вот моя головоломка."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо. Предупреждаю вас, она крепкий орешек."""
Ushiromiya Ange,"""Я всё равно её разгадаю. Я уже натренировалась."""
Ushiromiya Eva,"""Не стоит недооценивать Энджи. Да?!"""
Ushiromiya Ange,"""Да!"""
Gohda Toshiro,"""Что ж. ...Тогда, будучи скромным шеф‐поваром, даю загадку о еде и кухне."""
Ushiromiya Eva,"""В этот раз мы будем бороться вместе. Если не поймёшь — попроси меня помочь. Я дам тебе подсказку."""
Ushiromiya Ange,"""......Если получу подсказку, мне не дадут медаль?"""
Ushiromiya Eva,"""На твои медали это никак не повлияет, так что не стесняйся спрашивать!"""
Ushiromiya Eva,"""Понятно. Подсказка — то, что ведьма вернулась гораздо позже, чем обычно."""
Ushiromiya Ange,"""......Что случается, когда она возвращается домой позже?"""
Ushiromiya Eva,"""Подумай. Еда всегда свежая и подаётся в привычное время, верно? Так...... что происходит, когда она приходит домой намного позже этого?"""
Ushiromiya Ange,"""......Я не понимаю. Еда не должна разговаривать."""
Gohda Toshiro,"""Ну, э‐э, это ведь сказочная головоломка......"""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо‐хо... Похоже, она не поняла."""
,"Видимо, ответ, который я выбрала наугад, был неправильным. ......Жаль."
Ushiromiya Ange,"""Тогда скажи мне правильный ответ, тётя Ева. Ты ведь поняла? Скажи!"""
Ushiromiya Eva,"""Ладно. Ответ‐"""
Gohda Toshiro,"""Госпожа Ева, если не возражаете!.. Говорят, что рецепты и ответы на загадки лучше, если их хранить в секрете."""
Ushiromiya Eva,"""Считаете?.. Эхе‐хех, тогда скажу ей как‐нибудь потом, когда вас не будет рядом."""
Ushiromiya Ange,"""Да, обязательно!"""
,"Но даже если потом мне скажут ответ, я не отгадала."
,Хотя ладно. Лучше собраться и попробовать с головоломкой Кумасавы.
Ushiromiya Ange,"""Мороженое! Ведьма вернулась очень поздно, и оно должно было растаять. Поэтому она не могла его съесть!"""
Ushiromiya Eva,"""Молодец! Видите? Энджи — умная девочка, правда?"""
Gohda Toshiro,"""Поздравляю, госпожа Энджи! Весьма впечатляет. Как же быстро вы раскусили головоломку, в которую я, Года, вложил все свои усилия!.."""
Ushiromiya Ange,"""Она оказалась совсем простой. Головоломка тёти Евы была сложнее."""
Ushiromiya Eva,"""*хи‐хи*, спасибо."""
Gohda Toshiro,"""Поздравляю. Эта медаль — ваш приз за правильный ответ на мой вопрос."""
Ushiromiya Ange,"""Спасибо!"""
,"Отлично, было просто.{n}Теперь пора попробовать с головоломкой Кумасавы."
Kumasawa Chiyo,"""Похоже, я следующая. Что ж, проверим госпожу Энджи моей особой, сверхсложной головоломкой. Вы готовы?"""
Ushiromiya Ange,"""И насколько... сложной?"""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо. Подождите и увидите. А теперь да начнётся головоломка с десертом из скумбрии."""
Ushiromiya Ange,"""С десертом из скумбрии?.."""
Ushiromiya Eva,"""Мы же говорим о Кумасаве, эта загадка наверняка будет странной. Будь внимательнее."""
Ushiromiya Ange,"""Хорошо!"""
Ushiromiya Ange,"""Тётя Ева, ты поняла?"""
Ushiromiya Eva,"""Она говорит, что нужно изменить букву, поэтому ответ может быть игрой слов. Нам нужно изменить какую-то букву в слове «сабара», чтобы получить какой‐нибудь десерт...... А, я поняла!"""
Ushiromiya Ange,"""Э?! Что? Что?!"""
Ushiromiya Eva,"""Попробуй каждую из букв на месте буквы «б». По сути это и есть твой ответ."""
Kumasawa Chiyo,"""*бз‐з‐з*. Неве‐ерно."""
Ushiromiya Ange,"""Э?! Я не понимаю! Совсем не понимаю!.."""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо, извините, но неверно есть неверно. Наверное, для вас это слишком сложно, госпожа Энджи."""
Ushiromiya Eva,"""О боже, Кумасава. До чего неприятная головоломка..."""
Ushiromiya Ange,"""Я не понимаю! Из скумбрии нельзя сделать десерт! Какой ответ? Скажите мне!"""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо, будет невесело, если я скажу вам. Если скорее не догадаетесь...... у вас и впрямь будет скумбрия на десерт. Ихи‐хи‐хи‐хи‐хи‐хи‐хи......"""
Ushiromiya Ange,"""Скажите мне, скажите!"""
Kumasawa Chiyo,"""Не‐а."""
,"Кумасава бодро улыбнулась, но продолжала упрямиться.{n}Как бы я ни докучала ей, она вряд ли скажет мне ответ."
Gohda Toshiro,"""На этом наши головоломки окончены. Остальные ждут, когда вы бросите им вызов, госпожа Энджи. Идите дальше."""
Kumasawa Chiyo,"""Мы болеем за вас, госпожа Энджи."""
Ushiromiya Ange,"""Хорошо! Я продолжу стараться и получать всё больше медалей!"""
Ushiromiya Eva,"""Так держать. Не расстраивайся. Осталось ещё много шансов!"""
,"Мы убежали.{n}И, за кого мы примемся дальше?!"
Ushiromiya Ange,"""Я поняла! Новая буква — «х»! Если изменить заменить «б» на «х» в «сабара», то получится Сахара!"""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо‐хо, правильно."""
Ushiromiya Eva,"""Сахар — это десерт. А последняя строчка говорит о том, что из сахара можно также получить эффектное название — Сахару."""
Ushiromiya Ange,"""Я поняла языковой трюк с японским! Я удивительна? Удивительна?!"""
Ushiromiya Eva,"""Какая ты умная, Энджи! Ты заслужила, чтобы тебя погладили по голове!.."""
Ushiromiya Ange,"""Ха‐ха, мне нравится, когда ты так делаешь."""
Kumasawa Chiyo,"""Изменить одну букву, и даже из скумбрии можно сделать хороший десерт. Видите, как скумбрия всемогуща?"""
Gohda Toshiro,"""В день, когда мне придётся подать на десерт такую шутку, головы покатятся......"""
Ushiromiya Ange,"""Мне бы тоже не понравилось. Я люблю мороженое на десерт."""
Ushiromiya Eva,"""Аха‐ха‐ха‐ха‐ха, конечно. Кстати, нам ведь не о чем беспокоиться? Что сегодня на десерт?"""
Kumasawa Chiyo,"""Охо‐хо‐хо‐хо‐хо...... Не терпится удивить всех фруктовым парфе со скумбрией, ожидающим на кухне!"""
Ushiromiya Ange,"""Не‐е‐е‐е‐ет!!!"""
,Все залились смехом.
,"Потом меня мучил страшный образ парфе, аккуратно покрытого сверху кусочками скумбрии..."
Kumasawa Chiyo,"""Какой позор...... Я так старалась не дать госпоже Энджи заполучить этот приз, а она разгадала мою лучшую загадку как ни в чём не бывало."""
,Но всё равно Кумасава улыбнулась.{n}На её морщинистой руке блестела золотистая медаль.
,Энджи взяла её.
Kumasawa Chiyo,"""Что ж, это все наши загадки."""
Gohda Toshiro,"""Продолжайте в том же духе, получайте всё больше медалей и выиграйте великолепный приз от Господина!"""
Ushiromiya Ange,"""Хорошо! Спасибо. Так и продолжу!.. У нас получилось, тётя Ева!"""
Ushiromiya Eva,"""Эхе‐хех! Продолжим в том же духе!"""
,"Мы убежали.{n}И, за кого бы нам взяться дальше?!"
Kumasawa Chiyo,"""Ни с того ни с сего крошечная девочка, которая всегда пряталась и трепетала в тени госпожи Кирие... выросла в такую яркую и весёлую..."""
Gohda Toshiro,"""......Заметно, как эти молодые люди растут с каждой семейной конференцией. Ещё несколько лет — и госпожа Энджи непременно узнает о любви, макияже и в конечном итоге вырастет в истинную леди."""
Kumasawa Chiyo,"""Верно...... Если будет нормально расти с течением времени..."""
,Жестокая судьба...... выбросила цыплёнка по имени Энджи в одинокое будущее.
,"Несогретое яйцо не будет высижено.{n}Её яйцо теперь уже никто не согреет, и из него нельзя будет вылупиться..."
Gohda Toshiro,"""Внутри замороженного яйца госпоже Энджи останется только смотреть в одинокое будущее?.."""
Kumasawa Chiyo,"""......Яичную скорлупу всегда можно сломать изнутри. ......Даже если она очень холодная, очень твёрдая, это не значит, что из неё нельзя вырваться."""
Gohda Toshiro,"""И госпожа Энджи в силах вырваться?"""
Kumasawa Chiyo,"""Способна ли она?.. Я слышала, что вся последняя игра вертится вокруг этого вопроса."""
Gohda Toshiro,"""Может, нам стоит дать ей более ясную подсказку? ......Если яйцо не может согреться, разве мы не можем хотя бы ударить снаружи, чтобы его было легче сломать?"""
Kumasawa Chiyo,"""Если бессильного цыплёнка извне вынудят сломать свою же скорлупу, он не сможет выдержать холодные ветра. Госпоже Энджи придётся обрести эту силу и твёрдость самой."""
Gohda Toshiro,"""......Но... разве нельзя как‐нибудь объяснить ей эту силу и твёрдость?"""
Kumasawa Chiyo,"""Слова не могут быть даны. Они могут только быть приняты. ......Что бы мы ни попытались дать госпоже Энджи, оно будет бессмысленно, пока она не примет это."""
Gohda Toshiro,""".........Вы правы. Что бы мы ни говорили госпоже Энджи, оно не будет иметь значения, если она не слушает."""
