Speaker,Russian (RU)
,"...Хотя это вряд ли впечатляет тех, кто платит ей жалованье."
,"А впрочем, хоть она и не очень ответственна в плане работы, я никогда не мог разочароваться в ней."
,"Должно быть, дело в её жизнерадостности и неисчезающей улыбке."
Ushiromiya Hideyoshi,"""Эгей, приятно видеть, что вы в таком хорошем расположении духа! Как поживает ваша спина?"""
Kumasawa Chiyo,"""Ей не становится ни чуточку легче даже с лекарствами. По словам доктора, здесь уже ничем не поможешь. Неизлечимая болезнь, вот как это называется, хо‐хо‐хо!"""
Ushiromiya Rudolf,"""В голове не укладывается, как ты всё продолжала и продолжала хорошеть, Джессика‐чан. Радуйся, что пошла в Нацухи нээ‐сан."""
Ushiromiya Jessica,"""В‐вот как?.. Лично я думаю, что мы совсем не похожи... Ну, в смысле, я и не хочу походить на своих родителей. Потому как уважение у меня к ним по нулям."""
Ushiromiya Kyrie,"""Ну, не стоит так говорить. Хи‐хи, удивительно, как много людей в нашей семье не желают походить на своих родителей."""
Ushiromiya Battler,"""О, это про меня!"""
Ushiromiya Rudolf,"""Чёрта с два, только посмей стать похожим на меня. То, что у тебя мой нос, уже выводит меня из себя."""
Ushiromiya Kyrie,"""О чём вы говорите? Вы до абсурдности похожи друг на друга. И заодно на отца."""
Ushiromiya Rudolf,"""Да ладно, ты же не серьёзно... Где это я похож на отца?"""
Ushiromiya Eva,"""Ты его точная копия в высокомерии и самомнении. Отцовская кровь наиболее сильна в тебе и нии‐сане. Что скажешь, Роза?"""
Ushiromiya Rosa,"""О, вне всяких сомнений. Краусс нии‐сан и Рудольф нии‐сан невероятно похожи на отца."""
Ushiromiya Rudolf,"""Ладно, ладно, хватит уже. И чего все женщины набросились на меня одного? Хидэёши нии‐сан, прошу, выручай."""
Ushiromiya Hideyoshi,"""Боже, Рудольф‐кун, ты всегда пользуешься успехом у дам. Завидую тебе! Вах‐ха‐ха‐ха!"""
Kumasawa Chiyo,"""Хо‐хо‐хо! Как всегда, вы настолько популярны, что заставляете меня завидовать. Что ж, господа, не пора ли нам отправиться к нашему судну? Идёмте, Мария‐сан. Давайте взойдём на палубу вместе?"""
Ushiromiya Maria,"""Взойдём на палубу вместе. У‐у! Взойдём все вместе. У‐у!"""
Ushiromiya Battler,"""О да, в этот раз я не испугаюсь. К качке на волнах я привык. На этом рыболовном судне‐развалине я качки боюсь меньше, чем поломки мотора и того, что судно унесёт течением."""
Ushiromiya George,"""Ах да, Баттлер‐кун, я забыл тебе сказать. ...Оно вконец износилось, поэтому было списано несколько лет назад. Теперь на остров нас возит другое судно."""
Ushiromiya Jessica,"""О, точно. Для Баттлера это будет первая поездка на новом судне! Оно очень комфортное! И чертовски быстрое! Может развивать сумасшедшую скорость!"""
Ushiromiya Battler,"""О... Значит, поездка займёт меньше времени, правильно? Ну и отлично! Ну, точнее, пусть оно и лучше самолёта, но если мне скажут, что мы проведём хотя бы чуть‐чуть меньше времени подверженными опасности затопления, то всё очень даже замечательно."""
Ushiromiya Maria,"""...У‐у. А Баттлер опять будет па‐а‐адать, па‐а‐а‐адать?"""
Ushiromiya Battler,"""Это только на самолётах. Сейчас всё в порядке!"""
Ushiromiya Jessica,"""Видишь ли, это ведь тюнингованный суперскоростной катер, гордость капитана! Он, видимо, немало его корректировал, и все уши прожужжал о том, как он установил на него четыре высокопроизводительных винта, и как он теперь может разогнаться до 40 узлов или что‐то вроде. Он так много хвастался, что я в итоге всё это запомнила."""
Ushiromiya George,"""И я. Запомнил, поскольку мы слышим это каждый год. Капитан говорит, что стал одержим тюнингом после того, как давным‐давно проиграл соревнование в скорости заграничному катеру. Он говорит, что его оппонент, хоть им и был рыболовецкий катер, развивал скорость свыше 30 узлов."""
Ushiromiya Jessica,"""И для того, чтобы взять реванш в следующем состязании, наш капитан создал абсолютно новый сверхскоростной катер. Я уверена, ты будешь в полном восторге, Баттлер."""
,...С‐сверхскоростной ультрасовременный катер?..
,"......Сначала я подумал, что он будет лучше, чем та плавучая развалина, которая могла затонуть в любую минуту...... но почему‐то у меня очень дурное предчувствие... ......Да ну нафиг."
Ushiromiya Rudolf,"""Эй, Баттлер, может, тебе стоит доплыть до острова своими силами?"""
Ushiromiya George,"""Баттлер‐кун, не перегибайся так сильно через ограждение. Ты можешь упасть."""
Ushiromiya Maria,"""У‐у‐у, у‐у‐у! Па‐а‐адаем, па‐а‐адаем!"""
Ushiromiya Battler,"""Чё‐ё‐ё‐ёрт... так вот чего вы все тогда ухмылялись!"""
,"Суперскоростное судно, которое, по их словам, капитан оттюнинговал до последнего винтика в качестве хобби, действительно не шло ни в какое сравнение со старым потрёпанным рыболовецким судном шестилетней давности."
Ushiromiya Battler,"""Уа‐а‐а‐а‐а, трясёт, трясёт, трясёт! Падаю, падаю, па‐а‐адаю!"""
Ushiromiya Maria,"""У‐у, у‐у, у‐у‐у!!! Падаем, падаем, па‐а‐адаем!!!"""
Ushiromiya Battler,"""Если я свалюсь, то окажусь в океане! Я утону, чёрт подери! Где парашют... Нет, погодите, где спасательный буй?!! Спасательный жилет мне‐е‐е‐е!!!"""
Ushiromiya Jessica,"""Ва‐ха‐ха‐ха! Чё такое, Баттлер, чё случилось‐то?!! Ва‐ха‐ха‐ха!"""
Ushiromiya George,"""Джессика‐чан, Мария‐чан, дразниться нехорошо. Баттлер‐кун, если тебе страшно, просто не выходи на палубу. Думаю, что если ты будешь находиться внутри катера, тебе будет немного поспокойнее."""
Ushiromiya Battler,"""Хе‐хе, нет уж, спасибо, Аники! Жертвами кораблекрушений всегда оказываются люди, находящиеся внутри судна, тогда как выживают те, кто во время крушения находился на палубе. Так что я остаюсь здесь!"""
Ushiromiya Battler,"""Но как же трясё‐ё‐ёт! Падаю‐ю‐ю! У‐а‐а‐а‐а‐а‐а!"""
Ushiromiya Maria,"""Трясём, па‐а‐да‐а‐ем!!! У‐у, у‐у, у‐у!!!"""
Ushiromiya Rosa,"""Мария, я же говорила вести себя прилично! ......Однако Баттлер‐кун, я смотрю, тебе и вправду приходится нелегко... Я схожу к капитану, попрошу его сбавить скорость."""
Ushiromiya Battler,"""У‐а‐а‐а‐а, тётя Роза, спасибо‐о! Даже в море проповедуйте безопасную езду!!! Снижайте скорость!!! Указывайте и оповещайте!!!"""
Ushiromiya Eva,"""Хи‐хи‐хи! Не надо, Роза. Молодёжи необходимо проходить испытания. Верно, Баттлер‐кун? С этим ты без проблем справишься, не так ли? Иначе не сможешь поехать в Египет вместе с тётей!"""
Ushiromiya Battler,"""Ой‐ё‐о‐о‐о, тётя Ева, перестань издева‐а‐аться‐а! О не‐е‐ет, я па‐а‐адаю! Спасательный жилет, парашют!!! Ой‐ё‐о‐о‐о!!!..."""
Ushiromiya Battler,"""Н‐нет, ладно, подумай об этом с другой стороны! Чего добивается враг?! Он хочет таким образом нагнать на меня страху?! Если такова его цель, то очень жаль, чёрта с два я буду боя‐я‐я‐яться! Но хватит уже! Я упаду‐у‐у‐у!"""
,"...В конце концов, после того, как я какое‐то время выставлял себя полным идиотом, тётя Роза поговорила с капитаном, и он снизил скорость до более терпимой для меня..."
Ushiromiya Battler,"""............Хаа... Эта скорость будет чуть получше... .........А то раньше я ни жив ни мёртв был......"""
,"Похоже, что предельная скорость, которую я могу вынести — ужасно медленная."
,...Но прежняя была абсолютно сумасшедшей...
,Весь катер раскачивался.{n}Скользил и прыгал по поверхности океана!{n}Как будто я ехал на летучей рыбе...
,"Джессика продолжала хохотать надо мной, пока я, уставший и удручённый, прислонился к борту."
Ushiromiya Jessica,"""Я ранее проиграла состязание в силе, но мне приятно осознавать, что я не хуже в том, что по‐настоящему важно. Не, ну правда, ха‐ха‐ха!"""
Ushiromiya Battler,"""Чёрт... Смейся‐смейся. Но однажды я отыщу твоё слабое место и отыграюсь... и тогда твои буфера достанутся мне......"""
Ushiromiya Jessica,"""А‐ха‐ха, ну, мы подумаем об этом, если тебе удастся таковое найти, идёт?!! Ва‐ха‐ха‐ха!"""
Ushiromiya Maria,"""У‐у, Баттлер слабый‐слабый."""
Ushiromiya Battler,"""Да, Баттлер слабый‐слабый... Если уж помирать, то на суше, а не в океане или в воздухе..."""
,"Мария похлопала меня по спине, и я в ответ погладил её по голове."
,"...Её лицо, как обычно, было безразличным, но я понял, что она хочет утешить меня."
Ushiromiya George,"""Баттлер‐кун, капитан предлагает напитки в качестве извинения. Почему бы тебе не передохнуть и не выпить чего‐нибудь? Ну, чтобы перевести дух."""
,"Джордж‐аники и бабуля Кумасава принесли нам ледяного напитка в банках, покрытых капельками воды."
,"Судя по широкой ухмылке Кумасавы‐сан, наши родители, находящиеся внутри катера, по полу катаются со смеху из‐за поднятой мной паники."
,"Вот блин, мне так неловко, что я не хочу попадаться никому из них на глаза..."
,"Сдаётся мне, что если сейчас как‐то не поменять тему разговора, то я останусь объектом шуток на протяжении всей поездки, поэтому я попытался припомнить какую‐нибудь безобидную тему для разговора."
Ushiromiya Battler,"""...Слышь, Джессика. Как там дела у дяди Краусса и тёти Нацухи?"""
Ushiromiya Jessica,"""Ты о моих предках? К сожалению, хорошо. Правда они через каждое слово твердят мне 'учись, учись, учись', и меня это уже задолбало. Я вам завидую, поскольку непохоже, что дядя Хидэёши или дядя Рудольф поднимают подобные темы."""
Ushiromiya George,"""Ха‐ха‐ха, нет, что ты. Когда я бил баклуши с экзаменами на носу, мне не уставали повторять 'экзамены, экзамены, экзамены'. Меня это раздражало, но теперь я благодарен."""
Ushiromiya Battler,"""Ха, я так и знал, ты как всегда великодушен, Джордж‐аники... Что касается меня, то мне приходится следить за собой самому. Мне никто ничего не говорит! Впрочем, не то чтобы я стал их слушать, будь наоборот, хи‐хи‐хи!"""
Kumasawa Chiyo,"""Баттлер‐сан, вы всё ещё не вернулись в отцовский дом?"""
Ushiromiya Battler,"""...Ну, я, типа как катаюсь туда‐сюда время от времени. У меня всё ещё много одежды и других вещей в прежнем доме."""
Ushiromiya Maria,"""......У‐у? У Баттлера два дома?"""
Ushiromiya Battler,"""Хм‐м............ м‐м. ......Что‐то вроде того."""
Ushiromiya Maria,"""Почему? Почему у тебя два дома? У‐у? У‐у?"""
,"Лишь Мария, не способная понять обстановку, озвучила свой наивный вопрос."
,"Однако остальные лишь с волнением поглядывали в мою сторону, сторонясь разговора, хоть и знали ответ."
Ushiromiya Jessica,"""Мария! Смотри, уже можно разглядеть гавань!.. Глянь вон туда! Видишь её?!"""
Ushiromiya Maria,"""У‐у! Вижу гавань, вижу гавань!"""
,"Джессика, видимо, пыталась проявить заботу, сменив тему."
,"......Эх, блин. Может, мне самому и не очень‐то охота говорить об этом, но мне не по себе от того, что эту тему странным образом считают запретной."
,"......Меня это уже не заботит так, как раньше."
,"Я — член семьи Уширомия, но в действительности я шесть лет жил с бабушкой и дедушкой по линии моей покойной мамы, и я даже взял её фамилию."
,"Но бабушка с дедушкой умерли друг за другом, и мне больше ничего не оставалось, как вернуться обратно в дом моего старикана."
,"Не поймите меня неправильно. Я не просто взял и убежал из дома, ничего подобного.{n}Всему виной мой отец."
,"......По большому счёту я ничего не имею против Кирие‐сан.{n}То, что она держит в своих руках поводья старикана и может им управлять — уже нечто."
,"...Но что касается его предательства по отношению к моей маме... ......Что ж, к сожалению, я не совсем ещё от этого отошёл."
Ushiromiya George,"""К‐хм. Мы скоро прибудем."""
,"Прочистив горло, Джордж‐аники попытался перенаправить разговор в другое русло."
Kumasawa Chiyo,"""......Прошу простить мою неосмотрительность. Видать, эта старуха уже сболтнула лишнего. Если я задела ваши чувства..."""
Ushiromiya Battler,"""Хе‐хе! Ерунда, ничьи чувства не задеты. Не волнуйся, Кумасава баа‐чан."""
,"Кумасава‐сан, судя по всему, жалела о своих бестактных словах, но меня больше волновал тот факт, что из‐за этого так нервничают другие, поэтому я поднялся и не стал принимать это близко к сердцу."
,"После этого я глотнул напитка и отправился к Марии и Джессике, которые вглядывались в силуэт острова."
Ushiromiya Maria,"""У‐у! Баттлер, вижу остров, вижу остров! Там, там, там! У‐у, у‐у, у‐у!"""
Ushiromiya Battler,"""Где же он... а, теперь вижу. Остров ничуть не изменился даже по прошествии шести лет."""
,Перед нашими глазами вырос силуэт небольшого острова.
,"Его имя — Роккенджима.{n}Этот маленький остров, около 10 км в обхвате, расположен в архипелаге Идзу."
,"Поскольку данный архипелаг называют ""Семёркой Идзу"", большинство людей полагает, что в нём семь островов и ошибаются, поскольку это не так."
,"На самом деле их больше семи.{n}Роккенджима является одним из малюсеньких островков, которые не считают."
,"Даже так, количество людей, знающих об этом острове, крайне мало."
,"В конце концов, этот остров посещают только члены семьи Уширомия."
,"Другими словами, он никак не связан с посторонними людьми или туристами.{n}Так что вы никогда не найдёте название этого острова в туристической брошюре."
,"Ведь Роккенджима является недвижимостью, находящейся во владении головного дома Уширомия."
,"Там проживает лишь семья Уширомия, и лишь люди, связанные с ней, приезжают туда."
,На нём нет ничего кроме гавани и особняка.{n}Большая же часть острова до сих пор занята диким лесом.
,"Очень жаль, ведь его можно было превратить в неплохое поле для гольфа.{n}Однако если принять во внимание, что весь берег острова представляет собой сплошной частный пляж, то сей факт делает его довольно‐таки роскошным."
,"Вы могли уже догадаться, но, говоря простыми словами......... что ж, семья Уширомия купается в деньгах."
,"Богатства, которыми владеет головной дом, очевидно, крайне велики, да и отец, как и все остальные, кто относится к ветвям семейства Уширомия, накопили значительный объём капитала, встретив успех каждый в своей сфере бизнеса."
,"Что же касается меня, то, живя у бабушки с дедушкой, я в течение шести лет вёл жизнь обычного человека, поэтому совсем забыл...... что дом моего старикана и вправду великолепен, и всё в нём подстроено под снобские вкусы не в меру богатых."
,"А ведь если подумать, это делает Джорджа‐аники, Джессику, Марию и меня богатыми джентльменами и леди из высших слоёв общества."
,"Стоит ли говорить, что никто из нас не ощущает себя таковыми."
,"Я не вижу себя богатым, а Джордж‐аники, принимающий самодисциплину всерьёз, не позволяет себе подобных послаблений."
,"Джессика вечно жалуется, что лучше бы жила в городе, нежели была богатой, а Мария ещё ребёнок, которого деньги совершенно не интересуют."
,"...Пожалуй, уже подобное отношение можно назвать снобством.{n}С точки зрения бедных людей, не способных оплатить свои счета, нам и правда очень повезло."
,"Сейчас не время для дальнейших разъяснений, поэтому не будем об этом."
,"В общем, точно так же, как и о том, что никто из нас не выбирает своих родителей.{n}Я не просил рождаться в богатой семье.{n}И не думаю, что это причина для того, чтобы меня ненавидеть."
,"Достаточно сильно раздражает, когда люди предосуждают тебя за то, что ты богат, и отказываются судить тебя по твоим заслугам..."
,"Пока я был погружён в свои сентиментальные размышления, Мария начала шуметь, перегнувшись через ограждение."
Ushiromiya Maria,"""............У‐у. ......Нету."""
Ushiromiya Battler,"""В чём дело, Мария? Ты что‐то уронила?"""
Ushiromiya Maria,"""У‐у, у‐у! Нету, нету! У‐у‐у‐у‐у‐у!"""
,"Мария продолжала кричать ""нету, нету""."
,"По её словам можно было подумать, что она что‐то уронила, но, в действительности, она указывала в океан, продолжая кричать."
Ushiromiya George,"""Что случилось? Чего нету? Если хочешь, то я тоже поищу. Что же это? ...............?"""
,"Если бы она что‐то потеряла, то смотрела бы на пол, но Мария указывала в океан."
,"Кто‐то мог бы подумать, что она увидела что‐то на горизонте, но она лишь повторяла, что чего‐то {i:нету}. .........Странно."
,"Однако так как я, в отличие от аники, приезжающего сюда каждый год, помню пейзаж таким, каким он был шесть лет назад, я успел заметить прежде его."
Ushiromiya Battler,"""............А?.. ......Если мне не изменяет память, разве тут не должно находиться {c:86EF9C:тори} или что‐то подобное на верхушке небольшой скалы? ...Да, точно, оно определённо было здесь. Я хорошо запомнил его, поскольку оно как береговой ориентир — первое, что встречает тебя при приближении к острову."""
Ushiromiya Jessica,"""Ого, ну ты даёшь, Баттлер. Ты вспомнил, несмотря на то, что прошло уже шесть лет."""
Ushiromiya George,"""Оно было здесь, не так ли!.. Я тоже помню. На той скале был воздвигнут храм вместе с тори‐подобной штукой, стоящей в одиночестве. ......И теперь, получается, их больше здесь нет. Но, насколько помню, они определённо были здесь год назад."""
Ushiromiya Maria,"""Нету. Нету. У‐у‐у‐у!"""
Ushiromiya Battler,"""Может, её волны смыли? Скала была небольшая, так что она, наверное, истончала из‐за постоянного внешнего воздействия."""
Ushiromiya Jessica,"""Я тоже так думаю. Она наверняка исчезла этим летом. Видимо..."""
Kumasawa Chiyo,"""Одним вечером ударила мощная молния и сокрушила святилище или в этом духе... ......Рыбаки между собой перешёптываются, что то, что в нашего почитаемого Бога‐покровителя попала молния — несомненно зловещий знак. ...Молния сгинь, молния сгинь..."""
,"Словно дразня нас, Кумасава‐сан озорно улыбнулась, потирая руки."
,"Но Мария, похоже, приняла её слова всерьёз и стала пристально разглядывать то место в океане, где должна была располагаться скала, приютившая святилище с божеством."
Ushiromiya Maria,"""............Зловещий... знак. ............У‐у."""
Ushiromiya Jessica,"""Хватит, Кумасава‐сан. Мария недостаточно взрослая, чтобы понимать подобные шутки."""
Ushiromiya George,"""Всё в порядке, Мария‐чан. Это всего лишь совпадение. Ничего страшного не случится."""
,"Джордж‐аники положил руку на плечо Марии, чтобы успокоить её, но острый взгляд Марии остался неизменным."
Ushiromiya Maria,"""............Зловещий. ............Зловещий."""
,"Мария всё бормотала и бормотала это слово.{n}Судя по всему, повторять одно и то же слово множество раз было давней привычкой Марии."
,"Но поскольку повторяемое ей слово было в прямом смысле зловещим, от этого было как‐то не по себе."
Ushiromiya Battler,"""Послушай, Мария. Если ты и дальше будешь это повторять, то нас и правда настигнет несчастье, знаешь ли."""
,Я похлопал Марию по другому плечу.
,"Мария же резко повернула голову и, не мигая, глядя мне в лицо, произнесла:"
Ushiromiya Maria,"""У‐у. .........Надвигается... несчастье."""
Ushiromiya Battler,"""Хе‐е? И откуда же, по‐твоему, оно надвигается?"""
,"Беззаботно ответил я, дабы сбавить нависшее в воздухе напряжение."
