Speaker,Russian (RU)
Nanjo Terumasa,"""Я никогда бы не поверил в это. ...Кинзо был человеком, более заинтересованным в жизни, чем в существовании после смерти. .........Однако похоже, что это было корнем всех проблем вокруг наследства."""
Ushiromiya Battler,"""Тогда чем бы он мог заниматься в ней? .........Молиться? Разве в часовнях не исповедуются? ...............Всё же это звучит подозрительно."""
Ushiromiya George,"""......Не знаю почему... Но как и сказал доктор Нанджо, самому дедушке казалось, что с тех пор как эта часовня построена, судьбой предначертано, что он не получит благословения, пока не произойдёт чудо."""
Ushiromiya Rosa,"""Как ты узнал?"""
Ushiromiya George,"""Смотри, тут так и написано. ......Видишь, вон там."""
,Джордж‐аники указал на табличку с ржавыми позолоченными буквами над аркой двери.
,"Видимо, здесь было написано какое‐то сообщение на английском. ...Ржавчина указывала на то, что сообщение было оставлено с момента постройки."
Ushiromiya Battler,""".........Я плохо знаю английский. ......Что тут у нас? ......'Эта дверь есть, открыта, только в, возможность'??? Извините, я совсем плох."""
,"Я не смог перевести даже первую из двух строк и сдался.{n}...Может быть, остальные смогут прочесть правильно."
Ushiromiya George,"""...М‐м‐м, это похоже 'm', 'b', 't', 'q', так что... м‐м‐м, хм‐м... интересно, что это значит... хм‐м... ............"""
Ushiromiya George,"""......В любом случае, это невероятно. Тут букв больше, чем пальцев на обоих руках. Это действительно невозможно, если не произойдёт чудо."""
Nanjo Terumasa,"""......Несомненно. Он хотел произвести впечатление своим азартным игровым стилем, как об этом обычно свойственно говорить Кинзо‐сану."""
Ushiromiya Battler,"""Что же это, что же это, все могут это прочитать? Кто‐нибудь скажет мне, что там написано."""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи‐хи. ...Хотя бы выучи английский язык. Как же ты попал в старшую школу, если даже это не способен прочесть? Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи, ай. Ай, ай, ай."""
Ushiromiya Battler,"""Тебя не касается. Ну, что там написано?"""
Ushiromiya Maria,"""...Это можно перевести примерно следующим образом. 'Дверь распахнётся лишь тогда, когда случится чудо. Лишь чудо принесёт тебе благословление в дар'."""
Ushiromiya Maria,"""......Дедушкино волшебство основано на астрономически низкой вероятности. ...Другими словами, чуду которое открыло бы эту дверь... возможно, понадобилось бы огромное количество магической силы. ......Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи. Ай."""
Ushiromiya Battler,"""Хо‐орошая работа, а теперь ты можешь помолчать. Роза‐сан, позволь мне позаимствовать Марию на уроки английского? Вижу, что бесполезно пытаться выучить английский, если не начинаешь заниматься им с раннего возраста."""
Ushiromiya George,""".........Запретная часовня. ......Была ли {f:5:Беатриче} на самом деле ведьмой или нет, шептались, что она на самом деле существовала несколько десятилетий назад... И была любовницей дедушки."""
Gohda Toshiro,"""По поводу этого, м‐м‐м, может это моё воображение, но... возможно, господин на самом деле искренне любил {f:5:Беатриче}‐сама. Однако он уже был женат, поэтому они не могли быть вместе."""
Ushiromiya Battler,"""...Я понимаю. .........Если бы {f:5:Беатриче} была мертва, и её можно было бы воскресить с помощью чуда магии, теперь, когда бабушка мертва, он мог бы смело жениться на ней с высоко поднятой головой. И они могли бы бракосочетаться в этой часовне... Неужели мы имеем дело с такой сказкой?"""
Ushiromiya Rosa,"""......Я не думаю что эта история настолько нелепа. ...Это общеизвестный факт, что отец всё ещё глубоко любит {f:5:Беатриче}."""
Ushiromiya Rosa,"""......Кроме того, хоть я и заявила, что там жутко, мне кажется, что внутреннее убранство часовни раньше было просто великолепно. .........Учтя это, мысль, что отец построил часовню, лелея надежду провести свадьбу со своей покойной любовницей, не так уж и маловероятна."""
Ushiromiya George,"""...К тому времени, когда он построил эту часовню, дедушка, возможно, понимал, что он никогда не будет использовать её в качестве церкви, пока он жив."""
Ushiromiya George,"""......Но он молился, что ведьма каким‐то чудом возродится. И когда это чудо случится, они смогут сыграть здесь свадьбу..."""
Gohda Toshiro,"""......Понятно. ...Если думать об этом именно в таком ключе, то это место имело бы очень важное значение и для {f:5:Беатриче}‐сама... И он знал, что эту часовню никогда не следует открывать. ......Грустная история любви."""
,"Несмотря на то, что Года‐сан был на порядок крупнее меня, его слова оказались трогательны."
,"...Все промолчали, но казалось, что все они разделяли эту точку зрения."
Nanjo Terumasa,"""Хотя он и знал, что часовня не будет открыта... он всё ещё, возможно, мечтал о том дне, когда чудо произойдёт. .........Кинзо‐сан был довольно романтичен в дни своей юности. Мне кажется, что в этом я могу его понять."""
Ushiromiya Battler,"""Ихи‐хи. Интересно. ......Но вы все приходили сюда четыре раза в год для уборки, так?"""
Ushiromiya Battler,"""И как это так, запретная? Разве мы только что там не побывали? Такое чудом не назовёшь. Мы принесли ключ, один оборот, а затем мы оказались внутри. И всё. Не чудо, а какая‐то нелепость."""
Ushiromiya Rosa,"""...............А? ............Что?! ...............И... что это означает?"""
Ushiromiya Battler,"""О... о чём это вы говорите?.."""
,"А я что, я просто пошутил, потому что мне не понравилась атмосфера вокруг той истории. ......Но тётя Роза неожиданно подпрыгнула ко мне с очень серьёзным лицом."
,"Её лицо становилось всё бледнее. ...Она посмотрела на магический круг на двери, потом на свою руку, опять на дверь и обратно, туда и обратно."
Gohda Toshiro,"""Чт... что случилось, Роза‐сама?"""
Ushiromiya Rosa,"""Эй, Года‐сан! Ключ к часовне! Что мне про это говорил Генджи‐сан? {i:Он сказал, что есть лишь один!}"""
Ushiromiya George,"""...............Что? ............"""
Ushiromiya Maria,"""...Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи. ......Как долго это до всех доходило. Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи..."""
,"...Когда ребёнок устраивает шалости и остаётся незамеченным взрослыми, он падает духом."
,"Если потом кто‐нибудь попадается на одну из этих шалостей, то это обрадует ребёнка даже больше."
,......Радость Марии была именно такого рода...
Gohda Toshiro,"""...Д‐да, верно. Был только один такой ключ. Этот ключ к оберегаемой господином часовне, поэтому он один, без дубликатов. ...Он обычно хранится в комнате прислуги, но..."""
Ushiromiya Rosa,"""Именно так. И Генджи‐сан сказал, что он куда‐то пропал. ......Тогда получается, кто‐то украл его... положил в конверт и передал его Марии?! И сделал это вчера!"""
Ushiromiya Battler,"""............Что за? Тогда, другими словами... вы не находите это странным?"""
Ushiromiya George,"""...Какой‐то абсурд. .........Чем дальше, тем запутанней становится эта история."""
Gohda Toshiro,"""Чт‐что бы это может означать? Я не имею ни малейшего понятия, о чём вы говорите..."""
Nanjo Terumasa,"""Я тоже. ......Не могли бы вы нам объяснить?"""
,"...Года и Нанджо не могли понять не потому, что были глупы."
,"......Они не знали. ...Они не знали, как долго единственный ключ к часовне находился в руках у Марии."
Ushiromiya Rosa,"""Здесь нет никакой ошибки! Она была закрыта! Я лично открыла её! Без сомнений!!!"""
,"Тётя Роза продолжала закрывать дверь, проверять замок, потянув за ручку, и снова открывать её."
,Её лицо снова побледнело...
Ushiromiya Rosa,"""Пока я не взяла ключ у Марии и не открыла эту дверь, она точно была заперта! Но этот ключ был в конверте и его оставили Марии, верно?! И это произошло вчера перед полуднем?!?!"""
Nanjo Terumasa,""".........Что вы такое говорите..."""
Gohda Toshiro,"""Но это же... чёрте‐что!.."""
Ushiromiya Battler,"""Да уж. .........Мария получила единственный ключ от женщины, назвавшейся ведьмой вчерашним полуднем. Иными словами, с прошлого полудня до этого утра, когда тётя Роза открыла дверь, эта часовня была закрытой комнатой."""
Ushiromiya Battler,""".........Как они могли привести сюда шесть человек, и как они убили их?!"""
,"Мы оказались запутаны смертью 6 людей. Мы думали, что сможем что‐нибудь прояснить, когда увидели тот магический круг и узнали историю часовни."
,......Всё это оказалось ничтожной проблемой!
,Со вчерашнего полудня и до этого утра эта часовня была закрытой комнатой.{n}Но наши родители были с нами до прошлого вечера.
,Как преступнику удалось открыть дверь?!{n}И как они заперли её?!
Ushiromiya Battler,"""......Что ты пытаешься провернуть? ...Опять? Снова запертая комната?! Ты хочешь сказать, что смогла открыть её при помощи магии?! Я не настолько глуп!!!"""
{f:5:Beatrice},"""Если ты просишь меня показать, как мне удалось открыть замки при помощи моего могущества, то я могу тебе продемонстрировать. ......Но это не заставит тебя сдаться."""
{f:5:Beatrice},"""Это объяснение 'руками людей', которое ты любишь поминать! Время, когда твои версии окажутся исчерпаны, станет временем моей победы! Ну, и как же ты сможешь этому помешать? Если бы это был человек, каким бы трюком он воспользовался, чтобы выйти победителем, хм‐м~?"""
Ushiromiya Battler,"""Здесь то же самое, что с теми же закрытыми комнатами в прошлый раз. ...Недостаточно информации! Из этого ничего не следует! Можно воспользоваться любым предлогом, любая хитрость может сработать! Гадать не имеет смысла!"""
{f:5:Beatrice},"""Ха! Опять это? За неимением никаких доказательств, ты намереваешься ждать и смотреть? Информация сомнительна, поэтому и рассуждать нет смысла? Ха, вы, люди, всегда используете этот повод, когда не хотите думать. Что это за отговорка, неужели ты настолько непритязательный человек?!"""
{f:5:Beatrice},"""Ты так говоришь, как будто пока работает принцип демона Лапласа, ты даже думать не можешь, глупец?!! ......И ты ещё говоришь, что отсутствие информации тебе сильно мешает, когда как раз наоборот, разве сам не видишь?"""
{f:5:Beatrice},"""Чем больше информации ты получишь, тем болезненней она станет для тебя! Это только увеличит силу пресса, сжимающего тебя! *Хихи*хихи*хихи*хихи*хихи*!"""
Ushiromiya Battler,"""О, в таком случае, позволь мне ответить следующее. Нельзя подтвердить, что с самого начала это была закрытая комната! Если мы заговорили о демонах, позволь мне ответить вот что."""
Ushiromiya Battler,"""......Можно доказать, что это не закрытая комната. Просто показать, что в неё кто‐то смог войти и выйти, уже достаточно!"""
Ushiromiya Battler,"""Но невозможно доказать, что это {i:закрытая} комната! Ты не сможешь отрицать неимоверное количество способов войти. Другими словами, это и есть одно из 'Доказательств дьявола'! Определение закрытой комнаты на самом деле невозможно доказать!"""
{f:5:Beatrice},"""Итак, после того, как ты перестал думать из‐за нехватки информации, ты используешь такой приём. ......Ну что же. Если это твой ход, я принимаю его. Продолжай."""
Ushiromiya Battler,"""Прежде всего, всё выглядит так, будто ты пытаешься определить часовню закрытой комнатой. ...Просто совсем недавно я действительно осматривал её, но так и не смог найти ещё какой‐нибудь вход, кроме двери."""
Ushiromiya Battler,"""......Но {i:то, что я не смог его обнаружить}, не доказывает, что это была закрытая комната!"""
Ushiromiya Battler,"""Если бы имелась 'скрытая дверь' или что‐либо, чего мне не удалось обнаружить, твоё утверждение полностью проигрывает! Другими словами, смогу ли я обнаружить тайную дверь или нет, ты никогда не сможешь отрицать, что присутствует некий способ X, которым можно проникнуть в закрытое помещение!"""
Ushiromiya Battler,"""И этот метод X возможно осуществить без магии. В конце концов, это всего лишь 'потайная дверь'! Я уверен, что в этой часовне есть какая‐нибудь потайная дверь, которую невозможно обнаружить. Поэтому у меня нет причин гадать, поскольку магия невозможна!"""
{f:5:Beatrice},""".........Хо‐хо, так вот как ты рассуждаешь. *Хи‐хи*хи‐хи*, как наивно."""
{f:5:Beatrice},"""Предсказуемый ход. Позволь мне сделать ответный. ......Мне всегда казалось, что идея 'закрытых комнат' в бездарных человеческих детективных романах просто смехотворна."""
{f:5:Beatrice},"""Почему? Потому что они пошли не тем путём. ......Когда в детективном романе появляется закрытая комната, ты действительно думаешь, что это закрытая комната? Ведь думаешь же, так?!"""
{f:5:Beatrice},"""{i:Какой трюк они использовали, чтобы комната выглядела как закрытая!} Вот о чем ты думаешь."""
{f:5:Beatrice},"""Другими словами, за целое столетие не было ни одного стоящего убийства в закрытой комнате, которое создали бы люди!"""
Ushiromiya Battler,"""О‐о‐о!!! Не говори так, поклонники детективов — страшные люди! Кристи сейчас скрипит зубами в гробу!"""
{f:5:Beatrice},"""Ху! Но я отличаюсь. Я создала истинную закрытую комнату! И я могу это доказать. Почему? Потому что я ведьма!"""
{f:5:Beatrice},"""Всё, что тебе нужно для 'Доказательства дьявола' — это привести какого‐нибудь демона в качестве наглядного доказательство, верно? Ну, это несложно, поскольку я ведьма, а демоны — мои хорошие друзья. Так что я приведу столько, сколько пожелаешь!"""
Ushiromiya Battler,"""Звучит здорово! 'Папа и остальные воспользовались потайной дверью, чтобы войти в часовню, или их перенесли через неё'! Как планируешь ответить на такой ход?!"""
{f:5:Beatrice},"""Вот так. Независимо от того, были они живы или мертвы, 'эти шесть людей определённо попали внутрь через дверь'!"""
Ushiromiya Battler,"""Что?!?! Дура! Дверь была заперта, как они смогли это сделать?!!"""
{f:5:Beatrice},"""Я открыла её магией и пригласила их внутрь!"""
Ushiromiya Battler,"""Это не может быть правдой! Поскольку я не могу признать магию, я ни в коем случае не соглашусь с этим!! Ты лжешь! Эту дверь можно открыть при помощи какой‐нибудь хитрости. Или возможно есть другая скрытая дверь, но я исключаю любые другие варианты!"""
{f:5:Beatrice},"""......Бесконечность! Так мы называем бесконечное повторение ходов в шахматах. Они будут повторяться так же бесконечно, как и обсуждение, стоящее на месте из‐за отрицания сторонами обоснований друг друга, как в нашей игре."""
{f:5:Beatrice},"""......В большинстве игр это можно было бы решить ничьей, но тогда это ужасно подорвало бы интерес к этой игре! У нас не будет ничьей. Ты либо признаешь меня и склонишься передо мной, или отвергнешь меня!"""
Ushiromiya Battler,"""По крайней мере, тут я согласен с тобой! Мы уладим это без двойственности, как ты этого и желаешь!"""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*! Какой бодрый настрой! .........Тогда у меня есть идея. Я думаю, мне следует добавить новое правило в игру между нами."""
Ushiromiya Battler,"""Новое правило?! ...Держу пари, это правило даст тебе преимущество, верно?!"""
{f:5:Beatrice},"""Конечно нет. Я ввожу его, чтобы дать тебе то, чего ты так упорно требовал. По той причине, что такой неспособный балбес совсем перестаёт думать из‐за 'отсутствия информации'! И если я предоставляю тебе информацию, ты тут же начинаешь сомневаться её истинности, 'отрицая саму основу'!"""
{f:5:Beatrice},"""Это ведь так удобно. Одной лишь умной фразой положить конец твоему непрофессионализму. Я избавлюсь от этих удобных отговорок. Тебе следует благодарить меня, *Хихи*!"""
Ushiromiya Battler,"""Ты сказала, что они вошли через дверь, а я сказал, что этого не могло произойти. ......Намекаешь, что это был уклончивый ответ?"""
{f:5:Beatrice},"""Вот именно. Отныне, {p:1:когда я буду говорить правду, я буду использовать красный цвет}."""
Ushiromiya Battler,"""Чт‐что это?! Продолжай объяснять!"""
{f:5:Beatrice},"""Не важно, какой магией я воспользуюсь, ты всегда можешь отмахнуться, повторяя 'недостаточно информации', тем самым 'отрицая основу'."""
{f:5:Beatrice},"""...И хотя я всё равно победила бы при таком раскладе, это было бы слишком скучно. ......Поэтому, я, пожалуй, дам столь нужную тебе 'информацию' и 'основу'."""
{f:5:Beatrice},"""Однако ты наверняка подвергнешь сомнению каждое моё слово. Само по себе это неплохо. Я тоже буду использовать все возможные ходы, чтобы заставить тебя сдаться. А мне нравится наша позиция поиска наилучших ходов для себя."""
{f:5:Beatrice},"""......Но из этого не выйдет игры. Поэтому я придумала это правило."""
{f:5:Beatrice},"""{p:1:Всё, что я говорю красным — правда}! Здесь можешь ни в чём не сомневаться!"""
Ushiromiya Battler,"""Ты хочешь, чтобы я поверил в это?!"""
{f:5:Beatrice},"""Это игра между тобой и мной. В игре правила превыше всего! Те, кто не согласен, не годятся быть игроками!"""
Ushiromiya Battler,"""Хорошо, я понял, я принимаю это правило! Даже школьник младших классов может ввязаться в бесконечный спор и придраться к чему угодно."""
Ushiromiya Battler,"""Тогда давай начнём по новой прямо сейчас и продолжим там, где остановились. Я повторю вновь. 'Папа и остальные воспользовались потайной дверью, чтобы войти в часовню, или их принесли через неё'!"""
{f:5:Beatrice},"""Тогда я повторю то, что я сказала. '{p:1:Неважно, были они живыми или мёртвыми, эти шесть человек точно вошли через дверь}'!"""
Ushiromiya Battler,""".........А... есть ли доказательства?!"""
{f:5:Beatrice},"""Не спеши! Я дополню правило."""
{f:5:Beatrice},"""......Когда я говорю правду, я буду использовать красный, {i:Когда я делаю это, мне нет нужды приводить доказательства!} Это просто истинный факт и правда!"""
{f:5:Beatrice},"""Причина проста. Я совершила все преступления при помощи магии. Поэтому для совершения любого невозможного преступления от меня требуется лишь помахать волшебной палочкой у тебя перед глазами."""
{f:5:Beatrice},"""Но это была бы не игра! Это всё равно, что варварское игнорирование правил победы и поражения при игре в шахматы с последующим ударом кулаком по лицу оппонента!"""
Ushiromiya Battler,"""Н‐ну... что ж, пожалуй, это правда. ...Если бы ты была ведьмой, {i:тогда бы тебе не требовалось бы ничего доказывать}. ......Поскольку при помощи магии ты можешь что угодно, это было бы просто ужасно... Какая нечестная игра!"""
{f:5:Beatrice},"""Тогда давай попробуем ещё раз? Шесть человек точно вошли через дверь. Я открыла её при помощи магии. ......Как ты опровергнешь эту магию, эту закрытую комнату?!"""
Ushiromiya Battler,"""......Клю‐ключ! Генджи‐сан и остальные говорили, что есть только один ключ, но это невозможно доказать! Преступник тайно сделал дубликат ключа!"""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*хи‐хи*хи‐хи! {p:1:Существует лишь один ключ от часовни}!"""
Ushiromiya Battler,"""Грр...... То‐тогда как насчёт этого. Преступник изготовил что‐то наподобие настоящего ключа и открыл её! Я не знаю чем, но возможно проволокой! Инструментом для взлома замков!"""
{f:5:Beatrice},"""Такой наивный ход? {p:1:Невозможно открыть замок без ключа от часовни}! Хотя его можно открыть при помощи магии, верно?"""
Ushiromiya Battler,"""Тогда как тебе это! С самой дверью было что‐то не так! Даже если она была закрыта, был способ войти через неё! Относительно этого, у меня есть несколько вариантов!"""
