Speaker,Russian (RU)
Ushiromiya Battler,"""......Да. Начнём шестую игру. ......Эрика, и ты, {f:5:Бернкастель}. Это будет моя история, доказывающая, что я понял правду о {f:5:Беатриче}. ...{f:5:Лямбдадельта}. Я прошу тебя наблюдать за этой игрой как бывшего Владельца."""
{f:5:Lambdadelta},"""Ладно, жду с нетерпением. Какое название?"""
Ushiromiya Battler,"""......'Рассвет'. ...Рассвет Золотой ведьмы."""
{f:5:Bernkastel},"""Зимой солнце быстро заходит обратно за горизонт."""
Furudo Erika,"""Конечно, госпожа. Ради вас я сейчас же скрою его. По крайней мере, вы выбрали хорошее название, Баттлер."""
Ushiromiya Battler,"""Рад, что тебе нравится. ...Тогда давайте начнём. Шестая игра начинается."""
,Баттлер торжественно объявил о начале игры.
,"......По сравнению с тем, как он загорелся в конце прошлой игры, когда они с Эрикой поклялись в следующий раз всё уладить, сейчас он был очень тих......"
{f:5:Featherine},"""......Энджи. Беато выглядит совершенно иначе по сравнению с той, какой она была прежде."""
Ushiromiya Ange,"""Я тоже удивлена. ......Понятия не имею, что происходит. На самом деле я даже не понимаю, почему Беато возродилась. Я начала читать только минуту назад...... но разве в конце предыдущей истории она не умерла прямо перед тем, как Баттлер понял правду?"""
{f:5:Featherine},"""В этом мире есть два вида смерти. ......Первый — фигуру убирают с игровой доски. Эта смерть происходит только в рамках игры, и жизни можно возрождать снова и снова, каждый раз к началу новой игры."""
Ushiromiya Ange,"""......Вот почему ведьмы так беспощадны, когда дело доходит до лишения жизни..."""
,"Для игроков‐ведьм жизни персонажей на игровой доске ничем не отличаются от фигур на шахматной доске, забранных и забирающих другие фигуры."
,Ведь они снова будут расставлены при следующем запуске игры.
{f:5:Featherine},"""Сакутаро Марии хороший тому пример."""
Ushiromiya Ange,"""......Сакутаро — фигура сестрёнки?.."""
,Да...... логично.
,"На игровой доске — в голове сестрёнки — Сакутаро однозначно существует, и он — фигура, которая всегда рядом с ней."
,"Будучи в реальном мире не более чем плюшевой игрушкой, на игровом поле сестрёнки он полноправная фигура, ничем не отличающаяся от любых других фигур."
Ushiromiya Ange,"""Но...... не знаю. Воскресить фигуру на игровой доске ведьм проще простого...... однако в своём мире сестрёнка не смогла возродить Сакутаро."""
{f:5:Featherine},"""......Потому что она потеряла его сосуд — совершенно уникальную игрушку. Из‐за этого условия существования фигуры нарушились, и на игровой доске Марии возродить его стало невозможно. ......Ты смогла возродить Сакутаро на игровом поле лишь потому, что снова удовлетворила условиям его существования."""
Ushiromiya Ange,""".........Верно."""
,"Сестрёнка Мария не могла его возродить лишь потому, что потеряла плюшевую игрушку — его сосуд."
,"......Если бы, как остальной моей семье на игровой доске Беато, ей не был нужен 'сосуд' для него, она могла бы воскрешать его сколько угодно."
Ushiromiya Ange,"""Понятно. ......Сакутаро действительно можно считать фигурой сестрёнки. По крайней мере, пока его сосуд цел, его можно возрождать снова и снова."""
{f:5:Featherine},"""Правильно. Пока его сосуду ничто не грозит, его можно воскрешать сколько угодно. Такова жизнь фигуры..."""
Ushiromiya Ange,"""......Это первый вид смерти в этом мире. ......Какой второй?"""
{f:5:Featherine},"""Смерть за пределами игровой доски. Продолжая пример с Сакутаро, это как смерть Марии."""
Ushiromiya Ange,"""Не фигуры...... а настоящей сестрёнки, да?"""
{f:5:Featherine},"""Не обязательно её смерть. Тот же эффект может вызвать потеря интереса. ......Когда Мария вырастет из игр с плюшевыми игрушками, 'игрок Мария' умрёт. Это так же быстро и просто, как выключить телевизор, когда он тебе наскучит."""
Ushiromiya Ange,"""......Ясно. Значит, когда 'игрок Беато' отказалась от победы в прошлой игре...... она умерла и исчезла. Если так и если Беато подумает, что у неё снова есть шанс победить братика, она вернётся к жизни, верно?"""
{f:5:Featherine},"""Логически, да. То же самое касается людей, ведьм и даже богов. Утратив интерес, они могут в любой момент умереть. А вернув этот интерес, могут в любое время ожить. ......Тем не менее, хотя понятия времени нет в мире богов, которые могут ожить когда захотят, время в человеческом мире подобно стреле, и там всё не так просто..."""
Ushiromiya Ange,"""Верно. Пропустить один день школы не проблема, но если пропустишь три дня подряд, будет очень сложно убедить себя вернуться."""
{f:5:Featherine},"""А что если это растянется на месяц, год, десятилетие? Если бы это длилось тысячу лет, как в мире ведьм?"""
Ushiromiya Ange,"""......Понятно. Такой долгий пропуск означал бы 'смерть' в обществе. ......Столько времени оставаясь мёртвым, не только не сможешь наверстать всё упущенное в мире, но и утратишь мотивацию, которая могла у тебя быть во время ухода."""
Ushiromiya Ange,"""......Поэтому, даже если ты живёшь, можно сказать, что тогда ты умер. Так уже никогда...... не вернёшь прежнего себя и не возродишь."""
{f:5:Featherine},"""Беато потеряла всяческий шанс и надежду на победу. ......Даже зная, она притворялась, что не знает, и много игр продолжала бороться. Поэтому Беато не вернётся. Её надежды разбиты. Она потратила всю силу воли, с которой могла бы вернуть желание бороться. А значит......{p:1:та {f:5:Беатриче} никогда не возродится}."""
,"Та Беато, которая в пятой игре всё время сидела с пустыми глазами...... должно быть, была её трупом."
,"Вопреки всему этому, она сумела остаться на игровой доске...... но потом даже этот труп исчез..."
,"Будь Владельцем игры Беато, а не {f:5:Лямбдадельта}, игровая доска в тот момент исчезла бы и всё бы закончилось."
,"Если подумать, Беато начала терять желание бороться ближе к концу 4‐й игры."
,Когда она утрачивает волю к победе...... мир этой игры исчезает.
,"Однако ведьмы хотели продолжить играть в мире игровой доски, поэтому {f:5:Лямбдадельта} сковала Беато проклятьем тех кандалов."
,"Она воспользовалась этими цепями, чтобы игровая доска не исчезла даже если Беато утратит желание бороться."
,"В шахматах это то же самое, что снять временное ограничение на ход, сделав его бесконечным."
,"Но одна лишь игра, бесконечно приостановленная на ходе Беато, могло привести ведьм к смерти от их болезни — скуки."
,Поэтому {f:5:Лямбдадельта} заняла должность Владельца игры.
,"......С того момента существование Беато перестало быть одним из условий, необходимых для существования игры."
,"Наверное, поэтому она освободилась от оков, привязывающих её к игровой доске."
,"И это объясняет, почему она исчезла в пятой игре..."
Ushiromiya Ange,"""......Значит, когда братик сумел достичь правды, ...в этой игре стало уже слишком поздно говорить об этом Беато."""
{f:5:Featherine},"""Пятая игра была некой благотворительностью со стороны {f:5:Лямбдадельты}. ......Как ведьма абсолюта, она лишь проявила милосердие, признав твёрдое желание Баттлера во что бы то ни стало постичь правду..."""
Ushiromiya Ange,"""......Какая ещё благотворительность? Эти непостоянные ведьмы просто убивают время. ......Давай вернёмся к теме. Выходит, эта странная Беато не игрок Беато. Она лишь фигура Беато."""
{f:5:Featherine},"""Верно. ......В этом случае она должна стать той Беато, которую все знают. ......Думаю, Баттлеру нужна именно такая Беато..."""
Ushiromiya Ange,"""..................Хочешь сказать, ...его не устраивает простая кукла?"""
,"Играя с куклой, можно спроектировать личность, которую больше всего хочешь в ней видеть."
,"......Но, поскольку за неё всё делаешь самостоятельно, никогда не произойдёт ничего неожиданного."
,Нельзя надеяться на непредвиденное счастье.
,"В мире людей нет ничего столь скучного, как предустановленная гармония."
,"Вот почему, даже если кукла может стать лучшим другом человека...... людям она в конце концов надоедает, и они перерастают её..."
,Братику нужна только настоящая Беато.
,"Ему не нужна кукла, которая только ведёт себя так же, как она..."
{f:5:Featherine},"""...Беато, рождённая как фигура Баттлера, двигается в соответствии с его желаниями."""
Ushiromiya Ange,"""Она же фигура, это вполне естественно. Фигуры ходят так, как им прикажет игрок. ......И они не могут двигаться ни в какие другие стороны. ......Я поняла, чего хочет братик. Тогда кто же эта странная Беато?"""
{f:5:Featherine},"""......Баттлер, возможно, хочет возродить её в прямом смысле. ......Бессмертная мечта, хранимая детьми человека."""
Ushiromiya Ange,"""Ты только что сказала красным, что это невозможно."""
{f:5:Featherine},"""......У {i:той Беато} нет шанса возродиться. Но это не значит, что *Беато* не может родиться снова... Ты забыла? По‐моему, {f:5:Бернкастель} сама в конце первой игры раскрыла истинную сущность Беато..."""
Ushiromiya Ange,"""..................Теперь я вспомнила. Она сказала, что Беато существует как олицетворение правил."""
{f:5:Featherine},"""Информация начала накапливаться, основываясь на этом правиле, и в конце концов приняла облик ведьмы, известной как {f:5:Беатриче}. Если снова последовать этой схеме, та же {f:5:Беатриче} родится вновь, и такое можно будет назвать воскрешением..."""
Ushiromiya Ange,""".........Иначе говоря, эта странная Беато...... как яйцо Беато... или даже цыплёнок."""
{f:5:Featherine},"""Допустимое толкование......... В общем, эта Беато — цыплёнок, который может стать той Беато."""
Ushiromiya Ange,"""И значит......... это невинное и милое дитя в конечном итоге превратится в ту испорченную, безумную ведьму."""
,"Иными словами, эта Беато — детская версия Беато, которую все мы знаем."
,"Так же, как человек не может родиться злом...... новорождённая Беато не зло."
,Хотя она другая...... если её измерять её основой... её душой...... это и вправду можно назвать воскрешением.
,......Но... принять эту реальность не так просто.
,"Технически она, может, и Беато...... но в то же время, несомненно, другой человек."
,И от её поведения... любому может стать не по себе......
{f:5:Featherine},"""Как занимательно... ......Слушать твоё чтение совсем не скучно."""
Ushiromiya Ange,"""......Вопрос в том, нужен ли тебе вообще читатель. Вижу, ты и так уже всё знаешь."""
{f:5:Featherine},"""Я пришла к этой мысли лишь потому, что увлеклась разговором с тобой. ......У меня мыслей больше, чем звёзд на небе. Тебе, дитя человека, только кажется, что я всё знаю. ......Но без тебя я всего лишь слабый, болезненный человек, который даже не в состоянии думать..."""
Ushiromiya Ange,"""Сказала бы сразу — я бы согласилась прочитать тебе гораздо быстрее."""
{f:5:Featherine},"""......У меня просто поднялось настроение. ...Не будь о себе слишком высокого мнения. Я расцениваю твою жизнь как лист, утерянный, прослужив закладкой..."""
Ushiromiya Ange,"""'Продолжай уже читать'. Это ты имеешь в виду? Ладно..."""
{f:5:Featherine},"""Хех...... Далеко не скучно. ...Ты замечательная мико."""
,"{f:5:Фезарин} качнулась в кресле‐качалке и посмотрела вверх, смеясь так, будто сама беседа была для неё приятной."
,"Энджи понемногу выясняла, как иметь дело с этой странной ведьмой."
,......Ей тоже было... скучно.
,"Когда больным, которые подолгу в постели, становится слишком скучно, они иногда начинают буянить.{n}С другой стороны, им скучно и когда о них всё время заботятся."
,"Даже если она хочет, чтобы её уважали за превосходство, для неё интереснее, когда с ней говорят грубо."
,......Какое совпадение. Прямо как я когда‐то.
Ushiromiya Ange,"""Так или иначе...... судя по информации из четвёртой игры, в прошлом между Беато и братиком была какая‐то вражда. Информация об этой Беато может дать нам ключ к правде."""
{f:5:Featherine},"""Похоже на то. ......Мне тоже интересно. Давай прочитаем и её историю."""
Ushiromiya Ange,"""Да‐да, как пожелаете, госпожа."""
,"Когда Энджи подняла руки, как дирижёр, книжные полки в причудливом кабинете ответили."
,......Снова несколько книг вылетели и закружились вокруг неё......
,В {y:0:Челове}{n:0:челове}ческом мире кабинет Кинзо принадлежал его хозяину.
,"А в нечеловеческом он принадлежал владельцу игровой доски...... и был местом, откуда он мог смотреть на {y:0:Люд}{n:0:люд}ей..."
,"Поэтому человека в накидке, стоящего в центре кабинета, можно было по ошибке принять за Кинзо, но лишь на секунду."
,"Это был не Кинзо,"
,"......а Баттлер, забравший позицию Владельца игры и ставший новым территориальным лордом этого мира."
Ushiromiya Battler,""".................."""
,"Вокруг Баттлера крутились в водовороте светящиеся фрагменты, сверкающие как ночное небо...... а на полу был красный магический круг."
,Постороннему он бы показался не более чем непонятной геометрической штуковиной.
,"Но для Баттлера, стоящего в центре, это был план новой истории..."
,Под его взглядом в магическом круге возникла новая линия.
,"Как только она связалась со сложным символом, весь круг ярко вспыхнул."
Ushiromiya Battler,"""......Ну и...... как?"""
Ronoue Genji,"""Прекрасно, Господин. ......Шестая игра завершена."""
,"Когда Баттлер вытер лоб и наконец расслабился, Генджи, стоящий за его спиной и следящий за каждым его движением, в ответ низко кивнул."
Ushiromiya Battler,"""......Я всегда считал, что Владелец игры может запросто создать любую историю, какую только захочет...... но это куда сложнее, чем я думал."""
Ronoue Genji,"""Нужно написать несколько историй и сделать так, чтобы внешняя и внутренняя стороны истории не противоречили друг другу. ......И всё равно вы проявили такое мастерство. Трудно поверить, что это ваш первый раз. ......Думаю, даже мисс Эрика будет довольна этой игрой."""
Ushiromiya Battler,"""Ну, надеюсь, она соответствует вкусам великого детектива. ......И всё же... должен отдать Беато должное. С трудом верится, что она так легко сумела создать такие сложные истории."""
Ronoue Genji,"""......Это было непросто. ......Госпоже {f:5:Беатриче} тоже приходилось нелегко. Каждый раз, создавая новую игру, она беспокоилась о различных противоречиях. Постоянно боролась с логическими ошибками."""
Ushiromiya Battler,"""С логическими ошибками?"""
Ronoue Genji,"""Когда две стороны истории не стыкуются, создаётся противоречие. ......При этом фатальном нарушении правил, известном как логическая ошибка, игровая доска немедленно разрушается и уничтожается. Это самая большая и худшая ошибка, которую может допустить сторона ведьмы, и та, которой всегда нужно избегать."""
Ushiromiya Battler,"""Значит, Беато не раз в своих играх едва не сталкивалась с такими?.."""
Ronoue Genji,"""......Она боролась с ними каждый раз, когда создавала игру. Я считаю, что ещё труднее ей было, когда вы стали более стоящим противником."""
Ushiromiya Battler,""".........Тогда...... как думаешь, игра, которую я создал, ...достаточно хороша, чтобы показать её Беато?"""
Ronoue Genji,"""......Да. ......Разумеется."""
Ushiromiya Battler,"""...............Беато ещё не проснулась?"""
Ronoue Genji,""".................."""
Ushiromiya Battler,"""Прошло немало времени с тех пор, как она была создана как олицетворение правил. Она ещё не проснулась?.."""
,После недолгого молчания Генджи ответил.
Ronoue Genji,"""......Она проснулась три дня назад. Вы были сосредоточены на построении шестой игры, и я решил повременить с новостями... Искренне прошу прощения..."""
Ushiromiya Battler,"""О, правда? Да, наверняка после такого долгого сна она ещё сонная. Мне так хочется показать ей свою игру! Нет, более того, я должен показать. Мне нужно сказать ей, что я всё понял."""
,Лицо Баттлера преобразилось в улыбке.
,"В его выражении не было ни следа ненависти, что он испытывал к Беато за убийство своей семьи..."
Ushiromiya Ange,"""......В каком‐то смысле... это была последняя загадка пятой игры."""
{f:5:Featherine},"""Да. ......Когда Баттлер узнал правду, его впечатление о Беато в корне изменилось."""
Ushiromiya Ange,"""Значит, можно предположить, что между братиком и Беато действительно было что‐то такое, о чём он совсем забыл?.."""
,Но Баттлер заподозрил ещё в четвёртой игре и спросил об этом Беато.
,"Что, согласно истории, было опровергнуто красной правдой 'Шесть лет назад Баттлер не знал никого по имени {f:5:Беатриче}'..."
{f:5:Featherine},"""......Можно истолковать это как 'шесть лет назад Беато не существовало', или же это просто означает, что в то время она не была связана с Баттлером. Но, что бы то ни было, следующие шесть лет Баттлер ни разу не приезжал на Роккенджиму..."""
Ushiromiya Ange,"""4 октября 1986 года братик и {f:5:Беатриче} должны были встретиться впервые. ......Если так, то какая вражда между ними могла быть? Не представляю, что это значит."""
{f:5:Featherine},"""......‘Грех Уширомии Баттлера’, о котором Беато спрашивала его в четвёртой игре, может дать нам подсказку. Его результатом могла быть сама {f:5:Беатриче}."""
Ushiromiya Ange,"""Результатом? Результатом греха братика была... Беато?.."""
,"Звучит так, будто братик сам создал ведьму {f:5:Беатриче}..."
{f:5:Featherine},"""Словно......{f:5:Беатриче} была фигурой Баттлера."""
Ushiromiya Ange,"""......Э?.."""
{f:5:Featherine},"""Шесть лет назад Баттлер согрешил. Из‐за этого греха погибли люди. Убийца — {f:5:Беатриче}. ......Если предположить, что всё связано с грехом Баттлера шестилетней давности...... тогда {f:5:Беатриче} создал он сам. Думаю, звучит так, словно она была фигурой Баттлера..."""
Ushiromiya Ange,"""Я не понимаю. Если братик и согрешил, то уж точно не убив кого‐то. Устраивать в отместку такую бойню совершенно не пропорционально."""
Ushiromiya Ange,"""Беато убила нашу семью. Папу, маму, братика, всех. ......Не могу поверить, что его грех заслуживал такое."""
{f:5:Featherine},"""Вес греха зависит от его измерения. Даже лёгкая вина, о которой Баттлер мог забыть, для Беато могла быть настолько серьёзной, что она возненавидела его достаточно для того, чтобы убить всю его семью спустя шесть лет после произошедшего."""
{f:5:Featherine},"""......Хотя даже для меня это слишком, и, что более важно, раз она была такой, мне трудно смириться с тем, что Баттлер так дружелюбен с ней после раскрытия правды..."""
Ushiromiya Ange,""".................."""
,Наблюдение {f:5:Фезарин} было крайне интересным.
,"В позапрошлой игре Беато ясно сказала, что грех Баттлера шестилетней давности — причина этой двухдневной трагедии."
,"Я до сих пор не знаю, что это был за грех."
,Но в конце пятой игры он всё понял...... и даже извинился перед Беато.
,Хотя эта ведьма уничтожила всю его семью в отместку за тот грех шестилетней давности...... Баттлер извинился перед ней.
,"......Разумеется, извинился игрок Баттлер, а не его фигура, чью семью убивали снова и снова."
,"Но всё равно...... Баттлер должен был вспомнить в конце прошлой игры что‐то, что заставило его раскаяться..."
Ushiromiya Ange,"""......Тот грех шестилетней давности. ......Разве не значит, что он таится в ранней части истории?.."""
{f:5:Featherine},"""...У меня уже есть одно предположение."""
Ushiromiya Ange,"""O? Я слушаю."""
{f:5:Featherine},"""Хе‐хе‐хе‐хех, пока не могу тебе сказать. Хочу подольше насладиться тем, что я одна знаю ответ..."""
Ushiromiya Ange,"""......Тогда на этом закончим чтение."""
{f:5:Featherine},"""Ха‐ха‐ха, так не пойдёт. ......Имей терпение и читай дальше. Моя теория пока что не более чем догадка. ......Когда буду уверена в ней, тогда и расскажу."""
Ushiromiya Ange,"""Хорошо‐хорошо, госпожа. Я и сама хочу узнать, что будет дальше."""
,Как же братик и {f:5:Беатриче} связаны друг с другом?
,......Понимание этого может дать мне большую подсказку к постижению правды этого мира.
,Ведь он вспомнил и поэтому достиг правды.
Ushiromiya Battler,"""{f:5:Беатриче}!.."""
Kumasawa Chiyo,"""Добро пожаловать, Господин... Госпожа {f:5:Беатриче} ждёт вас. Прошу сюда......"""
,Эта отдалённая вилла предназначалась для {f:5:Беатриче}.
,"Священное место для неё одной, чтобы она могла жить без влияния внешнего мира."
,"Моё сердце заколотилось. ......Я так рад, что она смогла возродиться... и что всё в порядке..."
,Беато — олицетворение правил.
,"Даже погибнув, она может воскреснуть..."
,"Баттлер быстро возродил тело Беато, но у него были проблемы с призывом её души."
,"Однако в то время, когда он был погружён в создание шестой игры, она проснулась. И это случилось три дня назад."
,Баттлера проводили в столовую.
,Она была подготовлена специально для них с Беато.
,"......Чтобы они могли насладиться чёрным чаем, обсуждая правду теперь, когда он наконец всё понял."
,Я хочу сказать ей.
,"Хочу сказать Беато, что понял правду."
,"Баттлер не мог сдержать волнение от дарованного ему чуда: Беато ждала его в столовой, чтобы услышать от него то, что он должен сказать..."
Ushiromiya Battler,"""Как {f:5:Беатриче}? Как обычно? Она в хорошем настроении?"""
Kumasawa Chiyo,"""О, да, она сейчас в очень хорошем настроении. Она всё это время ждала вас, Господин. О, да."""
Ushiromiya Battler,"""Она в столовой? Ужинает, что ли? А, ну да ладно, неважно!.."""
Kumasawa Chiyo,"""Хо‐хо‐хо, вы будете удивлены..."""
Ushiromiya Battler,"""{f:5:Беатриче}!.."""
,Баттлер распахнул дверь в столовую...... и его встретило чудное зрелище.
,"Хотя блюда на столе были скромны, его красиво накрыли, и туда поставили бутылку шампанского."
,"......Тогда...... девушка с прекрасными золотистыми волосами, одетая в знакомое платье, низко поклонилась в знак приветствия."
Ushiromiya Battler,"""......{f:5:Бе}... ......{f:5:Беатриче}..."""
{f:5:Beatrice},"""Искренне благодарю вас за дарованный мне облик."""
Ushiromiya Battler,"""Ха... ха‐ха‐ха... Да забудь об этом...... Я так рад... Беато........."""
,Баттлер бросился к Беато и крепко обнял её.
,"...Просто для убеждения, что она не туман или иллюзия."
Ushiromiya Battler,"""......Я...... разгадал... твою загадку...... Но... как только я собрался сказать тебе об этом, ты исчезла......"""
{f:5:Beatrice},"""......Я здесь... Я никуда не исчезну..."""
Ushiromiya Battler,"""Всё нормально, можешь перестать так разговаривать. Я ничего не попрошу взамен. ......Я хочу извиниться. И поговорить с тобой. ......Даже не знаю, с чего начать."""
{f:5:Beatrice},"""Вам не за что извиняться, отец. ...Я рада уже только потому, что могу быть вам полезна."""
Ushiromiya Battler,""".........Беато?.."""
{f:5:Beatrice},"""{f:5:Беатриче} была рождена ради вас, отец. Позвольте мне поддерживать вас. И, да. Поздравляю с завершением шестой игры."""
Ushiromiya Battler,"""Я же сказал тебе, перестань так разговаривать. Слишком жутко."""
{f:5:Beatrice},"""......Вы находите такой стиль речи неприятным? Простите мне мою грубость..."""
Ushiromiya Battler,"""Ну, я не 'нахожу его неприятным', просто это на тебя не похоже. Думаю, мне больше нравится, как ты обычно разговариваешь."""
{f:5:Beatrice},"""............"""
,Беато смутно улыбнулась.
,"Баттлеру показалось, что они оба улыбаются одной и той же шутке."
,......Но улыбка Беато была буквально расплывчатой и неопределённой.
,"В конце концов, она не знала, как ей стоит разговаривать..."
Ushiromiya Battler,"""И вообще, Беато. Что это за шутка такая? Неужели великая госпожа {f:5:Беатриче} решила мне что‐то приготовить?.."""
