Speaker,Russian (RU)
Ushiromiya Battler,"""......Это ведь должна быть борьба между человеком и ведьмой. А в этом случае такая как ты, не являющаяся ведьмой, не может выступать в качестве моего оппонента. .........Понимаешь?"""
{f:5:Beatrice},"""......Ты хочешь сказать... я до сих пор... всего лишь ученица... Тогда, когда я снова смогу стать твоим оппонентом? ......Когда мы сможем продолжить игру?"""
Ushiromiya Battler,"""............Кто знает. ...По крайней мере, точно не сейчас. ......Когда ты в полной мере сможешь осознать то, что я сказал и станешь настоящей ведьмой... Я, возможно, смогу принять тебя своим оппонентом в этой игре ещё раз."""
{f:5:Beatrice},"""Я...я не совсем понимаю, когда ты говоришь так абстрактно... Проясни мне, что я должна сделать, чтобы заслужить твоё прощение..."""
Ushiromiya Battler,"""Нет, я сказал достаточно. Ты сама должна додуматься об остальном. .........Вот и всё, что я хотел сказать. ...Если ты не понимаешь, то попробуй поговорить с {f:5:Вергилией} или Ронове. ...Недоучка вроде тебя должна начинать учиться слушать то, что говорят взрослые."""
Ushiromiya Battler,"""............{f:5:Вергилия}. Пока что приостанови игру. Теперь, когда Ронове оставил место представителя, всё, что нам остаётся, это ждать, когда Беато сможет достичь соответствующей моему сопернику квалификации."""
{f:5:Virgilia},"""......Я понимаю. ......Пока Беато не достигнет необходимой квалификации, игра будет проходить без оппонента. Тебя это тоже устраивает, Беато?"""
{f:5:Beatrice},"""...Я..... я не возражаю. .........Мне нужно время и место, где я могла бы спокойно всё обдумать. ...Можно мне теперь оставить вас?"""
Ushiromiya Battler,""".........Да, всё в порядке."""
{f:5:Beatrice},"""...Что ж, ещё увидимся, до скорого."""
Ushiromiya Battler,"""Погоди. ......Не делай такого унылого лица."""
{f:5:Beatrice},""".....................Извини. Чувства в моём сердце всегда отражаются на моём лице и это часть моей натуры. Я не умею обманывать."""
Ushiromiya Battler,"""В таком случае ещё есть возможность для совершенствования. .........Позволь мне пообещать тебе одно. В этой игре против тебя я могу как выиграть, так и проиграть. ......Если ты не вернёшься, то вероятно, победа по умолчанию будет за мной."""
,В этот момент Баттлер на секунду выдержал паузу.{n}...А затем с убеждением произнёс.
Ushiromiya Battler,""".........Однако я определённо не собираюсь сдаваться. Я однозначно не дам тебе победы по умолчанию. ......Я буду продолжать ждать здесь, пока ты вновь не усядешься здесь в качестве моего достойного соперника."""
Ronove,"""......Баттлер‐сама..."""
{f:5:Beatrice},"""............Спасибо тебе, Баттлер. ...Я обязательно вернусь, и ты примешь меня."""
,"После недолгой обнадёживающей улыбки, Беато исчезла."
,"...Глядевший на это выражение Баттлер был твёрдо убеждён, что её лицо не лгало..."
,"Семеро выживших в очередной раз вернулись в домик для гостей.{n}В настоящий момент было ясно, что те, кто вышел наружу, лишены шансов вернуться живыми."
,Группа Рудольфа вынесла с собой два ружья и один универсальный ключ. Но они были утеряны.
,"Теперь было ясно, что они были украдены преступником."
,По этой причине жалюзи на окнах были закрыты и их невозможно было открыть даже с находившимся у преступника главным ключом.
,"Парадная и задняя двери ведущие наружу, были заперты на цепочку и далее заблокированы диванами и столами."
,"Даже если преступник решит ворваться силой, их будет непросто достать."
Ushiromiya Krauss,"""......В настоящий момент тайфун для нас настоящая удача. Если бы снаружи сейчас было сухо, вполне возможно, они попробовали бы поджечь домик для гостей."""
Ushiromiya Eva,"""Да если бы не этот тайфун, катер бы прибыл ещё до полудня."" Я бы не называла это удачей."""
Ushiromiya Natsuhi,"""......Ева‐сан, как твоё самочувствие? Пожалуйста, постарайся не напрягать себя."""
Ushiromiya Eva,"""Спасибо. ...Я пока ещё чувствую жар, но сейчас не время говорить об этом. ......Сейчас не время для сна, ради детей мы должны держаться."""
,"После долгого плача над трупом Хидэёши, Ева ощутила твёрдое самосознание матери, и выражение её лица отражало сильную волю."
,...На деле её жар всё ещё не спал.
,"И ей было известно об этом. Если бы она не воодушевила сама себя, она чувствовала, что жар снова может затуманить её разум."
,"К этому моменту второй этаж оставался последней линией обороны, созданной Крауссом, Нацухи и Евой.{n}Детей и гостя, Нанджо, настоятельно попросили не спускаться вниз без острой нужды."
,"Если преступник использует лестницу или что‐то подобное, вероятно, для него не станет проблемой устроить нападение со второго этажа."
,"Но ему будет довольно непросто пробить эти крепкие ставни, балансируя на скользкой почве. Второй этаж был значительно безопасней по сравнению с первым."
,"Баттлер и Джордж надеялись, что им тоже позволят остаться на первом этаже, чтобы бороться в самом наихудшем случае, но Ева отказала им."
,"По её мнению, Джордж оставался теперь единственным членом её семьи.{n}Было похоже, что она даже не желает подвергать его риску нахождения на первом этаже."
,Краусс и Нацухи также очень хорошо понимали эти чувства.
,"......С тех пор, как началась эта осада, минуло уже довольно много времени."
,"В комнате для кузенов и кузин сидели впавшие в прострацию Баттлер, Джордж и Джессика, даже не слушавшие телевизор, оставленный включённым."
,"Нанджо провёл какое‐то время вместе с ними, пытаясь подбодрить их словами поддержки, но когда понял, что может добиться совершенно противоположного эффекта, то укрылся в своей комнате на втором этаже."
,Джордж в ступоре глядел на фотографии в своём фотоальбоме.
,......Они были сделаны во время его отпуска на Окинаву вместе с Шаннон.
,Счастливая улыбка Шаннон была запечатлена на этих фотографиях.
,"......Джордж помнил температуру и влажность, тепло и силу ветра, и даже то, что говорил ей в тот момент, когда снимал эти фотографии, так чётко, словно это было ещё вчера."
,"Поэтому для Джорджа это были не просто фотографии, а та дверь, которая возвращала те тёплые воспоминания..."
,"И хотя звуки тайфуна и телевизора в этой комнате отдавались в ушах Джорджа... Глаза его видели пейзаж Окинавы, а уши слышали её смеющийся голос..."
,Джордж дал себе слово измениться после встречи с Шаннон.
,"Он поклялся перестать быть тем робким человеком, которым когда то был, легко попадающим под влияние стихии, не умеющим отказывать в просьбах и которого было легко использовать."
,"......Он сам решил стать более сильным человеком, который сделает её жизнь ещё счастливее."
,"Поэтому, если бы он не встретил Шаннон... Человек по имени Уширомия Джордж, наверное, жил бы совершенно другой жизнью."
,"И Джордж из другой жизни определённо не был бы таким же отличным парнем, каким он является сейчас."
,Даже если сейчас я всё ещё живу ради Шаннон... ......Даже когда Шаннон больше нет... зачем я живу?
,"Это ведь совершенно бессмысленно, разве не так?"
,"...Глубокая, глубокая пустота, словно его самого опустошили."
,"Эти чувства, должно быть, мучили его всё это время. ......Однако пока Баттлер не сказал ему, он и сам не подозревал о них."
