Speaker,Russian (RU)
Ronove,"""......Сейчас эта комната похожа на замок, окружённый вражескими войсками, которые вот‐вот разрушат стены. Если оставаться на месте — верная смерть, то у вас ещё есть возможность выйти на последний бой и принять почётное поражение. ......В конце концов, сдаться в этой борьбе не лучший вариант."""
Ushiromiya Natsuhi,"""Я буду защищать тайну отца до последнего! Если о ней узнают, мы уже не сможем выпутаться! Растраты моего мужа раскроются, и честь семьи Уширомия будет растоптана! Мы должны держаться и не допустить этого несмотря ни на что!.."""
{f:5:Beatrice},"""......Успокойся, я понимаю. ...Алхимия Краусса скоро принесёт отличные результаты. Если в этом году у нас всё получится, мы сможем взять ситуацию под контроль. Не паникуй."""
Ushiromiya Natsuhi,"""Но мы планировали эту осаду потому, что прошлогодний трюк не сработал бы. Разве не верх глупости возвращаться к плану, от которого мы отказались, потому что его было невозможно выполнить?! Какой такой план сейчас можно придумать?!"""
{f:5:Virgilia},"""Мы с Ронове подготовим всё. Положитесь на нас, создание иллюзий — работа ведьм. ......Вам нужно лишь дать нам своё согласие, госпожа Нацухи."""
{f:5:Beatrice},""".........В такие времена наставница и Ронове очень надёжны!.. Кроме того, слуги однокрылого орла — замечательная мебель. Если наставница и Ронове воссоздадут магию, они наверняка смогут защитить её. ...Пока ещё не слишком поздно. Давай выведем Кинзо из кабинета и пустим его иллюзию блуждать поблизости!.."""
Ushiromiya Natsuhi,"""Ты забыла? Мы выбрали нашу текущую стратегию потому, что рассмотрели подобные планы и не нашли ни одного подходящего! Паниковать в чрезвычайных ситуациях и беспечно отказываться от первоначального плана попросту глупо!"""
{f:5:Virgilia},"""Но, госпожа Нацухи!.. Прямо среди токсина вы должны лучше кого бы то ни было понимать, что мы больше не сможем выдерживать эту осаду!.."""
Ushiromiya Natsuhi,""".........Я предлагаю придумать другой план, не изменяя намерения держать оборону. ......Так или иначе, пока эта комната перекрыта, существование отца никто не опровергнет. Ведь сколько бы человек ни было, невозможно узнать содержимое кошачьей коробки, которую нельзя открыть!.."""
{f:5:Beatrice},"""...Да, ты права...... Но {y:0:Люди}{n:0:люди} иррациональны. Они могут найти щёлочку даже в герметичной кошачьей коробке и пробраться туда как муравьи в коробку с тортом. .........Кроме того, меня беспокоит фигура леди {f:5:Бернкастель}."""
Ronove,""".........Удачно, что госпожа Эрика затмила всех на ужине. Так она создала обстановку, в которой сегодняшнее семейное собрание могут закрыть. ......Если бы вы как обычно перешли к нему сразу же после этого, этим вечером барьер мог бы сломаться."""
{f:5:Virgilia},"""Но из‐за этого концентрация токсина выросла ещё сильнее. ......Сгущаясь всю ночь, он запросто сможет проникнуть сквозь барьер закрытой комнаты. Продолжим мы держать оборону или же откажемся от этого плана, завтра у нас ничего не выйдет, если мы не подготовим новую стратегию и новый барьер."""
{f:5:Beatrice},"""......Возможно, у леди {f:5:Бернкастель} есть план по разрушению барьера закрытой комнаты......... Нельзя забывать про эту фигуру, Эрику..."""
Ronove,"""............Если подумать, человек, который собрался мстить за события 19‐летней давности, тоже может быть фигурой леди {f:5:Бернкастель}. ......Равновесие игровой доски нарушилось: к привычным 18 фигурам добавлены ещё две нежелательные фигуры. Этот год слишком неправильный."""
{f:5:Beatrice},"""Леди {f:5:Бернкастель} поклонница всего восточного. ......В сёги — японских шахматах — ведь позволено сбросить фигуру в середине игры?"""
{f:5:Virgilia},"""Да, позволено. ......Даже сбросить королеву из захваченных фигур перед вражеским королём — некий козырной ход, допустимый в сёги."""
Ushiromiya Natsuhi,"""......Интересно...... что делает тот, кто говорил о событиях 19‐летней давности?...Он уже скрывается где‐то на острове?.."""
Ushiromiya Natsuhi,""".........Эта девочка — Эрика — заявила, что её отнесло сюда. ......Тот человек тоже мог высадиться на острове несмотря на тайфун и затаиться где‐нибудь......"""
Ushiromiya Natsuhi,"""......И теперь будет сложнее обмануть родственников...... .....................Почему?!! Почему всё вдруг пошло не так?!! Чем объяснить эти чудеса из кошмаров и случайных совпадений?!!"""
,"Нацухи с силой ударила по столу, схватилась за голову и съёжилась от невыносимой головной боли..."
{f:5:Beatrice},""".........Леди {f:5:Бернкастель} подвластны чудеса. ...Нет смысла удивляться чудесам или странностям, когда она рядом."""
Ronove,"""Да, в сёги вражеская фигура может внезапно появиться прямо перед королём. Однако именно поэтому создаётся идеальное построение, которое учитывает такую слабость, и мастерски строится замок для защиты короля."""
Ushiromiya Natsuhi,"""Тогда разве сейчас мы не должны удерживать форт?!!"""
Ronove,"""Будь у нас форт, который мы могли бы удержать, тогда возможно, но сейчас нам нельзя надеяться на такие вещи."""
{f:5:Beatrice},"""Трудно загнать в угол короля без стены за его спиной, но ещё труднее загнать в угол, если есть открытые щели во всех направлениях. .....Представь мышь. Можно поймать мышь, запертую в клетке. Однако ловить её на поле всё равно что пытаться поймать облако."""
{f:5:Virgilia},"""Госпожа Нацухи. ......Позвольте нам рассмотреть этот вариант. ......Господин Кинзо покинет свой кабинет и будет бродить по особняку, избегая взглядов родственников. ......Мы придумаем до наступления утра естественно выглядящий план."""
Ushiromiya Natsuhi,""".........Ты не видишь опасности?........Если мы готовы рассмотреть такой опасный вариант, не лучше ли продолжать вести себя так, будто отец в своей комнате в плохом настроении?.."""
{f:5:Virgilia},"""Завтра родственники снова столпятся перед кабинетом. Они будут прямо по другую сторону единственной двери. Как долго вы планируете создавать такое впечатление, будто они ругаются с господином Кинзо?! Такое невозможно!.."""
Ushiromiya Natsuhi,"""Мы должны так или иначе на 36 часов отложить эту невозможность!!! Если мне скажут, я сделаю! Я — Уширомия Нацухи! Жена главы семьи Уширомия! Если вы скажете...... я буду разыгрывать громкую ссору с отцом столько дней, сколько потребуется!.. А‐а‐а‐а‐агх!!!"""
,"......Даже Нацухи понимала, что не справится."
,"Но она больше не видела никаких шансов на победу в плане, включающем блуждающую иллюзию Кинзо......"
,"Несколько раз ударив по столу со стекающими по лицу слезами гнева, Нацухи то стонала от головной боли, то перекладывала вину с одного на другое."
,"Казалось, будто все, кто сидел в этом кресле, делали то же самое, словно это проклятие......"
Ronove,""".........Напоминает цумэ‐сёги, где вы стоите в обороне. ......В цумэ‐сёги у противника нет короля. И чтобы победить, остаётся только избегать шаха определённое количество ходов."""
Ushiromiya Natsuhi,"""Что означает...... я должна уйти на целый день и половину ходов...... Это уже слишком..."""
{f:5:Beatrice},"""Не прекращай думать... не сдавайся!.. Я выслушаю твои жалобы, так что не паникуй!.. Твоя абсолютная воля несмотря ни на что преодолеть трудности обязательно принесёт абсолютные результаты!.. Такова сила ведьмы абсолюта."""
{f:5:Beatrice},"""Не теряй эту магию. ......Верь, что во что бы то ни стало преодолеешь всё!.. Я уверена, ты придумаешь гениальный план. Поэтому не опускай руки и продолжай думать!.."""
Ushiromiya Natsuhi,"""......Ты права... Я знаю... Если я не смогу преодолеть эти трудности, никто не сможет......"""
{f:5:Beatrice},"""Вот именно. Разве Кинзо не доверил тебе преодоление всего этого? ......Он признал, что ты достойна такой ответственности!.."""
Ushiromiya Natsuhi,""".........Отец...... Отец... а‐а‐а‐а!"""
{f:5:Beatrice},"""Наставница и Ронове подумают о ходе. Разумеется, я тоже! Но без разрешения нашей госпожи — твоего разрешения — мы не сможем даже этого! Поэтому хотя бы не отказывайся от желания бороться!.. Не сдавайся!.."""
Ushiromiya Natsuhi,"""Я знаю... знаю! Но я уже... устала от всего... и не могу вынести эту головную боль... ......Почему я... плачу в этом холодном кабинете...... совсем одна?! Почему... почему мой муж сейчас не со мной?!"""
,"После ужина Краусс заявил, что у него кружится голова, и рано пошёл спать."
,"Разумеется, он сказал так, чтобы достаточно отдохнуть перед долгим днём впереди, но Нацухи сейчас казалось, что он просто пошёл спать и перекинул всю нагрузку на неё."
,Однако жаловаться на такие вещи всё равно что нарушить обязанности жены.
,......Разве хорошая жена не обязана трудиться на благо семьи даже когда муж отдыхает?..
,"Всё ещё сожалея даже о гневе на мужа... и не зная, на кого сердиться, Нацухи продолжала рыдать......"
,Вот бы...... Кинзо любезно поговорил с ней в такое время.
,"Беато искала его, но в кабинете Кинзо уже давно не было видно..."
,"Наверное, Нацухи тоже заметила..."
,"Хоть она и хвасталась, что бороться в одиночку и поддерживать — обязанности хорошей жены...... никто не мог подтвердить, действительно ли это необходимо......... и из‐за этого она даже не могла остановить слёзы."
,"Как только Беато попыталась подобрать слова, чтобы утешить Нацухи, {f:5:Вергилия} похлопала её по плечу."
,"......Если слова утешения звучат не из уст нужного человека, они могут принести больше вреда, чем пользы."
,"Ничего не говоря, {f:5:Вергилия} таким образом сказала Беато, что молчание — лучшее действие на данный момент..."
Gaap,"""............А‐а, извините, что прерываю. ...Знаю, я тут посторонняя, но дадите мне сказать пару слов?"""
{f:5:Virgilia},"""Гаап. ...Сейчас не лучшее время."""
Ushiromiya Natsuhi,"""Нет, пока вы здесь, нет никаких различий между посторонними, гостями и нами. ......Можешь говорить."""
Gaap,"""..........Спасибо. ......Ронове сам сказал. Это цумэ‐сёги с тобой в обороне. .........Как можно проиграть в них? Только если твоему королю поставят мат, верно?"""
{f:5:Beatrice},"""Само собой. И у противника нет короля. Поэтому Нацухи со своим королём может лишь постепенно отступать."""
Ronove,""".........Вот как. ......Тот ход. Время уже пришло?"""
Ushiromiya Natsuhi,"""О чём вы?......У нас ещё остался ход?"""
Gaap,"""............Тот способ скрыть смерть лорда {f:5:Голдсмита}, который ты предложила в самом начале. ...Нам пора воспользоваться тем ходом..."""
{f:5:Virgilia},"""Ты имеешь в виду... исчезновение?! Прямо сейчас, во время семейного собрания?! Это слишком опасно!"""
,После успешного решения всех своих проблем они позволят Кинзо обрести покой.
,"Сделав так, чтобы...... он исчез."
,"Однажды Кинзо ушёл в лес и не вернулся.{n}Они не могли найти его, сколько бы ни искали, и так его объявили 'пропавшим без вести'......"
Gaap,""".........Ты сама сказала, Риче. Нельзя поймать мышь, выбежавшую на поле. И так же нельзя поймать лорда {f:5:Голдсмита}, исчезнувшего в лесу."""
{f:5:Virgilia},"""И это твой выход?! Делать такой ход сейчас, когда подозрения против нас стоят наиболее остро, не лучше самоубийства!"""
Ronove,"""Они заподозрят неладное. Этот ход наверняка приведёт к недоверию. .........Но даже если они войдут в кабинет, такие подозрения будут недоказуемы. ......Потом они уже никогда не найдут Кинзо, и сколько бы они ни подозревали, что он умер, доказать это будет невозможно..."""
Gaap,"""Забудьте о 36 часах, вы бы всё равно не смогли вечно защищать тайну Кинзо таким образом, верно?.. Конечно же, в этом будет соответствующий риск."""
{f:5:Beatrice},"""......Сделав этот ход, ты, может, и прорвёшься...... но мы даже вообразить не можем, сколько чести ты можешь потерять."""
Gaap,"""И всё‐таки............ такой ход почти наверняка преодолеет эту проблему. Да, тебе придётся иметь дело с ещё большими подозрениями. Но не умрёшь же ты от этого."""
Ushiromiya Natsuhi,"""Д... да...... это так, но......"""
Gaap,""".........Во время Великого землетрясения Канто семья Уширомия должна была погибнуть. Однако безумный гений — лорд {f:5:Голдсмит} — возродил эту семью так, что теперь её хочется защищать. ......Сейчас всё зависит от тебя и твоего мужа — нового главы и его жены."""
Ronove,"""......Хо... ..........Вот как ты намереваешься расшевелить её?"""
Gaap,"""Я не пытаюсь её расшевелить. Я просто спрашиваю, готова ли она быть женой главы...... .....Ты готова защищать семью Уширомия даже если придётся валяться в грязи?.."""
Ushiromiya Natsuhi,"""Го... готова..."""
Gaap,"""Тогда сейчас самое время. .........Если ещё можешь глотать грязь, бери как можно больше. Ты выберешься из мира страданий и в конечном итоге возвратишь былую славу. .........Я, Гаап, 33‐я по рангу, обещаю тебе."""
{f:5:Beatrice},""".........Гаап..."""
Gaap,""".........То, что я пришла поиграть в такое время, знак от богов случайности... ......Я сдержу обещание, Уширомия Нацухи. И не потребую ничего взамен. Риче, которая тебе служит, уже выплатила мне предоплату."""
,"Гаап выглядела довольно беспечной, но на самом деле у неё было сильно развито чувство долга.{n}Она из тех, кто просто не может оставить кого‐то переживать беду в одиночку."
{f:5:Beatrice},"""Предоплату? О, когда это?.. Не помню..."""
Gaap,"""*хи‐хи*хи‐хи*... .........Всякие магические атрибуты, которые ты не могла вспомнить куда положила. Я многие из них утащила."""
{f:5:Beatrice},"""Что?!! Так это и вправду ты виновата в том, что я не могла их найти!!! Верни! Отдай мой призрачный серебряный кристалл и лунный жезл! Я ещё не наигралась, скрепляя их вместе!"""
Gaap,""".........Это своего рода магия или же план, который я тебе даю. Я могу скрыть лорда {f:5:Голдсмита} в мире, где никто не сможет его найти. .........Дай знать, если тебе понадобится такая магия. А пока можешь придумать другой, более безопасный план."""
Ronove,"""Действительно. ......Лучше иметь доступный вариант в запасе, так спокойнее. ...Без спокойствия гениальный план не придумаешь."""
{f:5:Virgilia},"""Госпожа Нацухи. Ночь не так коротка. ......Давайте пока что оставим план Гаап напоследок и укрепим наш план. Пожалуйста, позвольте нам. ......Кроме того, нам нужны ваши убеждения, доверие и магическая сила — необходимые условия для успеха."""
Gaap,"""Если ты поверишь, я исполню твоё желание, но если засомневаешься — твои сомнения станут явью. ......Ты должна сама создать своё будущее."""
Ushiromiya Natsuhi,""".................."""
,Кинзо... исчезнет. В самый разгар семейного собрания.{n}Это наша последняя надежда.
,Запрятав в душе последний козырь...... Нацухи решила до последней секунды искать другой план.
,"В конце концов, эта длинная‐предлинная ночь только начинается......"
,......И не только для неё. У {f:5:Бернкастель} и её фигур было столько же времени на подготовку.........
Ushiromiya Battler,""".......Пробьёшь колено... и убьёшь. ......На этом всё..."""
Furudo Erika,"""Ясно, всё‐таки вот что означает 'пробьёшь'. Снова мои рассуждения оказались верными."""
,"Последняя реакция явно отличалась от предыдущих, и показалось, что активировалось какое‐то устройство."
,Но на первый взгляд в частности ничего не изменилось и никакая потайная дверь не открылась.
,"Похоже, чтобы найти её, им нужно сделать чуть больше..."
Ushiromiya Battler,"""Ты невероятна. .........Если мы и впрямь после всего этого найдём золото, нам придётся разделить его вместе."""
Furudo Erika,"""Мне достаточно наслаждения мыслительным процессом. ............Разгадывать загадки — единственное, что мне нравится. Доказательство моей правоты — всё, что мне нужно в награду."""
,"Она отмахнулась от моих слов, сказав, что ей будет достаточно просто увидеть золото."
,"Затем она присела, в упор глядя на механизм замка."
,"......Не будет преувеличением сказать, что...... эта девочка очень любит разгадывать загадки."
,"Её любовь к охоте за сокровищами подпитана романтизмом относительно процесса нахождения скрытых вещей, и её не интересует перспектива забрать сокровища себе и стать миллиардером......"
Furudo Erika,"""......Вот как. Вы всерьёз думаете, что такое устройство меня одурачит? ......Ошибка *всех вас* в первую очередь в том, что вы так доброжелательно приняли меня на остров. .........Одна лишь эпитафия, и Фурудо Эрика может рассуждать на таком уровне. ......Что скажете, дамы и господа?"""
,"Сказав это обнаруженному ею механизму, она ухмыльнулась ему."
,"Эта улыбка была малость триумфальной, но больше — неприятно презрительной."
,"Разгадав загадку, она наслаждалась удовольствием победы над загадавшим её и насмехалась над этим человеком......"
Furudo Erika,""".........Если мы сейчас найдём золото, преемником главы будете вы, а не Краусс."""
Ushiromiya Battler,"""Хех. ......Ну, как знать."""
Furudo Erika,"""......Разве Краусс не высокомерен? Можно даже назвать его хвастуном. Разве не приятно будет увидеть, как его племянник за одну ночь отберёт у него и золото, и позицию преемника?"""
Ushiromiya Battler,"""..................."""
,Эрика по‐прежнему сидела на корточках спиной к Баттлеру и возилась с механизмом...
Furudo Erika,""".........Её звали... Джессика, да? Ту девушку, выступившую против меня."""
Ushiromiya Battler,"""Э...... да."""
Furudo Erika,""".........Она так звучно говорила о том, что её отец — преемник главы. ......Когда она проснётся завтра и узнает, что всё золото досталось вам и что её отец больше не преемник, интересно, какое у неё будет выражение?.."""
Ushiromiya Battler,""".........Я вовсе не хочу забирать все 20 миллиардов себе. ......Мне и 10% вполне хватит. Остальное мы можем разделить между семьёй. Преемником главы я заинтересован быть ещё меньше. Буду только рад, если им останется дядя Краусс."""
Furudo Erika,""".........А сможете ли вы всё так легко уладить?.. *хи‐хи*хи‐хи*хи‐хи*. Вместо этого... ......Такое чувство, что намного интереснее будет угадывать завтрашнее выражение Джессики и то, какие жалкие оправдания она придумает."""
Ushiromiya Battler,""".........У тебя... очень плохой характер."""
Furudo Erika,"""О?.........Разве вы не поняли это, как только узнали, что мне нравится разгадывать загадки?.. Я — интеллектуальный насильник, любящий раскрывать то, что люди пытаются скрыть, понимаете?......То же самое относится и к разгадыванию этой загадки."""
Ushiromiya Battler,"""......И поэтому ты захотела показать всем золото деда, которое он скрывал как мог."""
Furudo Erika,"""Да, сначала так и было............ но потом моя цель изменилась."""
Ushiromiya Battler,"""Изменилась?......На что?"""
Furudo Erika,"""Джессика. .........Она прервала мои рассуждения, запятнав чистый и благородный для меня момент. .........Поэтому я поставила себе цель разгадать эту загадку, чтобы сравнять с ней счёты."""
Ushiromiya Battler,"""............Эй... ты серьёзно?"""
Furudo Erika,"""*хи‐хи*. .........*хи‐хи*хи‐хи*хи‐хи*хи‐хи*. ...Кем бы ни был мой противник, я заставлю его сдаться. Это моя единственная радость. ......Вам нужны ещё причины?"""
Furudo Erika,""".........Уширомия Джессика разозлила меня. Поэтому я захотела поставить её на место и решила разгадать эпитафию. .........Такова причина моих нынешних эмоций. ...Понимаете?"""
,......Я в раздумьях повернулся к ней спиной.
,Считая забавной эту игру в разгадывание загадки...... я позволил ей использовать меня и сделать нечто ужасное?..
,Верно. ......До этого можно было додуматься.
,"Если загадку разгадают, родственники начнут скандалить по поводу того, кому быть преемником главы."
,"Отец и ещё некоторые могут поднять шум, что следующим главой должен стать я — первооткрыватель, а родственники, которые будут не в восторге от этой перспективы, начнут протестовать."
,"Несмотря на категоричное заявление Эрики, нигде не написано, что разгадавший эпитафию станет следующим главой."
,"И так развернётся скандал между теми, кто признаёт, и теми, кто нет......"
,"Если предположить, что будет дальше, как сделала Эрика..."
,"......Вероятно, это превратится в грязную стычку между дядей Крауссом и остальными родственниками."
,После того как я разгадаю загадку....... Джессика будет восхищаться мной... или же проклинать меня?
,......Не хочу сейчас думать об этом......
,......Эрика всё ещё бормотала.{n}...Видимо...... уже поняла...
,Когда мне стало совсем плохо...... я лениво всмотрелся в чёрную ночь...
Ushiromiya Battler,"""............a."""
,Тогда......... я посмотрел на тускло освещённый наружный фонарь...... и перед ним увидел человеческий силуэт.
,"Я подумал, что мне мерещится."
,"Ведь немыслимо, чтобы кто‐то стоял под проливным дождём даже без зонтика."
,"Однако......... силуэт не сдвинулся ни на дюйм......... и, может......... нет, невозможно......"
,.........Этот кто‐то... смотрел на меня.{n}И...... это был.........
Ushiromiya Kinzo,""".................."""
Ushiromiya Battler,""".....................Де‐"""
,......Дед...............
,В тот момент...... я понял.
,"Дед...... наблюдал за тем, как мы разгадываем загадку."
,......И......... он видел нас...... когда мы эффектно разгадали всю эпитафию......
Ushiromiya Kinzo,""".................................Хе‐хех......"""
,Без сомнений......... дед слегка улыбнулся.
,"Он, у кого всегда на лице были исключительно капризные и пугающие выражения...... посмотрел мне в глаза...... и впервые улыбнулся мне."
,"......Словно говоря 'Как нагло'.{n}Или же 'Я и подумать не мог, что это будешь ты'..."
,Но...... этот результат... выбран эпитафией деда.
,"Поэтому, я уверен...... дед принял его."
,В конце концов...... он снова ухмыльнулся.
,"Конечно же, ни слова не сказав."
,"Его улыбка, казалось, без слов говорила......'замечательно'......"
,"......Я не знал, что ответить."
,"Я только в шоке стоял, игнорируя Эрику, присевшую и что‐то бормотавшую спиной ко мне."
,......Потом дед вытянул руку из‐под накидки и указал на что‐то.
,Когда я посмотрел в том направлении...... там.........
,"То, на что он указывал...... вероятно..."
,......Указатель к Золотой Земле.
,......Иди.
,"Единственное, что дед сказал мне."
,Я...... кивнул в знак понимания.
,Дед довольно кивнул в ответ.
,"Затем, взмахнув накидкой...... он исчез, будто растворившись во тьме......"
,На его лице в последний момент...... была самая настоящая и в кои‐то веки довольная...... улыбка.
Furudo Erika,"""Вы слушаете? Баттлер? Вы слышали мои рассуждения?"""
Ushiromiya Battler,"""............Вот он. Я нашёл указатель к Золотой Земле."""
Furudo Erika,"""......Э? О...... этот смотрит уже в другом направлении. ......Вот как. 'Идите туда'. ......Вы очень наблюдательны."""
Ushiromiya Battler,"""Это дед сказал мне."""
Furudo Erika,"""Э? Кинзо?.. Где?"""
Ushiromiya Battler,"""Пошли. .........Почему бы не взглянуть... на эту 'Золотую Землю'..."""
,Мы двинулись вперёд.{n}Вход в Золотую Землю был совсем рядом......
Ushiromiya Kinzo,""".........Наконец моя эпитафия разгадана. ......И... её разгадал Баттлер... .........Пф‐ф... ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!.. Удивительно, лучше и быть не может."""
,"Если подумать, от меня тоже никто не ожидал того, что я стану главой."
,"Как же интересно, что тот, кто сменит меня, такой же."
Ushiromiya Kinzo,"""Теперь в моей жизни не осталось сожалений! {f:5:Беатриче}, я скоро присоединюсь к тебе. Вместе с подарком — чудом, избранным моей эпитафией!.."""
,{a:c:Из всех людей... Баттлер.{n}......Баттлер}!..
Ushiromiya Kinzo,"""Ва‐ха‐ха‐ха‐ха‐ха!.. Ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!! Под самый конец моей жизни мне явилось истинное чудо!"""
Ushiromiya Kinzo,"""Беатриче‐е‐е‐е! Я выиграл эту ста‐а‐авку, ва‐аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐а!!!"""
Ushiromiya Battler,"""Ха, ха‐ха‐ха‐ха‐ха!.. Яху‐у! Ха‐ха‐ха‐ха‐ха‐а!!!"""
Furudo Erika,""".........Не вижу ничего полезного в хранении ценностей в форме золота, оно разве что не ржавеет. Думаю, потребуется немало усилий, чтобы обменять всё это на наличные."""
,"В конце сырого подземного тоннеля, в почётной комнате, столь прекрасной, сколь и неуместной......... была настолько огромная груда золота, что её стоимость можно было без всяких сомнений оценить в 20 миллиардов иен..."
,"Эрика была спокойна, но Баттлер не мог подавить волнение."
,"Что касается того, какая из этих двух реакций на золотую гору была правильной, только видевшие эту сцену своими глазами могли с уверенностью судить......"
,Средний служащий в наше время за всю свою жизнь зарабатывает около 200 миллионов иен.
,......А здесь 20 миллиардов иен в золоте.
,Даже с одной сотой от этой золотой горы... один человек может прожить всю свою жизнь не работая.
,Что такое труд?
,"Разве не сам смысл жизни человека в том, что кто не работает, тот не ест?.."
,"Если так, то 200 миллионов иен достаточно, чтобы заполнить одну человеческую жизнь."
,А здесь 20 миллиардов!
,"......Это составляет рабочую силу ста человек, нет, одну человеческую жизнь сто раз подряд!.."
,"Разумеется, если ещё хочешь работать, то можешь.{n}С любыми деньгами, полученными в результате, можно будет забавляться."
,"Ведь у тебя уже достаточно денег, чтобы жить на них всю жизнь, нет, целую вечность!.."
,"Нет, стоп. Нельзя забирать всё себе. Можно разделить их среди ста человек."
,"Будь у меня возможность создать мир, где все 100 человек могли бы всю жизнь не работать...... что за мир это был бы?.."
,.........Да...... никаких сомнений......
Ushiromiya Battler,"""Это......... Золотая Земля......"""
{f:5:Lambdadelta},"""Вот так. Берн‐Баттлер успешно обнаружила золото. И жили они долго и счастливо. Хе‐хе‐хе‐хе‐хе‐хех! Я заставила её скрыть наиболее важные части, но ведь ничего страшного, если я позлобничаю?"""
Ushiromiya Battler,"""......Да, делай как знаешь. Меня не интересуют мелкие детали про то, какая это была загадка или что за ответ на неё был. Важнее результат — найденные 10 тонн золота."""
,Золото находила и тётя Ева в третьей игре.
,Тётя Роза тоже его видела.
,Однако они никому не сказали о его обнаружении.
,"То есть, была вероятность, что обнаружение золота — правда в кошачьей коробке, хранимая ими двумя."
,"А значит, золото могло быть несуществующей иллюзией!.."
Ushiromiya Battler,"""Но......'я' наконец нашёл его... Кошачья коробка... открыта!.."""
{f:5:Lambdadelta},"""Будет пустой тратой времени играть в 'повтори', так что вот тебе бонус. {p:1:Эта гора золота реальна. Все слитки здесь — настоящее, чистое золото! Абсолютно никаких трюков вроде реплик или подделок}!"""
Ushiromiya Battler,"""......Ладно, понял. Я принимаю золото. ......Но кое‐что я принять не могу!"""
{f:5:Bernkastel},""".........Конечно. Ты ведь встретился с ним? ...С Кинзо."""
{f:5:Lambdadelta},"""*хи‐хи*хи‐хи*! Хотя он якобы иллюзия, ты же видел его секунду назад? *хи‐хи*хи‐хи*, всё‐таки это магия, да?!"""
Ushiromiya Battler,"""Чушь. ......'Я' и словом не обмолвился с дедом. ...Мне просто {i:показалось}, что мы с ним разговариваем. Можешь перестать. Тот же ход больше не сработает!"""
{f:5:Lambdadelta},"""Тогда синюю правду, пожалуйста!"""
Ushiromiya Battler,"""{p:2:Скорее всего, я был взволнован после разгадки эпитафии и по ошибке принял что‐то за деда}."""
Ushiromiya Battler,"""{p:2:Например, может, это была маскировочная сетка или простыня во тьме рощи, похожее на него, носящего чёрную, как смоль, накидку! В результате я по ошибке подумал, что у меня была своего рода беседа с дедом}."""
{f:5:Bernkastel},""".........Допустимая голубая правда. Хотя я сказала голубым то же самое."""
Ushiromiya Battler,"""Ну и? Годится? Опровергнешь красной правдой?!"""
{f:5:Lambdadelta},"""Нет. Не сейчас, по крайней мере. *хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*!"""
,"'Я', по‐странному закричавший перед золотой горой, наконец‐то начал успокаиваться."
,"......Мы нашли золото, и его уже было не скрыть.{n}Как раз о том, чтобы сохранить наше открытие в тайне, я и подумал."
,"......Но Эрика хотела доказать правильность своих рассуждений, объявив об этом всем."
,"Она настоящий интеллектуальный насильник, как сама и сказала."
,"Для неё имеет значение лишь разгадывание головоломок, и она не намерена брать на себя ответственность за происходящее после их разгадки."
,"......Загадка напоминает замок. Замки существуют, чтобы быть запертыми.{n}И они имеют значение только когда заперты."
,Поэтому для их открытия должна быть причина.
