Speaker,Russian (RU)
Ushiromiya George,"""Ах‐ха‐ха‐ха. Нет никаких оснований беспокоиться о чём‐то подобном. ......Никого не должно волновать то, кого я избрал своей спутницей. Шаннон делает меня счастливым. В чьём решении я ещё нуждаюсь?"""
Ushiromiya Jessica,"""......Ого‐о. Джордж нии‐сан, это было классно... Мне просто не верится, что ты произнёс вслух нечто такое, отчего другие бы дико засмущались. Я и не предполагала, что ты так можешь."""
Ushiromiya George,"""Если ты не видела мальчика три дня, тебе стоит быть к нему более внимательным. ......Даже я повзрослел. ...Я планирую ещё больше учиться, чтобы сделать Шаннон счастливой и стать достойным человеком."""
,"Неужели Джордж не понимает, что за смущающие слова говорит? Его лицо слегка покраснело, и он почесал затылок."
Shannon,"""............Джордж‐сан."""
Ushiromiya George,"""Всё в порядке. Я знаю, с матерью придётся трудно, но её ты предоставь мне. Я покажу вам, что я смогу заставить всех родственников признать тебя в качестве моей спутницы жизни."""
Ushiromiya Jessica,"""Потрясно... Я завидую тебе, Шаннон, серьёзно!"""
Shannon,"""......Я... если ты готов зайти так далеко... прости, что тебе приходится так трудиться из‐за меня..."""
Ushiromiya Jessica,"""Так, секундочку, я уже начинаю чувствовать себя лишней. Может, мне лучше удалиться, а?"""
,"Когда Джессика, горько улыбаясь, встала с кровати, в этот момент зазвонил телефон."
,"Прежде чем Джессика подняла трубку, раздумывая, что к ним может быть за дело, Шаннон взглянула на часы и опешила. ......Как‐то так вышло, что её перерыв уж слишком затянулся."
Shannon,"""Я... я прошу прощения!.. Я совсем забыла, что в это время мне полагается работать! Т‐так что прошу меня извинить!.."""
,"Когда Джессика подняла трубку, Шаннон уже выбегала из комнаты."
Ushiromiya George,"""Ах, Шаннон! .........Опять, в то же время, в том же месте."""
Shannon,"""Х‐хорошо. ...П‐прошу меня извинить!"""
Ushiromiya Jessica,"""Алло, это Джессика. .........Ах, Генджи‐сан. Да, Шаннон уже идёт к вам. Мы её задержали. Пожалуйста, не ругайте её. Да, да."""
Ushiromiya George,"""Понятно. Значит, скоро будет время готовить обед."""
,На кухонной стойке в ряд было выложено множество тарелок. Подготовка к обеду шла полным ходом.
,"......И число этих составлявших ряд тарелок... было равно 19.{n}Эта цифра была на одну больше, чем обычно бывало во время ежегодного семейного собрания."
Gohda Toshiro,"""Я не согласен с этим! Почему я сам не могу доставить её?!"""
,"Года‐сан вспылил на Генджи, не обращая внимания на вовсю кипевшую кастрюлю."
,"Хозяин особняка любил наслаждаться едой один в своём кабинете, так что еду требовалось доставлять в кабинет. Однако так было всегда."
,"Годе‐сану очень хотелось собственными руками накрыть стол для господина, поскольку он вкладывал сердце и душу в приготовление своих блюд."
,"......Но господин ввёл строгие правила, согласно которым никто, кроме слуг, носящих золотого орла, не мог войти в кабинет."
,".........Таким образом Года‐сан мог поприветствовать господина за пределами кабинета, но ни разу не удостоился чести принести приготовленные им блюда в его кабинет."
,"Года‐сан всегда был недоволен этим.{n}...Разумеется, он был новичком с точки зрения количества лет работы на семью Уширомия."
,"Однако он накопил достаточно опыта на своей предыдущей работе, и был твёрдо уверен, что всегда будет готов проявить себя перед Кинзо таким образом, чтобы это не оскорбило его."
,"И тем не менее, лишь из‐за того, что ему не доверили золотого орла, он ещё не был удостоен такой чести."
Kumasawa Chiyo,"......Вы, наверное, можете себе вообразить, как сильно это ущемляло его гордость. Вы, наверное, думаете, что сегодня вечером всё снова будет повторяться, но это не так."
Kumasawa Chiyo,"Поскольку сегодня вечером присутствовал ещё один человек кроме господина, пожелавший, чтобы еду отнесли к нему в комнату."
Kumasawa Chiyo,"Очевидно, этот человек был очень редким и почитаемым гостем, и поступил строгий наказ обслуживать этого человека так же, как и самого господина, являющегося главой семьи."
Kumasawa Chiyo,"Года‐сан, наверное, пытался заработать дополнительные очки, собственноручно обслужив этого почётного гостя."
Kumasawa Chiyo,"Поскольку он был человеком с сильным тщеславием. Если уж его не допускали до служения господину, то уж хотя бы гостя такого же уровня..."
Kumasawa Chiyo,"У него не хватило времени во время ланча, поэтому вместо него пошёл Канон‐сан. ...Таким образом, он действительно желал подать сегодняшние блюда, лучший обед года."
Kumasawa Chiyo,Вот только у Генджи имелись возражения.
Kumasawa Chiyo,......Что‐то насчёт отсутствия у Годы‐сана Однокрылого золотого орла.
Kumasawa Chiyo,".........Вновь получив упрёк о его несоответствии для выполнения этой задачи, Года‐сан окончательно вышел из себя."
Kumasawa Chiyo,"А‐ах, бедный Года‐сан..."
Kumasawa Chiyo,"Я не могу сделать ничего большего, кроме как наблюдать из тени..."
Gohda Toshiro,"""Кумасава‐сан, если у вас есть время, чтобы отлынивать здесь, пожалуйста, подготовьте обеденный зал. Скатерть готова?!"""
Kumasawa Chiyo,"""Хо‐хо‐хо‐хо... Бог ты мой, мои извинения..."""
,"Когда наступила её очередь принять на себя удар, Кумасава незаметно исчезла в коридоре."
Ronoue Genji,"""{f:5:Беатриче}‐сама имеет такой же статус, что и господин. ......Мы должны уважать её положение так же, как мы уважаем господина."""
Ronoue Genji,"""......Года‐сан, раз так получилось, пожалуйста, посвятите всё своё внимание той задаче, выполнение которой удаётся вам лучше всего, и касающейся всех остальных родственников..."""
Gohda Toshiro,"""Я не против, если бы это были вы, Генджи‐сан, но вы действительно полагаете, что нормально, позволить ребёнку отправиться к такому гостю?! Если она допустит какую‐нибудь оплошность, это будет верх неприличия."""
Gohda Toshiro,"""Я знаю, что они служили здесь в течение длительного времени, но это вовсе не значит, что они прошли подготовку в соответствующей области. Если вы дозволите мне свободно высказаться, у них нет никакой основы, что позволила бы им найти взаимодействие с этим гостем!"""
Shannon,""".................."""
,"Даже при том, что Шаннон ожидала там же на кухне, Года говорил начистоту."
,"Шаннон была той, кому Генджи поручил доставить еду в комнату {f:5:Беатриче}. ......По табелю о рангах среди прислуги, которой было дозволено носить золотого орла на одежде, Шаннон безусловно занимала высшее второе место."
,"...Если имеющий высший ранг Генджи мог накрывать на стол в комнате Кинзо, то нижестоящей Шаннон вменялось в обязанность накрывать на стол в комнате {f:5:Беатриче}."
,Ознакомление с подобной системой рангов стало большим ударом по гордости Годы. ...В такие моменты он всегда грубо и откровенно отзывался о Шаннон и Каноне.
,"Года всё приводил примеры всех неудач Шаннон до этого времени, громыхая, что всё как было неверным, так и осталось неправильным."
,"Шаннон, которая слушала это и опустила голову от стыда, услышала голос Канона, стоящего у неё за спиной."
,"...Канон, подошедший к месту, которое нельзя было увидеть из кухни, тоже всё слышал. ...Возможно, он догадывался, что если сейчас войдёт на кухню, то ему тоже может достаться."
Kanon,"""............Позволь я скажу. Он ужасный человек."""
Shannon,"""......Н‐но было бы полезно набраться основ об увеселении людей. ......Года‐сан очень многому научился, поэтому не стоит ли рассматривать его как хороший образец, у которого можно поучиться чему‐нибудь полезному?"""
Kanon,"""Хе. ......Нээ‐сан, ты уж слишком добра."""
Shannon,"""......Что важнее... Та гостья в почетной комнате для гостей... На самом ли деле {f:5:Беатриче}‐сама, как всё говорят?"""
Kanon,"""...Да. .........Я встретил её, когда мне поручили накрыть для неё стол во время ланча. ...Нет никакой ошибки, это была она."""
Shannon,"""П‐правда? У неё всё хорошо?"""
Kanon,""".................."""
,"Канон вспомнил, что он и Шаннон были противоположного мнения о {f:5:Беатриче}. Для Шаннон {f:5:Беатриче} была купидоном любви, которая помогла своим волшебством привести к возникновению её отношений с Джорджем."
,"Судя по выражению, возникшем на её лице, было похоже, что ей всё никак не терпится рассказать {f:5:Беатриче}, как продвинулись их с Джорджем отношения."
,......Однако Канону уже было известно.{n}Эта ведьма явилась сюда со страшной целью.
,"......Та призрачная ведьма, которую лишь ему и Шаннон удавалось видеть в прошлом, теперь открыто вошла через парадную дверь, и достаточно возродилась для того, чтобы они могли подносить ей еду."
,"...В прошлом, когда она исчезла перед Каноном,{n}ведьма что‐то упомянула о том, что её собственная сила всё ещё слаба."
,".........Означает ли это, что ведьма, теперь способная появляться в открытую, наконец вернула свою прежнюю силу?"
,"И она сама сказала это. .........Она точно сказала, что ей известно о его неудаче и о посеянных семенах любви."
,"Она сказала кое о чём ещё. .........Она определённо сказала, что день, когда откроются двери в Золотую Землю, наконец наступил."
Kanon,""".........Шаннон. Она и господин собираются провести сегодня какой‐то странный ритуал... И наверняка сотворят что‐то невообразимо ужасное. ......И никто не может противостоять этому."""
Shannon,"""Что ты такое говоришь?.."""
Kanon,"""Она пришла сюда. ...Явилась по просьбе господина для того, чтобы открылась дверь в Золотую Землю, и чтобы всё вернулось обратно туда. Она сказала мне именно это!"""
Shannon,"""............................................."""
,"В прошлом им обоим, как мебели, служащей Кинзо, растолковали, что подразумевается под открытием двери в Золотую Землю."
,"Поэтому, даже не задав в ответ ни единого вопроса, Шаннон всё поняла.{n}.........И ощутила глубокую безнадёжность."
,"...Что‐то разорвалось в сердце Канона, когда он увидел её лицо, полное горя..."
Shannon,"""............Как же... почему... почему сейчас..."""
Kanon,"""......Разве я не говорил тебе? Мы лишь мебель! ......Поскольку мы вели себя как люди, из‐за любви... мы не можем покорно принять тот день, когда нашей службе придёт конец!.."""
Shannon,"""..................Когда‐то, в прошлом, я желала наступления этого дня. ......Но время шло и шло, а он всё так и не наступал... Я не знала, как долго нам придётся переносить страдания из‐за того, что мы мебель... .........Поэтому я подумала... я думала, что этот день покоя никогда не придёт."""
Kanon,""".........И я думал так же! Но я верил, что он когда‐нибудь обязательно наступит! Поэтому я никогда не забывал, что я мебель! Но ты, нээ‐сан, позабыла об этом!"""
Shannon,"""..................Это... моя вина, не так ли... я..."""
Kanon,"""Да, это твоя вина, нээ‐сан. ......Если бы ты только не познала любовь... мы оба были бы счастливы, что этот день наконец настал! Ты накопила бесстыдные сожаления!{n}Несмотря на то, что ты не должна была покидать того мира!"""
Shannon,"""...............Ритуал состоится... сегодня вечером?.."""
Kanon,"""...Да. ...............А затем, она сказала мне следующее. ...Сегодня вечером Джордж‐сама, возможно, предложит тебе обручальное кольцо, нээ‐сан."""
Shannon,"""............................................."""
,"Это был факт. ......Джордж наверняка припрятал на сегодня в кармане обручальное кольцо. ......И разумеется, он намеревается предложить его сегодня вечером."
Kanon,"""......Она соединила вас, планируя использовать тебя и Джорджа‐сама в качестве жертв для вторых сумерек. ...Понимаешь? Искусив тебя, нээ‐сан, она просто воспользовалась тобой!"""
Shannon,"""............Действительно. ......Я никогда не задумывалась над этим."""
Kanon,"""Но она сказала мне. ...Она пообещала, что если ты не примешь кольцо сегодня вечером, то тебя не выберут в качестве жертвы, нээ‐сан. ............Я думаю, что наши шансы вместе отправиться в Золотую Землю ничтожно малы."""
Kanon,"""Жертвами будут избраны 13 человек. И лишь пятеро останутся в живых. ...Шансы на то, что мы окажемся частью этой группы, действительно невелики. ......Однако только если ты, нээ‐сан, сможешь воспользоваться тем обещанием, то шансы возрастут! Я бы хотел рискнуть, сделав эту ставку!"""
Kanon,"""Наше спасение находится в Золотой Земле. Если нам удастся проделать такой путь, мы сможем стать людьми. И я хочу идти по жизни как человек вместе с тобой, нээ‐сан! Если мы сделаем это, то можем заполучить настоящую любовь!"""
Shannon,"""........................ ...В прошлом мы мечтали, как сможем войти в Золотую Землю. .........Если мы отправимся туда, любое желание сможет исполниться. .........Мы сможем спастись от этой боли. ............Мы верили в это."""
,"Однако по правилам этого ритуала лишь несколько человек, по велению судьбы и случая, будут приглашены в Золотую Землю. ......Все остальные лишатся жизни, став жертвами во время ритуала."
,"Вот только в прошлом Шаннон и Канон полагали, что по достижении Золотой Земли или же, став жертвами ритуала, они всё едино освободятся от своих обязанностей в качестве мебели."
,"......Другими словами, этот ритуал, так или иначе, несомненно принёс бы свободу такой мебели, как они."
Kanon,"""Мне это не нравится. ......Всё то, что причинило нам боль в прошлом и чего мы лишились, я хочу забрать всё это вместе с тобой, нээ‐сан. Я не стану жертвой. Мы с тобой выживем и вместе отправимся в Золотую Землю."""
Kanon,""".........Поэтому я не позволю тебе стать жертвой вторых сумерек! Умоляю, нээ‐сан! Не принимай кольцо этого мужчины! Нээ‐сан, если ты не согласишься, она не сдержит своё обещание не выбирать тебя в качестве жертвы!"""
Shannon,"""..................Я... не могу так поступить. ......Сегодняшнее кольцо имеет особое значение. ......Моё сердце не позволит мне отказать ему."""
Kanon,"""Нээ‐сан!.. Жертвы ритуала выбираются по прихоти ведьмы! Эта ведьма обещала пропустить только тебя, Нээ‐сан! Лишь ты несомненно сможешь войти в Золотую Землю!"""
Shannon,"""......Лишь я? А как же ты, Канон‐кун?"""
Kanon,"""Ведьмины игры... с меня их довольно. ...Я ускользну от её зловещей руки. .........Я не бессилен. Я силой вырву этот небольшой шанс..."""
Shannon,"""........................"""
Kanon,"""В конце концов, наши жизни не вечны, верно? ...Чтобы начать настоящую жизнь, давай доберемся до Золотой Земли. Вот тогда мы и заполучим человечность."""
Kanon,"""............А когда мы сделаем это... возможно и я захочу познать любовь как ты, нээ‐сан. Могу ли я... быть причиной слёз дорогого мне человека лишь потому, что я мебель?.."""
Shannon,""".........Канон‐кун..."""
Kanon,"""Я не желаю больше быть мебелью! Я непременно... стану человеком... После этой боли... непременно!.."""
Shannon,"""........................"""
,На глаза Канона навернулись слёзы...
,"Но теперь Канон прозрел.{n}......Шаннон была не единственной, кто познала и пострадала от вкуса любви."
,И он тоже.
,"Увиденные им в тот день слёзы Джессики... её печальное лицо, в то время как она старалась сгладить острые углы и бодрилась до сегодняшнего дня, постепенно изменили сердце Канона, о чём тот даже не подозревал..."
Ronoue Genji,""".........Шаннон! Я уже несколько раз к тебе обращаюсь."""
,"Шаннон была захвачена врасплох неожиданно раздавшимся голосом Генджи.{n}Судя по всему, её окликнули уже несколько раз.{n}Она поспешно отозвалась."
,"......Когда она повернулась, Канон ушёл.{n}......Похоже, ему не хотелось показывать кому‐нибудь свои слёзы..."
Shannon,"""Д‐да. Я извиняюсь за свою невнимательность..."""
Ronoue Genji,"""Я поручил Канону принести ланч, но именно тебе, находящейся после меня по статусу, надлежало принести его. .........{f:5:Беатриче}‐сама наиболее почитаемая гостья в этом доме. Здесь нет более почитаемой гостьи, кроме неё. ......Пожалуйста, думай о ней как о другом господине и будь вежлива."""
Gohda Toshiro,"""...Всё ли в порядке? Я искренне прошу тебя не допускать грубых ошибок. Мне больно доверять это задание такому новичку, как ты, но мы ничего не можем поделать с правилами дома. ......Я искренне надеюсь на тебя."""
,"Года официально выразил своё согласие, но при этом пригрозил Шаннон с таким выражением лица, которое чётко давало понять ей, что он не простит никаких ошибок."
,"Шаннон считала, что тогда Года и сам мог бы пойти, раз так сильно хочет... Но она помнила о своём долге как одной из тех, кому было дозволено носить на одежде золотого орла, и ей пришлось смириться."
,......И... я хотела встретиться с {f:5:Беатриче}.{n}О чём мы будем говорить? Что я услышу? ...Я не знаю.
,К добру ли это? Или может быть к беде?{n}Или может быть...что? ...Я не представляю.
,Шаннон сложила еду для ведьмы на сервировочную тележку и медленной походкой покинула кухню...
,"Человеком, постучавшим в дверь, был Краусс."
Ushiromiya Krauss,"""Отец, сегодня проходит наше ежегодное собрание семьи. Разве родные братья и сёстры не собрались сегодня здесь, чтобы увидеть тебя, отец?"""
Ushiromiya Kinzo,"""А‐а‐ах, умолкни наконец! Я сказал что не выйду! Я так полагаю, ты там, Генджи! Почему ты до сих пор не принёс сюда еду, как я приказал тебе?!!"""
,Кинзо кричал через дверь.{n}...Генджи ожидал позади Краусса.
Ronoue Genji,"""......Ваша трапеза уже готова и может быть доставлена в кабинет. ...Однако Краусс‐сама сказал, что хотел бы, чтобы вы спустились сегодня вечером..."""
Ushiromiya Krauss,"""Отец. Я не прошу тебя спускаться каждый день. Разве ты не можешь хотя бы сегодня собраться вместе со своей семьёй?"""
Ushiromiya Kinzo,"""Что ты называешь семьёй?! Когда это ты стал называть тех стервятников, ожидающих, когда я слягу и умру, семьёй?! Ты стал называть червей, паразитирующих на гнили, семьёй?!!"""
Ushiromiya Krauss,"""..................... ...М‐да."""
,"Краусс пожал плечами на ответ, который он и так предполагал."
Ushiromiya Kinzo,"""Генджи, неси сюда еду, про которую ты говорил! Почему ты не слушаешь того, что я говорю?!! Почему?! ПОЧЕМУ?!!"""
Ushiromiya Krauss,"""......Генджи‐сан. Предоставляю остальное тебе. ...Мой голос больше не доходит до этого человека."""
,Краусс слегка покачал головой и быстро развернулся спиной к кабинету.
,"......Он звал Кинзо только из‐за брата и сестёр, хотя и так знал о бесполезности этой затеи."
,"После того как Генджи проводил взглядом Краусса спускающегося по лестнице, он снова постучал в дверь."
Ronoue Genji,"""...Господин. Мы закончили подготовку к трапезе. Еда будет доставлена сюда. .........Что делать с обслуживанием доктора Нанджо?"""
,"Нанджо всё ещё находился в кабинете. Поскольку Кинзо решительно настаивал на завершении их партии в шахматы, Нанджо ещё до наступления вечера был оппонентом Кинзо."
,"Нанджо как врач объявил, что Кинзо остались считанные дни.{n}...Поэтому Кинзо всё донимал его просьбой доиграть шахматную партию, пока он ещё жив, и Нанджо просто не мог отказать ему."
,"Кинзо глубоко задумался над своим ходом, сконцентрировавшись гораздо сильнее обычного. ......Раздумья Кинзо над своим ходом затянулись и Нанджо, устав от ожидания, стал наугад вытаскивать непонятные ему магические книги и бегло проглядывать их."
Nanjo Terumasa,""".........Кинзо‐сан. Хороший ход не придет к вам, если вы просто будете сидеть скрестив руки на груди напротив игральной доски. Как насчет того, чтобы сделать перерыв и освежиться?.."""
Ushiromiya Kinzo,"""Помолчи. ......Хм‐м‐м. ......Этого должно хватить для обороны. Смогут ли конь и слон проникнуть в эту брешь?... ............н‐н‐н‐н‐н‐н‐н‐н..."""
,В сегодняшней партии Кинзо уходил в глухую оборону.
,"......Обычно Кинзо следовал девизу ""лучшая защита — нападение"". Однако сегодня он избрал совершенно противоположную тактику."
Nanjo Terumasa,"""............Я проголодался. Может, нам приостановить игру? Я так долго без перерыва работал головой, что она начала у меня кружиться. ......Если продолжу в том же духе, то потеряю способность делать лучшие возможные ходы."""
Ushiromiya Kinzo,"""...Да, это проблема. ............В шахматах оба игрока должны делать лучшие возможные ходы. ...Другие ходы трудно понять, что портит игру, смысл которой заключается в чтении мыслей. ...Это значительно лишает нас удовольствия от игры."""
,Кинзо глубоко вздохнул и наконец‐то оторвал взгляд от игровой доски.
,"Игра в шахматы требует наличия оппонента. ...Если оппонент устал и пытается взять перерыв, то тут ничего не поделаешь..."
Nanjo Terumasa,"""Если это правда, что шахматы являются игрой, в которой оба игрока должны стремиться к победе и, соответственно, делать наилучшие ходы для достижения такой цели, то... ...Это интеллектуальная игра, требующая способности просчитать действия друг друга."""
Nanjo Terumasa,"""......Но, Кинзо‐сан, вы уверены что не забыли о наличии ещё одной цели отдельно от победы?"""
Ushiromiya Kinzo,"""............Какой? Какую ещё цель можно преследовать, помимо победы?"""
Nanjo Terumasa,"""Ха‐ха‐ха‐ха...... Никогда бы не подумал что вы, Кинзо‐сан, забудете такую простую вещь. ...Играя в шахматы, вы весело проводите время со своими друзьями, понимаете?"""
Ushiromiya Kinzo,"""Ах... я сдаюсь. Полагаю, это мои слова, сказанные тебе когда‐то очень давно. ............Я сдаюсь."""
,"Обычно хмурящийся Кинзо на удивление расслабился и засмеялся. ...Нанджо почувствовал себя так, словно воссоединился с другом, которого не видел долгие годы."
Nanjo Terumasa,"""Ну, именно так и обстоят дела. Теперь, когда я взял реванш, что вы думаете? Спуститесь ли вы со мной поужинать? Как вы смотрите на то, чтобы обсудить миттельшпиль игры Каспарова за чашечкой‐другой кофе?"""
Ushiromiya Kinzo,"""........................ ...Неплохая идея, но я, пожалуй, воздержусь. ......Я больше не могу покинуть эту комнату. ...Потому что ритуал уже начался."""
Nanjo Terumasa,"""............Вот как? Ну, мой желудок уже изворчался на меня. ...Я пойду вниз. Как только вы захотите..."""
Ushiromiya Kinzo,"""Нанджо. ............Спасибо тебе."""
Nanjo Terumasa,"""......О, и за что же вы меня благодарите?"""
Ushiromiya Kinzo,"""...Мы так и не закончили партию. ......Однако, похоже, что я уже достиг одной из целей шахмат, которую совсем позабыл. И кажется, что эта цель не менее важна, чем поставить оппоненту шах и мат."""
Nanjo Terumasa,"""Это совсем на вас непохоже. Почему вы вдруг стали таким сентиментальным?"""
Ushiromiya Kinzo,""".........Ты же сам сказал это, не так ли? Мне осталось жить считанные дни. ......Теперь иди. И больше не приходи в эту комнату. ......Может быть, мы сможем продолжить нашу партию в Золотой Земле."""
Nanjo Terumasa,"""................... ...Я не против, но я должен свести счёты. Потерять эту ладью было тяжёлым ударом."""
Nanjo Terumasa,"""......Ну что ж, до скорой встречи."""
Ushiromiya Kinzo,"""Да, до скорой встречи. ............Возможно, в Золотой Земле или в чистилище. А может и в следующем мире."""
Nanjo Terumasa,"""....................."""
,"Больше Нанджо ничего не сказал. И отработанным жестом нажал на столе кнопку, отпирающую авто‐замок."
,"Затем, бросив ещё один взгляд на спину Кинзо, он покинул кабинет."
,"Как только он это сделал, то из коридора послышался голос Генджи."
Ronoue Genji,"""......Ну что ж, господин. Сейчас я принесу ваш ужин."""
Ushiromiya Kinzo,"""Это может быть мой последний ужин. Я должен сполна насладиться им. ......Будь добр, приготовь всё."""
Ronoue Genji,"""Непременно. ............Всё ли устраивает вас, господин?"""
Ushiromiya Kinzo,"""...Хм‐м. До сегодняшнего дня эта комната была покрыта многими сильными барьерами. .........Даже если меня выберет рулетка, то я непременно отражу её. ...Я останусь в живых и непременно стану одним из тех, кто достигнет Золотой Земли!.. ......Я откажу всем богам смерти в удовольствии сбросить меня в преисподнюю..."""
Shannon,""".........Прошу прощения. ...Я пришла накрыть ужин."""
,"Поклонившись, Шаннон вошла в комнату для почетных гостей, катя перед собой сервировочную тележку."
,"Молодая женщина, смотрящая в тьму за окном, где было не видно ни зги, несомненно была той ведьмой."
{f:5:Beatrice},"""Так значит, в этот раз это Шаннон. Навевает воспоминания. .........Хо. У тебя и впрямь неплохой цвет лица. Отличный от Канона. Тебя совсем не узнать."""
Shannon,""".........Большое вам спасибо."""
,Шаннон торжественно накрыла ужин.
,"...На самом деле было несколько вещей, о которых она бы хотела поговорить и спросить ведьму. ...Но все эти вещи перемешались между собой, и она не знала, с чего начать."
,"В её душе также царило смятение, и она даже не понимала своих собственных чувств. ...Таким образом, пребывая в неопределённости, она делала свою работу, оставаясь в смятении."
