Speaker,Russian (RU)
{f:5:Lambdadelta},"""Надеешься, что карта превратится в нечто получше?.. ......Я думала, вы играете в шахматы... В шахматном мире...... если станешь полагаться на удачу...... умрёшь......"""
,"Под надеждой на изменение карты...... она имела в виду положиться на удачу и надеяться, что, даже если сейчас у него не получается придумать трюк, он сможет придумать хороший план по созданию трюка закрытой комнаты позже."
,Если вступишь в битву...... без какой‐либо хитрости...... тебя убьют!..
,Сейчас настало время отступить.
,Когда Эрика щёлкнет переключателем...... он просто должен спать на кровати.
,......Это всё...... что ему нужно!
{f:5:Bernkastel},"""......Лямбда. Не знаю, о чём ты, но ты слишком много болтаешь. Судья должна быть беспристрастна."""
{f:5:Lambdadelta},"""Ты права............ Что ж, удачи, Баттлер. ......Надеюсь на точное, шахматное сражение. ......Ты же не в покер играешь...... верно?.."""
Furudo Erika,"""Вы готовы, Баттлер?"""
Ushiromiya Battler,"""Да, готов............ Включай свет."""
Furudo Erika,"""На оставшуюся часть битвы в этой комнате течение времени остановится. Так все ходы обоих игроков будут сделаны в одно и то же время, и первый ход будет рассматриваться так же, как последний. ......Может, сложно понять, но это правило нужно, чтобы защитить вас и вашу логику."""
{f:5:Bernkastel},"""......Отныне можешь придумывать какие угодно безумные теории, чтобы пересоздать трюк в этой комнате. ......Быть может, за время сражения ты придумаешь хорошую идею."""
{f:5:Bernkastel},"""......Как правило, несправедливо пересматривать сценарий на полпути. Для его допустимости...... нужно остановить время, чтобы всё произошло сразу...... и логику, придуманную впоследствии, можно было противопоставить ранним ходам противника."""
{f:5:Lambdadelta},"""Естественно, Эрика тоже может воспользоваться преимуществом этого правила. ......Если ты пересмотришь свой трюк на новый, она может разобраться с ним как‐нибудь иначе."""
{f:5:Beatrice},"""..........Сложно..."""
Ushiromiya Battler,"""Всё просто. ......Это как война замысловатых теорий испорченных политиков. ......Ты бессовестно лжёшь. Когда свидетельства выявляют твою ложь, ты отказываешься от предыдущей лжи и говоришь, что вспомнил, будто она неправильна, а затем переходишь на новую ложь, в которой нет никаких противоречий."""
Ushiromiya Battler,"""......Борьба идёт между ложью, ложь раскрывается — появляется другая ложь...... как противостояние двух змей, пожирающих хвосты друг друга."""
Furudo Erika,"""<Good>!......Считайте, что мы в мире, где можно сколько угодно придумывать безумные теории, основанные на ходах противника. ......Я сама так сделала, когда запечатывала эту комнату. Поэтому справедливо позволить вам сделать то же самое."""
{f:5:Beatrice},""".......У вас совсем нет совести?.."""
{f:5:Lambdadelta},"""Что ж! Пусть обе стороны начнут! Первый ход сделает Эрика? Начнёт с проверки кровати и проверит, на что он поставил?!"""
{f:5:Bernkastel},"""Да, давайте начнём с проверки и посмотрим, на {i:кровати} ли Баттлер. ......Эрика, начинай."""
Furudo Erika,"""Положитесь на меня, госпожа! <Light...on!>"""
,"Со щелчком...... по переключателю света...... включилась лампа, осветив комнату."
,......На...... кровати...... Баттлера......
Furudo Erika,"""..........Дланор. Подтверди красным."""
Dlanor,"""{f:5:Да}. ......Уширомия Баттлер‐"""
Ushiromiya Battler,"""Нет, мой ход. ......Я сам скажу. ............{p:1:Уширомия Баттлер не на кровати}."""
Furudo Erika,"""<Good>. .........Рада, что вы не избежали сражения. Я под впечатлением."""
Ushiromiya Battler,"""......В этой битве высокие ставки, и поражение очень дорого тебе обойдётся. Ты готова?.."""
Furudo Erika,"""*хи‐хи* Никто не повышает ставки без уверенности в своём преимуществе."""
{f:5:Bernkastel},"""......Дланор. Зафиксируй."""
Dlanor,"""Как {f:5:пожелаете}."""
,"Корнелия, которая держалась позади, в ответ на кивок Дланор начала делать заметки."
,"Она записала, что трупа Баттлера, который должен был быть на кровати, там не было...... и что Баттлер не отступил от игры в закрытой комнате..."
{f:5:Lambdadelta},"""Как сообщалось ранее, первый ход Баттлера — исчезновение трупа. ......Теперь очередь Эрики. Вперёд."""
Furudo Erika,"""......Возможно, Уширомия Баттлер жив и скрывается в этой комнате. Объявлю синей правдой."""
Ushiromiya Battler,"""Не пойдёт. Хочешь использовать синюю правду — укажи конкретное место."""
{f:5:Bernkastel},"""......Пф‐ф. ......В прошлой игре Беато сделала так в кабинете Кинзо, и Дланор превратила её в швейцарский сыр. Должно быть, это месть... *хи‐хи*......"""
Furudo Erika,"""Прежде чем начать поиски, у меня есть одна голубая правда, которую я могу использовать и без них. {p:2:Возможно, существует скрытая дверь Х, которую нельзя обнаружить. Он скрылся за ней, поэтому я не смогу его найти}."""
Ushiromiya Battler,"""{p:1:3‐й Нокс. Скрытые проходы недопустимы}. ......Так ведь?"""
{f:5:Beatrice},"""......{p:1:В гостевой комнате нет скрытых мест, которые Эрика не смогла бы найти}."""
Dlanor,"""3‐й Нокс...... {f:5:Допустимо}."""
Furudo Erika,"""<Good>. ......Тогда начнём с поисков."""
,......Эрика медленно стала ходить по комнате......
,"До начала эндшпиля она была энергична, прыгала в нетерпении, как голодная собака."
,Но...... когда всё началось...
,......Эта битва умов стала душной...... и её напрягал каждый вздох...
,Отвлекал даже...... тихий шум дождя......
Furudo Erika,"""Раз уж я обыскиваю комнату, какова её структура?"""
Dlanor,"""......Гостевая комната разделена на две части — спальню и {f:5:ванную}. Леди Эрика обыскала всё спальное {f:5:отделение}. Есть только одно {f:5:исключение}."""
Furudo Erika,""".........Оставлю его на потом. И, в спальне обнаружены нарушения?"""
Dlanor,"""{f:5:Нет}. {p:1:За исключением одного места, в {f:5:спальне} никого нет}."""
Ushiromiya Battler,"""......Что ещё за место? Скажи, не раздражай."""
Furudo Erika,"""Есть причина оставить нераскрытую карту лицевой стороной вниз. ......Я переверну её, если потребуется, так что ожидайте с нетерпением. ......*хи‐хи*."""
,После тщательной проверки спальни...... Эрика направилась к двери ванной.
,"Его не было в спальне, поэтому естественно предположить, что он там."
,"И, раз гостевая комната разделена на две части, если Баттлера нет и в ванной...... значит, он сумел испариться из закрытой комнаты."
,"......Осталось только одно место, которое Эрика намеренно оставила непроверенным......"
Furudo Erika,"""Я проверю ванную."""
Dlanor,"""......Леди {f:5:Эрика}. ......{f:5:Изнутри} слышен шум воды. И там {f:5:нагретый} воздух."""
Furudo Erika,"""O‐o?........Только не говорите мне, что он принимает душ... Там заперто?.."""
Ushiromiya Battler,"""Нет, не заперто. Открой."""
Furudo Erika,"""......Что ж, с вашего позволения."""
,Медленно...... Эрика взялась за ручку двери ванной......
,"......Она надавила на неё и попыталась открыть, но почувствовала странное сопротивление."
,"Разумеется, дело не в замке."
,......На дверь словно...... давил неестественный груз......
,Из приоткрытой щели прошёл горячий воздух из душа.
,"Но было незаперто, поэтому, скорее всего, никто не принимал душ."
,Эрика ошеломлённо надавила на дверь всем телом и толкнула...
Furudo Erika,"""Хья‐а?! Ч‐что?!?!"""
,"Как только она открыла дверь, на неё обрушилась горячая волна."
,"Эрика застыла, не в состоянии понять, в чём дело."
,"Отпрянув назад и упав, она осознала, что кипящая вода из душа фонтаном льётся прямо на неё."
Furudo Erika,"""Ч... ......что за............ До чего... безумная шутка......"""
,"Ругаясь, Эрика завернулась в одеяло с кровати и снова вошла в ванную."
,"На этот раз она смогла разобраться, в чём дело."
,Это была...... тщательно продуманная шутка.
,"Провод закреплял душевой шланг так, чтобы он был направлен на вход."
,"Напор и температура были подняты до максимума, чтобы каждый вошедший тут же был облит горячей водой."
,"Напор был очень сильным, и вот какой вес она почувствовала, когда давила на дверь."
,"Она попробовала направить душевой шланг в другую сторону, но он не только был закреплён проводом, но и находился достаточно высоко, чтобы Эрика со своим ростом не смогла до него достать."
,"Она попыталась выключить кран, но он тоже был зажат проводами."
,"У неё ничего не получалось сделать голыми руками. Ей нужен был инструмент, чтобы перерезать провода."
,"Однако, посмотрев в ванну, полную кипятка, она увидела на дне пучок проводов и кусачки, которыми их перерезали."
,С их помощью можно выключить напор...
Furudo Erika,"""......А, ой‐ой‐ой‐ой‐ой‐ой!!! ......Чтоб тебя!.."""
,"Одеяло, которым Эрика защищалась от душа, всё больше и больше пропитывала кипящая вода.{n}Такими темпами она обожжётся даже через него."
,Ей нужно как можно скорее перекрыть воду!..
,Рядом с ванной она увидела висящую швабру на длинной ручке.
,......Идеально!..
,С её помощью Эрика умело вытащила кусачки со дна ванны.
,"К счастью, это была мелкая ванна западного стиля."
,"Будь эта ванна глубокой японской, она бы сильно обожглась."
,"Ни в коем случае не прикасаясь к горячим металлическим частям, она осторожно взяла клещи...... и перерезала провода вокруг крана..."
,......Вот так...... и так!..
Furudo Erika,"""*ха‐а*... *ха‐а*! *ха‐а*......*ха‐а*!!!"""
,"Она наконец закрыла кран, и жара от горячего ливня спала."
,"......Эрике понадобилось время, чтобы охладить под проточной водой почти обожжённые руки..."
Dlanor,"""......Какое {f:5:бедствие}."""
Furudo Erika,"""Хочешь принять ванну? Могу умыть твоё лицо этой шваброй."""
Dlanor,"""Разрешите {f:5:отказаться}."""
Furudo Erika,"""Oх...... какой {f:5:стыд}."""
,"Эрика наконец вернула достаточно самообладания, чтобы оскорбиться......."
,Она окончательно закрыла кран...... и в ванной снова повисла тишина.
,После этого было слышно лишь тяжёлое дыхание Эрики.
,"Она включила вентилятор, чтобы прогнать горячий пар."
,"Не дожидаясь завершения, Эрика покинула ванную."
,"......Было так же приятно, как зайти в комнату с кондиционером в жаркий летний день."
Furudo Erika,"""......До чего нелепая ловушка. ...Но её не было, когда я осматривала 'труп' Баттлера. Поэтому появление этой ловушки доказывает, что Уширомия Баттлер был жив. ......Хотя я и не думала, что он умер."""
Dlanor,"""......Выходит, он решил открыто показать уже {f:5:раскрытую} карту."""
Furudo Erika,"""Проверим ванную. Баттлер там?"""
Dlanor,"""{f:5:Нет}. {p:1:В {f:5:ванной комнате} никого нет}."""
Furudo Erika,"""<Good>. Теперь мы можем подтвердить, что, {p:1:за исключением одного места, в гостевой комнате Баттлера нигде нет}."""
{f:5:Beatrice},"""......Хватит уже. Какое ещё исключение?"""
Furudo Erika,"""Гроб. .........Гроб Уширомии Баттлера."""
Dlanor,"""......Пепел к пеплу, мёртвых к их {f:5:гробам}."""
Ushiromiya Battler,""".........Ты ведь попытаешься в этой комнате загнать меня в ловушку?......Ладно. Попробуй."""
,"Совершенную, не считая дождь, тишину...... неожиданно окутал запах пороха."
,"Хотя было чрезвычайно тихо...... над комнатой нависло напряжение...... будто, если на секунду расслабишься, тебя рассекут напополам."
,На круглом комнатном столе собралось облако золотых бабочек...... и превратилось в шахматную доску ведьмы.
,Наконец...... настало время осады.
Furudo Erika,"""Синяя правда. {p:2:Вы не исчезли отсюда. Просто спрятались, чтобы создать такое впечатление, будто вы исчезли из закрытой комнаты. Вы скрываетесь...... в *одном исключении*, которое я ещё не проверила}."""
,Когда Эрика приподняла правую руку...... позади неё из темноты вылетела золотая бабочка...... промелькнула между указательным и средним пальцем поднятой руки Эрики и стала белой фигурой.
,Затем......... Эрика подняла её высоко в воздух......
Furudo Erika,"""{p:2:Вот это исключение. ......Шкаф у входа}!"""
,*бах*!
,......Как обрушившийся удар белой молнии...... белая фигура ударила по доске...... приземлившись рядом со слабым местом в позиции Баттлера......
Dlanor,"""Да, {f:5:там}!!!"""
,"Дверь шкафа, стоящего в стороне от входа в гостевую комнату, с грохотом пронзило копьё, представляющее синюю правду. Дланор развернулась и бросила его."
,"Дверь была полностью пронзена...... и копье застряло так глубоко, что, будь там человек, он бы тоже был пронзён в грудь. ......Всё ещё дрожащая рукоять свидетельствовала о силе, с которой оно было брошено."
Ushiromiya Battler,""".................."""
Dlanor,"""{p:2:Здесь нет других мест, где можно скрыться. Вы скрываетесь {f:5:там}}."""
Furudo Erika,""".........Что скажете, Баттлер?.. Вас поразил в грудь точный спёртый мат?.."""
Ushiromiya Battler,""".................."""
{f:5:Beatrice},"""......Баттлер. ......Теперь наш ход."""
Ushiromiya Battler,"""Да. ......Я знал, что так будет, Эрика. Ты намеренно оставила одно место открытым, чтобы затащить меня в этот гроб. ......Тот же ход, который заточил Кинзо в комнате Нацухи. ......Я предвидел его."""
Furudo Erika,"""O...... правда?......Тогда скажите свой ответ. ......Но позвольте мне сделать прогноз."""
Ushiromiya Battler,"""Давай."""
Furudo Erika,"""......Я поставлю вам мат за два хода. Вот мой прогноз."""
Ushiromiya Battler,"""Тогда сделаю то же самое."""
Ushiromiya Battler,"""......Я объявлю тебе мат всего за два хода."""
{f:5:Lambdadelta},""".........Звучит интересно."""
{f:5:Bernkastel},"""......Эти прогнозы противоречат друг другу. .........Интересно, кто солжёт?.."""
,Воздух вспыхнул и заискрился. ......Тишина чуть ли не повреждала кожу.
Dlanor,"""Тогда давайте. ......Ваша {f:5:очередь}."""
{f:5:Beatrice},"""......Ничего не выйдет. Ваш ничтожный гроб не загонит Баттлера в ловушку."""
Ushiromiya Battler,"""Вот мой ответ."""
,Медленно...... Баттлер поднял руку над шахматной доской.
,"Золотая бабочка, появившаяся из темноты, приземлилась на его палец и стала чёрной фигурой."
,......Королём... представляющим Баттлера.
Ushiromiya Battler,"""............Вот мой ответ... на твоё '{p:2:Баттлер прячется в шкафу}'... ......Забирай."""
Ushiromiya Battler,"""{p:1:Уширомии Баттлера нет в пределах гостевой комнаты. ......Никаких исключений, включая шкаф}."""
,"На этот раз, словно чёрной молнией...... Баттлер ударил своей фигурой белую фигуру Эрики, прорвавшуюся глубоко в его тыл...... и разбил её."
,Она рассеялась в золотых брызгах и красиво растаяла во тьме тусклым облаком парящих золотых искр......
Ushiromiya Ange,"""......Ясно, так он сначала спрятался в шкафу...... а потом выскочил из комнаты, пока Эрика возилась с душем!"""
{f:5:Featherine},"""Тот же метод он использовал в прошлой игре, чтобы дать Кинзо уйти из кабинета. Отвлечь обзор наблюдателя и кануть во тьму."""
Furudo Erika,"""......<Good>. Да, уверена, что так и есть. ......Я уже предвидела этот ход."""
,Теперь очередь Эрики.
,......Перед ней мелькнула золотая бабочка...... и Эрика схватила её прямо из воздуха.
,Затем она подняла эту руку...... и белую фигуру.
Furudo Erika,"""Объявляю обратный ход. Вернёмся к самому началу, когда я разорвала печати и вошла в эту комнату. ......{p:1:Тогда я немедленно закрыла дверь, повесила цепочку и запечатала комнату}."""
Ushiromiya Battler,"""Возражение. {p:2:Когда преступление обнаружили, Года перерезал цепочку. Для создания печати нельзя использовать неработающий цепной замок}."""
{f:5:Bernkastel},"""Возражение отклоняется. {p:1:Эрика починила цепной замок}. ......Видишь?"""
{f:5:Beatrice},"""......Невозможно. ......Как она могла починить медную цепь?"""
{f:5:Lambdadelta},"""Её можно починить. ......Ты забыла, Беато? Печати из клейкой ленты. ......{p:1:Эрика клейкой лентой соединила два разрезанных конца цепочки, 'запечатав' их. Цепочку починили клейкой лентой, и эта комната снова стала закрытой комнатой, запертой изнутри}."""
{f:5:Beatrice},"""Во... возражение. Эрика уже израсходовала свои печати из клейкой ленты!.. Она больше не может их использовать!.."""
{f:5:Lambdadelta},"""Возражение отклоняется. {p:1:Использование клейкой ленты не было ограничено количеством полос. Оно ограничено количеством комнат. ......Единственное ограничение — три комнаты. ......Эрика выбрала эту гостевую комнату как одну из них. Поэтому она имеет право запечатать в этой комнате сколько угодно мест сколько захочет раз}."""
{f:5:Beatrice},"""......Гх........."""
Ushiromiya Battler,"""......Верно. ......Я... разрешил ей."""
Dlanor,"""Вот что вы получили за свою {f:5:гордость}. ......Сочувствие — дьявольский ликёр, который она любит больше {f:5:всего}."""
Furudo Erika,"""И так на этом обратном ходе {p:1:я объявляю, что цепной замок был починен печатью из клейкой ленты и восстановил свою первоначальную функциональность. Благодаря этому я заперла комнату, когда вошла, и вновь сделала её закрытой изнутри}."""
,"Поднятая белая фигура Эрики...... представляла печать, созданную цепным замком."
,Этот ход вытянет короля Баттлера и приведёт его к гильотине.
Furudo Erika,"""Умри, Баттлер."""
,Фигура цепного замка ударила прямо в горло короля Баттлера.
Furudo Erika,"""Повторите. 'В настоящее время цепной замок не тронут'."""
Ushiromiya Battler,"""............!"""
,"Лицо Баттлера скривилось.{n}......Беато, наблюдающая сзади, скривилась ещё больше."
,Этот ход...... был очень мучительным.
,"Если, согласно его логике, он прятался в шкафу до ухода Эрики и сбежал под шум в ванной...... цепочка не должна висеть."
,Он не мог ответить на этот запрос.
,"Если он не ответит, Эрика в следующем ходе использует синюю правду."
,"Скажет 'Ты спрятался в шкафу, а затем сбежал под шум в ванной. Ты не мог запереть цепной замок извне и оставил его незапертым'... И будет права."
,"......Это был... шах и мат.{n}Как Эрика и предвидела, вторым ходом она нанесёт решающий удар."
,"......И к тому же, она, скорее всего, станет объяснять исчезновением Баттлера большинство следующих преступлений. ......Проигранная битва в этой закрытой комнате"
,отберёт у Баттлера важную решающую фигуру...
,Но что если......... он ответит на её требование?
,"Что если он скажет, что цепочка по‐прежнему висит?"
,Это...... будет фатально для Эрики.
,"Красной правдой уже установлено, что закрытое помещение из этой гостевой комнаты можно сделать только изнутри."
,Поэтому...... безнадёжная закрытая комната вместо этого обернётся гробом для Эрики.
,С такой загадкой Эрика до самого конца не сможет разгадать тайну исчезновения Баттлера.
,Каждая нерешённая загадка даёт стороне ведьмы преимущество.
,Баттлер...... по возможности хотел ответить на её требование.
,"Но...... если он ответит...{n}Если скажет, что цепочка по‐прежнему висит..."
,"......Ему придётся отказаться от логики, согласно которой он сбежал, пока Эрика не видела."
,"Сбежав, он бы не смог снова повесить цепочку."
,"Эта загадка может загнать Эрику в угол, но ему придётся придумать другой метод побега."
,"Даже ход с тем, что он покинул шкаф во время сцены в ванной комнате и скрылся в другом месте — под кроватью, скажем, — не сработает, ведь он объявил, что '{p:1:в гостевой комнате Баттлера нет}'."
,"Если он сможет построить логику, позволяющую ему уйти, сохранив положение цепного замка......... именно Эрика окажется перед смертельным ударом."
,Но...... если у него нет такой логики...... если он провалится...... возникнет логическая ошибка.
,"Худший и самый недопустимый ход, который мгновенно закончит игру его поражением.{n}Он уже не сможет оправиться."
,".........Для Баттлера...... решение, как ответить на этот запрос...... было очень значимым и сложным......"
,Эрика...... может в любом случае загнать его в угол.
Ushiromiya Battler,"""......Тогда...... мой выбор очевиден."""
{f:5:Beatrice},"""Ба... ......Баттлер. ......Гостевая комната уже была многими способами ограничена красной правдой из‐за характера этой закрытой комнаты. ......Как вы собираетесь выбраться?!"""
Ushiromiya Battler,""".........Если бы я мог что‐нибудь сделать с цепным замком............ Если бы......"""
