Speaker,Russian (RU)
Ushiromiya Battler,"""......Знаю. ......Пусть даже та Беато — это явно ты...... она отличается от прежней тебя...... и я могу с уверенностью сказать, что...... ты никогда не возродишься..."""
{f:5:Beatrice},"""Моя душа, женственность, игристая личность и великолепный характер культивировали тысячу лет, которую я провела как ведьма. Не пройдя то же тысячелетие, стать мной невозможно. И поэтому...... ты решил создать меня, мою отличающуюся историю."""
Ushiromiya Battler,"""Да. ............Чёртова {f:5:Бернкастель} уже гарантировала, что ты никогда не возродишься..."""
{f:5:Beatrice},"""Но ты всё ещё надеешься, да?"""
Ushiromiya Battler,""".................."""
{f:5:Beatrice},"""Однажды новая 'я' поскользнётся, ударится головой, и все её воспоминания о прошлом вернутся!......Ты ведь надеялся на нечто подобное? А‐хья‐хья‐хья! В наши дни такой бредовый сюжет не пройдёт даже в виде ранобэ!"""
Ushiromiya Battler,"""......Заткнись. ......Раньше ты тоже...... ждала и ждала...... когда я вспомню...... и замечу..."""
{f:5:Beatrice},"""............"""
Ushiromiya Battler,"""............"""
,Тогда...... что же получается?
,"Разве не значит...... что наши отношения...... прямо противоположны тем, какими были раньше?.."
{f:5:Beatrice},""".........Хмф......... Тогда я продолжала игру, веря, что случится чудо и ты в конечном итоге заметишь и вспомнишь."""
Ushiromiya Battler,"""............И как?......Каково тебе было, когда ты играла со мной?"""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*хи‐хи*... Как говорится, загляни в своё сердце..."""
Ushiromiya Battler,"""............"""
,......Как тяжело.
,Если бы она не выглядела совсем как ты...... я мог бы лучше контролировать себя.
{f:5:Beatrice},"""Делай что хочешь. Раньше я игралась с тобой и мучила тебя. ......Теперь у тебя есть шанс отомстить мне. ......Новая 'я' блуждает в неведении. Можешь сварить её, сжечь, — как считаешь нужным. Может, так ты избавишься от старой ненависти."""
Ushiromiya Battler,""".........Конечно, будь это ты. Наверное, так мне бы стало гораздо лучше. ......Но......... та Беато...... не ты."""
{f:5:Beatrice},"""Если не я, то кто?"""
Ushiromiya Battler,"""......Кто‐то очень похожий......... но не ты."""
{f:5:Beatrice},"""Однако она — это однозначно я."""
Ushiromiya Battler,"""..........Верно. Она — это ты...... и в то же время...... другой человек."""
{f:5:Beatrice},"""Тогда новой 'мне' не позавидуешь. С ней обращаются как с игрушкой, заменяющей меня. ......*хи‐хи*хи‐хи*, воистину плачевно."""
Ushiromiya Battler,""".................."""
,Может быть...... дело в противоречии внутри меня.
,"Новая Беато другая, и поэтому я не могу принять её."
,"Я знаю, что она другой человек...... но её лицо продолжает напоминать мне о Беато."
{f:5:Beatrice},"""В таком случае...... почему бы тебе не считать её моей дочерью?"""
Ushiromiya Battler,"""......Твоей дочерью?.."""
{f:5:Beatrice},"""В её жилах течёт моя кровь, поэтому считай её дочерью, очень похожей на меня. В конце концов, она моя копия, но не прожившая тысячу лет, поэтому называть её так вполне уместно."""
Ushiromiya Battler,"""......Да..."""
{f:5:Beatrice},"""Представь, что я умерла, оставив дочь...... и доверив её тебе. Разве тогда не станет проще думать, как обращаться с ней?"""
Ushiromiya Battler,"""Хорошая аналогия. ......Не похоже на тебя."""
{f:5:Beatrice},"""Не смейся. Это моя дочь. Она — ребёнок, которого я оставила после своей смерти. ......Можешь надавить на моё сходство с ней. Можешь выместить накопившееся недовольство на ней вместо меня."""
{f:5:Beatrice},"""......Возложи на неё мои грехи и пытай — возможно, избавишься от обиды. Если такое не соответствует твоим вкусам, можешь направить её на верный путь, чтобы она не оказалась на бесчеловечной дороге, по которой пошла я."""
{f:5:Beatrice},"""......С самого рождения её целью было посвятить себя тебе. Ты можешь придать ей какую угодно форму. .........С чудом тысячи лет она даже может стать мной."""
Ushiromiya Battler,"""......Можно даже раздеть её догола и таскать на цепи, как ты однажды сделала со мной."""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*. Да, сейчас возможно даже большее унижение..."""
Ushiromiya Battler,""".....................Значит... она...... твой двойник...... и твоя дочь..."""
,"Да, она тот же человек, та же фигура, вновь созданная по правилу {f:5:Беатриче}."
,"Но если я не могу принять это так......... можно посчитать её дочерью Беато...... найти чёткий ориентир относительно того, как к ней относиться, и сгладить неопределённость в сердце."
,.........Наконец...... я...
,"...Я понял, как жестоко...... с ней тогда обошёлся......"
,"На пол закапали слезы...... и, проследив за ними взглядом...{n}Я заметил упавшую на пол белую визитную карточку."
,"Карточку...... с пожеланием, украшавшую то печенье."
,"Я поторопил её, сказав убрать всё и сразу же уйти, и, наверное, поэтому карточка упала на пол незамеченной."
,"Я поднял её............и прочитал пожелание, написанное на ней."
,".........Оно было... очень коротким, ...чистым...... и искренним."
,Таким ясным...... что я должен был быть в состоянии прочитать его.
,"......Но...... его размыло слезами, ...и я ничего......... не увидел........."
,......Поток света и звука медленно рассеялся.
,Последующую тишину не прерывал даже недавний шум ветра и дождя за окном.
,Джессика...... и Джордж...... робко открыли глаза...
,......Что это...... за место?..
,"Странная комната, которую они никогда прежде не видели."
,Напоминало западную курилку.
,"......Обстановка была стильной и дорогой.{n}Казалось бы, такая комната должна принадлежать достойному человеку."
,"На столе стоял чайный сервиз...... и шахматная доска, словно брошенная в середине игры."
,Однако было нечто по‐странному неуместное.
,"С чёрно‐белой шахматной доской эта игра напоминала шахматы, но вместе с тем и совершенно другую игру, о которой никто не знал."
,Она выглядела как шахматы и в то же время нет...
,"Обстановка комнаты... нет, сама комната...... Хотя сначала показалось, что это западная курилка...... также она была похожа на нечто совсем другое..."
Ushiromiya Jessica,""".........Ч... ...что это... за место?.."""
Ushiromiya George,"""......Джессика и Канон... ......А Шаннон? Где Шаннон?!"""
Shannon,"""Я здесь, господин Джордж."""
Kanon,"""И я тоже. ......Миледи, господин Джордж. Простите, что привели вас сюда."""
Ushiromiya George,"""......Что происходит? ......Шаннон достала нечто похожее на крыло бабочки, оно начало сверкать..."""
Ushiromiya Jessica,"""Т‐то же случилось и со мной!.. Канон вытащил эту золотую брошь в виде бабочки, она засверкала, и..."""
Shannon,"""Миледи, Джордж, сперва позвольте нам извиниться. И сохраняйте спокойствие. ......Произойдёт нечто странное. Странные создания испытают нас."""
Ushiromiya George,"""Испытают?.. ...Ты имеешь в виду... то испытание, о котором ты только что говорила...... и которое нам нужно преодолеть, если мы хотим быть вместе? ......Да?"""
Ushiromiya Jessica,"""И... ......испытание?"""
Kanon,""".........Я ещё не объяснил вам, миледи. Простите. .........Но, прошу вас, ...если ваши слова минуту назад были правдой...... помогите мне. Я приложу все усилия, поэтому, пожалуйста..."""
Ushiromiya Jessica,"""......Ни... ничего не понимаю... Ты что‐нибудь знаешь, Джордж?"""
Ushiromiya George,"""Немного. .........Просто я, как и ты, удивлён происходящим. Но если они говорят, что это испытание неизбежно и что мы важны для него, я приму его, каким бы оно ни было."""
Ushiromiya Jessica,""".............Испытание?.."""
Shannon,"""Канон. Брошь."""
Kanon,"""Да......"""
,Они поднесли половинки сломанной золотой броши ближе друг к другу.
,"Когда те сблизились, их ярко‐жёлтый блеск увеличился."
Ushiromiya George,"""......Джессика, тебе тоже нужно подготовиться. Я уже готов."""
Ushiromiya Jessica,"""О... о чём ты?! Я ничего не понимаю! Что, чёрт возьми, происходит?!"""
Ushiromiya George,"""Это испытание. Проверка для пары влюблённых."""
Ushiromiya Jessica,"""Э... ......э‐э?!"""
,Джордж сказал эти неловкие слова быстро и легко.
,"Настолько смущающая фраза, что Джессика не могла не покраснеть...... но Джордж был так серьёзен и почти мрачен, что она тоже напряглась..."
,Шаннон и Канон были так же серьёзны.
,"......С блеском в глазах, будто участвуя в священной дуэли, они соединили два крыла золотой бабочки."
,"Крылья, что они держали, стали одной брошью... и вернули свою магическую силу."
,"Комнату охватил ещё более яркий свет...... и сцена запечатлелась в глазах всех присутствующих...... когда брошь раскололась, и из неё вылетели две светящиеся вещи..."
,"""Люди живут ради любви! Да, этот мир — сама любовь!"""
,"""О, как велика сила любви!.. Любовь — это всё!"""
,Вдруг раздались незнакомые им голоса двух человек.
,Что? Кто они?..
,Джордж и Джессика нервно открыли глаза......
,"И увидели двух появившихся демонов...... будто ими стала брошь, некогда расколотая надвое..."
,"""О‐о, как странно, Фурфур!.. Что мы здесь забыли?!"""
,"""И вправду странно, Зепар!.. Тут только {y:0:Люд}{n:0:люд}и и мебель! Где ведьма? Где ведьма, способная призвать нас?!"""
,"""Да, мы прекрасно помним имя ведьмы договора! Давай же позовём её, Фурфур!"""
,"""Да, верно, Зепар! Нам известно имя ведьмы договора, Золотой ведьмы!"""
,"""Так позовём же её!"""
,"""Давайте дружно!"""
,"""""{f:5:Беатри‐и‐и‐иче‐е‐е‐е‐е‐е‐е‐е}!!!"""""
,"Учитывая их преувеличенное поведение, как в пьесе, и слегка комичный стиль разговора, пока что было трудно понять, сколь великой силой обладают эти демоны."
,"Когда два демона назвали имя {f:5:Беатриче}, по комнате закружился вихрь золотых бабочек."
,И затем он принял очертания двух Золотых ведьм...
,"""О‐о, две {f:5:Беатриче}!.."""
,"""Нас ведь тоже двое. Почему порой не должно быть двух {f:5:Беатриче}?"""
{f:5:Beatrice},"""Это мой двойник и моя младшая сестра. Мы одинаковы, как один и тот же человек."""
{f:5:Beatrice},"""Ра... ......рада встрече."""
Shannon,"""Прошло немало времени, госпожа {f:5:Беатриче}..."""
Kanon,"""............"""
Ushiromiya Jessica,"""Я...... я сплю?.."""
Ushiromiya George,""".....Мне тоже так кажется. Но поражаться пока рано."""
,"В отличие от Джессики, Джордж сохранил самообладание даже при виде такой странной сцены."
,"......В конце концов, Шаннон уже сказала ему, что будет."
{f:5:Beatrice},"""Давно не виделись, демоны договора!.. Зепар. И ты тоже, Фурфур."""
Zepar,"""А‐а, давно не виделись! Ты как всегда в хорошем настроении!"""
Furfur,"""Какая же милая у тебя сестрёнка! Наверняка эти сочные глаза, когда их заволакивает слезами, на вкус как белые персики!.."""
{f:5:Beatrice},"""Э...... a... к‐кто знает..."""
,"Натянув странные улыбки, Зепар и Фурфур с обеих сторон ухватились за Беато."
,"Каждое их движение было преувеличенным, но отполированным, будто они ставили спектакль."
{f:5:Beatrice},"""Пока оставьте всё как есть, демоны договора. Подумать только, сегодня мы в последний раз видим их озорной дух. Его будет недоставать."""
{f:5:Beatrice},"""В последний?.."""
Zepar,"""Брошь — наш сосуд — уже сломалась!"""
Furfur,"""Эхе‐хе‐хех, и после этого наша роль закончилась! А‐а, было весело, {f:5:Беатриче}!"""
Zepar,"""Однако во время заключения договора было принято решение. Перед окончательным прощанием мы должны будем помочь ещё раз."""
Furfur,"""Поэтому это самое что ни на есть последнее чудо!"""
Zepar,"""И одного чуда любви достаточно! Ведь вечная любовь никогда не понадобится во второй раз!"""
{f:5:Beatrice},"""......Именно. Влюблённые! Собравшиеся здесь прокляты на безуспешную любовь, покуда не случится чудо. Сила золотой броши в виде бабочки, способная одарить этим чудом, ваш последний шанс, и, нравится вам это или нет, он ограничен этим вечером! Чудо может быть дано только одной паре!"""
Shannon,""".................."""
Kanon,"""......Я не проиграю."""
Shannon,"""Да. ......Давай оба приложим все усилия."""
,Шаннон и Канон перекинулись серьёзными взглядами.
,......Они оба уже приготовились сражаться за успех своей любви.
