Speaker,Russian (RU)
Ushiromiya Rosa,"""Я была потрясена, когда репетитор рассказал маме один мой секрет. В тот день я безрассудно бежала всё глубже и глубже в лес."""
,Об этой истории рассказывалось и в одном из предыдущих фрагментов.
,"В детстве Роза ушла глубоко в лес...... обнаружила скрытый особняк и встретила таинственную женщину, которая представилась {f:5:Беатриче}......"
Ushiromiya Lion,"""......Но этот лес такой густой, что в нём трудно даже просто передвигаться."""
Ushiromiya Rosa,"""Я сама удивилась...... Кто бы мог подумать, что я проберусь так далеко в таком густом лесу. ......Меня снова и снова ранили ветки и острые листья."""
Ushiromiya Rosa,"""Но в тот день мне было всё равно. ......Я хотела исчезнуть в лесу и навечно испариться. ......Если в глубинах леса и вправду стоял особняк ведьмы...... я надеялась, что она заберёт меня на землю счастья или же превратит в лягушку, и я стану жить в лесу."""
Willard H. Wright,"""Затем ты дошла до скрытого особняка — Кувадориана — и встретила женщину, называющую себя {f:5:Беатриче}."""
Ushiromiya Rosa,"""......Да. Я встретила её."""
Willard H. Wright,"""Это была та же {f:5:Беатриче}, что и на портрете?"""
Ushiromiya Rosa,"""............ ......Да. Она выглядела точно так же."""
Ushiromiya Rosa,"""Прекрасные голубые глаза. Золотистые волосы. Чёрное платье. Самое что выделялось на портрете. ......Когда отец только повесил его...... я поняла, что 20 лет, которые я провела, пытаясь забыть, виделись отцу такими же долгими, если даже не дольше, и стала ещё больше страшиться своей вины..."""
Ushiromiya Kyrie,"""Секунду. ......Действительно ли Роза встретила ту самую Беатриче?"""
,"Кирие сразу же задала вопрос, о котором думал Уилл."
,"Было бы слишком опрометчиво полагать, что Беатриче, которую встретил Кинзо, и та, которую встретила Роза, — один и тот же человек."
,Время и поколения слишком разные.
Ushiromiya Rudolf,"""Беатриче — это та мадам, которая одолжила отцу золото вскоре после войны, верно?"""
Ushiromiya Hideyoshi,"""Вложив в основу золото Беатриче, отец возродил семью Уширомия и разбогател. Затем он купил Роккенджиму и переехал. Роза должна была встретить её как минимум 10 лет спустя."""
Ushiromiya Eva,"""Та, кто могла свободно распоряжаться 10 тоннами золота, вряд ли была маленькой девочкой. И перед её встречей с Розой прошло более 10 лет. ...Роза. Сколько лет на вид было Беатриче, которую ты встретила?"""
Ushiromiya Rosa,"""......Она выглядела старше, чем я тогда...... но всё равно было похоже, что она только достигала совершеннолетия. Да, того же возраста, что и Беатриче на портрете."""
Ushiromiya Rudolf,"""Она была не среднего возраста и ещё не пережила свои лучшие годы?"""
Ushiromiya Rosa,"""Если говорить, взрослый это или ребёнок, она явно была ближе к ребёнку. Точно не среднего возраста."""
Ushiromiya Eva,"""Разве не странно? У нас есть Беатриче, которую ты встретила, и Беатриче, давшая отцу золото, но их возраст не совпадает."""
Willard H. Wright,"""Иначе говоря, они разные люди."""
Ushiromiya Lion,"""Разные люди, которые выглядят очень похоже и носят одно и то же имя......"""
Ushiromiya Hideyoshi,"""Может, это была её дочь. Если они мать и ребёнок, смысл в их сходстве есть."""
Ushiromiya Kyrie,"Дочь его любовницы...... Очень может быть. Возможно у отца был внебрачный ребёнок от Беатриче, которая дала ему золото."
Ushiromiya Rudolf,"""А значит, Роза наткнулась на Беатриче Вторую. ......Так возраст идеально совпадает."""
Willard H. Wright,"""............"""
Ushiromiya Lion,"""Вот как...... В общем, есть две Беатриче."""
,Кинзо втайне вырастил в скрытом особняке ребёнка от своей любовницы.
,В этом есть логический смысл. Все согласно кивнули.
,"......Однако выражение Уилла было слегка недовольным, и он почесал голову..."
Ushiromiya Lion,"""Выходит, эти похороны организованы для двух Беатриче, по которым он не мог скорбеть из‐за того, что скрывал их......"""
Willard H. Wright,"""Роза. Знаю, тебе не хочется вспоминать, но расскажи о том несчастном случае. После падения {f:5:Беатриче} ещё дышала?"""
Ushiromiya Rosa,"""Нет. ......У неё были широко раскрыты глаза. Она упала вниз головой и ударилась об острый камень на скалистом пляже. И упасть с такой высоты...... Её череп раскололся и был пробит. ......Прекрасные золотистые волосы кровь почти мгновенно окрасила красным......"""
Willard H. Wright,"""Эта рана ясно показывала, что она мертва?"""
Ushiromiya Rosa,"""Да. Я видела внутренности её треснувшей головы! В ней открылось глубокое отверстие размером с кулак!.. Увидев такое, было бы слишком наивно надеяться, что она жива!"""
Ushiromiya Lion,"""......Уилл. Тебе действительно нужно спрашивать больше?"""
Willard H. Wright,"""Что касается несчастного случая, этого достаточно. Что ты сделала потом?"""
Ushiromiya Rosa,"""Убежала сломя голову. ......Я даже не подумала позвать на помощь."""
Ushiromiya Rosa,"""......Мне хотелось скорее убежать оттуда. В полубезумном состоянии, рыдая и запыхавшись, я всё бежала наугад...... и в конце концов наткнулась на знакомую статую льва."""
Ushiromiya Eva,"""О, ту, что перед часовней?"""
Ushiromiya Rosa,"""Нет, за ней. ......Как бы то ни было, я сумела вернуться в особняк. Я не могла и не хотела рассказывать. Я молчала до самой ночи. Ужасный поступок. Если бы я немедленно рассказала, возможно, ей бы оказали первую помощь, и она была бы спасена......"""
Willard H. Wright,"""Что первая помощь может сделать с раздробленным черепом? ......Ты её не убивала. Перестань беспокоиться об этом."""
Ushiromiya Rosa,"""............"""
Ushiromiya Lion,"""И...... что вы сделали дальше?"""
Ushiromiya Rosa,"""......Той ночью я без конца ворочалась. Я не могла заснуть. ......Поздней ночью я...... тихо позвонила Генджи и рассказала ему..."""
Willard H. Wright,"""......Что он сказал?"""
Ushiromiya Rosa,"""Сказал предоставить всё ему и никому не говорить. ......Следующие несколько дней я провела в страхе, что отец позовёт меня и жестоко отругает."""
Ushiromiya Rosa,"""Но...... он не позвал. Генджи продолжал как ни в чём не бывало молча выполнять свою работу...... а отец оставался в запертом кабинете, ни о чём не зная......"""
Ushiromiya Eva,"""По крайней мере, никто из нас об этом не слышал."""
Ushiromiya Rudolf,"""......Вероятно, Генджи удалось всё зачистить."""
Ushiromiya Kyrie,"""Как‐никак, они не могли допустить, чтобы об этом ребёнке узнала общественность......"""
Ushiromiya Hideyoshi,"""Хм‐м...... Она была его незаконнорождённой, но всё же кровной дочерью. Наверное, отец сильно страдал из‐за того, что не мог провести для неё настоящие похороны......"""
Ushiromiya Lion,"""......Думаю, вот почему мы проводим эти похороны."""
Willard H. Wright,"""А потом?"""
Ushiromiya Rosa,"""Это всё, что я знаю."""
Willard H. Wright,"""............ И всё, что знаю я."""
Ushiromiya Rosa,"""Я ничего не скрываю. Я рассказала вам всё. ......Клянусь."""
Willard H. Wright,"""............"""
,Уилл с блуждающим взглядом почесал голову.
,"Розе нелегко далось это признание, но он не узнал ничего особенного."
,Почти всё из этого ему уже известно......
Ushiromiya Lion,"""Спасибо, тётя Роза. ......Этого достаточно, Уилл? Ты доволен?"""
Willard H. Wright,"""Достаточно. Неплохой обзор."""
,Уиллу воспоминания Розы дали только уже известную ему информацию.
,"Он впервые слышал о том, как она бежала обратно в особняк после того как Беатриче разбилась, но ничего из этого особо не удивляло."
,"Видимо, Роза действительно больше ничего не знает......"
,"Если он хочет узнать больше, чем было представлено в фрагментах {f:5:Бернкастель}, ему нужно собрать новые показания."
Willard H. Wright,"""Лион. Скажи Кинзо, что я хочу поговорить с ним. Как я и думал, мы ничего не добьёмся, не спросив его самого."""
Ushiromiya Lion,"""Куда ты?"""
Willard H. Wright,"""......Освежить голову и привести мысли в порядок. Не иди следом."""
Ushiromiya Lion,"""Что ж, простите. Можете не торопиться."""
,"После элегантного поклона Лион состраивает рожу, высунув язык."
,"Если у Уилла нет глаз на затылке, он не увидел..."
,Уилл вернулся в часовню.{n}Холодный воздух и монотонный шум дождя успокаивали.
{f:5:Bernkastel},"{a:c:""......Ну и, как тебе игра?""}"
,А ведь он пришёл сюда недолго побыть в тишине и покое...
,"Как только он облегчённо вздохнул, раздался голос."
Willard H. Wright,"""Это я должен спрашивать."""
,Она словно сидела там всё время. ......{f:5:Бернкастель} снова появилась на алтаре.
,"Похоже, алтарь {f:5:Беатриче} весьма удобен."
{f:5:Bernkastel},"""......Баттлер снова и снова раздражал меня своей некомпетентностью. Если сравнивать с ним, ты способнее, и расслабиться гораздо проще."""
Willard H. Wright,"""В отличие от игр Уширомии Баттлера, на моём пути ничто не стоит. Ничего сложного."""
{f:5:Bernkastel},"""Игры такого типа уже закончились. Историями можно наслаждаться дважды. Сначала ты их любишь. А потом вырываешь внутренности. ......*хи‐хи*хи‐хи*."""
Willard H. Wright,"""Тч. Считаешь меня мясником?"""
{f:5:Bernkastel},"""Ну и? Как думаешь, ты знаешь, кто убил {f:5:Беатриче}?.."""
Willard H. Wright,"""Признание Розы я уже узнал из предыдущих фрагментов. Никакой новой информации. ......Нулевой прогресс."""
{f:5:Bernkastel},"""*хи‐хи*хи‐хи*......"""
Willard H. Wright,"""Пока Уширомия Кинзо не расскажет нам правду, дальше мы не продвинемся. Только не говори, что спорить с ним и убеждать его разболтать всё — часть этой игры."""
{f:5:Bernkastel},"""Это было бы до смерти скучно. ......Кинзо отказывается говорить правду, и сам он — царь под защитой своего замка, но будет невесело, если эта преграда помешает твоей игре..."""
Willard H. Wright,"""......Пытать не буду. Не мой стиль."""
{f:5:Bernkastel},"""Знаю. Как Владелец игры, я дарую тебе силу. С ней ты обязательно сможешь вытянуть из Кинзо правду."""
,"{f:5:Бернкастель} в обуви ступила в гроб, взяла одну из роз‐подношений...... и сильно подула, будто сдувая пух с одуванчика."
,"Один лепесток оторвался и полетел к Уиллу — больше не жёлтый, а с блеском прозрачного кристалла......"
Willard H. Wright,"""Полномочие детектива?"""
{f:5:Bernkastel},"""Хмф, что? Та жалкая способность? ......Нет. Приглашение на трибуны."""
Willard H. Wright,"""......Полномочие театрала?......Его вроде как запрещено давать без разрешения сената."""
{f:5:Bernkastel},"""Я даю его. На своей игровой доске. Кто меня остановит?.."""
Willard H. Wright,"""......Хмф."""
,"Кристальный лепесток кружил в воздухе, но он никуда не улетит, пока Уилл не примет его."
,"Уилл вспомнил, как бесполезно спорить с ведьмами, и схватил лепесток."
,"Лепесток на миг ярко вспыхнул, растворился в его ладони и исчез..."
{f:5:Bernkastel},"""Развлеки меня, если сможешь. И попробуй сам получить удовольствие. ......Тебе же тоже интересно, как выглядят внутренности игровой доски {f:5:Беатриче}, правда?"""
Willard H. Wright,"""Неправда."""
,"После его грубого ответа {f:5:Бернкастель} испарилась в воздухе, оставив неприятный смех......"
Willard H. Wright,"""......Tч."""
,"Цокнув языком, Уилл нерадостно обернулся."
,"......Ему показалось, что его взгляд пересёк тень, стоящую перед ним у двери наружу."
Willard H. Wright,"""Кто здесь?"""
Shannon,"""A...... п‐простите... Я услышала голос, и... мне стало интересно, чей он......"""
Willard H. Wright,"""А, Шаннон. Теперь ты работаешь за приёмной стойкой?.."""
Shannon,"""Да. Мы с Каноном по очереди стоим за ней..."""
Willard H. Wright,"""А Канон?"""
Shannon,"""Недавно ему...... э‐э...... приказали взять перерыв, так что он сейчас отдыхает."""
Willard H. Wright,"""......Ты что, тоже не знаешь, кто Лион?"""
Shannon,"""Э?...Вовсе нет......"""
Willard H. Wright,"""Уширомия Лион носит серебряное кольцо и в будущем унаследует титул главы. ......Как ты могла забыть это имя, проработав здесь 10 лет?"""
Shannon,"""Я...... э‐э......"""
Willard H. Wright,"""Расслабься. Я тоже не узнаю этого человека. ......Преемником главы должен быть Краусс. Джессика должна быть его единственным ребёнком. В семье Уширомия ни в одном фрагменте не было никого по имени Лион."""
,"Поняв, что Уилл тоже не знает, кто это, Шаннон расслабилась."
,"По‐видимому, она успокоилась, узнав, что не сходит с ума."
,......Но в её выражении вскоре снова появилась неопределённость.
Shannon,"""Г‐где...... мы?.. Похоже на часовню семьи Уширомия. ......Но что‐то не так."""
Shannon,"""И кроме того, я совсем не знала, что есть кто‐то по имени... Ли... Лион. ......Но всё равно мадам, господин Краусс...... Господин, миледи и все родственники считают это совершенно нормальным...... Я просто... не понимаю, что происходит......"""
Willard H. Wright,"""......Лион — фигура, поставленная {f:5:Бернкастель}. Также она сказала, что перешла в коробку побольше, чтобы разместить эту фигуру. ......Более того, похоже, этот мир — не привычный мир, а сотканный из нескольких различных фрагментов."""
,"Как будто...... это особая сцена, сделанная специально для этой игры."
,"......Наверняка она сейчас кивает в ответ на мои мысли, смеётся и чавкает попкорном."
Willard H. Wright,"""Сколько уже ты работаешь здесь в этом мире?"""
Shannon,"""Де... ......десять лет."""
,Понятно. Так это и вправду особая сцена.
,"В конце концов, войдя в часовню, я заметил Кинзо."
,"Раз Шаннон проработала 10 лет, это сцена игры Беато, 1986‐й."
,"В таком случае, Кинзо должен быть мёртв.{n}Однако он однозначно был здесь несколько минут назад."
,"{f:5:Бернкастель} пообещала, что тут собрана вся информация, необходимая для рассуждения."
,"Она перемешала её, чтобы поставить всё на свои места..."
,Всё‐таки это действительно особая сцена.
Willard H. Wright,"""Ты служила семье Уширомия много лет. Так сколько тебе известно о {f:5:Беатриче}?"""
Shannon,"""......Я лишь знаю, что Господин очень любил её..."""
Willard H. Wright,"""И всё?"""
Shannon,"""И, э‐э......... её называют правительницей ночной Роккенджимы...... м‐м..."""
Willard H. Wright,"""Верно. Призрака, который по слухам блуждает ночь за ночью по особняку, тоже зовут {f:5:Беатриче}."""
,"А значит, всего три Беатриче."
,"Первая — 'Беатриче' из более чем 30‐летней давности, которая, как говорят, дала Кинзо золото."
,"Вторая — 'Беатриче' из 20‐летней давности, которая встретила Розу."
,"Третья — '{f:5:Беатриче}' из призрачных историй, которая по слухам правит ночной Роккенджимой."
Willard H. Wright,"""......Возможно, Фурудо Эрика была права. Всё началось с легенды о злых духах Роккенджимы. Потом элементы вроде оккультных хобби Кинзо, имя и портрет таинственной женщины — 'Беатриче' — и эпитафия смешались с этим, и всё это превратилось в легенду о Золотой ведьме."""
Willard H. Wright,"""......Затем ночная тьма приобрела личность ведьмы. Это третья {f:5:Беатриче}. Завеса, покрывающая серийные убийства."""
Shannon,"""......Э‐э........."""
,"По‐видимому, она не поняла ни слова из внезапного монолога Уилла."
,"Шаннон хотела поддержать разговор, но затруднялась."
Willard H. Wright,"""Не трать время на попытки понять. Только заработаешь головную боль."""
Shannon,"""П‐простите......"""
Willard H. Wright,"""Канон тоже не знает, кто Лион?"""
Shannon,"""............Да. У Канона всё так же."""
,Шаннон... и Канон.........
Willard H. Wright,"""..................Позови Канона. Я хочу поговорить с вами двумя."""
,"Когда Уилл сказал эти слова, Шаннон побледнела, и её глаза расширились."
Shannon,"""Прошу прощения. Нам нельзя оставлять приёмную стойку пустой, и я не могу сходить за ним."""
Willard H. Wright,"""Тогда попроси кого‐нибудь заменить тебя до твоего возвращения. Ты, я и Канон. ......Нам троим, не знающим этого человека, надо поговорить."""
Shannon,"""..............."""
Willard H. Wright,"""............"""
Shannon,"""......Нам сказали, что для приёмной стойки достаточно одного человека."""
Willard H. Wright,"""Но тебе ведь не говорили, что нельзя поставить второго?"""
Shannon,"""У нас сегодня мало помощников, и нам сказали, что за приёмной стойкой не нужен второй человек."""
Willard H. Wright,"""Кто отдал тебе такой приказ? Кинзо? Краусс? Или Лион? Я спрошу."""
Shannon,"""Тот, кто приказывает мне. Я не могу {f:5:не подчиняться}."""
Willard H. Wright,"""Так кто? Я переговорю с ним."""
Shannon,"""Переговорить {f:5:нельзя}. {f:5:Это} тот, кто приказывает {f:5:нам}."""
Willard H. Wright,"""Позови сюда Канона. ......Я ненавижу театр не меньше пыток."""
,Медленно...... Уилл вытащил из кармана правую руку.
,"Когда он разжал кулак......... оттуда полился слабый, яркий свет."
,"Цветочный лепесток, который дала ему {f:5:Бернкастель}, стал светящимся родимым пятном и сверкнул......"
,Он протянул эту руку к Шаннон...... и медленно подошёл к ней.
Willard H. Wright,"""Позови Канона. Я хочу кое‐что проверить с вами двумя."""
Shannon,"""{f:5:Я... не могу позвать его. вы всё е щ ё... хотите этого}?.."""
Willard H. Wright,"""Если не позовёшь, я воспользуюсь своим полномочием."""
Shannon,"""{f:5:Если вы наста  иваете... я могу позвать его специ  ально для ва  с, хорошо}?.."""
Willard H. Wright,""".............................."""
Shannon,"""                                                            ."""
,Между ними возникла непонятная напряжённость.
,"Уилл по‐прежнему стоял держа левую руку в кармане, а правую светящуюся ладонь протянув к ней."
,Шаннон просто стояла с вежливо сложенными руками...... и красивой осанкой.
,"И всё равно...... было так странно, будто в воздухе сияли и потрескивали капли дождя......"
Shannon,"""{f:5:Я позову Канона}."""
Shannon,"""{f:5:Вы точно уверены}?"""
Willard H. Wright,"""............"""
,Всё это время выражение Уилла не менялось.{n}Лицо Шаннон до сих пор было добрым и мягким.
,"И всё же, напряжённость была ледяная, как замёрзшее озеро..."
,"......Новички в шахматах иногда передвигают короля, не замечая, что загоняют его в шах."
,В такой ситуации можно безжалостно захватить короля...... но игроки высокого уровня должны спокойно сказать противнику об ошибке.
,'Если сделаешь ещё один ход...... тебя захватят'.
,Вот на что...... было похоже......
Willard H. Wright,"""............"""
,......Вот как. Я так и знал......
Willard H. Wright,"""Понял. Этого достаточно. ......Стойте за приёмной стойкой по очереди."""
,Медленно...... Уилл опустил руку.
Shannon,"""Спасибо за понимание."""
,Свечение постепенно исчезло с его ладони.
,Совершенно непонятная напряжённость растаяла как кубик сахара в воде.
,Но ничего не менялось с самого начала.
,"Выражения Уилла и Шаннон...... были такими же, как всегда."
Ushiromiya Lion,"""О, ты уходишь?"""
,К ним приблизились шаги. Лион.
Willard H. Wright,"""Я просто разговаривал. Хотел спросить её кое о чём."""
Shannon,"""......О чём же? Вы узнали то, что хотели?"""
Willard H. Wright,"""............ Да."""
Shannon,"""Рада служить."""
Willard H. Wright,"""............"""
Ushiromiya Lion,"""Как неловко. Если ты искал зонтик, мог бы попросить у меня."""
Willard H. Wright,"""У тебя получилось убедить Кинзо?"""
Ushiromiya Lion,"""......Ему сказали, что с ним хочет поздороваться редкий гость. Он ответил, что встретится с тобой."""
Willard H. Wright,"""Он знает, что я хочу спросить о Беатриче?"""
