Speaker,Russian (RU)
,"Этой страшной сцены было достаточно, чтобы дать нам общее представление о том, какое отталкивающее зрелище они пытались описать..."
Ushiromiya Maria,"""......У‐у. Мария тоже посмотрит!"""
Ushiromiya George,"""Мария‐чан, подожди здесь со мной."""
,"Джордж‐аники стоял у входа, перед глазами Марии, спиной к комнате."
,"......Он, вероятно, не хотел портить девичью невинность зрелищем жуткой крови в той комнате."
,Это было верным решением.
,"......Сейчас я старался держаться невозмутимо... Но теперь, в течение всей моей жизни, каждый раз, когда я буду видеть разлитую повсюду красную краску, я наверняка буду вспоминать эту комнату и блевать."
,"......Эта комната уже впечаталась в сетчатку моего глаза.{n}...Другими словами, для меня было слишком поздно..."
Shannon,"""............А..."""
Gohda Toshiro,"""Гд... где они!.."""
,"Прямо после того, как они вошли в комнату прислуги, Года‐сан и Шаннон‐чан задрожали."
,"...Мы озадачились, что за новая жуткая ситуация произошла и вызвала у них дрожь."
Ushiromiya Rosa,"""Что случилось? В чём дело?"""
,"Тётя Роза тоже вздрогнула, высоко подняла ружьё, и стала искать то, что заставило их задрожать."
,"......Но она не могла найти этого. ...Это было естественно.{n}...Они задрожали {i:потому}, что не обнаружили этого."
Ushiromiya Battler,"""Эй, да что же тут происходит..."""
Ronoue Genji,""".........Этих двух тел здесь нет."""
Ushiromiya Rosa,"""Что это значит?"""
Shannon,"""......Эт‐этого не может быть!.. Эти двое точно находились здесь!.."""
Ushiromiya Battler,"""...Погодите, погодите, погодите. Что за чертовщина, ты хочешь сказать, что трупы просто взяли и ушли? Этого не могло случиться, верно? Я имею в виду, разве комната прислуги не была закрыта? Разве ты не открывал дверь, когда мы пришли сюда, Года‐сан?!"""
Ushiromiya Battler,"""......Что это значит? ...Разве это не та же ситуация, что и в комнате Джессики?! Они снова пропали из закрытой комнаты?! Это нелепо!!!"""
Gohda Toshiro,"""Я не представляю, как это могло произойти! Когда мы выходили из этой комнаты, мы точно запирали её!.. Я больше не понимаю, что вообще происходит!!!"""
,"Робкая и жалкая улыбка появилась на лице Годы‐сана, которую он обычно никому не показывал."
,С Шаннон было то же самое.
Ushiromiya Battler,"""Исчезло два трупа! И кроме того, они исчезли, тогда как дверь была заперта! Даже если Канон‐кун был преступником, то он больше не владел универсальным ключом!!!"""
Shannon,"""Это неправда!.. Канон‐кун не преступник!!!"""
Ushiromiya George,"""......Шаннон... Я доверяю Шаннон. Канон‐кун не преступник. Это точно работа того, кто мог быть очень похож не него."""
Ushiromiya Rosa,"""Нет. У Канон‐куна не было универсального ключа. ......Ведь его главный ключ был найден в кармане трупа Джессики‐чан. ...И что же, кто‐то взял этот ключ?"""
Ushiromiya George,"""! Т‐точно! Это был доктор Нанджо!.."""
,Верно. Доктор Нанджо тогда определённо обыскал одежду Джессики и нашёл универсальный ключ!..
,"Тогда, если бы у них была возможность обыскать труп доктора Нанджо, было бы очень просто заполучить универсальный ключ..."
,Тётя Роза заглянула под диван и в шкаф.
,"...К тому времени я уже понял, что это значит.{n}Если предположить, что преступников двое, это легко объяснить."
,"Первым человеком был Канон‐кун или, возможно, самозванец похожий на него.{n}Он убил доктора Нанджо и куда‐то убежал."
,"Вторым человеком, вероятнее всего... была 19‐я персона, {f:5:Беатриче}, местонахождение которой оставалось неизвестным."
,"Эта особа заранее спряталась под диваном в комнате прислуги, и пока тело доктора Нанджо оставалось запертым здесь, она выжидала пока Генджи‐сан и остальные покинут комнату."
,"После этого она вылезла, забрала ключ из кармана доктора Нанджо и по какой‐то причине выволокла оба трупа."
,"Если после этого она заперла дверь универсальным ключом, то таким образом была создана видимость закрытой комнаты."
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*. Ты довольно быстро пришел к этому выводу, используя комнату Джессики в качестве предпосылки. Таким образом, можно создать закрытую комнату и без помощи магии. Тебя устроят три балла? Однако есть кое‐что более интересное... Есть кое‐что, о чём тебе никак нельзя забывать, верно?"""
{f:5:Beatrice},"""...Если преступник, как ты утверждаешь, забрал главный ключ обратно, то этот преступник {i:должен был знать, что у Нанджо находился универсальный ключ с тела Джессики}."""
Ushiromiya Battler,"""......Тебе не нужно мне об этом напоминать... Ты, наверное, хочешь сказать, что вся эта информация была известна только людям, находившимся там в это время..."""
Ushiromiya Battler,"""......Хех! Эта третья закрытая комната оказалась разбита так быстро, что тебе ничего и не остаётся, кроме как сделать это саркастическое заявление. В повторении одного и того же нет искусства..."""
,"Хоть я и блефовал, этот ход ведьмы оказался для меня крайне болезненным...{n}......Я понял, что моя версия отрицания виновности некоторых лиц дала трещину."
,Эта особа пыталась зажать меня в клещи.
,"С одной стороны, это была атака в лоб, которой она пыталась заставить меня поверить, что был использован трюк с закрытой комнатой, который под силу лишь ведьме."
,"......И с другой стороны, это была атака с тыла, которой она вынуждала меня думать, что если ведьма отрицается, то это бросает подозрения на близких мне людей."
,"В первой закрытой комнате, в часовне, она использовала прямую атаку, но это не сработало на мне."
,Поэтому во второй закрытой комнате и теперь и в третьей закрытой комнате она изменила тактику своего нападения...
,"Однако, тот факт, что она изменила тактику своего нападения, также доказывал, что моё сопротивление возымело небольшой эффект."
,"...И она определённо решила отказаться от лобовой атаки, поскольку таким образом ей было не победить..."
,".........И я пытался заставить себя принять свою собственную позицию, размышляя так.{n}Но казалось, будто ведьма уже давно предугадала мои мысли."
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*. Прямой атаки недостаточно. ...Атака с тыла имеет смысл лишь тогда, когда в то же время проводится прямая атака. Если бы я задействовала одни лишь тыловые атаки, то это был бы очень глупый план, превращающий мои средства в самоцель."""
Ushiromiya Battler,"""...Ихи‐хи, неужели? Ну тогда разве ты не собираешься повторить 'кто‐то прятался в комнате прислуги' с помощью красного, которым ты так гордишься?"""
{f:5:Beatrice},"""В этом нет необходимости. Предпосылки твоих рассуждений будут уничтожены, немедленно."""
Ushiromiya Battler,"""Да ну?! Ты отказываешься?! Так значит кто‐то действительно прячется?!"""
{f:5:Beatrice},"""Роза сразу же разрушит твоё утверждение. ...*Хи‐хи*хи‐хи*! Ну что, давай же послушаем."""
Gohda Toshiro,"""Пожалуйста поверьте нам, Роза‐сама!.. Эти два трупа точно лежали здесь! Эта красная кровь на полу принадлежит им!!!"""
,"Тётя Роза начала обыскивать все предметы в комнате, спиной к Года‐сану, в то время как он оправдывался."
,"......В конце концов, она кое‐что нашла и некоторое время не двигалась."
Gohda Toshiro,"""Роза‐сама, мы правда не лжём!.. Те два трупа точно были здесь!!!"""
Ushiromiya Rosa,"""Помолчи. .........Человек который унёс трупы, признаёт, что он перенёс их в другое место. .........Вот этим."""
,Роза через плечо показала им лист бумаги.
Ushiromiya Battler,"""Да что же это?! Не может быть... письмо в запечатанном конверте, такое же, как в часовне?!"""
Ushiromiya Rosa,"""......Да, именно оно. Оно было оставлено здесь, на виду. Я прочту его."""
,"{e:070:{i:“Представители семьи Уширомия.}{n}{i:Мне интересно, подходят ли ваши попытки найти ответ на загадку золота эпитафии к кульминации.}{n}{i:Разгадать загадку эпитафии — это единственный способ остановить меня.}}"
,"{e:070:{i:Не важно, какие прочие методы вы будете использовать, вы не сможете остановить ни меня, ни ритуал.}{n}{i:Позаботьтесь о том, чтобы не ошибиться в своей цели. Я надеюсь на вас.}}"
,{e:070:{i:Искать меня бесполезно.}{n}{i:Пытаться сбежать от меня бесполезно.}{n}{i:Отрицать меня — тоже бесполезно.}{n}{n}{i:—Золотая {f:5:Беатриче}”}}
Ushiromiya Rosa,"""......P.S. Я позаимствовала два трупа для ритуала. Я верну их позже, пожалуйста, примите мои извинения. ...Кроме того, так как эти ключи принадлежат всем вам, я возвращаю их."""
,"Пока Роза зачитывала содержание вслух, конверт оставался в её руке."
,"В нём было два универсальных ключа.{n}Универсальный ключ, который Нанджо нашёл в кармане Джессики, изначально находившийся у Канона, и универсальный ключ Кумасавы."
Ushiromiya Battler,"""Что она сказала?... Так что это значит?.. Чёрт бы тебя побрал, опять?! Ты хочешь сказать, мне опять придётся подозревать прислугу с ключами?!"""
{f:5:Beatrice},"""Я не стану говорить это красным, идёт?.. Я не стану отрицать вероятность, что после того, как они заперли дверь и ушли, кто‐то прятался в этой комнате, хорошо?.. *Хи‐хи*хи‐хи*хи‐хи*!"""
Ushiromiya Battler,"""......Если они прятались под диваном, это не обязательно означает, что они не смогли бы куда‐нибудь унести тела. Но тогда бы, они не смогли запереть дверь! Универсальный ключ, на завладение, которым ушло столько хлопот, лежал прямо здесь!"""
Ushiromiya Battler,"""......Вот именно, я совсем забыл. А как же оригинальный ключ от этой комнаты, 'ключи от комнаты прислуги'?!"""
{f:5:Beatrice},"""Хм‐м. Они {p:1:хранятся в коробке для ключей в самом центре комнаты для прислуги}. Здесь есть несколько ключей в комнату прислуги, {p:1:но все из них в коробке для ключей}."""
Ushiromiya Battler,"""Это значит, что со времени обнаружения ключа в комнате Джессики, ситуация не изменилась вообще... Но не похоже, чтобы слуги таскали лишние ключи, когда у них имеются универсальные ключи. Я могу согласиться, что все они хранятся в коробке для ключей..."""
{f:5:Beatrice},"""И ничего не изменилось при других условиях. {p:1:Войти или выйти невозможно, за исключением единственной двери и одного окна}. Таким образом, потайные двери и нестандартные способы проникновения не годятся. Можешь радоваться, великий детектив. *Хи‐хи*!"""
{f:5:Beatrice},"""{p:1:И те двое были заперты}. {p:1:Через дверь и окно нельзя было войти или выйти, пока они были заперты}. Поэтому не годится, что дверь могли снять и затем как‐нибудь взломать, или что‐нибудь подобное, пока замок продолжал работать. И очевидно, что {p:1:невозможно открыть дверь без ключа от комнаты прислуги или универсального ключа}."""
{f:5:Beatrice},"""...Довольно раздражает постоянно читать всё это вслух. Рано или поздно, мне нужно придумать фразу, которая позволила бы сократить и собрать всё это воедино."""
Ushiromiya Battler,"""Но ты не можешь повторить, что кто‐то прятался в этой комнате! ......Однако одно это само по себе не раскрывает дверь закрытой комнаты... А‐а‐ах, чёрт побери, чёрт побери!!! Это бесполезно, это бесполезно, всё это бесполезно!.."""
{f:5:Beatrice},"""*Хи‐хи*хи‐хи*! Что случилось? Как насчёт того разворачивания шахматной доски, которым ты так гордился?.. Пожалуйста, продолжай развивать свои хвастливые странные версии."""
Ushiromiya Battler,"""............Разверни, шахматную доску. ............Что бы я делал, будь я преступник? Я бы куда‐нибудь отнёс трупы. ......Я оставляю письмо. .........Я запираю дверь изнутри. ......Тогда мне только остаётся каким‐нибудь способом покинуть комнату."""
Ushiromiya Battler,""".........Чёрт побери, это хотя бы возможно?! Мне было сказано красным, что нельзя выбраться наружу, кроме как через дверь или окно!.."""
Ushiromiya Battler,"""...............Ах..."""
,......В этот момент......я понял это. Всё верно.
,"......Отнести трупы, оставить письмо.{n}......И не надеяться на потайную дверь, другими словами, {i:даже без возможности выбраться}..."
,"...Вот и всё. Это не вопрос, это ответ..."
Ushiromiya Battler,"""Беато. ......Прежде чем спросить тебя, я бы хотел проверить, {i:что подразумевается под потайной дверью}, о которой ты говоришь."""
{f:5:Beatrice},"""Что это ты задумал? Ну хорошо, я объясню тебе. Потайная дверь связана со входом или выходом, которые не признаются теми, кто не знает о них. Даже дети знают об этом."""
Ushiromiya Battler,"""......Тогда, другими словами, если с её помощью ты не можешь выбраться наружу, это не потайная дверь?"""
{f:5:Beatrice},"""Хо. .........Дошло наконец."""
Ushiromiya Battler,"""Я думал, что это нечто, позволяющее преступнику покинуть закрытую комнату."""
Ushiromiya Battler,"""......Но я ошибался. Даже преступник не мог сбежать из закрытой комнаты! Поэтому преступник решил спрятаться, пока мы не ушли!"""
,"Для второй закрытой комнаты я воспользовался этой версией, поскольку Канон‐кун, возможно, мог это сделать."
,"......Но я отказался от этих доводов, когда мне красным было сказано, что ""Канон‐кун был убит""."
,"А потом я предположил, что там могло быть три человека, и что они, вероятно, вышли через потайную дверь."
,"И тогда в первый раз было красным озвучено заявление, что ""никаких потайных дверей не существует""."
,"И что я сейчас узнал. Эти ""потайные двери"", упомянутые ведьмой, относились к вещам, позволяющим войти или выйти из комнаты."
,"......Другими словами, те предметы, которые позволяли войти или выйти наружу, а так же не были замечены людьми, не знающими о них, не попадали под определение ""потайной двери""."
,"Другими словами, если бы, к примеру, имелось бы что‐нибудь вроде ""скрытой полки"" или ""секретного шкафа"", они бы не являлись ""потайной дверью""!"
,"Другими словами, третий человек в комнате Джессики прятался здесь, ожидая, когда мы уйдём!"
,"Хе, какая ничтожность, лишь немного поиграл со словами!{n}Похоже, что даже в этом третьем закрытом помещении, в комнате прислуги, можно было использовать подобный способ."
,"Если бы имелась скрытая полка под диваном или нечто подобное, этого было бы достаточно.{n}Преступник где‐то прятался, ожидая, когда мы уйдём."
,".........Преступник также заперт в ловушке закрытой комнаты, даже теперь!!!"
,Это значит... что прямо сейчас!
,"Преступник всё ещё прячется в комнате прислуги, затаив дыхание!!!.."
,А значит... что за чертовщина...
,"Даже при том, что меня уже пытали закрытыми комнатами целых три раза... Мы в то же время фактически ставим противнику мат!!!"
Ushiromiya Battler,"""Я наконец‐то начал понимать. ......Что съела, Беато!!!"""
Ushiromiya Battler,"""Повтори это! 'Здесь в комнате нет никого, кроме нас'! Под нами я имею в виду Джорджа‐аники, Марию, тётю Розу, Генджи‐сана, Году‐сана и Шаннон‐чан, верно?! Что ты об этом думаешь?! Ты не сможешь этого сказать, верно?!"""
{f:5:Beatrice},""".........Хо... хо!.."""
Ushiromiya Battler,"""Готов поспорить, я нанёс тебе болезненный удар! Если ты отказываешься, тогда обоснуй свой отказ, чёрт подери!!! Теперь пойдём дальше! Повтори!!!"""
,"Я не знаю, как они спрятались в этой комнате."
,"Но если это доказанный факт, тогда это одновременно объясняет второе закрытое помещение, с комнатой Джессики!!!"
,"Я наконец‐то схватил её за хвост!{n}С этим я всё могу объяснить!{n}Ведьм не существует, у меня нет в этом сомнений!"
,"Хорошо, начиная отсюда, я разверну ход игры в свою пользу! Далее, я хочу, чтобы ты повторила:"
{f:5:Beatrice},"""{p:1:Нет никого в этой комнате, за исключением всех нас}. {p:1:Под 'всеми вами' подразумеваются Баттлер, Джордж, Мария, Роза, Генджи, Года, и Шаннон}."""
Ushiromiya Battler,"""......Чт..."""
{f:5:Beatrice},"""Давай‐ка вернёмся к комнате Джессики. {p:1:Когда был обнаружен труп Джессики, только Баттлер, Джордж, Мария, Роза, Генджи, Года, Шаннон, Кумасава и Нанджо находились в комнате Джессики}."""
{f:5:Beatrice},"""Ой, чуть не забыла, {p:1:включая и труп Джессики}. {p:1:Поэтому, как и в случае с комнатой Джессики и в случае с этой комнатой прислуги, нет никаких людей, о которых бы ты не знал}. {p:1:Никто не прячется}."""
{f:5:Beatrice},"""И я даже больше скажу. {p:1:Нет никакого способа запереть дверь снаружи, не используя ключ}. {p:1:Что касается окна, нет способа, которым его можно было бы как‐нибудь запереть снаружи}."""
{f:5:Beatrice},"""И позволь добавить ещё. {p:1:Ты некомпетентен}!"""
{f:5:Beatrice},"""Хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи, {p:1:хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи}!!!"""
Ushiromiya Battler,"""Д... дуби‐и‐и‐на‐а... Так... это на самом деле... закрытая комната, так..."""
Ushiromiya Battler,"""А ведь... до этого было так трудно додуматься. Если бы ты скрывалась... то это бы всё объясняло. Стоило мне подумать, что я разгадал фокус... чёрт подери‐и‐и..."""
Ushiromiya Battler,""".........у... уо‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о‐о!!!"""
,"Это бесполезно, это бесполезно, это бесполезно, это всё бесполезно!{n}На мгновение я подумал, что наконец вот оно! Всё было напрасно!!!"
,"{f:5:Беатриче}, сволочь, ты говоришь загадками, играешь со словами, и умело используешь красный, и ты наверняка догадалась и решила грамотно развести меня!"
,"......Как раз в то время, когда я подумал, что увидел свет в кромешной тьме... он исчез... он просто исчез... оказался поглощён... кроваво‐красным морем!.."
,"Красный... ... ... красный, красный, красный, красный!"
,"Никто не прячется! И нет никакой потайной двери, и нет никакого способа обойти окно или дверь, пока они заперты!!!"
,"Неужели ты только что доказала, что всё это невозможно?!"
,Неужели 'Доказательство дьявола'... было предоставлено... с прямой атакой?!
,Невозможно... это невозможно!!!
{f:5:Beatrice},"""Что случилось, Уширомия Баттле‐ер? Разве ты не был так уверен, что сможешь опровергнуть ведьму? Почему бы тебе не преклониться и не залиться горькими слезами прямо здесь?"""
{f:5:Beatrice},"""Да, это действительно превосходный способ. Воистину удивительно, как тебе удаётся заставить меня свалиться от смеха и заставить утонуть в море моих весёлых слёз. Так вот чего ты пытался добиться, не так ли? Ты пытался заставить меня смеяться и смеяться, и досмеяться до смерти, да, Уширомия Баттлеер???"""
Ushiromiya Battler,"""Магия?! Я непременно буду отрицать существование ведьм!!! Я точно не поверю в тебя!!! Ты использовала силу магии, поиздевалась и убила всех ради забавы? ......Я ни за что не примирюсь с этим!!!"""
{f:5:Beatrice},"""Послушай, Баттлер, извини что слишком жестоко уделала тебя. Я 'разверну шахматную доску' со своей стороны. Я покажу, какой ход тебе будет лучше сделать. Хочешь услы‐ышать???"""
Ushiromiya Battler,"""Не компостируй мне мозги, я не желаю слышать, я не желаю слышать!!!"""
{f:5:Beatrice},"""Разбор полётов в комнате Джессики. Ты действительно выбрал хорошую версию, не находишь?.. Попытаться спрятаться и подождать, пока вы все уйдёте. В самом деле неплохое наблюдение."""
{f:5:Beatrice},"""...Но почему ты решил, что этим человеком может быть Канон или я — 19‐й человек?.. Понятно, вмешалась первая часть 'спрятаться' из 'спрятаться и выждать', пока вы не уйдёте, поэтому ты не построил мыслительную цепочку достаточно далеко."""
{f:5:Beatrice},"""...Взгляни, теперь ты понимаешь? Дело в Джессике. Дже‐еси‐ке‐е!!!"""
,Если бы Джессика была преступником... Этот фарс было бы легко подстроить!
,Она убила Канон‐куна и куда‐нибудь отнесла его!{n}Потом она разыграла мёртвую и дождалась пока все уйдут!
,"Но это нелепо!!! Доктор Нанджо точно определил, что она умерла! Так значит, доктор Нанджо тоже был сообщником?!"
,"Это неправда!!! Я тоже убедился, что Джессика действительно была мертва! Конечно, я раньше никогда не проводил вскрытие, но она точно была мертва!"
,"Я думаю, что она была мертва!!! Нет, это то, о чём я определённо и безусловно подумал, но погоди... она была мертва! Мертва!!!"
{f:5:Beatrice},"""Джессика была сообщницей. И Нанджо, проводивший аутопсию, тоже был сообщник. *Хи‐хи*хи‐хи*хи‐хи*хи‐хи* *хи‐хи*хи‐хи*хи‐хи*!!! Тогда третья закрытая комната просто фа‐а‐арс."""
,"Да, тогда всё просто. Доктор Нанджо был сообщником, поэтому, другими словами, он был на стороне преступника, поэтому вообще не был убит?!"
,"Мы только подумали, что тело исчезло, поскольку он был убит, но его вообще не было в комнате прислуги?!"
,"Тогда бабуля Кумасава, исчезнувшая вместе с ним, она тоже сообщник?!"
,"......Это ещё не всё, ещё не всё!{n}Слуги, заранее придумавшие эту историю, Генджи‐сан и Года‐сан, и даже Шаннон‐чан были сообщниками!"
,"Тогда той кто украла ключ из сумки Марии, была Джессика... нет нет, также возможно, что это был Джордж‐аники!"
,"В конце концов, если Шаннон‐чан была на стороне преступника, тогда Джордж‐аники автоматически становится на сторону преступника!!!"
,"Погоди, погоди, они все волки...{n}Они все волки!!!"
,"Не я один тонул в океане ярко‐красной крови, на берегах выли волки, чьи горящие глаза говорили мне, что стоит только мне сойти, и они тут же сожрут меня!!!"
,Каким способом мне умереть?!{n}Буду ли я отрицать всё и утону в ярко‐красном море?!{n}Приму ли я правду и дам волкам разорвать моё тело на куски?!
,"Либо один ад, либо другой!!! Я не могу выбрать!{n}Хи‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и‐и!!!"
{f:5:Beatrice},"""Именно поэтому я здесь! {p:1:Давай же, Уширомия Баттлер, на колени}. Затем навечно присягни мне и лижи мою обувь!!!"""
{f:5:Beatrice},"""{p:1:Если ты примешь меня, все загадки разрешатся}. {p:1:С моей силой можно создать и разрушить любое закрытое помещение}"""
{f:5:Beatrice},"""Баттлер, разве ты не хочешь ощутить радость сдачи перед таким облечённым могуществом??? {p:1:Я сделаю тебя своей любимой мебелью}. {p:1:Я буду любить тебя, и ты будешь моей игрушкой, пока не обратишься в прах}..."""
{f:5:Beatrice},"""{p:1:*Хи‐хи*хи‐хи*хи‐хи*хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хъя‐хъя‐хъя‐ха‐ха‐ха‐хха‐ха‐ха‐хха‐хха‐хха‐хха‐хха‐хха‐хха}"""
Ushiromiya Rosa,""".........Теперь, всё ясно. Теперь нет никаких оснований сомневаться."""
Gohda Toshiro,"""Чт‐?.. ......Что вы имеете в виду?.."""
Ushiromiya Rosa,"""Тех двоих, которых по вашим словам тут убили, здесь нет. ...А теперь у нас есть письмо от {f:5:Беатриче}, в котором она оказалась достаточно любезна, чтобы признаться, что вынесла трупы. ......Вот так."""
Ushiromiya Rosa,"""С меня довольно этого фарса!!!"""
