Speaker,Russian (RU)
Ushiromiya Kyrie,"""Именно. Первым упал Краусс нии‐сан. Затем я. Краусс нии‐сан, когда ты сюда свалился, ты сдвинулся с места, на которое упал?"""
Ushiromiya Krauss,"""......Мне неловко в этом признаваться, но я больно ударился при приземлении, поэтому лежал на месте, кряхтя от боли. Сразу же после этого рядом со мной свалилась Кирие‐сан."""
Ushiromiya Kyrie,"""Разница между местом, где мы стояли, и местом нашего приземления заставляет задуматься."""
Nanjo Terumasa,"""В... в ваших словах есть определённый резон. ......Я свалился следующим, поэтому хорошо запомнил, где вы оба стояли. ......Расстояние между вами в обеденном зале было даже больше, чем вся протяжённость всей этой комнаты."""
Ushiromiya Kyrie,"""Упав в яму, мы оказались сброшены прямиком сюда. ......Ну не попадали же мы, в самом деле, во множество соединяющихся труб, выводящихся сюда."""
Ushiromiya Kyrie,"""Падение было моментальным, не так ли? Что‐то не припомню, будто катилась по какому‐то замысловатому водопроводу."""
Ushiromiya Krauss,""".........В общем, ямами это дело определённо не объяснишь. ....До чего же странная история."""
Shannon,"""А какое это имеет отношение к препарату, вызывающему мгновенный обморок, упомянутый Кирие‐сама?"""
Kanon,""".................................Кирие‐сама наверняка считает, что в обеденном зале не было никаких ям, правильно?"""
Ushiromiya Krauss,"""Однако же, как ни крути, мы‐таки провалились."""
Ushiromiya Kyrie,"""Если уж быть совсем точным, у нас сложилось ощущение, будто мы провалились в яму. ......Тут со мной согласятся все. Только так мы можем описать случившееся."""
Nanjo Terumasa,"""П‐понимаю... Другими словами, вы хотите сказать примерно следующее:"""
Nanjo Terumasa,"""Мы не проваливались в яму... .....На нас, допустим, применили что‐нибудь вроде трубки с дротиками, от чего мы моментально потеряли сознание. А мы просто помним момент падения на пол как падение в яму..."""
Ushiromiya Krauss,"""............Ясно. Такой аргумент будет поубедительнее бесчисленных ям‐ловушек в обеденном зале, которые мы умудрились не заметить в течение всех десятилетий, что трапезничали там."""
Kanon,"""......Нее‐сан. Твои часы при тебе?"""
Shannon,"""Э? .........Д‐да. Я ношу с собой карманные часы. ........Сейчас 22:40."""
Kanon,""".........Да. Мои часы указывают то же время. ...Короче говоря, с момента той трагедии в обеденном зале прошло не более десяти минут."""
Ushiromiya Krauss,"""И на моих часах то же время. ............Столько времени явно не хватит, чтобы вырубить нас, а потом куда‐то отнести. .........Если исходить из обозначенного нами временного отрезка, правильнее будет предположить, что мы провалились через яму, ведущую прямиком от обеденного зала."""
Ushiromiya Kyrie,"""Им ничего не мешало передвинуть стрелки наших часов. ......Пока мы были без сознания, они могли отвести наши стрелки обратно. Мы не можем опровергнуть такую вероятность."""
Nanjo Terumasa,"""...........................Была ли там яма или же применили обморочный препарат, это не отменяет того факта, что нам следует быть начеку..."""
Ushiromiya Kyrie,"""......Итак, доктор Нанджо? Существует ли препарат с подобным эффектом?"""
Nanjo Terumasa,"""Ну.........С этим вопросом, как и с вашей логикой, Кирие‐сан. ...Я не могу отрицать существование препарата с подобным эффектом, о котором я не знаю."""
Ushiromiya Kyrie,"""......Как говорится, бережённого Бог бережёт. ...Извините, это был бесполезный вопрос. Я просто подумала, что своей гипотезой смогу обосновать, что данное подземелье необязательно находится прямо под обеденным залом."""
Ushiromiya Krauss,"""Понимаю..........Нельзя исключать вероятность, что нас отнесли в тайный особняк, который, как поговаривают, отец построил в лесу. ......Сможем сбежать отсюда, тогда узнаем. Переживать и беспокоиться же будем, когда выберемся отсюда."""
Ushiromiya Kyrie,"""Именно. Искренне прошу прощения. Я задавала бесполезные вопросы и размышляла о пустяках."""
Ushiromiya Krauss,"""Нет, в твоих размышлениях есть рациональное зерно. Если ты заметишь что‐нибудь ещё, пожалуйста, расскажи мне. Это может стать подсказкой, что поможет нам выбраться отсюда."""
Ushiromiya Krauss,""".........Рудольф не раз говорил мне, как он всегда поражался твоим советам, а иногда они становились ценной подсказкой. ......Твоё пребывание в нашей компании можно назвать лучом света в тёмном царстве."""
Ushiromiya Kyrie,"""......Спасибо. Мне же Рудольф, в свою очередь, рассказывал, что ты обычно чванлив и хвастлив, но когда нужно браться за дело всерьёз, ты проявляешь себя как очень ответственный и надёжный старший брат."""
Ushiromiya Krauss,"""Ха‐ха‐ха... Спасибо на добром слове. .........Чёрт, эти прутья никак не хотят поддаваться. Как дела на твоей стороне, Канон?"""
Kanon,""".........Ничуть не лучше."""
,Краусс с Каноном так и сяк пытались расшатать прутья.
,"......Имелось несколько прутьев, которые можно было повращать, а также несколько, в чьих гнездах было достаточно лишнего места, чтобы пошатать их, но сломать их силой человеческих рук было нельзя."
,"......Однако у них всё ещё теплилась надежда, что они смогут воспользоваться каким‐нибудь инструментом в качестве рычага."
,"По крайней мере, сдаваться было ещё рано."
,"Над жизнями детей нависла опасность. ......Даже не будь у них надежды, они бы не прекратили борьбы."
,И с их стороны такая линия поведения как нельзя оправдывала себя.
,"......Поскольку остановись они, то вне всяких сомнений поддались бы горю от потери близких, усевшись на пол и обняв колени..."
Ushiromiya Krauss,"""Как там у тебя дела, Кирие‐сан? Нашла что‐нибудь?"""
Ushiromiya Kyrie,"""......Нашла несколько небольших камешков, которые можно взять с собой и спрятать. Они могут сгодиться в качестве оружия. Но прутья ими сломать невозможно. Ну как, Шаннон‐чан, есть что‐нибудь?"""
Shannon,"""Нет, ничего."""
Shannon,""".........Ах, вот тут...телефон."""
Ushiromiya Kyrie,"""Сомневаюсь, что он соединён с линией. ......Но мы бы могли воспользоваться проводом как шнурковым оружием. Если мы его сломаем, то сможем извлечь металлические части. Краусс нии‐сан, там, в решётке, есть замочная скважина, чтобы её отпирать, верно?"""
Ushiromiya Krauss,"""Да. Довольно большая и крайне старомодная. ......Если засунем туда провод, то у нас может быть получится взломать замок."""
Ushiromiya Kyrie,"""Металлические детали телефона могут пригодиться нам как замена чему‐нибудь. ......Этот телефон станет нашим оружием."""
Ushiromiya Krauss,"""Точно так же и с инвестированием. Наше оружие — информация."""
,"Краусс с Кирие вместе засмеялись над тем, как им обоим даже мысль в голову не пришла воспользоваться телефоном как средством связи."
Kanon,"""............Что ты делаешь, нее‐сан?"""
Shannon,"""Ах, м‐м‐м... Просто проверяла, а вдруг телефон работает."""
Kanon,"""............Не майся дурью, нее‐сан. ({i:шёпот})"""
Shannon,"""Э? .........А?"""
,И тут Шаннон издала негромкий удивлённый возглас.
Shannon,"""К‐Кирие‐сама! .....Этот телефон подсоединён."""
Ushiromiya Kyrie,"""Что ты сказала?"""
,"Как будто люди выехали из офиса, забрав собой всё, но оставив позади телефон... Вот какое впечатление производил телефон в углу темницы."
,"Провод был намотан на катушку, а конец его уходил в стену, так что телефон вполне мог быть подсоединён."
,"......Но кто бы мог подумать, что он действительно соединён с каким‐то местом..."
,"Взяв трубку из рук Шаннон, Кирие прижала её к уху.{n}В ней действительно звучало знакомое электрическое гудение.{n}......Да, телефон определённо работал."
Nanjo Terumasa,"""К‐какая удача! Давайте свяжемся с полицией!"""
Ushiromiya Krauss,"""Подождите! Это слишком хорошо, чтобы быть правдой. Его ведь прослушивают, не так ли?!"""
Ushiromiya Kyrie,"""Если бы они хотели пойти на такую хитрость, то скорее бы обрезали телефонную линию. ......Вполне может статься, что они проглядели этот телефон."""
Ushiromiya Kyrie,"""А если заметят, то на этот раз как пить дать обрежут. Поскольку ничего из того, что мы можем поведать полиции, не принесёт нам проблем, подслушай они наш разговор."""
,"......Такой ход мысли был вполне обоснованным. Цель прослушивания телефона — услышать какую‐нибудь важную информацию... Но учитывая сложившиеся обстоятельства, она не могла найти никаких деталей, которые, будучи упомянуты в разговоре с внешним миром, но при этом подслушаны врагом, могли бы доставить им бед."
,"Кирие тут же пришла к выводу, что это, скорее всего ошибка Кинзо, чем ловушка..."
Nanjo Terumasa,"""П‐пожалуй что так... Если не ошибаюсь, звонки во внешний мир начинаются с 0..."""
Ushiromiya Kyrie,"""Канон‐кун, я собираюсь сделать звонок, поэтому не мог бы ты постоять на страже? Если услышишь, что кто‐то идёт, дай мне знать."""
Kanon,"""С‐слушаюсь!"""
,"Канон подбежал к решётке, приглушил дыхание и навострил уши...{n}Взгляды всех присутствующих устремились на Кирие, и та набрала {ruby:полиция:110}..."
,Она несколько раз нажимала на крючок и вновь набирала номер.
,Однако результата это не принесло.
Ushiromiya Kyrie,"""......Внешняя линия точно начинается с нуля? 110 тогда следует набрать как 0110, правильно? Что‐то звонок не проходит..."""
Ushiromiya Krauss,"""Дай‐ка мне, я попробую позвонить................................"""
,Краусс взял трубку из рук Кирие и попробовал разные подходы по вызову...
,Однако в итоге у них так и не получилось дозвониться до полиции...
,"Сам по себе телефон определённо работал, однако цепь, судя по всему, всё‐таки была где‐то обрезана."
,"......Выходит, ""они"" не оказались столь наивны?"
Shannon,"""......Получается, зря старались..."""
Ushiromiya Kyrie,"""Это означает, что наши враги не раздолбаи.................."""
,"Вздохнув, Кирие прислонилась спиной к стене и на какое‐то время опустила голову."
,"Каким бы стрелянным воробьём она ни была, на какое‐то мгновение она и впрямь наивно понадеялась, что телефон и в самом деле заработает."
,"......Она едко посмеивалась над собой за то, что хотя бы на миг ухватилась а ту наивную надежду."
,"А затем она вспомнила, что тут творилось."
,"......И, говоря начистоту, несмотря на жуткое зрелище, свидетельницей которого она стала, или, если точнее, как раз из‐за него..."
,"Она до сих пор не могла воспринять то отвратительное массовое убийство как нечто реальное...{n}Но тут ей скорее не хотелось в это верить, чем не верилось."
,Уширомия Кинзо убил шестерых членов семьи.
,"Он призвал каких‐то ведьмовских, демонических субъектов, причём из ниоткуда, из воздуха, прибегнув для этого вроде как к магии, а затем принялся убивать направо и налево..."
,..........................
,"Просто какой‐то маразм. ......И хотя она видела всё это собственными глазами, она просто не могла смириться с реальностью подобного зрелища..."
Ushiromiya Kyrie,""".........Такого просто не могло произойти. .........Это очевидно были дедушкины друзья или кто‐то вроде того. ......Они просто заранее спрятались где‐то в обеденном зале, а затем прибегли к какому‐то трюку, чтобы внезапно возникнуть перед нами и одурачить нас. ......Иначе это безумие не объяснишь."""
,"Но ведь у той несчастной шестёрки головы просто взорвались, причём сделано это было золотой стрелой, кружащей по комнате."
,......Это и впрямь выглядело...как волшебство.
,"Было ли это другой вещью, которую мы разглядели неправильно?{n}Ну никак это не могло быть магией. Это наверняка была какая‐то разыгранная сцена."
,"......Поскольку головы разорвало, тут наверняка задействовали взрывчатку."
,"Например, крохотный, выкрашенный золотым игрушечный самолётик, наподобие тех, что продаются в торгующих конфетами магазинах, хвост которого начинили мощной взрывчаткой."
,".......Когда его попытались рассмотреть, он летал наугад... Однако Кирие было трудно поверить, что каждый из запущенных шесть самолётиков попал одной за другой жертвам прямо в голову."
,"Ну неужели там была какая‐то система компьютерного управления для обнаружения и захвата целей, что делает те крохотные самолётики образами высоких технологий на уровне самонаводящихся ракет?"
Ushiromiya Kyrie,""".........Неужели он потратил бешенные деньги на создание столь дурацкого фокуса? .......Ради безумного развлечения? Что, опять повторим старую фразу 'С отца вполне может статься'?"""
,"Несколько таинственных личностей возникли прямо из воздуха... Шести людям голову снёс таинственный летающий золотой предмет... Пятеро из нас оказались сброшены в подземную тюрьму посредством серии ям, либо же нас усыпили дротиком с какой‐то сонной отравой..."
,Семейное собрание началось чуть после десяти вечера.{n}......С того момента минуло приблизительно полчаса.
,"Похоже, хоть я и видела всё собственными глазами... Поскольку то происшествие заняло мало времени, я всё ещё не могу понять его и толком разложить по полочкам."
,"Чисто гипотетически, даже если бы нам удалось связаться с полицией, никто из нас не смог бы внятно объяснить увиденное нами..."
,"Короче говоря, от увиденного у меня, образно выражаясь, расплавились мозги, и я сама не уверена, чему стала свидетельницей..."
,"Кирие изо всех сил пыталась подбодрить себя и прогнать смятение, так как чувствовала, что ум у неё начинает заходить за разум..."
Ushiromiya Krauss,"""Проклятье... Да что же здесь творится?.. Чёрт... чёрт!"""
,"Краусс начал впадать в отчаянье, раз за разом нажимая на крючок и сбрасывая набранный номер."
,"......Он сохранял спокойствие только с виду, но не мог скрыть накатывающую на него панику."
,"Чем больше он пытался перенабрать номер, тем нервнее становилась обстановка в камере..."
,"Я больше не знаю, что происходит..."
,"Кирие уже не могла сдерживаться, чтобы не молиться, что всё случившееся с ними было всего лишь сном..."
,.........И тут выражение лица Краусса изменилось.
Ushiromiya Krauss,"""Ух... о‐о! Вот оно, получилось! Звонит!"""
Nanjo Terumasa,"""Н‐неужели, Краусс‐сан?!"""
Ushiromiya Krauss,"""Понятно! Какая беспечность, старик! Раз нам не удаётся связаться с полицией, то видать, внешняя линия обрезана, но вот обрезать внутреннюю линию ему в голову не пришло!"""
Ushiromiya Kyrie,"""Внутреннюю линию? Краусс‐сан, куда вы позвонили?!"""
Ushiromiya Krauss,"""В домик для гостей. В комнату, где остановились Джессика и остальные!"""
Ushiromiya Krauss,"""......Ах?! Алло! Алло?! Это я! Ты!.. Года?! Джессика там, с ней всё в порядке?!!"""
Gohda Toshiro,"""К‐Краусс‐сама! Как я рад, что вы целы и невредимы! Да! Леди Джессика с остальными детьми здесь, тоже целы и невредимы!"""
Ushiromiya Jessica,"""Папа! Это папа?! Я так рада, что ты в порядке! С мамой всё хорошо?! Она там?!"""
Ushiromiya Krauss,""".........М..."""
,Краусс оборвал себя.
,"......Он ясно видел, как Нацухи взорвали голову и убили у него на глазах..."
,Рано или поздно ему придётся сказать об этом Джессике.
,".....Однако Краусс начал колебаться, стоит ли ему говорить это сейчас, или же отложить на потом, и стушевался."
,......Однако в данных обстоятельствах его молчание тоже служило красноречивым ответом...
Ushiromiya Krauss,"""......Насчёт мамы не знаю... ......Будем молиться, что она в порядке. ...А пока что я рад, что ты цела."""
Ushiromiya Jessica,"""..........................Ага. ......Понимаю. .........Прости, что спросила."""
,"В голосе Джессики послышались слёзы.........Краусс больше не сомневался.{n}Когда Года с Кумасавой примчались в домик для гостей, то рассказали Джессике и остальным всё от начала и до конца..."
,"Можно было побиться об заклад, что когда они узнали об убийстве шестерых человек, то наверняка взвинитили себя настолько, что намеревались отправиться прямиком в обеденный зал."
,".........К счастью, он успел дозвониться до них прежде, чем они понеслись в особняк.{n}Краусс ощутил облегчение от удачной своевременности своего звонка..."
Ushiromiya Krauss,"""Со мной тут Кирие‐сан, доктор Нанджо, а также Канон и Шаннон. Нас заперли в каком‐то месте, напоминающем подземную тюрьму, но не переживай. Мы что‐нибудь придумаем."""
Ushiromiya Jessica,"""Подземная тюрьма? Где?! Мы придём спасти вас!"""
Ushiromiya Krauss,"""К сожалению, мы сами не понимаем, где конкретно она находится. Полагаем, что под обеденным залом, но можем здорово заблуждаться. .........В общем так, Джессика. Ты не должна уходить оттуда. Года всё рассказал?"""
Ushiromiya Jessica,"""Ага.........Дедушка............ он......... всех...... {nobr:{m:-5:——}—л}......"""
Ushiromiya Krauss,"""Дедушка сейчас не в здравом уме. Встречаться с ним смертельно опасно. Вас могут убить! Даже не помышляйте о том, чтобы прийти нам на выручку! Мы сами о себе позаботимся."""
Ushiromiya Jessica,"""Т‐тогда что‐же нам делать?! Дедушка, сволочь, как ты посмел сотворить такое с мамой и остальными! Я убью эту гниду!"""
Ushiromiya Krauss,"""Джессика, если ты будешь так выражаться, то огорчишь свою маму. Леди не подобает так говорить."""
Ushiromiya Jessica,"""У‐у‐у‐у, у‐у‐у‐у!"""
Ushiromiya Krauss,"""В общем, ты должна ставить свою безопасность на первое место. Заприте все двери в домике для гостей. ......Но не переоценивайте безопасность этой меры. Большое окно в комнате для отдыха на первом этаже можно разбить."""
Ushiromiya Krauss,"""Оставайтесь в комнате и воспользуйтесь кроватью как баррикадой. У вас в комнате ведь есть туалет с холодильником, верно? Так вы сможете продержаться до завтрашнего утра."""
Ushiromiya Krauss,"""......Ладно, повторю ещё раз — и помышлять не смейте о чём‐то опасном. Даже не думай мстить за маму! Думай лишь о том, как спрятаться, не провоцируя врага."""
Ushiromiya Jessica,"""Ага... да! Понимаю... папа! У‐у‐у‐у‐у!"""
,"После этого трубку взял Года, которому опять наказали присматривать за детьми."
,"......Года, с лицом в холодном поту, отвечал напряжённым ""Да! Да!""."
,"Затем трубку взяла Кирие и поговорила с Баттлером, а потом настал черёд Канона с Шаннон, с которыми поговорили Джессика с Джорджем. Напоследок трубку взяли Нанджо с Кумасавой, и таким образом члены обеих сторон убедились, что пока что с ними всё в порядке, пусть даже местонахождение одной из них было неизвестно, и подбодрили друг друга, придя к пониманию сложившийся ситуации."
,"Им бы хотелось беседовать вечно, но сейчас было не до разговоров."
,"Краусс объяснил, что, покамест, им следует повесить трубку и на другом конце провода согласились."
Ushiromiya Krauss,"""Если что‐нибудь случится, мы позвоним. Сидите у телефона, чтобы быстро поднять трубку. Ещё раз, будьте осторожны. Не порите горячку!"""
Ushiromiya Jessica,"""Д‐да, понимаю... Пока папа... Канон‐кун... и остальные целы и невредимы... Я выдержу... .....Мы постараемся. Не знаю как, но выживете!"""
Ushiromiya Krauss,"""Да разумеется. Что ж, я вешаю трубку. Будьте начеку."""
,На этом телефонный разговор завершился.
,"Года и остальные в спешке спустились на первый этаж, закрыли все защелки и задвижки и заперли двери на крепкие замки."
,"Однако, как и беспокоился Краусс, ничего нельзя было поделать с прекрасным широким комнаты для отдыха."
,Стоило его разбить — и попасть внутрь не составляло труда.
,"Кинзо, совершившему убийство не моргнув глазом, было бы не сложно попасть на первый этаж."
Ushiromiya George,"""......Вполне вероятно, что дедушка и его приспешники будут вооружены. Запереться в этой комнате — наш лучший козырь, да и вообще единственный способ обрести хоть какую‐то безопасность. ......Обидно, конечно, что нам придётся мариноваться в запертой комнате, но если у наших врагов есть ружья, то нам остаётся уповать лишь на этот метод."""
Gohda Toshiro,"""В‐вы имеете в виду коллекцию настоящих и работающих обрезов господина. ......Точно, ружья, это было ружьё... Если так... То ружьё нехилой мощности! М‐мы не можем тягаться с чем‐то таким!"""
Ushiromiya Battler,"""............Чтобы размозжить кому‐то голову, нужна немалая сила, верно? Так что тут возможна пуля магнума или чего‐то близко к ней. Такая сквозь хлипкую дверь пройдёт как сквозь бумагу."""
Ushiromiya George,"""Если так, то у нас лишь прибавилось веских причин удерживать эту комнату... Давайте‐ка поднимем кровать и загородим ею окно. ......Сделаем так — и тогда не важно, сколько у них ружей, но взять штурмом они нас не смогут."""
Ushiromiya Battler,"""Блин... Всё, что мы можем, это уйти в пассивную оборону. ...Проклятье, убить папу, так ещё Кирие заточить... Ты за это ответишь, старый пердун!"""
Gohda Toshiro,"""Н‐н‐не возможно, мы не можем тягаться с ними! Да ведь там не один только господин, но ещё и его присные! А их может оказаться даже больше! .........Кто же они такие?"""
,"Баттлера так и подмывало броситься мстить за Рудольфа, а затем помчаться на выручку Кирие."
,"......Однако видя, до какой степени перепуган Года, он охлаждал свой пыл, понимая, что такой поступок будет безрассудством..."
Ushiromiya Battler,"""......Тебе тоже сейчас тяжело на душе... Верно, Аники? Однако тебе приходится сидеть взаперти здесь... Блин..."""
Ushiromiya George,"""Разумеется, у меня разрывается сердце. Я бы не сказал, что способен спокойно отнестись к смерти своих родителей."""
Ushiromiya George,"""Но как раз по этой причине я и {i:должен} сохранять спокойствие! Думаешь, нашим родителям хотелось бы, чтобы мы погибли напрасно? Да ни за что в жизни! Они бы пожелали, чтобы хотя бы их дети сбежали и спаслись."
Ushiromiya George,"""Поэтому я выживу. А затем сообщу полиции и раскрою это преступление. Своих врагов я вверю судам. Вот {i:такой} будет моя месть. ......Наши родители ни за что не хотели бы, чтобы мы умерли, мстя за них. Не находишь?"""
Ushiromiya Battler,""".................................Ты прав... Всё так, как ты говоришь.........Проклятье, старая сволочь, что, нафиг, за ритуал ты устроил?! Если по‐твоему, что мы жертвы, тогда мы вырвемся из твоих рук и сорвём твой ненаглядный ритуал..."""
Ushiromiya George,"""Вот именно. ......К тому же, Баттлер‐кун, у тебя ещё осталась Кирие‐сан. А у меня Шаннон. Поэтому давай соблюдать осторожность и дождёмся нашего часа. Потому что наша беспечность может стать помехой тем, кто попал в плен."""
