Speaker,Russian (RU)
Nanjo Terumasa,"""...Обычно, если теряешь любовницу и от неё остаётся ребёнок, то этому ребёнку и достаётся вся любовь. ......Исходя из этого можно сделать естественно напрашивающийся вывод, что от союза Кинзо‐сана и {f:5:Беатриче} ребёнка не родилось..."""
Ushiromiya Battler,"""............Даже так? ....Другими словами, опять получается 'Доказательство дьявола'."""
Ushiromiya Jessica,"""......Да, это так. ......Невозможно доказать, что его любовница 'не родила' ему ребёнка. ......Поэтому теперь, когда она на самом деле объявилась, нам остаётся лишь предположить, что она 'действительно существует'."""
Ushiromiya George,"""Это немного поспешный аргумент. ......Наиболее реалистичной будет гипотеза, что кто‐то прознал о проблеме с наследством семьи Уширомия, знал о давних отношениях дедушки с любовницей, и выступил в её роли, чтобы попытаться отхватить себе часть наследства."""
Ushiromiya Battler,"""......Да, вполне реально. ...Тем не менее, мы не должны исключать вариант, что она действительно может оказаться тайным ребёнком, прожившая в изоляции, позабытая дедушкой, и вернувшаяся ради мести, так?"""
Ushiromiya Jessica,"""Мести?! О чём это ты?!"""
Ushiromiya Battler,"""А‐ах, извини, извини... Мальчишки просто любят немного приукрасить историю для пущего интереса. Я, наверное, пересмотрел всяких странных дорам. Ихи‐хи‐хи!"""
,При обычных обстоятельствах это было бы лёгкой шуткой.
,"......Но сказанные Баттлером слова пришлись на появление этой таинственной гостьи, называющей себя {f:5:Беатриче}, которую никто не приглашал, явившейся прямо в день собрания семьи, когда разгорелся крайне нешуточный спор о распределении наследства."
,.........Так что шутке Баттлера не суждено было встретить смех.
,"Поэтому Нанджо здорово выручил его, бодро над этим рассмеявшись, чтобы все успокоились."
Nanjo Terumasa,"""Ха‐хах‐хах‐ха... Понятно, понятно, звучит действительно интересно. Я был бы не прочь почитать роман с подобным сюжетом."""
Ushiromiya Battler,"""Ну, я не думаю, что так может оказаться на деле. ......В конце концов, прямо сейчас на этом острове находится один, два, три... 18 человек, верно?"""
Ushiromiya Battler,"""Если бы она задумала что‐то подозрительное, её бы тут же поймали. А из‐за тайфуна она даже не может покинуть остров. Другими словами, не очень похоже на то, что может случиться какое‐нибудь безумное преступление."""
Ushiromiya George,"""......Я согласен. Находясь в тупике, без какого‐либо пути к бегству, и в ситуации, когда все держатся вместе, я не думаю, что ей удастся осуществить подобную драматическую месть."""
Nanjo Terumasa,"""Может быть. ...В таком случае было бы логичней, если бы она прибыла тайно, не раскрывая себя. Вы ведь не часто слышите о людях, идущих мстить, не скрываясь при этом, если не брать в расчёт исторические пьесы."""
Ushiromiya Jessica,"""Не понимаю я этого. Мести, основанной на эмоциях без всякой логики. Даже если это неразумно, может она на самом деле не боится ни полиции, ни числа людей на острове, ни отсутствия пути к бегству."""
Ushiromiya George,"""Всё в порядке, Джессика‐чан. Ничего такого ужасного, что мы себе навоображали, не случится."""
Ushiromiya Battler,"""Ихи‐хи! Как, к примеру, смертная битва на выживание наших родителей за наследство."""
Ushiromiya Jessica,"""......Это точно. ...Папа и дядя Рудольф довольно крутые, а тётя Ева даже изучает боевые искусства. ......Всё в порядке. Да..."""
,"Джессика не произнесла этого вслух, но она смутно догадывалась, что её собственный отец был настроен против своих сестёр и брата в вопросе наследства."
,"На глазах детей они делали вид, что между ними нет противоречий. Но когда притворство оказалось отброшено, как это было во время ужина, они устроили дикий шум."
,"И совершенно естественно, что Джессика, осознав это, могла испугаться, что её отец и мать могут попасть в какую‐нибудь беду... и стать жертвами чего‐нибудь зловещего."
Ushiromiya Battler,"""В самом деле. Джордж‐аники прав. ...Ничего не случится. Даже если она притворится, что она ведьма, что может натворить одна‐единственная {i:человеческая женщина}, которая на деле даже магией не владеет?"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи..."""
,Внезапно раздавшийся жуткий смех заставил нас всех подскочить.
,"......И когда мы поняли, что он исходил от Марии, мы вновь были шокированы."
Ushiromiya Maria,""".........Вот как. ...Баттлер, ты действительно так думаешь, не так ли?"""
Ushiromiya Battler,"""Чт... что такое? Не смейся больше так жутко."""
Ushiromiya Maria,"""Прямо сейчас ты признаешь существование {f:5:Беатриче}. Как минимум, ты признаешь её в качестве 19‐го человека и гостьи. .........Но на этом всё, верно? ...Ты не признаешь, что 19‐й человек, {f:5:Беатриче}, является ведьмой, не так ли?..."""
Ushiromiya Battler,"""Если подумать над моими словами... То в общем‐то да. {i:Ведьм не существует}. Это исключено и на самом деле какая‐то человеческая женщина всего лишь притворяется ею."""
Ushiromiya Maria,"""......Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи. Хм‐м‐м?.. Но разве не странная штука получается, Баттлер? ......Это же настоящее 'Доказательство дьявола', так ведь? ......Значит, ведьм не существует? Но исходя лишь из того, что Баттлер никогда не встречал ведьм, их существование отрицать нельзя, не находите?"""
Ushiromiya Battler,"""............ .........Это так. ...Это действительно правда. Я не могу доказать, что ведьм не существует. ......Однако даже если я не могу доказать это, я могу утверждать. Я утверждаю, что ведьм не существует."""
Ushiromiya Maria,"""Почему?.. Почему ты утверждаешь, что ведьм не существует, когда не в силах это обосновать?"""
Ushiromiya Battler,"""Потому что таких вещей не бывает."""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи! Так это и есть твое доказательство? Ты построил такую логическую цепочку, не имея для этого никаких улик или оснований? Классический пример решения проблемы путём её игнорирования. Какие же наивные рассуждения. Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи!.."""
Ushiromiya Battler,"""В таком случае у меня найдётся для тебя ответ, Мария. ......Сторона ведьмы должна сама предоставить какое‐нибудь доказательство. Это ещё одно 'Доказательство дьявола'. ......Покажи хоть одно, чтобы быстрее положить конец этому спору."""
Ushiromiya Battler,"""...В таком случае женщине, называющей себя {f:5:Беатриче}, нужно только показать нам какое‐нибудь чудесное магическое доказательство, ну что‐то вроде мерцающей звезды. {i:Ей всего лишь нужно показать нам что‐нибудь}, что не под силу {y:0:Челове}{n:0:челове}ку, так?"""
Kumasawa Chiyo,"""......Ну, будет вам обоим. Пожалуйста, успокойтесь..."""
,"Кумасава заметила, что атмосфера между ними стала накаляться и попыталась успокоить их."
,"...По‐видимому Баттлер быстро понял, что ведет себя как ребёнок."
,"Но выражение лица Марии не менялось. ......Жутко смеясь, она продолжала пристально смотреть на Баттлера..."
Ushiromiya Jessica,"""Ты тоже перестань, Мария. ...Давайте снова вернемся в хорошее настроение, ладно?"""
Ushiromiya Maria,"""Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи."""
Ushiromiya Battler,"""..............."""
Ushiromiya Maria,"""......Если хочешь именно этого, то {f:5:Беатриче} непременно покажет тебе. {i:Нечто, что не под силу {y:0:Челове}{n:0:челове}ку}. И когда она это сделает, то ты тоже поверишь, так ведь? Насчет {f:5:Беатриче}."""
Ushiromiya Battler,"""............Не вопрос. ......Если даст посмотреть на это, то поверю."""
Ushiromiya Maria,"""Это спор между тобой и ведьмой, Баттлер. .........Если тебе поставят шах и мат, то ты поверишь в существование ведьм."""
Ushiromiya Battler,"""О, неплохое сравнение. ......Ведьма показывает свою магию. И моему королю ставится шах."""
Ushiromiya Battler,"""Я уклонюсь, заявив, что это можно было сделать даже руками человека, и мой король спасется. ...И поскольку я не смогу этого сделать, то это будет шах и мат. Да, очень подходящая аналогия."""
Ushiromiya Maria,"""Баттлер. ......В шахматах ты и твой оппонент двигают пешки схожим образом. Потому‐то и можно предсказать ходы оппонента."""
Ushiromiya Maria,"""............Но знаешь что? Ты не предполагаешь, что пешки твоего оппонента могут двигаться в очень странной манере, отличной от твоих. Ты просто предположил, что так как ведьмы не существуют, то пешки {f:5:Беатриче} очевидно будут ходить так же, как и твои собственные."""
Ushiromiya Battler,"""....................."""
Ushiromiya Maria,"""......Но знаешь что? .........Ты уж извини, Баттлер, но твой оппонент по шахматам не {y:0:Челове}{n:0:челове}к. Она — ведьма. ......Она может двигать свои пешки так, как не смог бы их двигать {y:0:Челове}{n:0:челове}к. .........В данный момент твои знания ошибочны. ...Баттлер, тебе нравится шахматное мышление тёти Кирие, так?"""
Ushiromiya Battler,""".........Ага. Мне нравится стиль мышления, в котором ты ставишь себя на место своего оппонента."""
Ushiromiya Maria,"""И это бесполезно. Даже несмотря на то, что твой оппонент — ведьма, ты не примешь это. .........Поэтому ты не сможешь понять, какие ходы может сделать ведьма, и твое шахматное мышление окажется бессильным. Твое понимание оппонента — ошибочно. Самая первая основа шахматного мышления уже не соблюдена."""
Ushiromiya Battler,"""..................О‐о... Значит, по‐твоему выходит так?"""
Ushiromiya Maria,"""{i:{ruby:соната:Ты} не можешь выиграть в шахматы у ведьмы!}.. Ки‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи‐хи!"""
Shannon,"""...Я не знаю, что произойдет после этого. Нам, слугам, приказали не приближаться к обеденному залу..."""
Ushiromiya George,""".........Ясно. Итак, Шаннон, встречала ли ты раньше эту {f:5:Беатриче}?"""
Shannon,""".................. ......Я не знаю."""
,"Это был несколько странный вариант ответа на заданный вопрос.{n}Он не подразумевал, что её воспоминания были смутными. Вот какие мысли вызвал у меня её ответ."
Shannon,"""......Для нас, слуг, {f:5:Беатриче}‐сама — ещё один хозяин этого особняка. ......Некоторые говорят, будто на нас повлиял господин и мы распустили этот слух..."""
Shannon,"""Но с тех пор, как я начала работать здесь, история о {f:5:Беатриче}‐сама уже передавалась шёпотом из уст в уста."""
Ushiromiya George,"""Мне уже доводилось об этом слышать. ...Был один слуга, который не уважал её, после чего оказался проклят и с ним впоследствии приключился несчастный случай."""
Shannon,"""Да... Но некоторые люди верили больше, а некоторые меньше. ...Я, м‐м‐м ...верю, что не следует забывать об уважении к таким вещам, поэтому я никогда не сомневалась, что она существует."""
Shannon,"""......Я смутно верила, что... м‐м‐м... что создание, называемое Золотой Ведьмой, определённо существует."""
Ushiromiya George,"""...И затем ведьма, чьё существование было неясным и расплывчатым, на самом деле заявилась в особняк и не таясь показала себя в вестибюле... Вот так всё и было?"""
Shannon,""".........Я не знаю. ............Я ничего... не знаю."""
Ushiromiya George,"""............ ...Когда ты принесла ей ужин, вы о чём‐нибудь разговаривали?"""
Shannon,""".................. ......Нет, ни о чём."""
Ushiromiya George,"""Понятно. ...Все‐таки ведьма, которая ест обычную пищу, не кажется очень‐то правдоподобной. Наверное, это всё‐таки кто‐то, кто знает о легенде этого острова и просто присвоил себе имя {f:5:Беатриче}."""
Ushiromiya George,""".........Я думаю, что ты, возможно, стала уважать {f:5:Беатриче} и думать о ней, как о божестве‐покровителе этого особняка. Поэтому, когда появился человек, называющий себя так, то ты просто была немного шокирована."""
Shannon,"""......... .........Точно. Я уверена, что в этом‐то всё и дело."""
,"Джордж не знал, что ему делать с подавленным выражением Шаннон."
,"......Возможно, не только Генджи, но и молодых слуг тоже допросили, имеют ли они представление о том, кем является эта женщина, зовущаяся {f:5:Беатриче}..."
,"Подумав об этом, он попытался развеселить её."
,"Так же как Мария и Джессика, Шаннон не могла до конца скрыть своего возбуждения по поводу неожиданного визита человека, называющего себя Золотой Ведьмой."
,"Он подумал, что дело именно в этом.{n}...Но видимо Джордж не владел техникой, позволяющей ему заглянуть в сердце Шаннон."
,Шаннон выглядела очень расстроенной и печальной.
,......Дверь в Золотую Землю уже была открыта.{n}......Именно так ведьма и сказала ей.
,Это означало конец всему.
,.........Даже прими она сейчас у Джорджа кольцо... cупругами им уже никогда не стать.
,"Нет, в первую очередь...{n}...А имеет ли мебель вроде неё... право на то, чтобы вступить в брак?"
,"Даже если бы ведьма не пришла, чтобы сообщить о их конце... Неужели в любом случае она потерпит неудачу?"
,Неужели она обратила взор на светлые дни с Джорджем... намеренно закрыла глаза на печальную действительность?
Ushiromiya George,"""............В чём дело? ...Ты уже некоторое время неважно выглядишь."""
Shannon,"""Джордж‐сан. ......Что это значит... быть помолвленной?"""
Ushiromiya George,"""А?! Ах... э‐э! Это означает дать обещание вступить в брак. ...Но я полагаю, это то же самое, что и брак."""
Ushiromiya George,"""......Честно говоря, я бы хотел взять тебя в жёны прямо здесь и забрать с собой домой. ......Но я нахожусь в процессе своего обучения, и пока ещё далеко не способен построить собственный замок. Именно поэтому я собираюсь впервые гордо выпятить грудь с тех пор, как вступил во взрослую жизнь, и забрать тебя с собой домой."""
Ushiromiya George,"""Я говорю не об отдалённом будущем. Я лишь хочу, чтобы ты подождала всего три коротких года. ......Но это не значит, что я собираюсь лгать о наших чувствах ещё три года."""
Ushiromiya George,"""Поэтому... Я решил преподнести тебе обручальное кольцо. ......Такая причина может быть позорной для мужчины. Я бы хотел чтобы ты подождала, поскольку я, к своему крайнему стыду, не могу совмещать жену и работу. ......Но я непременно..."""
Shannon,""".........Спасибо вам большое. ...Я понимаю, что для вас, Джордж‐сан, это обручальное кольцо не просто ещё один подарок, преподносимый любимой."""
Ushiromiya George,"""В‐вот это было неожиданно. Обручальное кольцо — не просто украшение. Это клятва между любимыми, давшими обещание, заключенное в форме кольца."""
Shannon,""".........*Хи‐хи*. ...В таком случае, если мы скоро вступим в брак, оно станет ненужным, верно?"""
Ushiromiya George,"""То‐тогда это будет не обручальное кольцо. Я отдам его тебе в качестве свадебного кольца. ......В любом случае, это не изменит тот факт, что я предложил тебе кольцо."""
Shannon,"""Так значит это как договор продажи, всё равно что сказать: 'Это моя женщина, руки прочь от неё'."""
Ushiromiya George,"""Н‐н... нет, м‐м‐м.... это не то, что я...*кха*."""
,"Джордж знал о своей постыдной черте. Когда он оказался очарован Шаннон, то поклялся стать достойным человеком и навсегда избавиться от этого недостатка."
,"......Поэтому, даже если и нарочно, он решил ответить чуть резковато.{n}...Он полагал, что для Шаннон так будет убедительней."
Ushiromiya George,""".........Нет... это так и есть. .........Саё. Я возьму тебя в жёны. ...Я не отдам тебя кому бы то ни было. Я сделаю тебя своей. ...Поэтому никто не посмеет присвоить тебя. ......Вот в чём смысл этого кольца. ...Не сомневайся."""
Shannon,"""Спасибо вам большое, Джордж‐сан. ............Я действительно счастлива."""
,"Но тогда, Джордж‐сан..."
,"Если судьба решила, что это обручальное кольцо... не будет суждено исполнить это обещание... Дали бы вы мне его и в таком случае?.."
,...Шаннон попыталась задать мучивший её вопрос... Но она проглотила слова.
,Поскольку Джордж уже дал ответ.
,"......Джордж сказал это. Он сказал, что в его восприятии обручальное кольцо навсегда останется свадебным кольцом."
,"Поэтому принятие кольца у Джорджа имело более сакральное значение, чем обещание жениться."
Ushiromiya George,"""Теперь... Я перестану называть это кольцо обручальным. С этого момента, оно не обручальное, но свадебное кольцо."""
Shannon,"""Я... правильно ли это?.. Правильно ли, м‐м, просто заявить, что мы женаты, без божьего благословения?.."""
Ushiromiya George,"""Да. Достаточно потом рассказать об этом Богу, отцу и матери. Мы заявим, что женаты. ..........Никто не посмеет оспорить это."""
Shannon,""".........Джордж‐сан..."""
Ushiromiya George,"""Я говорю это не под влиянием сиюминутных эмоций. Мой взгляд обращен на тебя не только в настоящем. .........Я вижу тебя в завтрашнем дне. ...Сейчас, произнося эти слова, я даже вижу тебя в далеком будущем, уже пожилой."""
Shannon,"""......Ты всегда говоришь, Джордж‐сан... О том, как ты хочешь медленно прожить старость в окружении здоровых детей и внуков."""
Ushiromiya George,"""Да. И в том будущем, уже взрослая, ты будешь рядом со мной. Именно это я и говорю, нет, я это предвижу. ...Да. Поскольку этот день несомненно наступит."""
Shannon,""".....................Непременно ли... он наступит? .................."""
Ushiromiya George,"""Да. Разумеется. Несомненно. ......И это кольцо служит доказательством без слов."""
Shannon,"""............Пожалуйста, покажи мне."""
Ushiromiya George,"""А? Ах, ах, э, в‐в‐вот оно!.."""
,"Джордж, сообразив, что она просит показать кольцо, поспешно достал коробочку с ним."
,...Все его предварительные репетиции этого момента не помогли ему сохранить хладнокровие.
,Но Шаннон не обратила на это внимания.
,"......На её лице играла смутная улыбка, а глаза подёрнулись дымкой слез."
,".........Она обратила взгляд на глаза Джорджа... нет, скорее на что‐то скрывающееся в их глубине и даже за пределами этой глубины..."
Shannon,"""......Пожалуйста... покажи мне... то будущее."""
Ushiromiya George,"""Д‐да. ......Я покажу тебе. Непременно. ......Даю слово. .........И не только до старости. ...Даже после смерти. ...Даже если мы станем духами, мы всегда, всегда будем вместе."""
,Шаннон вытерла слёзы и приняла коробочку с кольцом. Внутри хранилось бриллиантовое кольцо — достойное благословение для них обоих.
,Про себя Джордж всё продолжал повторять отрепетированные специально для этого момента фразы.
Ushiromiya George,"""Я... я бы хотел, чтобы ты надела это кольцо на любой палец по желанию, и это станет твоим ответом. М‐м‐м, так значит, завтра утром..."""
Shannon,"""......*Хи‐хи*."""
,"Шаннон улыбнулась, взяла кольцо... И совершенно естественным движением, надела его на безымянный палец левой руки."
,"Это действительно выглядело... Довольно, довольно естественным жестом, и на какое‐то время Джордж был ошеломлён..."
Shannon,"""Это мой ответ. Джордж‐сан."""
Ushiromiya George,"""Шаннон... нет... Саё..."""
Shannon,"""......Даже если мы станем призраками, мы всегда... всегда... будем вместе. .........Джордж‐сан."""
,"Не требовалось ни божьего благословения, ни священника, ни свидетелей, никого.{n}Двое, что вступили в брак, объявили об этом.{n}...Сегодня две души стали едины..."
Kanon,"""...............Нее‐сан... Какая же ты дура."""
Shannon,"""......Неужели?"""
Kanon,"""Даже при том, что ты мебель... Даже при том... что ты мебель!.."""
Shannon,"""Я больше не мебель. Вот и всё."""
Kanon,"""......Лгунья! Почему ты вводишь себя этим в заблуждение?! Даже зная, что тебе никогда не стать человеком! Даже зная, что тебе никогда не стать человеком, если ты не войдешь в Золотую Землю!"""
Kanon,"""......Даже так, почему ты отбросила своё обещание войти в Золотую Землю?!!"""
Shannon,"""Ах да. Приняв кольцо... Я сделала недействительным то обещание {f:5:Беатриче}‐сама, ведь так? ......*Хи‐хи*, извини."""
Kanon,"""............Отныне я, ты, Джордж‐сама, господин, все, все будут на равных условиях. 13 человек станут жертвами. Лишь пять человек будут приглашены в Золотую Землю. ......А ты... сама лишила себя этого места..."""
Shannon,"""Странное дело. ......Похоже, только у тебя остались сожаления, Канон‐кун."""
Kanon,"""Ты ведь тоже сожалеешь, не так ли, нее‐сан! Вы обручились, верно?! Даже несмотря на твою осведомлённость, что этой судьбе никогда не суждено сбыться!"""
Shannon,"""Да. Я обещала, что мы всегда, всегда будем вместе, целую вечность."""
Shannon,"""......Поэтому знаешь что? ......В тот момент наша вечность уже наступила. Даже если мы станем жертвами, она уже наступила. Поэтому всё хорошо."""
Shannon,""".........Канон, ты тот, у кого остались сожаления. ...Мы ведь мебель, верно? Независимо от того, каков будет исход, мы станем свободными. ...В этом случае не важно, попадём ли мы в Золотую Землю или нет."""
Shannon,"""......И тем не менее ты настроен добраться до Золотой Земли. .........Ты, несмотря ни на что, стремишься стать человеком, верно? ...Почему?"""
Kanon,"""Потому что я ХОЧУ стать человеком! С меня уже довольно быть мебелью!"""
Shannon,"""Почему?"""
Kanon,"""Я тоже хотел влюбиться!!!"""
,Из глаз Канона хлынули слезы. ...И он взвыл.
Kanon,"""......Я любил миледи!... И после того, как увидел её в тот день, полюбил ещё сильнее!.. И когда я услышал, что мои чувства взаимны, я был по‐настоящему счастлив!.. Но я мебель... и я не могу принять её чувства!"""
Shannon,"""...Ты ошибаешься. .........Мы можем быть мебелью. Мы можем быть ниже людей. ...Но это вовсе не значит, что мы не имеем права любить."""
Kanon,"""Я считал, что если этим мыслям не суждено воплотиться, то лучше обойтись без них! Я просто решил, что когда‐нибудь наступит день, когда я могу исчезнуть, и это несомненно причинит ей боль... Нет, не так!"""
Kanon,"""Я просто испугался! Я... просто боялся, что если любовь не может быть вечной, то лучше обойтись без неё!"""
Shannon,"""......Цикады, даже при том, что живут лишь несколько недель, влюбляются и исчезают. .........Не бывает цикад, которые не влюбляются, поскольку их жизнь ограничена несколькими неделями."""
