Speaker,Russian (RU)
Ushiromiya George,"""Они уже давно спустились вниз, сказав, что хотят пить. Мы подумали, может, они зашли в твою комнату..."""
Furudo Erika,"""Конечно нет. ......Вы уверены, что они не пошли в особняк?"""
Ushiromiya Jessica,"""Мы звонили в комнату слуг и в столовую, но никто не взял трубку..."""
Furudo Erika,"""......Оставайтесь здесь. Я схожу проверить особняк."""
Ushiromiya George,"""Э... эй, опасно выходить так поздно."""
Furudo Erika,"""Как чужак мог проникнуть на уединённый остров? Оставайтесь в своей комнате кузенов. Я свяжусь с вами, если что случится. И скажите служащим в комнате слуг не покидать здание. Пока."""
Ushiromiya Jessica,"""По... подожди секунду, Эрика?!"""
Ushiromiya George,""".........Странный ребёнок."""
,"Высказав свои мысли и больше ничего не слушая, Эрика бросилась вниз по лестнице и выскочила наружу."
Furudo Erika,"""......Обычно первые сумерки наступают утром, но, похоже, на этот раз началось раньше. ......В домике для гостей преступлений не произошло. Выходит, место трагедии в особняке..."""
,"Хотя у неё был зонтик, Эрика промокла, пока бежала."
,"Она дерзко слизала капли дождя, упавшие на её лицо......"
,......Эрика была на пике энергии...
,"Судя по тому, что она помнила из предыдущей игры, после начала семейного собрания вход в особняк запирается."
,Но на этот раз было незаперто.
,"......Кто‐то отпер, было изначально незаперто или же нельзя было запереть?"
Furudo Erika,"""Впрочем, сейчас думать об этом нет смысла. Возможно, прихоть Владельца игры."""
,"Как только она вошла в прихожую, дверь в гостиную с грохотом распахнулась.{n}Оттуда выскочил огромный Года."
Furudo Erika,"""О, добрый вечер, Года. Что‐то случилось?"""
Gohda Toshiro,"""А... ава‐ва‐ва, ава‐ва‐ва!!! По... полицию... скорую!.. Ава‐ва‐ва‐ва‐ва!!!"""
,"На удивление жалкое выражение.{n}Идеально подходит первому, кто обнаружил преступление."
Furudo Erika,"""Успокойтесь. Как полиция или скорая доберётся до уединённого острова в разгар тайфуна? Всё равно телефоны наверняка не работают, так что успокойтесь."""
,Из гостиной были слышны крики Рудольфа и Краусса.
,Их потрясение — совершенный признак наступления первых сумерек......
Furudo Erika,"""Что ж, давайте мне жертв, место и реконструкцию ситуации."""
Ushiromiya Battler,"""......Ушедшие на перерыв не вернулись, и взрослые пошли в гостиную. Когда они пришли, дверь была перекрыта изнутри, и у них не вышло открыть её. Позже ты увидишь, но двойные двери перекрыты из гостиной держателем шляп."""
Furudo Erika,"""Хотите сказать, дверь была перекрыта изнутри, и окна тоже были заперты изнутри?.."""
Ushiromiya Battler,"""Да. ......Выйдя наружу и заглянув в гостиную через окно, они увидели Розу, лежащую на диване в неестественном положении, с текущей изо лба кровью. ......Они разбили стекло, вошли в гостиную и также обнаружили там Марию, которая лежала у стены вся в крови."""
Furudo Erika,"""......Ясно. И поэтому они закричали. Другие места преступлений?"""
Ushiromiya Battler,"""Когда ты пришла в особняк, вход не был заперт... потому что они вышли, чтобы проверить гостиную извне. ......Поскольку до их ухода особняк был заперт, и другие пропавшие люди тоже могут лежать где‐то там, сейчас взрослые обыскивают всё здание..."""
Furudo Erika,"""И в том длинном безумстве, показанном ранее, жертвы умерли в тех же местах?"""
Ushiromiya Battler,"""......В тех же."""
Furudo Erika,"""Роза и Мария были в гостиной. Кроме того...... Нацухи была в своей комнате, а Кирие — в кабинете Краусса. Ева — в розарии...... нет, стоп, её ведь перенесли в почётную комнату?"""
Ushiromiya Battler,"""Да. Труп Евы был найден в почётной комнате."""
Furudo Erika,"""Всего пять жертв. Для первых сумерек не хватает ещё одной. Кто шестой, и где?"""
Gohda Toshiro,"""......?! Господин Краусс! На этой двери тоже цепочка!.."""
Ushiromiya Rudolf,"""Перережь её! Там может скрываться преступник!"""
Ushiromiya Krauss,"""Года, давай!"""
,Рудольф и Краусс принесли винчестеры из ценной коллекции Кинзо.
,"Они крикнули Годе, нёсшему кусачки, перерезать цепочку."
,В особняке в нескольких местах нашли жертв одну за другой.
,"Мужчины, потерявшие своих жён, в ярости прочёсывали особняк, разыскивая преступника."
,Это была... гостевая комната.
,"Раньше там останавливались родственники, но после постройки домика для гостей её не часто открывали."
,Эта забытая комната была изнутри заперта на цепочку...
Gohda Toshiro,"""......Н‐н‐н...... хья‐а!"""
,"Как только цепочку разорвали, Рудольф оттолкнул Году и вбежал в комнату."
Ushiromiya Rudolf,"""Здесь кто‐нибудь есть?! Выходи!.."""
Ushiromiya Krauss,"""Там кто‐то на кровати!.."""
Ushiromiya Rudolf,"""Брат, включи свет!.."""
,"Когда Краусс щёлкнул переключателем на стене...... в гостевой комнате загорелся свет, и в обзор вошла фигура, лежащая на кровати..."
Ushiromiya Rudolf,"""Ба... ......Баттлер!.. Ч‐чёрт побери, как ты...... здесь оказался?.."""
,"Рудольф припал к трупу Баттлера, словно у него надломились колени."
,"Никакие слова не могли его утешить, когда он закричал, обезумев от горя..."
,"......За одну ночь... он потерял и жену, и сына."
,"Между тем, Краусс проверил окно, ванную и шкаф на случай, если там кто‐нибудь прячется, но никого не обнаружил..."
Ushiromiya Rudolf,"""Баттле‐ер... Баттле‐е‐е‐е‐е‐е‐ер...... прокля‐а‐атье... а‐а‐а‐а‐а......"""
Gohda Toshiro,"""Ка... ......как грустно......"""
Ushiromiya Krauss,"""......Поверить не могу...... но эта комната тоже... закрытая."""
Gohda Toshiro,"""Ч... ......что, опять?!"""
Ushiromiya Krauss,"""Да...... Мой кабинет, где была Кирие, комната Нацухи, почётная комната с Евой, гостиная с Розой и её дочерью... ...А теперь и Баттлер в этой гостевой комнате. ......Все эти комнаты — закрытые... ...Я...... не понимаю... Это же не самоубийство?!"""
Ushiromiya Rudolf,"""Не может быть!.. Какое {i:ещё} самоубийство?! А‐а‐а‐а‐агх... Баттле‐е‐е‐ер......"""
Furudo Erika,"""O...... вот так сюрприз. Подумать только, шестой жертвой оказались вы сами."""
Ushiromiya Battler,"""Иногда убивать себя гораздо интереснее."""
{f:5:Beatrice},"""И все места преступлений — закрытые комнаты. ......Такие убийства нельзя совершить без магии."""
Furudo Erika,"""Хмф, разве видеть сквозь это не суть игры?...Должно быть так, чтобы убийство можно было совершить без магии. ......Как‐никак, если его действительно можно провернуть только с помощью магии, это уже не игра."""
Ushiromiya Battler,"""......Интересная мысль. ......Да, в такую игру мы и играем."""
,Это честная игра.
,"Её цель — объяснить без магии странные преступления, объявленные совершёнными с помощью магии."
,"{i:Если это нельзя сделать}, игра перестаёт быть игрой."
,"В общем, как Эрика и сказала, должно быть так, чтобы убийства можно было совершить без магии..."
,......На сторону ведьмы возложена определённая ответственность.
,"Нужно создать преступление, которое можно {i:воспроизвести с помощью хитростей}, а не магии."
,"Пока сторона {y:0:Люд}{n:0:люд}ей не раскусила эти хитрости, сторона ведьмы может вводить любые виды магии и иллюзий."
,"......Другими словами, чтобы осуществить убийство в закрытой комнате с помощью магии...{n}Необходимо создать преступление, возможное для рук {y:0:Челове}{n:0:челове}ка."
Ushiromiya Ange,""".........Теперь я понимаю. Вот почему, когда я приказала Семи сёстрам убить моих одноклассниц в Святой Люсии...... они не смогли это сделать. ......И теперь я понимаю значение слов Мамоны."""
{f:5:Featherine},"""'Магия может делать только то, что ты можешь сделать своими руками'... да?"""
,"Если бы у меня тогда была решимость убить своих одноклассниц...... нет, не так."
,Если бы я тогда была способна убить своих одноклассниц... Способна осуществить убийство...
,......Семь сестёр чистилища смогли бы убить их.
,"Они могли брать на себя только то, что я могла сделать сама."
,"......Нет, тоже неверно.{n}Они могли превратить совершённое мной в 'магию'."
,"Но из‐за большого числа свидетелей в классе такое было бы невозможно. ......Это бы сжёг отрицающий магию токсин, о котором всегда говорили сестрёнка Мария и остальные."
,Однако...... если бы я позвала этих одноклассниц в место без свидетелей...... и убила...
,'Семь сестёр чистилища смогли бы совершить магическое убийство'...
Ushiromiya Ange,"""......Даже с помощью магии ведьмы не способны делать то, что не могут сделать сами...... Они могут только 'украсить' магией то, на что способны."""
{f:5:Featherine},"""......Интересно. ......И это потому, что те, кто добивается чего‐то без магии, позже заявляют, что магия была, и называют себя ведьмами."""
{f:5:Featherine},"""Эрика понимала это с самого начала. ......Вот почему она никогда не сдастся ведьмам. ...Она уверена, что всё можно объяснить хитростями. С прежним Баттлером так часто игрались потому, что он не обладал такой уверенностью..."""
Ushiromiya Ange,"""......Если увидеть сквозь это правило, ведьма теряет всяческий шанс на победу. ......Вот почему они заставляют противника сдаться прежде, чем он увидит правду этого правила. ......Чем дольше тянется поединок...... и чем больше даётся намёков...... тем меньше у ведьмы преимуществ..."""
,Опять по кругу.
,"......Зачем Беато затягивала игру, пока не проиграла?"
,..................
,"Нашли много жертв, и особняк по‐прежнему был погружён в хаос."
,"Группа Хидэёши пошла в домик для гостей, беспокоясь о безопасности детей."
,Краусс и Рудольф в холле обсуждали дальнейшие действия...
,За короткий промежуток в этом хаосе...... Эрика пробежала по всему особняку.
,Проверяла места преступлений.
,Обычно с полномочием детектива Эрика имела право открыто исследовать места преступлений до полного удовлетворения.
,"Но в этот раз она ещё не ввела это полномочие. ......Из‐за этого, а также из‐за её положения гостьи и посторонней ей вряд ли позволят вести расследование."
,"Поэтому ей пришлось быстро проверить все места преступлений сейчас, пока она ещё могла бегать где вздумается."
,В комнате слуг была прозрачная папка с макетом особняка.
,"Позаимствовав её, она узнала расположение всех комнат в особняке..."
,"Эрика умело кралась по особняку, по очереди обегая места преступлений..."
Dlanor,"""Леди {f:5:Эрика}...... думаю, вы знаете, но позвольте на всякий {f:5:случай} предупредить вас."""
Furudo Erika,"""Да? В чём дело?"""
Dlanor,"""У вас действительно невероятная фотографическая {f:5:память}, леди {f:5:Эрика}. ......Если объединить её с полномочием детектива, вас невозможно одурачить."""
Furudo Erika,"""Да, знаю. ......Пока я не провозглашена детективом, даже моя фотографическая память не считается надёжным доказательством. Разумеется, я понимаю. ......И всё же, это не значит, что можно не осматривать места преступлений напрямую."""
Furudo Erika,"""......В конце концов, в прошлой игре моя заносчивость в этом деле привела к поистине досадной ошибке."""
Dlanor,"""К примеру, как бы вы ни осматривали труп человека, вы даже не можете с абсолютной точностью гарантировать, что он не подделал свою {f:5:смерть}. Видимо, придётся просить Баттлера повторить красным {f:5:особенности} ситуации."""
Furudo Erika,"""А чтобы заставить его, мне нужно будет не скупясь использовать синюю правду. ......Знаю. Начнём с основ. ......Отсутствие полномочия детектива не помеха. Это всего лишь означает, что я борюсь в тех же условиях, что и Баттлер когда‐то."""
,Да. Эта битва...... напоминание былых времён яростного сражения Беато и Баттлера.
,У меня нет привилегий вроде полномочия детектива.
,"......Мне просто нужно бороться так же, как боролся прежний Баттлер."
,"Если так подумать, я и вправду в прошлой игре была в очень счастливом, несправедливом положении, как и сказала госпожа..."
,"Без полномочия детектива, также дарующего мне честь детектива, может быть непросто."
,Но я не дам этому помешать мне.
,"Я знаю, что такое магия, и полностью осознаю, как бороться синей и красной правдой."
,"Я знаю, как сражаться в этой игре, гораздо лучше прежнего Баттлера......"
,"Я быстро посетила почётную комнату, кабинет Краусса и комнату Нацухи на втором этаже, а также гостиную и гостевую комнату на первом этаже, в этот раз проверяя всё своими глазами, чего я не сделала в прошлой игре..."
,"Во‐первых, все места сделаны похожими на закрытые комнаты."
,"Особенно следует отметить то, что на этот раз универсальные ключи никак не связаны с хитростями."
,"Все закрытые комнаты созданы без опоры на элементы, которые можно отпереть или запереть извне универсальными ключами и тому подобным."
,"Окна были заперты изнутри, а все двери — заперты и перекрыты цепочками."
,"Универсальный ключ может обойти замки на дверях, но не цепочки и замки на окнах."
,"Баттлер ещё не подтвердил, что нельзя управлять ими извне...... но, я уверена, он сможет сказать красным. Будет глупо, если не так."
Furudo Erika,"""......Знаю. Сейчас я обычный {y:0:Челове}{n:0:челове}к. ......Я даже не могу надлежащим образом подтвердить смерти трупов."""
,......В прошлый раз я пренебрегла проверкой трупов...... и допустила 'магию'.
,Больше я так не ошибусь......
,"А если ошибусь...... то не смогу посмотреть в лицо госпоже, которой так обязана......"
Dlanor,"""Мы проверили все места и закончили собирать {f:5:информацию}. {f:5:Докладываю}."""
Furudo Erika,"""Давай."""
Dlanor,"""Во‐первых, все комнаты образуют закрытые комнаты с оконными замками и цепочками, поэтому *вмешательство {f:5:извне} осложняется*. Единственное исключение — гостиная, где лежат Роза и Мария."""
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. Да будет известно, что дверь была перекрыта стойкой для шляп."""
Cornelia,"""Это, по существу, всё равно что цепочка, которую можно повесить только изнутри."""
Dlanor,"""Вероятно, их цель — образовать закрытые комнаты, где объяснения универсальными ключами не {f:5:сработают}. Из‐за её предназначения в гостиной нет цепного замка, поэтому естественно, что вместо него использовали нечто другое."""
Furudo Erika,"""......Тогда становится интересно, почему не была выбрана закрытой другая комната, где есть цепной замок. Кроме той, где Баттлера нашли мёртвым, есть ещё несколько гостевых комнат с аналогичными конструкциями, верно?"""
Dlanor,"""Да, {f:5:верно}."""
Furudo Erika,"""Хотя было бы изящнее бросить их туда, чтобы все были в закрытых комнатах, запертых на цепочки, так не сделали. ......Стойка для шляп в гостиной выглядит очень подозрительно. Следует надавить на это, требуя красную правду. Также у нас есть трупы...... но точно ли это абсолютные смерти, которые можно подтвердить даже без полномочия детектива, как в случае с трупами из прошлой игры, у которых были вспороты шеи?"""
,"Разумеется, в этот раз она проверила все трупы со всех мест преступлений."
,"......Но без полномочия детектива у неё нет гарантий, что она 'абсолютно точно' сможет разглядеть фальшивые смерти..."
,"Прежний Баттлер тоже начинал сражение с сомнений, действительно ли жертвы умерли."
,Как и Эрика......
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. Знайте, что нет трупов, смерти которых можно с уверенностью подтвердить физическими средствами."""
Cornelia,"""Уважаемые присутствующие, я смиренно прошу слова. Нельзя отрицать, что кто‐то из этих трупов мог подделать свою смерть."""
Furudo Erika,"""......Что ж, сомневаюсь, что Баттлер так просто подтвердит красным их смерти, даже если я попрошу. ......Чёрт......"""
{f:5:Lambdadelta},"""Цепь Беато из шести закрытых комнат мне нравилась больше. ......Но эти закрытые комнаты ещё более совершенны, учитывая, что универсальные ключи здесь ни при чём."""
{f:5:Bernkastel},"""......Есть два основных способа открыть закрытые комнаты, которые мог создать Баттлер. ......Иллюзия закрытой комнаты или иллюзия преступления. Будет одно из этого."""
{f:5:Lambdadelta},"""Я понимаю первое. Это когда комната похожа на закрытую, но на самом деле не закрытая. Что ты имеешь в виду под иллюзией преступления?"""
{f:5:Bernkastel},""".........Иллюзию, из‐за которой кажется, будто произошло преступление. Иными словами, правда ли они умерли?"""
{f:5:Lambdadelta},"""Ты что, шутишь? Если люди внутри живы, объяснить закрытую комнату так же просто, как мочиться в туалет. ......И всё же, с этой закрытой комнатой... сложно придумать другой ответ."""
{f:5:Bernkastel},"""Что насчёт бесконечных возможностей управлять цепным замком извне? Мы же не знаем, в первую очередь, есть ли скрытые двери, способы убить на расстоянии, вероятность самоубийств, или даже действительно ли это совершенные закрытые комнаты."""
{f:5:Lambdadelta},"""......Я смотрю на игровую доску Баттлера с обратной стороны и уже знаю, но эти закрытые комнаты идеальны. Их можно создать только изнутри, и нет способа образовать их, открыть или вмешаться в них извне."""
{f:5:Bernkastel},"""Можешь сказать красным?"""
{f:5:Lambdadelta},"""Это будет чуточку грубо по отношению к Баттлеру, так что нет. Если ты меня любишь, нужно смотреть на мои слова как на красную правду, верно?.."""
{f:5:Bernkastel},""".........Тогда закрытые комнаты совершенны. В общем, это иллюзия преступления."""
{f:5:Lambdadelta},"""Похоже на то. Выходит, все эти закрытые комнаты — фарс. ......Всех так достало хвастовство Эрики насчёт детективов и прочего, что они сговорились и создали фальшивые убийства, чтобы посмеяться над ней? О, я права? Да я прямо {i:супер} детектив{p:0:☆} """
{f:5:Bernkastel},"""К сожалению...... это не фарс. Жертвы действительно были убиты."""
{f:5:Lambdadelta},"""Э?! В смысле, к полуночи второго дня?"""
{f:5:Bernkastel},"""Провозглашение детективом не введено, но при осмотре трупов она очень точна. Я почти что могу дать её проверкам красную правду."""
{f:5:Lambdadelta},"""И? Значит, они точно были мертвы, когда Эрика осматривала их трупы?"""
{f:5:Bernkastel},"""Да, именно. Абсолютно точно."""
{f:5:Lambdadelta},"""Но ты же не скажешь это красным, да‐а?*хи‐хи*, а эта бедная Эрика наверняка та‐ак хочет."""
{f:5:Bernkastel},"""В этот раз она не детектив. Я не дам ей никакого красного. *хи‐хи*хи‐хи*."""
{f:5:Lambdadelta},"""Но всё‐таки...... невероятно. В этот раз...... Баттлер и впрямь создал совершенную закрытую комнату!"""
{f:5:Bernkastel},"""......О, в самом деле?"""
{f:5:Lambdadelta},"""Эрика справится? На первый взгляд это напоминает обычные убийства в закрытой комнате...... но они очень мерзкие. Не будет ли этот груз слишком тяжёл для Эрики без её полномочия детектива?.."""
{f:5:Bernkastel},"""Она самопровозглашённый детектив. Как‐нибудь прорвётся. .........Если Баттлера и Беато одолеет обычный {y:0:Челове}{n:0:челове}к, который даже не детектив, они падут самым изысканным образом, не считаешь?"""
{f:5:Lambdadelta},"""......А даже если Эрика проиграет, ты сможешь играть, бросая её в худший фрагмент и пинком отправляя в глубины забвения?"""
{f:5:Bernkastel},"""Именно. Как бы мы ни проиграли, скучно не будет."""
{f:5:Lambdadelta},"""Ты такая бессердечная. ...Впрочем, выжимать эту чёрную кошку, как полотенце, и вылизывать до последней капли — моё единственное блаженство!"""
{f:5:Bernkastel},"""Игровая доска Беато некоторое время развлекала меня...... но мы уже выжали из неё всё возможное."""
{f:5:Bernkastel},"""......Всё закончится на этой игре. Поэтому под конец мы обязаны позволить Баттлеру и Эрике поставить всё на последнюю схватку."""
{f:5:Lambdadelta},"""......Тьфу ты. А я хотела играть с тобой в эту игру вечно. ......Как жаль."""
{f:5:Bernkastel},"""Ну хватит. Я и так провела с тобой достаточно времени. ......Найдёшь меня в другой интересной игре. Если сможешь, я сыграю с тобой снова..."""
{f:5:Lambdadelta},"""A......... да, ты и впрямь не даёшь заскучать. ......Всё хорошо, {f:5:Бернкастель}. Видеть твоё искривлённое в муках лицо — тот самый найденный мной запретный мёд."""
,"{f:5:Лямбдадельта} гарантировала, что это совершенная закрытая комната.{n}{f:5:Бернкастель} гарантировала, что это совершенное убийство."
,Совершенные *закрытая комната* и *убийство*.
,Ведьмы ненавидят занудство и поэтому пока ничего не сказали красной правдой.
,"......Настаивая на том, что это роль Баттлера и Эрики......"
Ushiromiya Battler,"""Кажется, ты обежала все места преступлений. ......Довольна? Расследование завершено?"""
Furudo Erika,"""Да, довольна. Итак, о нашей войне красного и синего. Начнём прямо сейчас? Или оставим на конец?"""
Ushiromiya Battler,"""Откладывать дела не в моём характере. Думаю, о тебе можно сказать то же самое."""
Furudo Erika,"""Тогда давайте начнём с закрытых комнат первых сумерек. ......Сперва я бы хотела проверить. Вы ответите, если я попрошу повторить красным?"""
Ushiromiya Battler,"""Смотря что. Я не обязан отвечать на всё и не буду раскрывать причины, когда откажусь."""
Furudo Erika,"""<Good>. ......Тогда начнём с простого и подтвердим определение закрытой комнаты. Дланор! Зачитай вслух, пожалуйста."""
Dlanor,"""{f:5:Поняла}. ......Мы требуем {f:5:повторить} следующее."""
,"Дланор раскрыла один из таких свитков, которые всегда раскрывали, когда объявляли короля в западных сказках, и зачитала вслух."
Dlanor,"""Первое. Все шесть человек были в закрытых {f:5:комнатах}."""
Ushiromiya Battler,"""{p:1:Признано}. Естественно, только до тех пор, пока Года и другие не разорвали цепочки и не открыли закрытые комнаты."""
,"В ответ на кивок Дланор, Корнелия, стоящая позади неё, начала делать заметки."
Dlanor,"""Второе. 'Определение закрытой комнаты подразумевает, что её нельзя образовать {f:5:извне}'."""
Ushiromiya Battler,"""{p:1:Признано}."""
{f:5:Beatrice},"""......То есть, нельзя ловко образовать закрытую комнату снаружи. Цепочку запрещено умело сбрасывать извне с помощью проволоки, например."""
Furudo Erika,"""Само собой. Продолжай, Дланор."""
Dlanor,"""Третье. 'Определение закрытой комнаты подразумевает {f:5:предотвращение} всех видов вмешательств, проходящих между самой комнатой и её пределами'."""
Ushiromiya Battler,"""{p:1:Признано}. Но я не стану отрицать вмешательства, ожидаемые от нормальной комнаты, — стуки, голоса, дополнительная телефонная линия."""
Dlanor,"""Четвёртое. Во время открытия закрытых комнат там были только {f:5:жертвы} (Нацухи, Ева, Кирие, Роза, Мария, Баттлер)."""
Ushiromiya Battler,"""{p:1:Признано}."""
,"Так они могли проверить, не скрывался ли преступник в закрытой комнате."
,"Если он выскочил из комнаты после обнаружения преступления и ушёл, становится возможно создать иллюзию закрытого помещения."
,"Поскольку Баттлер признал их заявление красной правдой, возможность, что во время преступления убийца и жертва были в закрытой комнате и что преступник спрятался под кроватью, а после обнаружения преступления выскочил наружу...... была опровергнута."
Dlanor,"""Пятое. Убийства не совершали после открытия закрытых {f:5:комнат}."""
Ushiromiya Battler,"""Отказываюсь."""
Furudo Erika,"""......Почему? Потому что после открытия закрытых комнат жертвы и вправду были живы? Тогда убийства совершили столпившиеся там Краусс и другие. Выходит, убийства были совершены после открытия закрытых комнат. Всё потому, что это правда?!"""
{f:5:Beatrice},"""Нет, дело не в этом. Убийства будут происходить и дальше, поэтому мы не можем сказать красным, что после их не было."""
Furudo Erika,"""......Хмф, каламбур. Вы видите, к чему мы пришли. {p:2:Группа Краусса перерезала цепочки и открыла закрытые комнаты, а затем убила там людей}. Я просто хочу, чтобы вы это опровергли."""
Dlanor,"""Леди {f:5:Эрика}...... недостаточно ссылаться на 'группу Краусса' с {f:5:неизвестным} числом людей. Сначала вы должны выяснить, кто вошёл в комнату после открытия {f:5:закрытого} помещения."""
Gertrude,"""Уважаемые присутствующие, я смиренно прошу слова. ......За исключением жертв, в закрытые комнаты входили Краусс, Рудольф, Хидэёши и Года."""
Cornelia,"""Уважаемые присутствующие, я смиренно прошу слова. Это основано на слухах. Нет доказательств, что туда не входили другие люди."""
Furudo Erika,"""Знаю. Давайте вы повторите вот что. ......'После открытия закрытых комнат туда, за исключением меня, входили только Краусс, Рудольф, Хидэёши и Года'."""
Ushiromiya Battler,"""Хорошо. {p:1:Признано}. Однако это относится только к текущему промежутку времени. В дальнейшем развитии игры туда может войти больше людей."""
Furudo Erika,"""Повторите. 'Краусс, Рудольф, Хидэёши и Года не преступники'."""
Ushiromiya Battler,""".................."""
,Баттлер положил палец на подбородок и глубоко задумался.
,Слово 'преступник' весьма обширно. И оно может значительно ограничить тьму ведьмы.
{f:5:Beatrice},""".........Почему вы не отвечаете? Если мы откажемся, они скажут синей правдой, что преступники — Краусс и другие."""
Ushiromiya Battler,"""..................Ладно. ......Я признаю, но в более строгой форме. {p:1:Краусс, Рудольф, Хидэёши и Года... не были вовлечены в убийства Нацухи, Евы, Кирие, Розы, Марии и Баттлера}."""
Furudo Erika,"""И, значит, 'любой другой человек, который даже не входил в закрытую комнату, тоже не мог быть вовлечён в эти убийства', так?"""
Ushiromiya Battler,"""Кто знает. Подумай сама. Я отвечу красной правдой, если ты придумаешь синюю правду о том, как убийство в закрытой комнате можно совершить не входя в комнату."""
Ushiromiya Battler,"""......Но мне всего лишь нужно будет разбить одну из твоих голубых правд. В общем, даже если ты сумеешь синей правдой объяснить убийства в закрытой комнате трюками Х с дальнего расстояния, я не обязан возражать этому красной правдой."""
,Таковы правила игры ведьмы.
,Энджи проверила эти детали с Беато в четвёртой игре.
