Speaker,Russian (RU)
,"Сначала я подумал, что она ушедший в отставку романист, корпящий над новой книгой."
,Но её рукописи всегда оказывались свалены в одну кучу.
,"Не похоже, что она давала читать их кому‐либо, кроме меня."
,"Романист — это тот, кто пишет романы, чтобы люди их читали."
,"Поэтому её вряд ли можно назвать романистом, раз она продолжает писать романы, которые никто никогда не прочитает."
Hachijo Tohya,"""......Икуко, почему вы никому их не показываете?"""
Hachijo Ikuko,"""Я показываю тебе. Только лучшие, разумеется."""
Hachijo Tohya,"""Разве вы не думали отправить их в издательство?......Жаль, что так происходит, когда ваши работы такие интересные."""
Hachijo Ikuko,"""Мои работы не могут конкурировать с профи. Как‐то раз я отправила одну, но ничего не вышло. Я понимаю своё положение. Это всего лишь времяпрепровождение любителя."""
Hachijo Tohya,"""Не думаю, что «любитель» — подходящее слово для той, кто так хорошо разбирается в детективных романах всех времён и народов."""
Hachijo Ikuko,"""Гурман не всегда хороший повар. Читая каждый детективный роман, который попадает в твои руки, ещё не получаешь гарантию, что ты хороший писатель детективов. Вот и всё. Именно поэтому это не более чем времяпрепровождение."""
Hachijo Tohya,"""......Так ли уж интересно писать романы, которые никому не покажешь?"""
Hachijo Ikuko,"""Было интересно. ......Когда‐то."""
Hachijo Tohya,"""А сейчас?"""
Hachijo Ikuko,"""Мне нравится слушать твои мнения. .........Я закончила писать главу. Пойду сделаю чай, так что прочитай и поделись снова своими мыслями."""
,Икуко с улыбкой сунула мне кучу рукописной бумаги.
,О прочтении и написании детективов можно сказать одно и то же.{n}Скучно читать и писать их в одиночку.
,Можно обрести нечто очень ценное только когда делишь этот мир с кем‐нибудь другим.
,............Голова болит.
Hachijo Ikuko,"""Тойя?......Всё хорошо? Я пойду принесу лекарство от головной боли."""
Hachijo Tohya,"""Всё в порядке. Меня больше интересует эта рукопись. Жду не дождусь новой главы."""
,Времена года сменялись один за другим.
,"Вместе с Икуко, в этом городке, названия которого я даже не знал, мы обсуждали детективные романы и высказывали идеи для новых сюжетов."
,На первый взгляд эти дни могли показаться чёрствыми и непродуктивными.
,Но...... Хачиджо Тойю устраивала новая жизнь.
Hachijo Ikuko,"""......И на этом загадочная история острова Беатник подходит к концу. ......Конец."""
,Резким росчерком пера Икуко закончила свою рукопись.
Hachijo Ikuko,"""Что скажешь?! Я придерживалась твоего сюжета, чтобы последняя сцена трагической любви Цуджико вышла более трогательной."""
Hachijo Tohya,"""Очень даже неплохо...... По‐моему, последнее прощание достаточно печально, чтобы получилась история, а не простая головоломка рассуждений."""
Hachijo Ikuko,"""......Всё благодаря твоему сюжету. ......По сравнению с этой работой, всё, что я написала до сих пор, стоит немногим больше макулатуры. ......Даже во время написания я была так взволнованна тем, что я первая, кто её читает. ......Никогда не испытывала ничего подобного."""
Hachijo Tohya,"""Я только упомянул кое‐какие идеи. Именно вы превратили их в такую увлекательную историю, Икуко."""
,Ни с того ни с сего она и меня заманила в мир написания детективных романов.
,"......Видимо, прежний я был талантлив в загадках, детективах и тому подобном."
,"И, похоже, мой талант весьма оригинальный."
,Я переворачивал с ног на голову известные детективы со всего мира и придумывал новые идеи.
,Но нескольких идей мало для книги.
,"Нельзя завершить приготовление еды, если можешь лишь нарезать овощи."
,"Благодаря навыку написания, который Икуко построила за многие года, мои идеи преобразовались в художественное произведение."
,"В этой работе, «Странная история острова Беатник», мы вдвоём объединили лучшее из своих личностей, ......и, хотя я ненавижу хвастаться, она превратилась в шедевр, который не стыдно показать другим."
Hachijo Ikuko,"""Алло? Принеси нам шампанского, пожалуйста. ......Возьми и себе бокал. Это наша лучшая работа, так что давайте отпразднуем."""
,Икуко попросила принести шампанского по внутренней телефонной линии.
,"Вместе со слугой, которой довелось работать в этот день, и кошкой Берн мы высоко подняли бокалы и поддержали наше достижение тостами."
Hachijo Tohya,""".........Икуко. У меня есть идея, если не возражаете."""
Hachijo Ikuko,"""Говори. Твои идеи я буду слушать когда угодно, пока я не в душе или на толчке!.."""
Hachijo Tohya,"""Почему бы нам не отправить нашу книгу?......Я никогда не читал ничего интереснее. Наверняка и многие другие захотят прочитать её."""
Hachijo Ikuko,"""......Ты так думаешь? В тот раз я тоже так думала, но в итоге......"""
Hachijo Tohya,"""Я верю в ваш талант, Икуко. ......А вы?"""
Hachijo Ikuko,"""Разумеется, я верю в твой талант."""
Hachijo Tohya,"""Тогда решено. ......За большой дебют Икуко."""
Hachijo Ikuko,"""За большой дебют Тойи!"""
,Мы ещё раз чокнулись бокалами.{n}Вечер медленно тянулся......
,"Кажется, мы слишком много выпили."
,"Похоже, я не успел осознать, как свалился на диван."
,"На мне было одеяло. ......Должно быть, его положила Икуко."
,"В кабинете был погашен свет, но темно не было.{n}Светился монитор компьютера."
,"Снаружи начался дождь.{n}......Он напомнил мне о том дне, когда Икуко нашла меня."
,"Из‐за этого...... всякий раз, когда идёт дождь, я задаюсь вопросом, кто я...... и обычно зарабатываю головную боль."
,"Поэтому я точно не знал, из‐за дождя была боль или же из‐за того, что я слишком много выпил."
Hachijo Tohya,"""......Икуко. Я включаю свет. ......Сидеть за компьютером в темноте вредно для глаз."""
Hachijo Ikuko,"""О, я тебя разбудила?"""
Hachijo Tohya,"""Нет, я выспался. Теперь мне гораздо лучше."""
,"Я включил свет и выглянул через щель в занавесках.{n}......Как я и думал, лил проливной дождь, который всегда напоминал мне о том дне."
Hachijo Tohya,"""Снаружи льёт как из ведра. И ветер очень сильный. Надеюсь, водосток не забьют листья."""
Hachijo Ikuko,"""......Я сгребла их на днях, так что пока не должны."""
,"Она ответила как‐то рассеянно.{n}По‐видимому, её внимание поглотил компьютер."
Hachijo Tohya,"""Вы в последнее время не отходите от компьютера, Икуко. Какая‐то интересная статья?"""
Hachijo Ikuko,"""......Нелепая, но всё равно увлекательная. ......Знаешь, про тот инцидент на Роккенджиме."""
Hachijo Tohya,"""......На Роккенджиме?.."""
Hachijo Ikuko,"""Я же говорила тебе пару дней назад о тайне Роккенджимы. Сейчас в сети столько всего на эту тему. Обсуждения, теории и даже подделки весьма увлекательны. ......Подделки — истории, основанные на предположении, что есть ещё бутылки с посланиями, помимо той, что подписана Уширомией Марией и которую принесло к соседнему острову......"""
,Икуко продолжала демонстрировать свои знания по теме.
,......Однако...... у меня в голове раздавался сильный звон.
,"Шум был таким громким, что мне показалось, что моя голова сейчас расколется."
,"Не в силах сказать, где пол, а где потолок...... я рухнул и схватился за голову..."
Hachijo Ikuko,"""Тойя...... ты в порядке?!"""
Hachijo Tohya,"""......Голова...... болит............"""
,Взрыв на Роккенджиме.{n}Его окружает множество тревожных слухов.
,"Интриги родственников, которые гнались за огромным состоянием Уширомии Кинзо и скрытым золотом......"
,А правда?
,"Уширомия Ева, единственная выжившая, ничего не сказала."
,"В конце концов всё унаследует внучка... Уширомия Энджи, которая избежала вреда, поскольку отсутствовала в тот день......"
,Энджи...... Энджи......... Уширомия...... Энджи......
,......Я...... Уширомия......... гья‐а......
,Плохо... Моя голова... сейчас расколется......
,"Непонятные сцены пронзали изнутри мои веки, словно лезвия света."
,Что...... я вижу?..
,Кто эти люди...... обращающиеся ко мне...... но не по имени Тойя?..
,......Кто......... я?.. Кто они?.. Что это...... за воспоминания?..
,"Помоги, Икуко...... ......Чужая память...... мучает меня......"
,Голова...... раскалывается.........
,"{a:c:......Я слышу печальный шум ветра......{n}И...... должно быть, дождь.{n}......Опять же...... кто я?..{n}Я...... Уширомия......}"
,"{a:c:""Энджи! ......Энджи!..""}"
,"{a:c:""Прошу, пожалуйста, скажи что‐нибудь!..""}"
,{a:c:Голоса... Голоса зовут меня}.
,{a:c:Папа...... и мама}...
,{a:c:......Не может быть}...
,{a:c:В 1986......на Роккенджиме......{n}......они......}
Ushiromiya Rudolf,"""......Энджи, держись!.. Ты слышишь голос папы?!"""
Ushiromiya Kyrie,"""Скажи что‐нибудь! Энджи!"""
,"......Папа, мама......{n}Я...... скажу вслух......"
,......Папа...... мама......
Ushiromiya Rudolf,"""Энджи!.. Энджи, слава богу!.."""
,"Я почувствовала, как меня резко подняли...... и крепко обняли."
,......Мама и папа...... обнимали меня...
,Мои веки уже были открыты.{n}К моим глазам постепенно возвращался свет.
,"Так же, как когда глаза привыкают к темноте...... мои глаза привыкли к свету...... и в поле зрения постепенно вошла сцена вокруг меня."
,Но это необычное зрелище казалось очень далёким.
,Меня...... обнимали мама и папа.
,"Папа всхлипывал, его лицо было всё в слезах."
,"Мама крепко обняла меня, и в её глазах тоже стояли слёзы."
,Так сильно...... что даже больно.
,"Они держали меня как могли. Меня, плохого, непослушного ребёнка, у которого постоянно было оправдание......и который всегда делал противоположное тому, что говорили родители....... Они крепко держали меня, чтобы я не пошла по неправильному пути......"
,"Когда мои глаза приспособились, помимо своих родителей я увидела и других людей."
,"Там были все. Братик Джордж, сестрёнка Джессика, сестрёнка Мария."
,Мои дяди и тёти.
,"......Даже Сакутаро. ......И ещё ведьма {f:5:Вергилия}, и Ронове, и........."
Ushiromiya Ange,"""......Где......"""
{f:5:Beatrice},"""Тебе повезло. ......Мы случайно нашли тебя в океане небытия. ......Ты была в ужасном состоянии. ......Потребовалось много времени, чтобы напомнить тебе, как ты выглядишь."""
Ushiromiya Ange,"""......{f:5:Беатриче}... ......Значит, я......"""
Ushiromiya Rudolf,"""В Золотой Земле. ......Вся твоя семья ждала здесь твоего возвращения."""
Ushiromiya Kyrie,"""......Мы знали, что ты вернёшься."""
,"Я...... вернулась потому, что должна была?.."
,"......Я... снова стану такой, какой должна быть, а потом......"
Ushiromiya Rudolf,"""Нет, ты вернулась домой."""
Ushiromiya Kyrie,"""Верно. Ты вернулась потому, что хотела вернуться к нам."""
Ushiromiya Ange,"""......Папа...... мама... ......Я......"""
Ushiromiya Kyrie,"""Не нужно ничего говорить. ......Ты прошла долгий и страшный путь. ......В одиночку..."""
Ushiromiya Rudolf,"""Теперь ты понимаешь? Ты больше не забудешь?"""
,Я понимаю...... папа...
Ushiromiya Rudolf,"""......Это... место, которое ты всегда можешь назвать домом..."""
Ushiromiya Ange,""".........Да..."""
,"Когда я ответила, папа и мама снова меня обняли."
,На моё лицо упали горячие слёзы.
,Слёзы папы и мамы......
Ushiromiya Eva,"""......«Всё в порядке»......может, и не лучший способ выразиться. ......Но я так рада. Рада, что ты вернулась."""
Ushiromiya Ange,"""......Тётя...... Ева......"""
Ushiromiya Eva,"""Можешь ненавидеть меня сколько угодно. ......Подари своим папе и маме миллион поцелуев. ......Поцелуй всех, кто так беспокоился о тебе."""
Ushiromiya Ange,"""Тётя......... Ева.........."""
Ushiromiya Kyrie,"""......И скажи «Я дома» своей другой матери."""
,Мама подтолкнула меня сзади...... и я подалась вперёд.
,К своей... другой матери.
Ushiromiya Ange,""".........Мама............ Ева......"""
Ushiromiya Eva,"""......Энджи........."""
Ushiromiya Ange,"""Если бы...... я назвала тебя так в тот день...... я могла бы ничего не испортить...... ......Мы могли бы...... вместе создать новый мир......"""
Ushiromiya Eva,"""Не нужно. ......Ты вернулась. ......Больше не нужно ничего говорить..."""
Ushiromiya Ange,"""Мама...... ......Мама............"""
Ushiromiya Eva,"""С возвращением, Энджи... ......Моя дорогая дочь......"""
Ushiromiya Ange,"""Мама...... ......Всегда...... и до конца...... ты была моим самым близким другом........."""
,Они вдвоём тихо обняли друг друга...... уткнувшись лицами друг другу в плечо и рыдая.
,Правда... ничего не стоила.
,В первую очередь...... она всегда в прошлом.
,"Смысл будущего — не узнать, что произошло в прошлом."
,"На самом деле важно... то, могу ли я по‐настоящему жить и процветать в той правде, которая есть сейчас."
,"Если я живу и процветаю, вот правда."
,"Пытаясь только увидеть правду прошлого, я была не более чем призраком в ловушке этого прошлого."
,С тех пор я не жила ни дня.
,......Теперь я действительно понимаю.
,Вот в чём...... настоящая правда......
Ushiromiya Ange,"""Я... буду жить... ......И помнить, как сильно все любили меня......"""
,Из‐за своей юности и эгоистичности я даже не помнила.
,"Доброго дедушку, который всегда баловал меня."
,Интересных тёть и дядь.
,Всех добрых и мягких служащих.
,......Всегда было... тепло.
,"Но я была юна и жестока, поэтому никогда не вспоминала обо всём этом."
,Всех исказило моё безответственное воображение...... и я совсем забыла правду......
,Теперь я ясно помню и понимаю.
,"Безусловно, та хэллоуинская вечеринка головоломок была иллюзией."
,Такого никогда не было.
,"......Но как же всё то веселье, которое у нас {i:было}, когда собрались родственники?......Всё то, что было таким же забавным, как эта вечеринка?.."
,И...... впервые после начала игры...
,"Я подошла к каждому из них...... чтобы поздороваться, поблагодарить и извиниться."
,"Поблагодарить дедушку за то, что он всегда баловал меня."
,Поблагодарить тёть и дядь.
,"Поблагодарить кузенов за то, что они всегда играли со мной, хотя я была такой эгоисткой."
,......И ещё я поблагодарила сказочных созданий и извинилась перед ними.
,Однажды в прошлом я сказала Сакутаро нечто ужасное.
,И сестрёнке Марии тоже.
Ushiromiya Ange,"""......Сестрёнка Мария, ты ведь и вправду была ведьмой?"""
Ushiromiya Maria,"""Всегда. ......Ты сама когда‐то приблизилась к этому уровню."""
Ushiromiya Ange,"""Нет. Я никогда не понимала по‐настоящему. ......Жалкая сестрёнка Мария со своей жалкой магией. ......Вот и всё, о чём я думала... ......Поэтому...... я не могла вытянуть фрагмент счастья, не могла даже найти его. ......Ты сама однажды сказала мне это...... сестрёнка......"""
Ushiromiya Maria,"""......Что поделать. Чтобы создать вселенную, нужны двое. ......У меня была Беато, а ты была совсем одна."""
Ushiromiya Ange,"""Нет. ......Если бы я назвала тётю Еву мамой, нас было бы двое. ......Я уверена, что смогла бы создать новый мир той же магией, что и ты, сестрёнка Мария."""
{f:5:Beatrice},"""......Всё это моя вина. Бутылки с посланиями, которые я бросила полушутя, вызвали в твоём будущем искажение и сломили тебя. ......Ответственность лежит на мне."""
Ushiromiya Ange,"""......Да, точно. Всё из‐за твоих бутылок с посланиями. Из‐за них люди начали подражать тебе и создавать подделки, превращая историю в безумие."""
,"Однако послания в бутылках, выброшенных Беато, не назвали преступником конкретного человека."
,"......Один из фальсификаторов написал распространившуюся как лесной пожар правдоподобную подделку, в которой преступник — Уширомия Ева..."
,"Даже если я лучше всех должна была знать, что такое невозможно...... в итоге я приняла её."
Ushiromiya Ange,""".........Ты не виновата, Беато. ......Сколько бы вокруг меня ни было людей с необоснованными подозрениями, ......внутри меня должна быть только одна правда. И всё равно я так запросто...... отказалась от своих тёплых воспоминаний обо всех вас...... и сдалась тем людям."""
{f:5:Beatrice},"""Нет‐нет. Если бы я не бросила бутылки с посланиями, будущее Роккенджимы никогда бы не стало центром таких странных заблуждений. Я несу ответственность за всё."""
Ushiromiya Ange,"""......Да. Верно, всё‐таки это и вправду твоя вина."""
{f:5:Beatrice},"""Бу. ......Раздражает то, как ты выразилась. ......Ты тоже отчасти виновата."""
Ushiromiya Ange,"""..................Да, ты права. Мы обе виноваты. ......И всё же, глупо набрасываться друг на друга. ......Ведь я ведьма будущего. Ты ведьма прошлого. ......Мне следует создать с помощью этой магии своё будущее. ......Мы обе в чём‐то несём ответственность, но ни одна из нас не имеет права винить другую."""
Ushiromiya Maria,"""......Я знала, что ты сможешь понять учение Меридж Сорсьер, Энджи."""
Ushiromiya Ange,"""Да. ......Как последний член Меридж Сорсьер...... я обязана передать магию сестрёнки."""
Ushiromiya Maria,"""Моя магия может сделать всех счастливыми."""
{f:5:Beatrice},"""Да!.. В кончиках твоих пальцев есть как чистая магия, так и злая!.."""
Ushiromiya Ange,"""......Верно. Магия может полностью измениться в зависимости от сердца. ......Если тебя не направят, ты не сможешь использовать магию правильно. ......А правильная магия может принести людям счастье."""
{f:5:Virgilia},"""Это прекрасно... ......Приносить людям счастье — единственная причина, по которой ведьмы обладают магией. ......Я очень рада узнать, что эти учения перешли от Бесконечных ведьм к последней ведьме..."""
{f:5:Beatrice},"""Извините, что у меня совсем не получилось их передать."""
Ushiromiya Maria,"""Ведьма будущего, {f:5:Энджи‐Беатриче}. ......Я отменяю твоё изгнание из Меридж Сорсьер."""
Sakutarou,"""Урю! Я знал, что Энджи вернётся!.."""
Mammon,"""Поздравляю, госпожа Энджи."""
Ushiromiya Ange,"""......Я думала, что поняла значение того времени, которое мы провели вместе. ......Извините. Мне очень жаль......"""
{f:5:Beatrice},"""Без двоих ведьмы не могут создать вселенную. ......В будущем ты будешь одна. Ты точно справишься?.."""
Ushiromiya Ange,"""Да, справлюсь. ......Я больше не одна. ......Я... буду жить. ......Со всеми. И я буду жить в будущем. Я клянусь продолжать жить, чтобы передать магию Меридж Сорсьер."""
Ushiromiya Ange,"""Магия сестрёнки спасла и меня. .........Многие нуждаются в магии. Как последняя ведьма Меридж Сорсьер, ......я обязана научить правильной магии и спасти как можно больше людей."""
{f:5:Beatrice},"""Ты действительно сможешь?.."""
Ushiromiya Ange,"""Конечно. Я в силах сделать это. Есть золотая магия, которую моя предшественница, {i:Ева‐Беатриче}, столько времени строила. Я унаследовала её всю. Так ведь?"""
Ushiromiya Eva,"""*хи‐хи*. ......Впрочем, если бы только моего здоровья хватило ещё ненадолго, я бы потратила её всю на себя."""
,*хи‐хи*...... аха‐ха‐ха‐ха‐ха‐ха‐ха.
,"Когда Энджи засмеялась, из её глаз снова потекли слёзы."
,"Все окружили Энджи с добрыми, тёплыми улыбками......"
,"Баттлер в одиночестве стоял в лабиринте розария, и на него тихо падали капли дождя......"
,Спустя некоторое время Энджи нашла его.
Ushiromiya Ange,""".........Братик......"""
Ushiromiya Battler,"""..............."""
,"Энджи, которая чувствовала себя виноватой, заметила гнев в выражении своего брата."
,"Поэтому...... она подумала, что он сейчас ударит её."
,Она закрыла глаза.
,Однако её брат мягко коснулся её.
,Он погладил Энджи по голове.
Ushiromiya Battler,"""......Эй."""
Ushiromiya Ange,"""........."""
Ushiromiya Battler,"""Правда...... не была ничем важным, верно?"""
Ushiromiya Ange,""".........Да. ......Хотя ты ждал здесь, пока я вернусь в такой тёплый мир...... Я всё время отворачивалась......"""
Ushiromiya Battler,"""Ты узнала правду."""
Ushiromiya Ange,""".........Да..."""
Ushiromiya Battler,"""И все твои надежды на то, что кто‐то мог чудом выжить и вернуться...... рухнули. ......Но теперь у тебя есть новая миссия, надежда на жизнь в будущем."""
Ushiromiya Ange,"""......Ты бережно хранил для меня эту драгоценную надежду, ......а я освободила и отпустила её. ......Это оказалось хуже ящика Пандоры. .....Правда, которую мне не нужно было знать, вылетела из коробки вместе со всеми моими надеждами...... оставив внутри одну пустоту..."""
Ushiromiya Battler,"""Ничего страшного. ......Она сейчас открыта, вот и всё. Пусть лучше там будет пустота, чем что‐нибудь гнилое. Ведь ложные надежды иногда могут вернуться и укусить."""
,Баттлер засмеялся.{n}С той же улыбкой он затем сказал ей.
Ushiromiya Battler,"""Мы уже мертвы."""
Ushiromiya Ange,""".........Да."""
Ushiromiya Battler,"""Ты 12 лет жила надеждой, что мы ещё можем быть живы. Теперь всё. С этим покончено."""
Ushiromiya Ange,"""Да. ......Знаю. С этого момента...... я шагну в новую жизнь."""
Ushiromiya Battler,"""Беато поместила Роккенджиму в кошачью коробку. Следующая ведьма, тётя Ева, всю свою жизнь охраняла крышку кошачьей коробки. ......Ведьма после, то есть ты, открыла эту крышку...... ну и что? Кому какое дело до правды прошлого?"""
Ushiromiya Ange,""".........Да. ......Отныне я буду жить по‐настоящему. И процветать будет моя личная правда."""
