Speaker,Russian (RU)
Shannon,"""Н‐ну...... к‐кто знает......"""
Gohda Toshiro,"""Миледи... Говорят, что слугу, которая плохо отзывалась о госпоже {f:5:Беатриче}, прокляли. К тому же, почётная комната — это её комната..."""
Shannon,"""......Даже вам, миледи... лучше передумать......"""
Ushiromiya Jessica,"""Почётная комната ведь сейчас заперта? Где ключ?"""
Gohda Toshiro,"""Разве не...... в ключнице?.."""
Shannon,"""Ка... кажется, господин Генджи хранит его рядом со своим креслом."""
Ushiromiya Jessica,"""Её можно открыть универсальным ключом, так? Одолжи‐ка мне свой."""
Shannon,"""Я... я не могу!.."""
Gohda Toshiro,"""Миледи, нельзя без причины приближаться к такому зловещему месту..."""
Ushiromiya Jessica,"""Эй, не называйте мой дом зловещим. И вообще, я решила. Если вы не можете дать мне универсальный ключ, есть ключ от самой почётной комнаты. Одолжите."""
Shannon,""".........Ми... ...миледи......"""
,Для Джессики выражения этих двоих казались худшим предзнаменованием больше всего остального.
,"Для неё были зловещими не ведьма и почётная комната, а *они* — Мария и другие, кто верят в ведьм."
,В конце концов Джессика вынудила их согласиться и принести ей ключ от почётной комнаты...
Willard H. Wright,"""Классическая проверка на храбрость — проверить, появится ли {f:5:Беатриче} в почётной комнате."""
Ushiromiya Jessica,"""Да, в общем‐то. ......И всё же, я удивляюсь своему тогдашнему упрямству. Наверное, это из‐за спора с такой маленькой девочкой."""
,"......Естественно, так вышло, что погода в эту ночь была ужасна."
,"Если честно, я даже пожалела, что сунула нос в нечто столь бессмысленное."
,"Но я уже столько наговорила, даже одолжила у них ключ."
,"Не могла же я встретить на следующий день Шаннон, дать ей спросить меня, как всё прошло, и ответить 'Ну, я испугалась, поэтому не стала, эхе‐хе'... Это было бы просто смешно."
,Обычно я иду спать задолго до 2:00.
,"Застав меня в коридоре в такое позднее время, мама наверняка накричала бы на меня."
,"Поэтому я ждала в своей комнате, уставившись на стрелки часов, которые были всё ближе к двум часам."
,"За окном лил невообразимый дождь и дул сильный ветер.{n}Особенно жуткими казались шуршащие, покачивающиеся деревья."
,"Я бы пожаловалась Шаннон и Годе на то, как они придумывают для моего дома истории о призраке...... но мне стало казаться, что эти истории могут и не быть такими невероятными."
,......Особняк Уширомия огромен.
,"Честно говоря, я даже не могу считать весь особняк своим домом."
,"Как говорила мама, к коридорам особняка Уширомия следует относиться как к общественным дорогам."
,"Иначе говоря, моя комната — часть моего дома...... а коридор и комнаты, в которые я обычно не захожу, — 'улица'."
,"Поэтому, хотя часть меня считала страшилку почётной комнаты глупостью...... другой части было так жутко, что она убеждала себя в правоте первой части."
,До 2:00 осталось 10 минут.
,"Если хочу быть в почётной комнате в два, нужно идти туда раньше."
Ushiromiya Jessica,"""......Кажется, пора. ......Извините, но я так просто не сдамся."""
,Ничего не случится. Я знаю.{n}Просто глупо потрачу несколько минут.
,"Я прикоснулась к ручке двери своей комнаты... и поразилась тому, до чего же она была неприятно холодной."
,В этой комнате я ещё могла отшучиваться.
,Ведь это {i:моя} комната.
,Но в коридоре всё иначе. ......Он... за пределами моей территории.
,И дверная ручка — барьер между ними — просто ледяная...
,"......Идиотка... Чего ты так боишься, я?"
,"Ты же не воспринимаешь всерьёз сплетни Шаннон, Годы... или, может, Кумасавы?.."
,Я докажу! В почётной комнате нет ничего необычного!..
,В коридоре горел тусклый свет.
,"До того, как мы ввели время выключения света, в коридорах было светлее."
,"Но чтобы не тратить энергию, мы начали снижать свет ночью до минимума."
,"Поэтому, хоть я и находилась в своём доме...... здесь была явная 'середина ночи'."
,"......Если мама узнает, что я в такое время устроила себе проверку на храбрость в почётной комнате, куда не должна заходить, у меня будет куча неприятностей."
,"Чтобы она не узнала, я затаила дыхание и шла как можно тише.{n}......Поэтому тишина казалась невероятно громкой."
,Хотя было очень тихо...... шумел жуткий ветер.
,Шуршание веток. Скрип столбов в этом старом особняке.
,"Что это был за звук, похожий на постукивание клювом о стекло?"
,"Несмотря на полную тишину...... из‐за всех тех мелких, подозрительных звуков становилось шумно."
,"Чёрт, вот дура. Надо было хоть фонарик с собой взять."
