Speaker,Russian (RU)
Ushiromiya Krauss,"""......Мы могли оказаться вовлечены в какую‐нибудь сумасшедшую игру отца. ...Я схожу к нему и послушаю, что он скажет на этот счёт. ......Правда сомневаюсь, что он покладисто меня выслушает."""
,Взрослые разделились.
,"Так они убедились, что дети были в безопасности, находясь в так называемой комнате кузин‐кузенов, расположенной на втором этаже домика для гостей."
,"Судя по всему, они засиделись за игрой до поздней ночи.{n}Все они громко посапывали, так что Роза решила не будить их."
,"Более того, Нанджо, вернувшийся вечером, тоже был в порядке.{n}Он, по‐видимому, придерживался принципа ""кто рано встает, тому Бог даёт"", так что уже не спал и был свеж."
,В это время Кирие с Хидэёши искали слуг.{n}Но никого не нашли.
,...Комната для прислуги в домике для гостей тоже пустовала.
Ushiromiya Rosa,"""......С детьми всё в порядке. Все они засиделись допоздна."""
Ushiromiya Hideyoshi,"""В комнате для прислуги никого. Я проверил график смен, и утренняя смена начинается с шести. Им сейчас полагается работать..."""
Ushiromiya Kyrie,"""В спальной комнате тоже ни души. Там расстелен футон, но он холодный."""
Ushiromiya Hideyoshi,"""Слушай, а ты в этом не ошибаешься? ......Это наверняка игра отца, спланированная по его приказам. Конечно же, он оставил те жуткие рисунки и где‐нибудь спрятался, пытаясь побудить нас к каким‐нибудь действиям."""
Ushiromiya Kyrie,"""......Намекаешь, он пытается выяснить, кто унаследует его богатства и имущество? ...Не слишком ли уж это..."""
Ushiromiya Rosa,"""Нет... ...Если за этим стоит отец, то это может и не оказаться таким уж странным."""
Ushiromiya Hideyoshi,"""Ведь, всё‐таки, отец любит крупные шалости. ......Это может оказаться какой‐нибудь тщательно обдуманный план ещё с тех времён, когда в холле была вывешена та эпитафия."""
Ushiromiya Kyrie,"""...В таком случае, интересно, объявит ли он игру или просто даст всему объяснение. ......Было бы неплохо, если бы сейчас возникло письмо с гербом, вроде того, что вручили Марии."""
Ushiromiya Rosa,"""............Да уж. Нии‐сан и остальные вполне могли уже отыскать подобное в особняке."""
Ushiromiya Hideyoshi,"""Доктор Нанджо. Вам что‐нибудь известно?"""
Nanjo Terumasa,"""......М‐мои извинения, но я не имею ни малейшего представления, что происходит. И всё‐таки... Да, понимаю, я могу легко себе представить, как Кинзо‐сан замыслил нечто столь крупное."""
Ushiromiya Hideyoshi,"""...Не пора ли нам вернуться в особняк? Может быть, они уже что‐нибудь там разыскали."""
Nanjo Terumasa,"""Если я не буду вам мешать, то тоже пойду."""
Ushiromiya Rosa,"""Я... я останусь здесь. ...Дети спят наверху. Мы не знаем, что происходит на самом деле. Так что будет неразумно оставлять их одних."""
Ushiromiya Kyrie,"""......Согласна. Я останусь с Розой‐сан и пригляжу за обстановкой. Передайте моему мужу, хорошо?"""
,Роза с Кирие остались в домике для гостей.{n}А Хидэёши в компании Нанджо вернулся в особняк.
,"А в это время, в особняке..."
,"В это было сложно поверить... Или, правильнее сказать, стремясь оправдать его дурное предчувствие..."
,Предположение Рудольфа попало в цель.
,"...Поскольку круг, нарисованный на дверях в котельную и гостиную, был обнаружен во многих местах в особняке."
Ushiromiya Rudolf,"""Аники!.. Как отец?"""
Ushiromiya Krauss,"""Нет, всё без толку. Он не отозвался. Я приложил ухо к двери, но никого не услышал."""
Ushiromiya Natsuhi,"""...Я нигде не могу найти слуг. ...Да куда же они могли запропаститься?..."""
Ushiromiya Eva,"""Это не смешно. Отец со слугами куда‐то попрятались, а дом разрисован странными магическими кругами. ......Что, чёрт возьми, происходит?!"""
,"Магические круги оказались не только на дверях в котельную и гостиную.{n}Обнаружились также два на втором этаже и один на третьем этаже, так что общее их число составило пять."
,"Одни и те же магические круги при запертых дверях, не позволяющих проверить, что творится за ними."
Ushiromiya Rudolf,"""...В общем, давайте сначала как‐нибудь разберёмся с котельной. Будет худо, если что‐то сломалось, а потом поймает огонь и взорвётся. ...Так что нам нужен ключ."""
Ushiromiya Natsuhi,"""Он должен быть в коробке с ключами в комнате для прислуги."""
,Они проверили коробку с ключами в комнате для слуг.
,"Поскольку каждый из слуг носил при себе универсальный ключ, таковые здесь не хранились."
,Но всем индивидуальным ключам полагалось храниться здесь.
Ushiromiya Krauss,"""............Здесь ключей навалом."""
Ushiromiya Eva,"""...Нужного здесь нет. Как бы мы ни искали, мы его не найдём."""
Ushiromiya Rudolf,"""Взгляни, Анеки. ......Здесь отсутствуют ключи к помещениям на дверях в которые нарисованы круги."""
Ushiromiya Natsuhi,"""......Действительно. ...Вот не было печали..."""
Ushiromiya Eva,"""Как будто кто‐то не хочет, чтобы кто‐то заходил в те комнаты с магическими кругами. ......Нет, они вообще не старались скрыть те круги, так что не наоборот ли?"""
Ushiromiya Rudolf,"""Думаю, что последнее. ...Это не кино, так что выломать дверь наверняка невозможно. Возможно, будет прок, если мы разобьём окно."""
,"Краусс слегка колебался, была ли данная ситуация достаточно критической, чтобы разбивать окно."
,"В это время вернулись Хидэёши и Нанджо.{n}В домике для гостей не обнаружилось ничего странного и дети были в порядке.{n}Они передали, что Роза и Кирие остались сторожить."
Nanjo Terumasa,"""Доброе утро. ...Я слышал, что произошло что‐то странное."""
Ushiromiya Krauss,"""Доброе утро, доктор Нанджо. ...Прошу прощения, что разбудил вас с утра пораньше."""
Ushiromiya Hideyoshi,"""В чём дело? Письмо нашли, что ли? Я был уверен, что вы уже что‐нибудь такое отыскали..."""
Ushiromiya Eva,"""......Ты прав. Я тоже полагала, что это была большая шутка или игра отца... Но в таком случае бы пришло письмо, уведомляющее нас об этом. Вроде того письма Марии‐чан."""
Ushiromiya Rudolf,"""А что если объявлением игры было как раз письмо Марии‐чан? Подробности игры — 'попытайтесь разгадать загадку эпитафии', уже были изложены."""
Ushiromiya Krauss,"""Тогда что означают пять магических кругов, обнаруженных нами в особняке? ...А исчезновение слуг."""
Ushiromiya Eva,"""......Нацухи‐нээ‐сан. Сколько слуг должны были сегодня работать?"""
Ushiromiya Natsuhi,"""А? .........Генджи, Года... Итого пять, а что?"""
Ushiromiya Rudolf,"""......Итак, должно быть пять слуг. А магических кругов тоже пять. ......Может и совпадение, но оно меня тревожит."""
Ushiromiya Eva,"""...Нии‐сан. Давай разобьём окно. Мы должны проверить, что происходит внутри."""
Ushiromiya Krauss,"""............Выбора нет. Только аккуратней."""
,"Приняв решение, Краусс дал добро разбить окно."
,"И он решил, что первой комнатой, в которую они разобьют окно, будет гостиная на первом этаже, до окон которой легче всего дотянуться."
,"Они надеялись, что им удастся заглянуть в окно, но занавески были опущены, закрывая им обзор."
,"Рудольф обошёл сад в поисках чего‐нибудь, чем можно разбить окно."
,"Наконец он набрел на камень, превосходящий размерами его кулак, и вернулся."
Ushiromiya Eva,"""Всё стекло разбивать необязательно. Просто проделай отверстие достаточное, чтобы дотянуться до замка."""
Ushiromiya Rudolf,"""Ты только особо не надейся, ладно?"""
,"Подняв камень, Рудольф несколько раз ударил по стеклу."
,"Наконец он пробил отверстие, размеры которого позволяли дотянуться до замка снаружи."
,"...Прикрыв руку платком, он просунул её в то отверстие и аккуратно отпер окно."
Ushiromiya Rudolf,"""Позже нам следует прикрыть его упаковочной лентой. А то дождь задувает."""
,"Когда он внезапно открыл окно, занавески бешено затанцевали, ведомые ветром и дождём. Затем занавеску отдуло вбок."
,...Их глазам наконец‐то нормально отрылась гостиная.
,"Они ощутили некоторое облегчение. ......Поскольку они думали, что увидят ещё один дикий магический круг внутри комнаты или, быть может, следы какого‐нибудь страшного ритуала."
,"Как бы там ни было, они не горели желанием прохлаждаться под дождём, так что шестеро человек: Краусс, Нацухи, Ева, Хидэёши, Рудольф и Нанджо вместе забрались в гостиную."
Nanjo Terumasa,"""......Вроде... Ничего особенно не изменилось..."""
Ushiromiya Krauss,""".........Э?.."""
Ushiromiya Natsuhi,"""Что случилось с Шаннон?!"""
Ushiromiya Eva,"""Стоп, стоп, ты в порядке?! Что с тобой случилось?!"""
Ushiromiya Hideyoshi,"""Кровь, кровь! Д‐д‐доктор Нанджо, взгляните на это!"""
Ushiromiya Rudolf,"""Эй, Шаннон‐чан! Ты в порядке?! Ответь мне!"""
Nanjo Terumasa,"""Н‐не трясите её... Я исследую её состояние..."""
,"Она находилась в тени дивана, поэтому они не заметили её, пока не забрались в комнату."
,Шаннон лежала на полу с ярко красным пятном на груди...
{f:5:Beatrice},"""Эгей, Баттле‐е‐е‐ер, ты где‐е‐е‐е? Смотри, смотри, вот и труп Шаннон объявился, видишь~~~? Я больше не стану тебя обижать, так что вылезай."""
{f:5:Beatrice},"""......Хм‐м‐м? А, вот ты где. Что ты делаешь схватившись за голову в таком месте?"""
Ushiromiya Battler,"""........................"""
,"Баттлер находился под столом, на корточках, схватившись за голову... Его жалкая поза ясно говорила, что он не хочет ничего ни видеть, ни слышать..."
,Слышал ли он издевательский голос {f:5:Беатриче}?
,"...Не слышал или притворялся, что не слышит? В любом случае было очевидно, что он окружил своё сердце скорлупой..."
Ronove,"""Пу‐ку‐ку‐ку... ......Уж не слишком ли вы его запутали, миледи. После такой демонстрации, а затем требования привести контраргументы, я могу понять, почему он впал в уныние."""
{f:5:Beatrice},"""Эй, Баттлер. Если ты не можешь привести контраргумент, то сдайся, ладно? Сейчас твой ход. Если ты не сделаешь ход, не объявишь, что отказываешься от него или не заявишь, что сдаешься, то так мы далеко не уедем."""
Ushiromiya Battler,"""........................ни."""
{f:5:Beatrice},"""......А? Что ты сказал? Я тебя не расслышала."""
Ushiromiya Battler,"""Я сказал усохни! А‐а‐а, заткнись, заткнись, заткни‐и‐ись!!! Ведьма? Магия?! Делай что хочешь, но я не верю, не верю ни во что из того, блин, блин, блин, блин, блин!"""
Ushiromiya Battler,"""Не разговаривай со мной, не показывай мне ничего, исчезни, исчезни, исчезни! Не маячь своей дурной рожей передо мно‐о‐о‐о‐ой!!!"""
{f:5:Beatrice},"""..................!"""
,{f:5:Беатриче} неосознанно содрогнулась от этой внезапной вспышки ярости Баттлера.
{f:5:Beatrice},"""......Ч‐что бы ты ни говорил... Если ты не сделаешь свой ход, мой черёд никогда не настанет. Я пытаюсь донести до тебя, чтобы ты не давал мне скучать, но..."""
Ushiromiya Battler,"""Мне плевать, усохни, заткни‐и‐ись!!! Кому сдалась твоя игра, я больше не стану в ней участвовать! Если твой ход не придёт, пока не сделаю свой, то и жди целую вечность!"""
Ushiromiya Battler,"""А‐а‐а‐а, я не знаю, не знаю, не понимаю! Я не приму ведьм или магию, я не приму подобную чушь! Уо‐о‐о‐о‐о‐о‐о, не разговаривайте со мно‐о‐о‐о‐ой!!!"""
,"......Я больше не знаю, что есть что.{n}Как я могу сопротивляться, когда мне показали такое безумство..."
,Я бесцельно бродил по розарию.
,"......Дождь лил как из ведра, но это не означало, что моё тело намокло. ...Я лишь ощущал одиночество слоняясь среди ветра и дождя без зонта."
Ushiromiya Battler,"""...............Наверное... Я проиграл ей уже очень давно."""
,"...Вообще, в прошлой игре, я всё гадаю, достигли ли мы чёткого исхода."
,"Ведь я сдался на какое‐то время.{n}Итак, мир оказался окрашен ведьмами и магией."
,"......Роккенджима сейчас — иной мир, где, не таясь, разгуливают ведьмы, колдующие странную магию."
,...Дело тут не в принятии или отрицании.
,"Наверное, я ошибочно допустил, будто на равных играю в игру с Беато."
,"Я уже потерпел поражение в прошлой игре... И это, наверное, мой песенный ритуал сдачи."
,Совсем недавно в розарии разыгралась ужасная битва.{n}Я видел её собственными глазами.
,"Я пнул землю. ......Она, разумеется, оказалась твёрдой.{n}Только лужа плюхнула."
,"Несколько башен разверзли эту землю, возносясь, словно какие‐то высотные здания."
,"......Чем больше я пинал землю, тем отчётливее понимал, что подобное не может быть возможным."
,"Но в силу этой причины я не мог объяснить случившееся у меня на глаза ничем иным, кроме магии..."
Ushiromiya Battler,"""......Запертая комната с ключом, запертым внутри. Опять это. Я знаю, что этот приём используют для продления детективного романа. ......Но... всё же... Эта сверкающая громадина... Блин..."""
,"""............Я смотрю, моя ученица доставила тебе изрядно хлопот."""
Ushiromiya Battler,"""...А? .........Это ты..."""
,"Кто‐то внезапно заговорил со мной, что заставило меня обернуться, чтобы в беседке розария увидеть... {f:5:Беатриче}‐предшественницу, которую недавно победила {f:5:Беатриче}."
Ushiromiya Battler,""".........А я думал, что ты померла. Так ты выжила."""
,"""Нет, умерла. ...Теперь я не более чем побежденная шахматная фигура, коротающая время вне шахматной доски."""
Ushiromiya Battler,"""Ты учитель Беато, так? То есть, другими словами, тоже ведьма."""
,"""......Да, это так."""
Ushiromiya Battler,"""Хе. То есть, получается... Что ведьмы и впрямь существуют? И я не тот, кто способен одолеть её. Это по плечу тебе, поскольку в твоём распоряжении классная магия, не так ли? ...Я же теперь бесполезен. Я больше ничего не могу сделать..."""
,"""............Охохонюшки. Неужели ты совсем сдался?"""
Ushiromiya Battler,"""Что значит, сдался?! Как, по‐твоему, мне это объяснить?! Вылезающие из земли и падающие башни! Огромные великаны со щитами, метающие копья!"""
Ushiromiya Battler,"""А‐а, при одном воспоминании мне дурно становится, ведь уже и рассуждать бесполезно, не так ли?!! Мы оставили уровень уловок и объяснений посредством людей‐преступников! А‐а‐а‐а‐а‐а, блин‐блин‐блин‐блин!"""
,"""Успокойся. ......Я не более чем фигура на игровой доске этого дитя. Будучи убранной с игровой доски, я больше не являюсь сущностью, способной что‐нибудь сделать."""
,"""Но именно ты её противник. Поскольку пока ты не сдашься, ты всегда будешь иметь возможность нанести ей ответный удар."""
Ushiromiya Battler,"""Заткнись! Разве не ты тоже декламировала странные заклинания и призывала башни и копья?!!"""
Ushiromiya Battler,"""Какие ещё ответные удары?! Ты собираешься научить меня магии, чтобы я принял участие в том масштабном магическом бою?!!"""
,"""......Если хочешь, я могу немного поучить тебя магии."""
Ushiromiya Battler,"""О, как раз то, что мне надо! Будь добра, надели меня крутой магией, позволяющей раздробить ей грудь одним ударом! Ха, не компостируй мне мозги!"""
,"""Я слышала, что в японской магии есть ритуал молитвы для призыва дождя. Тебе известно о ней?"""
Ushiromiya Battler,"""Ритуал дождя? Это когда бросают вещи в огонь и танцуют? ......Так это не магия. Говорят, что огонь создает восходящую тягу, в результате чего собираются дождевые облака. Это общепринятое научное явление."""
,"""О? ...А я полагала, что это некая форма восточной магии, но это не магия? Я считала, что люди предлагали священный огонь небесам, включая танец уважения, чтобы мольба о дожде достигла богов."""
Ushiromiya Battler,"""Может, люди так и поступали давным‐давно. Но большинство оккультных вещей получили научное объяснение."""
,"""Почему вещи горят? Не потому ли, что они содержат флогистон?"""
Ushiromiya Battler,"""......Нет, горение происходит вследствие химической реакции. Лавуазье опроверг теорию флогистона."""
,"""Почему тепло передаётся через предметы? Не потому ли, что материал содержит калории?"""
Ushiromiya Battler,"""...Если не ошибаюсь, это опроверг Джоуль. Тепло является энергией, а не веществом."""
,"""Ты хорошо учился. Твои знания верны."""
Ushiromiya Battler,"""...Но это всего лишь общеизвестные факты."""
,"""Флогистон, калории и со временем даже любовь божья. ......Все они становятся бессильными перед научным объяснением. В прошлом меня учили, что яблоко падает с дерева, благодаря любви божьей, чтобы людям досталась еда."""
Ushiromiya Battler,"""Любовь божья вместо силы притяжения? ...Ну, это, скорее, пережитки периода, когда всё вокруг предпочитали объяснять религией вместо науки."""
,"""Совершенно верно. В прошлом люди называли предел своих знаний... Нет, само своё невежество, магией. ...Совсем как в случае с тем ритуалом дождя, о котором мы говорили."""
,"""Знали ли люди в древние времена о существовании научного объяснения, что огонь вызывал тепло для создания восходящей тяги, призывающей облака? Даже без понимания сути процесса, они, как минимум, знали результат."""
Ushiromiya Battler,"""......Такое наверняка частенько происходило. Есть так называемая мудрость предков. Даже не понимая причины, благодаря опыту, они знали, что достигнут результата. ...Явления, чьих принципов действия они не понимали, были для них всё равно что магией."""
,"Как и сказала эта особа, древние люди, не знающие принципов действия, наверняка верили, что через ритуал дождя их желание достигнет небес и вызовет дождь."
,Для них это определённо была магия.{n}Пока они не понимали восходящую тягу...
,"""Если нажимаешь на переключатель, загорается свет. ......Дети не знают научные принципы зажжения лампочки, им известен лишь результат, когда они нажимают переключатель. Если они получают результат без знания принципов, разве это не магия для них?"""
Ushiromiya Battler,"""............Очень интересно. ...Ну, логически это так. ...Например, я не имею понятия, почему электронно‐лучевая трубка показывает изображение в телевизоре."""
Ushiromiya Battler,"""Однако я считаю совершенно обычным видеть изображение в телевизоре. Даже если я не понимаю принципов работы этой трубки, я хотя бы знаю, что, нажав на переключатель, я смогу посмотреть телевизор."""
Ushiromiya Battler,"""...Аналогично и с ритуалом дождя без понимания восходящей тяги. ......Другими словами, если я не знаю принципов работы, даже телевизор кажется магией. Нет, можно ли сказать, что это и есть магия?"""
,"""Ты знаешь, из чего сделаны электронно‐лучевые? Тебе доводилось разбирать их и заглядывать внутрь?"""
Ushiromiya Battler,"""......Не‐а. Помнится, я однажды читал об этом в книжке, но материал оказался сложноват для меня, так что я ничего не понял. Если не ошибаюсь, электроны бьют флуоресцентный материал, из‐за чего возникает свечение или что‐то в этом роде..."""
,"""Врёт всё твоя книга. На самом деле в этих трубках заперты маленькие человечки под названием гремлины, которые и делают всю работу магией."""
Ushiromiya Battler,"""А?! Что за вздор, такого не может быть!"""
,"""Как ты можешь отрицать это, если никогда не заглядывал внутрь электронно‐лучевой трубки?"""
Ushiromiya Battler,"""......Хоть и не заглядывал, но могу заявить, что маленьких человечков определённо не существует!"""
,"""Поскольку здесь нет такой трубки, это невозможно доказать."""
Ushiromiya Battler,"""Д‐да, прямо сейчас это не доказать, но позже я могу где‐нибудь разобрать телевизор, показать тебе трубку и сразу же выиграть спор!"""
,"""То есть, другими словами, мою 'магическую теорию' о гремлинах, запертых в электронно‐лучевой трубке и выдающих изображение при помощи магии, невозможно опровергнуть, пока мы не взглянем внутрь этой трубки, верно?"""
Ushiromiya Battler,""".........Э... Ёлки‐палки, опять это? Намекаешь, что это 'Доказательство дьявола'? Это ваш излюбленный ведьмовской трюк."""
,"""Доказательство дьявола представляет собой форму коварной софистики, основанной на заявлении о невозможности доказательства отрицательного факта. Однако это отличается от того, что я сказала о электронно‐лучевых трубках. Спор о трубках можно завершить, разобрав на части какой‐нибудь телевизор."""
Ushiromiya Battler,"""......Ты права. Это не 'Доказательство дьявола'."""
,"""Научная теория, предлагаемая тобой и магическая теория, предлагаемая мною. ...Одна из них является правдой. И убедиться в правдивости одной из них можно, стоит только заглянуть внутрь электронно‐лучевой трубки. Однако, пока этого не произойдёт, мы не можем отрицать теории друг друга."""
,"""Так что хоть и имеется лишь одна правда, пока ты не заглянешь в электронно‐лучевую трубку, то возможно существование двух конфликтующих правд. ......Иная вселенная, где при необходимости существования одной правды, одновременно могут существовать две правды."""
,"Жива или мертва кошка в ящике?{n}Если ты откроешь ящик, то узнаешь ответ. Ты узнаешь ответ."
,"Однако, пока ты не откроешь ящик, ты можешь утверждать, что кошка жива, а также, что она мертва."
,"Каждая из противоборствующих сторон заявляет, что их правда ""верна"", и как бы не конфликтовали обе стороны, ни одна не победит, пока ящик останется закрытым."
,"Другими словами, существует две правды одновременно."
,"И хотя в ящике может быть лишь одна кошка, в нём, как в странном параллельном мире, находятся мёртвая и живая кошки."
,Таким местом сейчас является Роккенджима.
,"......Этот остров на данный момент представляет собой место, где одновременно существуют научная и магическая теории."
,"...На взгляд представителя науки вроде тебя, может показаться, что этот остров засосало в мир магии."
,"Может и так, но не совсем точно."
,"Строго говоря, он переместился из мира науки в пробел между этим миром и миром магии."
,"Поэтому на посторонний взгляд может показаться, что мир склонился в сторону магии."
,......На самом же деле данный остров находится в идеально неопределённом положении по отношению к противоборствующим мирам.
Ushiromiya Battler,"""......Не совсем понял... Пробел между реальностью и магией? Идеально неопределённый мир? Как так? Разве дела у меня постоянно не шли неважно?!"""
,"""Тогда, быть может, тебе следует размышлять в таком ключе. Это судебное разбирательство. Воспринимай это как суд, где ты и {f:5:Беатриче} выдвигаете противоположные иски. Совсем как дело об электронно‐лучевой трубке."""
,"""Это дитя заявляет, что в электронно‐лучевой трубке сидят маленькие человечки. И она объясняет одну вещь за другой, рассказывая о жизни человечков, как они выглядят, каким типом магической силы наделены. ......А ты?"""
Ushiromiya Battler,"""......Ну, а я сижу в библиотеке и привожу контраргументы, объясняя строение электронно‐лучевой трубки."""
,"""На данный момент твое заявление и заявление этого ребёнка существуют в суде одновременно. ......Если ты выслушаешь заявление этого ребёнка, то можешь воспринять его как правду. И начать видеть его как правду.{i:Именно это тебе и продемонстрировали}."""
Ushiromiya Battler,"""........................"""
,"""В данный момент ведьмы и магия могут существовать на Роккенджиме как правда. ...Однако пока не открыт ящик с кошкой, в этом мире наличествует неопределённость. Вся ситуация может быть объяснена обеими сторонами одновременно. Правда, в свою очередь, существует лишь одна."""
,"""Правда становится единой посредством наблюдения, и бесчисленные правды сплетаются в одну правду. Совсем как в суде, когда судья выносит приговор. Две правды из заявлений прокурора и защитника связываются приговором, преображаясь в одну."""
Ushiromiya Battler,""".........Выражаясь твоими словами... Этот остров является миром до заглядывания внутрь электронно‐лучевой трубки, так? Таким образом, ни научную, ни магическую теорию нельзя отрицать. А поскольку их нельзя отрицать..."""
,"""Обе могут существовать как правда. Это значит, что ведьмы с магией могут существовать. ...Однако в то же время твоё отрицающее мнение тоже существует как правда."""
,""".........Это мир, в котором одновременно могут существовать две конфликтующие вещи. И это мир, где две конфликтующие правды не могут опровергнуть одна другую. .........Теперь ты понял?"""
Ushiromiya Battler,"""..................Другими словами... какую бы крутую магию Беато бы мне ни демонстрировала... Это будет всего лишь заявление со стороны магической теории, не опровергающей мою."""
Ushiromiya Battler,"""Итак, 'какую бы магию Беато ни показывала, в данном мире это не может стать абсолютным доказательством существования'."""
,"""Именно так. Это дитя может даже попытаться объяснить падение яблока с дерева посредством магии. Она может взмахнуть своей трубкой и сорвать яблоко при помощи магии, {i:заявив}, что это она заставила его упасть на землю."""
,"""Однако это будет не более чем одно из её заявлений. Ни одно из её заявлений не может помешать тебе сделать своё заявление. ......При таком раскладе данный мир довольно‐таки беспристрастен к обеим сторонам."""
Ushiromiya Battler,""".........Я понял... И всё‐таки. Следуя такой логике, если я приведу веский аргумент при помощи 'научной теории', и он столкнётся с её 'магической теорией', то мне всё равно не выиграть у неё. Более того, окончательный приговор не последует, пока мы не заглянем в электронно‐лучевую трубку."""
Ushiromiya Battler,""".........Да и где в этом мире взять электронно‐лучевую трубку? ...А значит и спора у нас не выйдет. ......Разве не дурно было бы, поладь мы и оба загляни в электронно‐лучевую трубку?"""
Ushiromiya Battler,"""Если там есть маленькие человечки, то её взяла. Если нет, то моя победа. ......Зачем нам продолжать этот спор не заглядывая в трубку?"""
,"""Это и есть 'игра', в которой она бросила тебе вызов. Наверное, вместо суда мне следует в качестве примера привести шахматы. Победа или поражение не определяются судьёй. Вы сами определяете, что есть что."""
Ushiromiya Battler,"""......Можно ли выиграть в споре с оппонентом в двинутом мире, где одновременно существуют несколько правд?"""
