Speaker,Russian (RU)
Ushiromiya Rudolf,"""Не болтай ерунды. Разве не работа детей сторожить дом с мамой?"""
Ushiromiya Eva,"""............В чём дело? Что‐то произошло?"""
Ushiromiya Hideyoshi,"""Извини, я тебя разбудил? ...Похоже, что Роза‐сан с Марией‐чан вышли на улицу. ...Как неосторожно с её стороны."""
Ushiromiya Eva,"""Роза и Мария‐чан... снаружи? В розарии?!"""
Ushiromiya Hideyoshi,"""Именно так. ...О, ты слышала? Мария‐чан подняла шум, поскольку хотела увидеть ту розу."""
Ushiromiya Eva,"""......Они... Они не должны... идти в розарий! Скажите ей остановиться!.."""
Ushiromiya Hideyoshi,"""С‐сейчас это уже бессмысленно, поскольку они ушли уже какое‐то время назад. ......Право, как неосторожно с их стороны."""
Ushiromiya Eva,""".........Да не в этом дело... ...Только не в розарий... ...Там ведьма... И она жаждет жертв! Роза, ты не должна идти туда... о‐о‐о‐о‐о‐о‐о‐о‐о..."""
,"...Ева вновь съёжилась, схватившись за голову.{n}......Выглядела она крайне неважно."
Ushiromiya Hideyoshi,"""В чём дело? Тебе приснилось что‐то плохое из‐за температуры?"""
Ushiromiya Eva,"""............Это сон... да... ............Ведьма, делающая это с Розой в розарии... .........Точно. ...Это сон... да..."""
Ushiromiya Hideyoshi,"""Успокойся. Я тоже в этой комнате. На двери установлена цепочка. На окне задвинута защелка, да вдобавок и ружьё имеется. Эта комната как крепость. Тебе нечего бояться."""
,"Хидэёши ударил себе кулаком в грудь, пытаясь успокоить Еву, но её выражение лица не изменилось."
,"...Укрывшись одеялом, Ева молилась, чтобы тот приснившийся ей отвратительный кошмар оказался всего лишь сном..."
{f:5:Virgilia},"""В центре Розария Рудольф опознал трупы Розы и Марии. После этого он вернулся в домик для гостей, позвал на помощь и они перенесли оба тела в домик для гостей."""
{f:5:Virgilia},"""Если мы можем доверять обследованию доктора Нанджо, то причиной смерти Розы явился колющий удар острым концом ограды в продолговатый мозг. Марию же предположительно задушили голыми руками. Однако в силу 'Доказательства дьявола' мы не можем исключать ошибочный диагноз."""
{f:5:Beatrice},"""......Я скажу это красным. {p:1:Роза и Мария умерли}. {p:1:Причины смерти соответствуют диагнозу доктора Нанджо}. ......Её не съел паук и не раздавил торт величиной с гору. Не переживай."""
Ushiromiya Battler,""".........Так ты утверждаешь, что хоть и продолжительно забавлялась их смертью, всё в порядке, поскольку трупы чисты... Я ни за что не прощу тебя. ...Я ни за что не забуду те истязания, которым ты подвергла тётю Розу, поэтому я не прощу тебя..."""
{f:5:Beatrice},"""...Я... я же сказала, это не моих рук дело...... ...По мне, я устроила им гораздо более мирную смерть по сравнению с её художествами..."""
Ushiromiya Battler,"""Заткнись к чёртовой матери. Я не желаю тебя слушать. .........Утверждалось, что на острове находится не более чем 18 человек, а теперь 8 из них уже мертвы, так что осталось 10 человек в качестве подозреваемых. Один из них наверняка убил этих двоих."""
Ushiromiya Battler,"""...Или могла смерть оказаться случайной? Например, Мария закатила истерику, а когда тётя Роза попытался заставить её перестать плакать, то не рассчитала сил и случайно убила её. Это настолько вывело её из равновесия, что она поскользнулась, упала, приземлилась на забор и, к несчастью, умерла."""
Ushiromiya Battler,"""......Ну как? Таким образом ведьмовская магия тут не нужна."""
{f:5:Beatrice},"""......Ну, это не так. На деле Роза с Марией..."""
Ushiromiya Battler,"""Помолчи. Разве я не сказал, что не желаю слышать тебя? Ты как бельмо на глазу, так что исчезни. Чудовище."""
,Баттлер сказал это без гнева... Но очень холодным голосом.
,"...Беато тоже ощутила какое‐то отклонение.{n}В поединке они оба, не сдерживаясь, нападали друг на друга."
,Однако он даже не выходил на ринг.{n}Она ощущала его холодность.
,"И она не находила это интересным.{n}...Она подумала о том, чтобы вспылить, но сдержалась."
,"Наверное, хоть она и была невинной и ребячливой, но обладала достаточным здравым смыслом, чтобы понять ошибочность ссоры в данный момент."
{f:5:Beatrice},"""........................Вот как? Тогда я скроюсь. ...Ронове, продолжи вместо меня."""
Ronove,"""Разумеется. ...Вас это устроит, Баттлер‐сама?"""
{f:5:Virgilia},""".........Насчёт этого претензий не имею. Если Баттлер‐кун заявляет, что не хочет видеть лица Беато, то всё в порядке."""
Ushiromiya Battler,"""Делайте что хотите. ...Если я смогу жить, не видя лица этого чудовища, то всё остальное меня не волнует."""
{f:5:Beatrice},"""......Эй, погоди секунду. ...Ты всё твердишь чудовище, чудовище, но красиво ли говорить подобные слова в мой адрес?"""
{f:5:Beatrice},"""......Почему ты инстинктивно так меня ненавидишь, Баттлер? Ведь то была не я, то была моя последовательница..."""
Ushiromiya Battler,""".........Я, в общем‐то, сержусь не только за этот момент. А за всё, что было с самого начала."""
{f:5:Beatrice},"""Слушай, Баттлер. Не пойми превратно, хорошо? Разве мы не являемся парой игроков, противостоящих друг другу за партией? ...Мы ищем ходы, способные причинить боль друг другу, но..."""
Ushiromiya Battler,"""Не пойми неправильно. Я не ненавижу тебя за то, что ты моя противница в этой странной игре, суть которой приму я тебя как ведьму или нет. ......Что бы ни случилось, я не прощу тебя за твою бессмысленную жестокость."""
{f:5:Beatrice},"""Так ведь серийный убийца является частью данной игры... Некоторой жестокости избежать невозможно..."""
Ushiromiya Battler,"""Я говорю не про этот конкретный случай. А про прошлый и позапрошлый разы. ......Вскрыть всем животы и наполнить их конфетами, изуродовать лица, какой смысл был во всём этом?"""
{f:5:Beatrice},"""............Это... ну..."""
Ushiromiya Battler,"""Вся эта ахинея с убийствами в запертых комнатах, уловками и алиби. Ладно, пусть будет так. Ты хочешь утвердить, что убийства были совершены магией, и я с зубовным скрежетом приму необходимость совершения этих запутанных преступлений."""
Ushiromiya Battler,"""......Но что все эти чудовищные убийства должны означать?"""
{f:5:Beatrice},"""............Ну, м‐м‐м... ничего особенного..."""
Ushiromiya Battler,"""Вот именно. Никакого особенного значения. Ты дурачишься, кромсая трупы ради развлечения. Это не имеет никакого отношения к тому, ведьма ли ты, и могли или нет те преступления совершаться при помощи магии."""
Ushiromiya Battler,"""Ты исследуешь глубины жестокости ради развлечения. И это не потому, что ты ведьма или что‐то в этом роде. Есть вещи, которые я не могу простить как человек."""
{f:5:Beatrice},""".........Чт... Что ты имеешь в виду 'как человек'?"""
Ushiromiya Battler,"""Например, для этой игры в первые сумерки погибло шесть человек. ...Ну, кроме сожженного до черноты дедушкиного трупа, остальные были убиты нормальным способом без осквернения трупов."""
Ushiromiya Battler,"""...Не было ясно, являлось ли орудием копьё или его огнестрельная разновидность, но как бы там ни было, допустимых пределов убийство не пересекало. Оно было гораздо лучше, чем бессмысленная чудовищность и жестокость первых сумерек второй и первой игры."""
Ushiromiya Battler,"""И на этот раз имелось шесть запертых комнат, составляющих между собой цепочку. ......Это было даже интересно. Когда мы в тот раз обменивались выпадами, говоря начистоту, мне было даже немного весело."""
Ushiromiya Battler,"""...Ты лихорадочно пыталась вынудить меня принять твоё существование, а я лихорадочно пытался отрицать тебя. ...Мы оба лихорадочно делали всё, что могли."""
Ushiromiya Battler,"""Может, это прозвучит и странно, но я ощутил слабое чувство спортивного состязания между нами. ...Мы существуем в конфликте, но я немного подумал, что мы можем хоть {i:самую малость} понять существование друг друга."""
Ushiromiya Battler,""".........Но теперь от этого чувства не осталось и следа."""
{f:5:Beatrice},"""В‐вот тут‐то ты и понимаешь неправильно! Это была не я..."""
Ushiromiya Battler,"""Дело не в этом. Я не про это говорю! ......Ты наблюдала, как тётю Розу раз за разом страшно убивают, и ухмылялась, словно это было интересное зрелище."""
Ushiromiya Battler,"......Когда я это увидел, то испытал глубокое разочарование."
Ushiromiya Battler,"Когда я понял, что твоё решение убить их более мирным способом было не более чем маленькой причудой, а твой жестокий характер ничуть не изменился, я глубоко разочаровался."
Ushiromiya Battler,"Но этого мало, ты даже искренне наслаждалась жесткой смертью.{n}Ты не вела себя жестоко, чтобы обидеть меня."
Ushiromiya Battler,"...Ты на самом деле, неподдельно наслаждалась жесткостью.{n}Твой характер позволяет тебе наслаждаться ею."
Ushiromiya Battler,"Ты сказала, что я даже могу посчитать убийство тёти Розы раз за разом весёлым зрелищем."
Ushiromiya Battler,"То был не сарказм. Ты наслаждалась этим от всего сердца, хотела, чтобы я этому симпатизировал и сказала, что я даже могу найти это весёлым."
Ushiromiya Battler,......В тот момент я оказался разочарован и осознал правду.
Ushiromiya Battler,"""Проблема не в том, ведьма ты или нет. ......Я не прощу эту твою жестокость. И я не могу понять её! Тем паче простить! Тем не менее, я продолжу эту игру о принятии и отвержении ведьм. Отступать не намерен, а проиграю — приму поражение."""
Ushiromiya Battler,"""Однако твоя бессмысленная жестокость совершенно не нужна в этой игре. Поэтому я решил, что не приму тебя в качестве противника. Ронове будет в сто раз лучше. В отличие от тебя, он не имеет такого жестокого увлечения. А если и имеет, то не наделен ужасным вкусом демонстрировать это моим глазам."""
Ushiromiya Battler,"""......Именно так, у тебя ужасный вкус. Ты бессердечна и жестока, потому не можешь понять. Такое неприятно в противнике. Поэтому я больше не желаю видеть твоего лица."""
,"Пока Баттлер продолжал свой монолог, шокированная Беато молчала."
,"Наверное, она не понимала, что ей говорят, и это был признак того, что она старается понять изо всех сил."
,"Выражение её лица сменялось то сердитым, то расстроенным, то смелым, словно сама не знала как ей себя повести."
,"В конце концов, она решила честно отобразить свои чувства, словно пришла в себя и устало пожала плечами."
{f:5:Beatrice},"""...........................В таком случае поступай как знаешь. Отныне я продолжу игру через Ронове. ......У тебя не будет претензий, пока я не буду показывать себя, так?"""
Ushiromiya Battler,"""......Пока да. Но я ни за что не прощу все твои жестокие поступки до этого момента. Поэтому я ни за что не приму тебя. По этой же причине я не отклоню назначенного тобой поединка. И уж определённо не проиграю. ...Вот и всё."""
{f:5:Virgilia},"""............Беато. Какие бы оправдания ты сейчас ни привела, его впечатление не изменится. ...Мне позже надо будет кое о чём поговорить. А пока что ретируйся."""
{f:5:Beatrice},"""...............Хм‐м‐м... ...Понимаю. ...Тогда я скрою себя, пока вы меня не позовёте..."""
,"С выражением одиночества на лице, Беато повернулась к ним спиной и исчезла."
,...Баттлер наблюдал это со слегка недовольным лицом.
,"Он полагал, что его аргументы были железные, но по какой‐то причине настроение его не улучшилось."
Ushiromiya Battler,"""......Она... дура."""
{f:5:Virgilia},""".........Согласна. Дура и честная девушка."""
Ushiromiya Battler,"""Эта дура наблюдала вместе со мной как тётю Розу ужасно убивают, а затем повернулась ко мне с широкой улыбкой на лице."""
Ushiromiya Battler,"""......Она и в правду думала, что может посмеяться вместе со мной над этим жестоким зрелищем. ...Она считала, что я могу разделить это чувство..."""
Ushiromiya Battler,"""Глядя на эту невинную улыбку, я почувствовал себя скверно. ......Было бы гораздо лучше, скажи она это со своим обычным издевательским лицом... Блин..."""
Ronove,"""У миледи не было опыта общения с друзьями. ......Вдобавок, ей наверняка ещё ни разу не делали столь серьёзного выговора."""
Ronove,"""Мадам и я являемся её свитой. Что бы мы ни сказали, это не достигнет её ушей. Для миледи это также..."""
Ushiromiya Battler,"""Не заговаривай мне зубы. Я не припомню, чтобы был твоим другом."""
Ronove,"""......И то правда. Мои извинения."""
{f:5:Virgilia},"""........................Есть одна вещь, за которую я тебя хочу поблагодарить. ...Спасибо, что не отступил от игры этого дитя."""
,"Она сказала слова благодарности, но лицо Баттлера почему‐то приобрело недовольное выражение."
,"Затем, словно коря себя, он усмехнулся."
Ushiromiya Battler,"""Ну, теперь когда меня благодарят ведьмы с демонами, мне точно хана. ......Давайте продолжим игру. Разумеется, делать вам поблажек я не собираюсь."""
Ronove,"""По другому и быть не могло. В отличие от миледи я не вспыльчив."""
Ushiromiya Battler,"""......Я готов сделать ход. Если мы предположим, что тётя Роза является преступником и умерла из‐за несчастного случая, я смогу отрицать ведьму. ......Мне не хочется подозревать тётю Розу, но полагаю, что смогу это вынести, если это поможет мне как следует отделать Беато."""
Ronove,"""Я отклоню это красным. {p:1:Роза и Мария были убиты другими людьми}."""
Ushiromiya Battler,"""Ладно. ...Почему бы не начать отсюда. ............Чёрт, ну никак не могу настроиться."""
,"Поскольку Розу с Марией убили, стало ясно, что преступник всё ещё где‐то прятался, стремясь совершить ещё больше убийств."
,"Проливая слёзы, Рудольф несколько раз отругал труп Розы за её неосторожность, но Роза больше не могла ответить ему."
,Они решили поместить трупы в одну из комнат для гостей и запереть её до прибытия полиции...
,"Второе убийство... Нет, убийство на вторые сумерки нанесло всем тяжёлый удар."
,"Потому что оно как ветром сдуло тот теплившийся в них небольшой оптимизм, мысль, что ""преступления на самом деле не произошло и, всё это была игра или фарс, устроенный Кинзо и слугами""."
,"Пытаясь отвлечься от потери близких им людей, Джордж с Джессикой провели всё утро в обсуждении каждой возможности."
,"......Они смогли отвлечь свои сердца предположением, что эти убийства были на деле представлением, а Шаннон и Канон лишь притворялись мёртвыми."
,"При следующем убийстве эта мысль разбилась пустячным стеклом, и вновь им нанёс удар факт, что любимые ими люди определённо были убиты..."
,"Слёзы, которые, как они думали, уже иссякли, снова начали литься из глаз, а Баттлер не знал, что им сказать..."
,После этого взрослые на всякий случай проверили все комнаты и заперли их.
,"Они убедились, что задвижки и защелки на всех окнах опущены и закрыты и проверили, не прячется где‐либо кто‐нибудь подозрительный."
,"Вдобавок они вновь проверили оружие и убедились, что все морально готовы незамедлительно совершить предупредительный выстрел, если увидят тень подозрительной особы."
,"Более того, ружьё, которое держала Роза, было оставлено рядом с местом, где её нашли."
,"Кто‐то просто оставил его там, так что все подозревали, что это какая‐то ловушка, но когда Хидэёши при помощи кочерги искусно сделал первый выстрел, то его определённо стало возможным разрядить."
,"В результате, поскольку все пять зарядов оказались извлечены без каких‐либо проблем, это ружьё вновь зарядили патронами и отдали единственному невооружённому взрослому мужчине — Хидэёши."
,"Однако тот факт, что ружьё совершило пять разряжающих выстрелов, вызвал определённую паранойю."
,"Этот короткоствольный винчестер вмещал пять зарядов.{n}Другими словами, Роза не совершила ни одного выстрела."
,"Более того, они с Марией были убиты голыми руками."
,"Из чего напрашивался возможный вывод, что преступление было совершено кем‐то, чьё лицо они знали..."
Ushiromiya Kyrie,"""......Когда произошло первое убийство, сама я лично думала о возможности, что все это розыгрыш."""
Ushiromiya Kyrie,"""...Извиняюсь перед доктором Нанджо, но если он на самом деле сообщник, я подумывала о вероятности того, что смерти всех слуг были огромным и тщательно спланированным представлением отца."""
Ushiromiya Kyrie,"""......В конце концов, если мы не предположим, что ситуация с трупами в запертых комнатах была сплошной шарадой, то такое просто невозможно было создать."""
Ushiromiya George,"""...Мы тоже подозревали это. ...Нет... Мне до сих пор хочется верить, что так оно и есть."""
Nanjo Terumasa,"""............Мои извинения... Но это не так. ...Я уже довольно пожилой человек. Может иметься вероятность того, что я поставил неправильный диагноз. ......Однако я никогда не ошибусь, мёртвые передо мной люди или живые..."""
Ushiromiya Jessica,"""Да я понимаю! Вам не обязательно вновь заострять на этом внимание, доктор Нанджо!"""
Nanjo Terumasa,"""......Прости..."""
,"Им неоткуда было знать, но Беато уже объявила смерть шести... Нет, на этот раз смерть всех жертв красным."
,"Слабая надежда, что всё это был фарс, а все жертвы на самом деле живы... К сожалению была напрасной."
Ushiromiya Rudolf,"""......В таком случае естественней предположить, что скрывающийся убийца хорошо знаком с внутренней обстановкой особняка, и это помогло ему идеально выполнить преступление. Другими словами, с того момента, как этот остров накрыл тайфун и отрезал его от окружающего мира, на острове находилось более чем 18 человек."""
,"Разумеется, этого они тоже не могли знать."
,Что заявление Рудольфа было опровергнуто красным.{n}На острове находится не более чем 18 человек...
Ushiromiya Kyrie,"""Звучит разумно, если думать в таком ключе. ......Другими словами, этот прячущийся человек на самом деле не должен находиться на этом острове. И в то же время наличествует возможность, что им является некто, кого Роза знает и в присутствии кого ослабила настороженность."""
Ushiromiya Natsuhi,"""......З...Значит, к примеру, им может оказаться слуга , чья смена не приходится на эти два дня?"""
Ushiromiya Krauss,"""Хм‐м‐м...... ...С этим трудно поспорить. Когда они завершили работу и покинули остров, мы ведь не могли в этом убедиться, лично прокомпостировав им билет. Если мы предположим, что слуга, чья смена была несколько дней назад, лишь притворился, что покинул остров, тогда как на самом деле остался здесь, с этим будет сложно поспорить..."""
Ushiromiya Hideyoshi,"""......Я не думаю, что Роза‐сан настолько глупа. Если бы перед тобой возник слуга, которому полагается быть мёртвым, любой проявил бы предельную осторожность..."""
Ushiromiya Eva,"""............Я не могу обозначить это преступление как совершённое знакомым лицом. ...Они внезапно напали на Розу из темноты и попытались отобрать у неё ружьё. Затем Роза упала, ударилась головой о забор и перестала двигаться. Так как недалеко находился домик для гостей, они захотели избежать звука выстрела и убили Марию голыми руками... Наверное."""
Ushiromiya Rudolf,"""......Такое тоже возможно. ...Но даже если бы это и было так."""
Ushiromiya Rudolf,"""Стали бы они намеренно оставлять ружьё Розы на месте преступления? Мы не знаем, чем вооружён преступник, но они, похоже, испытывают некоторую неуверенность относительно наших ружей. ...Разве это не был отличный шанс для них ослабить нашу огневую мощь? Почему они намеренно оставили его на месте преступления?"""
Ushiromiya Kyrie,"""Поначалу мне казалось, что это ружьё — ловушка. ......Так должно быть согласно мышлению по развороту шахматной доски. Намеренно оставив его, они хотели, чтобы мы к нему прикоснулись. И они, должно быть, хотели, чтобы мы нажали на курок. ...Я была уверена, что ружьё оснастили опасным устройством, которое должно было взорваться, нанеся множество ран."""
Ushiromiya Hideyoshi,"""Хотя и это объяснимо. ......Преступник наверняка очень торопился. Бьюсь об заклад, сейчас они жалеют об упущенном шансе украсть ружьё!"""
Ushiromiya Battler,""".........Мне это не нравится. Меня это злит, поскольку ведьма словно говорит нам, что даже не боится наших ружей."""
Ushiromiya Natsuhi,"""...В общем, в любом случае, этот оппонент внушает страх. Трудно было не заметить, что Роза держит ружьё. Но подумать только, они напали на неё даже несмотря на это. ......Теперь нам следует учесть, что они не боятся наших ружей."""
Ushiromiya Krauss,"""Хм‐м... Всё как и сказала Нацухи. ......Нам следует соблюдать ещё большую осторожность, чем прежде."""
Ushiromiya Kyrie,"""Сугубо для общего душевного спокойствия, но... В то время, когда, как мы предполагаем, на Розу напали снаружи, где все находились?"""
Ushiromiya Krauss,"""Нацухи и я были здесь вместе с Рудольфом и Кирие‐сан. Я могу гарантировать их алиби."""
Ushiromiya Hideyoshi,"""Ева и я были вместе. Я могу гарантировать это."""
Ushiromiya Battler,"""Джордж‐аники, Джессика и я были вместе. ......Когда тётя Роза накричала на нас вернуться на второй этаж, мы удрученные вернулись в отведённую нам комнату."""
Ushiromiya Jessica,"""......Тогда... Если бы мы не отпустили Марию..."""
Ushiromiya George,"""Этими словами уже ничего не исправишь..."""
Ushiromiya Eva,"""............Доктор Нанджо?"""
Nanjo Terumasa,"""Я... Я читал книгу в комнате на втором этаже. ......Со мной никого не было, так что я не могу подтвердить своё алиби, но, полагаю, все видели, как я вернулся на второй этаж с детьми."""
Ushiromiya Rudolf,"""...Как только я скажу эти слова, этому не будет конца, но что если вы выпрыгнули из окна, напали на Розу, а затем взобрались обратно, скажем, по водосточной трубе?"""
Nanjo Terumasa,"""К‐к‐какой абсурд... Как я могу выполнить подобный номер с выпрыгиванием со второго этажа и вскарабкиванием обратно со столь дряхлым телом..."""
Ushiromiya Natsuhi,"""......Давайте перестанем... подозревать друг друга... Для нас гораздо важнее доверять друг другу и ради детей мы защитим это место до самого конца."""
Ushiromiya Rudolf,"""Ты права... ...Всё именно так, как сказала Нацухи. .........Давайте пока что перестанем подозревать друг друга."""
Ushiromiya Kyrie,"""Правильно. Мы вряд ли преуспеем в таком поиске преступника. ......Мы можем лишь выжить до завтра, уведомить полицию и последовать их указаниям. Потому что полиция обязательно отыщет преступника."""
Ushiromiya Hideyoshi,""".........В чём дело, Ева? ...Ты всё ещё неважно себя чувствуешь?"""
Ushiromiya George,"""М‐мама, что случилось? Ты в порядке?"""
Ushiromiya Eva,"""...Извините. ...Похоже, у меня всё ещё высокая температура. Со мной всё будет в порядке, так что оставьте меня одну..."""
,"Взглянув на неё, они увидели, что Ева смотрит в пол, а её дыхание стало тяжёлым.{n}...Какое‐то время у неё получалось вести себя твёрдо в силу чрезвычайной ситуации, но её телесное состояние стало давать о себе знать..."
{f:5:Eva Beatrice},"""Да. Я убила их обеих. Теперь только нам известно месторасположение золота. Я песчинки не отдам этим братьям."""
Ushiromiya Eva,"""............Что ты!.. Там ведь было столько золота, верно?! В том, чтобы дать Розе и остальным их долю не было никаких проблем, так ведь?!"""
{f:5:Eva Beatrice},"""Ещё как были. ...Это золото передаётся только главе семьи Уширомия. Потому что всё оно в целом является честью главы."""
{f:5:Eva Beatrice},"""......Я, новая Золотая Ведьма {f:5:Беатриче}, ни за что не допущу, чтобы ей был нанесён хоть малейший урон. ......*хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*!"""
Ushiromiya Eva,"""...Ты намереваешься продолжить убийства согласно эпитафии ведьмы? Ты в самом деле собираешься стать убийцей пяти человек?"""
{f:5:Eva Beatrice},"""Да. Если я не завершу этот ритуал, то моё ведьмовское могущество не станет полным. ......Эй, 'я'."""
{f:5:Eva Beatrice},"""...Ведьмовское могущество просто обалденно. Оно и в самом деле делает возможным воплощение в реальность всех наших грёз! Сила сделать грёзы чем‐то большим!.."""
{f:5:Eva Beatrice},"""Теперь, когда я познала это могущество, я больше не могу перестать быть ведьмой. Если я смогу завершить ритуал и обрести полноту моего могущества, уверена, я смогу также помочь познать тебе это чувство. *хи‐хи*хи‐хи*хи‐хи*, *хо‐хо*хо‐хо*хо‐хо*хо‐хо*хо‐хо*!"""
Ushiromiya Eva,"""Перестань прикидываться дурой! Ты ещё не наигралась? Мы нашли золото. И нам даже пообещали титул следующей главы семьи. Нам наверняка придётся немного походить по канату, но теперь эта мечта определённо сбудется. ......Чего тебе ещё надо?!"""
{f:5:Eva Beatrice},"""Я хочу стать ведьмой."""
Ushiromiya Eva,"""Я ничего не знаю об этой мечте!"""
{f:5:Eva Beatrice},"""В том‐то и дело. Поскольку я держалась за эту мечту, я навсегда осталась в таком возрасте. ......Когда ты повзрослела, ты отбросила эту мечту."""
{f:5:Eva Beatrice},"""......Сколько бы ты ни ждала, кролик с часами не навестит тебя, и ты не сможешь встретить Шалтая‐Болтая. И конечно же тебя не пригласят в страну карт. Поскольку ты вот так сдалась, ты стала взрослой."""
{f:5:Eva Beatrice},"""Поэтому ты больше не хочешь стать ведьмой или чем‐нибудь в этом роде. ...Ты даже забыла, что до какого‐то момента это было твоей мечтой."""
Ushiromiya Eva,"""......Всё, перестань! Две мои мечты исполнились! Золото и титул главы. Этого более чем достаточно! Так что хватит, твоя мечта меня не касается! Слушайся меня!"""
{f:5:Eva Beatrice},""".........Ну не‐ет. Магия слишком интересна. ......К тому же те две мечты исполнились благодаря моей магии. Нечестно, если не исполнится и моя мечта."""
Ushiromiya Eva,"""Я благодарна твоей магии и принимаю тебя как ведьму. ......Поэтому прошу, будь послушной и вернись в глубину моего сердца! И никогда больше не появляйся!!!"""
{f:5:Eva Beatrice},"""Ага, щас. ......Видать, мы обе не поняли друг друга. А именно, я больше не ты. Ты Уширомия Ева. А я Золотая Ведьма {f:5:Беатриче}."""
{f:5:Eva Beatrice},"""Так что я не обязана возвращаться в твоё сердце. ......Можно сказать, я чувствую себя как бабочка, выбравшаяся из кокона, коим являешься ты."""
Ushiromiya Eva,"""............Ха‐а... ха‐а.... аргх... жар... туманит мне разум..."""
{f:5:Eva Beatrice},"""Моя неопытность в магической силе вынуждает меня поддерживать её за счёт твоей энергии. Пока я не закончу ритуал и окончательно не стану ведьмой, тебе придётся терпеть эту ношу. Такова плата за исполнение двух твоих мечтаний."""
{f:5:Eva Beatrice},"""......Всё в порядке, не переживай, ладно? Члены твоей семьи не войдут в число следующих пяти жертв."""
{f:5:Eva Beatrice},"""Так, посмотрим, Рудольф, Кирие, Краусс, Нацухи. ...Потом как насчёт этого старого хрыча Нанджо? Отлично, я убью этих пятерых. *хи‐хи*хи‐хи*, не называется ли это объявлением об убийстве, открытом лишь тебе? *хи‐хи*хи‐хи*хи‐хи*хи‐хи*!!!"""
,Ева наконец‐то упала на колени.{n}Хидэёши подбежал к ней и подставил плечо...
Ushiromiya Hideyoshi,"""......Ты в порядке? ...Не перегружай себя и отдохни!"""
Ushiromiya Krauss,"""Ты как? Доктор Нанджо, Ева!.."""
,"Когда Нанджо и Джордж попытались приблизиться к Еве, та жестом остановила их."
Ushiromiya Eva,"""...Спасибо. Доктор Нанджо, я в порядке. Я приму лекарство. ......Простите, что говорю подобные слова в такой ситуации... Но позвольте мне ещё отдохнуть..."""
Ushiromiya George,"""Мама, я тоже помогу..."""
Ushiromiya Eva,"""Спасибо, но со мной всё будет хорошо, пока твой папа приглядывает за мной. ......Вернись на второй этаж в отведённую вам комнату и ни за что не покидайте её. ...Понятно? Что бы ни случилось, вы не должны покидать домик для гостей..."""
Ushiromiya Eva,"""...Снаружи... эта ведьма... у‐у‐у‐у..."""
Ushiromiya Hideyoshi,"""Не разговаривай! Извините, но я пригляжу за Евой в комнате. Зовите, если что случится."""
,Хидэёши с Евой покинули холл.
,"...Однако Ева была не единственной с плохим самочувствием. Всем не удалось урвать ни минутки для сна с прошлой ночи, и они пребывали в напряжении с самого утра."
,"...Они прикладывали все силы на защиту собственных семей, но стоило бы им хоть ненадолго расслабиться, и они бы свалились с ног..."
{f:5:Beatrice},"""......Пока что всё шло по плану, но с этого момента станет сложнее, тебе ясно?"""
