Speaker,Russian (RU)
{f:5:Beatrice},"""Не ворчи, Кинзо. Сейчас ты не более чем призрак, которому я дала жизнь. У нас с Нацухи будут проблемы, если тебя рассеет токсин. Будь хорошим мальчиком — запрись в кабинете и спрячься под одеялом. *хи‐хи*хи‐хи*!"""
Ushiromiya Kinzo,"""Хмф. ......Одна возможность после смерти полюбоваться розами уже большая удача. Понятно. Сейчас вернусь в кабинет."""
Ushiromiya Kinzo,"""Но я бы хотел чёрного чая. Канон, скажи Генджи принести. Для сегодняшнего дня был бы неплох Марко Поло."""
Kanon,""".......Как пожелаете."""
Ushiromiya Kinzo,"""Что ж, пора расходиться. Нацухи. ......Надеюсь, вы и без меня прекрасно проведёте семейный совет."""
Ushiromiya Natsuhi,"""Конечно, отец. Он не может сказать это при них, но мой муж уже глава семьи Уширомия. И я сделаю всё от меня зависящее, чтобы вести себя достойно его жены."""
Ushiromiya Kinzo,"""......По сравнению с Крауссом, у которого с утра болел живот, ты так спокойна, Нацухи. ......Мой сын безнадёжен."""
Ushiromiya Natsuhi,"""Мой муж талантлив по‐своему. Поддерживать его слабые стороны — мой долг как жены."""
Ushiromiya Kinzo,"""Хм‐м. Постарайся. Я запрусь, чтобы не помешать."""
Ushiromiya Natsuhi,"""Канон. Иди в кабинет с отцом. И скажи Генджи подать чёрный чай."""
Ushiromiya Kinzo,"""Я не так стар, чтобы нуждаться в вашей помощи, когда встаю. Пойду......"""
,"Отказавшись от попытки Канона подать ему руку, Кинзо поднялся с клумбы, на которой сидел."
,Отставной глава оставил всё Нацухи и медленным шагом вернулся в кабинет......
{f:5:Beatrice},"""......Ты неплохо смотришься. У тебя то же чувство собственного достоинства, что у покойной жены Кинзо."""
Ushiromiya Natsuhi,"""На всякий случай. Если токсин, отрицающий волшебство, дойдёт до отца...... магия сразу же рассеется?"""
{f:5:Beatrice},"""Да. В мгновение ока. ......Я могу просто исчезнуть, но если сотрёт и так уже мёртвого Кинзо, его за минуту сдует ветром, как пылинку. Учти это."""
Ushiromiya Natsuhi,"""Да. Понятно."""
{f:5:Beatrice},""".........Ты могла бы стать талантливой ведьмой. Сопротивление к магии накапливалось в тебе год за годом, но ты всё равно ещё способна её понять. ......Если бы мы встретились во времена твоей юности, ты к настоящему моменту могла бы стать могущественной ведьмой."""
Ushiromiya Natsuhi,"""Я жена Уширомии Краусса, жена главы. Чтобы защитить его честь, я бы стала даже ведьмой или демоном. ......Я глубоко признательна тебе за магическую силу. Без тебя я бы не смогла отстаивать честь семьи Уширомия."""
{f:5:Beatrice},"""Давай обсудим это в другой раз. Когда будем вдвоём пить чай."""
Ushiromiya Natsuhi,"""Моя подруга, которая ездила в Шри‐Ланка, прислала мне чёрный чай с прекрасным ароматом роз."""
{f:5:Beatrice},"""Хо, ты про Димбулу. Сойдёт. Тогда захвати с собой и патис. ......Подашь в награду, если у меня получится всех одурачить на предстоящем семейном собрании. Пообещай."""
Ushiromiya Natsuhi,"""Поняла. Обещаю. Что ж, увидимся позже."""
{f:5:Beatrice},"""Да, до скорого."""
,"Ведьма растворилась в шелесте ветра, стала золотыми цветочными лепестками и рассеялась в воздухе."
,"Нацухи посмотрела ей вслед, а потом развернулась на каблуках и направилась к особняку."
,После этого в розарии никого не осталось......
{f:5:Lambdadelta},"""Ну ладно. <Break time>. Есть жалобы на происходящие события?"""
{f:5:Bernkastel},""".........Нет. Если хочешь пи‐пи, беги скорее."""
{f:5:Lambdadelta},"""Как грубо. {p:1:Кинзо мёртв}, верно? Но он ходит и говорит. Ну не магия ли?!"""
{f:5:Lambdadelta},"""Впрочем, сомневаюсь, что после всего такой ход на тебе сработает, Берн. ......Но как насчёт тебя, Баттлер? Разве не странно? Не хочешь признать магию, возродившую Кинзо? Ха‐хи‐хья‐аха‐ха‐ха‐ха!"""
Ushiromiya Battler,"""......Если ты пытаешься подражать Беато, меня это бесит, прекрати сейчас же."""
{f:5:Lambdadelta},"""*хи‐хи*! Заметил?! Ну и, и, как собираешься ответить, Баттлер? Кинзо всего‐то вышел прогуля~ться."""
{f:5:Lambdadelta},"""Почему бы тебе не сделать как обычно, не схватиться за голову и не заорать, что '{i:в этом нет никакого смысла}'?.. Давай, вспомни свою старую коронную фразу '{i:всё это никуда не годится}' и скажи мне свой классический бессмысленный контраргумент."""
{f:5:Lambdadelta},"""Человек, которому полагается быть мёртвым, не может встать и пойти, верно? Всё из‐за неизвестного вируса, называемого синдромом Роккенджимы и вызывающего массовые галлюцинации? Или загадочный вид бабочек, обитающих только на Роккенджиме, оказывается, галлюциногенный?! Или всё из‐за таинственной секретной организации Ямайну, кое‐как сделавшей ранее никому не известный препарат под названием Пурупурупикопуйо, который вызывает массовые глюки?!!"""
{f:5:Lambdadelta},"""Какую ещё сказку ты мне расскажешь? Кья‐аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"""
Ushiromiya Battler,""".........Заткнись уже. Никаких проблем."""
, {p:1:На данный момент дед мёртв}. Он не может существовать.
Ushiromiya Battler,"""Ведя себя так, будто дед существует, тётя Нацухи создала ложь в попытке скрыть его смерть и выкрутиться на семейном собрании."""
{f:5:Lambdadelta},"""О? Ложь Нацухи?! Ты бы смог ложью оживить мертвеца? Разве не значит, что она применила магию?"""
Ushiromiya Battler,"""Этот мир напоминает электронно‐лучевую трубку, прежде чем в неё заглянешь. ......Закрытую кошачью коробку, прежде чем её откроешь."""
Ushiromiya Battler,"""Пока тётя Нацухи говорит, что гуляла с дедом, и пока никто не может это опровергнуть, можно сказать, что 'тётя Нацухи ходила с ним по розарию' в своей действительности. Поэтому дед мог появиться."""
,"*хлоп*, *хлоп*, *хлоп*..."
,Эти крайне нелестные аплодисменты исходили от {f:5:Бернкастель}.
{f:5:Bernkastel},"""......Браво. ............Без Беато поблизости ты гораздо спокойнее."""
Ushiromiya Battler,"""Заткнись. Ты тоже молчи."""
{f:5:Lambdadelta},"""Подожди‐ка, Баттлер. Согласно твоей теории, да, Кинзо может появиться, когда рядом только Нацухи. И если Нацухи утверждает, что видела Кинзо там, где была только она, это уже не опровергнуть."""
{f:5:Lambdadelta},"""Но Канон ведь тоже там был и видел Кинзо? Как ты это объяснишь?"""
Ushiromiya Battler,"""...Нет проблем. Канон — слуга, работающий на семью Уширомия. ......Тётя Нацухи приказала ему подыгрывать ей, чтобы она могла скрыть смерть деда. ......И поэтому — точно так же, как тётя Нацухи — Канон может видеть несуществующего деда."""
{f:5:Bernkastel},"""............Какая жалость, Лямбда. Баттлер больше не поведётся на такие детские трюки."""
{f:5:Lambdadelta},"""Может, и так. ......Хотя это только прелюдия к настоящей игре. Как аперитив перед едой."""
{f:5:Bernkastel},""".........Как закуска в баре. Зелёный чай в суши‐ресторане."""
Ushiromiya Battler,"""Замолчите. Видимо, мы не продвинемся дальше, если я не скажу голубым?"""
{f:5:Lambdadelta},"""Похоже на то. Ты не против?"""
Ushiromiya Battler,"""............ ...... {p:2:Дед гулял как ни в чём не бывало, хотя он уже мёртв... из‐за тех, кто хотел создать впечатление, что он жив, сотворив его иллюзию. Люди, согласные с ними, могут в ней участвовать. Они начали вести себя так, словно дед на самом деле жив и был с ними секунду назад. Вот почему он прогуливается как будто это совершенно естественно}."""
Ushiromiya Battler,"""{p:2:Из‐за этого иллюзия деда не может появиться перед теми, кто не на стороне тёти Нацухи}. {p:2:Поэтому им пришлось сделать вид, что он заперся у себя в кабинете и не выходит}."""
,В предыдущих играх дед всегда оставался заперт в кабинете.
,Мы никогда не виделись с ним напрямую.
,"Однако некоторые говорили так, чтобы казалось, будто он заперся у себя в плохом настроении, и утверждали, что совсем недавно виделись с ним. Мы слепо верили им и считали, что дед в кабинете."
,{a:c:{i:Именно поэтому в кабинете могла существовать иллюзия деда}.}
,"Верно, в прошлых играх деда видели только дядя Краусс, тётя Нацухи и слуги."
,"{p:2: Поскольку все они придерживаются одной и той же истории, на этом острове может существовать иллюзия деда, создающая впечатление, что он жив}."
Ushiromiya Battler,"""......Вы даже показали мне сцену из начала игры, где тётя Нацухи убеждала доктора Нанджо и остальных скрывать смерть деда. ......Я больше не поведусь на такие дешёвые трюки."""
{f:5:Lambdadelta},""".........Неплохо. А я так надеялась на неизвестный препарат Пурупурупикопуйо."""
{f:5:Bernkastel},"""Теперь он уже вряд ли будет пороть подобную чушь. Допустить такое — всё равно что сменить жанр на фантастику. ......Будь то вирус, препарат, болезнь или ещё что‐то, пока не обнаруженное, — всё это нарушает 4‐ю заповедь Нокса."""
Ushiromiya Battler,"""......Какую ещё 4‐ю заповедь?"""
{f:5:Bernkastel},"""4‐й Нокс. Недопустимо использовать неизвестные препараты и трудно понимаемые научные устройства. .........Согласно этому правилу, всем этим нельзя убивать."""
Ushiromiya Battler,"""Какого чёрта... Неизвестный препарат Х и неизвестное научное устройство Х — лучшие виды оружия в борьбе с ведьмой..."""
{f:5:Bernkastel},""".........О чём я и говорю. Всё это нарушает правила надлежащего детектива. Предположим, неизвестный вирус, неизвестный препарат, неизвестную болезнь или неизвестные X постоянно используют в фантастике. Мои соболезнования. Будь это твоей теорией, для тебя игра была бы окончена. *хи‐хи*хи‐хи*."""
Ushiromiya Battler,""".........Э... эй... Что ты несёшь?.."""
{f:5:Bernkastel},"""Ты думаешь, что сражался с Беато в прямом противодействии. Но это не совсем так. Вы не были в прямом противодействии. Ты боролся с ней под несколько другим углом."""
{f:5:Bernkastel},"""Вся эта твоя игра в детектива не была фантастикой против детектива. Только фантастикой против анти‐фантастики."""
Ushiromiya Battler,"""......Понятия не имею, о чём ты. ...Но одно я понимаю. ......Звучит так, словно ты говоришь про брешь в моей стратегии."""
{f:5:Bernkastel},""".........Мы стремимся убить фантастику, известную как иллюзия ведьмы. Что означает толкование истории как {i:правильного детектива}. Иначе говоря, мы должны с самого начала игнорировать любые элементы, нарушающие запреты детективного жанра."""
Ushiromiya Battler,"""И... игнорировать?.."""
{f:5:Bernkastel},"""Например, в прошлых играх множество убийств происходило в закрытых комнатах, так?"""
Ushiromiya Battler,"""......Д‐да."""
{f:5:Bernkastel},"И на каждом месте преступления ты с энтузиазмом проверял у Беато, нет ли там скрытых дверей."
{f:5:Bernkastel},"Что приводило к молниеносным красным правдам, которые повсеместно переплетались повсюду почти так, будто это само по себе сражение."
{f:5:Bernkastel}, Я считаю подобное пустой тратой времени.
{f:5:Bernkastel},"В конце концов, об этом чётко указано в 3‐м Ноксе.{n}'Скрытые проходы недопустимы'.{n}В детективном жанре скрытых дверей {i:быть не должно}."
{f:5:Bernkastel},"Поэтому при попытке истолковать всё как правильный детектив все дебаты по поводу того, есть ли скрытые двери, отпадают сами собой."
{f:5:Bernkastel},"Ведь {i:их нет}.{n}Как только заподозришь, что они могут быть, для тебя уже наступит 'game over'."
{f:5:Bernkastel},"Иначе говоря, со своими предположениями о том, будто нельзя рассуждать лишь потому, что не было доказано несуществование скрытых дверей на месте преступления, в детективном жанре ты становишься попросту наивным неудачником. Ты проиграешь как только задумаешься об этом."
{f:5:Bernkastel}, Ты ведь пытаешься истолковать всё в рамках детективного жанра?..
{f:5:Bernkastel},"Тогда следуй условностям жанра. ...*хи‐хи*хи‐хи*хи‐хи*хи‐хи*, хи‐хи‐хи‐хи‐хи‐хи, хья‐аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!!!"
{f:5:Bernkastel},"""Кхм. .........Как видишь. На местах преступлений не должно быть скрытых проходов. А значит, всё, что ты делаешь для проверки их наличия, пустая трата времени."""
Ushiromiya Battler,"""...Я знаю, о чём ты. Где‐то слышал об этом. Десять основных правил детективных романов, вроде как?"""
{f:5:Lambdadelta},"""Да, именно. Десять клиньев, пронзающих ведьм, которыми размахивал Нокс — несравненный архиепископ охоты на ведьм. Они истинное оружие, которым можно сражаться и победить фантастику, известную как 'иллюзия ведьмы'."""
{f:5:Lambdadelta},"""......Ты как всегда, Берн. Привлекла такое проблематичное оружие. Оно сильный конкурент фантастике."""
Ushiromiya Battler,"""...............Значит, скрытые двери исключаешь уже в начале, даже не расследуя место преступления... Как по мне, так {i:это} больше напоминает фантастику..."""
{f:5:Bernkastel},"""Лямбда отвечает за сторону ведьмы — фантастику. Я — та, кто с ней сражается, детектив. А ты? Ты даже не 'антифантастика' — только неоднократно уклоняешься от фантастики и отрицаешь её. Ты отвергаешь абсолютно всё, но не можешь сделать встречных предложений. Прямо как политик. *хи‐хи*хи‐хи*."""
Ushiromiya Battler,"""Заткнись. Я пришёл сюда не разговаривать о всякой чуши с вами двумя. Сейчас же продолжим историю!.."""
{f:5:Lambdadelta},"""......Помолчи. Та спящая красавица позади тебя, похоже, страдает?"""
,"Обернувшись, он увидел живой труп Беато, отдыхающий в кресле..."
,"Но по всему её телу блестел пот, и, казалось, она дышала тяжелее обычного."
,"......Она выглядела так, будто страдала от высокой температуры."
Ushiromiya Battler,"""Беато...... Что случилось... ты в порядке?.."""
{f:5:Lambdadelta},"""'В {i:порядке}'? Ты спрашиваешь какие‐то странные вещи. ......Разве не ты пытаешься {i:убить} её?"""
Ushiromiya Battler,"""..............."""
{f:5:Lambdadelta},"""Мы ради тебя перемотали пятую игру, но Берн отлично постаралась: загнав противника в угол, она вот‐вот прорвётся сквозь иллюзию ведьмы. ...Существование Беато почти полностью опровергнуто. Естественно, ей плохо."""
{f:5:Bernkastel},""".........Даже сейчас ты разбил иллюзию ведьмы, сказав, что Кинзо не может существовать. ......И её агония доказывает то, что твоя атака попала в неё."""
Ushiromiya Battler,"""....................."""
,......Я попытался хотя бы вытереть платком пот со лба Беато.
,"Да, я обещал дать ей умереть.{n}Но эта смерть должна была быть...... бестревожной.{n}Я не хотел, чтобы она перед этим страдала."
,"......Моя цель — не мучить Беато, прежде чем убить......"
,"Как будто заметив мои сложные чувства, две ведьмы вместе захихикали..."
Ushiromiya Rudolf,"""Отец услышал потому, что ты без остановки кричала о наследстве, сестра!"""
Ushiromiya Eva,"""Я не виновата, это всего лишь неудачное совпадение! Он просто случайно оказался в коридоре и услышал... Совпадение, говорю тебе, совпадение!.."""
Ushiromiya Hideyoshi,"""Может, успокоитесь уже?.. Просто скажем, что нам не повезло, и забудем. Если оставить мужчину в покое, его настроение придёт в норму."""
Ushiromiya Kyrie,"""Надеюсь, чувства отца не были задеты так, что он напишет странное завещание."""
,Родственники глубоко вздохнули и затихли...
Ushiromiya Rosa,"""Эй, не прыгай там, Мария! Вдруг Энджи упадёт?!"""
Ronoue Genji,""".........Прошу прощения, что так долго. Катер готов."""
Ushiromiya Hideyoshi,"""Отлично, пойдёмте. Вы всё равно сейчас ничего не добьётесь своими жалобами."""
Gohda Toshiro,"""Мы с нетерпением ждём вашего возвращения на остров."""
,"Нацухи, выглядящая совсем измотанной, сидела на скамейке в розарии."
,"Однако заметив, что Канон и Кумасава возвращаются, она сразу же выпрямилась, как достойная жена главы."
Ushiromiya Natsuhi,"""............Катер отплыл?"""
Kanon,"""Да. Минуту назад."""
Ushiromiya Natsuhi,"""Понятно. Вы проводили их, хорошая работа. ......Что делает мой муж?"""
Kanon,"""Он вернулся в свою комнату. Отдыхает."""
,"Краусс со вчерашнего дня был поражён беспокойством, думая, что смерть Кинзо могут раскрыть."
,"Когда семейная конференция закончилась, его усталость, должно быть, неожиданно взяла верх."
,"......Хотя то, как он никоим образом не раскрыл свои истинные намерения и вёл себя как ни в чём не бывало, доказало, что мужества Крауссу не занимать."
Ushiromiya Natsuhi,""".........Как всё прошло? Они ничего не заподозрили насчёт отца?.."""
Kumasawa Chiyo,"""Нет. Госпожа Ева и остальные слишком переполошились, когда Господин услышал их разговор о наследстве. Правда ведь? Разве их паника не была бесценна?"""
Kanon,"""Да. Они были просто потрясены."""
Ushiromiya Natsuhi,"""Но всё‐таки, Кумасава, ты и вправду как настоящая актриса. Вся эта паника в коридоре создала такое впечатление, будто отец действительно там был."""
Kanon,""".........Кумасава весьма талантлива в подобных вещах."""
Kumasawa Chiyo,"""О‐ой, что вы, я не заслуживаю такой похвалы. Хо‐хо‐хо‐хо."""
Ushiromiya Natsuhi,"""*хи‐хи* Я всегда строго наказываю Генджи не очень‐то и верить, когда ты звонишь сказать, что заболела."""
Kumasawa Chiyo,"""Как‐то это жестоко, мадам. Охо‐хо‐хо‐хо..."""
Ushiromiya Natsuhi,"""Вы и в самом деле прекрасно справились. Вы оба вместе с Генджи и Шаннон получите плату за месяц предыдущего отпуска, а также пять дополнительных дней, как было обещано. Это должно остаться между нами. Поговорите с Генджи, когда получите свою плату, чтобы другие служащие не прознали."""
Kumasawa Chiyo,"""Коне~чно, мы понимаем. Правда?"""
Kanon,""".........Кумасава. Вы говорите слишком громко."""
Kumasawa Chiyo,"""О‐о, нехорошо, нехорошо... хо‐хо‐хо."""
Ushiromiya Natsuhi,"""Да. Давайте пока оставим всё как есть. Нам всем нужно вернуться к своим привычным обязанностям. Кстати, я говорила Годе сделать один особый чай. Скажите ему подать его."""
,"Нацухи дала им понять, что хочет побыть немного одна, наслаждаясь чашкой чёрного чая в розарии."
,"И чай, что несли к беседке, — Димбула из Шри‐Ланка, который она пообещала Беато наряду с патисом..."
,"Жена главы и ведьма сидели друг напротив друга, любопытно смотря на него."
Ushiromiya Natsuhi,"""......Так это и есть патис... Я представляла испечённую сладость..."""
,"Нацухи, не заметив, что у него был подобный карри пряный аромат, чуть не задохнулась, положив его в рот."
,"Переводя в японскую терминологию, это как {ruby:жареные пельмени:аге‐гёдза} с картофельным пюре и ароматом карри."
,"Как семейное блюдо, оно довольно популярно среди детей."
,"Но оно шокировало Нацухи, ожидавшую, что это будет нечто сладкое, как и полагается к чаю."
{f:5:Beatrice},"""Ты не знала? Димбулу всегда подают с этим. Чёрный чай — с печеньем. О, хотя с шоколадом тоже можно. Японский чай — со сладким бобовым желе, хотя можно и с солёной конбу. Китайский чай — с {ruby:китайскими клёцками:сяолунбао}. Впрочем, мне ещё нравятся лунные пироги."""
Ushiromiya Natsuhi,"""......Удивительно. Ты столько знаешь о культуре."""
{f:5:Beatrice},"""Ну, мне было на что потратить тысячу лет. Я пробовала изысканные чаи со всего мира. Можно назвать это путешествием по чайному миру."""
Ushiromiya Natsuhi,"""Прекрасный способ 'путешествовать по миру', как я вижу. Я не знала, что можно наслаждаться чаем подобным образом. Буду дорожить этим знанием."""
{f:5:Beatrice},"""У меня нет возможности покинуть Роккенджиму, поэтому я могу путешествовать только так. А ты? Ты наверняка путешествовала по миру, как любая богатая жена."""
Ushiromiya Natsuhi,"""............До рождения Джессики мой муж возил меня во многие страны. До свадьбы я ни разу не ездила за границу, поэтому каждая поездка была свежим и новым открытием."""
{f:5:Beatrice},"""......Хмф. Звучит так, словно ты родилась в очень строгой семье."""
Ushiromiya Natsuhi,""".....................В строгой, но мне дали прекрасное воспитание. Было бы грубо по отношению к отцу и матери говорить, что они были строгими."""
{f:5:Beatrice},"""Какой красноречивый способ назвать их строгими. *хи‐хи*."""
,"Краусс, возможно, жалел Нацухи."
,Или же хотел ненадолго забрать её из строгой семьи Уширомия и дать ей отдохнуть.
,"......Хотя, может, ему просто хотелось показать жене страны, которые он хорошо знает, и продемонстрировать свои знания."
Ushiromiya Natsuhi,"""В отличие от отца, моему мужу нравятся страны Азии. Гонконг, Тайвань, Корея, Таиланд. Ещё мы были в Малайзии."""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*. Краусс... пытался сопротивляться одержимости Кинзо Западом? Но Азия тоже хороша. На японцев Запад оказывает сильное влияние. Когда они думают о зарубежных странах, на ум приходят только страны Запада, но ведь ещё есть Восток."""
Ushiromiya Natsuhi,"""Я и сама кое‐что знала о Западе, но о Востоке — почти ничего... Припоминаю, как муж высмеивал меня во время наших путешествий."""
,"Беато тайком заглянула в душу Нацухи, ворчащей по поводу утомительных поездок."
Ushiromiya Krauss,"""Ты слушаешь? Это орех арека. Популярный в этих краях роскошный продукт."""
,"Было похоже на маленький, округлый, как огурец, орех цвета тыквы."
,"На первый взгляд казалось, что он даже на вкус как солёный огурец."
Ushiromiya Natsuhi,"""По... понятно. Значит, мне нужно откусить его вот здесь?.."""
,"Когда она попыталась попробовать орех, который держал её муж, он неожиданно убрал его в сторону."
,"...Ей стало так неловко, будто она была рыбой, захватившей наживку."
Ushiromiya Krauss,"""Эй, подожди. Его нужно есть определённым образом. Да, тебе надо укусить. Укуси. Прожуй. Но не ешь."""
Ushiromiya Natsuhi,"""Э? Можно укусить, прожевать, но нельзя есть?"""
Ushiromiya Krauss,"""Да. Укуси и прожуй, но не ешь. И не пей сок, иначе живот заболит."""
Ushiromiya Natsuhi,"""Не... не понимаю... Зачем есть нечто подобное?"""
Ushiromiya Krauss,"""Считай это жвачкой. Жуй и наслаждайся вкусом, а потом вот так выплюнь остатки в бумажный стаканчик."""
Ushiromiya Natsuhi,"""......До... дорогой, у тебя рот стал ярко‐красным!.. Протри, протри. ......И‐и‐и!"""
,"Даже её любимый платок, которым она протёрла рот Краусса, покрылся красными пятнами."
,"Мало того, что оно выпускает яд, если есть или пить, и красит рот в ярко‐красный, так это ещё и надо выплюнуть, прожевав... Как неприлично! ......С этими мыслями Нацухи наотрез отказалась от предложения Краусса."
Ushiromiya Natsuhi,"""Нет, нет, не надо, не стоит!.."""
Ushiromiya Krauss,"""Таков межкультурный опыт. Какой смысл путешествовать, не делая того, что можно сделать только здесь?"""
,"Краусс продолжал жевать, игнорируя то, что его губы стали ярко‐красными."
Ushiromiya Krauss,"""Отцу они тоже нравятся. Он когда‐то заказывал эти орехи, потому что привык жевать их на террасе особняка. Хотя, кажется, перестал ещё с тех пор, как ты приехала."""
Ushiromiya Krauss,"""Вот видишь, отец, которого ты уважаешь даже больше меня, всё время их ел. Ну же, давай, не стесняйся и возьми парочку."""
Ushiromiya Natsuhi,"""Нет, нет, прекрати, прекрати~, дорого~~й!"""
,......Во время путешествия Краусс был невинен как ребёнок.
,"Он даже не скрывал зависти по поводу того, как уважительно Нацухи всегда относится к Кинзо."
,Одна возможность увидеть такую сторону её мужа сделала стоящей всю дорогу к другой стране...
,"Краусс побудил её укусить орех ещё настойчивее, но несломленная Нацухи побежала от места к месту и наконец прокричала, что он слишком на неё давит."
,Краусс дулся всю дорогу в автобусе.
,"'Он прямо как ребёнок, раз его расстроило нечто подобное', — ошеломлённо думала Нацухи."
,Затем местный гид в автобусе достал один из тех самых орехов арека и начал рассказывать про них.
,"Они с давних времён были в этих краях любимым предметом роскоши, как табак."
,"Как и Нацухи, молодёжь их невзлюбила, и про них начали забывать."
,"......Кроме того, в этих краях они считались хорошим талисманом на удачу и были известны как символ семейных пар."
,"Она посмотрела на лицо мужа. ......Он резко отвернулся, но казалось, что его щеки покраснели..."
{f:5:Beatrice},"""И тогда ты положила голову ему на плечо и взяла его за руку, да?! Что за чёрт, у тебя с твоим мужем такая невинная любовь?! Ты возбудилась? Ну, а потом, ночью{p:0:♪} Ки‐ихи‐хи‐хи‐хи‐хи‐хи!"""
,"Покраснев и избегая взгляда Беато, Нацухи попыталась скрыть смущение, целиком проглотив патис и жуя с надутыми щеками, как у рыбы‐ежа."
,"Беато сказала: 'Да, к этому чаю нет ничего лучше' и несколько раз кивнула с широкой улыбкой на лице..."
Ushiromiya Natsuhi,"""Но так было только когда мы были молодожёнами. Сейчас я не могу покинуть Роккенджиму. Словно птица в клетке."""
{f:5:Beatrice},"""Как и я. Я могу продолжать умирать, но мне не уйти с этого острова. Я тоже птица в клетке."""
Ushiromiya Natsuhi,"""Я не знаю о тебе всего и не буду расспрашивать. ......Но, вижу, ты в ситуации, с которой не поспоришь."""
{f:5:Beatrice},"""Я не желаю быть здесь заключённой. Давай дружить, как две птицы в одной клетке. Ты начинаешь мне нравиться."""
Ushiromiya Natsuhi,"""Вот как? Спасибо."""
{f:5:Beatrice},"""Указания и распоряжения, которые ты дала слугам на время семейного собрания, были потрясающими. Ты учла всё — от того, где был Кинзо и когда, и заканчивая тем, что он делал, что оставлял за собой... И идеально сплела всё это без единого противоречия. Твой детальный письменный план был так же прекрасен, как магический круг высшего уровня."""
,"Чтобы создать впечатление, что Кинзо на самом деле жив и живёт своей жизнью, она составила на день график, расписав там всё до мельчайших деталей, и сказала слугам чётко следовать ему."
,"Кого и где он встречал, что оставлял им?{n}Когда, где и что он делал, что менялось?"
,"В результате, даже если родственники ни разу не видели Кинзо, им и в голову не пришло, что его нет."
,"Ева и остальные всерьёз поверили, что Кинзо только что шёл по коридору, когда услышал их разговор о наследстве и пришёл в ярость."
,"Всё прошло так, как Нацухи и запланировала, вплоть до мельчайших деталей.{n}И совместные действия слуг тоже сделали своё дело......"
Ushiromiya Natsuhi,"""Мы не могли даже в худшем случае позволить этой тайне выйти наружу. Поэтому я как следует перепроверила план."""
{f:5:Beatrice},"""Твоя сила воли и внимание к деталям привели к абсолютному успеху. ......Как ведьма, ты похожа на леди {f:5:Лямбдадельту}. Судя по твоему текущему уровню, начав считать это магией, ты сможешь с уверенностью называть себя начинающей ведьмой."""
Ushiromiya Natsuhi,"""Если ты называешь что‐то такое магией, тогда Кумасава — ведьма притворных болезней. В напряжённые дни она всегда звонит сказать, что берёт перерыв на день из‐за больной спины. Как и каждый год в день семейного собрания."""
{f:5:Beatrice},"""О‐о, нет‐нет, Кумасава совершенно иная. Она ведьма куда более высшего уровня. Ты была бы в шоке, если бы узнала, кто она на самом деле! *хи‐хи*хи‐хи*!"""
,За приятной беседой этих двоих... наблюдала ещё одна пара с дымящимся чёрным чаем.
,"Однако эта пара была в мире, который не видела первая. Там, где цвели золотые розы."
Ushiromiya Battler,"""......Ронове любезно сделал нам такой же чай, Димбулу."""
{f:5:Beatrice},"""........................Н‐н..."""
