Speaker,Russian (RU)
,"""Здорово, у него серьёзная работа, верно?! Он придёт в костюме?! Разумеется, он будет в очках, верно?! Кья‐а‐а!!"""
,"""Э‐э‐эй, его ведь и не существует, не так ли? Если ты сейчас сознаешься, мы готовы принять тебя! Давайте вместе плакать во время этого культурного фестиваля!"""
Ushiromiya Jessica,"""Нет‐нет‐нет, он существует, он существует, я ведь говорила вам, он действительно существует... аха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха!.."""
,"Джессика, покрытая холодным потом, нервно засмеялась. ...Её начало одолевать сомнение, удастся ли ей обвести вокруг пальца своих догадливых подруг..."
Shannon,"""Хорошо. Тогда как насчёт привлечь к делу 'липового' парня и взять его с собой?"""
Ushiromiya Jessica,"""Л‐л‐липового?! К‐кого?! Мне совершенно никто не приходит на ум!.."""
,Смешной план Шаннон удивил Джессику до истерики.
,"Тем не менее, данное предложение звучало более реалистичным, чем проносящиеся в её голове нереальные планы о поспешном нахождении себе парня перед фестивалем."
Shannon,"""Например... Как насчёт Канон‐куна?"""
Ushiromiya Jessica,"""К‐К‐Канона‐ку‐у‐на?! Н‐н‐нет, нет и нет!!! Тем более, я уверена, у Канон‐куна будет работа на время фестиваля... и я не хотела бы его беспокоить..."""
Shannon,"""Конечно же, я уже проверила расписание. У Канон‐куна в тот день выходной."""
Ushiromiya Jessica,"""......Поч‐почему ты всегда проявляешь ум в такие моменты... Нет, подожди! Будет только хуже, если у него выходной... Я не могу отвлекать его от драгоценного отдыха только ради моего собственного тщеславия!"""
Shannon,"""Если вы не вытащите Канон‐куна в люди, он вечно будет дичиться в одиночку, поэтому я думаю, что было бы просто идеально, если бы вы смогли принудительно взять его с собой."""
Ushiromiya Jessica,"""Т‐т... ты думаешь? ...Нет, но... мне, право, будет его жаль..."""
Shannon,"""Тогда рассмотрим другие варианты... Как насчёт того, чтобы честно признаться в отсутствии у вас парня?"""
Shannon,"""...Вам будет очень стыдно, но от вас потребуется вытерпеть то малое, но в то же время о‐о‐очень долгое время до выпуска. Для влюбленных пар нет слаще нектара, чем лицо человека, мучимого комплексом неполноценности{p:0:☆}"""
Ushiromiya Jessica,"""Ш‐Шанноо‐о‐он~! Ты на самом деле не волнуешься за меня, а дразнишься, т‐а‐ак?!!"""
,"Джессика со слезящимися глазами принялась бороться с Шаннон.{n}Но Шаннон в ответ лишь беззаботно смеялась, улыбаясь своей обычной улыбкой."
Shannon,"""Да, это вам в отместку за подтрунивание надо мной и Джорджем‐сама."""
,"Услышав от Шаннон ответную реплику‐укол, чего не случалось даже раз в год, Джессика, обняв подушку, стала кататься по постели, изображая слабеющую в агонии."
,"Она была очень раздражена тем, что не могла перенести торжествующую улыбку Шаннон, но прямо сейчас та была единственным человеком, кому она могла довериться. Удавить же себя подушкой Джессика могла попозже."
Shannon,"""Что в этом не так, миледи? Это культурный фестиваль, а заодно и ваш шанс повеселиться вместе с Каноном‐куном."""
Ushiromiya Jessica,"""Нет, возможно это так, но, нет, нет, нет, нет!.."""
,"Джессика уткнулась лицом в любимую подушку, стараясь скрыть залившееся густой краской лицо."
,"При этом она недовольно покусывала ноготь большого пальца.{n}...То была реакция, которую воистину стоило заценить."
,"Шаннон и Джессика были примерно одного возраста, одного пола, и, самое главное, они были подругами."
,"А ещё они были в самом расцвете своего созревания.{n}Они никогда не могли наговориться о вещах, касающихся любви.{n}Вот почему они могли открыться друг другу, когда дело касалось подобных тем."
,"Так Джессика знала о прогрессе любви Шаннон и Джорджа, а с другой стороны, Шаннон хорошо знала, какой тип парней нравится Джессике, и какой человек может её заинтересовать."
,"Судя по реакции Джессики, возможно, говорить столь прямо и подробно было не совсем верно..."
,"Но Шаннон сказала те слова, поскольку беседа не сдвинулась бы с мёртвой точки, продолжи Джессика и дальше кататься по кровати."
,"Джессика думала о Каноне с тех пор, как он появился на острове."
,"На Роккенджиме почти не было молодых людей.{n}Поэтому, возможно, для Джессики как для созревающей девушки было вполне естественно заинтересоваться Каноном."
,"Но если бы кто‐то так сказал, то разрушил бы романтику чистого сердца девушки и любовь с первого взгляда."
,"Шаннон была с Каноном в детском доме, и поэтому знала его до того, как они начали работать на Роккенджиме."
,"Поэтому Джессика постоянно спрашивала её насчёт хобби Канона, какая его любимая еда, какой тип девушек его интересует и так далее."
,".........Шаннон было ясно, что Джессика влюблена в Канона."
Shannon,"""Ну же. ...Разве это не хороший шанс пригласить Канон‐куна на свидание?"""
Ushiromiya Jessica,"""Н‐н‐но‐но‐но... Канон‐куну, возможно, тоже кто‐то нравится... Было бы невежливо, если бы я заставила его идти со мной..."""
Shannon,"""Людей, которые не так честны, как вы, миледи... Какое же это было слово, я его от Джорджа‐сама слыхала. Так вот, таких называют '{c:86ef9c:цундора}'. Похоже, такой типаж будет популярен спустя нескольких десятков лет, как вам кажется?"""
Ushiromiya Jessica,"""Ого, какой Джордж нии‐сан молодец, так неплохо разбираться в будущих веяниях. Потрясно. ......Нет, погоди! Ты хочешь сказать, что мой типаж приходится на неподходящее время?!"""
Ushiromiya Jessica,"""Уа‐а‐а‐а, да проще повеситься!"""
,"......В конце концов, Джессика согласилась с планом Шаннон, согласно которому Канон будет выступать в роли её парня, но на это у неё ушло несколько дней..."
Kanon,"""......Да, миледи. Вы вызывали меня?"""
,"Джессика сожалела, что позвала его в такое неподходящее время."
,"...У Канона всегда было мрачное лицо, но у него случались как плохие, так и хорошие дни."
,"...К сожалению, в этот раз Джессика обратилась к нему в его плохой день."
Ushiromiya Jessica,"""Н‐н‐нет, м‐м‐м, ну... э‐э‐э‐э..."""
Kanon,"""..............."""
,"Вся уверенность и сила, которую она накопила, тренируюсь всю ночь перед зеркалом, была уничтожена за 5 секунд..."
,Джессика покраснела и опустила голову.
,"Увидев это, Канон глубоко вздохнул.{n}...Джессика думала, что он был потрясен, и лицо её побледнело."
Kanon,""".........Шаннон рассказала мне. Это насчёт того, пойду ли я с вами на культурный фестиваль в школе, так, миледи?"""
Ushiromiya Jessica,"""А? ......Ах, а‐а‐а! Молодец, Шаннон... да, верно!"""
Ushiromiya Jessica,"""Д... да, да. Д‐да, т‐так, но м‐м‐м, э‐э‐э! ............Е... е... есть ли у тебя какие‐нибудь планы на тот день?..."""
Kanon,"""...Шаннон строго‐настрого наказала мне помочь вам в тот день, миледи. Я никогда не был в школе, поэтому не очень понимаю, но слышал, что это место, где девушки стыдятся, если рядом с ними нет парня."""
Kanon,"""...И мой долг проследить за тем, чтобы дочь семьи Уширомия в любом случае не выглядела хуже других людей."""
Ushiromiya Jessica,"""Ха‐ха, ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха, Шаннон, я попозже изобью тебя до смерт‐и‐и!!!"""
,"Джессика продолжала кричать странным голосом и с натянутой улыбкой, смахивая на наполненный кипящей водой чайник."
,"Наблюдая это, Канон снова вздохнул."
,Он тоже не был дураком.
,"И полностью понимал, чего хочет Джессика, приглашая его."
,......Только он воспринимал участие в женских любовных играх как напасть.
,Но Шаннон долго упрашивала его. Он был очень обязан ей {n}и просто не мог отказать.
,...И та брошь лежала в его кармане.
,Не был ли этот странный поворот событий также вызван волшебной силой скрытой в этой брошке?
,"............Просто смешно.{n}Но он вспомнил те слова, сказанные ему Шаннон."
,"...Шаннон могла {y:1:‘видеть’}{n:1:видеть} то, чего не мог он?"
,"Я не понимаю чувства Шаннон. Я мебель.{n}...Как будто я могу стать чем‐то большим, чем это."
,"Это воистину странный разговор между Джессикой, продолжающей нести ахинею странным голосом, и Каноном, который глубоко вздыхал..."
,"""Джесси, кто‐то пришёл! Ты что, не слышишь?!"""
Ushiromiya Jessica,"""Да, ах, извини! Кт‐кто?.."""
,"Все мои подруги собрались в кучу... И их взгляды были направлены в одну сторону, сопровождаемые перешёптыванием! Поначалу тихие, их голоса стали прибавлять громкости."
,"Я даже почувствовала себя беспардонной. Неужели я только что ляпнула ""извини, кто""?!{n}Словно не знаю, кто пришёл!..{n}А‐а‐а‐а‐а‐ах, всё бесполезно, это бессмысленно, в голове совсем пусто..."
,"""Не может быть, это парень Джесси?! Какой ми‐и‐илый!"""
,"""У неё действительно был парень?! Не может быть, серьёзно?!"""
,"""Джессика, предательница! Это же просто класс!"""
,"""Он моложе?! Я никогда не слышала, что он настолько моложе!"""
,"""Где, где?! Где, где, где парень Джессики?!"""
,"""Ей действительно нравятся юные мальчики!"""
Ushiromiya Jessica,"""П‐п‐п‐привет! Н‐н‐не слишком ли ты припозднился, ха‐ха‐ха‐ха!"""
Kanon,"""......Я не знал, где здесь вход. Прошу прощения за опоздание."""
Ushiromiya Jessica,"""Х‐хорошо, м‐м‐м... Этот костюм тебе идёт, не так ли? Ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха!"""
Kanon,"""...Шаннон... сказала, что обычная одежда не годится... Вчера ...мы купили это. Наверное, такая одежда не подходит мне..."""
Ushiromiya Jessica,"""Ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха, это неправда! Шаннон, когда я вернусь, я повышу тебя на два уровня‐а‐а!"""
Kanon,""".........В этом месте полно девушек. Я чувствую себя не в своей тарелке."""
Ushiromiya Jessica,"""Д‐да уж, и не говори! Д‐давай не будем торчать здесь, пойдём лучше на сцену, хорошо? Потому что скоро будет моя очередь! Пошли, пошли, пошли!"""
,"Джессике тоже было неловко.{n}Похоже, быть общей целью заинтересованных взглядов было не очень легко."
,"...Когда он увидел, как выглядит Джессика, Канон подумал, что, возможно, только прибавил ей проблем своим появлением."
Kanon,"""......У меня чувство, что я мешаю. Не является ли моё присутствие обременительным?"""
Ushiromiya Jessica,"""Я... я... я же сказала тебе, ничего подобного!"""
Kanon,"""...Пожалуйста, сообщите мне в любое время, если {ruby:боку:я} буду обременять..."""
,"((Кья! Не может быть! Он обращается к себе на ""боку""!!!))"
Ushiromiya Jessica,"""Ахи‐и‐и‐и, т‐т‐ты вовсе не в тягость, Канон‐кун!"""
,"(((Кья‐а‐а‐а‐а, она называет своего парня ""куном""!)))"
Kanon,"""......Что прикажете делать, миледи?"""
,"(((Не мо‐о‐ожет быть, она заставляет его называть себя миледи, совсем как дворецкого, {ruby:ktkr:омг}!!)))"
Ushiromiya Jessica,"""Не‐е‐е‐ет, не называй меня сегодня миледи!"""
Kanon,""".........В‐вот как? Слушаюсь, Джессика‐сама."""
,"(((Кья‐а‐а‐а, она выдрессировала его обращаться к ней ""сама""!)))"
Ushiromiya Jessica,"""И‐и‐извини, Канон‐кун, только на три секунды, не мог бы ты закрыть глаза..."""
,"(((Хья‐а‐а‐а‐а, поцелуй, это поцелуй, она собирается поцеловать его!!!)))"
Kanon,"""То... тогда я закрою их."""
,"*бац*, *хрясь*! *бам*бам*, *треск*, *грохот*!"
,"...Когда Канон открыл глаза, в помещении по какой‐то странной причине приключилась ужасная трагедия.{n}Все были впечатаны в стены с раскинутыми руками и ногами."
,"Джессика спрятала свой кастет в карман прежде, чем Канон открыл глаза."
Ushiromiya Jessica,"""В... в любом случае, пора идти к сцене. Скоро будет наша очередь, поэтому подождёшь пока там."""
Ushiromiya Jessica,"""Нам ведь ещё нужно собраться! Если пойдёшь отсюда и прямо до конца, там будет сцена, поэтому ты не заблудишься. Пожалуйста, подожди там!"""
,"Она упёрлась в спину Канона, который выглядел, как будто ему было трудно оставаться одному, и выставила его."
,"Хотя Канона и озадачило поведение Джессики вкупе с паникой, которую ему раньше не доводилось видеть, он последовал её указанию и двинулся в указанном ею направлении."
,"Проводив его со смущённой улыбкой, Джессика захлопнула дверь и громко закричала."
Ushiromiya Jessica,"""Ну что, видали, а? Насмотрелись? Теперь‐то удовлетворены?! Ва‐ха‐ха‐ха‐ха‐ха‐ха‐ха‐ха, какая жалость!!!"""
,"""......У‐у‐у‐у, я проиграла пари."""
,"""Я была уверена, что у Джесси нет парня."""
,"""Это не парень, верно, она просто воспользовалась одним из своих слуг, разве не так?"""
,"""Ва‐а‐ах, парень Джесси просто отпадный!.."""
Ushiromiya Jessica,"""З‐з‐заткнитесь вы уже! Ладно, пора готовиться!"""
,"Стоило Джессике снова достать кастет из своего кармана, как все сразу бодро вернулись к своим делам."
Kanon,"""............Ха‐а‐ах."""
,"Пройдя по коридору, Канон, как и сказала ему Джессика, набрёл на временную сцену, стоящую там, где полагалось стоять торговым автоматам."
,"Возможно, она сдавалась в почасовую аренду каким‐нибудь группам или кружкам."
,"Выступление ещё не началось, но в этом месте уже царило оживление."
,"Канон, которому не пришлась по душе эта шумиха, в одиночестве встал у тёмной стены."
,"......Так вот, что представляет из себя старшая школа.{n}До чего же шумное место. ...Так думал Канон."
,"Тогда он тут же вспомнил Джессику, продемонстрировавшую такое поведение, которое ему ранее видеть не доводилось."
,"......Честно говоря, она была настолько воодушевлена, что, возможно, тут не обошлось без спиртного."
,"По Канону, главное достоинство людей всегда заключалось в собранности и разумности."
,"В этом смысле, для Канона было очень трудно проникнуться атмосферой школьного культурного фестиваля."
,"...Он был обязан сообщить обо всём, что он видел и слышал, господину."
,"...Так же ему вменялось в обязанность сообщить о том, как Джессика ранее не проявляла сдержанности."
,"......В любом случае, это недостойно для дочери семьи Уширомия."
,"Господин, Краусс‐сама... И особенно Нацухи‐сама наверняка сильно рассердятся."
,"Если я буду докладывать, стремясь при этом защитить миледи, стоит ли мне возложить ответственность на её недостойных школьных друзей?.."
Kanon,""".........Что это вообще было?.. Она что, дура?"""
,"Канон вспомнил о том, как Джессика вела себя ранее, и снова вздохнул."
,Теперь он немного понимал головную боль Нацухи.
,"......А ведь Нацухи‐сама, как президент АРУ, должна была принять участие в неофициальной встрече после посещения церемонии в спортзале."
,"Разве она не говорила, что не будет там, чтобы посмотреть мероприятие миледи?{n}......Возможно, это даже к лучшему."
Kanon,""".........Толпа неприятна. ...Да что же тут творится?"""
,Некоторые ученицы продолжают глазеть на меня.
,"Похоже, что они перешептываются о тех же самых вещах, что и школьные друзья миледи и это очень неприятно."
,"Кстати говоря, разве Шаннон не предупреждала меня?"
,"......Если ты направляешься на школьный фестиваль в одиночку, тебе лучше быть настороже, потому что много странных людей попробуют подойти и заговорить с тобой."
,"""П‐привет~, ты здесь один?"""
,"Как и ожидалось, группа девушек, которых я впервые видел, заговорила со мной.{n}От их пристальных взглядов у меня тут же зазудела спина."
,"......Кажется, Шаннон говорила мне о каких‐то волшебных словах, способных отогнать их в такие вот моменты. Как там они звучали?.."
Kanon,"""......Мне очень жаль. Я не один."""
,"""Ч‐что правда?! Т‐тогда извини!"""
,И впрямь. Моментальный эффект...
,"Но несмотря на то, что они отступили, это всё равно не изменило количества глазеющих на меня людей."
,"""Не может быть, это тот мальчик, парень Джесси!"""
,"""Не может быть?! Этот мальчик?!"""
,"""Мне как‐то даже не верится, я‐то была уверенна, что она его просто выдумала!"""
,"""Он моложе её, ну разве он не милашка?! Как мило!"""
Kanon,"""............Эх‐х."""
,...Чтоб я ещё раз пошёл в подобное место... Канон уже в миллионный раз за сегодняшний день тяжело вздохнул.
,"Как только он это сделал, освещение изменилось, и стоящая публика начала скандировать и аплодировать."
,"Когда он огляделся по сторонам, то увидел, что здесь внезапно стало очень людно.{n}И в отличии от того, что было раньше, вся толпа состояла из парней."
,"В этой огромной толпе он не мог даже увидеть сцену. К счастью, неподалёку валялся ящик из‐под пива, и он воспользовался им как подставкой."
,"Забравшись туда, он понял, что теперь на сцене играла другая группа."
,"Её лидером была миледи. Она была одета в сценический костюм и даже держала в руках гитару. ......Я и не знал, что она умеет играть."
,"Нет, возможно, она‐то и как раз умеет.{n}Мне уже приходилось видеть, как она занималась на гитаре."
,"Нацухи‐сама не одобряла никаких увлечений, кроме учебы."
,"Возможно, она всегда тренировалась втайне от своей матери."
,"...Если хорошенько подумать, она с недавних пор ведь и вправду часто задерживалась в школе допоздна."
,"...Быть может, она старалась тренироваться в школе, когда Нацухи‐сама не было поблизости."
,"Это даже к лучшему, что Нацухи‐сама не смогла прийти. ...Если бы она нашла изъян в увлечении миледи гитарой, то даже несмотря на все те трудности, преодолённые миледи, чтобы сделать это, она, скорее всего, была бы угнетена..."
,"""""""Джесси‐сама‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!"""""""
Ushiromiya Jessica,"""Спасибо все‐е‐ем, кто сегодня пришел сюда!"""
,"Голос Джессики‐сама, усиленный микрофоном, донёсся до меня."
,"...""Джесси‐сама""? Возможно, таково её прозвище в школе."
,"Ученики из публики всё продолжали выкрикивать это имя.{n}...Я немного разозлился на это упрощенное имя, которое совсем не подходило миледи."
,"Джессика‐сама была в хорошем расположении духа, а публика продолжала называть её Джесси‐сама."
,"...Скорее всего, это её фанаты.{n}Её исполнение через микрофон ответило на это и стало ещё более оживлённым.{n}...Это было почти как концерт по ТВ."
,"............Сначала он отнесся к этому поверхностно, но потом на смену этому чувству пришло понимание. Это было просто замечательно."
,"Канон никогда не слушал музыку по собственной воле, но ему часто доводилось слушать музыку, нравившуюся членам семьи Уширомия."
,"...Поскольку это в основном была классическая музыка, то совершенно естественно, что Канону она тоже начала нравиться."
,"...Поэтому для Канона песня, исполняемая Джессикой, была, как бы это сказать... Полна красок."
,"Если бы Нацухи‐сама услышала эту песню, то она, скорее всего, упала бы в обморок."
,"Но все выглядели так, словно очень хорошо проводили время."
,"Хардкорные фанаты, которые даже принесли ручки с подсветкой, подпевали и танцевали, повторяя те же движения, как будто спланировали это заранее."
,"А на сцене с энтузиазмом пела Джессика‐сама, и пот шёл с неё ручьями."
,".........Он не мог найти в ней ничего подобающего дочери семьи Уширомия...Но похоже, что она прекрасно проводила время."
,"""""""Джесси‐сама‐а‐а‐а‐а‐а‐а‐а!! Джесси, Дже‐е‐е‐есси!!!"""""""
Ushiromiya Jessica,"""Благодарю! Тогда, дальше новая часть! 'Как говорил обыкновенный колдун!!!'"""
,"...Я не должен позволить этому увлечь меня, но... Как бы то ни было, миледи полна жизни и, по‐видимому, отлично проводит время."
,"И, глядя на миледи, получающую искреннюю радость от своего занятия, я кое о чем подумал."
,А не это ли настоящая Джессика Уширомия?
,"...Не мне ли отлично известно, что во время жизни на Роккенджиме ей не оставалось ничего иного, кроме как полностью подавить собственное ""я""?"
,"Тогда время, проведённое ею ...не как миледи, наследницей семьи Уширомия, но как простой девушкой по имени Джессика, живя на полную катушку, должно быть было очень дорого для неё."
,"...Я работал рядом с миледи много лет и видел её в разных ситуациях, поэтому полагал, что знаю о ней всё."
,"...Но это касалось только одной её стороны, миледи на Роккенджиме."
,......Мы — мебель.{n}Мы служим на Роккенджиме и умираем на Роккенджиме.
,"...Поэтому я начал думать, что Роккенджима сама по себе является нашим миром, совсем как по теории Птолемея, гласящей, что океан простирается до самого края земли, после чего падает в бездну."
,"Но когда я сейчас смотрю на миледи, то понимаю, насколько узок был мой кругозор."
,...Я всё никак не поддамся этому восторгу толпы.
,"...Но я чувствую, что в этой толпе есть что‐то, чего ""нельзя {y:1:‘увидеть’}{n:1:увидеть}"" на Роккенджиме."
,".........Я не знаю, та ли это {y:1:‘невидимая’}{n:1:невидимая} вещь, о которой говорила Шаннон..."
,Но океан все ещё не кажется мне синим...
Ushiromiya Krauss,"""У Джессики сегодня в школе проходил культурный фестиваль, не так ли? ...Как там поживает директор?"""
Ushiromiya Natsuhi,"""...Похоже, что он находится в добром здравии. Да, одна из членов, Такамия‐сан, тоже пришла. Она попросила предоставить это ей."""
Ushiromiya Krauss,"""Хм‐м, занята, как и обычно?"""
Ushiromiya Natsuhi,"""Похоже на то. Тоже фонтанирует энергией. О, кажется, и президент Эмото тоже пришёл."""
,"Естественно, что беседа за ужином не обошла стороной культурный фестиваль Джессики."
,"Школьные мероприятия часто становились собранием местных волонтеров.{n}То же самое было и с семьёй Уширомия, члены которой были кем‐то вроде местных знаменитостей."
,"Вспоминая имена людей, собравшихся на неофициальную встречу, Нацухи делилась с Крауссом новостями."
,"...Джессике была не особо интересна их беседа, поэтому она, не особо заботясь о приличиях, хлебала свой тыквенный суп."
Ronoue Genji,"""......Миледи, разве такие манеры приемлемы?"""
Ushiromiya Jessica,"""............Ладно, ладно, уж извините меня, такую бескультурную."""
Ushiromiya Natsuhi,"""Джессика. Сколько можно тебе повторять следить за своей речью."""
Ushiromiya Jessica,"""......Угу."""
,"Уныло ответила Джессика.{n}Увидев это, Краусс слегка улыбнулся и вмешался в их с Нацухи разговор."
Ushiromiya Krauss,"""Джессика, тебе понравился фестиваль?"""
Ushiromiya Jessica,"""Что? Ах... Ну, ничё так!"""
Ushiromiya Natsuhi,"""Я всё видела. Ты хорошо потрудилась."""
Ushiromiya Jessica,"""А... Что?! Ах... а‐ха‐ха‐ха‐ха, н‐ну!"""
,Лицо Джессики сделалось багровым.
,"...Она и не думала, что Нацухи может прийти, чтобы посмотреть на её выступление."
,Поэтому ощутила смесь радости и смущения.
,"На самом деле ей не хотелось, чтобы её мать видела это, поскольку её не грела мысль выслушивать нотации о несоответствии такой музыки семье Уширомия."
,"......Но в то же время она была обрадована словам её родителей о том, что она отлично справилась с работой, после того как им довелось увидеть её лучшее выступление..."
Ushiromiya Natsuhi,"""Джессика проявила как самообладание, так и достоинство. Примерное поведение для представителя учеников."""
Ushiromiya Jessica,"""...Ах... э‐э... да."""
,"Улыбка, осветившая её лицо секунду назад, стёрлась, словно лёгкий узор на песке, не способный устоять перед ветром.{n}...Джессика сразу сообразила, что её мать имеет в виду совершенно иное."
,Джессика также была президентом совета учеников в школе.
,"...У неё не было желания заниматься чем‐то столь хлопотным, но её родители были так настойчивы, что ей пришлось с неохотой уступить им."
,"К сожалению для неё, она была известностью в школе, что обеспечило ей лёгкую победу на выборах."
,Поэтому Нацухи похвалила её за вклад совета учеников в начале фестиваля культуры.
,"На самом же деле, Джессика выполнила это с равнодушием.{n}Потом она сразу же встретилась со своими друзьями и всё оставшееся время прорепетировала на сцене..."
Ushiromiya Krauss,"""Опыт возглавлять людей и нести ответственность, несомненно, принесёт пользу в будущем. Я уверен, что Джессика вырастет достойным членом семьи Уширомия."""
Ushiromiya Natsuhi,"""Но ты проговорила приветствие слишком быстро. Ты передала содержание, но твой беглый стиль речи не без недостатков. Было бы неплохо, если бы ты выработала привычку иногда делать передышку."""
Ushiromiya Jessica,""".........Ага."""
,После завершения трапезы у Джессики не было никакого желания возвращаться обратно к себе в комнату.
,"Можно было сказать, её комната была тем местом, где ей полагалось находиться по требованию её родителей."
,"Поэтому Джессика, вместо того, чтобы возвращаться в свою комнату, находясь неизвестно где в этом доме, могла тем самым слабо выразить свой протест..."
,"Джессика чувствовала, что даже находясь в доме, ей трудно дышать, поэтому она вышла наружу в розарий."
Ushiromiya Jessica,"""............ ...Ну, если бы она заговорила об этом, уверена, она бы заявила, что это недостойно преемника семьи Уширомия. ...Так может хорошо, что всё обернулось именно таким образом? Аха‐ха‐ха‐ха‐ха‐ха."""
,"Джессика смеялась, одновременно чувствуя обиду."
,"...Стараясь окончательно успокоиться, она смеялась над тем, какие слова ей пришлось бы выслушать."
,"......Ну что за глупости. В конечном итоге, я просто повела себя как ребёнок.{n}Я слегка удивлена, и это меня смешит."
Kanon,"""......Миледи."""
Ushiromiya Jessica,"""Ой... Канон‐кун. Н‐не пугай меня так, ха‐ха‐ха!..*кха*кха*!"""
,"Когда она попыталась вновь рассмеяться, Канон неожиданно заговорил с ней, и она поперхнулась."
Ushiromiya Jessica,"""Что? Ты хочешь мне чего‐то сказать?"""
Kanon,"""............... М‐м‐м."""
Ushiromiya Jessica,"""......Да?"""
,"Выражение лица Джессики стало тем, которое оно всегда приобретало, когда она смотрела на Канона.{n}От вялой Джессики не осталось и следа."
,"Если бы Канон знал Джессику только как преемницу семьи Уширомия, как было до вчерашнего дня... То ошибочно бы посчитал, что настроение Джессики пришло в норму."
,......Но это было не так.
,"Теперь Канон знал ту её часть, которую он не {y:1:‘видел’}{n:1:видел} до вчерашнего дня, поэтому он понял, что внутри Джессика не такая, как внешне."
Ushiromiya Jessica,"""Ах... О сегодняшнем культурном фестивале... ...Ну, спасибо за то, что пришёл и помог мне похвастаться. Ты действительно меня выручил."""
Kanon,"""......Та песня. ...Вы были великолепны."""
Ushiromiya Jessica,"""Что?! ......Ах... аха‐ха‐ха‐ха‐ха‐ха‐ха?! П‐право, ты меня смущаешь..."""
,"Даже при том, что она услышала слова, которые ей хотелось слышать, Джессика вела себя застенчиво и не принимала их всерьёз."
Kanon,"""......Я не умею петь. И я не знаю, как играть на каких либо иных инструментах, кроме губной гармошки и проигрывателя, освоенных мною в начальной школе. ...Поэтому я и полагал, что миледи в этом отношении имеет такой же уровень."""
,...Канон вовсе не пытался смотреть на Джессику свысока.
,"Но люди, играющие на уникальных инструментах, всегда были по другую сторону электронно‐лучевой трубки телевизора."
,"...По крайней мере, у него сложилось впечатление, что для Джессики подобное невозможно."
Kanon,"""...Я мебель. ...Поэтому я не считаю, что есть какая‐нибудь необходимость петь песни и играть на инструментах."""
,Но... Я больше не уверен.
Ushiromiya Jessica,"""......Слушай, Канон‐кун, завязывай ты уже с этой фразой 'потому что я мебель'... Это какое‐то понятие среди прислуги, верно?.. Ну, что прислуга является живой мебелью. ...Генджи‐сан часто это говорит."""
Kanon,"""Это не понятие... Потому что мы действительно... мебель."""
Ushiromiya Jessica,"""Я знаю, что дети из Дома Фукуин... Разными способами получают помощь от дедушки, и я понимаю, что вы испытываете благодарность за это."""
Ushiromiya Jessica,"""......Но это не значит, что ты должен называть себя мебелью. Разве ты не такой же человек, как и мы?"""
Kanon,""".................."""
Ushiromiya Jessica,"""Канон‐кун, когда ты увидел, как я пою... О чем ты подумал?"""
Kanon,"""......Было видно, что вам очень нравится это занятие."""
Ushiromiya Jessica,"""Наверное, это не так."""
Kanon,"""......А?"""
Ushiromiya Jessica,"""В твоих глазах это было не весельем... Ты ведь позавидовал, не так ли?"""
Kanon,"""............ Это не..."""
