Speaker,Russian (RU)
,"...Именно поэтому я был несказанно рад, когда почувствовал, как локоть Джессики врезался в мой затылок подобно тарану в крепостные ворота..."
Ushiromiya Battler,"""Ох‐ё... с‐спа‐а‐а‐сибо, Джессика."""
Ushiromiya Jessica,"""За что ты меня благодаришь?! ???"""
Ushiromiya Battler,"""П‐прости, Шаннон. Кажется, я был слишком очарован твоими формами... Если кто‐нибудь приближается настолько близко, как я, ясное дело, что он окончательный похабник. Серьёзно, ты хоть сопротивляйся!"""
Shannon,""".........Н‐но......... в‐вы ведь... очень важный гость, Баттлер‐сама......"""
Ushiromiya Battler,"""Так, слушай внимательно, преступление — это преступление, гость я или нет! Участок, образуемый радиусом в 10 сантиметров вокруг груди девушки, — это дальность опознавания и открытия огня ПВО. Если кто‐нибудь на два сантиметра нарушит границу данного участка, можешь считать это вторжением в твоё воздушное пространство, карающееся пощёчиной в качестве противовоздушного удара!"""
Shannon,"""............Я... я не могу осмелиться на такую вещь!.. Я......... то есть, мы, — мебель и..."""
,"Конечно ей не хочется, чтобы её грудь лапали, но... если гость того желает, чтобы угодить ему, она пойдёт на это против своей воли."
,...Такая девушка нуждается в срочной защите!..
Ushiromiya Battler,"""...Подумать только, что в наши дни ещё существуют вот такие вот самоотверженные и добродетельные девушки... У меня опять... кружится голова!.. ......Но нет! Не‐е‐е‐ет!!!"""
Ushiromiya Battler,"""Опять я пру на неё с похабной мордой! Кто‐нибудь, остановите меня!!! 'Не‐е‐ет, извращенец!' Без этих слов я не смогу успокоиться! Пожалуйста, умоляю тебя, влепи мне! Ударь же! Ударь меня‐я‐я~!!!"""
Shannon,"""Я............ я не могу исполнить вашу просьбу. Поскольку я мебель. ......Но... ............Если это будет приказ, то я подчинюсь вам. ...Поскольку это мой долг."""
Ushiromiya George,"""Аха‐ха, тогда я даю этот приказ. В следующий раз, когда Баттлер‐кун полезет лапать твою грудь, атакуй пощёчиной. Понятно?"""
Shannon,"""......Д‐да. Я сделаю, как вы того желаете. С этого момента, позвольте мне поступать подобным образом. Баттлер‐сама, пожалуйста, примите это..."""
,"Шаннон‐чан предупредила меня, изящно поклонившись."
,"Её лицо просто засияло.{n}Показав ей большой палец, я дал понять, что с моей стороны возражений нет."
Ushiromiya Battler,"""Шесть лет назад тебя можно было принять за дочь прислуги, которым ты, как родителям, помогала с работой......... но теперь ты вполне самостоятельная взрослая слуга. Сколько же лет прошло?"""
Shannon,"""Да, вот уже 10 лет я имею удовольствие служить в этом доме."""
,"Это {p:0:紗音}. ......Кандзи в её имени читаются как ""Шаннон"".{n}Подобное имя далеко не типично для японца."
,"Когда я, ещё будучи ребёнком, называл её по имени, то не придавал ему особого значения. Но, несмотря на тот факт, что её имя так необычно, она даже не относится к семье Уширомия."
,"...Наверное, это ""профессиональное имя"" слуги или что‐то вроде этого."
,"...Если так, то возможно мне удастся понять, почему имя Канон‐куна звучит именно так."
,"Она служанка с многолетним стажем, начавшая служить здесь, когда ей было шесть."
,"Поскольку её тело значительно изменилось, она выглядит не так, как в моих воспоминаниях, но мы знали друг друга шесть лет назад."
,"Она осталась такой же застенчивой, как и в прошлом, но я сразу почувствовал, что подобное очарование для девушки её возраста вполне естественно."
,А уж про её грудь я вообще молчу...
Ushiromiya George,"""Тот юноша, которого мы встретили ранее, Канон‐кун, её младший брат."""
Shannon,"""...Он не совсем мой младший брат... Однако он любит меня, как старшую сестру... ...Он ведь не доставляет вам проблем, верно?"""
Ushiromiya Jessica,"""Ха‐ха! Он такой же, как всегда. Право, жаль, что он даже не пытается быть более общительным."""
Shannon,"""...Похоже, что Канон‐кун доставляет проблемы... я приношу извинения......"""
Ushiromiya Battler,"""Ой, что ты, никаких проблем он не доставил! Как солидарный с ним мужчина, я понимаю, что в таком возрасте многие замыкаются в себе. Неудивительно, что он так необщителен!"""
Ushiromiya Maria,"""У‐у! Марию тоже так называют! Называют необщительной! Как Канона! У‐у!"""
Shannon,"""Хи‐хи...... Мария‐сама, на самом деле вы весьма общительны."""
Ushiromiya Maria,"""У‐у? Хорошо быть похожим на него... У‐у."""
Ushiromiya George,"""М‐м, ты говорила, что еда уже готова, верно?"""
Shannon,"""Ах...... да! Я извиняюсь! ...Приготовления к обеду уже завершены, поэтому я провожу вас всех до особняка."""
,"Шаннон опять совершила формальный поклон и вернулась в свой ""режим обязанностей""."
,"Мы поняли, что если бы продолжили отвлекать её своими легкомысленными разговорами, то только затруднили бы её работу. Поэтому мы поторопились встать, чтобы больше не ставить ей палки в колёса."
Ushiromiya George,"""Тогда мы идём в особняк? Все, наверное, проголодались, верно?"""
Ushiromiya Jessica,"""Ага... Я с нетерпением жду еды Годы‐сана. Этот мужик, вроде он был шеф‐поваром в известном отеле, он просто классно готовит еду!"""
Ushiromiya Battler,"""О‐о‐ох‐х! Я весь в предвкушении!!! Вперёд, Мария! Уж мы наедимся, как поросята!!!"""
Ushiromiya Maria,"""У‐у! Наедимся, как поросята!"""
Ushiromiya George,"""Нет‐нет! Тебе не следует всерьёз воспринимать всё, что говорит Баттлер‐кун, хорошо? Это была просто шутка. Ну да ладно, пора выдвигаться."""
,"Следуя за Шаннон‐чан, мы направились в сторону особняка."
,"Снова встреченные розарием, мы продолжили идти дальше, пока перед нами не возник......... внушительный особняк главы семьи Уширомия."
,"Судя по всему, он был построен вскоре после войны, поэтому вы сразу можете ощутить почтенный возраст дома, стоящего уже около полувека."
,"Снаружи само здание смотрелось великолепно, но поскольку, как уже упоминалось, новым его назвать было нельзя, то оборудование внутри него, такое как, например, кондиционеры, работало не всегда хорошо."
,"По словам Джессики, в разгар зимы из‐за сквозняков было особенно тяжело."
,"...Ну, что им стоило просто вытащить и разложить {c:86ef9c:котацу}."
,"Как только мы вошли в вестибюль, нас встретил пожилой слуга.{n}Вот его я помнил."
,"Как самый старший из слуг, Генджи‐сан ({p:0:源次}) служил в качестве главы прислуги."
Ronoue Genji,"""............Баттлер‐сама, прошло много времени с вашего последнего визита."""
,"Стоило нашим глазам встретиться, он сдержанным голосом поприветствовал нас."
,"Его поклон был не так подобострастен, как у Годы, но пусть даже это и выглядело простовато, он совершил его со всем уважением."
Ushiromiya Battler,"""Генджи‐сан, прошло действительно много времени! Ты хорошо выглядишь."""
Ronoue Genji,"""Благодарю вас, я весьма признателен... ......Баттлер‐сама, вы стали превосходным молодым человеком. .........Вы так похожи на господина в молодости."""
Ushiromiya Battler,"""Я похож на дедушку? Я так думаю, что дедуля пользовался популярностью, когда был молод, и‐хи‐хи!"""
Ronoue Genji,""".........Теперь же я займу место Шаннон и провожу вас. Пожалуйста, прошу следовать за мной."""
,Шаннон‐чан низко поклонилась и проводила нас взглядом.
,"Покинув вестибюль, мы направились в столовую, следуя за Генджи‐саном."
,"Генджи‐сан, как и Кумасава‐сан, резко выделялся на фоне таких молодых людей, как мы, которые до неузнаваемости выросли за эти прошедшие шесть лет."
,"Его фигура осталась всё такой же, как в моих воспоминаниях шестилетней давности.{n}Как будто с момента нашей последней встречи время просто остановилось."
,"Генджи‐сан был немногословным и прилежным человеком.{n}Его можно было принять за ближайшего помощника дедушки или его опекуна......... по факту, можно сказать, что он является правой рукой дедушки."
,"Даже больше — похоже, что он знал дедушку раньше, чем наша покойная бабушка."
,"По словам Джессики, дедушка доверял ему гораздо больше, чем кому‐либо из своих близких родственников."
,"Но мне интересно, сколько времени он уже служит.{n}Мне так и не довелось узнать подробности, но я уверен, что он был здесь с самого начала, когда только был построен этот особняк."
,"...То есть, фактически половину жизни он провёл здесь на службе. ...Не удивительно, что дедушка так ему доверяет."
,Вслед за Генджи‐саном мы вступили в просторный коридор.
,"......И тут я сразу приметил одну вещь, воспоминаний о которой не было в моей памяти."
,"Это был довольно большой портрет, повешенный прямо напротив лестницы, ведущей на второй этаж."
,"Ни о чём не думая, я остановился, словно околдованный...{n}Стоило мне остановиться, Мария, которая шла за мной, тут же врезалась мне в спину."
Ushiromiya Maria,"""У‐у?"""
Ushiromiya Battler,"""......Ах, извини. ...Слышь, Джессика. А разве эта картина там раньше висела?"""
,"Я указал на крупный портрет, который попался мне на глаза, будучи повешенным в коридоре.{n}Все остальные тоже остановились."
Ushiromiya Jessica,"""...А‐ах... верно. Когда ты был здесь в последний раз, его ещё не было. Когда же это было..."""
Ushiromiya George,"""Я думаю......... если мне не изменяет память, его повесили в позапрошлом году."""
Ronoue Genji,"""............Вы совершенно правы. В апреле позапрошлого года, по предварительной договорённости, господин заказал художнику написать эту картину и затем её вывесили в этом месте."""
Ushiromiya Battler,"""Это дедушка заказал? Ну, весьма оригинально повесить её здесь..."""
,"Портрет весьма соответствовал этому особняку в западном стиле, а эта женщина в элегантном платье выглядела весьма изысканно."
,".........Я не мог точно определить её возраст, но благодаря силе воли, читавшейся в её взгляде, и остроте этого взгляда, она излучала молодость."
,"В женщине, изображённой на портрете, чувствовалось нечто иное, отличное от спокойной собранности женщин средних лет, которых часто изображали на знаменитых картинах."
,"Будь у этой женщины нормальные тёмные волосы, я бы, возможно, подумал, что это портрет моей давно почившей бабушки в самом расцвете лет."
,Однако женщина на портрете имела красивые светлые волосы и вообще была не похожа на японку.
Ushiromiya Battler,"""Итак. ......Кто же тогда эта женщина?"""
,"На этот наивный вопрос мне со всей важностью ответила Мария, как будто пытаясь показать, что ей всё известно."
Ushiromiya Maria,"""У‐у! Я знаю. {f:5:Беатриче}!"""
Ushiromiya Battler,"""Беа...... Кто?"""
Ushiromiya George,"""......{f:5:Беатриче}. Она ведьма. Разве ты ещё тогда, давно, не слышал о ней?"""
Ushiromiya Battler,"""Ведьма? ...Хочешь сказать............ этого острова?"""
,"...Думаю, я это уже говорил, но Роккенджима — это небольшой остров протяжённостью примерно в десять километров."
,"Однако учитывая то, что здесь проживает лишь семья Уширомия, он довольно большой."
,"Поэтому для проживания на острове были построены лишь гавань и особняк. В целом же, остров до сих пор остаётся нетронутым, как и в то время, когда он был необитаемым."
,"В огромном и пустом лесу нет освещения, телефона и совсем никаких людей. Чтобы понять, насколько это опасно, вам необходимо полностью перестать думать о городской жизни."
,"В любом случае, если бы глубоко в лесу вы свалились в яму и растянули лодыжку... хоть вы плачьте, хоть кричите, но никто не явится вам на помощь."
,"Когда стемнеет, в лесу, где нет уличного освещения, всё погрузится в кромешную тьму."
,"И ещё, поскольку там отсутствуют всякие указатели, то заблудиться и потеряться, лишившись способности ориентироваться в тёмном лесу, становится проще простого."
,"В настоящее время большинство людей рассматривает лес как мирное место, но для людей ушедших эпох, до того как свет цивилизации вытеснил ночь, леса были географически изолированными от цивилизации, как и океан. Совсем как океан, но только над землёй."
,"Точно так же, как и рыбаки, выходящие в океан и подвергающиеся риску, несмотря на накопленный багаж технических знаний..."
,"... охотники, отправляющиеся в лес, также имеют необходимые технические знания, и даже это не спасает их от опасности."
,"...Случись детям играть в том опасном лесу, то с ними вполне может приключиться что‐нибудь ужасное."
,"Возможно, чьи‐нибудь родители так и думали. ...Быть может, моя бабушка или, может быть, ещё кто‐нибудь, кроме дедушки, говорил об этом."
,Или возможно на этом острове есть старинная легенда.
,"{i:.........В лесу живёт страшная ведьма, поэтому туда запрещено ходить.}"
,Таким образом и возникла история о призраке Роккенджимы.{n}Та самая легенда о ведьме Роккенджимы.
,"Вот поэтому, когда мы говорим ""ведьма"" этого острова, мы говорим про хозяйку обширного и дикого леса."
,"Тут мне вспомнилось, что когда я ещё был ребёнком и оставался в этом особняке, в жуткие ночи, когда ветер на пару с дождём стучались в окна, на меня нагоняла страх история о ведьме из леса, бродящей вокруг в поисках жертвы..."
,{f:5:Беатриче}... вот же.
,".........Когда Аники рассказал мне, и я напряг свою память, то был уверен, что мне доводилось слышать это имя в детстве."
Ushiromiya Battler,"""...Точно. Однако я совсем забыл, что у ведьмы из легенды было такое изящное имя, как {f:5:Беатриче}. ......Поскольку мы, внуки, не очень верили дедушке, он прибегнул к оригинальному способу, запечатлев её образ на картине."""
Ushiromiya Jessica,"""......Это ведьма из дедушкиного воображения. ...С тех пор, как по его велению здесь повесили эту картину, он перестал различать грань между реальностью и иллюзией."""
Ushiromiya Jessica,"""......Для нас это не более чем ведьма из его воображения, но для дедушки она — сущность, которая 'есть' на этом острове. ......'Есть'. Потому он и заказал эту картину... чтобы мы поняли."""
Ushiromiya Jessica,""".........Хмф, как же бесит."""
Ronoue Genji,"""........................Миледи. ...Этот портрет очень важен для господина. ......Я умоляю вас, не говорите перед ним такие вещи."""
Ushiromiya Jessica,""".........Да понимаю я. Я не скажу, даже если вы будете меня умолять."""
,"Джессика отвернулась, напоследок бросив злой взгляд на портрет."
Ushiromiya George,"""...Пойдёмте. Нас в обеденном зале уже, поди, заждались."""
Ushiromiya Maria,"""У‐у! Голодные!"""
,......Лишь небольшая часть этого острова была подконтрольна семье Уширомия.
,Вся остальная необитаемая часть... была владением ведьмы {f:5:Беатриче}...
,"......Можно даже сказать, что она являлась сущностью, фактически управляющей Роккенджимой."
,"То слабое, зудящее ощущение надвигающейся беды, которое я почувствовал, когда узнал, что храм Бога‐покровителя поразила молния, вновь слегка ожило во мне."
,В тот раз Кумасава‐сан попыталась рассказать зловещую историю о Роккенджиме и была остановлена Джессикой.
,".........Я так и не узнал, что она попыталась поведать нам об этом острове."
,Но одну вещь я знал точно.{n}...Власть на Роккенджиме принадлежала не семье Уширомия.
,Она принадлежала ведьме {f:5:Беатриче}.{n}Да. ......Потому что это был остров ведьмы.
Ushiromiya Maria,"""Баттлер‐р‐р! У‐у, не тормози‐и!"""
,"Когда я оглянулся, то увидел, что все уже направлялись в столовую.{n}Я быстро последовал за ними..."
,"Мы подошли к огромным двойным дверям, ведущим в обеденный зал."
,Генджи‐сан постучал.
Ronoue Genji,"""......Я привёл детей. Теперь прошу меня извинить..."""
,"Двери открылись, и мы оказались внутри."
,"В обеденном зале, чьё внутреннее убранство выглядело неприятно дорого, стоял невероятно длинный обеденный стол, явно поставленный здесь с целью дать гостям ощутить разницу в их статусе. Наши родители уже расположились за ним, следуя установленному порядку."
Ushiromiya Rudolf,"""Вы опаздываете, оболтусы. Быстрее занимайте места."""
,Этот старикан поторопил нас рассесться.
,"За длинным столом пустовали лишь те места, где полагалось сидеть нам, что заставило нас ещё больше ощутить факт своего опоздания."
,"Место во главе стола, называемое местом основателя, предназначалось для дедушки, стоящего на самой высокой ступени созданной им иерархии."
,"Оно пустовало.{n}...Он, наверное, как плохой актёр, планирует заявиться в последнюю очередь."
,"Порядок, в котором людям полагалось рассаживаться за этим столом, брал начало от места основателя. Если смотреть на стол с этого места, то ранг остальных мест, стоящих в ряд по два места друг напротив друга, начинал убывать слева направо, и так до другого конца стола."
,"Таким образом, место в первом ряду, находящееся слева от места основателя, полагалось занимать дяде Крауссу, являвшемуся номером два по дедушкиному табелю о рангах."
,".........Судя по всему, дядя ещё не успел прийти, так как его место пустовало."
,"И далее, справа в первом ряду, напротив места, где должен был сидеть Краусс, сидела самая старшая дочь в семье, тётя Ева — номер три по табелю о рангах."
,"Левая сторона во втором ряду предназначалась четвёртому номеру.{n}Там расселся мой старикан‐папаша Рудольф, как один из присутствующих братьев и сестёр."
,"Напротив него, под номером пять, сидела самая младшая из братьев и сестёр — тётя Роза."
,"Если и дальше следовать такому порядку, то можно предположить, что далее должны последовать их мужья и жёны, вот только... следующее место слева в третьем ряду под номером шесть принадлежало Джессике."
,Напротив неё сидел Джордж‐аники.
,"Рядом с Джессикой сидел я, а напротив меня расположилась Мария."
,"И, наконец, в пятом ряду слева и рядом со мной, под десятым номером сидела тётя Нацухи."
,"...Напротив неё сидел дядя Хидэёши. Далее, на последнем месте в шестом ряду слева и рядом с тётей Нацухи расположилась Кирие‐сан."
,"Место напротив Кирие‐сан пустовало, хотя и было сервировано вместе с остальными."
,"Согласно этой статусной системе, это место предназначалось для мужа тёти Розы."
,"......Даже несмотря на его отсутствие, его место было подготовлено."
,"Подобные системы распределения мест обычно исходят из статуса супругов, но у семьи Уширомия была своя статусная система."
,"......Должно быть, это пережитки мужского шовинизма.{n}Но если система основывается на идее, что женская матка — всего лишь позаимствованная вещь, то тогда дети прямого потомка должны занимать более высокий статус, а его внуки — уже пониже, чем их родители."
,"Это значит, что супруги, не связанные узами крови, идут самыми последними по табелю о рангах."
,"......Кошмар, но следуя такому порядку, бабушка, когда она была ещё жива, имела даже более низкий статус, чем я."
,В молодости подчиняйся своему отцу; после вступления в брак — своему мужу; в старости — своим детям.
,"Существует даже старая поговорка: ""У женщины в прошлом, настоящем и будущем нет дома""."
,"Давным‐давно, когда я ещё не понимал всех этих сложностей, я думал, как же здорово, что все мы можем общаться, взрослые в своей группе, а двоюродные братья и сёстры — в своей. Однако теперь, когда я стал намного взрослее, эта статусная система стала вызывать у меня смешанные чувства..."
,"Тётя Нацухи вышла замуж за самого старшего сына в семье, второго по статусу в управлении домом, который сидел по правую сторону от меня. ...Это означало, что она была на две ступени ниже меня по статусной системе."
,"...С трудом можно предположить, что происходит внутри тётиной головы.{n}Поэтому, перед тем как сесть, я сделал небольшой извиняющий жест."
Ushiromiya Natsuhi,"""Как приятно тебя видеть, Баттлер‐кун. Когда это ты успел так вырасти?"""
Ushiromiya Battler,"""Хе‐хе! Да ничего особенного, в самом деле, обычная жизнь, я не стал ограничивать себя в еде и оглянуться не успел, как стал таким высоким."""
Ushiromiya Natsuhi,"""Мальчишки есть мальчишки, верно? Так какой у тебя рост?"""
Ushiromiya Battler,"""Думаю, около 180 см. Ах, тётя, ты упустила шанс сказать мне: 'Ты только и делал, что обжирался?!'"""
Ushiromiya Natsuhi,"""Что? ......Хи‐хи. Ах, извини."""
,"После короткой паузы тётя слегка рассмеялась, но было видно, что она сама не может толком понять, над чем смеётся."
,Эта женщина — тётя Нацухи ({p:0:夏妃}).
,"Она жена самого старшего сына в семье, то есть является женой старшего брата моего отца."
,"Наверное, действительно будет проще, если я буду называть её матерью Джессики?"
,"...Может, это и плохо так говорить, но не то чтобы я ненавидел её, просто она мне не очень нравится."
,"Она никогда не сближалась с нашей детской компанией, и с ней было очень нелегко ладить, разумеется, производимое ею впечатление того, что она находится на ножах с нашими родителями, тоже не способствовало налаживанию дружеских отношений."
,"...Факт в том, что я вечно колебался насчёт того, как следует подступиться к ней, так что, помимо редкого обмена несколькими словами, дальше дело не шло."
,...И в конечном итоге я так ничего и не добился.
,"Стол уже был аккуратно сервирован, но сама еда пока подана не была."
,"В общем, пока человек во главе стола не займёт своё место, трапеза не начнётся.{n}Поэтому, пока дедушка, как самая влиятельная персона, не соизволит явиться, обед так и будет простаивать. Даже закусок, и тех не подадут."
,"Поэтому, хотя наши родители и сдерживали свой голод, они молча продолжали сидеть в ожидании дедушкиного прихода."
,"Вот только тот дедушка, которого я помню, когда мы вместе ели, всегда приходил вовремя."
,"...Он никогда так не опаздывал, заставляя людей ждать, когда все они уже собрались."
Ushiromiya Battler,"""Дедушка опаздывает. ......Насколько я помню, он всегда был достаточно пунктуален."""
Ushiromiya Jessica,"""Ну, шесть лет назад, возможно, так и было. ...Но в последнее время всё по‐другому. Серьёзно, он так часто погружается в свой воображаемый мир, что даже не выходит, чтобы отобедать со всей семьёй. ...Хотя мне казалось, что, как минимум, сегодня он всё‐таки соизволит пообедать с нами."""
Ushiromiya Jessica,"""...Но если честно, без него я чувствую себя гораздо спокойней и счастливей."""
Ushiromiya Natsuhi,"""...Джессика!"""
,"После замечания от своей матери, Джессике только и оставалось, что прикусить язык."
,"......Ну что тут поделаешь?{n}Ответ — ничего, так что остаётся только ждать."
,"Когда я посмотрел на часы, то увидел, что уже почти 12:20..."
,"Пожилой глава дома Уширомия, Уширомия Кинзо ({p:0:金蔵}).{n}Он всё так же пребывал в своем кабинете."
,"На часах уже был полдень, но он даже не пытался подняться."
,"Надев очки, он разложил возле себя старинные книги в замысловатых переплётах и погрузился в чтение."
,"Трудно было предположить, что он так отдыхает; совсем напротив, он трясся от нетерпения, словно каждая минута была для него большой драгоценностью."
,"Внутри давно не проветриваемой комнаты, где всё было окутано пылью, можно было ощутить подозрительно смрадный запах лекарств."
,...Этот густой сладкий запах.
,"Те, у кого с обонянием всё в порядке, зайди они внутрь этой комнаты, первым делом бросились бы открывать все окна, чтобы хорошенько проветрить её."
,Стук в дверь кабинета всё не прекращался.
,"Голос, зовущий ""Отец"", иногда смешивался со стуком."
,"Наконец, Кинзо глубоко вздохнул, закрыл старинную книгу, которую держал в руках, и хлопнул ею по столу."
,"Затем он заорал Крауссу, который продолжал тарабанить в дверь."
Ushiromiya Kinzo,"""Тишина!!! Неужели ты никак не успокоишься, глупец!!! Кто тебе сказал, что двери распахнутся, если в них тарабанить?! Одного такого идиота уже четвертовали!!! Ты тоже этого хочешь?!"""
Ushiromiya Krauss,"""......Отец. Разве сегодня не ежегодное семейное собрание? Все уже собрались внизу. Пожалуйста, спустись."""
,"Краусс продолжал звать отца через дверь.{n}...Кинзо всегда закрывался в кабинете и ненавидел, даже когда кто‐нибудь из его семьи заходил туда."
,"По этой причине Крауссу ничего не оставалось, кроме как продолжать звать его из коридора..."
Ushiromiya Kinzo,"""Ты отстанешь или нет!!! Все? Что ещё за 'все'?! Ты говоришь об идиотах, пытающихся вытащить меня отсюда?!"""
Ushiromiya Kinzo,"""Ну и ладно, убейте их! Расчлените их, превратите их в дрова и растопите ими ведьмин очаг!!! Поставьте в тот очаг горшок и сварите в нём полынь! Заставьте безумцев, посмевших пытаться вытащить меня отсюда, испить этот отвар апокалипсиса! Я смешаю их останки с моим напитком!"""
Ushiromiya Kinzo,"""А‐ах, Генджи, где же ты?! Приказываю, Генджи!!! Приготовь мой демонический абсент! Я больше не слышу голоса зелёной феи!!! А‐ах, Генджи, где же ты?! Приказываю тебе, Генджи‐и‐и‐и!!!"""
,"...Перед дверью стояли Краусс, Нанджо и Генджи, и все ждали хозяина дома, который так и не вышел."
Ushiromiya Krauss,"""Хмф... ......Похоже, что он ненавидит меня до глубины души. Мой голос больше не доходит до него."""
,"Краусс пожал плечами, как бы говоря ""что тут поделаешь"", и горько улыбнулся."
,"...Он и сам не больно надеялся, что отец исполнит его просьбу.{n}Однако следуя своему положению старшего сына, он обратился с формальной просьбой."
Nanjo Terumasa,"""......Кинзо‐сан. Разве это не ваши сыновья, дочери и внуки приехали, чтобы увидеть вас?.. Почему бы вам хотя бы ненадолго не показать своё лицо?.."""
Ushiromiya Kinzo,"""Молчать, всем молчать!!! Ты пытаешься меня учить, Нанджо?!!{n} Я вызывал не тебя, я сказал позвать Генджи!!! Теперь быстро зовите его сюда! Времени осталось мало, апостолы уже готовят свои трубы! Почему вы этого никак не поймёте, вы, стадо баранов!!!"""
,Кинзо несколько раз хлопнул по столу старой и тяжёлой книгой.{n}Громкость хлопков указывала на его крайнюю степень раздражённости.
,Кинзо снял очки и вскочил со своего места.
,"Он широко раскинул руки, словно певец оперного театра, и словно взывая к кому‐то, возопил."
Ushiromiya Kinzo,"""Почему?! Почему на моём пути одни лишь преграды?! Я бы отбросил всё это, я всё готов отдать, и лишь одну вещь я прошу взамен!!!"""
