Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Maria,"""Uu? I promised, so let him rub it! I keep my promises! Always keep them, uu!!""","""Uu-? I promised, so I'll let him touch 'em! I keep my promises! Always keep them, uu-!!"" ","""Uu-? Maria promised, so let him rub it! Maria'll keep her promise! Definitely keep it, uu-!!""",「うー？　約束したから揉ませる！　真里亞、約束は守る！　絶対守る、うー！！」,[=JP],"""У‐у! Я обещала, я дам! Я сдержу обещание! Сдержу‐у‐у!""","""Uu? Já prometi, então vou deixar ele apertar! A Maria cumpre com suas promessas! Sempre cumpro elas, uu!!""","""Uu? Em hứa rồi, em sẽ cho anh ấy bóp thử! Em sẽ giữ lời hứa mà! Luôn giữ lời hứa luôn, uu!!""",「嗚——？因為約定了，所以讓戰人摸！真里亞，遵守約定！絕對遵守，嗚——！！」,「呜——？因为约定了，所以让战人摸！真里亚，遵守约定！绝对遵守，呜——！！」,"""Uu? Aku sudah janji, jadi biar dia pegang! Aku tepati janjiku! Selalu tepati, uu!!""","""Uuh? Maria glielo ha promesso, quindi glielo farò palpare! Maria mantiene le sue promesse! La manterrà sicuramente, uuh!!""","""Uu? Söz verdim, bırak ovalasın! Ben sözlerimi tutarım! Her zaman tutarım, uu!!"""
Ushiromiya Battler,"""...Mariaa, you're a really earnest, good girl... The guy you marry's gonna be really lucky.""","""...Mariaa, you really are an earnest, good girl... The guy you marry's gonna be really lucky."" ",[=UP],「…真里亞ぁ、お前、本当に素直ないい子だなぁ…。お前と結婚する未来の旦那さんはきっと幸せ者だぜ。」,「…真里亞ぁ、お前、本当に素直ないい子だなぁ…。お前と結婚する未来の旦那さんはきっと幸せ者だぜ」,"""...Мария, ты такая искренняя, хорошая девочка... Твоему будущему жениху можно только позавидовать.""","""...Maria, você é mesmo uma garota honesta... O cara que casar com você vai ser um homem de muita sorte.""","""...Mariaa, em đúng là một cô bé thật thà và tốt bụng... Anh nào mà cưới được em thì quả là may mắn lắm đây.""",「…真里亞，你可真是個純真的好孩子啊…。將來和你結婚的丈夫一定會很幸福吧。」,「…真里亚，你可真是个纯真的好孩子啊…。将来和你结婚的丈夫一定会很幸福吧。」,"""...Mariaa, kamu benar-benar gadis yang tulus dan baik... Suami nanti pasti sangat beruntung.""","""...Maria, sei proprio una dolce brava ragazza... Beato l'uomo che ti sposerà.""","""...Mariaa, sen gerçekten çok iyi bir kızsın... Evleneceğin adam çok şanslı olacak."""
Ushiromiya Jessica,"""Just a—Don't try to smooth over the topic with the promise intact! Maria, that promise never happened! Never!""","""Hey, stop trying to change the subject by making it sound pretty! Maria, that promise never happened! Never!"" ","""Just a..., getting back on topic here, you're not gonna be keeping that promise! Maria, that promise never happened! Never!""",「って、いい話に摩り替えつつ、約束を保持してんじゃねぇぜ！　真里亞ちゃん、その約束はナシ！　ナシ！」,「って、いい話に掏り替えつつ、約束を保持してんじゃねぇぜ！　真里亞、その約束はナシ！　ナシ！」,"""Эй, стоять!.. Не отклоняться от темы с этим обещанием! Мария, никакого обещания нет! Нет!""","""Ei — não tente mudar a conversa para tentar manter a promessa!! Maria, essa promessa nunca vai acontecer! Nunca!""","""Khoan – Đừng có mà lấp liếm cái chuyện về cái điều hứa hẹn đó chứ! Maria à, coi như em chưa từng hứa gì nha! Chưa từng hứa gì luôn!""",「喂，你可休想靠著說點好話偷梁換柱來保住這約定嘞！真里亞，這個約定取消了！取消了！」,「喂，你可休想靠着说点好话偷梁换柱来保住这约定嘞！真里亚，这个约定取消了！取消了！」,"""Sebentar—Jangan coba halusin topik sambil pertahankan janjinya! Maria, janji itu tidak pernah terjadi! Tidak pernah!""","""Ehi, non cambiare argomento, non può mantenere quella promessa!{n}Maria, quella promessa è annullata! Annullata!""","""Hey—bu iyi bir şeymiş gibi anlatarak konuyu yumuşatmaya çalışma! Maria, öyle bir söz yok! Yok!"""
Ushiromiya Maria,"""Uu. Promise cancelled? Uu......""","""Uu-. The promise is cancelled? Uu-......"" ","""Uu-. Promise is cancelled? Uu-......""",「うー。約束取り消し？　うー……。」,「うー。約束取り消し？　うー……」,"""У‐у. Обещания нет? У‐у......""","""Uu. Promessa cancelada? Uu......""","""Uu. Không còn được hứa nữa ha? Uu......""",「嗚——。約定取消了？嗚——……」,「呜——。约定取消了？呜——……」,"""Uu. Janji dibatalkan? Uu......""","""Uuh. La promessa è annullata? Uuh...""","""Uu. Söz iptal mi edildi? Uu......"""
Ushiromiya George,"""I realize now, it really didn't feel like a proper gathering of cousins without Battler‐kun in our group, did it? These six years have been kinda lonely.""","""As I thought, without Battler-kun in our little quartet, this group of cousins just didn't feel complete. These six years have been kind of lonely."" ","""As I thought, without Battler-kun in our little quartet, it just didn't feel like all the cousins were here. These six years have been kinda lonely.""",「やっぱり、戦人くんも揃って４人で集まらないと、いとこが集合した気がしなかったね。この６年は、やっぱり寂しかったよ。」,「やっぱり、戦人くんも揃って４人で集まらないと、いとこが集合した気がしなかったね。この６年は、やっぱり寂しかったよ」,"""Да, когда Баттлера не было, чувствовалось, словно чего‐то не хватало. Все шесть лет было как‐то одиноко.""","""Agora que eu percebi, mas eu não me sinto em uma reunião de primos de verdade sem o Battler junto, vocês não sentem o mesmo? Esses últimos seis anos forem bem solitários.""","""Giờ anh mới nhận ra, buổi tụ họp họ hàng nhà ta mà không có Battler thì đúng là không trọn vẹn. Bảo sao sáu năm qua anh cứ thấy thiếu thiếu.""",「果然少了戰人，就沒有堂兄妹們相聚的感覺了啊。這六年還真是挺寂寞的。」,「果然少了战人，就没有堂兄妹们相聚的感觉了啊。这六年还真是挺寂寞的。」,"""Sekarang aku sadar, rasanya bukan pertemuan keluarga yang lengkap tanpa Battler-kun dalam grup kita, ya? Enam tahun ini agak sepi.""","""Come pensavo, senza Battler-kun a comporre il nostro quartetto, il gruppo dei cugini non poteva definirsi al completo. Sono stati sei anni alquanto deprimenti.""","""Şimdi fark ediyorum da, Battler-kun'un grubumuzda olmadığı bir kuzenler buluşması gerçekten de doğru dürüst bir buluşma gibi hissettirmiyordu. Bu altı yıl biraz yalnız geçti."""
Ushiromiya Jessica,"""...That's true. We weren't able to goof off like this. Still, we did have some pretty constructive conversations, don'tcha think? Stuff about preparing for our future, exam‐taking, or finding jobs.""","""...That's true. We didn't really goof off like this. Still, we did have have some pretty constructive conversations, right? Stuff about preparing for our future, exam-taking, finding jobs."" ","""...That's true. We weren't able to goof off like this. Still, we did have have some pretty constructive conversations, don'tcha think? Stuff about preparing for our future, exam-taking, or finding jobs.""",「…そうだなー。こういうふざけた話にはならなかったな。でも建設的な話はできてたと思ったぜ？　将来に対する心構えとか、受験とか就職とかよー。」,「…そうだなー。こういうふざけた話にはならなかったな。でも建設的な話はできてたと思ったぜ？　将来に対する心構えとか、受験とか就職とかよー」,"""...Действительно. Давненько мы так не дурачились. Вместо этого мы вели серьёзные разговоры. О планах на будущее, например, об окончании учёбы, о том, кто и куда пойдёт работать.""","""...Isso é verdade. Nós não éramos capazes de nos divertirmos dessa forma. Ainda assim, nós tínhamos conversas bem construtivas, não acha? Coisas sobre nos prepararmos para o futuro, vestibulares, encontrar empregos.""","""...Chuẩn luôn đó. Anh em mình lúc đó không chém gió thoải mái được như này. Nhưng bù lại thì cũng nói được nhiều chuyện nghiêm túc đó chứ? Như chuyện chuẩn bị cho tương lai nè, thi cử nè, hay tìm việc ấy.""",「是啊。以前可從沒像今天這麼瞎聊過。不過我覺得以前談的話題都很有建設性哦。那時候聊的都是對將來的思想準備啊，考試啊，就業啊什麼的。」,「是啊。以前可从没像今天这么瞎聊过。不过我觉得以前谈的话题都很有建设性哦。那时候聊的都是对将来的思想准备啊，考试啊，就业啊什么的。」,"""...Benar juga. Kita tidak bisa bermain-main seperti ini. Tapi kita tetap punya obrolan yang cukup membangun, kan? Tentang persiapan masa depan, ujian, atau cari kerja.""","""...È vero. Non abbiamo mai scherzato in questo modo. Invece abbiamo avuto delle conversazioni costruttive, non trovi? Tipo prepararci per il futuro, studiare per gli esami o trovare un lavoro.""","""...Bu doğru. Bu şekilde takılamıyorduk. Yine de oldukça yapıcı konuşmalar yaptık, öyle değil mi? Geleceğimize hazırlanmak, sınavlara girmek ya da iş bulmakla ilgili şeyler."""
Ushiromiya Battler,"""Oo~ooh, I'm sorrryyy! Now that I'm here, there's just this stu~pid babbling!""","""Oh, I'm so, so sorry! Now that I'm here, we just talk about stupid stuff and mess around!"" ","""Oo~ooh, I'm sorr-rry! Now that I'm here, there's just this stupid babbling~!""",「へへーん、悪ぅござーましたね〜！　俺が来たらおマヌケなドタバタばっかりでよ〜！」,[=JP],"""О, ну уж извини‐и‐ите! Когда я здесь, серьёзные разговоры отходят на второй план!""","""Foi mal, eu peço desculpaaas!! Agora que eu estou aqui, não vamos mais ter essas conversas estú~pidas!""","""Oo~ooh, xin lỗiiii nhé~! Giờ có em ở đây thì chỉ toàn ba cái chuyện nhảm thôi à~!""",「嘿嘿——，那真是抱歉哦～！我一來就淨成了瞎胡鬧了～！」,「嘿嘿——，那真是抱歉哦～！我一来就净成了瞎胡闹了～！」,"""Oo~ooh, maafka~n! Sekarang aku di sini, jadi cuma obrolan bo~dong aja!""","""Ooh-ooh, mi dispiaaaace! Ora che ci sono io, non faremo altro che chiasso e baccano!""","""Oo~ooh, çok üzgünüüümmm! Artık geri döndüm, bu yüzden ap~talca şeylerden konuşup takılabiliyoruz!"""
Ushiromiya Maria,"""But, I'm having fun this year. Uu‐uu!""","""But I'm having more fun this year. Uu-uu-!"" ","""But, Maria's having fun this year. Uu- uu-!""",「でも真里亞は今年のが楽しい。うーうー！」,[=JP],"""Но мне очень весело в этом году. У‐у, у‐у!""","""Mas esse ano a Maria está se divertindo. Uu‐uu!""","""Nhưng mà năm nay em vui lắm. Uu‐uu!""",「但是真里亞覺得今年更開心。嗚——嗚——！」,「但是真里亚觉得今年更开心。呜——呜——！」,"""Tapi, tahun ini aku senang. Uu-uu!""","""Però Maria si sta divertendo di più quest'anno. Uuh, uuh!""","""Ama bu yıl çok eğleniyorum. Uu-uu!"""
Ushiromiya George,"""That's true. I agree, this year's the most fun.""","""That's true. I agree, this year's the most fun yet."" ",[=UP],「そうだね。僕も同感、今年が一番楽しいよ。」,「そうだね。僕も同感、今年が一番楽しいよ」,"""И не говори. Это самая весёлая встреча за последние шесть лет.""","""É verdade. Eu também concordo, esse é o ano mais divertido.""","""Đúng đó. Anh cũng đồng ý nha, năm nay quả là vui nhất luôn.""",「是啊。我也這麼覺得，今年是最開心的。」,「是啊。我也这么觉得，今年是最开心的。」,"""Benar juga. Aku setuju, tahun ini paling seru.""","""È vero. Anch'io sono d'accordo, questo è l'anno più divertente.""","""Bu doğru. Katılıyorum, bu yıl en eğlenceli yıl."""
,Maria's sincere words probably spoke for everyone.,Maria's sincere words probably spoke for everyone present. ,Maria's sincere words probably spoke for everyone. ,真里亞の率直な一言が、多分、この場にいる全員の代弁に違いなかった。,[=JP],"Искренние слова Марии, вне всяких сомнений, выразили общее мнение.",As palavras sinceras da Maria falavam por todos.,Lời nói chân thành của Maria chắc hẳn đã nói lên tiếng lòng của tất cả mọi người.,真里亞那率真的一句話，大概代表了在場所有人的心聲。,真里亚那率真的一句话，大概代表了在场所有人的心声。,Kata-kata tulus Maria mungkin mewakili perasaan semua orang.,"Con le sue parole sincere, Maria probabilmente parlava a nome di tutti i presenti.",Maria'nın samimi sözleri muhtemelen herkes adınaydı.
,"When George‐aniki stroked Maria's head, she giggled like a happy kitten...","George-aniki stroked Maria's head, and she giggled like a happy kitten... ","When George-aniki stroked Maria's head, she giggled like a happy kitten...",譲治兄貴が真里亞の頭を撫でてやると、真里亞は上機嫌の猫の子のようにころころと笑うのだった…。,[=JP],"Когда Джордж погладил её по головке, Мария улыбнулась и будто заурчала, закрыв глаза от удовольствия, как это обычно делают котята.","Quando o George‐aniki fez carinho na cabeça da Maria, ela riu como um alegre gatinho...","Khi anh George xoa đầu Maria, em ấy khúc khích như một chú mèo con hạnh phúc...",讓治大哥摸了摸她的頭，她便像只高興的小貓似的咯咯地笑了起來……,让治大哥摸了摸她的头，她便像只高兴的小猫似的咯咯地笑了起来……,"Saat George-aniki mengelus kepala Maria, dia terkikik seperti anak kucing yang senang...","Quando il fratellone George accarezzò la testa di Maria, lei fece le fusa come un gattino felice...","George-aniki Maria'nın başını okşadığında, Maria mutlu bir kedi yavrusu gibi kıkırdadı..."
Shannon,"""......Pardon me. Your meal is prepared.""","""......Pardon me. Your meal is ready."" ",[=UP],「……失礼いたします。お食事のご用意ができました。」,「……失礼いたします。お食事のご用意ができました」,"""......Прошу прощения. Мы готовы накрыть на стол.""","""......Com licença. A refeição de vocês já está pronta.""",[=UP],「……打擾了。午飯已經準備好了。」,「……打扰了。午饭已经准备好了。」,"""......Permisi. Makanan sudah siap.""","""...Chiedo scusa. I preparativi per il pasto sono terminati.""","""......Rahatsız ettiğim için üzgünüm. Yemeğiniz hazır."""
,A timid knocking sound and an equally timid young woman's voice came through the door.,A timid knocking sound and the equally timid voice of a young woman came through the door. ,[=UP],慎ましやかなノックの音と、同じくらい慎ましやかな若い女性の声が聞こえた。,[=JP],"Раздался робкий стук в дверь, а затем за ней раздался такой же робкий юный женский голос.","Houve uma tímida batida na porta, e igualmente uma tímida e jovem voz feminina chamou do outro lado da porta.",[=UP],恭敬的敲門聲和同樣恭敬的年輕女聲，傳入了我們的耳中。,恭敬的敲门声和同样恭敬的年轻女声，传入了我们的耳中。,Suara ketukan malu-malu dan suara perempuan muda yang sama malu-malunya terdengar dari balik pintu.,"Sentimmo un timido bussare, e una voce altrettanto timida di una ragazza giovane.",Kapıdan ürkek bir tıklama sesi ve aynı derecede ürkek bir genç kadın sesi geldi.
