Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Jessica,"""But the next year rolls around, and guess who signs up as a candidate and wins in a landslide?! Same thing happened when I started high school! I said ""please, just give it a rest this time"", but by that point, the future heir was {i:already} the vice‐president! Then, senior year? Immediately president of the student council!""","But the next year rolls around, and guess who announces their candidacy and wins by a landslide election?! ""Same thing again in high school! I said ""please, just give it a rest this time, you're already vice-president""! But when year 3 rolls around, our Successor-sama gets the council president job again! ","But the next year rolls around, and here comes the announcement of candidacy followed by a landslide election! Same thing happened in high school! I said 'please, just give it a rest this time' when our Successor-sama was already the vice-president! And again, our Successor-sama becomes the council president and a senior at that same time! ",でも翌年にちゃっかり立候補して当選しちゃいやがった！　高校でもそう！　今度こそやめてくれって言ったのに、その時点でもまた副会長で！　また３年になるのと同時に会長になりやがったー！,「でも翌年にちゃっかり立候補して当選しちゃいやがった！　高校でもそう！　今度こそやめてくれって言ったのに、その時点でもまた副会長で！　また３年になるのと同時に会長になりやがったー！」,"""Но вот — с приходом следующего года объявляют о выбранной кандидатуре с победой с подавляющим числом голосов! И то же самое в старшей школе! Когда смене главе семьи уже отдали должность заместителя председателя, я сказала 'Ну хватит уже'! И опять смена главе семьи становится председателем студсовета и вместе с тем переходит в старшие классы!""","""Mas o ano passou, e adivinha quem se candidatou e venceu com sobra?! A mesma coisa quando eu comecei o ensino médio! Eu disse ""por favor, abre mão só dessa vez"", mas não adiantou, a {i:futura sucessão} já {i:era} vice‐presidente! Então, ano seguinte? Já era presidente do conselho estudantil!""",[=UP],「但是，第二年那傢伙卻有位子就上地參選並當選了！高中時也一樣！明明跟那傢伙說過這次別再來了，可那時那傢伙就又已是副會長了！然後，在升到 3 年級的同時，那傢伙就又成了正會長——！」,「但是，第二年那家伙却有位子就上地参选并当选了！高中时也一样！明明跟那家伙说过这次别再来了，可那时那家伙就又已是副会长了！然后，在升到 3 年级的同时，那家伙就又成了正会长——！」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Dad was oh so proud! Mom kept saying ""now you make sure you do your best as the little sister"", over and over and over again!! Nngyaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}ahhhh!""","Dad was oh-so-proud! Mom kept saying ""now you make sure you do your best as the little sister"", over and over and over again!! Nngyaaaaaaaaaaahhhh!"" ","Dad was oh so proud! Mom kept saying 'now you make sure you do your best as the little sister', over and over and over again!! Nngyaaaaaaaaaaahhhh!""",父さんはちやほやちやほや！　母さんは、あなたも妹として恥ずかしくないよう頑張りなさいって、ちくちくちくちく！！　むがぁあああああぁあぁ！」,「父さんはちやほやちやほや！　母さんは、あなたも妹として恥ずかしくないよう頑張りなさいって、ちくちくちくちく！！　むがぁあああああぁあぁ！」,"""Отец был ух как горд! Мама без остановки твердила 'Как младшая сестра, ты должна приложить все усилия'! Нгья‐а‐а‐а‐а!""","""O pai ficou todo orgulhoso! A mãe continuou dizendo ""agora trate de dar o seu melhor como irmã mais nova"", e repetiram isso de novo e de novo!! Nngyaa{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}a{‐}ahhhh!""",[=UP],「爸爸那個誇啊！媽媽那個“你也給我作為妹妹別丟人地努力”的話裡帶刺啊！！可氣啊啊啊啊啊啊啊啊啊！」,「爸爸那个夸啊！妈妈那个“你也给我作为妹妹别丢人地努力”的话里带刺啊！！可气啊啊啊啊啊啊啊啊啊！」,[=UP],[=UP],[=UP]
Ushiromiya George,"""But even so, you're still proud to be Lion's little sister, aren't you?""","""But even so, you were still proud to be Lion's little sister, weren't you?"" ","""But even so, you were still proud to be Lion's little sister, weren't you?""",「でも、そんな理御の、妹であることを誇りにも思ってるんでしょ。」,「でも、そんな理御の、妹であることを誇りにも思ってるんでしょ」,"""Но ты ведь всё равно гордишься тем, что вы родственники?""","""Mesmo assim, você ainda se orgulha de ser a irmã mais nova de Lion, não é?""",[=UP],「不過，朱志香也對自己是這樣的理御的妹妹感到驕傲吧？」,「不过，朱志香也对自己是这样的理御的妹妹感到骄傲吧？」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""I‐i‐it's not like I ever thought about that! Nope, never! Not even once...!""","""I-I-It's not like I ever thought of it that way! Yeah, of course not, why would I...?!!"" ","""I, i, it's not like I ever thought of it that way! Nope, never...!!""",「べっ、べべ、別にそんなこと思ったことはねぇぜ！　あぁねぇぜ、全然ねぇぜ…！」,[=JP],"""Ни‐ни‐никогда в жизни не гордилась! Вообще никогда!..""","""N‐N‐Não é como se eu pensasse nisso toda hora! Não, nunca! Nunquinha...!""",[=UP],「我、我我，才沒這麼想過嘞！是啊沒有，完全沒有…！」,「我、我我，才没这么想过嘞！是啊没有，完全没有…！」,[=UP],[=UP],[=UP]
Willard H. Wright,"""It can be tough to be compared against perfection. Still, other people are other people, and you are you. There's no need to feel dwarfed. You should live the way you want to with all you've got.""","""It can be tough to be compared against perfection. But other people are other people, and you are you. There's no point letting it get you down. Live how you want to with all you've got, and you'll be fine."" ",[=UP],「上が完璧だと息も詰まらァ。だが、他人は他人、お前はお前だ。何も萎縮することはない。お前のしたいように、精一杯好きにしたらいい。」,「上が完璧だと息も詰まらァ。だが、他人は他人、お前はお前だ。何も萎縮することはない。お前のしたいように、精一杯好きにしたらいい」,"""Тяжело, когда тебя сравнивают с совершенством. Но другие люди — это другие люди, а ты — это ты. Нечего чувствовать себя карликом. Старайся жить по‐своему.""","""Deve ser difícil ser comparada à perfeição. Ainda assim, os outros são os outros e você é você. Não precisa se sentir diminuída. Você deve viver a sua vida com tudo o que tiver a oferecer.""",[=UP],「哥哥姐姐完美無缺，當弟弟妹妹的倒是會透不過氣來呢。但是，別人是別人，你是你。沒什麼好畏手畏腳的。你就照你想做的那樣，盡全力隨自己喜歡地活好了。」,「哥哥姐姐完美无缺，当弟弟妹妹的倒是会透不过气来呢。但是，别人是别人，你是你。没什么好畏手畏脚的。你就照你想做的那样，尽全力随自己喜欢地活好了。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Of course! But Mom and the others are always going on about how I need to follow in the footsteps of Ushiromiya Lion as the younger sibling. ......They keep telling me to go join the student council, go play badminton......""","""Of course! But Mom and the others are always going on about how I need to follow in Ushiromiya Lion's footsteps as a little sister. ...They keep telling me to go join the student council, to go play badminton..."" ","""Of course! But Mom and the others are always going on about how I need to follow in Ushiromiya Lion's footsteps as the younger sibling. ......They keep telling me to go join the student council, to go play badminton......""",「もちろん！でも母さんたちは、右代宮理御の妹として恥ずかしくないよう、後を引き継げってうるさい。……生徒会に入れだの、バドミントンやれだの……。」,「もちろん！　でも母さんたちは、右代宮理御の妹として恥ずかしくないよう、後を引き継げってうるさい。……生徒会に入れだの、バドミントンやれだの……」,"""Ну конечно! Но мама и остальные постоянно говорят, что я, как младшая сестра, должна пойти по стопам. ......Твердят мне вступить в студсовет, пойти играть в бадминтон......""","""Isso aí! Mas a minha mãe e todos os outros estão sempre falando sobre como eu preciso seguir os passos de Ushiromiya Lion pois sou a irmã mais nova. ......Eles continuam dizendo que eu preciso entrar para o conselho estudantil ou jogar badminton......""",[=UP],「這是當然！但是，媽媽他們老是煩我，讓我去不辱“右代宮理御的妹妹”之名地好好跟上。……叫我進學生會呀，叫我去打羽毛球呀……」,「这是当然！但是，妈妈他们老是烦我，让我去不辱“右代宫理御的妹妹”之名地好好跟上。……叫我进学生会呀，叫我去打羽毛球呀……」,[=UP],[=UP],[=UP]
Willard H. Wright,"""Don't you play in a band?""","""You don't play in a rock band, do you?"" ","""You don't play in a band, do you?""",「軽音楽はやっていないのか。」,「軽音楽はやっていないのか」,"""Ты случайно не играешь в группе?""","""Você não quer tocar na banda?""",[=UP],「你沒搞輕音樂嗎？」,「你没搞轻音乐吗？」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Wh‐......wha?! Sh‐shhhhhhh! That's a secret! No one knows...!""","""Wh-What?! Sh-Shhhhhhh! That's a secret, okay...?!"" ","""Wh, ......wha?! Sh, shhhhhhh! That's a secret, got it...?!""",「え、……え？！し、しぃーー！　それは秘密、内緒…！」,「え、……え？！　し、しぃーー！　それは秘密、内緒…！」,"""Ч... ......что?! Тс‐с‐с! Это секрет, секрет!..""","""Qu‐......Quê?! Sh‐shhhhhhh! Isso é segredo! Ninguém sabe disso...!""",[=UP],「哎、……哎？！噓、噓——！這是秘密，別說出來…！」,「哎、……哎？！嘘、嘘——！这是秘密，别说出来…！」,[=UP],[=UP],[=UP]
,"Apparently, she's keeping it a secret from her family.","Apparently, she's keeping it a secret from her family. ",[=UP],どうやら、家族には内緒で活動してるらしい。,[=JP],"Видимо, она хранила это в тайне от своей семьи.","Ao que parece, ela está mantendo isso em segredo da sua família.",[=UP],看來，她是在向家人保密地玩輕音樂呢。,看来，她是在向家人保密地玩轻音乐呢。,[=UP],[=UP],[=UP]
,"Interesting. ......People often like to blame their family for what they've grown up to be like, but even in a different world with a different family, the interests of the girl called Jessica are the same as ever.","Interesting. ...People tend to blame things on their family and how they were raised, but this Jessica girl always likes doing the same thing, even in a different world and a different family. "," Interesting. ......People often like to place the blame for various things on their family and how they were raised, but this girl called Jessica always likes doing the same thing, even in a different world and a different family.",面白いものだ。……人というのは、自分の生い立ちについて、家族のせいで自分がどうこうであると言い訳することを好むが、朱志香という少女がやりたいことについては、世界や家族が異なっても、何の揺るぎもない。,[=JP],"Интересно. ......Людям часто нравится возлагать вину на свою семью и воспитание, но Джессика всегда любит делать то же самое, даже в другом мире и в другой семье.","Interessante. ......As pessoas costumam culpar suas famílias pelo que eles cresceram para se tornarem, mas mesmo em um mundo diferente, com uma família diferente, os interesses dessa garota chamada Jessica continuam os mesmos.",[=UP],有趣。……雖然人這種生物，在自己成長經歷一事上，很喜歡找“因為家裡人的關係，自己怎麼怎麼樣”的借口，但是，有關朱志香這名少女所想做的事，哪怕世界與家人都不一樣了，也不會有任何動搖。,有趣。……虽然人这种生物，在自己成长经历一事上，很喜欢找“因为家里人的关系，自己怎么怎么样”的借口，但是，有关朱志香这名少女所想做的事，哪怕世界与家人都不一样了，也不会有任何动摇。,[=UP],[=UP],[=UP]
,It's admirable that she has such a true and constant interest in something.,It's admirable that she has such a true and constant interest in something. , It's admirable that she has such a true and constant interest in something.,それだけまっすぐに、自分の好きなことがあるというのは、尊敬できることだった。,[=JP],"Похвально, что у неё есть такой верный и постоянный интерес.",É admirável que ela seja tão verdadeira e se mantenha constantemente interessada em algo.,[=UP],有著能如這般“一條道走到底”的自己的愛好，是一件值得尊敬的事。,有着能如这般“一条道走到底”的自己的爱好，是一件值得尊敬的事。,[=UP],[=UP],[=UP]
Willard H. Wright,"""I love that kind of stuff. ""Pettan, pettan"". ""Sweets, sweets"".""","""I loved it. That ""pettan, pettan"" song. That ""dokkyun, dokkyun"" song."" ","""I loved it. That 'pettan, pettan' song. That 'dokkyun, dokkyun' song.""",「俺は好きだぞ。ペッタンペッタンとか。どっきゅんどっきゅんとか。」,「俺は好きだぞ。ペッタンペッタンとか。スイーツスイーツとか」,"""Я полюбил эти песни. Ту 'петтан, петтан'. И ту 'доккюн‐доккюн'.""","""Eu amo esse tipo de coisa, sabia? ""{i:Pettan, pettan}"". ""{i:Sweets, sweets}"".""",[=UP],「我挺喜歡的。平坦坦，平坦坦呀。糖果，糖果呀。」,「我挺喜欢的。平坦坦，平坦坦呀。糖果，糖果呀。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Wah, wah, wah!! Shh, shh, shh!!""","""Wah, wah, wah!! Shh, shh, shh!!"" ",[=UP],「わーわーわー！！　しーしーしー！！」,[=JP],"""Ва‐а‐а‐а!!! Тс‐с, тс‐с, тс‐с!!!""",[=UP],[=UP],「哇——哇——哇——！！噓——噓——噓——！！」,「哇——哇——哇——！！嘘——嘘——嘘——！！」,[=UP],[=UP],[=UP]
,"Nothing wrong with the extraordinarily accomplished sort, like Lion, but kids who act their age do have their charms.","Nothing wrong with the extraordinarily accomplished sort, like Lion, but kids who act their age do have their charms. ",[=UP],理御のような、歳不相応に出来たヤツも悪くないが、やはり歳相応な子も良いものだ。,[=JP],"Нет ничего плохого в необычайно воспитанных детях — таких как Лион, — но в тех, кто соответствует своему возрасту, есть свои прелести.","Nada de errado com o tipo extremamente realizado, igual Lion, mas crianças que agem conforme sua idade possuem seu charme próprio.",[=UP],雖然像理御那種，成熟得不合年齡的傢伙也不壞，但果然符合年齡的孩子也甚是不錯。,虽然像理御那种，成熟得不合年龄的家伙也不坏，但果然符合年龄的孩子也甚是不错。,[=UP],[=UP],[=UP]
Willard H. Wright,"""That's the best way to go through life. Enjoy your youth to the fullest.""","""That's the best way to go through life. Enjoy your youth to the fullest."" ",[=UP],「そういう生き方が一番だ。謳歌しろ、青春を。」,「そういう生き方が一番だ。謳歌しろ、青春を」,"""Такой образ жизни лучше всего. Наслаждайся юностью на полную.""","""Essa é a melhor forma de viver a vida. Aproveite a sua juventude ao máximo.""",[=UP],「這種活法是最棒的。去謳歌青春吧。」,「这种活法是最棒的。去讴歌青春吧。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""W‐well, uh......thanks.""","""...Th-Thanks."" ","""Th, ......thanks.""",「そ、そりゃどうも、……ありがとう。」,「そ、そりゃどうも、……ありがとう」,"""С... ......спасибо.""","""B‐Bem, hmm......valeu.""",[=UP],「這、這倒是，……多謝了。」,「这、这倒是，……多谢了。」,[=UP],[=UP],[=UP]
,"Apparently, no one had ever told Jessica that they approved of how she lived, and the direct way Will had put it made her turn red and hang her head in embarrassment.","Apparently, no one had ever told Jessica that they approved of how she lived, and the direct way Will had put it made her turn red and hang her head in embarrassment. ",[=UP],自分の生き方を肯定された経験がないらしく、あまりの直球に、朱志香は少し赤面して俯いてしまう。,[=JP],"Никто никогда не говорил Джессике, что одобряет её образ жизни, поэтому в ответ на прямые слова Уилла она покраснела и смущённо опустила голову.","Parece que ninguém nunca disse à Jessica que aprovava a forma como ela vivia, e a forma direta como Will falou para ela, a fez ficar vermelha e baixar a cabeça, envergonhada.",[=UP],好像從未被別人肯定過自己的活法，對於這過於直球的一言，朱志香不禁稍稍紅起了臉，低下了頭。,好像从未被别人肯定过自己的活法，对于这过于直球的一言，朱志香不禁稍稍红起了脸，低下了头。,[=UP],[=UP],[=UP]
Willard H. Wright,"""I want to ask you two now.""","""I want to ask you two now."" ",[=UP],「今度はお前たちに話が聞きたい。」,「今度はお前たちに話が聞きたい」,"""Теперь я хочу спросить вас двоих.""","""Eu quero perguntar uma coisa para vocês.""",[=UP],「這回，我想聽聽你們怎麼說。」,「这回，我想听听你们怎么说。」,[=UP],[=UP],[=UP]
Ushiromiya George,"""The same thing you just asked Maria‐chan?""","""The same thing you just asked Maria-chan?"" ","""The same thing you just asked Maria-chan?""",「さっき真里亞ちゃんとしていた？」,[=JP],"""О том же, о чём и Марию?""","""A mesma coisa que perguntou para a Maria‐chan?""",[=UP],「剛才和小真里亞談的那個？」,「刚才和小真里亚谈的那个？」,[=UP],[=UP],[=UP]
Willard H. Wright,"""Yeah. Please tell me everything you know about {f:5:Beatrice}.""","""Yeah. Please tell me everything you know about {f:5:Beatrice}."" ","""Yeah. Please tell me everything you know about Beatrice.""",「そうだ。ベアトリーチェについて、知っていることを聞きたい。」,「そうだ。ベアトリーチェについて、知っていることを聞きたい」,"""Да. Расскажите мне всё, что знаете о {f:5:Беатриче}.""","""Sim. Por favor, contem tudo o que sabem sobre {f:5:Beatrice}.""",[=UP],「是的。請把你們知道的貝阿朵莉切的事告訴我。」,「是的。请把你们知道的贝阿朵莉切的事告诉我。」,[=UP],[=UP],[=UP]
Ushiromiya George,"""......Well, you can see how much Maria‐chan likes witches and the occult. For her, {f:5:Beatrice} is a symbol to be admired, like an anime heroine. She believes every little thing is some sort of prank caused by a witch's magic.""","""...Well, you can see how much Maria-chan loves witches and the occult. For her, {f:5:Beatrice} is a symbol to be admired, like an anime heroine. Whenever some trivial thing happens, she believes it's some witch pranking her with magic."" ","""......Well, you can see how much Maria-chan likes witches and the occult. For her, Beatrice is a symbol to be admired, like an anime heroine. She believes every little thing is some sort of prank caused by a witch's magic.""",「……真里亞ちゃんは、オカルトや魔女のことが大好きだからね。彼女にとってベアトリーチェは、アニメのヒロインと同じ、憧れの存在なんだよ。何か些細なことがある度に、それを魔女の魔法による悪戯だと信じてる。」,「……真里亞ちゃんは、オカルトや魔女のことが大好きだからね。彼女にとってベアトリーチェは、アニメのヒロインと同じ、憧れの存在なんだよ。何か些細なことがある度に、それを魔女の魔法による悪戯だと信じてる」,"""......Вы сами видите, как Мария любит ведьм и оккультизм. Для неё {f:5:Беатриче} — символ для подражания, как аниме‐героиня. Она каждую мелочь считает шуткой, устроенной ведьмой.""","""......Bem, você viu como a Maria‐chan gosta de bruxas e ocultismo. Para ela, a {f:5:Beatrice} é um símbolo a ser admirado, assim com heroínas de animes. Ela acredita que tudo é algum tipo de brincadeira ocasionada pela magia de uma bruxa.""",[=UP],「……畢竟，小真里亞最喜歡神秘學與魔女了呢。對小真里亞來說的貝阿朵莉切，是等於動畫片女主角的，令她憧憬的存在喲。每當發生什麼雞毛蒜皮的小事時，她都認為，那是魔女用魔法幹的惡作劇。」,「……毕竟，小真里亚最喜欢神秘学与魔女了呢。对小真里亚来说的贝阿朵莉切，是等于动画片女主角的，令她憧憬的存在哟。每当发生什么鸡毛蒜皮的小事时，她都认为，那是魔女用魔法干的恶作剧。」,[=UP],[=UP],[=UP]
Willard H. Wright,"""You are an adult. And the fact that you never say this to Maria is also very adult of you.""","""You really are an adult. And so is the fact that you'd never say that to Maria, even if you think it."" ",[=UP],「お前は大人だな。そして、そうは思っても、真里亞には絶対に言わないところも大人だ。」,「お前は大人だな。そして、そうは思っても、真里亞には絶対に言わないところも大人だ」,"""Ты взрослый человек. И то, что ты никогда не говорил это Марии, тоже очень взросло с твоей стороны.""","""Você é adulto. E o fato de nunca ter dito isso à Maria, também é algo muito maduro de sua parte.""",[=UP],「你是個大人呢。並且，儘管這麼想，但你絕對不會跟真里亞這麼說，這也確實有大人的風範。」,「你是个大人呢。并且，尽管这么想，但你绝对不会跟真里亚这么说，这也确实有大人的风范。」,[=UP],[=UP],[=UP]
Ushiromiya George,"""Of course. Childhood dreams only happen when you're a kid. I think respecting that precious experience is an adult's responsibility.""","""Of course. Childhood dreams only happen when you're a kid. I think respecting that precious experience is an adult's responsibility."" ",[=UP],「当然さ。子供の夢は、子供の時にしか見られない。その貴重な経験を尊重するのが、大人の仕事だと思ってるよ。」,「当然さ。子供の夢は、子供の時にしか見られない。その貴重な経験を尊重するのが、大人の仕事だと思ってるよ」,"""Конечно. Детские мечты возникают только в детстве. По‐моему, взрослый обязан уважать эти драгоценные впечатления.""","""É claro. Sonhos de infância só existem quando se é criança. Eu acredito que respeitar essa preciosa experiência é responsabilidade dos adultos.""",[=UP],「這是當然。小孩子的夢，是只能在孩提時代做的哦。我想，尊重他們這種寶貴的經歷，是大人的職責。」,「这是当然。小孩子的梦，是只能在孩提时代做的哦。我想，尊重他们这种宝贵的经历，是大人的职责。」,[=UP],[=UP],[=UP]
