Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Krauss,"""It seems that Eva and Hideyoshi‐san are out cold. It appears as though, unlike Rosa, they can't fight against their age.""","""It seems Eva and Hideyoshi-san are out cold. It appears that, unlike Rosa, they can't fight against their age."" ","""It seems that Eva and Hideyoshi-san are out cold. It appears as though unlike Rosa, they can't fight against their age.""",「絵羽と秀吉さんはぐっすりみたいじゃないか。やはり楼座と違い、歳には勝てんね。」,「絵羽と秀吉さんはぐっすりみたいじゃないか。やはり楼座と違い、歳には勝てんね」,"""Похоже, Ева и и Хидэёши‐сан спят беспробудным сном. Как и ожидалось, они отличаются от Розы тем, что уже не могут бороться со своим возрастом.""","""Parece que Eva e Hideyoshi‐san estão dormindo. Diferente da Rosa, eles não consegue mais lutar contra a idade.""",[=UP],「繪羽與秀吉妹夫看來是睡得很香呢。果然與樓座不同，敵不過年齡啊。」,「绘羽与秀吉妹夫看来是睡得很香呢。果然与楼座不同，敌不过年龄啊。」,[=UP],[=UP],[=UP]
,"As though in response to those words, the door to the hall clunked open.","As though in response to those words, the door to the hall clunked open. ",[=UP],その言葉に呼応したかのように、ガチャリと廊下の扉が開いた。,[=JP],"Словно в ответ на эти слова, дверь в зал с лязгом распахнулась.","Como que em resposta a essas palavras, a porta do corredor se abriu.",[=UP],就像是在呼應這句話似的，通往走廊的門“咔嚓”一聲，開了。,就像是在呼应这句话似的，通往走廊的门“咔嚓”一声，开了。,[=UP],[=UP],[=UP]
,Eva and Hideyoshi returned from the guest room.,Eva and Hideyoshi returned from the guest room. , Eva and Hideyoshi returned from the guest room.,絵羽と秀吉が客室から戻ってくる。,[=JP],Ева и Хидэёши вернулись из комнаты для гостей.,Eva e Hideyoshi voltaram do quarto de hóspedes.,[=UP],繪羽與秀吉從客房回到了大廳。,绘羽与秀吉从客房回到了大厅。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""That's none of your business. ...Oh, Rosa, are you still alright without sleeping?""","""That's none of your business. ...Oh, Rosa, are you sure you don't need to rest yet?"" ",[=UP],「余計なお世話よ。…あら楼座、もう休んでなくていいの？」,[=JP],"""Тебя это не касается. ...Ого, Роза, ничего, что ты ещё не поспала?""","""Cuide da sua própria vida. ...Ora, Rosa, você ainda está bem sem dormir?""",[=UP],「多管閑事喲。…啊呀，樓座，已經不用休息了嗎？」,「多管闲事哟。…啊呀，楼座，已经不用休息了吗？」,[=UP],[=UP],[=UP]
Ushiromiya Rosa,"""What about you, Nee‐san. Why not take it easy and rest?""","""You should talk, Nee-san. Why not take it easy and sleep?"" ","""You should talk, Nee-san. Why not take it easy and rest?""",「姉さんこそ。無理しないで休んでたら？」,[=JP],"""Кто бы говорил, нээ‐сан. Почему бы тебе не расслабиться и не отдохнуть?""","""E quanto a você, nee‐san? Por que não pega leve e vai descansar?""",[=UP],「姐姐才是，不要勉強，再去休息一會兒如何？」,「姐姐才是，不要勉强，再去休息一会儿如何？」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""............I just can't get to sleep. After taking a shower, my drowsiness faded away. Rudolf, Kyrie‐san, you can rest if you want.""","""......I just can't get to sleep. Taking a shower shook my drowsiness off. Rudolf, Kyrie-san, you can rest if you want."" ","""............I just can't get to sleep. After taking a shower, my drowsiness faded away. Rudolf, Kyrie-san, you can rest if you want.""",「…………何だか寝付けなくてね。シャワーを浴びたら眠気が醒めちゃったわ。留弗夫たち、良かったら休んでいいわよ。」,「…………何だか寝付けなくてね。シャワーを浴びたら眠気が醒めちゃったわ。留弗夫たち、良かったら休んでいいわよ」,"""............Почему‐то сон никак не идёт. После душа сонливость как рукой сняло. Рудольф, вы можете отдохнуть, если хотите.""","""............Eu simplesmente não consigo dormir. Depois de tomar um banho, minha sonolência desapareceu. O resto de vocês pode ir descansar se quiserem.""",[=UP],「…………不知怎的，就是睡不著呢。淋了個浴就沒睡意了。留弗夫與霧江妹妹，若是方便的話，就去歇著吧。」,「…………不知怎的，就是睡不着呢。淋了个浴就没睡意了。留弗夫与雾江妹妹，若是方便的话，就去歇着吧。」,[=UP],[=UP],[=UP]
Ushiromiya Rudolf,"""Yeah, thanks. For now the sentiment alone is enough. Why don't you go first, Aniki?""","""Sure, thanks. Well, for now, let's say I appreciate the sentiment. Why don't you go first, Aniki?"" ","""Sure, thanks. Well, I appreciate the sentiment. Why don't you go first, Aniki?""",「おう、サンキュ。今は気持ちだけでいいぜ。兄貴たち、先に休んだらどうだ？」,[=JP],"""Хорошо, спасибо. Что ж, благодарю за заботу. Почему бы тебе не отдохнуть первому, Аники?""","""Sim, obrigado. Por enquanto, sua consideração por si só é suficiente. Por que vocês não vão primeiro, aniki?""",[=UP],「哦，3Q。此刻光有大姐這份心意就夠了。大哥大嫂，你們先去歇會兒如何？」,「哦，3Q。此刻光有大姐这份心意就够了。大哥大嫂，你们先去歇会儿如何？」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""How kind of you. But I cannot rest first. That is the most I can do as the oldest brother.""","""How kind of you. But I cannot rest first. That is the most I can do as the oldest brother right now."" ",[=UP],「ありがたいね。だが先に休むわけにはいかん。それくらいしか長男らしいことが出来ないのでね。」,「ありがたいね。だが先に休むわけにはいかん。それくらいしか長男らしいことが出来ないのでね」,"""Ты очень любезен. Но я воздержусь от первенства в отдыхе. Это большее, что я могу сделать как старший брат.""","""Que gentileza de sua parte. Mas não posso descansar primeiro. Isso é o mínimo que eu tenho de fazer sendo o irmão mais velho.""",[=UP],「多謝。但是，我可不能先去歇著呢。也就僅能盡這麼點長子的責任呢。」,「多谢。但是，我可不能先去歇着呢。也就仅能尽这么点长子的责任呢。」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""Do not worry, the two of us will be awake until the very end.""","""Do not worry, the two of us will stay awake until the very end."" ",[=UP],「私たちは最後まで起きていますのでご心配なく。」,「私たちは最後まで起きていますのでご心配なく」,"""Мы не собираемся спать до самого конца, так что тебе не о чем беспокоиться.""","""Não se preocupe, nós dois ficaremos acordados até o final.""",[=UP],「我們會一直守到最後的，請別費心。」,「我们会一直守到最后的，请别费心。」,[=UP],[=UP],[=UP]
Ushiromiya Kyrie,"""......*giggle*. .........More importantly, Eva nee‐san, are you alright? You look a little pale.""","""...*giggle* ......More importantly, Eva nee-san, are you okay? You look a little pale."" ","""......*giggle*. .........More importantly, Eva nee-san, are you alright? You look a little pale.""",「……くす。………それより絵羽姉さん。大丈夫？　少し顔色が悪いわ。」,「……くす。………それより絵羽姉さん。大丈夫？　少し顔色が悪いわ」,"""......*смешок*. .........Что важнее, Ева нээ‐сан, как твоё самочувствие? Ты выглядишь бледноватой.""","""......*risos*. .........Mais importante, Eva nee‐san, está tudo bem? Você parece um pouco pálida.""",[=UP],「……呵呵。………對了，繪羽姐姐。沒事吧？你的臉色有點不太好呢。」,「……呵呵。………对了，绘羽姐姐。没事吧？你的脸色有点不太好呢。」,[=UP],[=UP],[=UP]
Ushiromiya Hideyoshi,"""......Come to think of it, you're right. ......Hmmm? You're feelin' a bit hot, you know?""","""...Come to think of it, you're right. ...Hmmm? Could it be a bit of a fever?"" ","""......Come to think of it, you're right. ......Hmmm? Could it be a bit of a fever?""",「……そういやそうやな。……んん？　ちょいと熱っぽいで？」,[=JP],"""......Похоже, в чём‐то ты и права. ......Хм‐м‐м? Может быть, температура?""","""......Pensando bem, acho que sim. ......Hmmm? Você não está um pouco febril?""",[=UP],「……說起來，倒確實如此吶。……嗯嗯？稍微有點熱度吶？」,「……说起来，倒确实如此呐。……嗯嗯？稍微有点热度呐？」,[=UP],[=UP],[=UP]
,Hideyoshi put his hand up against Eva's forehead.{n}...It seemed that Eva wasn't feeling her best.,Hideyoshi put his hand up against Eva's forehead. ...It seemed that Eva wasn't feeling her best. ,Hideyoshi put his hand up against Eva's forehead....It seemed that Eva wasn't feeling her best.,秀吉が絵羽の額に手を当てる。…どうも体調を崩しているようだった。,秀吉が絵羽の額に手を当てる。{n}…どうも体調を崩しているようだった。,"Хидэёши приложил руку ко лбу Евы.{n}...Похоже, самочувствие Евы не становилось лучше.",Hideyoshi colocou a mão contra a testa de Eva.{n}...Parecia que Eva não estava em seu melhor estado.,[=UP],秀吉把手搭到了繪羽的額頭上。{n}…看來是身體狀況有點不太好。,秀吉把手搭到了绘羽的额头上。{n}…看来是身体状况有点不太好。,[=UP],[=UP],[=UP]
Ushiromiya Rudolf,"""Told you so. ...That's what happens when you break your daily cycle at your age. ......Is it a cold?""","""That goes without saying. ...That's what happens you break your sleep cycle at your age. ...Is it a cold?"" ","""That goes without saying. ...It's because you broke your daily cycle at your age. ......Is it a cold?""",「言わんこっちゃねぇ。…歳のくせに生活リズムを崩すからだぜ。……風邪か？」,[=JP],"""Как я и предполагал. ...Нарушение биоритмов в твоём‐то возрасте. ......Простудилась?""","""Nem precisa comentar. ...Isso é o que acontece quando você quebra sua rotina diária na sua idade. ......Será um resfriado?""",[=UP],「早就提醒過了啊。…都怪大姐，一把年紀了，還打亂生活規律。……是感冒嗎？」,「早就提醒过了啊。…都怪大姐，一把年纪了，还打乱生活规律。……是感冒吗？」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""...Natsuhi. Could you call Doctor Nanjo down?""","""...Natsuhi, could you call Doctor Nanjo down?"" ",[=UP],「…夏妃。上の南條先生を呼んできてくれんかね。」,「…夏妃。上の南條先生を呼んできてくれんかね」,"""...Нацухи. Не могла бы ты позвать сюда доктора Нанджо?""","""...Natsuhi. Pode ir pedir ao doutor Nanjo para vir até aqui?""",[=UP],「…夏妃。能否去把樓上的南條大夫叫下來？」,「…夏妃。能否去把楼上的南条大夫叫下来？」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""Y‐yes.""","""Y-Yes."" ","""Y, yes.""",「は、はい。」,「は、はい」,"""Д‐да.""","""S‐Sim.""",[=UP],「好、好的。」,[=CHT],[=UP],[=UP],[=UP]
Ushiromiya Eva,"""...I'm fine, you don't have to make such a big deal out of it. I have some medicine, so I'll be fine. ......I tend to get a fever when I'm tired. Don't worry.""","""...I'm fine, you don't have to make such a fuss over it. I have some medicine, so I'll be okay. ...I tend to get fevers when I'm tired. Don't worry."" ",[=UP],「…いいわ、そこまで大袈裟じゃない。常備薬は持ってるから大丈夫よ。……疲れるとすぐ熱に出るの。心配しないで。」,「…いいわ、そこまで大袈裟じゃない。常備薬は持ってるから大丈夫よ。……疲れるとすぐ熱に出るの。心配しないで」,"""...Я в порядке, не стоит преувеличивать. У меня есть лекарство, так что всё нормально. ......У меня обычно поднимается температура, когда я устаю. Не беспокойся.""","""...Estou bem, não precisa ficar fazendo drama. Eu tenho alguns remédios, então vou ficar bem. ......Eu tendo a ficar com febre quando estou cansada. Não se preocupe.""",[=UP],「…不用了，才沒那麼嚴重呢。我帶著常備藥，沒事的。……一累就會馬上發燒。不必擔心喲。」,「…不用了，才没那么严重呢。我带着常备药，没事的。……一累就会马上发烧。不必担心哟。」,[=UP],[=UP],[=UP]
Ushiromiya Rosa,"""......Nee‐san, take it easy, okay?""","""...Nee-san, take it easy, okay?"" ","""......Nee-san, take it easy, okay?""",「……姉さん、無理しないで？」,[=JP],"""......Нээ‐сан, не перенапрягайся, ладно?""","""......Nee‐san, pegue leve, certo?""",[=UP],「……姐姐，請別勉強哦？」,「……姐姐，请别勉强哦？」,[=UP],[=UP],[=UP]
Ushiromiya Eva,""".........Thank you. ...When my siblings gather without me around, I get the feeling everyone is talking behind my back. ...It's a persecution complex from long ago. Sorry, okay?""","""......Thank you. ...If the siblings gathered without me around, I get the feeling everyone would start talking behind my back. ...It's a persecution complex from long ago. Sorry, okay?"" ",""".........Thank you. ...If the siblings were gathered without me around, I get the feeling everyone would start talking behind my back. ...It's a persecution complex from long ago. Sorry, okay?""",「………ありがと。…私抜きで兄弟が集まってると、私の陰口でも言われてるような気がしちゃってね。…昔からの被害妄想なの。ごめんね？」,[=JP],""".........Спасибо. ...Когда мои братья с сестрой собираются без меня, я чувствую, словно за моей спиной распускают сплетни. ...Это моя давнишняя паранойя. Простите, хорошо?""",""".........Obrigada. ...Quando meus irmãos se reúnem sem mim por perto, tenho a sensação de que todos estão falando pelas minhas costas. ...É um complexo de perseguição de muito tempo atrás. Me desculpem, tá?""",[=UP],「………謝謝。…一想到几兄妹聚在一起，光把我一人排除在外，就感覺有人在說我壞話了。…是從以前起留下來的被害妄想呢。對不起哦？」,「………谢谢。…一想到几兄妹聚在一起，光把我一人排除在外，就感觉有人在说我坏话了。…是从以前起留下来的被害妄想呢。对不起哦？」,[=UP],[=UP],[=UP]
Ushiromiya Rosa,"""...............I won't say anything. I would never say something bad about you when you're away.""","""......Well, I won't say anything. As if I'd say bad things about you behind your back, Nee-san."" ","""............I won't say anything. To think that I would say something bad about you when you're away, Nee-san.""",「……………私は何も言わないわよ。姉さんのいないところで姉さんの嫌な話なんて。」,「……………私は何も言わないわよ。姉さんのいないところで姉さんの嫌な話なんて」,"""............Я не собираюсь ничего говорить. Никаких дурных историй о своей сестре мы и не думаем обсуждать, нээ‐сан.""","""...............Não vou dizer mais nada. Eu nunca diria algo ruim sobre você quando não estivesse por perto.""",[=UP],「……………我什麼都不會說哦。才不會在姐姐不在的場合，講姐姐的壞話呢。」,「……………我什么都不会说哦。才不会在姐姐不在的场合，讲姐姐的坏话呢。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,""".......................................""","""............"" ","""........................""",「…………………………………。」,「…………………………………」,[=OG],[=UP],[=UP],[=JPC],[=JPC],[=UP],[=UP],[=UP]
Ushiromiya Rosa,"""......What is it? Nee‐san, you've been acting strange for a while, you know? Shouldn't you get a little rest now?""","""...What is it? Nee-san, you've been acting strange for a while. Shouldn't you get a little rest now?"" ","""......What is it? Nee-san, you've been acting strange for a while? Shouldn't you get a little rest now?""",「……どうしたの？　姉さん、さっきから変よ？　もう少し休んだら？」,[=JP],"""......Что случилось? Нээ‐сан, ты уже какое‐то время ведёшь себя немного странно. Может тебе стоит сейчас немного отдохнуть?""","""......O que houve? Nee‐san, você tem agido de modo estranho há algum tempo, sabia? Não seria melhor descansar um pouco agora?""",[=UP],「……怎麼了？姐姐，從剛才起就怪怪的哦？再去稍微休息一會兒如何？」,「……怎么了？姐姐，从刚才起就怪怪的哦？再去稍微休息一会儿如何？」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""............You're right. I started thinking about {i:raising money by March} and it made my headache even worse.""","""......You're right. Just thinking about {i:raising money by March} makes my headache hurt even worse."" ","""............You're right. Just thinking about raising money by March makes my headache hurt even worse.""",「…………そうね。{i:３月までの金策}を考えたら頭痛が酷くなって来ちゃったわ。」,「…………そうね。{i:３月までの金策}を考えたら頭痛が酷くなって来ちゃったわ」,"""............Твоя правда. От одной лишь мысли о {i:выплате денег в марте} моя головная боль только усиливается.""","""............Você está certa. Eu comecei a pensar sobre {i:levantar dinheiro até março} e isso deixou a minha dor de cabeça ainda pior.""",[=UP],「…………是呢。一想到{i:到三月之前要怎麼籌錢}，就頭疼得要命了呢。」,「…………是呢。一想到{i:到三月之前要怎么筹钱}，就头疼得要命了呢。」,[=UP],[=UP],[=UP]
Ushiromiya Rosa,"""That isn't good. Rest. ...I'll restrain myself so that your headache doesn't get worse. I've had a bad headache myself for a while now.""","""That isn't good. Rest. ...And I'll hold back too, so that your headache doesn't get worse. I've had a bad headache myself for a while now."" ",[=UP],「それは良くないわね。休んでて。…姉さんの頭痛が酷くならないよう、私も自重してるわ。私だって頭痛、さっきから辛いし。」,「それは良くないわね。休んでて。…姉さんの頭痛が酷くならないよう、私も自重してるわ。私だって頭痛、さっきから辛いし」,"""Так не пойдёт. Отдохни. ...Я сдержу себя, чтобы не ухудшить твою головную боль. Я тоже переносила головные боли и знаю, как это тяжело.""","""Isso não é nada bom. Precisa descansar. ...Vou me conter para que sua dor de cabeça não piore. Eu mesma estou com dor de cabeça já faz um tempinho.""",[=UP],「這可不好呢。去歇會兒吧。…為了不令姐姐頭疼加重，我會自重的。我從剛才起，也是頭痛難當哦。」,「这可不好呢。去歇会儿吧。…为了不令姐姐头疼加重，我会自重的。我从刚才起，也是头痛难当哦。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,""".........Thank you. ......Well then, I'll count on what you've said and rest for a while.""","""......Thank you. ...Well then, I'll take those words to heart and rest for a while."" ",[=UP],「………ありがと。……じゃあ私、お言葉に甘えてもう少し休ませてもらうわね。」,「………ありがと。……じゃあ私、お言葉に甘えてもう少し休ませてもらうわね」,""".........Спасибо тебе. ......В таком случае я прислушаюсь к твоим словам и немного отдохну.""",""".........Obrigada. ......Bem, então eu vou contar com o que você disse e descansar por um momento.""",[=UP],「………謝謝。……那我就蒙你好意，再去休息會兒吧。」,「………谢谢。……那我就蒙你好意，再去休息会儿吧。」,[=UP],[=UP],[=UP]
Ushiromiya Hideyoshi,"""What's up, Eva? Why so bent out of shape all of a sudden? ......Sorry 'bout this... Please let us rest a bit longer. Sorry... Sorry...""","""What is it, Eva? Why so angry all of a sudden? ...Sorry, please let us rest a bit longer. Sorry, sorry..."" ","""What is it, Eva? Why so angry all of a sudden? ......Sorry, please let us rest a bit longer. My apologies...""",「どうしたんや、絵羽。急にヘソ曲げて。……すまんな、わしらもうちょい休ませてもらうわ。すまんな、すまんな…。」,「どうしたんや、絵羽。急にヘソ曲げて。……すまんな、わしらもうちょい休ませてもらうわ。すまんな、すまんな…」,"""В чём дело, Ева? С чего ты вдруг рассердилась? ......Простите, пожалуйста, позвольте нам немного отдохнуть. Прошу меня извинить...""","""O que foi, Eva? Por que ficou tão irritada de repente? ......Me desculpem por isso... Por favor, deixem‐nos descansar um pouco mais. Me desculpem... Me desculpem...""",[=UP],「怎麼了吶，繪羽？突然鬧起別扭。……抱歉，俺們再去稍微休息一會兒吶。不好意思、不好意思…」,「怎么了呐，绘羽？突然闹起别扭。……抱歉，俺们再去稍微休息一会儿呐。不好意思、不好意思…」,[=UP],[=UP],[=UP]
,"After putting his hands together as though praying and apologizing several times, Hideyoshi went after Eva, and left the lobby.","After apologizing several times as though praying, Hideyoshi followed Eva out of the lobby. ","After apologizing several times as though praying, Hideyoshi went after Eva, and left the lobby.",秀吉は何度も拝んで謝るような仕草を見せてから、絵羽の後を追い、ロビーを出て行った。,[=JP],"Затем извинившись и поклонившись несколько раз, Хидэёши отправился следом за Евой и покинул вестибюль.","Depois de juntar as mãos como se estivesse rezando e se desculpando várias vezes, Hideyoshi foi atrás de Eva, deixando o lobby.",[=UP],秀吉向大家連連作揖道歉之後，追著繪羽，從大廳出去了。,秀吉向大家连连作揖道歉之后，追着绘羽，从大厅出去了。,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""............I don't like this atmosphere. Everything's so strained.""","""......I don't like this atmosphere. It's all so strained."" ",[=UP],「…………空気が悪いな。どうにもギスギスしている。」,「…………空気が悪いな。どうにもギスギスしている」,"""............Я не выношу этой атмосферы. Все так напряжены.""","""............Eu não gosto dessa atmosfera. Tudo está tão tenso.""",[=UP],「…………氣氛好糟呢。實在是壓抑得人透不過氣來啊。」,「…………气氛好糟呢。实在是压抑得人透不过气来啊。」,[=UP],[=UP],[=UP]
Ushiromiya Kyrie,"""That's no surprise. ......There was a murder early this morning. And since then, we've been eating canned food and holding guns. ...It's natural that we would start to build up stress.""","""That's no surprise. ...There was a murder early this morning. And since then, we've been eating canned food and carrying guns around. ...It's natural that we'd start to build up stress."" ",[=UP],「無理もない。……早朝に殺人事件。それからずっと、ここで銃を抱きながら缶詰ですもの。…ストレスが溜まって当然ね。」,「無理もない。……早朝に殺人事件。それからずっと、ここで銃を抱きながら缶詰ですもの。…ストレスが溜まって当然ね」,"""Это неудивительно. ......Здесь с самого утра происходят убийства. И из‐за этого нам приходится питаться консервами и носить при себе оружие. ...Вполне естественно, что мы становимся всё напряжённей.""","""Não é surpresa. ......Houve um assassinato de manhã cedo. E desde então, nós estamos comendo coisas enlatadas e segurando armas. ...É natural que começássemos a ficar estressados.""",[=UP],「沒辦法的事。……一大早就碰上殺人事件。之後又一直在這兒，邊抱著槍和罐頭，邊關禁閉。…心裡當然會積蓄不少壓力啊。」,「没办法的事。……一大早就碰上杀人事件。之后又一直在这儿，边抱着枪和罐头，边关禁闭。…心里当然会积蓄不少压力啊。」,[=UP],[=UP],[=UP]
