Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
{f:5:Bernkastel},"""Hey, pieces of Beato's game...? I'm gonna have you spin a incredibly brutal tale that I'll find incredibly entertaining. Tremble in fear of the certain fate you've been promised. ...By the name of {f:5:Bernkastel}, Witch of Miracles, ...and as the final Game Master of Beato's game, I proclaim it."" ","""Now, pieces of Beato's game......? I'm going to have you spin a truly brutal tale to truly entertain me. Tremble with fear of the absolute fate you have been promised. ......By the name of {f:5:Bernkastel}, Witch of Miracles, ......and as the final Game Master of Beato's game, I proclaim it.""","""Hey, pieces of Beato's game......? I'm gonna have you spin a truly brutal tale to truly entertain me. Tremble with fear of the absolute fate you have been promised. ......By the name of Bernkastel, Witch of Miracles, ......and as the final Game Master of Beato's game, I proclaim it.""",「さぁ、ベアトのゲーム盤の駒たち……？　私を最高に楽しませる、最高に残虐な物語を紡がせてあげるわ。慄きなさい、約束された絶対の運命を。……奇跡の魔女、ベルンカステルの名において。……そして、ベアトのゲームの、最後のゲームマスターとして宣言するわ。」,「さぁ、ベアトのゲーム盤の駒たち……？　私を最高に楽しませる、最高に残虐な物語を紡がせてあげるわ。慄きなさい、約束された絶対の運命を。……奇跡の魔女、ベルンカステルの名において。……そして、ベアトのゲームの、最後のゲームマスターとして宣言するわ」,"""Эй, фигуры игры Беато?.. Я создам с вами поистине жестокую историю, которая и вправду меня развлечёт. Дрожите в страхе абсолютной судьбы, которая вам уготована. ......Именем {f:5:Бернкастель}, ведьмы чудес...... и как последний Владелец игры Беато, я объявляю.""","""Pois bem, peças do jogo da Beato......? Eu irei fiar um conto verdadeiramente brutal para entreter‐me de verdade. Tremam de medo do absoluto destino ao qual vocês foram prometidas. ......Sob o nome de {f:5:Bernkastel}, a Bruxa dos Milagres, ......última Game Master do jogo da Beato, eu assim proclamo.""",「來啊，貝阿朵的棋盤的棋子們……。我來編織，能讓我開心到極點的，殘虐到極點的殘酷故事。為注定的絕對的命運而戰慄吧。……以奇跡的魔女，貝倫卡斯泰露之名。……並作為，貝阿朵的棋盤的最後的 GM 宣言。」,「来啊，贝阿朵的棋盘的棋子们……。我来编织，能让我开心到极点的，残虐到极点的残酷故事。为注定的绝对的命运而战栗吧。……以奇迹的魔女，贝伦卡斯泰露之名。……并作为，贝阿朵的棋盘的最后的 GM 宣言。」,"""Ehi, pedine del gioco di Beato...? Vi farò vivere una storia davvero brutale per farmi divertire davvero. Tremate di paura, per il fato assoluto che vi è stato promesso. ... Nel nome di Bernkastel, Strega dei Miracoli... e come ultima Game Master del gioco di Beato, lo proclamo."""
{f:5:Bernkastel},"""...Though just saying it would be boring. ...Maybe I should follow Beato's rules and say it in red."" ","""......Though just saying it would be boring. ......Maybe I should follow Beato's rules and say it in red.""",[=UP],「……ただ宣言するだけじゃつまらないわね。……ベアトのゲームに則って、赤き真実で宣言してやった方がいいかしら？」,[=JP],"""......Хотя просто сказать было бы скучно. ......Может, последовать правилам Беато и объявить красным?""","""......Embora só dizer isso seria chato. ......Talvez eu deva seguir as regras da Beato e dizer em vermelho.""",「……只是普普通通地宣言下，就太無聊了呢。……還是依貝阿朵的遊戲，用紅色真實來宣言比較好吧？」,「……只是普普通通地宣言下，就太无聊了呢。……还是依贝阿朵的游戏，用红色真实来宣言比较好吧？」,"""... Anche se dirlo così sarebbe noioso. ... Forse dovrei seguire le regole di Beato e dirlo in rosso."""
{f:5:Lambdadelta},"""Are you sure? There might still be some witches with naive hopes."" ","""Good idea, I think. It looks like there might still be some witches with naive dreams.""","""Are you sure? There might still be some witches with naive dreams.""",「それがいいんじゃない？　まだ甘い夢を見てる魔女どもも、いるみたいだし。」,「それがいいんじゃない？　まだ甘い夢を見てる魔女どもも、いるみたいだし」,"""Ты уверена? Ещё могут быть ведьмы с наивными мечтами.""","""Acho que é uma boa ideia. Parece que ainda há algumas bruxas com sonhos ingênuos.""",「就這麼辦好了哦？畢竟，好像還有一群，還在做美夢的魔女哦。」,「就这么办好了哦？毕竟，好像还有一群，还在做美梦的魔女哦。」,"""Ne sei sicura? Ci potrebbero essere ancora delle streghe con sogni ingenui."""
{f:5:Bernkastel},"""Ah, Lambda. So you're here? Of course, you're always wherever I am."" ","""Ah, Lambda. So you're here? Of course you are. You're always wherever I am.""","""Ah, Lambda. So you're here? Of course, you're always wherever I am.""",「あら、ラムダ。いたの？いるわよね、私のいるところなら、どこへでも。」,「あら、ラムダ。いたの？　いるわよね、私のいるところなら、どこへでも」,"""А, Лямбда. Так ты здесь? Конечно, ты всегда там, где я.""","""Ah, Lambda. Você estava aqui? É claro que estava... Sempre está onde eu estou.""",「啊啦，拉姆達。你在啊？你倒是會在這呢，只要有我在，你不論哪都會去的。」,「啊啦，拉姆达。你在啊？你倒是会在这呢，只要有我在，你不论哪都会去的。」,"""Ah, Lambda. Quindi sei qui? Ovvio, sei sempre dove sono io."""
{f:5:Lambdadelta},"""Go on and say it. You tell those naive dreamers."" ","""Go on and say it. You tell those naive dreamers.""",[=UP],「言ってやりなさいよ。甘い夢みてる魔女どもに。」,「言ってやりなさいよ。甘い夢みてる魔女どもに」,"""Давай. Скажи этим наивным мечтателям.""","""Vá em frente e diga. Diga a todos os ingênuos sonhadores.""",「就講給她們聽聽嘛。講給還在做美夢的魔女們，聽聽。」,「就讲给她们听听嘛。讲给还在做美梦的魔女们，听听。」,"""Avanti, dillo. A quegli ingenui sognatori."""
{f:5:Bernkastel},"""Yes, I will. ......As the Witch of Miracles, and as the final Game Master, I proclaim the start of the final game... and make you this promise."" ","""Yes, I will. ......As the Witch of Miracles, and as the final Game Master, I proclaim the start of the final game. And I make you this promise.""",[=UP],「えぇ、そうするわ。……奇跡の魔女として、そして、最後のゲームマスターとして、最後のゲームを宣言するわ。そして約束する。」,「えぇ、そうするわ。……奇跡の魔女として、そして、最後のゲームマスターとして、最後のゲームを宣言するわ。そして約束する」,"""Да, я скажу. ......Как ведьма чудес и последний Владелец игры, я объявляю о начале последней игры. И я обещаю.""","""Sim, eu direi. ......Como Bruxa dos Milagres e última Game Master, eu proclamo o início do último jogo. Eu faço esta promessa a você.""",「嗯，就這麼辦。……我作為奇跡的魔女，作為最後的 GM，宣言開始最後一局遊戲。然後，我向你們保證。」,「嗯，就这么办。……我作为奇迹的魔女，作为最后的 GM，宣言开始最后一局游戏。然后，我向你们保证。」,"""Sì, lo dirò. ... Come Strega dei Miracoli, e come ultima Game Master, io proclamo l'inizio dell'ultimo gioco. E vi farò questa promessa."""
,{a:c: {p:1:I won't give this game a happy ending.}} ,{a:c:{p:1:I will not give this game a happy ending.}},{a:c: {p:1:This game will not have a happy ending.}},{a:c:　{p:1:このゲームに、ハッピーエンドは与えない。}},{a:c:{p:1:このゲームに、ハッピーエンドは与えない。}},{a:c:{p:1:У этой игры не будет счастливого конца.}},{a:c:{p:1:Não concederei um final feliz a este jogo.}},{a:c:{p:1:這個遊戲，絕對不會有 HAPPY END。}},{a:c:{p:1:这个游戏，绝对不会有 HAPPY END。}},{a:c: {p:1:Questo gioco non avrà un lieto fine.}}
,*sob*. ...*sob*sob*... ,*sob*. ......*sob*sob*......,[=UP],シクシク。……シクシク、シクシク……。,[=JP],*хнык*. ......*хнык*хнык*......,[=UP],嗚嗚。……嗚嗚嗚嗚、嗚嗚嗚嗚……。,呜呜。……呜呜呜呜、呜呜呜呜……。,*sob*. ... *sob*sob*...
,"A single girl...was crying in a desolate, quiet chapel. ","A single girl......was crying in a desolate, quiet chapel."," A single girl......was crying in a desolate, quiet chapel.",少女が一人、……無人の、静寂の礼拝堂で、泣いていた。,[=JP],"Девочка...... плакала в уединённой, безмолвной часовне.",Uma única garota......estava chorando na silenciosa e desolada capela.,一位少女，……在無人的，寂靜的禮拜堂中，低聲哭泣。,一位少女，……在无人的，寂静的礼拜堂中，低声哭泣。,Una ragazza sola... stava piangendo in una tranquilla e desolata cappella.
,She was a small girl. ...Only six years old. ,She was a small girl. ......Only six years old., She was a small girl. ......Only six years old.,それは小さな少女。……６歳の少女。,[=JP],Маленькая девочка. ......Ей всего шесть лет.,Era uma garotinha. ......Apenas seis anos de idade.,這是一位很小的少女。……6 歲的少女。,这是一位很小的少女。……6 岁的少女。,Era una bambina piccola. ... Di soli sei anni.
,"The girl who would, for 12 years starting now, lament the fact that she wasn't on this island during October 4th and 5th, 1986... ","The girl who would, for twelve years starting now, lament the fact that she wasn't on the island on October 4th and 5th, 1986......"," The girl who would, for 12 years starting now, lament the fact that she wasn't on the island on October 4th and 5th, 1986......",１９８６年の１０月４日に、５日に、……島にいられなかったことを、これから１２年にもわたって嘆く、悲しみの少女……。,[=JP],"Девочка, которая отныне 12 лет будет оплакивать то, что её не было на острове 4 и 5 октября 1986 года......","A garota que iria, por doze anos a partir de agora, lamentar o fato de que ela não estava na ilha durante os dias 4 e 5 de outubro de 1986......",是一位，為自己沒在 1986 年的 10 月 4 日到 5 日這兩天待在島上一事，……在此後，哀嘆、傷心了 12 年的少女……。,是一位，为自己没在 1986 年的 10 月 4 日到 5 日这两天待在岛上一事，……在此后，哀叹、伤心了 12 年的少女……。,"La ragazzina che avrebbe, per dodici anni da ora, rimpianto di non essere sull'isola il 4 e il 5 ottobre del 1986..."
,"Then, ...a single man appeared... ","Then, .........a man appeared......"," Then, ......a single man appeared......",　そこへ、………一人の男がやって来る……。,そこへ、………一人の男がやって来る……。,Затем...... появился один человек......,"E então, .........um homem apareceu......",一名男子，………往這邊走來…。,一名男子，………往这边走来…。,Poi... un singolo uomo apparve...
,"The man noticed the girl, walked up to her quietly, trying not to scare her, ...and put his arms gently around her shoulders... ","The man noticed the girl, ......walked up to her quietly, trying not to scare her, ......and put an arm gently around her shoulder......"," The man noticed the girl... and walked up to her quietly, trying not to scare her, ......putting his arms gently around her shoulders......",　男は少女の姿を見つけ、……怖がらせないように、静かに歩み寄り、……そっと、その肩を抱いた……。,男は少女の姿を見つけ、……怖がらせないように、静かに歩み寄り、……そっと、その肩を抱いた……。,"Он заметил девочку... и, стараясь не напугать, тихо подошёл к ней...... мягко положив руки ей на плечи......","O homem percebeu a garotinha, ......caminhou silenciosamente até ela, tentando não assustá‐la, ......e gentilmente colocou seu braço ao redor do ombro da menina......",男子看到了少女，……為不令她害怕，靜靜地走了過來，……輕輕地抱住了她的肩膀……。,男子看到了少女，……为不令她害怕，静静地走了过来，……轻轻地抱住了她的肩膀……。,"L'uomo si accorse della ragazzina... e camminò tranquillamente verso di lei, provando a non spaventarla... posando gentilmente le sue braccia intorno alle sue spalle..."
,"""......Onii-chan......"" ",""".........Onii‐chan...............""",""".........Onii-chan.........""",「………お兄ちゃん……………。」,「………お兄ちゃん……………」,""".........Братик.........""",[=UP],「………哥哥……………」,[=CHT],"""... Onii-chan..."""
Ushiromiya Battler,"""I've been looking for you, Ange..."" ","""I've been looking for you, Ange......""",[=UP],「探したぞ、縁寿……。」,「探したぞ、縁寿……」,"""Я искал тебя, Энджи......""","""Eu estive procurando por você, Ange......""",「正找你呢，緣壽……」,「正找你呢，缘寿……」,"""Ti stavo cercando, Ange..."""
,The girl jumped into her big brother's chest and started crying again... ,The girl jumped into her big brother's chest and started crying again...,[=UP],少女は、兄の胸に飛び込み、再び泣いた…。,[=JP],Девочка прыгнула на грудь старшего брата и снова заплакала...,A garota saltou na direção do peito de seu irmão mais velho e começou a chorar novamente...,少女撲進哥哥的胸膛，又哭了起來…。,少女扑进哥哥的胸膛，又哭了起来…。,La bambina saltò sul petto del suo fratellone e iniziò nuovamente a piangere...
Ushiromiya Battler,"""What's wrong? ...Why are you so sad?"" ","""What's wrong? ......Why are you so sad?""",[=UP],「どうした。……何をそんなに悲しんでいるんだ。」,「どうした。……何をそんなに悲しんでいるんだ」,"""Что случилось? ......Почему ты такая грустная?""","""O que foi? ......Por que está tão triste?""",「怎麼了？……為什麼這麼悲傷？」,「怎么了？……为什么这么悲伤？」,"""Cosa c'è? ... Perché sei così triste?"""
Ushiromiya Ange,"""Today, a kid in class bullied me... He said the people on TV were saying Mom had ties to bad people. ...So, he said that Mom and Dad were the culprits, and that they probably killed everyone... ...I asked Aunt Eva, hoping she'd say it wasn't true, but she didn't say anything... ...Mom and Dad aren't bad people, right? Right...?"" ","""Today, a kid in class bullied me...... He said the people on TV were saying Mom had ties to bad people. .........So, he said that Mom and Dad were the culprits, and that they probably killed everyone...... ......I asked Auntie Eva, hoping she'd say it wasn't true, but she didn't say anything...... ......Mom and Dad aren't bad people, are they? Are they...?""","""Today, a kid in class bullied me...... He said the people on TV were saying Mom had ties to bad people. ......So, he said that Mom and Dad were the culprits, and that they probably killed everyone...... ......I asked Eva oba-san, hoping she'd say it wasn't true, but she didn't say anything...... ......Mom and Dad aren't bad people, are they? Are they...?""",「今日、クラスの子にいじめられたの……。テレビで、お母さんは悪い人たちと繋がりがあったって。………だから、うちのお父さんとお母さんが犯人で、みんなを殺したんだろうって……。……絵羽伯母さんに、そんなことないよねって聞いたのに、答えてくれないの……。……お父さんとお母さんは悪くなんかないよね？　ね…？」,[=JP],"""Сегодня мой одноклассник задирал меня...... Он сказал, люди по телевизору говорят, что мама была знакома с плохими людьми. ......И поэтому он сказал, что преступники, убившие всех, — мама и папа...... ......Я спросила тётю Еву, надеясь, что она это опровергнет, но она ничего не сказала...... ......Мама и папа ведь не плохие? Да?..""","""Hoje, uma criança da minha classe me maltratou...... Ela disse que as pessoas da TV estavam dizendo que a mamãe tinha relações com pessoas ruins. .........Então, ele disse que a mamãe e o papai eram os culpados e que provavelmente tinham matado todo mundo...... ......Eu perguntei pra tia Eva, esperando que ela fosse dizer que era mentira, mas ela não disse nada...... ......A mamãe e o papai não são pessoas ruins, né? Eles são...?""",「我今天，被同學欺負了……。電視上說，媽媽與壞人們有牽連。………所以，我的爸爸與媽媽是凶手，多半就是他們把大家殺光的……。……我去問了繪羽姑母，“不是這樣的吧？”，可她卻不回答我……。……爸爸與媽媽，並不是壞蛋吧？不是吧…？」,「我今天，被同学欺负了……。电视上说，妈妈与坏人们有牵连。………所以，我的爸爸与妈妈是凶手，多半就是他们把大家杀光的……。……我去问了绘羽姑母，“不是这样的吧？”，可她却不回答我……。……爸爸与妈妈，并不是坏蛋吧？不是吧…？」,"""Oggi un ragazzo in classe mi ha maltrattato... ha detto che la gente in TV stava dicendo che Mamma aveva legami con gente cattiva. ... Perciò, lui ha detto che Mamma e Papà erano i colpevoli e che probabilmente hanno ucciso tutti... ho chiesto a Eva oba-san, sperando che lei dicesse che non era vero, ma lei non ha detto niente... Mamma e Papà non sono persone cattive, vero? Lo sono...?"""
Ushiromiya Battler,"""Poor kid... ...Everyone keeps saying whatever they like about what might've happened on that island on that day... ...Sit over here."" ","""Poor thing...... ......Everyone says whatever they please about what might have happened on that island on that day... ......Sit over here.""",[=UP],「可哀想に……。……みんなが、あの島で、あの日なにがあったのかを、好き勝手なことを言ってるんだな…。……そこにお座り。」,「可哀想に……。……みんなが、あの島で、あの日なにがあったのかを、好き勝手なことを言ってるんだな…。……そこにお座り」,"""Бедняжка............ Все говорят что вздумается о том, что могло произойти на острове в тот день... ......Садись.""","""Coitadinha...... ......Todos estão dizendo aquilo que os agrada sobre o que pode ter acontecido na ilha naquele dia... ......Sente‐se aqui.""",「真可怜……。……大家都在隨心所欲地亂講，那天那個島上發生了什麼呢…。……坐這兒吧。」,「真可怜……。……大家都在随心所欲地乱讲，那天那个岛上发生了什么呢…。……坐这儿吧。」,"""Povera... tutti dicono quello che vogliono su ciò che è successo sull'isola quel giorno... siediti qui."""
Ushiromiya Ange,"""......Okay..."" ","""...............Okay...""",""".........Okay...""",「……………うん…。」,「……………うん…」,""".........Ладно...""","""...............Certo...""",「……………嗯…」,[=CHT],"""... Ok..."""
,"When the man pointed to the floor, a cloud of gold butterflies gathered there and created a chair. ","When the man pointed to the floor, a group of gold butterflies gathered there and created a chair.",[=UP],男が床を指差すと、そこの黄金の蝶たちが集まり、椅子を作る。,男が床を指差すと、そこに黄金の蝶たちが集まり、椅子を作る。,"Когда он указал на пол, там собралась группа золотых бабочек и создала стул.","Quando o homem apontou para o piso, um grupo de borboletas douradas se reuniu e criou uma cadeira.",男子指了下地面，在那聚集起黃金蝶群，變成了一把椅子。,男子指了下地面，在那聚集起黄金蝶群，变成了一把椅子。,"Quando l'uomo indicò il pavimento, un gruppo di farfalle dorate, si riunì lì e creò una sedia."
,The girl obediently sat down on it... ,The girl obediently sat down on it......, The girl obediently sat down on it......,少女は素直に、それに腰掛けた……。,[=JP],Девочка послушно села на него......,A garota obedientemente se sentou nela......,少女聽話地坐到了這張椅子上……。,少女听话地坐到了这张椅子上……。,La bambina ubbidientemente si sedette su di essa...
Ushiromiya Ange,"""...You know, don't you, Onii-chan? You know that Mom and Dad aren't bad people, right?"" ","""......You know, don't you, Onii‐chan? You know that Mom and Dad aren't bad people, right?""","""......You know, don't you, Onii-chan? You know that Mom and Dad aren't bad people, right?""",「……お兄ちゃんは知っているよね？　お父さんとお母さんは悪い人じゃないって、知ってるよね？」,「……お兄ちゃんは知ってるよね？　お父さんとお母さんは悪い人じゃないって、知ってるよね？」,"""......Ты ведь знаешь, братик? Знаешь, что мама и папа не плохие?""","""......Você sabe, não sabe, onii‐chan? Você sabe que a mamãe e o papai não são pessoas ruins, né?""",「……哥哥是知道的吧？知道，爸爸媽媽並不是壞人的吧？」,「……哥哥是知道的吧？知道，爸爸妈妈并不是坏人的吧？」,"""... Tu lo sai, vero, Onii-chan? Tu sai che Mamma e Papà non sono persone cattive, giusto?"""
Ushiromiya Battler,"""Yeah. Of course I know that. ...I know that none of them were bad people."" ","""Yeah. Of course I know that. ......I know that none of them were bad people.""",[=UP],「あぁ。もちろんだとも。……誰も悪い人なんかいないって、知ってるさ。」,「あぁ。もちろんだとも。……誰も悪い人なんかいないって、知ってるさ」,"""Да. Конечно же, знаю. ......Я знаю, что никто из них не был плохим человеком.""","""Sim, é claro que eu sei disso. ......Eu sei que nenhum deles eram pessoas ruins.""",「嗯。這是當然。……我知道，誰都不是壞人。」,「嗯。这是当然。……我知道，谁都不是坏人。」,"""Sì. Certo che lo so. ... Io so che nessuno di loro è una persona cattiva."""
Ushiromiya Ange,"""Then tell me. What happened that day? What happened on Rokkenjima?"" ","""Then tell me. What happened that day? What happened on Rokkenjima?""",[=UP],「じゃあ、教えて。あの日、何があったの？　六軒島で何があったの？」,[=JP],"""Тогда расскажи мне. Что случилось в тот день? Что произошло на Роккенджиме?""","""Me conte. O que aconteceu naquele dia? O que aconteceu em Rokkenjima?""",「那麼，告訴我。那天，發生了什麼？在六軒島發生了什麼？」,「那么，告诉我。那天，发生了什么？在六轩岛发生了什么？」,"""Allora dimmelo. Cosa è successo quel giorno? Cosa è successo su Rokkenjima?"""
Ushiromiya Battler,"""Okay. ...I'll tell you. This is what happened on that day."" ","""Okay. .........I'll tell you. This is what happened on that day.""","""Okay. ......I'll tell you. This is what happened on that day.""",「いいとも。………話してあげるよ。あの日、あの島で何があったのか。」,「いいとも。………話してあげるよ。あの日、あの島で何があったのか」,"""Ладно. ......Я расскажу тебе о произошедшем в тот день.""","""Certo. .........Eu vou contar a você. O que aconteceu naquele dia.""",「好的。………我來告訴你。那天，在那個島上發生了什麼。」,「好的。………我来告诉你。那天，在那个岛上发生了什么。」,"""Ok. ... Te lo dirò. Questo è ciò che successe quel giorno."""
Ushiromiya Ange,"""Is it...a scary story...?"" ","""Is it......a scary story...?""",[=UP],「それは、……怖い話……？」,[=JP],"""Это...... страшная история?..""","""É uma......história assustadora...?""",「這是個，……可怕的故事嗎……？」,「这是个，……可怕的故事吗……？」,"""È... una storia paurosa...?"""
Ushiromiya Battler,"""Of course not."" ","""Come now.""",[=UP],「まさか。」,「まさか」,"""Ни в коем случае.""","""Qual é?""",「怎麼會呢。」,「怎么会呢。」,"""Impossibile."""
Ushiromiya Ange,"""Is it a sad story...?"" ","""Is it a sad story......?""",[=UP],「それは、悲しい話……？」,[=JP],"""Она печальная?..""","""É uma história triste......?""",「這是個，悲傷的故事……？」,「这是个，悲伤的故事……？」,"""È una storia triste...?"""
Ushiromiya Battler,"""Not at all."" ","""Of course not.""",[=UP],「とんでもない。」,「とんでもない」,"""Конечно нет.""","""É claro que não.""",「哪可能啊。」,[=CHT],"""Certo che no."""
Ushiromiya Ange,"""Then...what kind of story is it...?"" ","""Then, ......what kind of story is it......?""","""Then, ......what kind of story is it...?""",「それは、……どんな話……？」,[=JP],"""Тогда...... какая?..""","""Então, ......que tipo de história é essa......?""",「那這是個，……怎樣的故事呢……？」,「那这是个，……怎样的故事呢……？」,"""Allora... che tipo di storia è...?"""
Ushiromiya Battler,"""You can decide that for yourself when you hear it. It definitely isn't a painful story. So listen up."" ","""You can decide that for yourself when you hear it. It isn't a painful story at all. So listen up.""",[=UP],「聞いた縁寿が、自分で決めるといい。決して辛い話じゃないんだよ。だからお聞き。」,「聞いた縁寿が、自分で決めるといい。決して辛い話じゃないんだよ。だからお聞き」,"""Ты можешь решить сама, когда услышишь. Эта история вовсе не тяжёлая. Поэтому слушай.""","""Você poderá decidir por si mesma depois que ouvi‐la. Não será uma história dolorosa. Então ouça‐a""",「這個，就由聽完了的緣壽，自己來決定好了。它絕對，不是個叫人難受的故事。所以，用心去聽。」,「这个，就由听完了的缘寿，自己来决定好了。它绝对，不是个叫人难受的故事。所以，用心去听。」,"""Potrai deciderlo da sola quando la ascolterai. Non è una storia affatto dolorosa. Perciò ascolta."""
Ushiromiya Ange,"""Okay, Battler onii-chan..."" ","""Okay, Battler onii‐chan......""","""Okay, Battler onii-chan......""",「うん。戦人お兄ちゃん……。」,「うん。戦人お兄ちゃん……」,"""Ладно, братик Баттлер......""","""Certo, Battler onii‐chan......""",「嗯。戰人哥哥……」,「嗯。战人哥哥……」,"""Va bene, Battler Onii-chan..."""
Ushiromiya Battler,"""On that day, we all went to Rokkenjima. There were a lot of us. It was an important day, the day of the family conference. ","""On that day, we all went to Rokkenjima. There were a lot of us. It was an important day, the day of the family conference.""","""On that day, we all went to Rokkenjima. There were a lot of us. It was an important day, the day of the family conference.",「あの日、お兄ちゃんたちは六軒島へ行ったんだよ。とても大勢でね。大事な親族会議があることになってたんだ。,「あの日、お兄ちゃんたちは六軒島へ行ったんだよ。とても大勢でね。大事な親族会議があることになってたんだ」,"""В тот день все мы отправились на Роккенджиму. Нас было много. Это был важный день, день семейного собрания.""","""Naquele dia, todos nós fomos para Rokkenjima. Havia muita gente lá. Era um dia importante, o dia da conferência familiar.""",「那天，哥哥與大家去了六軒島。很多很多人一起去的。在那兒要開，很重要的親族會議。」,「那天，哥哥与大家去了六轩岛。很多很多人一起去的。在那儿要开，很重要的亲族会议。」,"""Quel giorno, siamo andati tutti su Rokkenjima. Eravamo in molti. Era un giorno importante, il giorno della riunione di famiglia."
Ushiromiya Battler,"...Hmm, where should I begin?"" ",""".........Hmm, where should I start?"""," ......Hmm, where should I start?""",………まずは、どこから話したものかな。」,「………まずは、どこから話したものかな」,"""......Хм‐м, с чего бы начать?""",""".........Hmm, por onde eu devo começar?""",「………首先，從哪講起好呢？」,「………首先，从哪讲起好呢？」,"... Hmm, da dove dovrei iniziare?"
,"{a:c: This is... The final game, made just for Ange. } ","{a:c:This is...the final game, made just for Ange.}","{a:c: This is... The final game, made just for Ange.} ",{a:c:これが。縁寿に捧げる、最後のゲーム。},[=JP],"{a:c: Это... Последняя игра, созданная специально для Энджи.}","{a:c:Este é...o último jogo, feito unicamente para você.}",{a:c:這是。獻給緣壽的，最後的遊戲。},{a:c:这是。献给缘寿的，最后的游戏。},"{a:c:"" Questo è... l'ultimo gioco, fatto apposta per Ange. }"
Ushiromiya Battler,"{a:c: Listen, Ange. {n}This is what happened on Rokkenjima on that day. {n}It isn't sad or painful at all...... } ","{a:c:Listen, Ange.{n}This is what happened on Rokkenjima on that day.{n}It isn't sad or painful at all.........}","{a:c: Listen, Ange.{n} This is what happened on Rokkenjima on that day.{n} It isn't sad or painful at all.........} ",{a:c:お聞き、縁寿。{n}あの日、六軒島で、何があったのか。{n}これは、辛い話でも、悲しい話でもないんだよ………。},[=JP],"{a:c: Слушай, Энджи.{n} Вот что произошло на Роккенджиме в тот день.{n} Эта история вовсе не грустная и не тяжёлая.........}","{a:c:Ouça, Ange.{n}Isso é o que aconteceu em Rokkenjima naquele dia.{n}Não é uma história triste ou dolorosa.........}",{a:c:用心去聽，緣壽。{n}那天，在六軒島，到底發生了什麼。{n}它既不是一個叫人難受的故事，也不是一個令人悲傷的故事………。},{a:c:用心去听，缘寿。{n}那天，在六轩岛，到底发生了什么。{n}它既不是一个叫人难受的故事，也不是一个令人悲伤的故事………。},"{a:c: Ascolta, Ange. {n}Questo è ciò che è successo su Rokkenjima quel giorno. {n}Non è affatto triste, né doloroso... }"
