Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"However, Nanjo only appeared calm by comparison to Hideyoshi, who could not contain his agitation and fear.","However, Nanjo only appeared calm next to Hideyoshi, who simply couldn't suppress his agitation and fear. "," However, Nanjo only appeared calm next to Hideyoshi, who was agitated and fearful to the utmost.",でも、南條が冷静に見えたのは、あくまでも興奮や恐怖が抑えられない秀吉に比べればというだけの話。,[=JP],"Однако Нанджо лишь казался спокойным на фоне Хидэёши, который никак не мог совладать со своим волнением и чувством пережитого ужаса.","Entretanto, Nanjo só parecia calmo em comparação com Hideyoshi, que não conseguia conter sua agitação e medo.",[=UP],但是，南條的冷靜，說到底也僅僅是和控制不住激動和恐懼的秀吉相比才顯得如此。,但是，南条的冷静，说到底也仅仅是和控制不住激动和恐惧的秀吉相比才显得如此。,[=ST],"Tuttavia, Nanjo sembrava calmo solo se confrontato con Hideyoshi, il quale era completamente incapace di contenere il panico e l'agitazione.","Ancak Nanjo, telaşını ve korkusunu dizginleyemeyen Hideyoshi'ye kıyasla sakin görünüyordu."
,"In fact, Nanjo had also received a huge shock, and his face was deathly pale.","In fact, Nanjo had also received a huge shock, and his face was a deathly pale. "," In fact, Nanjo had also received a huge shock, his face a deathly pale.",南條も実際は強いショックを受けていて、顔面は蒼白だった。,[=JP],"На самом деле Нанджо был тоже крайне шокирован, и лицо его залила мертвенная бледность.","De fato, Nanjo também levou um enorme choque, e seu rosto estava realmente pálido.",[=UP],南條實際上也受了很大的打擊，臉色蒼白。,南条实际上也受了很大的打击，脸色苍白。,[=ST],"In realtà, anche Nanjo aveva subito un enorme shock, ed era sbiancato in viso.",Aslında Nanjo da büyük bir şok geçirmişti ve yüzü ölümcül derecede solgundu.
,Maybe it was because of their attitudes that Natsuhi tried to rise to the challenge and take control.,Maybe that atmosphere was why she tried to rise to the challenge and take charge. , Maybe it was because of their attitudes that Natsuhi tried to rise to the challenge and take control.,そんな中だからこそ、リーダーシップを発揮しようと奮い立つのだろうか。,[=JP],"Возможно, именно всеобщий настрой побудил Нацухи принять вызов и взять ситуацию под свой контроль.",Provavelmente foi por conta de suas atitudes que a Natsuhi tentou aceitar o desafio e assumir o controle.,[=UP],也許正因為是處於這種情況，夏妃才會想要奮發圖強地主持大局吧。,也许正因为是处于这种情况，夏妃才会想要奋发图强地主持大局吧。,[=ST],Forse fu proprio tale frangente a spingere Natsuhi a prendere il comando della situazione.,Belki de onların bu tavırları yüzünden Natsuhi kontrolü ele almaya çalıştı.
,Natsuhi was apparently unchanged from her normal attitude.{n}And she briskly gave directions.,Natsuhi appeared to be unchanged from her normal attitude. And she briskly gave directions. , Natsuhi was apparently unchanged from her normal attitude. And she briskly gave directions.,夏妃は普段と変わらぬ態度のように見えた。そしてきびきびと指示をする。,夏妃は普段と変わらぬ態度のように見えた。{n}そしてきびきびと指示をする。,Поведение Нацухи не претерпело значительных изменений.{n}И она не мешкая раздавала указания.,"Natsuhi, aparentemente, não tinha alterado sua atitude costumeira.{n}E rapidamente informou o que faria.",[=UP],她的神情舉止和平常沒什麼兩樣。{n}乾脆利落地下著指示。,她的神情举止和平常没什么两样。{n}干脆利落地下着指示。,[=ST],Natsuhi sembrò non essere mutata di atteggiamento. E diede prontamente delle istruzioni.,Natsuhi görünüşe göre normal tavrını değiştirmemişti.{n}Ve hızlıca talimatları verdi.
Ushiromiya Natsuhi,"""......I will head to where Father is. ...Genji, quickly contact the police.""","""......I will go see Father. Genji, quickly contact the police."" ","""......I will head to Father's place. Genji, quickly contact the police.""",「……私はお父様のところへ行ってきます。…源次は急ぎ、警察へ連絡を。」,「……私はお父様のところへ行ってきます。…源次は急ぎ、警察へ連絡を」,"""......Я схожу к отцу. Генджи, поскорее свяжись с полицией.""","""......Eu vou me encaminhar até onde o pai está. ...Genji, entre em contato com a polícia rapidamente.""",[=UP],「……我去下爸那裡。…源次趕快去聯繫警察。」,「……我去下爸那里。…源次赶快去联系警察。」,[=ST],"""...Vado a dirigermi da nostro padre... Genji, contatta al più presto la polizia.""","""......Ben babamı görmeye gideceğim. ...Genji, hemen polisle irtibata geç."""
Ronoue Genji,"""Certainly...""","""Certainly..."" ",[=UP],「かしこまりました…。」,「かしこまりました…」,"""Слушаюсь...""","""Certamente...""",[=UP],「遵命…」,[=CHT],[=ST],"""Come desidera...""","""Anlaşıldı..."""
Ushiromiya Eva,"""I wonder if you would allow me to tag along, Natsuhi nee‐san? ......Since Krauss nii‐san is now gone, the task of aiding Father has been left to me. It would be improper of me to relax here while relying entirely on you.""","""I wonder if you would allow me to tag along, Natsuhi nee-san? ......Since Krauss nii-san is now gone, the task of aiding Father has been left to me. It would be improper of me to relax here while relying entirely on you."" ","""I wonder if you would allow me to tag along, Natsuhi nee-san? ......Since Krauss nii-san is now gone, the task of aiding Father has been left to me. It would be improper of me to relax here while relying entirely on Natsuhi nee-san.""",「私も一緒させていただいていいかしら、夏妃姉さん？　……蔵臼兄さんがいなくなった以上、お父様の補佐は私の仕事だもの。その私が夏妃姉さんに任せっきりでここでくつろいでるわけにはいかないわ。」,「私も一緒させていただいていいかしら、夏妃姉さん？　……蔵臼兄さんがいなくなった以上、お父様の補佐は私の仕事だもの。その私が夏妃姉さんに任せっきりでここでくつろいでるわけにはいかないわ」,"""Не позволишь ли мне пойти с тобой, Нацухи нээ‐сан? ......Поскольку Краусса нии‐сана больше нет, помогать отцу стало моей работой. Мне негоже будет прохлаждаться здесь, целиком положившись на тебя.""","""Eu me pergunto se você me deixaria acompanha‐lá, Natsuhi nee‐san? ......Já que o Krauss nii‐san se foi, a tarefa de ajudar o pai foi deixada para mim. Seria impróprio da minha parte relaxar aqui enquanto deixo tudo para você.""",[=UP],「可不可以讓我一起去啊，夏妃姐姐？……既然藏臼哥已經不在了，那輔佐爸就是我的工作了。我可不能全推在夏妃姐姐身上，只顧自己在這兒休息。」,「可不可以让我一起去啊，夏妃姐姐？……既然藏臼哥已经不在了，那辅佐爸就是我的工作了。我可不能全推在夏妃姐姐身上，只顾自己在这儿休息。」,[=ST],"""Per caso potrei accompagnarti, Natsuhi-san...? Dato che il fratellone Klaus non c'è più, è mio compito assistere nostro padre. Non posso prendermela comoda e lasciare tutto a te.""","""Acaba benim de peşine takılmama izin verir misin, Natsuhi nee-san? ......Krauss nii-san gittiğine göre babama yardım etme görevi bana kaldı. Tamamen sana güvenerek burada dinlenmem uygunsuz olur."""
,Natsuhi was struck speechless by Eva's aggressive actions in a situation like this.,Natsuhi was struck speechless by Eva's aggressive move in a situation like this. ,[=UP],このような事態に何と逞しいことかと、夏妃は絶句する。,[=JP],Нацухи просто поразили агрессивные действия Евы в подобной ситуации.,Natsuhi foi atingida e ficou sem palavras pelas ações agressivas de Eva em um momento como aquele.,[=UP],都這種情況了還在逞什麼強，夏妃無話可說。,都这种情况了还在逞什么强，夏妃无话可说。,[=ST],Natsuhi rimase interdetta da una tale resilienza in una situazione come quella.,Eva'nın böyle bir durumda bile sergilediği agresif tavır karşısında Natsuhi'nin nutku tutulmuştu.
,"It seemed that she was claiming that, with Krauss dead, the one to take responsibility should not be his wife, but herself, the next highly ranked in the family.","She seemed to be claiming that, with Krauss dead, the one to take responsibility shouldn't be his wife, but herself, the next highly ranked in the family. "," It seemed that she was claiming that, with Krauss dead, the one to take responsibility should not be his wife, but herself, the next highly ranked in the family.",蔵臼が死んだなら、次に指揮を執るのはその妻ではなく、次の序列である自分だと、そう主張したいらしい。,[=JP],"Из её слов следовало, что со смертью Краусса взять на себя его обязанности и ответственность должна не его жена, а именно Ева, как следующий по статусу человек в семейной иерархии.","Parecia que ela estava afirmando que, com a morte de Krauss, a pessoa a carregar a responsabilidade não deveria ser a esposa, mas ela mesma, a próxima no topo do ranking da família.",[=UP],似乎繪羽是想主張藏臼死後，手握領導權的不該是他的妻子，而是排在藏臼序列之後的自己。,似乎绘羽是想主张藏臼死后，手握领导权的不该是他的妻子，而是排在藏臼序列之后的自己。,[=ST],"Sembrava affermare che, con la morte di Klaus, quella che avrebbe dovuto prendere le redini non sarebbe dovuta essere sua moglie, ma lei stessa, la successiva nella gerarchia...","Görünüşe göre, Krauss öldüğüne göre, sorumluluğu alması gereken kişinin onun karısı değil, ailede bir sonraki yüksek rütbeli kişi olan kendisi olması gerektiğini iddia ediyordu."
,"...Possibly, she was not happy that Natsuhi was ignoring her and handling matters herself in this extreme situation.",...Or maybe she hadn't been at all happy when Natsuhi took command without reference to her in such an extreme situation. ,"...Possibly, she had not been happy at all when Natsuhi had ignored her in this extreme situation.",…あるいは、この非常事態に夏妃が自分を差し置いて切り盛りしているのが気に入らないのか。,[=JP],"...По‐видимому, её совсем не радовало, что в такой напряжённой ситуации Нацухи не обратила на неё никакого внимания.","...Possivelmente, ela não estava feliz com Natsuhi a ignorando e encarregando‐se dos assuntos nesta situação extrema.",[=UP],…又或者，她是不爽夏妃在這種非常情況下越過自己發號施令嗎？,…又或者，她是不爽夏妃在这种非常情况下越过自己发号施令吗？,[=ST],O forse non gradì che Natsuhi avesse gestito quella situazione di emergenza senza considerarla.,"...Belki de, Natsuhi'nin kendisini görmezden gelmesinden ve bu olağanüstü durumda meseleleri kendi başına halletmeye çalışmasından memnun değildi."
,"Of course, even Eva's mind had been blank from the shock until just now.","However, even Eva's mind had been blank from shock until a moment ago. "," Naturally, Eva's mind had been blank from the shock until just now.",もっとも、絵羽とて直前までショックで頭が真っ白だった。,[=JP],"Естественно, что до этого времени Ева была обескуражена от пережитого шока.","Naturalmente, até mesmo a mente de Eva estava branca até agora devido ao choque.",[=UP],不過其實繪羽也同樣因受打擊過度，直到剛才大腦還一片空白。,不过其实绘羽也同样因受打击过度，直到刚才大脑还一片空白。,[=ST],"Tuttavia, fino a poco prima il trauma aveva lasciato Eva inerte...","Elbette, Eva'nın zihni bile şu ana kadar şoktan dolayı boştu."
,...She only returned to herself after Natsuhi started giving orders.,...She only came to her senses after Natsuhi started giving orders. ,[=UP],…夏妃が指示を始めて、初めて我に帰ったのだ。,…夏妃が指示を始めて、初めて我に返ったのだ。,"...Она пришла в себя только после того, как Нацухи принялась раздавать указания.",...Ela só voltou a si mesma depois que Natsuhi voltou a dar ordens.,[=UP],…看見夏妃開始下指示，她才回過神來。,…看见夏妃开始下指示，她才回过神来。,[=ST],Ritornò in sé nel momento in cui Natsuhi iniziò a dare ordini.,...Ancak Natsuhi emir vermeye başladıktan sonra kendine geldi.
Ushiromiya Natsuhi,"""........................ ......You may do as you please.""","""............ ...Just do as you like."" ",""".....................Just do as you like.""",「………………………。……お好きになさるといいでしょう。」,「……………………。……お好きになさるといいでしょう」,""".................. ...Поступай как знаешь.""","""........................ ......Faça como quiser.""",[=UP],「………………………。……隨你喜歡吧。」,「………………………。……随你喜欢吧。」,[=ST],"""...Fai come meglio credi.""","""........................ ......İstediğini yapabilirsin."""
,Natsuhi walked out without saying anything more.{n}Eva followed behind her.,Natsuhi started walking without saying a word more. Eva followed behind her. ,"Natsuhi, without saying anything more, walked out. Eva followed behind her.",夏妃はそれ以上、何も言わず、先に歩き出す。その後に絵羽も付いていくのだった。,夏妃はそれ以上、何も言わず、先に歩き出す。{n}その後に絵羽も付いていくのだった。,"Нацухи, не говоря больше ни слова, вышла.{n}Ева последовала за ней.",Natsuhi saiu sem dizer mais nada.{n}Eva seguiu atrás dela.,[=UP],夏妃不再多說，顧自走了。{n}繪羽跟在了她的後面。,夏妃不再多说，顾自走了。{n}绘羽跟在了她的后面。,[=ST],"Natsuhi camminò via, senza aggiungere altro. Eva la seguì subito dopo...",Natsuhi başka bir şey söylemeden çıkıp gitti.{n}Eva da onu takip etti.
,"...Mere moments after they left, Kumasawa ran into the parlor.","...As they did, Kumasawa ran into the parlor. ","...As they did, Kumasawa ran into the parlor.",…それと入れ替わるように、客間に熊沢が駆け込んできた。,[=JP],"...Но стоило им покинуть гостиную, как вбежала Кумасава.","...Poucos momentos depois que elas saíram, Kumasawa correu para a sala de visitas.",[=UP],…她們前腳剛走，熊澤就飛奔進了客廳。,…她们前脚刚走，熊泽就飞奔进了客厅。,[=ST],"In quel momento, come a prendere il loro posto, Kumasawa giunse di corsa nel salotto.",...Onlar çıktıktan birkaç dakika sonra Kumasawa salona koştu.
,"Since she wasn't the kind of person to run around, it would be normal to sense that something had happened, ...but since everyone had been stricken by that earlier shock, none of them took any notice of this trivial difference.","She usually wasn't the kind of person to run around, so under normal conditions, most people would have taken her entrance as sign that something was the matter, ...but because everyone was still stricken with shock, they hardly even noticed her. "," Since she normally wasn't the kind of person to run around, anyone would guess that something had happened, ...but since everyone had been stricken by that earlier shock, this level of a disturbance didn't overly trouble them.",普段は走るような人ではないので、何かあったのかと思うのが正常な感覚だが、…今は誰もがショックに打ちひしがれていて、その程度のことを気には留めなかった。,[=JP],"Поскольку она не походила на человека, склонного к беготне, этот поступок явно свидетельствовал о том, что что‐то произошло...... но поскольку все до сих пор не успели отойти от предыдущего шока, то причина её волнения их не особенно обеспокоила.","Como ela não era o tipo de pessoa que costuma correr, seria normal pensar que algo tinha acontecido, ...mas, desde que todos haviam sidos atingidos pelo choque anterior, nenhum deles se deu conta dessa diferença trivial.",[=UP],她平時不是個會跑來跑去的人，因此正常來想就知道一定是出了什麼事，…但現在無論是誰，都被突如其來的事件打垮了精神，不會對這麼點小事有所在意了。,她平时不是个会跑来跑去的人，因此正常来想就知道一定是出了什么事，…但现在无论是谁，都被突如其来的事件打垮了精神，不会对这么点小事有所在意了。,[=ST],"Visto che di solito non era il tipo di persona che andava di fretta, sarebbe stato normale pensare che fosse successo qualcosa... ma tutti erano distrutti dallo shock, e nessuno vi prestò particolare attenzione.","Etrafta koşuşturacak biri olmadığından, bir terslik olduğunun anlaşılabilmesi normal olabilirdi, ...ancak herkes daha önceki şokun etkisinde olduğundan, hiçbiri bu önemsiz farklılığa dikkat etmedi."
Kumasawa Chiyo,"""......U‐umm, ...Madam, ...Madam.........!""","""......U‐um , ...Madam, ...Madam......!"" ","""......U, umm, ...Madam, ...Madam.........!""",「……あ、あの、…奥様、…奥様………！」,[=JP],"""......М‐м‐м...... мадам...... мадам!........""","""......B‐Bem, ...madame, ...madame.........!""",[=UP],「……那、那個，…太太，…太太………！」,「……那、那个，…太太，…太太………！」,[=ST],"""...U-Uhm... Madame... Madame...!""","""......U-umm, ...Madam, ...Madam.........!"""
