Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
Ushiromiya Kinzo,"""That's right. ...In other words, there's no longer any way to take that gold off Rokkenjima."" ","""That's right. ......In other words, there's no longer any way to take that gold off Rokkenjima.""",[=UP],「そうなります。……つまり、あの黄金は、もう六軒島からは運び出せない。」,「そうなります。……つまり、あの黄金は、もう六軒島からは運び出せない」,"""Верно. ......Теперь уже нельзя вывезти золото с Роккенджимы.""","""Tem razão. ......Em outras palavras, não há mais como tirar esse ouro de Rokkenjima.""",「是的。……也就是說，這筆黃金，已不可從六軒島運出。」,「是的。……也就是说，这笔黄金，已不可从六轩岛运出。」,"""Ha ragione. ... In altre parole, non c'è più alcun modo di portare via quell'oro da Rokkenjima."""
,Their mission must have been to hide the gold in absolute secrecy until the day of their homeland's restoration. ,Their mission must have been to hide that gold in absolute secrecy until the day of their homeland's restoration.,[=UP],彼らの任務は恐らく、祖国再興の日まで、あの黄金を極秘の場所に隠すことだったに違いない。,[=JP],"В своей миссии они должны были в абсолютной секретности скрыть золото до того дня, когда их родина будет восстановлена.",A missão deles deve ter sido de esconder o ouro em absoluto sigilo até o dia em que a pátria deles fosse restaurada.,他們的任務，恐怕無疑是將這筆黃金藏到絕密之所，一直藏到祖國再興的那一天。,他们的任务，恐怕无疑是将这笔黄金藏到绝密之所，一直藏到祖国再兴的那一天。,La loro missione deve essere stata quella di nascondere l'oro in assoluta segretezza fino al giorno della restaurazione della loro madrepatria.
,"Later on, several plausible rumors would circulate... ...about how Nazi Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its collapse. It was a very natural conclusion to reach. ","Later on, several plausible rumors would circulate...about how Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its surrender. It was a very natural conclusion to reach."," Later on, several plausible rumors would circulate about how Nazi Germany also moved much of its secret wealth to certain hidden areas in South America just prior to its collapse. It was a very natural conclusion to reach.",ナチスドイツも、降伏直前にその隠し財産を、南米などの某所に極秘で運搬して隠した、などという噂がまことしやかに流れる。それは妥当な想像だった。,ドイツでも、降伏直前にその隠し財産を、南米などの某所に極秘で運搬して隠した、などという噂がまことしやかに流れる。それは妥当な想像だった。,"Позже поползло несколько правдоподобных слухов... о том, как нацистская Германия незадолго до распада тоже перевезла большую часть своих секретных богатств в определённые скрытые области в Южной Америке. Так что это было вполне естественно.","Posteriormente, diversos rumores plausíveis iriam circular...sobre como a Alemanha também transportou riquezas secretas para áreas ocultas na América do Sul pouco antes de sua rendição. Uma conclusão natural de se chegar.",德國在臨近投降前把他們的地下財產極端保密地運到了南美等地的某處，這種傳聞也是煞有介事地流傳著的。這是妥當的想法。,德国在临近投降前把他们的地下财产极端保密地运到了南美等地的某处，这种传闻也是煞有介事地流传着的。这是妥当的想法。,"In seguito, sarebbero circolate diverse dicerie di come anche la Germania nazista avesse trasferito molte delle sue risorse segrete in certe aree nascoste del Sud America poco prima del suo collasso. Era una conclusione molto facile da raggiungere."
,"That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer. ","That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer."," That submarine was their only method of transporting the gold in secrecy, and it's become completely useless. They can't fully stop the water from seeping in, and it'll probably sink completely before much longer.",唯一の極秘輸送手段であった潜水艦は完全に航行不能で、浸水は止められず、近い内に完全に沈没するだろう。,[=JP],"Эта субмарина была их единственным способом перевозить золото в секретности, и она стала совершенно непригодна. Они не могут полностью остановить просачивающуюся воду, и вскоре она окончательно затонет.","Esse submarino era o único método de transportar o ouro em segredo que eles tinham, e agora ele se tornou completamente inútil. Eles não vão conseguir impedir a água de infiltrar, e provavelmente vai afundar completamente em pouco tempo.",唯一的絕密運輸手段——潛水艇，陷入了完全無法航行的狀態，無法阻止進水，不用多久就會徹底沉沒吧。,唯一的绝密运输手段——潜水艇，陷入了完全无法航行的状态，无法阻止进水，不用多久就会彻底沉没吧。,"Quel sottomarino era il loro unico modo di trasportare l'oro in segretezza, e ora è divenuto inutile. Non riescono a fermare del tutto l'acqua che vi entra, e probabilmente affonderà presto."
,There's no longer any way for them to transport the gold in secrecy. ,There's no longer any way for them to transport the gold in secrecy., There's no longer any way for them to transport the gold in secrecy.,黄金を極秘に輸送する手段は、もはや存在しないのだ。,[=JP],Они больше не могли перевозить золото в секретности.,Não tem outra forma de transportarem o ouro em segredo.,現如今已經沒有，能極端保密地運輸黃金的方法了。,现如今已经没有，能极端保密地运输黄金的方法了。,Non hanno più alcuna possibilità di trasportare l'oro in segretezza.
,"In other words, their mission has ended in failure here in the Far East. ","In other words, their mission has ended in failure here in the Far East."," In other words, their mission has ended in failure here in the Far East.",それはつまり、彼らの任務がこの極東の地で、失敗に終わったことを示していた。,[=JP],"Иными словами, их миссия закончилась неудачей здесь, на Дальнем Востоке.","Ou seja, a missão deles acabou falhando bem aqui, no Extremo Oriente.",那也就代表著，他們的任務，將在這個極東之地以失敗告終。,那也就代表着，他们的任务，将在这个极东之地以失败告终。,"Ovvero, la loro missione si è conclusa con un fallimento qui, nell'estremo oriente."
,"So, just how is Lieutenant Yamamoto proposing that we assist them...? ","So, just how is Lieutenant Yamamoto proposing that we assist them......?"," So, just how is Lieutenant Yamamoto proposing that we assist them......?",その上で、山本中尉は何の協力を申し出ようと言うのか……。,[=JP],Так какую помощь лейтенант Ямамото предлагает оказать им?..,"Então, como o tenente Yamamoto propõem que os ajudemos......?",在這種情況下，山本中尉又要提議，進行什麼協助呢……？,在这种情况下，山本中尉又要提议，进行什么协助呢……？,"Perciò, in che modo il tenente Yamamoto ha intenzione di assisterli...?"
,"""The Rokkenjima base is top-secret, and no one knows about it. The islanders in the surrounding area think this island's ill-omened and deserted, so they never come near it. ...Catch my drift, Ushiromiya?"" ","""The Rokkenjima base is top‐secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill‐omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""","""The Rokkenjima base is top-secret, and no one knows about it. The islanders in the surrounding area believe this island to be ill-omened and deserted, so they never come near it. ......Do you get my meaning, Ushiromiya?""",「この六軒島基地は、誰も知らぬ秘密基地だ。近隣の島民たちは、この島を不吉な無人島と信じて近寄りもしない。……言っている意味がわかるか、右代宮。」,「この六軒島基地は、誰も知らぬ秘密基地だ。近隣の島民たちは、この島を不吉な無人島と信じて近寄りもしない。……言っている意味がわかるか、右代宮」,"""База Роккенджимы сверхсекретна, и о ней никто не знает. Жители окрестных островов считают этот остров зловещим и безлюдным, поэтому никогда не приближаются к нему. ......Ты меня понимаешь, Уширомия?""","""A base de Rokkenjima é ultrassecreta e ninguém sabe sobre ela. Os ilhéus dos arredores acreditam que esta ilha é amaldiçoada e deserta, por isso nunca se aproximam dela. ......Capitou, Ushiromiya?""",「這個六軒島基地，是無人知曉的秘密基地。而近鄰的漁民們，深信這個島是不吉利的無人島，連靠近都不敢靠近。……你可知我這話的意思，右代宮？」,「这个六轩岛基地，是无人知晓的秘密基地。而近邻的渔民们，深信这个岛是不吉利的无人岛，连靠近都不敢靠近。……你可知我这话的意思，右代宫？」,"""La base di Rokkenjima è top-secret, nessuno ne è a conoscenza. Gli abitanti delle isole vicine credono che sia nefasta e deserta, perciò non si avvicinano. Capisci che intendo, Ushiromiya?"""
Beatrice,"""<What did he say?>"" ","""<What did he say?>""",[=UP],『彼は何と？』,[=JP],"""<Что он сказал?>""","""‹O que ele disse?›""",『他講了什麼？』,『他讲了什么？』,"""{p:0:＜}Cosa ha detto?{p:0:＞}"""
Ushiromiya Kinzo,"""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher-ups have already forgotten about it. ...It sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>"" ","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher‐ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""","""<As we told you earlier, no one knows about this base. And, as you can see, it's of no use strategically, so the higher-ups have already forgotten about it. ......Sounds like Lieutenant Yamamoto's suggesting that you hide the gold on this island.>""",『前にも話した通り、この六軒島基地は誰にも知られていない。見ての通り、戦略価値は何もなく、上層部にもすでに忘れられてる。……中尉は、この島に黄金を隠してはどうかと提案したいみたいだ。』,『前にも話した通り、この六軒島基地は誰にも知られていない。見ての通り、戦略価値は何もなく、上層部にもすでに忘れられてる。……中尉は、この島に黄金を隠してはどうかと提案したいみたいだ』,"""<Как мы говорили вам, об этой базе никто не знает. И, как видишь, стратегически она не используется, поэтому начальство про неё уже забыло. ......Звучит так, словно лейтенант Ямамото предлагает вам скрыть золото на этом острове.>""","""‹Como dissemos antes, ninguém sabe sobre esta base. E, como pode ver, ela não tem nenhum uso estratégico, por isso os oficiais já esqueceram dela. ......Parece que o tenente Yamamoto está sugerindo que vocês escondam o ouro aqui.›""",『就跟以前說過的一樣，這個六軒島基地誰都不知道。一如你所見，它毫無戰略價值，也已被上頭遺忘。……中尉好像是在提議，就把黃金藏在這個島上怎麼樣？』,『就跟以前说过的一样，这个六轩岛基地谁都不知道。一如你所见，它毫无战略价值，也已被上头遗忘。……中尉好像是在提议，就把黄金藏在这个岛上怎么样？』,"""{p:0:＜}Come vi abbiamo detto prima, nessuno sa di questa base. E, come potete vedere, non ha uno scopo strategico, perciò gli ufficiali se ne sono già dimenticati. ... Sembra che il tenente Yamamoto stia suggerendo di nascondere l'oro in quest'isola. {p:0:＞}"""
,Beatrice quickly translated this and told Lieutenant Angelo. ,Beatrice quickly translated this and told Ensign Angelo.,[=UP],ベアトリーチェはすぐにそれを翻訳し、アンジェロ少尉に伝える。,[=JP],Беатриче тут же перевела и сказала прапорщику Анджело.,Beatrice rapidamente traduziu a conversa para o subtenente Angelo.,貝阿朵莉切立即就將這話翻譯，說給了安杰洛少尉聽。,贝阿朵莉切立即就将这话翻译，说给了安杰洛少尉听。,"Beatrice tradusse ciò alla svelta, riferendolo all'alfiere Angelo."
,He began discussing something rapidly with his subordinates. ,The ensign began discussing rapidly with his subordinates., The ensign began discussing rapidly with his subordinates.,少尉は下士官たちと早口に議論を始める。,[=JP],Он начал быстрое обсуждение со своими подчинёнными.,O subtenente começou rapidamente a discutir com seus subordinados.,少尉與下屬士官們話講得很快地展開了激烈討論。,少尉与下属士官们话讲得很快地展开了激烈讨论。,L'alfiere iniziò a discuterne rapidamente con i suoi subordinati.
,They didn't look happy. ,They didn't look happy., They didn't look happy.,表情は苦々しい。,[=JP],Они были не в восторге.,Eles não pareciam contentes.,他們的表情頗顯困窘。,他们的表情颇显困窘。,Non sembravano felici.
,"Japan may have been their ally, but they probably didn't want to leave the gold for reconstructing their motherland in Asian hands. ","Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians."," Japan may have been their ally, but they probably didn't want the gold for reconstructing their motherland to be entrusted to Asians.",同盟国とはいえ、祖国再建の大切な黄金を、東洋人の手に委ねたくはないのだろう。,[=JP],"Даже если Япония была их союзником, они не хотели доверять азиатам золото для восстановления своей родины.","O Japão podia ser um aliado, mas eles provavelmente não queriam confiar aos asiáticos o ouro que reconstruiria a pátria deles.",雖說是同盟國，但他們可並不想把重建祖國的重要的黃金交予東洋人之手。,虽说是同盟国，但他们可并不想把重建祖国的重要的黄金交予东洋人之手。,"Il Giappone poteva essere anche loro alleato, ma probabilmente non volevano che l'oro per ricostruire la propria madrepatria venisse affidato agli asiatici."
,"Still, it was hard to imagine any other option for them. ","Still, it's hard to imagine any other option for them."," Still, it's hard to imagine any other option for them.",しかし、選択の余地が残されているとは思えない。,[=JP],"И всё же, для них было трудно представить другой вариант.","Ainda assim, é difícil imaginar qualquer outra opção para eles.",可是，已經怎麼都不覺得還有選擇的餘地了。,可是，已经怎么都不觉得还有选择的余地了。,"Tuttavia, è difficile immaginare un'altra opzione per loro."
Beatrice,"""<...It's a fierce debate. Some say that there's no other option, while others think we should remain loyal to our homeland no matter the cost. ...Lieutenant Angelo is stuck between a rock and a hard place.>"" ","""<......It's a fierce debate. Some say that there's no other option, while others think we should remain loyal to our homeland no matter the cost. ......Ensign Angelo is stuck between a rock and a hard place.>""",[=UP],『……激しく議論しているわ。他に手はないと言う者もいるし、それでも祖国に忠誠を尽くすべきだと言う者もいる。……少尉は板挟みになってるわ。』,『……激しく議論しているわ。他に手はないと言う者もいるし、それでも祖国に忠誠を尽くすべきだと言う者もいる。……少尉は板挟みになってるわ』,"""<......Напряжённый спор. Одни говорят, что другого выхода нет, а другие считают, что мы должны оставаться верными своей родине независимо от цены. ......Прапорщик Анджело застрял между молотом и наковальней.>""","""‹......É um debate acirrado. Alguns dizem que não há outra opção, enquanto outros acreditam que devemos permanecer leais à nossa pátria, não importa o que isso possa custar. ......O subtenente Angelo está preso em um dilema.›""",『……他們在激烈討論。有的人說，沒別的辦法了，也有的人說，哪怕這樣也得向祖國盡忠。……少尉被兩邊夾在中間。』,『……他们在激烈讨论。有的人说，没别的办法了，也有的人说，哪怕这样也得向祖国尽忠。……少尉被两边夹在中间。』,"""{p:0:＜}... C'è una discussione intensa. Qualcuno dice che non c'è altra scelta, mentre altri pensano che dovremmo rimanere fedeli alla nostra madrepatria, a qualunque costo. ... L'alfiere Angelo si trova tra l'incudine e il martello. {p:0:＞}"""
,"The final order given to them by their fallen homeland was to hide the gold. However, by now, there was no way for that order to be carried out successfully. ","Hiding this gold was the final order given to them by their fallen homeland.{n}However, by now, there was no way for that order to be carried out successfully.","The final order given to them by their fallen homeland was to hide the gold. However, by now, there was no way for that order to be carried out successfully.",黄金隠匿は、滅んだ祖国の最後の命令だ。しかしその命令はもはや遂行不能だ。,黄金隠匿は、滅んだ祖国の最後の命令だ。{n}しかしその命令はもはや遂行不能だ。,"Спрятать золото — последний приказ, отданный им их павшей родиной.{n}Но сейчас не было возможности успешно выполнить его.","Esconder o ouro foi a última ordem dada a eles por sua pátria caída.{n}Entretanto, agora, não havia mais como acatar essa ordem até o fim.",藏匿黃金，是滅亡了的祖國的，最後的命令。{n}然而，這個命令已經無法履行。,藏匿黄金，是灭亡了的祖国的，最后的命令。{n}然而，这个命令已经无法履行。,"L'ultimo ordine dato loro dalla madrepatria era quello di nascondere l'oro. Tuttavia, ora era impossibile eseguire quell'ordine con successo."
,"If the mainland or their own homeland found out, the gold would probably be confiscated by the wrong people, from their point of view. ","If the mainland or their own homeland found out, the gold would probably be confiscated by the wrong people, from their point of view."," If the mainland or their own homeland found out, the gold would probably be confiscated by the wrong people, from their point of view.",本土や祖国に知られれば、彼らの望まぬ人間たちに接収されることになる。,[=JP],"С их точки зрения, если материк или их родина узнает, золото могут конфисковать не те люди.","Se a pátria deles, ou a nossa, descobrir sobre isso, o ouro provavelmente será confiscado pelas pessoas erradas, ao ponto de vista deles.",若是被本土或祖國知道了，黃金就會被他們不願意看到的人接收。,若是被本土或祖国知道了，黄金就会被他们不愿意看到的人接收。,"Se il governo della loro madrepatria lo scoprisse, probabilmente l'oro verrebbe confiscato e dato alle persone sbagliate, dal loro punto di vista."
,"If they really wanted to carry out their homeland's orders faithfully, ...Lieutenant Yamamoto's proposal was extremely reasonable... ","If they really wanted to carry out their homeland's orders faithfully, .........Lieutenant Yamamoto's proposal was extremely reasonable..."," If they really wanted to carry out their homeland's orders faithfully, ......Lieutenant Yamamoto's proposal was extremely reasonable...",彼らが祖国の命令を忠実に実行しようとするなら、………山本中尉の、この島に隠せばいいという提案は、極めて妥当なものだ…。,[=JP],Если они и вправду хотели честно выполнить приказ своей родины...... предложение лейтенанта Ямамото было вполне разумным...,"Se eles realmente querem obedecer as ordens de sua pátria à risca,{n}.........a proposta do tenente Yamamoto era extremamente razoável...",他們如果要忠實實行祖國的命令，………那山本中尉的“把黃金藏在這島上就行了”的提議，就可謂極其妥當…。,他们如果要忠实实行祖国的命令，………那山本中尉的“把黄金藏在这岛上就行了”的提议，就可谓极其妥当…。,Se volevano eseguire sul serio gli ordini della madrepatria con fedeltà... la proposta del tenente Yamamoto era estremamente ragionevole...
,"Though he couldn't understand their words, he seemed to realize how divided they were. ","Though the lieutenant couldn't understand their words, it seemed he realized how divided they were."," Though the lieutenant couldn't understand their words, it seemed he realized how divided they were.",たとえ言葉が理解できなくても、彼らが悩んでいることは、山本中尉にもわかっているようだった。,[=JP],"Хотя лейтенант не понимал их слов, он понял, насколько разделились их мнения.","Embora o tenente não pudesse entender as palavras deles, ele pareceu ter percebido o quão divididos os italianos estavam.",看起來，哪怕聽不懂他們的話，山本中尉也明白了，他們正為此苦惱。,看起来，哪怕听不懂他们的话，山本中尉也明白了，他们正为此苦恼。,"Sebbene il tenente non potesse capire le loro parole, sembrava che si fosse reso conto di quanto fossero divisi."
,"""Heheheh, if we help out, we'll be able to hide the gold in total secrecy. Fortunately, there's an abandoned tunnel that stretches all the way across this island."" ","""Heheheh, if we help out, we'll be able to hide the gold in the utmost secrecy. Fortunately, there's an abandoned tunnel that stretches all the way across this island.""",[=UP],「くっくっく、我々が協力すれば、あの黄金を厳重に隠すことが出来るぞ。幸いなことに、廃棄された地下壕が長々と、この島の地下を横断している。」,「くっくっく、我々が協力すれば、あの黄金を厳重に隠すことが出来るぞ。幸いなことに、廃棄された地下壕が長々と、この島の地下を横断している」,"""Хе‐хе‐хе, с нашей помощью можно спрятать золото в строжайшей секретности. К счастью, через весь остров тянется заброшенный туннель.""","""Heheheh, se ajudarmos, seremos capazes de esconder o ouro em absoluto segredo. Felizmente, existe um túnel abandonado que se estende através da ilha.""",「呵呵呵，只要我們伸以援手，就可以密不透風地把這筆黃金藏好。走運的是，遭到廢棄的地下戰壕，長長地橫穿了這個島的地下空間。」,「呵呵呵，只要我们伸以援手，就可以密不透风地把这笔黄金藏好。走运的是，遭到废弃的地下战壕，长长地横穿了这个岛的地下空间。」,"""Heheheh, se vi diamo una mano, riusciremo a nascondere l'oro in assoluta segretezza. Fortunatamente, c'è un tunnel abbandonato che si estende per tutta l'isola."""
Ushiromiya Kinzo,"""<...He's saying that, if you hide the gold underground and bury it on this island, no one will be able to find it.>"" ","""<......He's saying that, if you hide the gold underground and bury it on this island, no one will be able to find it.>""",[=UP],『……この島の地下に黄金を隠して埋めれば、誰にも発見できないと言ってる。』,『……この島の地下に黄金を隠して埋めれば、誰にも発見できないと言ってる』,"""<......Он говорит, что золото никто не сможет найти, если вы спрячете его под землёй и погребёте на этом острове.>""","""‹......Ele está dizendo que, se você esconder o ouro no subterrâneo e enterrar, ninguém será capaz de encontrá‐lo.›""",『……他在說，只要把黃金埋藏在這個島的地下，就誰都找不到。』,『……他在说，只要把黄金埋藏在这个岛的地下，就谁都找不到。』,"""{p:0:＜}... Sta dicendo che, se nascondete l'oro sottoterra, in quest'isola, nessuno riuscirà a trovarlo. {p:0:＞}"""
