Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,Each individual book was no larger than those from the human world. ,Each individual book was no larger than those from the human world., Each individual book was no larger than those from the human world.,本の一冊一冊の大きさは、人の世のそれと変わらない。,[=JP],Каждая книга была не больше книги мира людей.,Cada livro não era maior que aqueles do mundo humano.,每一冊書的大小，和人世間的書一樣。,每一册书的大小，和人世间的书一样。,Ogni singolo libro non era più grande di quelli del mondo umano.
,"However, the shelves holding them stood like the walls of a valley...or rather a deep-sea ocean trench. ","However, the shelves holding them stood like the walls of a valley......or a deep‐sea ocean trench."," However, the shelves holding them stood like the walls of a valley......or like a deep-sea ocean trench.",しかし、それを収めた本棚は、まるで渓谷のように、いや、深海の海溝のようにそびえ立っているのだ。,[=JP],Но полки с ними стояли как стены долины...... или как глубоководная океанская траншея.,"No entanto, as prateleiras que os sustentavam pareciam com as paredes de um vale...... ou um abismo nas profundezas do oceano.",但是，收納書的書架，就像是山谷一般，不，是像深海的海溝一樣聳立著。,但是，收纳书的书架，就像是山谷一般，不，是像深海的海沟一样耸立着。,"Tuttavia, gli scaffali su cui si trovavano erano come i muri di una valle... o come una profonda fossa oceanica."
,"So, ...Ange and the others looked like little more than a few small butterflies who had wandered into this vast library. ","So, ......Ange and the others looked like little more than a few small butterflies who had wandered into this vast library."," So, ......Ange and the others looked like little more than a few small butterflies who had wandered into this vast library.",だから、……そんな広大な空間に浮かぶ縁寿たちの姿は、図書館に迷い込んだ、小さな蝶程度にも見えない。,[=JP],"Поэтому...... Энджи и другие выглядели не иначе как маленькими бабочками, залетевшими в эту обширную библиотеку.","Por isso, ......Ange e Bern pareciam pouco mais do que algumas pequenas borboletas que haviam entrado nesta vasta biblioteca.",所以，……浮在這寬廣的空間中的緣壽，就像是在圖書館中迷路的，小小蝴蝶一般。,所以，……浮在这宽广的空间中的缘寿，就像是在图书馆中迷路的，小小蝴蝶一般。,Quindi... Ange e le altre sembravano piccole come delle farfalle che si aggiravano in questa vasta biblioteca.
,...Like miniscule deep-sea fish swimming about all alone in an ocean pit. ,......Like minuscule deep‐sea fish swimming about all alone in an ocean pit.,......Like miniscule deep-sea fish swimming about all alone in an ocean pit.,……深き深き海底の、海溝の底を寂しく泳ぐ、小さな深海魚のようにも見えた。,[=JP],"......Как глубоководные рыбёшки, плавающие в океанской яме.","......Como peixinhos minúsculos do abismo marinho, nadando sozinhos nas regiões abissais do oceano.",……也像是在深深海底的海溝底部寂寞地游著的，小小的深海魚一樣。,……也像是在深深海底的海沟底部寂寞地游着的，小小的深海鱼一样。,... Come minuscoli pesci abissali che nuotavano tutti soli in una fossa oceanica.
{f:5:Bernkastel},"""This is more like ice than a seal. ...If you just steal it away from Battler and put it under the rays of the sun, it will fade away by itself as time passes."" ","""This is more like ice than a seal. ......If you just steal it away from Battler and put it under the rays of the sun, it will fade away by itself as time passes.""",[=UP],「これは封印じゃなくて、氷みたいなものよ。……戦人の手から奪えば、日向に置いとくだけで、時間を掛ければ勝手に解ける程度の脆いもの。」,「これは封印じゃなくて、氷みたいなものよ。……戦人の手から奪えば、日向に置いとくだけで、時間を掛ければ勝手に解ける程度の脆いもの」,"""Это больше лёд, чем печать. ......Если положить его под лучи солнца, забрав у Баттлера, он со временем растает сам по себе.""","""Isto é mais como gelo do que um selo. ......Se você simplesmente roubá‐lo do Battler e deixá‐lo sob os raios do sol, ele desaparecerá sozinho à medida que o tempo passa.""",「這不是封印，而是冰一般的東西。……是從戰人手中奪走後，只需放在太陽底下，經過一段時間就能隨便解開一般的脆弱之物。」,「这不是封印，而是冰一般的东西。……是从战人手中夺走后，只需放在太阳底下，经过一段时间就能随便解开一般的脆弱之物。」,"""Questo è più come del ghiaccio che un sigillo. ... Se lo rubi a Battler e lo esponi ai raggi del sole, svanirà da solo col passare del tempo."""
{f:5:Ange Beatrice},"""Isn't there some way to just smash it open?"" ","""Isn't there some way to just smash it open?""",[=UP],「手っ取り早く、打ち砕けないの？」,[=JP],"""А просто разбить нельзя?""","""Não há alguma maneira de simplesmente esmagar a porta?""",「不能省事點，直接打碎嗎？」,「不能省事点，直接打碎吗？」,"""Non c'è qualche modo per romperlo e basta?"""
{f:5:Bernkastel},"""...Do you thaw your frozen fish by smashing it with a hammer?"" ","""......Do you like to thaw your frozen fish by smashing it with a hammer?""",[=UP],「……あんたは冷凍サンマを、ハンマーで叩いて解凍するの？」,[=JP],"""......Ты бы стала размораживать рыбу молотком?""","""......Você gostaria de descongelar seu peixe esmagando‐o com um martelo?""",「……你會把冷凍秋刀魚，用錘子敲著解凍嗎？」,「……你会把冷冻秋刀鱼，用锤子敲着解冻吗？」,"""... Vorresti sciogliere il tuo pesce surgelato rompendolo con un martello?"""
{f:5:Ange Beatrice},"""Sorry, I was always terrible in cooking class."" ","""Sorry, I was always terrible in cooking class.""",[=UP],「ごめんね、家庭科は１なの。」,「ごめんね、家庭科は１なの」,"""Извини, я всегда была ужасна в домоводстве.""","""Desculpe, eu sempre fui péssima nas aulas de culinária.""",「不好意思，我家庭生活科的成績最差。」,「不好意思，我家庭生活科的成绩最差。」,"""Scusa, sono sempre stata un disastro in economia domestica."""
{f:5:Bernkastel},"""...Kitties, thaw this seal."" ","""......Kitties, thaw this seal.""",[=UP],「……子猫たち。この封印の解凍を。」,「……子猫たち。この封印の解凍を」,"""......Котята, растопите эту печать.""","""......Gatinhos, descongelem este selo.""",「……小貓們。把這封印解凍。」,「……小猫们。把这封印解冻。」,"""... Gattini, sciogliete questo sigillo."""
,"When {f:5:Bernkastel} whispered, from the dark ocean pit deep below them, ...several emerald green glints appeared and gathered like a school of fish. ","When {f:5:Bernkastel} whispered, from the dark ocean pit deep below them, ......several emerald‐green glints appeared and gathered like a school of fish.","When Bernkastel whispered, from the dark ocean pit deep below them, ......several emerald green glints appeared and gathered like a school of fish.",ベルンカステルがそう呟くと、遥か眼下の深海の暗がりや本棚の陰から、エメラルドグリーンの輝きがいくつも現れ、それが集まって、魚群を作るのが見える。,[=JP],"В ответ на шёпот {f:5:Бернкастель} из тёмной океанской ямы глубоко под ними......появились и собрались, словно стая рыб, несколько изумрудных бликов.","Quando {f:5:Bernkastel} sussurrou, da fossa escura do oceano bem abaixo delas, ......várias faíscas verde‐esmeralda apareceram e se juntaram como um cardume de peixes.",貝倫卡斯泰露這樣說著，從遙遠的下方的深海的暗處和書架的後面，出現了無數祖母綠的光輝，這些集合起來，就像是形成魚群一樣。,贝伦卡斯泰露这样说着，从遥远的下方的深海的暗处和书架的后面，出现了无数祖母绿的光辉，这些集合起来，就像是形成鱼群一样。,"Quando Bernkastel sussurrò, dall'oscura fossa oceanica sotto di loro... diversi luccichii di colore smeraldo apparvero e si riunirono come un banco di pesci."
,"{f:5:Bernkastel} threw the Book of the Single Truth down to them, and only after several seconds passed, the school of fish seemed to gather around it and carry it away. ","{f:5:Bernkastel} threw the Book of the Single Truth down to them, and only after several seconds passed, the school of fish seemed to gather around it and carry it away."," Bernkastel threw the Book of the Single Truth down to them, and only after several seconds passed, the school of fish seemed to gather around it and carry it away.",その眼下の魚群に一なる真実の書を放ると、数秒遅れてから、魚群がそれに群がって、どこかへ運んでいく様子が見えた。,[=JP],"{f:5:Бернкастель} бросила им книгу единственной правды, и только спустя секунды стая рыб собралась вокруг книги и унесла её.","{f:5:Bernkastel} atirou o Livro da Única Verdade para eles, e somente após vários segundos se passarem, o cardume de peixes pareceu juntar‐se em volta dele e carregá‐lo.",把唯一真實之書拋給眼下這魚群，數秒之後，魚群圍著它聚集，似乎是要給運到別處。,把唯一真实之书抛给眼下这鱼群，数秒之后，鱼群围着它聚集，似乎是要给运到别处。,"Bernkastel lanciò a loro il Libro dell'Unica Verità, e solo dopo che passarono diversi secondi, il banco di pesci sembrò radunarsi intorno a esso e portarlo via."
,Those few seconds made it clear just how deep this bookshelf trench went. ,Those few seconds made it clear just how deep this bookshelf trench went., Those few seconds made it clear just how deep this bookshelf trench went.,その数秒は、どれほどこの本棚の海溝が深いかを示す。,[=JP],"Те несколько секунд дали понять, насколько глубока траншея книжных полок.",Esses poucos segundos deixaram claro o quão profundo era o abismo da estante de livros.,這幾秒時間，表示了書架的海溝到底有多深。,这几秒时间，表示了书架的海沟到底有多深。,Quei pochi secondi avevano chiarito a quale profondità arrivasse questo scaffale della fossa.
,Ange was once again dumbfounded by this unimaginably vast and godly library... ,Ange was once again dumbfounded by this unimaginably vast and godly library..., Ange was once again dumbfounded by this unimaginably vast and godly library...,縁寿は改めてこの、神々の図書館の想像を絶する広大さに、呆然とする…。,[=JP],Энджи снова поразилась этой невообразимо обширной и благочестивой библиотеке...,Ange mais uma vez ficou estupefata diante da monumental e divina biblioteca.,緣壽再次驚嘆於，這神明的圖書館大得超乎想像…。,缘寿再次惊叹于，这神明的图书馆大得超乎想象…。,Ange era nuovamente stupita da questa biblioteca incredibilmente vasta e divina...
{f:5:Bernkastel},"""We can just let them handle the rest."" ","""We can just let them handle the rest.""",[=UP],「あとはあの子たちに任せておけばいいわ。」,「あとはあの子たちに任せておけばいいわ」,"""Можно просто дать им разобраться с остальным.""","""Podemos simplesmente deixá‐los fazerem o resto.""",「之後交給那些孩子們就可以了。」,「之后交给那些孩子们就可以了。」,"""Possiamo lasciare il resto a loro."""
{f:5:Ange Beatrice},"""...And you really will let me see what's inside?"" ","""......And you really will let me see what's inside?""",[=UP],「……本当に、私に中を読ませてくれるんでしょうね。」,「……本当に、私に中を読ませてくれるんでしょうね」,"""......И ты действительно дашь мне посмотреть, что там?""","""......E você realmente vai me deixar ver o que há dentro?""",「……真的，會讓我讀裡面的內容吧？」,「……真的，会让我读里面的内容吧？」,"""... E mi farai davvero vedere cosa c'è all'interno?"""
{f:5:Bernkastel},"""If that is your wish, I'll grant it. And, of course, I won't be able to read it myself without that key of yours."" ","""If that is your wish, I'll grant it. And, of course, I won't be able to read it myself without that key of yours.""",[=UP],「あなたが望むなら、それは叶うわ。そして私だって、あなたのその鍵がなければ、読むことが叶わない。」,「あなたが望むなら、それは叶うわ。そして私だって、あなたのその鍵がなければ、読むことが叶わない」,"""Если таково твоё желание, я его исполню. И, конечно же, я не смогу прочитать её сама без твоего ключа.""","""Se esse for o seu desejo, eu o concederei. E, naturalmente, eu mesma não serei capaz de lê‐lo sem a sua chave.""",「你若是如此希望，這願望就會實現。而且你如果沒有那把鑰匙，就算是我，也是沒法讓你讀的。」,「你若是如此希望，这愿望就会实现。而且你如果没有那把钥匙，就算是我，也是没法让你读的。」,"""Se quello è il tuo desiderio, lo avvererò. E, ovviamente, io stessa non riuscirò a leggerlo senza quella tua chiave."""
,Ange silently gripped the golden key in her pocket... ,Ange silently gripped the golden key in her pocket...,[=UP],縁寿はポケットの中の黄金の鍵を、静かに握り締める…。,[=JP],Энджи молча сжала золотой ключ в кармане...,Ange silenciosamente agarrou a chave dourada em seu bolso...,緣壽靜靜地握緊了，口袋中的黃金鑰匙…。,缘寿静静地握紧了，口袋中的黄金钥匙…。,Ange silenziosamente strinse la chiave dorata nella sua tasca...
,This journey has been so long...and so strange. ,"This journey has been so long, and so strange."," This journey has been so long, and so strange.",とても長くて、そしてあまりに奇妙な旅だった。,[=JP],Это путешествие было таким долгим и странным.,"Esta jornada tem sido tão longa, e tão estranha.",這是相當漫長，又是太過奇妙的旅程。,这是相当漫长，又是太过奇妙的旅程。,"Questo viaggio è stato così lungo, e così strano."
,"In search of the truth from 12 years ago, I left my home, ...met President Okonogi, met Amakusa... ","In search of the truth from twelve years ago, I left my home, ......met President Okonogi, met Amakusa..."," In search of the truth from 12 years ago, I left my home, ......met President Okonogi, met Amakusa...",１２年前の真実を求めて、家を飛び出し、……小此木社長に会って、天草に会って。,[=JP],"В поисках правды 12‐летней давности я покинула дом...... встретила председателя Оконоги, встретила Амакусу...","Na busca pela verdade de doze anos atrás, eu deixei minha casa, ......encontrei com o presidente Okonogi, encontrei o Amakusa...",為追求 12 年前的真實，從家裡逃出，……遇到小此木社長，遇到天草。,为追求 12 年前的真实，从家里逃出，……遇到小此木社长，遇到天草。,"In cerca della verità di dodici anni fa, lasciai la mia casa... incontrai il Presidente Okonogi, incontrai Amakusa..."
,"...And, at some point, that adventure became wrapped in the Illusion of the Witch. ","......And, at some point, that adventure became part of a witch illusion.","......And, at some point, that adventure became wrapped in the Illusion of the Witch.",……そんな冒険の旅は、いつしか魔女幻想に組み込まれて。,[=JP],......И в какой‐то момент это приключение охватила иллюзия ведьмы.,"......E, em algum momento, essa aventura se transformou na ilusão de uma bruxa.",……這樣的冒險之旅，不知何時被編排進了魔女幻想中。,……这样的冒险之旅，不知何时被编排进了魔女幻想中。,"... E, a un certo punto, quell'avventura rimase avvolta nell'Illusione della Strega."
,"However, here I am. ","However, here I am."," However, here I am.",しかし、今、私はここにいる。,[=JP],Но я здесь.,"Apesar de tudo, aqui estou eu.",但是，現在，我在這裡。,但是，现在，我在这里。,"Tuttavia, eccomi qui."
,Ushiromiya Eva's diary is here. ,Ushiromiya Eva's diary is here., Ushiromiya Eva's diary is here.,右代宮絵羽の日記。,[=JP],Дневник Уширомии Евы здесь.,O diário de Ushiromiya Eva está aqui.,右代宮繪羽的日記。,右代宫绘羽的日记。,Il diario di Ushiromiya Eva è qui.
,The truth inside it is sitting right before me. ,The truth written inside it is sitting right before me., The truth written inside it is sitting right before me.,その中に記された真実の眼前に、今や私はいる。,[=JP],"Правда, написанная внутри него, прямо передо мной.",A verdade escrita dentro dele está bem diante de mim.,其中記述的真實就在眼前，現在我在這裡。,其中记述的真实就在眼前，现在我在这里。,La verità scritta all'interno di esso è proprio davanti a me.
{f:5:Bernkastel},"""Rest for a while. ...Even I don't have enough free time to spend it all with you."" ","""Rest for a while. ......Even I don't have enough free time to spend it all with you.""",[=UP],「しばらく休みなさい。……私も、あんたの相手だけをしていられるほど、暇じゃないの。」,「しばらく休みなさい。……私も、あんたの相手だけをしていられるほど、暇じゃないの」,"""Отдохни пока. ......Даже у меня не так много свободного времени, чтобы тратить его всё на тебя.""","""Descanse por um momento. ......Mesmo eu não tenho tempo livre suficiente para gastar com você.""",「你去休息一會兒吧？……我也還沒閑到，只理睬你一個人。」,「你去休息一会儿吧？……我也还没闲到，只理睬你一个人。」,"""Riposati un po'. ... Neanch'io ho abbastanza tempo libero per trascorrerlo tutto con te."""
{f:5:Ange Beatrice},"""...Well, I'm not really tired."" ",""".........Well, I'm not really tired though.""","""......Well, I'm not really tired though.""",「………別に疲れてなんかいないけどね。」,「………別に疲れてなんかいないけどね」,"""......Я не так уж и устала.""",""".........Não é como se eu realmente estivesse cansada.""",「………我還不累呢。」,「………我还不累呢。」,"""... Beh, non sono così stanca."""
{f:5:Bernkastel},"""Erika, ...serve Ange some tea or something."" ","""Erika. ......Serve Ange some tea or something.""",[=UP],「ヱリカ。……縁寿にお茶でもご馳走しなさい。」,「ヱリカ。……縁寿にお茶でもご馳走しなさい」,"""Эрика. ......Подай Энджи чай.""","""Erika. ......Sirva um chá ou alguma outra coisa para a Ange.""",「繪梨花。……給緣壽上茶。」,「绘梨花。……给缘寿上茶。」,"""Erika. ... Servi a Ange del tè o qualcosa del genere."""
Furudo Erika,"""Yes, my master!"" ","""Yes, my master!""",[=UP],「はい、我が主っ。」,「はい、我が主っ」,"""Да, госпожа!""","""Sim, minha mentora!""",「遵命，我主。」,[=CHT],"""Sì, mia padrona!"""
,Erika popped into existence out of nowhere and bowed to her master. ,Erika popped into existence out of nowhere and bowed to her master.,[=UP],虚空より、ふわりとヱリカが姿を現して、主にお辞儀をする。,[=JP],Эрика появилась из ниоткуда и поклонилась своей госпоже.,Erika apareceu do nada e curvou‐se para sua mentora.,從虛空中，嘩地出現了繪梨花的身影，向主人行禮。,从虚空中，哗地出现了绘梨花的身影，向主人行礼。,Erika spuntò dal nulla e fece una riverenza alla sua padrona.
{f:5:Ange Beatrice},"""......{f:5:Bernkastel}, if you're planning to use me to steal both the key and the book, ...you won't get off easy."" ",""".........{f:5:Bernkastel}. If, by any chance, you're planning to use me and steal both the key and the book, ......you won't get off easy.""",""".........Bernkastel. If, by any chance, you're planning to use me and steal both the key and the book, ......you won't get off easy.""",「………ベルンカステル。もしあんたが、私をうまいこと利用して、本と鍵を奪おうと考えているなら、……ただじゃ済まさないわよ。」,「………ベルンカステル。もしあんたが、私をうまいこと利用して、本と鍵を奪おうと考えているなら、……ただじゃ済まさないわよ」,""".........{f:5:Бернкастель}. Если ты планируешь использовать меня и украсть ключ с книгой...... я это так не оставлю.""",""".........{f:5:Bernkastel}. Se, por acaso, estiver pensando em me usar para conseguir a chave e o livro, ......não fique achando que será fácil.""",「………貝倫卡斯泰露。如果你是打算，利用完我之後奪走書和鑰匙的話，……我會讓你吃不了兜著走的。」,「………贝伦卡斯泰露。如果你是打算，利用完我之后夺走书和钥匙的话，……我会让你吃不了兜着走的。」,"""... Bernkastel. Se, per caso, hai intenzione di usarmi e rubare sia il libro che la chiave ... non la passerai liscia."""
Furudo Erika,"""H-How dare you say such a thing to my master?!"" ","""H‐how dare you say such a thing to my master?!""","""H, how dare you say such a thing to my master?!""",「き、貴様っ、我が主に向かって何て口をッ！」,[=JP],"""Ка... как вы разговариваете с моей госпожой?!""","""C‐Como você ousa dizer tal coisa à minha mentora?!""",「你、你這傢伙，對我主這是什麼口氣！」,「你、你这家伙，对我主这是什么口气！」,"""C-Come osi dire una tale cosa alla mia padrona?!"""
{f:5:Ange Beatrice},"""Sorry. After my long experience with witches, I've decided not to trust normal words."" ","""Sorry. After my long experience with witches, I've decided not to trust normal words.""",[=UP],「ごめんなさいね。魔女とずいぶん長くやり合ってたせいで、普通の言葉は信用しないことにしてるの。」,「ごめんなさいね。魔女とずいぶん長くやり合ってたせいで、普通の言葉は信用しないことにしてるの」,"""Извини. После долгого опыта с ведьмами я решила не доверять обычным словам.""","""Me desculpe. Depois de minha longa experiência com bruxas, eu decidi não confiar em palavras normais.""",「對不起呢。因為和魔女們互搏了太久，普通的話語難以信任。」,「对不起呢。因为和魔女们互搏了太久，普通的话语难以信任。」,"""Scusa. Dopo la mia lunga esperienza con le streghe, ho deciso di non credere alle parole normali."""
{f:5:Bernkastel},"""...Very well. I'll promise it with the red truth. {p:1:When the seal on the Book of the Single Truth is dissolved, you, Ange, will be the first to read it.} ...Is that good enough for you?"" ","""......Very well. I'll promise it with the red truth. ......{p:1:When the seal on the Book of the Single Truth is dissolved, you, Ange, will be the first to read it}. ......Is that good enough for you?""","""......Very well. I'll promise it with the red truth.......{p:1:When the seal on the Book of the Single Truth is dissolved, you, Ange, will be the first to read it.} ......Is that good enough for you?""",「……いいわ。赤き真実で約束してあげる。……{p:1:一なる真実の書を、封印が解けて一番最初に読むのはあなた、縁寿よ。}……これでいい？」,[=JP],"""......Хорошо. Я пообещаю красной правдой.{p:1:......Когда печать книги единственной правды растворится, ты, Энджи, будешь первой, кто её прочитает}. ......Сойдёт?""","""......Muito bem. Eu vou prometer com a verdade vermelha. ......{p:1:Quando o selo do Livro da Única Verdade estiver dissolvido, você, Ange, será a primeira a lê‐lo}. ......Está bom o suficiente para você?""",「……好啊。那用紅色真實跟你約定。……{p:1:唯一真實之書，解開封印後第一個讀的人是你，緣壽。}……這樣可以了？」,「……好啊。那用红色真实跟你约定。……{p:1:唯一真实之书，解开封印后第一个读的人是你，缘寿。}……这样可以了？」,"""... Molto bene. Lo prometterò con la verità rossa. ... {p:1:Quando il sigillo sul Libro dell'Unica Verità sarà dissolto, tu, Ange, sarai la prima a leggerlo.} ... Ti va bene?"""
,"For some time, Ange considered the witch's words, searching for some sort of trap hidden within them... ","For some time, Ange considered the witch's words, searching for some sort of trap hidden within them...",[=UP],縁寿はしばらくの間、魔女が何かのペテンに掛けていないか、言葉の裏を読み取ろうと思考を巡らす…。,[=JP],"Некоторое время Энджи обдумывала слова ведьмы, выискивая в них подвох...","Por algum tempo, Ange considerou as palavras da bruxa, buscando algum tipo de armadilha oculta dentro delas...",緣壽思考了一陣，魔女是不是有加入什麼欺騙手段，打算讀出話語背後的意思…。,缘寿思考了一阵，魔女是不是有加入什么欺骗手段，打算读出话语背后的意思…。,"Per un po', Ange considerò le parole della strega, cercando una qualche trappola nascosta tra di loro..."
,There's no guarantee greater than a witch's red truth. Ange understood this well enough. ,There was no greater guarantee than a red truth given by a witch. Ange understood this well enough., There was no greater guarantee than a red truth given by a witch. Ange understood this well enough.,魔女による赤き真実での保証に勝るものはない。それを縁寿も理解している。,[=JP],"Не может быть большей гарантии, чем красная правда, сказанная ведьмой. Энджи достаточно хорошо это понимала.",Não havia maior garantia do que uma verdade vermelha dita por uma bruxa. Ange compreendia isto bem o suficiente.,沒有能勝過魔女說出的紅色真實的保證的東西。這點緣壽明白。,没有能胜过魔女说出的红色真实的保证的东西。这点缘寿明白。,Non c'era garanzia più grande di una verità rossa data da una strega. Ange capì bene questo.
,"If she started to doubt even this red truth, ...there would be nothing left to trust in this entire world. ","If one did start to doubt even this red truth, .........there would be nothing left to trust in this entire world."," If one did start to doubt even this red truth, ......there would be nothing left to trust in this entire world.",なのに、その赤き真実までひょっとしたらと疑い出したら、………もうこの世には、何も信用できるものは存在しないことになる。,[=JP],"Если начать сомневаться даже в этой красной правде...... во всём мире не останется ничего, чему можно доверять.","Se alguém começasse a duvidar até mesmo da verdade vermelha, .........não restaria nada para se confiar em todo o mundo.",但是，如果連這紅色真實都懷疑的話，………這世上，就再也沒有什麼能夠相信的了。,但是，如果连这红色真实都怀疑的话，………这世上，就再也没有什么能够相信的了。,Se qualcuno iniziasse a dubitare anche di questa verità rossa... non ci sarebbe più nulla a cui credere in questo mondo.
,"If she began to suspect even this, ...then even the truth would no longer be truth. ","If one began to suspect even this, ......then even the truth would no longer be truth."," If one began to suspect even this, ......then even the truth would no longer be truth.",そこまで疑うようになってしまったなら、……真実さえ、真実ではなくなってしまう。,[=JP],Если засомневаешься даже в этом...... сама правда больше не будет правдой.,"Se alguém começasse a suspeitar mesmo disso, ......então mesmo a verdade não seria mais verdade.",連這都要懷疑的話，……就連真實，都會變得不再真實。,连这都要怀疑的话，……就连真实，都会变得不再真实。,Se qualcuno inziasse a sospettare anche di questo... allora anche la verità non sarà più tale.
{f:5:Bernkastel},"""...Is there something more you want?"" ","""......Are you still unsatisfied about something?""",[=UP],「……まだ、不満なの？」,[=JP],"""......Тебя всё ещё что‐то не устраивает?""","""......Ainda está insatisfeita?""",「……還有不滿嗎？」,「……还有不满吗？」,"""... Sei ancora insoddisfatta riguardo a qualcosa?"""
