Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Shannon,"""O‐okay. Sorry...""","""O-Okay. Sorry..."" ","""O, okay. Sorry...""",「う、うん。ごめんね…。」,「う、うん。ごめんね…」,"""Ла... ладно. Извини...""","""C‐Certo... me desculpa...""",[=UP],「嗯，嗯。對不起呢…」,「嗯，嗯。对不起呢…」,[=UP],[=UP],[=UP]
Kanon,"""So, if I'm buying time for Nee‐san to think up a puzzle, I'll have to make one tricky enough to keep you stumped for a while.""","""So, if I'm buying time for Nee-san to think up a puzzle, I'll have to make one tricky enough to keep you stumped for a while."" ","""So, if I'm buying time for Nee-san to think up a puzzle, I'll have to make one tricky enough to keep you stumped for a while.""",「じゃあ、姉さんが問題を思い付く時間が稼げる程度に、悩んでもらえる問題じゃないとな。」,「じゃあ、姉さんが問題を思い付く時間が稼げる程度に、悩んでもらえる問題じゃないとな」,"""И раз я выигрываю время, пока сестра придумывает загадку, придётся сделать её достаточно хитрой, чтобы ненадолго загнать вас в тупик.""","""Então, se vou ganhar tempo para ela pensar em uma pergunta, terei que fazer algo difícil o suficiente para mantê‐la ocupada por um tempo.""",[=UP],「那，就得出個能給姐姐想問題爭取時間的，讓人困擾的問題了呢。」,「那，就得出个能给姐姐想问题争取时间的，让人困扰的问题了呢。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Eheheheheh, you've got guts, kid. Let's have it, shall we? Show us the hardest one you've got!""","""Heheheheh, you've got guts, kid. Let's have it, shall we? Show us the hardest one you've got!"" ",[=UP],「うっふふふ、言うじゃなぁい。おいでなさい？　嘉音くんの思い切り難しい問題！」,[=JP],"""Эхе‐хе‐хе‐хех, а ты храбрец. Ну что, начнём? Дай нам самую трудную!""","""Eheheheheh, você tem coragem. Podemos começar? Mande a sua mais difícil!""",[=UP],「嗚呼呼呼，挺會說的嘛。說出來試試？嘉音君絞盡腦汁出的難題！」,「呜呼呼呼，挺会说的嘛。说出来试试？嘉音君绞尽脑汁出的难题！」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""Don't provoke him! I want an easy one!""","""Don't provoke him! I want a easy one!"" ","""Don't provoke him! I want a easy one!""",「挑発しないでー。簡単なのがいいー！」,[=JP],"""Не провоцируй его! Я хочу простую!""","""Não provoca ele! Quero uma fácil!""",[=UP],「不要挑釁嘛——。簡單的就好——！」,「不要挑衅嘛——。简单的就好——！」,[=UP],[=UP],[=UP]
Kanon,"""Now that I have Eva‐sama's permission, allow me to present an insanely difficult puzzle.""","""Now that I have Eva-sama's permission, allow me to present an insanely difficult puzzle."" ","""Now that I have Eva-sama's permission, allow me to present an insanely difficult puzzle.""",「絵羽さまのご許可がいただけたので、理不尽に難しい問題を、失礼させていただきます。」,「絵羽さまのご許可がいただけたので、理不尽に難しい問題を、失礼させていただきます」,"""Раз госпожа Ева разрешила, позвольте представить вам безумно сложную головоломку.""","""Agora que tenho a permissão da Eva‐sama, permita‐me impôr uma questão extremante complicada.""",[=UP],「既然得到了繪羽夫人的許可，那麼就請原諒我出個非常困難的難題。」,「既然得到了绘羽夫人的许可，那么就请原谅我出个非常困难的难题。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Leave this to me. I'll solve it!""","""Leave this to me. I'll solve it!"" ",[=UP],「ここは任せてっ。伯母さんが解いてあげるわ！」,[=JP],"""Положись на меня. Я её разгадаю!""","""Deixa comigo. Eu resolverei!""",[=UP],「這就交給我吧。姑母我會答出來的！」,「这就交给我吧。姑母我会答出来的！」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""The numbers of coins are really different, and kind of weird.""","""The number of coins are really different, and kind of weird."" ","""The number of coins are really different, and kind of weird.""",「もらえる賞金の枚数が半端で、何か変。」,「もらえる賞金の枚数が半端で、何か変」,"""Число монет не только очень разное, но и странное.""","""O número das moedas é realmente diferente, e meio estranho.""",[=UP],「得到的賞金都帶零頭，好奇怪啊。」,「得到的赏金都带零头，好奇怪啊。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Wait a second, Kanon‐kun! What are you thinking?! There's no way she'll be able to get this one, right?!""","""Wait a second, Kanon-kun! What are you thinking?! There's no way she'll be able to get this one, right?!"" ","""Wait a second, Kanon-kun! What are you thinking?! There's no way she'll be able to get this one, right?!""",「ちょっと、嘉音くん、いい加減にしなさいよ！　こんなのわかるわけないでしょう？！」,[=JP],"""Подожди секунду, Канон! О чём ты думаешь?! Она же ни за что не поймёт эту загадку!""","""Espera aí, Kanon‐kun! O que está pensando?! Não tem como ela saber isso, sabia?!""",[=UP],「等等，嘉音君，不能這麼玩吧！這種題誰能知道答案啊？！」,「等等，嘉音君，不能这么玩吧！这种题谁能知道答案啊？！」,[=UP],[=UP],[=UP]
Kanon,"""This is just to buy time until Nee‐san can think up a question, so forgive me.""","""This is just to buy time until Nee-san can think up a question, so forgive me."" ","""This is just to buy time until Nee-san can think up a question, so forgive me.""",「姉さんが問題を思い付くまでの時間稼ぎですので、ご容赦を。」,「姉さんが問題を思い付くまでの時間稼ぎですので、ご容赦を」,"""Простите, я просто выигрываю время, пока сестра придумывает вопрос.""","""Sinto muito, mas é para que a nee‐san ganhe algum tempo até pensar na sua pergunta.""",[=UP],「這是為了給姐姐想題目爭取時間，還請原諒。」,「这是为了给姐姐想题目争取时间，还请原谅。」,[=UP],[=UP],[=UP]
Shannon,"""Th‐thank you...! I've thought of a question...!""","""Th-Thank you...! I've thought of a question...!"" ","""Th, thank you...! I've thought of a question...!""",「あ、ありがとう…！　私、問題、思い付いたよ…！」,[=JP],"""С‐спасибо!.. Я придумала!..""","""O‐Obrigada...! Eu já bolei uma pergunta...!""",[=UP],「謝、謝謝…！我已經，想出問題了…！」,「谢、谢谢…！我已经，想出问题了…！」,[=UP],[=UP],[=UP]
Kanon,"""......Understood. Now then, Eva‐sama and Ange‐sama. I'll give you a hint. .........Copper is 29, silver is 47, and gold is 79. That's the hint.""","""...Understood. Now then, Eva-sama and Ange-sama, I'll give you a hint. ......Copper is 29, silver is 47, and gold is 79. That's the hint."" ","""......Understood. Now then, Eva-sama and Ange-sama. I'll give you a hint. .........Copper is 29, silver is 47, and gold is 79. That's the hint.""",「……了解。では絵羽さま、縁寿さま。ヒントを差し上げます。………銅は２９、銀は４７、金は７９。これがヒントです。」,「……了解。では絵羽さま、縁寿さま。ヒントを差し上げます。………銅は２９、銀は４７、金は７９。これがヒントです」,"""......Понял. Что ж, госпожа Ева, госпожа Энджи. Я дам вам подсказку. .........Медь — 29, серебро — 47, а золото — 79. Вот подсказка.""","""......Certo. Então, Eva‐sama, Ange‐sama. Eu darei uma dica. .........Cobre é 29, prata é 47 e ouro é 79. Essa é a dica.""",[=UP],「……明白。那麼繪羽夫人，緣壽小姐。告訴您們一些提示。………銅是 29，銀是 47，金是 79。這就是提示了。」,「……明白。那么绘羽夫人，缘寿小姐。告诉您们一些提示。………铜是 29，银是 47，金是 79。这就是提示了。」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""That's just what you said in the question...! That's not a hint!""","""That's just what you said in the question...! That's not a hint!"" ",[=UP],「問題と何も変わらない…！　ヒントになってないっ。」,「問題と何も変わらない…！　ヒントになってないっ」,"""То же самое, что ты сказал в вопросе!.. Это не подсказка!""","""É a mesma coisa que disse na pergunta...! Isso não é uma dica!""",[=UP],「這和問題不是一樣的嗎…！不算是提示啊。」,「这和问题不是一样的吗…！不算是提示啊。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,""".........Copper is 29? Silver is 47?? ...............Oh, so that's it!""","""...Copper is 29? Silver is 47?? ......Oh, so that's it!"" ","""......Copper is 29? Silver is 47?? .........Oh, so that's it!""",「………銅は２９？　銀は４７？？　……………あぁ、そういうこと！」,[=JP],"""......Медь — 29? Серебро — 47??? .........О, так вот оно что!""",""".........Cobre é 29? Prata é 47?? ...............Ah, é isso!""",[=UP],「………銅是 29？銀是 47？？……………啊，原來是這樣！」,「………铜是 29？银是 47？？……………啊，原来是这样！」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""Huh? You got it?! I get it too! Platinum is better than gold, so the prize must be more than 79 gold coins!""","""Huh? You got it?! I get it too! Platinum is better than gold, so the prize must be more than 79 gold coins!"" ",[=UP],「え？　わかったの？！　縁寿もわかる！　プラチナは金より高級だから、きっと金賞の賞金７９枚より多いはず！」,[=JP],"""Э? Ты поняла?! Я тоже! Платина лучше золота, поэтому приз должен быть больше 79 монет!""","""Quê? Entendeu?! Eu também entendi! Plantina é melhor que ouro, então meu prêmio deve ser mais que 79 moedas de ouro!""",[=UP],「誒？已經懂了嗎？！我也知道了！白金比金更高級，所以肯定要比金獎的 79 枚要多！」,「诶？已经懂了吗？！我也知道了！白金比金更高级，所以肯定要比金奖的 79 枚要多！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""That's wrong. With these rules, the platinum prize is probably worth less than the gold prize. Isn't that right?""","""That's wrong. With these rules, the platinum prize is probably worth less than the gold prize. Isn't that right?"" ",[=UP],「違うわ。その法則によるとプラチナ賞の賞金は、多分、金賞より安いわね。そうでしょう？」,[=JP],"""Неверно. С такими правилами платиновый приз может стоить меньше золотого. Так ведь?""","""Errado. Com essas regras, o prêmio de platina provavelmente vale menos que o prêmio de ouro. Não é mesmo?""",[=UP],「不是哦。根據這個規律的話，白金獎的獎金大概要比金獎少呢。對吧？」,「不是哦。根据这个规律的话，白金奖的奖金大概要比金奖少呢。对吧？」,[=UP],[=UP],[=UP]
Kanon,"""......It is as you say. It seems you've already found the answer.""","""...It is as you say. It seems you've already found the answer."" ",[=UP],「……お察しの通りです。すでに、答えはわかられているようで。」,「……お察しの通りです。すでに、答えはわかられているようで」,"""......Как вы и сказали. Вижу, вы уже догадались.""","""......Bem como disse. Parece que já descobriu a resposta.""",[=UP],「……如您所說。答案您應該已經知道了。」,「……如您所说。答案您应该已经知道了。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""This puzzle is impossible for Ange‐chan. You'd need to have gone to middle school at the very least. I'll answer! Is that alright, Ange‐chan?""","""This puzzle is impossible for Ange-chan. You'd need to have gone to middle school at the very least. I'll answer! Is that all right, Ange-chan?"" ","""This puzzle is impossible for Ange-chan. You'd need to have gone to middle school at the very least. I'll answer! Is that alright, Ange-chan?""",「これは縁寿ちゃんには無理な問題だわ。最低でも中学生以上の問題よ。これ、私が答えるわ！　縁寿ちゃん、いい？」,[=JP],"""Для Энджи эта головоломка невозможна. Нужно быть, по крайней мере, в средней школе. Я отвечу! Ничего, Энджи?""","""Esse enigma é impossível para a Ange‐chan. No mínimo, ela precisaria estar no ensino fundamental. Eu responderei! Está tudo bem assim, Ange‐chan?""",[=UP],「小緣壽是答不出這問題的。至少也要中學生才答得出來呢。這題我來答吧！可以麼，小緣壽？」,「小缘寿是答不出这问题的。至少也要中学生才答得出来呢。这题我来答吧！可以么，小缘寿？」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""S‐sure. I'll leave it to you...!""","""S-Sure. I'll leave it to you...!"" ","""S, sure. I'll leave it to you...!""",「う、うん。絵羽伯母さんに任せる…！」,[=JP],"""Д‐да. Оставляю это тебе!..""","""S‐Sim. Deixarei com você...!""",[=UP],「嗯、嗯。就交給繪羽姑母了…！」,「嗯、嗯。就交给绘羽姑母了…！」,[=UP],[=UP],[=UP]
Kanon,"""Incorrect.""","""Incorrect."" ",[=UP],「不正解です。」,「不正解です」,"""Неверно.""","""Errado.""",[=UP],「答錯了。」,「答错了。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Aaaaaaaahhh, sorry, I messed up!! If only I'd taken science class more seriously!""","""Aaaaaaaahhh, sorry, I messed up!! If only I'd taken science class more seriously!"" ",[=UP],「あーーーーーッ、ごめんなさい、間違えたー！！　もっと真面目に理科をやってればー！」,[=JP],"""А‐а‐а‐а‐а, извини, я напортачила! Надо было серьёзнее воспринимать химию!""","""Aaaaaaaahhh, desculpa, estraguei tudo!! Se eu tivesse levado as aulas de ciência mais a sério!""",[=UP],「啊—————，對不起，搞錯了！！要是理科學得更認真的話！」,「啊—————，对不起，搞错了！！要是理科学得更认真的话！」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""What do you mean? I don't get it.""","""What do you mean? I don't get it."" ",[=UP],「どういうこと？　わかんない。」,「どういうこと？　わかんない」,"""В смысле? Не понимаю.""","""O que quer dizer? Não entendi.""",[=UP],「怎麼回事？我不明白。」,「怎么回事？我不明白。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""The number of gold coins is the atomic number for each element. Copper is 29, silver is 47, and gold is 79. I can't remember what number platinum was...!!""","""The number of gold coins is the atomic number for each element. Copper is 29, silver is 47, and gold is 79. I can't remember what number platinum was...!!"" ",[=UP],「この金貨の枚数はね、原子番号なのよ。銅は２９番、銀は４７番、金は７９番。プラチナが何番だったか思い出せないわー…！！」,[=JP],"""Количество золотых монет — атомный номер каждого элемента. Медь — 29, серебро — 47, золото — 79. Я не помню номер платины!..""","""O número das moedas de ouro é o número atômico de cada elemento. Cobre é 29, prata é 47 e ouro é 79. Mas não consigo lembrar qual era o número da platina...!!""",[=UP],「這個金幣的枚數啊，是原子序數。銅是 29 號，銀是 47 號，金是 79 號。我不記得鉑（白金）是多少號了啊…！！」,「这个金币的枚数啊，是原子序数。铜是 29 号，银是 47 号，金是 79 号。我不记得铂（白金）是多少号了啊…！！」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""I don't have a clue what you're talking about.""","""I don't have a clue what you're talking about."" ",[=UP],「縁寿、ちんぷんかんぷん。」,「縁寿、ちんぷんかんぷん」,"""Ничего не понимаю.""","""A Ange tá perdidinha.""",[=UP],「我完全聽不懂。」,「我完全听不懂。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""You! What kind of problem do you think you're giving Ange‐chan?! Can't you put a little more thought into your puzzles?!""","""You! What kind of problem do you think you're giving Ange-chan?! Can't you put a little more thought into your puzzles?!"" ","""You! What kind of problem do you think you're giving Ange-chan?! Can't you put a little more thought into your puzzles?!""",「あんたねぇ？！　縁寿ちゃん相手になんて問題を出してるのよ！　もう少し問題を選びなさいよねぇ？！」,[=JP],"""Ты! Какой вопрос ты задал Энджи?! Больше думай, придумывая головоломки!""","""Seu! Que tipo de pergunta acha que está fazendo para a Ange‐chan?! Não poderia escolher suas perguntas com mais cuidado?!""",[=UP],「我說你啊？！對小緣壽出的這是什麼題嘛！出之前就不能好好選選嗎？！」,「我说你啊？！对小缘寿出的这是什么题嘛！出之前就不能好好选选吗？！」,[=UP],[=UP],[=UP]
Kanon,"""You did give me permission to show her the hardest one I've got.""","""You did give me permission to show her the hardest one I've got."" ",[=UP],「絵羽さまより、思い切り難しい問題を出すようにとのご許可を、賜っておりましたので。」,「絵羽さまより、思い切り難しい問題を出すようにとのご許可を、賜っておりましたので」,"""Вы разрешили мне дать ей самую трудную.""","""Você deu permissão para fazer a pergunta mais difícil que eu conseguisse pensar.""",[=UP],「因為我從繪羽夫人那裡，已經得到了可以隨意出難題的許可了。」,「因为我从绘羽夫人那里，已经得到了可以随意出难题的许可了。」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""......That's right. You said it yourself. That's why we got a puzzle that was too hard for me.""","""...That's right. You said it yourself. That's why we got a puzzle that was too hard for me."" ",[=UP],「……そうだね。絵羽伯母さん、自分でそう言った。だから縁寿のわかんない問題になったー。」,「……そうだね。絵羽伯母さん、自分でそう言った。だから縁寿のわかんない問題になったー」,"""......Точно. Ты сама сказала. Вот почему нам дали загадку, которая для меня оказалась слишком трудной.""","""......Isso mesmo. Você mesma disse isso. Por isso que recebemos uma pergunta difícil demais para mim.""",[=UP],「……是啊。繪羽姑母你自己這麼說的。所以就被出了我懂不了的問題。」,「……是啊。绘羽姑母你自己这么说的。所以就被出了我懂不了的问题。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Nnggggggggggghhhh...!! S‐......sorry, Ange‐chan...""","""Nnggggggggggghhhh...!! ...S-Sorry, Ange-chan..."" ","""Nnggggggggggghhhh...!! S, ......sorry, Ange-chan...""",「う、うぐぐぐぐぐぐぐ……！！　ご、……ごめんね、縁寿ちゃん…。」,「う、うぐぐぐぐぐぐぐ……！！　ご、……ごめんね、縁寿ちゃん…」,"""Н‐нгх‐х‐х‐х!.. П‐...... прости, Энджи...""","""Nnggggggggggghhhh...!! D‐......Desculpa, Ange‐chan...""",[=UP],「唔、唔咕咕咕咕咕咕咕咕……！！對，……對不起啊，小緣壽…」,「唔、唔咕咕咕咕咕咕咕咕……！！对，……对不起啊，小缘寿…」,[=UP],[=UP],[=UP]
,Auntie Eva put her hands together in apology.,"Aunt Eva clenched her hands together, grimacing. ","Eva oba-san clenched her hands together, grimacing.",絵羽伯母さんは苦笑いしながら両手を合わせる。,[=JP],"Поморщившись, тётя Ева стиснула руки.",A tia Eva juntou as mãos enquanto pedia desculpas.,[=UP],繪羽姑母苦笑著合掌道歉。,绘羽姑母苦笑着合掌道歉。,[=UP],[=UP],[=UP]
,"It was just too hard, and I didn't have a clue......","It was just too hard, and I didn't have a clue... "," It was just too hard, and I didn't have a clue......",難し過ぎてさっぱりだった……。,[=JP],"Было слишком сложно, и я ничего не поняла......",Foi muito difícil e eu não fazia ideia......,[=UP],因為太難了我完全不明白……。,因为太难了我完全不明白……。,[=UP],[=UP],[=UP]
Kanon,""".........Correct.""","""......Correct."" ",[=UP],「………正解です。」,「………正解です」,""".........Правильно.""",""".........Correto.""",[=UP],「………答對了。」,「………答对了。」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""Awesome, Auntie Eva! Why?! Why is it 78 coins?! If platinum is better than gold, then why does gold get more coins?!""","""Awesome, Aunt Eva! Why?! Why is it 78 coins?! If platinum is better than gold, then why does gold get more coins?!"" ","""Awesome, Eva oba-san! Why?! Why is it 78 coins?! If platinum is better than gold, then why does gold get more coins?!""",「すごい、絵羽伯母さんッ。どうして？！　どうして７８枚なの？！　金賞より上なのに、どうして賞金は金賞より少ないの？！」,[=JP],"""Здорово, тётя Ева! Почему?! Почему 78?! Если платина лучше золота, почему на золото монет больше?!""","""Incrível, tia Eva! Como?! Por que são 78 moedas?! Se a platina é melhor que ouro, então por que o ouro ganha mais moedas?!""",[=UP],「好厲害啊，繪羽姑母。為什麼？！為什麼是 78 枚呢？！明明是比金獎更高的獎，為什麼獎金會比金獎少？！」,「好厉害啊，绘羽姑母。为什么？！为什么是 78 枚呢？！明明是比金奖更高的奖，为什么奖金会比金奖少？！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""The number of coins you get is always the same as the atomic number of the prize. Copper is 29, silver is 47, and gold is 79. And, by the way, platinum is 78. So, the platinum prize gets you 78 gold coins.""","""The number of coins you get is always the same as the atomic number of the prize. Copper is 29, silver is 47, and gold is 79. And, by the way, platinum is 78. So, the platinum prize gets you 78 gold coins."" ",[=UP],「この賞金の枚数はね、それぞれの賞の原子番号なのよ。銅は２９番、銀は４７番、金は７９番。ちなみにプラチナは７８番ね。だから、プラチナ賞の賞金は金貨７８枚っ。」,「この賞金の枚数はね、それぞれの賞の原子番号なのよ。銅は２９番、銀は４７番、金は７９番。ちなみにプラチナは７８番ね。だから、プラチナ賞の賞金は金貨７８枚っ」,"""Количество получаемых монет везде совпадает с атомным номером приза. Медь — 29, серебро — 47, а золото — 79. И кстати, платина — 78. Поэтому за платиновый приз получаешь 78 монет.""","""O número de moedas que você obtém de prêmio é sempre equivalente ao seu número atômico. Cobre é 29, prata é 47 e ouro é 79. A propósito, platina é 78. Portanto, o prêmio de platina é 78 moedas de ouro.""",[=UP],「這個獎金的枚數啊，是各自獎的原子序數。銅是 29 號，銀是 47 號，金是 79 號。然後鉑（白金）是 78 號。所以，白金獎的獎金是金幣 78 枚。」,「这个奖金的枚数啊，是各自奖的原子序数。铜是 29 号，银是 47 号，金是 79 号。然后铂（白金）是 78 号。所以，白金奖的奖金是金币 78 枚。」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""A‐......Auntie Eva, you're incredible!!""","""...A-Aunt Eva, you're incredible!!"" ","""E, ......Eva oba-san, you're incredible!!""",「え、……絵羽伯母さん、すごぉい！！」,[=JP],"""Тё‐...... тётя Ева, ты невероятна!""","""T‐......Tia Eva, a senhora é incrível!!""",[=UP],「誒，……繪羽姑母，真厲害！！」,「诶，……绘羽姑母，真厉害！！」,[=UP],[=UP],[=UP]
,"Dad once told me that Auntie Eva was an enthusiastic studier, and really, really smart even back when she was in school.","Dad once told me that Aunt Eva was an enthusiastic studier, and really, really smart even back when she was in school. ","Dad once told me that Eva oba-san was an enthusiastic studier, and really, really smart even back when she was in school.",絵羽伯母さんは勉強熱心で、学生時代もすごく頭が良かったとお父さんから聞いたことがある。,[=JP],"Папа однажды сказал мне, что тётя Ева училась с энтузиазмом и была очень‐очень умной даже в школе.","Meu pai já tinha dito que a tia Eva era muito dedicada aos estudos e, realmente, muito esperta na sua época de escola.",[=UP],曾經聽爸爸說過，繪羽姑母很熱愛學習，在學生時代頭腦就很好。,曾经听爸爸说过，绘羽姑母很热爱学习，在学生时代头脑就很好。,[=UP],[=UP],[=UP]
,"Even George onii‐chan, her son, is smart, so Auntie Eva must really be incredible.","Even George onii-chan, her son, is smart, so Aunt Eva must really be incredible. "," Even George onii-chan, her son, is smart, so Eva oba-san must really be incredible.",息子の譲治お兄ちゃんも頭いいし、絵羽伯母さんは本当にすごい。,[=JP],"Даже братик Джордж — её сын — умный, так что она должна быть невероятна.","Até o George onii‐chan, seu filho mais velho, é inteligente, então a tia Eva deve ser mesmo incrível.",[=UP],她的兒子讓治哥哥也很聰明，繪羽姑母真的是很厲害。,她的儿子让治哥哥也很聪明，绘羽姑母真的是很厉害。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Still, that was a pretty nasty riddle to choose. You should have at least given one that Ange‐chan could understand.""","""Still, that was a pretty nasty riddle to choose. You should have at least given one that Ange could understand."" ","""Still, that was a pretty nasty riddle to choose. You should have at least given one that Ange could understand.""",「それにしてもひどい問題ねぇ。せめて縁寿ちゃんにわかる問題にしなさいよ。」,「それにしてもひどい問題ねぇ。せめて縁寿ちゃんにわかる問題にしなさいよ」,"""И всё же, ты выбрал ужасную загадку. Дал бы Энджи хотя бы ту, которую она могла бы понять.""","""Ainda assim, foi uma pergunta bem cruel. Ao menos, deveria ter feito uma pergunta que a Ange‐chan pudesse entender.""",[=UP],「這問題還真過分呢。至少也要出個小緣壽能會的問題啊。」,「这问题还真过分呢。至少也要出个小缘寿能会的问题啊。」,[=UP],[=UP],[=UP]
