Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya George,"""..............................""","""............"" ","""........................""",「…………………………。」,「…………………………」,[=OG],[=UP],[=UP],[=JPC],[=JPC],[=UP],"""...""",[=UP]
,Doctor Nanjo and Kumasawa‐san had been killed.{n}We understood that much.,Doctor Nanjo and Kumasawa-san had been killed. We understood that much. ,Doctor Nanjo and Kumasawa-san had been killed. We understood that much.,南條先生と熊沢さんが殺された。それだけはわかった。,南條先生と熊沢さんが殺された。{n}それだけはわかった。,Доктор Нанджо и Кумасава‐сан были убиты.{n}Это мы уже поняли.,O doutor Nanjo e a Kumasawa‐san tinham sido assassinados.{n}Nós entendíamos essa parte.,[=UP],南條大夫與熊澤婆婆遭到了殺害。{n}明白的只有這一點。,南条大夫与熊泽婆婆遭到了杀害。{n}明白的只有这一点。,[=UP],Il dottor Nanjo e Kumasawa-san erano stati uccisi.{n}Questo lo avevamo capito...,Doktor Nanjo ve Kumasawa-san öldürülmüştü.{n}Bu kadarını anladık.
,"...And it seemed that it had occurred in front of their eyes.{n}But even so, they spoke awkwardly.","...And it seemed that it had occurred in front of these people's eyes. But even so, they spoke awkwardly. ","...And it seemed that it had occurred in front of these people's eyes. But even so, they spoke awkwardly.",…そしてそれは彼らの眼前で行なわれたらしい。にもかかわらず、彼らの歯切れは悪い。,…そしてそれは彼らの眼前で行なわれたらしい。{n}にもかかわらず、彼らの歯切れは悪い。,"...И похоже, это произошло прямо у них на глазах.{n}Но они всё равно говорили сбивчиво.","...E parece que aquilo ocorreu bem na frente de deles.{n}Mas mesmo assim, eles falavam de forma confusa.",[=UP],…而且這似乎是在他們眼前發生的。{n}然而他們卻吞吞吐吐，很不痛快。,…而且这似乎是在他们眼前发生的。{n}然而他们却吞吞吐吐，很不痛快。,[=UP],"E apprentemente era successo di fronte a loro.{n}Malgrado ciò, si esprimevano in modo impacciato.","...Ve bu, onların gözleri önünde gerçekleşmiş gibi görünüyordu.{n}Ama yine de garip bir şekilde konuştular."
,"They admitted that they had definitely seen the crime with their own two eyes.{n}But when asked to explain what they had seen, their mouths went suddenly shut.","They admitted that they had definitely seen the crime with their own eyes. But when asked to explain what they had seen, their mouths went suddenly shut. "," They admitted that they had definitely seen the crime with their own eyes. But when asked to explain what they had seen, their mouths went suddenly shut.",目の前で犯行を確かに見たと認めている。なのに、何を見たのか説明を求めると急に口を閉ざしてしまうのだ。,目の前で犯行を確かに見たと認めている。{n}なのに、何を見たのか説明を求めると急に口を閉ざしてしまうのだ。,"Они признались, что без сомнения видели преступление собственными глазами.{n}Но стоило попросить их объяснить увиденное, как они вдруг замолкли.","Eles admitiam ter visto o crime ocorrer com seus próprios olhos.{n}Mas quando se pedia para explicarem o que tinham visto, suas bocas fechavam de repente.",[=UP],他們承認確實看到了發生在眼前的犯罪。{n}可是，一要他們說清看到的是什麼，他們就會馬上閉口不言。,他们承认确实看到了发生在眼前的犯罪。{n}可是，一要他们说清看到的是什么，他们就会马上闭口不言。,[=UP],"Avevano ammesso di aver effettivamente visto il delitto con i loro stessi occhi.{n}Eppure, se si chiedeva loro di spiegare cosa avessero visto, chiudevano subito la bocca.",Cinayeti kesinlikle kendi gözleriyle gördüklerini itiraf ettiler.{n}Ama ne gördüklerini açıklamaları istendiğinde ağızlarını bıçak açmıyordu.
,I could understand why Auntie Rosa was irritated and losing her patience...,I could understand why Aunt Rosa was irritated and flaring up... , I could understand why Rosa oba-san was irritated and flaring up...,それがもどかしく、楼座叔母さんが短気になるのもわからなくはなかった…。,[=JP],"Я мог понять, почему тётя Роза была раздражена и вспылила...",Eu podia entender porque a tia Rosa estava irritada e perdendo a paciência...,[=UP],這實在是讓人很不耐煩，樓座姑母會如此焦躁也是不難理解的…。,这实在是让人很不耐烦，楼座姑母会如此焦躁也是不难理解的…。,[=UP],"Era frustrante, e potevo capire come mai la cosa irritasse zia Rosa...",Rosa Teyze'nin neden sinirlendiğini ve sabrının tükendiğini anlayabiliyordum...
Ushiromiya George,"""...Shannon. Did you see it? When Doctor Nanjo was attacked.""","""...Shannon, did you see it? When Doctor Nanjo was attacked?"" ",[=UP],「…紗音。君は見たのかい？　南條先生が襲われるところを。」,「…紗音。君は見たのかい？　南條先生が襲われるところを」,"""...Шаннон. Ты видела это? Как на доктора Нанджо напали.""","""...Shannon. Você viu aquilo? Quando o doutor Nanjo foi atacado.""",[=UP],「…紗音。你有看到嗎？南條大夫遇害的那一刻。」,「…纱音。你有看到吗？南条大夫遇害的那一刻。」,[=UP],"""...Shannon. Tu l'hai visto? Quando il dottor Nanjo era stato assalito?""","""...Shannon. Sen de gördün mü? Doktor Nanjo'nun saldırıya uğrayışını."""
Shannon,"""Ye‐.........yes.""","""...Y-Yes."" ","""Y, .........yes.""",「は、………はい。」,「は、………はい」,"""Д‐да.""","""S‐Sim.""",[=UP],「有、………有。」,[=CHT],[=UP],"""...S-Sì.""","""Ev-.........Evet."""
Ushiromiya George,"""Tell me. ...Just what you understand. What in the world happened?""","""Tell me. ...Just what you understand. What in the world happened?"" ",[=UP],「僕に教えて。…わかることだけでもいい。一体何があったの。」,「僕に教えて。…わかることだけでもいい。一体何があったの」,"""Расскажи мне. ...Что именно ты поняла. Что же случилось там?""","""Diga‐me. ...Apenas o que você entendeu. O que diabos aconteceu?""",[=UP],「告訴我吧。…光說你知道的就行。到底發生了什麼？」,「告诉我吧。…光说你知道的就行。到底发生了什么？」,[=UP],"""Dillo a me... Basta anche solo quello che sai. Cosa diamine è accaduto?""","""Anlat bana. ...Sadece anladığın kadarıyla. Ne yaşandı böyle?"""
Shannon,"""..................The back door............ ......In through there.""","""......Someone came...... ...to the back door."" ","""............Came, ...............to the back door.""",「………………勝手口に、…………。……来たんです。」,「………………勝手口に、…………。……来たんです」,"""............Пришёл... с чёрного входа.""","""..................A porta dos fundos............ ......Algo veio de lá.""",[=UP],「………………是從後門，…………，……來的。」,「………………是从后门，…………，……来的。」,[=UP],"""...Arrivò... dalla porta di servizio.""","""..................Arka kapı............ ......Oradan geldi."""
Gohda Toshiro,"""...Tha‐that's right. Someone came up to the back door. Then, wondering who it was, I opened the door...""","""...Th-That's right. Someone came up to the back door. Then, wondering who it was, I opened the door..."" ","""...Th, that's right. Someone came up to the back door. Then, wondering who it was, I opened the door...""",「…そ、そうです。勝手口に誰かがやって来たんです。そして、誰だろうと、私は扉を開けました…。」,「…そ、そうです。勝手口に誰かがやって来たんです。そして、誰だろうと、私は扉を開けました…」,"""...В‐верно. Кто‐то подошёл к чёрному входу. Гадая, кто бы это мог быть, я открыл дверь...""","""...I‐Isso mesmo. Alguém bateu na porta dos fundos. Então, perguntando quem era, eu abri a porta...""",[=UP],「…是、是的。是從後門來了個人。然後鄙人就想著這人會是誰，去開了門…」,「…是、是的。是从后门来了个人。然后鄙人就想着这人会是谁，去开了门…」,[=UP],"""...E-Esatto. Qualcuno arrivò dalla porta di servizio. E chiedendo chi fosse, aprii la porta...""","""...B-Bu doğru. Arka kapıya biri geldi. Sonra, kim olduğunu merak edip kapıyı açtım..."""
Ushiromiya Rosa,"""Someone at the back door? Who was it?!""","""Someone at the back door? Who was it?!"" ",[=UP],「勝手口に誰か？　それは誰ッ？！」,[=JP],"""Кто‐то подошел с чёрного входа? Кто это был?!""","""Alguém na porta dos fundos? Quem era?!""",[=UP],「後門有人？那人是誰？！」,「后门有人？那人是谁？！」,[=UP],"""Qualcuno alla porta di servizio? Chi era?!""","""Arka kapıda biri mi vardı? Kimdi o?!"""
Ushiromiya Battler,"""Let them finish! And after that?!""","""Let them finish! And after that?!"" ",[=UP],「最後まで言わせてやれ！　それから？！」,[=JP],"""Дайте им договорить! Что потом?!""","""Deixa ele terminar! E depois disso?!""",[=UP],「讓他說完！後來呢？！」,「让他说完！后来呢？！」,[=UP],"""Lasciali finire! E dopo?!""","""Bitirmelerine izin ver! Ya sonra?!"""
Gohda Toshiro,""".........That person was...stained with blood, and had a large wound. ...We carried them to the servant room, and Doctor Nanjo immediately began first aid. ......It was a...very deep wound.""","""......That person was...stained with blood...and had a large wound. ...We carried that person to the servant room, and Doctor Nanjo immediately began first aid. ...It was...a very deep wound."" ",""".........That person was, ...stained with blood, and had a large wound. ...We carried that person to the servant room, and Doctor Nanjo immediately began first aid. ......It was, a very deep wound.""",「………そいつは、…血塗れで、大怪我をしていました。…私たちは使用人室に運び、すぐに南條先生が手当てをしました。……その、とても深い傷でした。」,「………そいつは、…血塗れで、大怪我をしていました。…私たちは使用人室に運び、すぐに南條先生が手当てをしました。……その、とても深い傷でした」,""".........Этот человек был... весь в крови и с глубокой раной. ...Мы перенесли этого человека в комнату прислуги, и доктор Нанджо сразу оказал ему первую помощь. ......Это была... очень глубокая рана.""",""".........Aquela pessoa estava...coberta de sangue, e com uma grande ferida. ...Nós a carregamos para a sala dos serviçais, e imediatamente o doutor Nanjo começou os primeiros socorros. ......Era...uma ferida muito profunda.""",[=UP],「………那人，…渾身是血，還受了重傷。…我們把他搬到傭人室後，南條大夫馬上為他進行了搶救。……那個，傷口很深很深。」,「………那人，…浑身是血，还受了重伤。…我们把他搬到佣人室后，南条大夫马上为他进行了抢救。……那个，伤口很深很深。」,[=UP],"""...Quella persona... era macchiata di sangue, ed era ferita gravemente... L'abbiamo portata nella stanza per i domestici, e il dottor Nanjo le ha fornito prontamente assistenza medica... La ferita era veramente profonda.""",""".........Bu kişi...kanla kaplıydı ve derin bir yarası vardı. ...Onu hizmetkâr odasına taşıdık ve Doktor Nanjo hemen ilk yardıma başladı. ......Çok...derin bir yaraydı."""
Ushiromiya Rosa,"""For the last time, {i:who} are you talking about?!""","""Like I said, who are you talking about?!"" ","""Like I said, who are you talking about?!""",「だからそれは誰のことなのッ？！」,[=JP],"""В который раз спрашиваю, о {i:ком} это ты говоришь?!""","""Pela última vez, de {i:quem} você está falando?!""",[=UP],「所以說那人是誰啊？！」,「所以说那人是谁啊？！」,[=UP],"""Per l'ultima volta, {i:di chi} stai parlando?!""","""Son kez soruyorum, {i:kimden} bahsediyorsun?!"""
Gohda Toshiro,"""...I don't know! Certainly, ...in the beginning, I thought I knew. No, I still think it was!{n}But.........what in the world was that!! ...I don't know... ...I don't know!!""","""...I don't know! Certainly, ...in the beginning, I thought that was the case. No, I still think that! {n}But......what in the world was that!! ...I don't know, ...I don't know!!"" ","""...I don't know! Certainly, ...in the beginning, I thought that was it. No, I still think that!{n} But, .........what in the world was that!! ...I don't know..., ...I don't know!!""",「…わからないんですッ！　確かに、…最初はそうだと思っていました。いや、今でもそうだと思ってるんです！{n}　でも、………あれは一体ッ！！　…わからない…、…わからない！！」,「…わからないんですッ！　確かに、…最初はそうだと思っていました。いや、今でもそうだと思ってるんです！{n}でも、………あれは一体ッ！！　…わからない…、…わからない！！」,"""...Я не знаю! Разумеется... поначалу я думал, что это был он. Нет, я до сих пор так считаю!{n}Но... что же это такое было?! ...Я не знаю... не знаю!""","""...Eu não sei! Certamente, ...no começo, eu pensei que sabia. Não, eu ainda acho que era!{n}Mas.........afinal o que era aquilo?! ...Eu não sei... ...Eu não sei!!""",[=UP],「…不知道！確實，…最開始鄙人是這麼認為的。不，即便是現在都還這麼認為！{n}但是，………那究竟是！！…不知道…，…不知道啊！！」,「…不知道！确实，…最开始鄙人是这么认为的。不，即便是现在都还这么认为！{n}但是，………那究竟是！！…不知道…，…不知道啊！！」,[=UP],"""...Non lo so! Sicuramente... all'inizio credevo di saperlo. Anzi, lo penso ancora adesso!{n} Ma... che cosa diavolo era...!! Non lo so... Non lo so!!""","""...Bilmiyorum! Elbette, ...başlangıçta bildiğimi sanıyordum. Hayır, hâlâ öyle olduğunu düşünüyorum!{n}Ama.........o da neydi öyle!! ...Bilmiyorum... ...bilmiyorum!!"""
,"In a manner that didn't match his large body, Gohda held his head and scratched at it...","In a manner that didn't match his large body, Gohda held his head and scratched at it... ",[=UP],郷田はその巨体に似合わず頭を抱え掻き毟る…。,[=JP],"В несоответствующей его крупному телосложению манере, Года схватился за голову и зачесал её...","De uma maneira que não combinava com seu grande corpo, Gohda inclinou a cabeça e começou a coçá‐la...",[=UP],鄉田抱住頭抓撓了起來，這是副與他巨大的身軀極不相稱的模樣…。,乡田抱住头抓挠了起来，这是副与他巨大的身躯极不相称的模样…。,[=UP],"Gouda si prese la testa fra le mani, grattandosela in una maniera che non si confaceva alla sua grossa corporatura...","Gohda, iri bedenine hiç de uymayan bir tavırla başını tuttu ve kaşımaya başladı..."
,"I didn't have a clue whether he was confused because he couldn't remember, or whether he was confused because he had seen something terrifying, and couldn't accept it.",I didn't have a clue if he was confused because he couldn't remember... or because he'd seen something terrifying and couldn't accept it. ," I didn't have a clue whether he was confused because he couldn't remember, or whether he was confused because he had seen something terrifying, and couldn't accept it.",それは思い出せなくて混乱しているのか、何か恐ろしいものを見て、それが受け容れられなくて混乱しているのか、…見当もつかなかった。,[=JP],"Я не понимал, путался ли он из‐за того, что не мог вспомнить, или же потому, что он увидел нечто ужасающее и не мог этого принять.","Eu não fazia ideia se ele estava confuso por não conseguir se lembrar, ou se estava confuso por ter visto algo terrível, e não conseguia aceitar isso.",[=UP],他到底是因為想不起來才陷入了混亂，還是因為看到了什麼恐怖的東西，無法接受這一點才陷入了混亂，…根本就無從得知。,他到底是因为想不起来才陷入了混乱，还是因为看到了什么恐怖的东西，无法接受这一点才陷入了混乱，…根本就无从得知。,[=UP],Non avevo idea se fosse confuso perché incapace di ricordare... o se fosse confuso perché aveva visto qualcosa di terrificante che non riusciva ad accettare.,"Hatırlayamadığı için mi, yoksa korkunç bir şey gördüğü, ve bunu kabullenemediği için mi kafasının karıştığı konusunda hiçbir fikrim yoktu."
,And Shannon looked the same way.,And Shannon looked the same way. , And Shannon looked the same way.,そして、それは紗音も同じに見えた。,[=JP],И Шаннон выглядела так же.,E Shannon parecia da mesma forma.,[=UP],另外，紗音看起來也是如此。,另外，纱音看起来也是如此。,[=UP],Anche per Shannon sembrava valere lo stesso.,Shannon da aynı şekilde bakıyordu.
,"If she let her guard down, what she had seen just a short while ago would quickly melt away like a daydream, and she wouldn't even be able to remember what she saw.","If she let her guard down, what she'd seen just a short while ago would quickly melt away like a daydream, and she wouldn't be able to remember anything. "," If she let her guard down, what she had seen just a short while ago would quickly melt away like a daydream, and she wouldn't be able to remember what she saw.",ほんの少し気を許せば、ついさっき見たばかりのことが、すぐに白昼夢と溶け込んでしまって、自分が何を見たのかも思い出せなくなってしまう。,[=JP],"Если бы она расслабилась хоть на секунду, увиденное ею буквально только что, растаяло бы подобно сну, и она уже не смогла бы вспомнить, что видела.","Se ela baixasse a guarda, o que ela havia acabado de ver pouco tempo atrás rapidamente se derreteria como um devaneio, e ela não seria capaz de se lembrar do que viu.",[=UP],就好像，只要稍稍有所放鬆，剛剛看過的情景就會馬上溶解成白日夢，就連自己看到了什麼，也都會想不起來一般。,就好像，只要稍稍有所放松，刚刚看过的情景就会马上溶解成白日梦，就连自己看到了什么，也都会想不起来一般。,[=UP],"Se si fosse lasciata andare anche solo un poco, ciò che aveva visto attimi prima si sarebbe immediatamente liquefatto in un sogno ad occhi aperti, e non sarebbe riuscita a ricordare quello a cui aveva assistito...","Eğer gardını düşürürse, kısa bir süre önce gördükleri bir hayal gibi hızla uçup gidecek, ve ne gördüğünü bile hatırlayamayacaktı."
,......That's what she looked like.,...That's what she looked like. ,[=UP],……そんな風に見えた。,[=JP],......Вот как она выглядела.,......Era como ela parecia.,[=UP],……她看起來就像是這樣。,……她看起来就像是这样。,[=UP],Questa era l'aria che lei manifestava.,......İşte Shannon böyle görünüyordu.
,Only Genji looked composed as usual.,Only Genji looked composed as usual. , Only Genji looked composed as usual.,源次だけはいつも通りに冷静に見えた。,[=JP],Один лишь Генджи как обычно сохранял спокойствие.,Apenas Genji aparentava manter a compostura como de costume.,[=UP],只有源次看起來與往常一樣冷靜。,只有源次看起来与往常一样冷静。,[=UP],Solo Genji pareva rimanere composto come sempre...,Sadece Genji her zamanki gibi sakin görünüyordu.
,...So the questions were naturally directed at Genji.,...So the questions were naturally directed at him. ,...So the questions were naturally focused on Genji.,…だから自然と質問の矛先は源次に向けられる。,[=JP],"...Так что вопросы, естественно, сосредоточились на нём.",...Então a questão naturalmente foi direcionada a ele.,[=UP],…所以詢問的矛頭便自然地轉向了源次。,…所以询问的矛头便自然地转向了源次。,[=UP],Perciò ci venne spontaneo rivolgere a lui le nostre domande.,...Bu yüzden sorular doğal olarak Genji'ye yöneltildi.
