Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,Epitaph...? Krauss and Natsuhi crooked their heads and followed Kinzo.,Epitaph...? Krauss and Natsuhi crooked their heads and followed Kinzo. ,[=UP],碑文…？　蔵臼たちは小首を傾げ、金蔵の後を追う。,[=JP],Эпитафия?.. Краусс и Нацухи наклонили головы и последовали за Кинзо.,Epitáfio...? Krauss e Natsuhi viraram suas cabeças e seguiram Kinzo.,[=UP],碑文…？藏臼他們歪頭納悶，跟在了金藏的後面。,碑文…？藏臼他们歪头纳闷，跟在了金藏的后面。,[=UP],[=UP],[=UP]
,The leader of the workers set down a plate wrapped in a sheet.,The leader of the workers set down a plate wrapped in a sheet. , The leader of the workers set down a plate wrapped in a sheet.,業者の社長が、毛布に包まれたプレートを広げていた。,[=JP],"Лидер рабочих поставил плиту, завёрнутую в покрывало.",O líder dos trabalhadores largou uma placa enrolada em um cobertor.,[=UP],那幫工人的社長拉開毯子，向眾人展示蓋在毯子下面的碑文台。,那帮工人的社长拉开毯子，向众人展示盖在毯子下面的碑文台。,[=UP],[=UP],[=UP]
,"The others thought that the picture's name and an explanation might be on it, but it seemed to have quite a lot of words for that...","The others thought that the picture's name and description might be on it, but it seemed to have quite a lot of words for that... "," The others thought that the picture's name and an explanation might be on it, but it seemed to have quite a lot of words for that...",絵の名前や謂れなどを記したものだろうと思ったが、それにしては、ずいぶんと文字量があるようだった…。,[=JP],"Остальные подумали, что на ней может быть название и объяснение картины, но там было довольно много слов для этого...","Os outros pensaram que o nome da imagem e uma explicação seriam suficientes, mas parece haver muitas palavras para isso...",[=UP],雖本以為，那是刻著這幅畫的名字、來由等等之物，但若是如此，那字數就顯得有點多了…。,虽本以为，那是刻着这幅画的名字、来由等等之物，但若是如此，那字数就显得有点多了…。,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,""".........Father, what is this......?""","""......Father, what is this...?"" ",""".........Father. What is this......?""",「………お父様。これは……？」,[=JP],""".........Отец. Что это?..""",""".........Pai, o que é isto......?""",[=UP],「………爸。這是……？」,「………爸。这是……？」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""Behold......the sweetfish river, running through my beloved home of old......?""","""Behold... ...the sweetfish river running through my hometown...?"" ","""Behold......the sweetfish river running through my hometown......?""",「懐かしき、……故郷を貫く、鮎の川……？」,[=JP],"""Через город...... родной мой, любимый, изобильная айю река катит воды свои?..""","""O rio......passa pela minha amada cidade passada......?""",[=UP],「令人懷念的，……貫穿故鄉的，鮎之川……？」,「令人怀念的，……贯穿故乡的，鲇之川……？」,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""Heh. ......Heheheheheheh. Read and interpret it as you like.""","""Heh. ...Heheheheheheh. Read and interpret it as you like."" ",[=UP],「ふ。……ふっふっふっふっふ。好きに読み、好きに解釈するが良い。」,「ふ。……ふっふっふっふっふ。好きに読み、好きに解釈するが良い」,"""Хех. ......Хе‐хе‐хе‐хе‐хех. Прочитай и истолкуй как пожелаешь.""","""Heh. ......Heheheheheheh. Leia e interprete como quiser.""",[=UP],「哼。……哼哼哼哼哼。隨你們喜歡地讀，隨你們喜歡地解釋好了。」,「哼。……哼哼哼哼哼。随你们喜欢地读，随你们喜欢地解释好了。」,[=UP],[=UP],[=UP]
Willard H. Wright,"""......So, we finally reach the appearance of the epitaph and the portrait.""","""...So, we finally reach the appearance of the epitaph and the portrait."" ",[=UP],「……いよいよ、碑文と肖像画の登場か。」,「……いよいよ、碑文と肖像画の登場か」,"""......Наконец мы дошли до появления эпитафии и портрета.""","""......Então, nós finalmente chegamos na aparição do epitáfio e do retrato.""",[=UP],「……終於到，碑文與肖像畫登場了麼？」,「……终于到，碑文与肖像画登场了么？」,[=UP],[=UP],[=UP]
Ushiromiya Lion,"""I don't know much about this epitaph. It doesn't exist in my world.""","""I don't know much about this epitaph. It doesn't exist in my world."" ",[=UP],「碑文、というものが私にはよくわかりません。私の世界にはないものですから。」,「碑文、というものが私にはよくわかりません。私の世界にはないものですから」,"""Я не многое знаю об эпитафии. В моём мире её нет.""","""Eu não sei muito sobre esse epitáfio. Ele não existe no meu mundo.""",[=UP],「我不太清楚，那個叫碑文的東西。畢竟，在我的世界裡沒有它。」,「我不太清楚，那个叫碑文的东西。毕竟，在我的世界里没有它。」,[=UP],[=UP],[=UP]
Willard H. Wright,"""Probably not. In your world, there's already a clear successor: you. But not in this world.""","""Probably not. In your world, there's already a clear successor: you. But not in this world."" ",[=UP],「だろうな。お前の世界には、お前という、明白な跡継ぎがいるからな。しかし、この世界にはいない。」,「だろうな。お前の世界には、お前という、明白な跡継ぎがいるからな。しかし、この世界にはいない」,"""Верно. В твоём мире уже есть чёткий преемник: ты. Но не в том.""","""Provavelmente não. No seu mundo, alguém já virou sucessor: você. Mas não nesse mundo.""",[=UP],「也是。畢竟，在你的世界裡，有你這個明確的繼承人。不過，在這個世界裡，就沒有這種繼承人了。」,「也是。毕竟，在你的世界里，有你这个明确的继承人。不过，在这个世界里，就没有这种继承人了。」,[=UP],[=UP],[=UP]
Ushiromiya Lion,"""In other words, ......this epitaph was set up to choose Grandfather's successor after all...?""","""In other words, ...this epitaph was set up to choose Grandfather's successor after all...?"" ",[=UP],「それはつまり、……この碑文はやはり、お祖父さまが後継者を選ぶために設けたと…？」,[=JP],"""Значит...... эта эпитафия всё‐таки была выставлена для выбора преемника дедушки?..""","""Em outras palavras, ......esse epitáfio foi colocado para escolher o sucessor do vovô...?""",[=UP],「這話也就是說，……這個碑文，果然是爺爺為選出後繼者而布的局嗎…？」,「这话也就是说，……这个碑文，果然是爷爷为选出后继者而布的局吗…？」,[=UP],[=UP],[=UP]
Willard H. Wright,"""Most likely. Or, he might have wanted to believe in the chance of a miracle.""","""Most likely. Or, he might have wanted to believe in the chance of a miracle."" ",[=UP],「恐らくはな。あるいは、奇跡を信じたのかもしれない。」,「恐らくはな。あるいは、奇跡を信じたのかもしれない」,"""Скорее всего. Или, может, он хотел верить в чудо.""","""Provavelmente. Ou ele pode estar querendo acreditar na probabilidade de um milagre.""",[=UP],「恐怕是如此。又或許是，他相信奇跡也說不定。」,「恐怕是如此。又或许是，他相信奇迹也说不定。」,[=UP],[=UP],[=UP]
,"A difficult riddle, made so that no one would be able to solve it.","A difficult riddle, made so that no one would be able to solve it. ",[=UP],誰にも解けぬように作った、難解な謎。,[=JP],"Сложная загадка, составленная так, чтобы её никто не разгадал.","Um enigma difícil, feito para que não pudesse ser resolvido por ninguém.",[=UP],這是個，以“不讓任何人解開”為宗旨編出來的，難解之謎。,这是个，以“不让任何人解开”为宗旨编出来的，难解之谜。,[=UP],[=UP],[=UP]
,"If someone actually could solve it, ......they would be a miraculous person.{n}And that miracle......might shepherd the person Kinzo most desired...","If someone actually could solve it, ...they themselves would be a miracle. Perhaps that miracle...would guide the person Kinzo most wanted to solve it... "," If someone actually could solve it, ......they would be a miracle. Wouldn't that miracle......guide the person Kinzo most wanted to solve it...?",それを解ける人間がいるとしたら、……まさに奇跡の人間。その奇跡が、……金蔵のもっとも欲する人間を、導いてくれるのではないか…。,それを解ける人間がいるとしたら、……まさに奇跡の人間。{n}その奇跡が、……金蔵のもっとも欲する人間を、導いてくれるのではないか…。,"А если кто‐то разгадает...... это будет чудо.{n}Разве не это чудо...... приведёт того, от кого Кинзо больше всего ждёт её разгадки?..","Se alguém realmente conseguir resolver, ......essa seria uma pessoa milagrosa.{n}E esse milagre......poderia pastorar a ele a pessoa que Kinzo mais deseja...",[=UP],假如有人能解開它、……那此人簡直就是奇跡之人。{n}這個奇跡，……是會帶來，金藏最想要的那個人吧…。,假如有人能解开它、……那此人简直就是奇迹之人。{n}这个奇迹，……是会带来，金藏最想要的那个人吧…。,[=UP],[=UP],[=UP]
Ushiromiya Lion,"""In short, this epitaph really does show a ritual to revive the witch {f:5:Beatrice}, just as everyone thought...?""","""In short, this epitaph really does depict a ceremony to revive the witch, {f:5:Beatrice}, just as everyone thought...?"" ","""In short, this epitaph really does show a ceremony to revive the witch Beatrice, just as everyone thought...?""",「つまりこの碑文は、やはり誰もが想像するように、魔女ベアトリーチェを復活させる、儀式を記したものなのですか…？」,[=JP],"""Короче говоря, эпитафия и вправду отражает ритуал возрождения {f:5:Беатриче}, как все и думали?..""","""Resumindo, esse epitáfio realmente mostra um ritual para reviver a bruxa {f:5:Beatrice}, assim como todo mundo pensou...?""",[=UP],「也就是說，這個碑文果然是跟所有人想像的一樣，記述著能令魔女貝阿朵莉切復活的儀式嗎…？」,「也就是说，这个碑文果然是跟所有人想象的一样，记述着能令魔女贝阿朵莉切复活的仪式吗…？」,[=UP],[=UP],[=UP]
Clair,""".........That is a normal interpretation to make. A mysterious ritual, sacrificing thirteen people to revive the witch. ......However, that is not the true ritual. ......The wait for someone to miraculously solve it. That is the true ritual. However, fate does have its irony.""","""...That does seem to be the obvious interpretation. A mysterious ceremony, sacrificing 13 people to revive the witch. ...However, the true ceremony wasn't that. ...It lies in wait for someone to miraculously solve it. That is the true ceremony. However, fate does have its irony."" ","""......That is a normal interpretation to make. A mysterious ritual, sacrificing 13 people to revive the witch. ......However, that is not the true ceremony. ......It lies in wait for someone to miraculously solve it. That is the true ceremony. However, fate does have its irony.""",「………普通に考えれば、これはそう読み取れるでしょう。１３人の生贄を捧げれば、魔女が蘇ると読み取れる、謎の儀式。……しかし、本当の儀式はそれではない。……奇跡的に解ける誰かを待つ。そちらこそが、本当の儀式。しかし、運命とは皮肉なもの。」,「………普通に考えれば、これはそう読み取れるでしょう。１３人の生贄を捧げれば、魔女が蘇ると読み取れる、謎の儀式。……しかし、本当の儀式はそれではない。……奇跡的に解ける誰かを待つ。そちらこそが、本当の儀式。しかし、運命とは皮肉なもの」,"""......Таково привычное толкование. Таинственный ритуал, приносящий в жертву 13 человек для возрождения ведьмы. ......Однако это не настоящий ритуал. ......Настоящий заключается в ожидании того, кто чудом разгадает эту загадку. Вот истинный ритуал. Но у судьбы своя ирония.""",""".........Essa é uma interpretação comum de se fazer. Um ritual misterioso, sacrificando treze pessoas para reviver a bruxa. ......Porém, esse não é o verdadeiro ritual. ......A espera por alguém que milagrosamente irá resolvê‐lo. Esse é o verdadeiro ritual. Mas o destino reserva uma ironia.""",[=UP],「………一般來想，倒也是能解讀為這個意思的吧。能解讀為，只要獻上 13 名活祭，魔女就會復活的，謎一樣的儀式。……但是，真正的儀式不是這個。……等待奇跡般解開這個碑文之人。才是那，真正的儀式。然而，造化弄人。」,「………一般来想，倒也是能解读为这个意思的吧。能解读为，只要献上 13 名活祭，魔女就会复活的，谜一样的仪式。……但是，真正的仪式不是这个。……等待奇迹般解开这个碑文之人。才是那，真正的仪式。然而，造化弄人。」,[=UP],[=UP],[=UP]
Willard H. Wright,"""Genji already knew. ......Maybe Kinzo set this up in the first place because he guessed that Genji knew everything.""","""Genji already knew. ...Maybe Kinzo set this up in the first place because he guessed that Genji knew everything."" ",[=UP],「源次は知っていた。……金蔵は始めから、源次が全てを知っていると思い、仕掛けたのかもしれねぇな。」,「源次は知っていた。……金蔵は始めから、源次が全てを知っていると思い、仕掛けたのかもしれねぇな」,"""Генджи уже знал. ......Кинзо мог выставить её, догадавшись, что тот всё знает.""","""Genji já sabia. ......Talvez Kinzo tenha colocado isso porque ele supôs que Genji já sabia de tudo.""",[=UP],「源次是知道的。……金藏也許是從一開始就認為源次知道一切，才布下了這個局。」,「源次是知道的。……金藏也许是从一开始就认为源次知道一切，才布下了这个局。」,[=UP],[=UP],[=UP]
Clair,"""......Was that fate a coincidence, or something engineered? I do not know. ......However, with this epitaph, the witch {f:5:Beatrice} would revive in the truest sense.""","""...Was that fate a coincidence, or something planned? I do not know. ...However, with this epitaph, the witch {f:5:Beatrice} will revive in the truest sense."" ","""......Was that fate a coincidence, or something planned? I do not know. ......However, with this epitaph, the witch Beatrice will revive in the truest sense.""",「……その運命が偶然だったのか、仕組まれたものなのか。私にはわかりません。……しかし、その碑文により、魔女ベアトリーチェは、本当の意味での復活を遂げるのです。」,「……その運命が偶然だったのか、仕組まれたものなのか。私にはわかりません。……しかし、その碑文により、魔女ベアトリーチェは、本当の意味での復活を遂げるのです」,"""......Эта судьба была случайностью или же чем‐то спланированным? Я не знаю. ......Но с этой эпитафией ведьма {f:5:Беатриче} возродится в прямом смысле.""","""......Seria uma coincidência predestinada ou algo articulado? Eu não sei. ......Mas, com esse epitáfio, a bruxa {f:5:Beatrice} deve reviver em seu mais puro sentido.""",[=UP],「……這個命運，是偶然呢，還是被人安排好的呢？我不清楚。……但是，通過這個碑文，魔女貝阿朵莉切，完成了真正意義上的復活。」,「……这个命运，是偶然呢，还是被人安排好的呢？我不清楚。……但是，通过这个碑文，魔女贝阿朵莉切，完成了真正意义上的复活。」,[=UP],[=UP],[=UP]
