Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Jessica,"""....................................""","""............"" ",[=ST],「………………………………。」,「………………………………」,""".....................""",[=UP],[=UP],[=JPC],[=JPC],[=UP],[=UP],[=UP]
,"......When she saw that, fortunately, the room didn't appear to have been messed with, she relaxed.","...When she saw that, fortunately, the room didn't appear to be messed up, she relaxed. ",[=ST],……幸いなことに、部屋が荒らされてるようには見えず、ほっとする。,[=JP],"......Когда она увидела, что, к счастью, комната была в порядке, она успокоилась.","......Quando ela o viu, felizmente, não aparentava que o quarto tivesse sido revistado, por isso ela se acalmou.",[=UP],……幸好，房中並沒有被亂翻過的跡象，鬆了一口氣。,……幸好，房中并没有被乱翻过的迹象，松了一口气。,[=UP],[=UP],[=UP]
,No one......was there. ......Of course.{n}There was nowhere for anyone to hide here.,No one...was there. ...Of course. There was nowhere for anyone to hide here. ,[=ST],誰も、……いない。……もちろんだ。人が隠れられる場所など、あるわけもない。,誰も、……いない。……もちろんだ。{n}人が隠れられる場所など、あるわけもない。,"Она никого там не застала. ......Ну разумеется.{n}В ней не было места, где кто‐нибудь мог спрятаться.",Não havia......ninguém lá. ......É claro.{n}Não havia onde alguém se esconder.,[=UP],沒人……在。……這是當然。{n}這房間才沒有能藏人的地方。,没人……在。……这是当然。{n}这房间才没有能藏人的地方。,[=UP],[=UP],[=UP]
,"Right away, Jessica locked the door behind her.{n}......Now the room was safe.","Right away, Jessica locked the door behind her. ...This way, the room was safe. ",[=ST],朱志香は咄嗟に、後手で施錠してしまう。……これで、この部屋は安全だ。,朱志香は咄嗟に、後手で施錠してしまう。{n}……これで、この部屋は安全だ。,"Джессика сразу же закрыла за собой дверь.{n}......Таким образом, в комнате стало безопасней.","Logo depois, Jessica fechou a porta às suas costas.{n}......Agora o quarto estava seguro.",[=UP],朱志香當即就把手伸到身後，鎖好了門。{n}……這下，這個房間就安全了。,朱志香当即就把手伸到身后，锁好了门。{n}……这下，这个房间就安全了。,[=UP],[=UP],[=UP]
,"She peeked under the bed and in the closet, but of course, no one was hiding.","She peeked under the bed and in the closet, but of course, no one was hiding. ",[=ST],ベッドの下もクローゼットも覗くが、もちろん誰も隠れていない。,[=JP],"Она посмотрела под кроватью и в шкафу, но, конечно, там никто не прятался.","Ela olhou debaixo da cama e atrás no armário, e é claro, não havia ninguém escondido.",[=UP],接著，她查看了下床底與衣櫃，當然，也沒人藏著。,接着，她查看了下床底与衣柜，当然，也没人藏着。,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""......Wh‐......what the hell. ...Haha, ...haha...!""","""...Wh-What the hell. ...Haha, ...haha...!"" ",[=ST],「……な、……何だってんだ。……はは、…はは…！」,[=JP],"""......Ч‐что за чёрт. ...Ха‐ха, ха‐ха!""","""......A‐......Até parece. ...Haha, ...haha...!""",[=UP],「……搞、……搞啥呀。……哈哈、…哈哈…！」,[=CHT],[=UP],[=UP],[=UP]
,"She looked at the clock. ......Ten past eleven, or just a little past that.",She looked at the clock. ...It was just past 23:10. ,[=ST],時計を見る。……２３時１０分、ちょっと過ぎ。,[=JP],Она посмотрела на часы. ......Было лишь немногим больше одиннадцати.,Ela olhou para o relógio. ......Já passava das 23:10.,[=UP],看了下鐘。……剛過 23 點 10 分。,看了下钟。……刚过 23 点 10 分。,[=UP],[=UP],[=UP]
,"As her tension lessened and fatigue came back to her entire body, she realized how messed up this whole day had been.","As her tension lessened and fatigue came back to her entire body, she realized how messed up this whole day had been. ",[=ST],緊張が抜けて、全身に疲労感が蘇ると共に、今日一日がどれほど狂っているかを知った。,[=JP],"Когда её отпустило напряжение, и усталость вернулась ко всему телу, она поняла, насколько сумасшедшим был весь этот день.","Conforme sua tensão diminuía e a fatiga retornava ao seu corpo, ela começou a perceber o quão louco havia sido aquele dia.",[=UP],緊張感一放鬆，伴隨著全身重新涌起的疲勞感，她想起了今天一整天是有多麼的瘋狂。,紧张感一放松，伴随着全身重新涌起的疲劳感，她想起了今天一整天是有多么的疯狂。,[=UP],[=UP],[=UP]
,It was still only eleven.,It was still about 23:00. ,[=ST],まだ、２３時なのだ。,[=JP],На часах было около одиннадцати.,Ainda eram 23 h.,[=UP],才，十一點啊。,才，十一点啊。,[=UP],[=UP],[=UP]
,"......The plan had been for all the cousins to get together, have fun playing around, and talk animatedly about all kinds of things together into the night.","...The plan had been for all the cousins to gather, have fun playing around, and talk animatedly about various things together into the night. ",[=ST],……いとこのみんなが集まって、楽しく遊んで、夜はみんなで色々な話に花を咲かせるつもりだった。,[=JP],"......По задумке, все кузены и кузины должны были собраться, весело поиграть и оживлённо поболтать о разных вещах до глубокой ночи.","......O plano era que todos os primos se juntassem, se divertissem e conversassem animados sobre todas as coisas que fariam durante a noite.",[=UP],……本打算堂兄妹聚聚，一起開心玩耍，一起在晚上海聊各種各樣的話題。,……本打算堂兄妹聚聚，一起开心玩耍，一起在晚上海聊各种各样的话题。,[=UP],[=UP],[=UP]
,"Normally, we would have been doing that kind of thing at this very moment.{n}Why has that......turned into this......?","Normally, we would've been doing that kind of thing right now. Why...has that turned into this...? ",[=ST],本当だったなら、今頃まさにそうしていただろう。それが、……どうしてこんなことに……？,本当だったなら、今頃まさにそうしていただろう。{n}それが、……どうしてこんなことに……？,"При нормальных обстоятельствах, мы бы сейчас и занимались такими вещами.{n}Почему... всё так обернулось?","Normalmente, estaríamos fazendo esse tipo de coisa agora.{n}Por que......as coisas acabaram assim......?",[=UP],本來的話，這會兒正在這麼做吧。{n}為什麼，……會變成這樣……？,本来的话，这会儿正在这么做吧。{n}为什么，……会变成这样……？,[=UP],[=UP],[=UP]
Ushiromiya Jessica,""".........It's all that old bastard's fault...... ......How could he do that...to Mom......to everyone.........""","""......It's all that damn geezer's fault... ...How could he do that...to Mom... to everyone......"" ",[=ST],「………全部、あのクソジジイのせいだ……。……よくも、母さんを……。みんなを………。」,「………全部、あのクソジジイのせいだ……。……よくも、母さんを……。みんなを………」,""".......Это все тот старый хрыч виноват... Как он мог... сотворить такое с мамой... со всеми...""",""".........É tudo culpa daquele velho de merda...... ......Como ele pôde fazer aquilo...com a minha mãe......com todos.........""",[=UP],「………全部，都怪那個混帳老頭……。……竟敢，把媽媽……。把大家………」,「………全部，都怪那个混帐老头……。……竟敢，把妈妈……。把大家………」,[=UP],[=UP],[=UP]
,Her head was swimming with anger and sadness...... But there was no one here to direct those emotions at.,She shook her head back and forth with anger and sadness... But there was no one here to direct those emotions at. ,[=ST],怒りと悲しみで、頭がぐるぐる回る……。しかし、その矛先を向けるべき相手は、ここにはいないのだ。,[=JP],"Она со злостью и грустью тряхнула головой взад‐вперёд...Но здесь не было никого, на кого направить свои эмоции.",Sua cabeça estava girando junto àquela raiva e tristeza...... Mas não havia ninguém para quem ela pudesse direcionar aquelas emoções.,[=UP],憤怒與悲傷令她的腦子天旋地轉……。可是，這些感情的矛頭所指之人，並不在此處。,愤怒与悲伤令她的脑子天旋地转……。可是，这些感情的矛头所指之人，并不在此处。,[=UP],[=UP],[=UP]
,"......Because of the lock, this room's security was guaranteed.{n}Remembering that one more time, Jessica somehow regained her calm......","...Because of the lock, this room's security was guaranteed. Remembering that one more time, Jessica somehow regained her calm... ",[=ST],……施錠によって、この部屋の安全は確保された。それをもう一度思い出すことにより、朱志香は何とか冷静を取り戻す……。,……施錠によって、この部屋の安全は確保された。{n}それをもう一度思い出すことにより、朱志香は何とか冷静を取り戻す……。,"......Благодаря замку, безопасность этой комнаты была гарантирована.{n}Ещё раз вспомнив об этом, Джессика каким‐то образом вернула себе спокойствие...","......Por causa da tranca, a segurança do quarto estava garantida.{n}Lembrando‐se disso mais uma vez, Jessica se acalmou um pouco......",[=UP],……通過上鎖，這間房間的安全已得到保證。{n}通過再次想起這點，朱志香總算取回了冷靜……。,……通过上锁，这间房间的安全已得到保证。{n}通过再次想起这点，朱志香总算取回了冷静……。,[=UP],[=UP],[=UP]
,If it keeps up like this and nothing happens...{n}Jessica thought that she would like to go to the dining hall and see her mother's last face.,If it keeps up like this and nothing happens... ...I want to go to the dining hall and see Mom's dead face. ,[=ST],もし、このまま何も起こらないなら。食堂に行き、母の死に顔を見たいと思った。,もし、このまま何も起こらないなら。{n}食堂に行き、母の死に顔を見たいと思った。,Если всё так и продолжится и ничего не случится...{n}Я хочу пойти в обеденный зал и увидеть лицо мамы.,Se continuar assim e nada acontecer...{n}Jessica pensou em ir à sala de jantar e ver o rosto de sua mãe pela última vez.,[=UP],接著，她想到了，如果就這麼什麼都不發生的話。{n}那就去下餐廳，見下母親的遺容。,接着，她想到了，如果就这么什么都不发生的话。{n}那就去下餐厅，见下母亲的遗容。,[=UP],[=UP],[=UP]
,"......Even though Gohda had emphasized so strongly that it was gruesome and that she definitely shouldn't look at it, even so, she wanted to see her mother's face one final time...","...Even though Gohda emphasized so strongly that it was gruesome and that I definitely shouldn't go to look at it, even so, I wanted to see her face at the end... ",[=ST],……郷田から絶対に見るべきではない惨いものだと、あれほど念を押されていても、それでもなお、最後に母の顔が見たかった…。,[=JP],"......Пусть Года и подчеркнул, что зрелище было отвратительным, и я определённо не должна смотреть на него, даже так, я всё равно хочу увидеть его в последний раз...","......Mesmo Gohda tendo enfatizado que era algo horrível e que ela definitivamente não deveria olhar, mesmo assim, ela queria ver o rosto de sua mãe uma última vez...",[=UP],……儘管被鄉田反覆叮囑了，母親的死狀慘到了絕對不該見，但儘管如此，她還是好想去見母親最後一面…。,……尽管被乡田反复叮嘱了，母亲的死状惨到了绝对不该见，但尽管如此，她还是好想去见母亲最后一面…。,[=UP],[=UP],[=UP]
,But they had been warned repeatedly that doing anything stupid would put the hostages in danger.,But we were warned repeatedly that stepping out of line even a little would put the hostages in danger. ,[=ST],だが、余計なことをすれば人質に危害が及ぶと重ねて警告されている。,[=JP],"Но нас несколько раз предупредили, что любой глупый поступок подвергнет заложников опасности.",Mas eles foram alertados diversas vezes que fazer qualquer coisa idiota colocaria os reféns em perigo.,[=UP],但是，有被多次警告過，若有多餘的舉動，就會危害人質的安全。,但是，有被多次警告过，若有多余的举动，就会危害人质的安全。,[=UP],[=UP],[=UP]
,......Could it be that locking the door was also against the rules......?,...Could it be that locking the door was also against the rules...? ,[=ST],……ひょっとして、鍵を掛けるのもルール違反に入るだろうか……？,[=JP],"......Может ли оказаться так, что запирание двери тоже против правил?",......Poderia ser que fechar a porta fosse algo considerado contra as regras......?,[=UP],……鎖門，會不會也屬於犯規呢……？,……锁门，会不会也属于犯规呢……？,[=UP],[=UP],[=UP]
,"If I close myself up in here, I alone might be saved.","If I close myself up in here, I alone might be saved. ",[=ST],ここに閉じ篭っていれば、自分だけは助かるかもしれない。,[=JP],"Если я запрусь здесь, возможно, хотя бы я одна смогу спастись.","Se eu me fechar, devo ficar segura sozinha.",[=UP],選擇在這閉守的話，也許就能令自己一人得救。,选择在这闭守的话，也许就能令自己一人得救。,[=UP],[=UP],[=UP]
,"......But if I don't open it, it will surely be against the rules, and Dad, Kanon‐kun, Shannon, Auntie Kyrie, and Doctor Nanjo...will be killed.","...But if I don't open it, it'll surely be against the rules, and Dad, Kanon-kun, Shannon, Aunt Kyrie and Doctor Nanjo... will be killed. ",[=ST],……でも、開けなければきっとルール違反で、父さんや嘉音くん、紗音、霧江叔母さんに南條先生が、…殺される。,[=JP],"......Но, если я не открою её, это наверняка будет против правил и папу, Канон‐куна, Шаннон, Кирие и Доктора Нанджо... убьют.","......Mas se eu não abrir, certamente vai ser contra as regras e meu pai, o Kanon‐kun, a Shannon, a tia Kyrie e o doutor Nanjo...serão mortos.",[=UP],……不過，不去開門一定會犯規，從而會導致爸爸和嘉音君、紗音、霧江叔母還有南條大夫，…遭到殺害。,……不过，不去开门一定会犯规，从而会导致爸爸和嘉音君、纱音、雾江叔母还有南条大夫，…遭到杀害。,[=UP],[=UP],[=UP]
,............There's no way the scales balance between five lives and my own one life.,......There's no way the scales will balance out between five lives and my own one life. ,[=ST],…………５人の命と自分１人の命なんて、天秤が釣り合うわけもない。,[=JP],".........Весы определённо не придут в равновесие, когда с одной стороны на них будут пять жизней, а с другой одна, моя собственная.",............Não há como a escala se balancear entre cinco vidas e a minha própria vida.,[=UP],…………五人的命與自己一條命，天秤根本不可能兩端齊平。,…………五人的命与自己一条命，天秤根本不可能两端齐平。,[=UP],[=UP],[=UP]
,"Jessica tightly shut her eyes, resisting the other part of herself which said ""Isn't it alright as long as {i:I} survive?"", ......headed to the door, and made to unlock it.","Jessica tightly shut her eyes, resisting the other part of herself that said ""Isn't it okay as long as I stay alive?"", ...faced the door, and made to unlock it. ",[=ST],朱志香は、自分だけ生き残れれば良いではないかと囁く、もう一人の自分の声を硬く目を瞑って耐え、……扉に向かい、鍵を外そうとした。,[=JP],"Джессика крепко закрыла глаза, сопротивляясь с другой части себя, заявляющей: ""Разве всё не в порядке, пока {i:я} жива?"" — повернулась к двери и приготовилась отпереть её.","Jessica fechou seus olhos com força, resistindo à outra parte de si que dizia ""Não está tudo bem desde que {i:eu} sobreviva?"", ......indo em direção a porta, e a destrancando.",[=UP],朱志香緊閉雙眼，抵御住了悄聲說著“只要自己能活下來不就行了嘛”的另一個自己的低語，……走向門，想要開鎖。,朱志香紧闭双眼，抵御住了悄声说着“只要自己能活下来不就行了嘛”的另一个自己的低语，……走向门，想要开锁。,[=UP],[=UP],[=UP]
,......Just then.,...At that time. ,[=ST],……その時。,[=JP],И тут.,......Quando então.,[=UP],……正在此時。,……正在此时。,[=UP],[=UP],[=UP]
,"Clap, clap, clap......",*clap* *clap* *clap*... ,[=ST],パチ、パチ、パチ……。,[=JP],*хлоп* *хлоп* *хлоп*...,[=UP],[=UP],啪、啪、啪……。,[=CHT],[=UP],[=UP],[=UP]
,"A crisp applause rang out, making Jessica's heart leap...","A crisp applause rang out, making Jessica's heart leap... ",[=ST],乾いた拍手が響き渡り、朱志香の心臓を飛び上がらせた…。,[=JP],"Раздались чёткие аплодисменты, от которых сердце Джессики чуть не выпрыгнуло у неё из груди...","Um nítido aplauso soou, fazendo o coração de Jessica disparar...",[=UP],室內回響起了清脆的拍手聲，朱志香的心臟都跳到嗓子眼了…。,室内回响起了清脆的拍手声，朱志香的心脏都跳到嗓子眼了…。,[=UP],[=UP],[=UP]
Ronove,"""If the door had remained locked, it might have been in violation of the rules, and harm could have come to the hostages. ......But even so, your own life might be saved.""","""If the door had remained locked, it might have been in violation of the rules, and harm could have come to the hostages. ...But despite that, your own life might be saved."" ",[=ST],「鍵を掛けたままなら、ルール違反ということになり、人質たちにも危害が及ぶかもしれません。……しかしそれでも、自分の命だけは助かるかもしれない。,「鍵を掛けたままなら、ルール違反ということになり、人質たちにも危害が及ぶかもしれません。……しかしそれでも、自分の命だけは助かるかもしれない」,"""Если дверь осталась бы запертой, это могло пойти вразрез с правилами и заложники бы пострадали. ......Но, несмотря на это, ваша собственная жизнь могла бы быть спасена.""","""Se a porta tivesse permanecido fechada, poderia acabar sendo uma violação das regras, e os reféns poderiam sofrer alguma repressão. ......Mas ainda assim, sua própria vida poderia ser salva.""",[=UP],「如果門就這麼鎖著，就會違反規則，而令各位人質遭受危害。……不過雖說如此，這麼做說不定能保住自己的一條命。」,「如果门就这么锁着，就会违反规则，而令各位人质遭受危害。……不过虽说如此，这么做说不定能保住自己的一条命。」,[=UP],[=UP],[=UP]
Ronove,"""However, you resisted that temptation and were about to unlock the door yourself. That bravery of yours is worthy of admiration.""","""However, you resisted that temptation and were about to unlock the door yourself. That bravery of yours is worthy of admiration."" ",[=ST],しかしあなたはその誘惑に耐え、自ら鍵を開けようとした。そのあなたの勇気は賞賛に値しますよ。」,「しかしあなたはその誘惑に耐え、自ら鍵を開けようとした。そのあなたの勇気は賞賛に値しますよ」,"""Однако вы устояли перед этим соблазном и почти открыли дверь сами. Эта ваша смелость достойна восхищения.""","""Porém, você resistiu à tentação e estava prestes a destrancar a porta você mesma. Esta sua bravura é digna de admiração.""",[=UP],「然而，您卻抵御住了這份誘惑，打算自行開鎖。您的這份勇氣值得讚賞。」,「然而，您却抵御住了这份诱惑，打算自行开锁。您的这份勇气值得赞赏。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Wh‐who...............""","""Wh-Who......"" ",[=ST],「だ、誰……………、」,[=JP],"""К‐кто...""","""Q‐Quem...............""",[=UP],「誰、誰……………，」,「谁、谁……………，」,[=UP],[=UP],[=UP]
,"I, the owner of this room, ......had searched to make sure there was nowhere any human could have been hiding... .........Where had this...man...","I, the owner of this room, ...searched everywhere a human could've been hiding, ......where did this man...come from...? ",[=ST],　この部屋に、人間が隠れられる場所など、ないって、……この部屋の主である私が調べたはずなのに、………この、男は、どこから。,この部屋に、人間が隠れられる場所など、ないって、……この部屋の主である私が調べたはずなのに、………この、男は、どこから。,"Несмотря на то, что я, как хозяйка этой комнаты, целенаправленно обыскала в ней всё, чтобы убедиться, что тут нет места, где мог бы спрятаться человек... откуда этот... мужчина...","Eu, a dona desse quarto, ......procurei pra ter certeza de que não havia nenhum humano escondido... .........Onde este homem...estava...?",[=UP],這間房間裡，根本沒有能藏人的地方。……身為這房間主人的我明明剛剛查看過，………這個，男人，是從哪兒？,这间房间里，根本没有能藏人的地方。……身为这房间主人的我明明刚刚查看过，………这个，男人，是从哪儿？,[=UP],[=UP],[=UP]
,".........There was nowhere for a {y:0:Human}{n:0:human} to hide, ......but could something that wasn't {y:0:Human}{n:0:human} have managed it.........?","......There was nowhere for a Human to hide, ...but could something non-Human have managed it......? ",[=ST],………ニンゲンが隠れられる場所はないけど、……ニンゲンじゃない存在なら、隠れられたのかな………。,[=JP],".........Здесь не было места, где мог спрятаться {y:0:Челове}{n:0:челове}к... но могло ли такое оказаться под силу кому‐то, не являющемуся {y:0:Челове}{n:0:челове}ком?",".........Não havia lugar para um {y:0:Humano}{n:0:humano} se esconder, ......mas poderia ser que algo que não fosse {y:0:Humano}{n:0:humano} conseguisse.........?",[=UP],………雖然沒有能藏“人類”的地方，……但若是並非“人類”的存在，就能藏在房中嗎………？,………虽然没有能藏“人类”的地方，……但若是并非“人类”的存在，就能藏在房中吗………？,[=UP],[=UP],[=UP]
,"I was pretty sure this was my first meeting with this largely built, middle‐aged man. ......I did not recognize this guy, who looked like a butler and bore the seal of the One‐winged Eagle.","This was supposedly my first meeting with this largely-built, middle-aged man. ...I didn't recognize this guy, who looked like a butler and bore the crest of the One-Winged Eagle. ",[=ST],その、大柄な中年の男は初対面のはず。……片翼の鷲の紋章があしらわれた、執事のような姿をするその男に、面識はなかった。,[=JP],"Это было моей первой встречей с этим плечистым мужчиной среднего возраста. ......Я не узнавала его, одетого как дворецкий и носящего герб Однокрылого Орла.",Eu tenho certeza que essa é a minha primeira vez encontrando com esse homem alto de meia‐idade. ......Eu não reconheço esse cara que parece um mordomo e usa o símbolo da Águia de Uma Asa.,[=UP],我與這位大個子的中年男性，應該是初次見面。……從未見過這位衣服上有著片翼之鷲的紋章，穿得像個管家的男子。,我与这位大个子的中年男性，应该是初次见面。……从未见过这位衣服上有着片翼之鹫的纹章，穿得像个管家的男子。,[=UP],[=UP],[=UP]
Ronove,"""A pleasure to meet you, Jessica‐sama. .........I serve as head furniture for the Master, the 27th of the 72. I am called Ronove.""","""A pleasure to meet you, Jessica-sama. ......I serve as head furniture for the Master, the 27th of the 72. I am called Ronove."" ",[=ST],「初めまして、朱志香さま。………私はお館様より家具頭を任されております、７２柱の２７位。ロノウェと申します。」,「初めまして、朱志香さま。………私はお館様より家具頭を任されております、７２柱の２７位。ロノウェと申します」,"""Рад знакомству с вами, Джессика‐сама. .........Я служу главной мебелью господину, и являюсь двадцать седьмым из семидесяти двух. Меня зовут Ронове.""","""É um prazer conhecê‐la, Jessica‐sama. .........Eu sirvo como mobília chefe do Mestre, o 27º entre os 72. Eu me chamo Ronove.""",[=UP],「初次見面，朱志香小姐。………我是獲老爺任命為家具長的，72 柱中第 27 位的，羅諾威。」,「初次见面，朱志香小姐。………我是获老爷任命为家具长的，72 柱中第 27 位的，罗诺威。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""......Rono...ue......? ............Genji...san............?""","""...Rono...ue...? ......Genji...san......?"" ",[=ST],「……ろの、うえ……？　…………源次、さん…………？」,[=JP],"""......Роно... е? ............Генджи... сан?""",[=UP],[=UP],「……{c:86EF9C:{ruby:Ronoue:羅諾…威}}……？{c:86EF9C:（詳見魔導書“羅諾威、源次”條目）}…………是，源次…………？」,「……{c:86EF9C:{ruby:Ronoue:罗诺…威}}……？{c:86EF9C:（详见魔导书“罗诺威、源次”条目）}…………是，源次…………？」,[=UP],[=UP],[=UP]
Ronove,"""......Ah, yes, ...Genji is like my little brother. Or perhaps he was my true form in this world. ......Perhaps you could even say he was a vessel.""","""...Ah yes, ...Genji is like my little brother. Or perhaps he was my true form while in this world. ...You might even say he was my vessel."" ",[=ST],「……あぁ、…源次は、私の弟のような存在。あるいはこの世界における、私の正しい姿だったのかもしれません。……依り代だった、と言ってもよいでしょうな。」,「……あぁ、…源次は、私の弟のような存在。あるいはこの世界における、私の正しい姿だったのかもしれません。……依り代だった、と言ってもよいでしょうな」,"""......Ах, да... Генджи для меня как младший брат. Возможно, он был моей настоящей формой в этом мире. ......Вероятно, можно даже сказать, что он являлся сосудом.""","""......Ah, sim, ...o Genji é como meu irmão mais novo. Ou possivelmente minha verdadeira forma neste mundo. ......Você poderia até mesmo dizer que ele é meu receptáculo.""",[=UP],「……啊啊，…源次，是相當於我弟弟的存在。又或許是在這個世界的，我的正確的外形也說不定。……說是依代也無妨吧。」,「……啊啊，…源次，是相当于我弟弟的存在。又或许是在这个世界的，我的正确的外形也说不定。……说是依代也无妨吧。」,[=UP],[=UP],[=UP]
