Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"George‐aniki was gazing through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it.","George-aniki gazed through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it. "," George-aniki gazed through a gap in the closed curtains by the window, looking down at the courtyard and the mansion that surrounded it.",譲治の兄貴は、カーテンを閉じた窓の隙間から、中庭と、それを囲む屋敷を眺めている。,[=JP],"Джордж‐аники пристально смотрел в окно через проём в занавесках, разглядывая внутренний двор и окружавший его особняк.","O George‐aniki estava olhando através da janela, por uma fresta nas cortinas fechadas, olhando para o pátio e a mansão que o rodeava.",[=UP],讓治大哥站在窗前，從緊閉的窗簾縫隙眺望著里院，以及四周的大屋。,让治大哥站在窗前，从紧闭的窗帘缝隙眺望着里院，以及四周的大屋。,[=ST],"Attraverso uno spiraglio tra le tende chiuse della finestra, il fratellone George stava scrutando la villa, e il cortile che la circondava...","George-aniki pencerenin yanındaki kapalı perdelerin aralığından, avluya ve onu çevreleyen malikaneye bakıyordu."
,"......Whether he was checking to see if any suspicious shadows would become visible through the window, ...or whether he was engaged in some deep internal conversation, ...I couldn't tell.",...I didn't know whether he was checking to see if a suspicious shadow would become visible through the window... or whether he was wondering to himself about something. ,"......I didn't know whether he was checking to see if a suspicious shadow would become visible through the window, ...or whether he was wondering to himself about something.",……不審者の影が窓に映らないか確認しているのか、…何かに対し自問自答しているのか、…わからない。,[=JP],"......Выжидал ли он, если вдруг за окном появится подозрительная тень... или о чём‐то размышлял... я не знаю.","......Se ele estava checando para ver se não havia nenhuma sombra suspeita visível através da janela, ...ou se estava envolvido em alguma conversa interior profunda, ...eu não saberia dizer.",[=UP],……他是在檢查窗戶有沒有映出可疑人物的影子嗎？…還是在對著什麼自問自答？…不清楚。,……他是在检查窗户有没有映出可疑人物的影子吗？…还是在对着什么自问自答？…不清楚。,[=ST],Non sapevo se stesse controllando se qualche ombra sospetta si sarebbe riflessa sulla finestra... o se stesse riflettendo tra sé e sé.,"......Pencereden şüpheli bir gölgenin görünüp görünmeyeceğini mi kontrol ediyordu, ...yoksa kendi içinde derin düşüncelere mi dalmıştı, ...bilemiyordum."
,Jessica was sitting at an angle on the sofa next to Aunt Natsuhi's...with a dead expression on her face.,Jessica was sitting sideways on the sofa next to Aunt Natsuhi...with a dead expression on her face. ," Jessica was sitting sideways on the sofa next to Natsuhi oba-san, ...with a dead expression on her face.",朱志香は、夏妃伯母さんの脇のソファーに斜めに腰掛け、…死んだような表情を浮かべていた。,[=JP],Джессика с безжизненным выражением лица сидела на диване рядом с тётей Нацухи.,Jessica estava em um assento numa posição diagonal e próxima à tia Natsuhi...com uma expressão sem vida em seu rosto.,[=UP],朱志香斜靠在夏妃伯母旁邊的沙發上，…一臉生無可戀的表情。,朱志香斜靠在夏妃伯母旁边的沙发上，…一脸生无可恋的表情。,[=ST],"Jessica si era seduta sul divano con una postura inclinata, accanto a zia Natsuhi... con un'espressione in volto priva di vita...","Jessica, Natsuhi Teyze'nin yanındaki kanepede belli bir açıyla...yüzündeki ölü ifadeyle oturuyordu."
,"......And every once in a while, as though she'd just remembered something, she would take out the inhaler that she had used during her asthma attack and stick it in her mouth.","...And every once in a while, as though she'd just remembered something, she'd take out the inhaler she had used during her asthma attack and stick it in her mouth. ",[=UP],……そして、時折思い出したように、あの喘息の発作の時に使っていた吸入器を取り出し、くわえていた。,[=JP],"......И время от времени, словно вспоминая о чём‐то, она вытаскивала свой ингалятор, который использовала во время приступов астмы, и засовывала его в рот.","......E de vez em quando, como se ela se lembrasse de algo, pegava o inalador que ela usava quando tinha ataques de asma e o colocava na boca.",[=UP],……時而像是回想起了什麼，取出哮喘發作時用過的吸入器，放進嘴裡。,……时而像是回想起了什么，取出哮喘发作时用过的吸入器，放进嘴里。,[=ST],"E come ogni tanto si ricordava di fare, tirava fuori l'inalatore che usava per i suoi attacchi d'asma, per poi tenerselo in bocca...","......Ve arada bir, sanki bir şey hatırlamış gibi, astım krizi sırasında kullandığı astım spreyini çıkarıp ağzına götürüyordu."
,"...I just heard it from Aniki, but, ......apparently Jessica liked Kanon‐kun.","...I just heard it from Aniki, ...but apparently Jessica liked Kanon-kun. ","...I just heard it from Aniki, but,......apparently Jessica liked Kanon-kun.",…さっき兄貴に教えられたが、……朱志香は嘉音くんのことが好きだったらしい。,[=JP],"...Я недавно услышал это от Аники, но...... вероятно, Джессике нравился Канон‐кун.","...Eu ouvi isso do aniki, mas, ......aparentemente, a Jessica gostava do Kanon‐kun.",[=UP],…剛才大哥告訴我，……朱志香似乎喜歡嘉音君。,…刚才大哥告诉我，……朱志香似乎喜欢嘉音君。,[=ST],"Il fratellone me l'aveva detto poco prima, ma... apparentemente a Jessica piaceva Kanon-kun.","...Az önce Aniki'den duydum ama, ......sanırım Jessica Kanon-kun'dan hoşlanıyormuş."
,It seems that it was such a vague thing that she hadn't realized it herself.,It was apparently so vague that she hadn't realized it herself. , It seems that it was such a vague thing that she hadn't realized it herself.,それは本人もまだ自覚に至っていない淡いものらしかった。,[=JP],"Однако не похоже, чтобы она успела толком понять что‐то сама.",Parece que havia sido algo tão vago que ela nem havia percebido.,[=UP],這份淡淡的戀情，好像連她本人都還未察覺。,这份淡淡的恋情，好像连她本人都还未察觉。,[=ST],"Sembrava fosse una sensazione così vaga, da non esserne lei stessa consapevole...",Görünüşe göre bu o kadar belirsiz bir şeydi ki kendisi bile fark etmemişti.
,...You know. It's the kind of thing that other people tend to spot before the person in question realizes it.,...You know. It's the kind of thing other people tend to spot before the person in question realizes it. ,[=UP],…ほらあれだ。周りで見ている人たちの方が、本人よりも先に察してしまうというやつだ。,[=JP],"...Вы наверняка встречались с подобным. Это одна из тех вещей, которую другие люди, наблюдающие со стороны, замечают раньше, чем её замечает и осознаёт человек, о котором идёт речь.",...Você sabe. É o tipo de coisa que outras pessoas acabam notando antes mesmo que a pessoa em questão se dê conta.,[=UP],…就是那種吧。周圍旁觀的人，比本人還要先察覺到的那種。,…就是那种吧。周围旁观的人，比本人还要先察觉到的那种。,[=ST],Sapete a cosa mi riferisco. Sono quel genere di cose che le persone attorno a noi tendono a notare prima della persona in questione...,"...Bilirsiniz işte. Bu, söz konusu kişi fark etmeden önce diğer insanların fark edebileceği türden bir şey."
,"...In that case, ......she might have first learned of her feelings when the person she liked died.",...Which means... she might've first learned of her feelings when the person she liked died. ,[=UP],…だとしたら、……想い人の死で初めて、自分の想いに気付いたのかもしれない。,[=JP],"...В таком случае...... она, возможно, впервые осознала свои чувства, когда человек, которого она любила, умер.","...Nesse caso, ......ela pode ter percebido seus próprios sentimentos quando a pessoa que ela gostava morreu.",[=UP],…果真如此的話，……那麼她說不定是由心愛之人的死，才第一次察覺到了自己的心意。,…果真如此的话，……那么她说不定是由心爱之人的死，才第一次察觉到了自己的心意。,[=ST],Se così fosse... forse si era resa conto dei suoi sentimenti solo dopo la morte del suo amato...,"...Bu durumda, ......hissettiklerini daha ilk kez sevdiği kişi öldüğünde fark etmiş olabilir."
,.........It was truly pitiful and sad.,"......It must've been so terrible, so sad. ",[=UP],………それは、とても気の毒で悲しいことに違いなかった。,[=JP],.........Это действительно грустно и печально.,.........É realmente lamentável e triste.,[=UP],………這無疑是一件，無比可怜而又無比悲哀的事。,………这无疑是一件，无比可怜而又无比悲哀的事。,[=ST],Sicuramente era in uno stato davvero miserabile e deplorevole.,.........Gerçekten acınası ve üzücüydü.
,"Come to think of it, ...Kanon‐kun had been the one to hand her that inhaler. ......Maybe she was remembering that.","Come to think of it, ...Kanon-kun was the one who handed her that inhaler. ...Maybe she was remembering that. "," Come to think of it, ...Kanon-kun had been the one to hand her that inhaler. ......Maybe she was remembering that.",そういえば、…あの吸入器は嘉音くんが差し出してた。……それを思い出しているのだろうか。,[=JP],"Если подумать, Канон‐кун был тем, кто дал ей этот ингалятор. ......Может быть, она вспоминала об этом.","Pensando nisso, ...o Kanon‐kun foi quem entregou aquele inalador para ela. ......Talvez ela estivesse se lembrando daquilo.",[=UP],說起來，…那個吸入器是嘉音君親手交給她的。……她是在回想當時的情景嗎？,说起来，…那个吸入器是嘉音君亲手交给她的。……她是在回想当时的情景吗？,[=ST],A ripensarci... Kanon-kun era colui che le aveva passato l'inalatore... Forse era quello ciò che si stava ricordando.,"Bir düşününce, ...ona o astım spreyini veren kişi Kanon-kun'du. ......Belki de bunu hatırlıyordu."
,"As for me, ......I was fishing around Grandfather's study, thinking I'd research the meaning of the magic circle on the second sheet of the letter.","I was fishing around Grandfather's study, ...thinking I'd research the meaning of the magic circle on the letter's second sheet. "," I was fishing around Grandfather's study, ...thinking I'd research the meaning of the magic circle on the second sheet of the letter.",俺は、……あの２枚目の手紙に書かれた魔法陣が何の意味を持つのか調べようと思い、祖父さまの蔵書を漁っていた。,[=JP],Что до меня...... я обыскивал кабинет дедушки с мыслью отыскать значение магического круга со второго листа письма.,"Quanto a mim, ......eu estava tentando encontrar algo entre os muitos livros do vovô, pensando que eu deveria investigar o significado do círculo mágico na segunda folha da carta.",[=UP],而我，……為了查出第二張信紙上畫的魔法陣有什麼意義，在爺爺的藏書中翻閱尋找著。,而我，……为了查出第二张信纸上画的魔法阵有什么意义，在爷爷的藏书中翻阅寻找着。,[=ST],"Io... rovistai nella libreria di nostro nonno, intento a cercare il significato del cerchio magico scritto sul secondo foglio della lettera.","Bana gelince, ......mektubun ikinci sayfasındaki büyülü çemberin anlamını araştırmak için Büyükbabamın çalışma odasını kurcalıyordum."
,"Even though we were shut up here in a defensive position, my rebellious nature made me want to keep up the offense, find some key to all of this.","Even though we were shut up here in a defensive position, my rebellious nature made me want to find some key, some way to resist. "," Even though we were shut up here in a defensive position, my rebellious nature made me want to find some key, some way to resist.",ここに閉じ篭るという守勢に回りながらも、何かの鍵を見つけたいという攻勢を維持したい俺の反抗心だった。,[=JP],"Даже несмотря на то, что мы были заперты здесь, заняв оборону, из‐за своего бунтарского характера мне захотелось найти какой‐нибудь ключ или способ дать отпор.","Mesmo que todos nós estivéssemos em uma posição defensiva, a minha natureza rebelde me fez querer ser mais ofensivo, procurando uma resposta para tudo isso.",[=UP],即便我們轉為了守勢，閉守在這裡一步不出，我的反抗之心還是想找出什麼關鍵線索來發起攻勢。,即便我们转为了守势，闭守在这里一步不出，我的反抗之心还是想找出什么关键线索来发起攻势。,[=ST],"Sebbene ci fossimo rinchiusi qui in una posizione difensiva, la mia natura ribelle mi spingeva a muovermi all'attacco, cercando qualche soluzione...","Her ne kadar burada defansif bir pozisyonda kapalı kalmış olsak da, isyankâr doğam hücuma devam etmemi, tüm bunların arkasında yatan anahtarı bulmamı istiyordu."
,"...We have plenty of time until tomorrow morning anyway.{n}No matter what I do with that time, no one can find fault with it.","...After all, we've got plenty of time before tomorrow morning. Who could fault me for how I use that time? ","...After all, we have plenty of time until tomorrow morning. No matter what I do with that time, no one can find fault with it.",…どうせ、明日の朝まで時間はたっぷりあるのだ。その時間に何をしようと、誰も咎めない。,…どうせ、明日の朝まで時間はたっぷりあるのだ。{n}その時間に何をしようと、誰も咎めない。,"...В конце концов, у нас уйма времени до завтрашнего утра.{n}Не важно, что я буду делать с этим временем, никто не будет придираться.","...De qualquer forma, nós ainda temos muito tempo até amanhã de manhã.{n}Não importa o que eu faça durante esse tempo, ninguém vai se importar.",[=UP],…反正，到明天早上還有的是時間。{n}這段時間要做什麼，誰都無法置喙。,…反正，到明天早上还有的是时间。{n}这段时间要做什么，谁都无法置喙。,[=ST],"Dopotutto, fino a domani mattina c'era un sacco di tempo. Chi potrebbe biasimarmi per come lo stavo impiegando?","...Nasıl olsa yarın sabaha kadar bolca vaktimiz var.{n}Bu süre içinde ne yaparsam yapayım, kimse bunda bir sorun görmez."
,No one else showed that much interest in this magic circle.,No one else showed that much interest in this magic circle. , No one else showed that much interest in this magic circle.,みんなは、この魔法陣にはそれほどの興味を示さなかった。,[=JP],Кроме меня никто больше не проявлял такого интереса к этому магическому кругу.,Ninguém demonstrou muito interesse nesse círculo mágico.,[=UP],大家都對這個魔法陣不感興趣。,大家都对这个魔法阵不感兴趣。,[=ST],Nessuno sembrava mostrare grande interesse per quel cerchio magico...,Başka kimse bu büyülü çembere bu kadar ilgi göstermedi.
,"...Its meaning was unknown, and once we understood it, we were sure to find some message that would cause us unnecessary anguish.","...Its meaning was unknown, and once we understood it, we were sure to find some message that would cause us unnecessary anguish. ",[=UP],…意味不明だし、わかったところで、余計に不快な思いをするメッセージが込められているのだろうと思ったに違いない。,[=JP],"...Его значение было неизвестно, но поняв его, нам определённо могло открыться какое‐нибудь послание, способное причинить ненужную боль.","...Seu significado era desconhecido, e uma vez que nós compreendíamos isso, nós tínhamos certeza que encontraríamos alguma mensagem que só nos traria angústia desnecessária.",[=UP],…大家肯定都覺得，這玩意不僅莫名其妙，而且就算能知道意思，它肯定也只會包含著讓人不快的信息吧。,…大家肯定都觉得，这玩意不仅莫名其妙，而且就算能知道意思，它肯定也只会包含着让人不快的信息吧。,[=ST],"Il suo significato era criptico, ed erano certi che in esso era incluso un messaggio che, una volta compreso, ci avrebbe causato ulteriore angoscia...",...Anlamı bilinmiyordu ve anladığımızda bize gereksiz yere acı verecek bir mesaj bulacağımız kesindi.
,......I also agreed about this.,...I felt the same way. ,[=UP],……それについては俺も同意する。,[=JP],......Я тоже разделял такую точку зрения.,......Eu também concordo com isso.,[=UP],……關於這點我也同意。,……关于这点我也同意。,[=ST],Anch'io ero della stessa opinione...,......Ben de bu konuda hemfikirdim.
,"...However, I still couldn't let it go, so I killed time pretending to research it...","...However, I couldn't just ignore it, so I killed time by going through the motions of researching it... ","...However, I couldn't just ignore it, so I killed time pretending to research it...",…だが、だからと言って放置もできず、こうして調べ物のふりをしながら時間を潰している…。,[=JP],"...Однако я не мог просто проигнорировать это, поэтому я убивал время, делая вид, что занят поисками...","...No entanto, eu ainda não posso deixar isso passar, então eu usei o tempo para pesquisar...",[=UP],…但我還是不能放任不理，於是就這樣裝模作樣地查閱著資料，消磨起了時間…。,…但我还是不能放任不理，于是就这样装模作样地查阅着资料，消磨起了时间…。,[=ST],"Tuttavia, non potevo lasciar perdere, così ammazzai il tempo tentando di investigarci...",...Ancak yine de işin peşini bırakamadım ve araştırıyormuş gibi yaparak zaman öldürdüm...
Ushiromiya George,""".........You sure are enthusiastic. ...Did you find anything that might serve as a hint...?""","""......You sure are enthusiastic. ...Did you find anything that might serve as a hint...?"" ",[=UP],「………熱心だね。…何か手掛かりになるようなことは見つけられたかい…？」,[=JP],""".........Я вижу, ты полон энтузиазма. ...Ну как, нашёл что‐нибудь, что могло бы послужить подсказкой?..""",""".........Você realmente está bem entusiasmado. ...Encontrou alguma coisa que possa servir como uma dica...?""",[=UP],「………真有幹勁啊。…有沒有找到什麼線索…？」,「………真有干劲啊。…有没有找到什么线索…？」,[=ST],"""Ti vedo pimpante... Hai trovato qualche possibile indizio...?""",""".........Çok heveslisin. ...İpucu sayılabilecek bir şey bulabildin mi...?"""
Ushiromiya Battler,"""...Not a thing. The first task is even finding a book written in Japanese. ...Just how many languages could Grandfather read? He's incredible.""","""...Not a thing. The first tough part is finding a book written in Japanese. ...Just how many languages could Grandfather read? He's incredible."" ","""...Not a thing. The first tough part is finding a book written in Japanese. ...Just how many languages could Grandfather read? He's incredible.""",「…さっぱりさ。そもそも、日本語で書かれた本を探すことからして骨だぜ。…祖父さまは一体、何ヶ国語を読めたってんだ。大したもんだぜ。」,「…さっぱりさ。そもそも、日本語で書かれた本を探すことからして骨だぜ。…祖父さまは一体、何ヶ国語を読めたってんだ。大したもんだぜ」,"""...Ничего. Первое серьёзное препятствие заключается в том, чтобы найти книгу на японском. ...На скольких языках мог читать дедушка? Он потрясает.""","""...Nada. A primeira tarefa é encontrar um livro escrito em japonês. ...Quantas línguas o vovô conseguia ler? Ele era incrível.""",[=UP],「…完全沒有。光是找出用日語寫的書就夠費勁了。…爺爺到底能讀懂幾國語言啊？真是厲害呀。」,「…完全没有。光是找出用日语写的书就够费劲了。…爷爷到底能读懂几国语言啊？真是厉害呀。」,[=ST],"""...Niente di niente. Prima di tutto, è già un'impresa trovare un libro scritto in giapponese... Quante cavolo di lingue sapeva leggere il nonno? Davvero notevole.""","""...Hiçbir şey yok. İlk görev, Japonca yazılmış bir kitap bulmak. ...Büyükbabam kaç dil biliyordu? İnanılmaz biri."""
Ushiromiya George,"""Aren't you tired, Battler‐kun? ......You should take a rest while someone else is staying awake for you. Aunt Natsuhi may be saying she'll stay vigilant all night, but there's no way her body can handle that. We should take turns sleeping.""","""Aren't you tired, Battler-kun? ...You should take a rest while someone else stays awake. Aunt Natsuhi said she'd stay up all night for us, but there's no way her body can handle that. We should take turns sleeping."" ","""Aren't you tired, Battler-kun? ......You should take a rest while someone else stays awake. Natsuhi oba-san told us to stay vigilant all night, but there's no way our bodies can handle that. We should take turns sleeping.""",「戦人くんは眠くないの？　……誰かが起きていてくれる内に休んだ方がいいよ。夏妃伯母さんは不寝番をしてくれると言ってるけど、体が持つわけない。ローテーションで休んだ方がいいよ。」,「戦人くんは眠くないの？　……誰かが起きていてくれてる内に休んだ方がいいよ。夏妃伯母さんは不寝番をしてくれると言ってるけど、体が持つわけない。ローテーションで休んだ方がいいよ」,"""Разве ты не устал, Баттлер‐кун? ......Тебе стоит отдохнуть, пока кто‐нибудь дежурит. Тётя Нацухи сказала нам оставаться бдительными всю ночь, но наши тела вряд ли справятся с этим. Нам нужно спать по очереди.""","""Você não está cansado, Battler‐kun? ......Deveria descansar um pouco enquanto alguém fica acordado no seu lugar. A tia Natsuhi podia ter dito que iria ficar de vigília a noite toda, mas não tinha como o corpo dela aguentar isso. Nós deveríamos dormir em turnos.""",[=UP],「戰人君不困嗎？……趁還有人醒著的時候休息一下比較好哦。雖說夏妃舅母說了自己會守夜不眠，但身體不可能吃得消。還是輪流休息比較好。」,「战人君不困吗？……趁还有人醒着的时候休息一下比较好哦。虽说夏妃舅母说了自己会守夜不眠，但身体不可能吃得消。还是轮流休息比较好。」,[=ST],"""Non sei stanco, Battler-kun...? Dovresti riposarti, mentre qualcun'altro resta sveglio. Zia Natsuhi ci ha detto di restare vigili per tutta la notte, ma i nostri corpi non reggeranno mai. Dovremmo fare dei turni di riposo.""","""Battler-kun, yorulmadın mı? ......Başkası senin için uyanık kalırken sen biraz dinlenmelisin. Natsuhi Teyze bütün gece uyanık kalacağını söylüyor olabilir ama vücudunun bunu kaldırabilmesine imkan yok. Sırayla uyumalıyız."""
Ushiromiya Battler,"""Then you sleep first, Aniki. .........I'm gonna keep on with my little research until the drowsiness hits.""","""Then you sleep first, Aniki. ......I'll keep researching 'til I get sleepy."" ","""Then you sleep first, Aniki. .........I'll keep researching until I get sleepy.""",「じゃあ、兄貴が先に休めよ。………俺は眠気が来るまで、ちょいと調べ物をしてるさ。」,「じゃあ、兄貴が先に休めよ。………俺は眠気が来るまで、ちょいと調べ物をしてるさ」,"""Тогда первым спи ты, Аники. .........Я буду искать до тех пор, пока не захочу спать.""","""Então você pode dormir primeiro, Aniki. ........Eu vou continuar a minha pequena pesquisa até que bata o sono.""",[=UP],「那，大哥你先休息吧。………我在睡意來襲之前，再稍微查一會。」,「那，大哥你先休息吧。………我在睡意来袭之前，再稍微查一会。」,[=ST],"""Allora riposa prima tu, fratellone... Io cercherò per un altro po', finché non mi verrà sonno.""","""O zaman Aniki, önce sen uyu. .........Yorulana kadar küçük araştırmamı sürdüreceğim."""
