Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ushiromiya Battler,"""Right. ......I doubt that these things were the primary cause of their deaths.""","""Right. ...I doubt those things were the primary cause for their deaths."" ","""Right. ......I doubt that these things were the primary cause for their deaths. """,「だな。……まさかこっちが、主たる死因のわけはねぇだろうよ。」,「だな。……まさかこっちが、主たる死因のわけはねぇだろうよ」,"""Кто знает. ......У меня сомнения, что это стало основной причиной их смерти.""","""É o que parece. ......Tenho minhas dúvidas se isto foi a causa primária de suas mortes.""",[=UP],「是呢。……那個再怎麼說，都不可能會是主要死因啊。」,「是呢。……那个再怎么说，都不可能会是主要死因啊。」,[=UP],[=UP],[=UP]
,"...The two stake‐like weapons decorated with an occult design that were lying on the ground...had been found driven into Uncle Krauss's thigh area, and near Aunt Natsuhi's calf.","Right there...lay two stake-like weapons decorated with an occult design, which had been found driven into Uncle Krauss's thigh area... and near Aunt Natsuhi's calf. ","...There lay two stake-like weapons decorated with an occult design, which had been found driven into Krauss oji-san's thigh area, and near Natsuhi oba-san's calf.",…そこに転がる２本のオカルト意匠の施された杭状の凶器は、発見時には、蔵臼伯父さんの太股付近に、夏妃伯母さんのふくらはぎ付近に、それぞれ打ち込まれていた。,[=JP],"...В телах находились напоминающие колья орудия оккультного вида, одно из которых было загнано в область бедра дяди Краусса, а другое торчало из голени тёти Нацухи.","...Duas armas símiles à estacas com adornos semelhantes à um design oculto que estavam no chão...foram encontradas penetradas na região da coxa do tio Krauss, e próximo a panturrilha da tia Natsuhi.",[=UP],…倒在那的兩根有著神秘學風格圖案的樁狀凶器，在發現時，被分別打進了藏臼伯父的大腿處，與夏妃伯母的腿肚子處。,…倒在那的两根有着神秘学风格图案的桩状凶器，在发现时，被分别打进了藏臼伯父的大腿处，与夏妃伯母的腿肚子处。,[=UP],[=UP],[=UP]
,"When we had found these sticking out of my parents' forehead and chest, we had decided to leave them exactly as they were for the police and to preserve the crime scene, ......but Jessica no longer cared about such matters, and immediately pulled the stakes out of her parents' forsaken bodies.","When we found these sticking out of my parents' forehead and chest, we decided to preserve the crime scene and leave them for the police, ...but Jessica didn't care about such matters and immediately pulled the stakes out of her parents' forsaken bodies. "," When we had found these sticking out of my parents' forehead and chest, we had decided to leave them for the police and to preserve the crime scene, ......but Jessica didn't care about such matters and had immediately pulled the stakes out of her parents' forsaken bodies.",親父たちの額やら胸やらに突き刺さっていた時は、警察が来るまでの現場保全のためにと、抜くことさえ許されなかったが、……もはや朱志香はそんなことは構わず、痛々しい姿の二人のために、すぐに抜き取った。,[=JP],"Когда мы обнаружили их торчащими во лбу и в груди у моих родителей, мы решили оставить их для полиции, чтобы сохранить место преступления, но Джессику нисколько не волновали подобные вопросы, и она тут же выдернула колья из тел своих родителей.","Quando encontramos essas coisas cravadas nas testa e no peito dos meus pais, nós decidimos deixar exatamente onde estavam para preservar a cena do crime para a polícia, ......mas a Jessica já não se importava mais com isso, e imediatamente retirou as estacas dos corpos desamparados de seus pais.",[=UP],雖說扎在老爸他們額頭、胸口等上的那幾根樁，為了在警察到來之前保存現場，連拔都不允許拔，……但朱志香已經不在乎這種事了，馬上替暴露著慘狀的兩人拔下了樁。,虽说扎在老爸他们额头、胸口等上的那几根桩，为了在警察到来之前保存现场，连拔都不允许拔，……但朱志香已经不在乎这种事了，马上替暴露着惨状的两人拔下了桩。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""......So we've found all five gouged corpses now, in the head, chest, stomach, knee, and leg.""","""...By now, bodies gouged in the head, chest, stomach, knee, and leg have been found."" ","""......By now, bodies gouged in the head, chest, stomach, knee, and leg have been found.""",「……これで、頭、胸、腹、膝、足の５つを抉られた死体が出たわけね。」,「……これで、頭、胸、腹、膝、足の５つを抉られた死体が出たわけね」,"""......Теперь уже обнаруженные тела оказались пробиты в голову, грудь, живот, колено и голень.""","""......Com isso encontramos todos os cinco corpos goivados agora, na cabeça, no peito, no estômago, no joelho e na perna.""",[=UP],「……這下就已經出現了，頭、胸、腹、膝、足五具被剜的屍體了呢。」,「……这下就已经出现了，头、胸、腹、膝、足五具被剜的尸体了呢。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Uuuuhhhghhhhuu, shit, shit shit!! I'll frickin' kill that murderer, kill him!! UwaaAA{0}AAaa{0}aaHHH...!!""","""Aaaaaaaaahh, damn it, damn it, damn it!! I'll kill that murderer, kill him!! Uwaaaaaaaaaahhh...!!"" ","""Oooooooohhhhh, damn it damn it damn it!! I'll kill that murderer, kill him!! Uwaaaaaaaaaahhh...!!""",「ううぅううぅうぅ、くそくそくそ！！　犯人め、殺してやるッ、殺してやるッ！！　うわああぁあぁぁぁぁ…！！」,[=JP],"""О‐о‐о‐о‐о‐о‐о‐о, гад, гад, гад!!! Я убью тебя, душегуб, убью тебя!!! Ува‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!..""","""Uuuuhhhghhhhuu, merda, merda merda!! Eu vou matar o culpado, eu vou acabar com ele!! UwaaAA{0}AAaa{0}aaHHH...!!""",[=UP],「嗚嗚嗚嗚嗚嗚嗚嗚，可惡可惡可惡！！死犯人，我要殺了你，殺了你！！嗚哇啊啊啊啊啊啊啊啊…！！」,「呜呜呜呜呜呜呜呜，可恶可恶可恶！！死犯人，我要杀了你，杀了你！！呜哇啊啊啊啊啊啊啊啊…！！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""......Everything as far as the eighth twilight is finished now. ...Is this going to continue onto the ninth twilight? ......The witch revives, and none shall be left alive.""","""...With this, the eighth twilight has been completed. ...Is this going to continue onto the ninth twilight? ...The witch shall be revived, and none shall be left alive."" ","""......With this, the eighth twilight has been completed. ...Is this going to continue onto the ninth twilight? ......The witch shall be revived, and none shall be left alive.""",「……第八の晩まではこれで終わったわ。…続くは第九の晩なの？　……魔女は蘇り、誰も生き残れはしない。」,「……第八の晩まではこれで終わったわ。…続くは第九の晩なの？　……魔女は蘇り、誰も生き残れはしない」,"""......На этом должны завершиться восьмые сумерки. ...Значит ли это, что продолжение будет и на девятые сумерки? ......Ведьма будет возрождена, и никого не останется в живых.""","""......Tudo até o oitavo crepúsculo foi concluído. ...Isso vai continuar no nono crepúsculo? ......A bruxa revive, e ninguém deve sobreviver.""",[=UP],「……直至第八晚都已經結束了。…接下來，會是第九晚嗎？……魔女復甦，無人生還。」,「……直至第八晚都已经结束了。…接下来，会是第九晚吗？……魔女复苏，无人生还。」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Bring it on, dammit... ......When it says the witch revives, ...that means the culprit's gonna make his grand appearance, right?!""","""Bring it on... ...If the witch revives, ...that means the culprit is gonna make his grand appearance, right?! ","""Bring it on.........If the witch revives, ...that means the culprit is going to make his grand appearance, right?! ",「上等だぜ…。……魔女が蘇るってことは、…犯人が堂々と姿を現してくれるってことなんだろ？！,「上等だぜ…。……魔女が蘇るってことは、…犯人が堂々と姿を現してくれるってことなんだろ？！」,"""Пусть появляется... ......Если ведьма оживёт, это значит, что преступник собирается показать себя, верно?!""","""Pode vir, droga... ......Quando diz que a bruxa vai reviver, ...isso significa que o culpado vai fazer sua grande aparição, certo?!""",[=UP],「好得很…。……所謂魔女復甦，…就是指，犯人會堂堂正正地現身吧？！」,「好得很…。……所谓魔女复苏，…就是指，犯人会堂堂正正地现身吧？！」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Bull{i:shit} no one's gonna be left alive... ......I'll kill him myself...! I'll make sure I kill whoever murdered Mom and Dad, with my own two hands...!!""","No one's going to be left alive? Bullshit... ...I'll kill him...! I'll definitely kill the culprit who killed Dad and Mom with my own hands...!!"" ","No one's going to be left alive? Bullshit.........I'll kill him...! I'll make sure I kill the culprit who killed Dad and Mom with my own hands...!!""",何が誰も生き残れないだ…。……私が殺してやる…！　父さんと母さんを殺した犯人を、この手で絶対に殺してやる…！！」,「何が誰も生き残れないだ…。……私が殺してやる…！　父さんと母さんを殺した犯人を、この手で絶対に殺してやる…！！」,"""И кто в живых остался — будет мёртв? {i:Бред}... ......Я убью его!.. Уж я позабочусь собственными руками расправиться с убийцей папы и мамы!!!""","""Ô caramba que ninguém vai sobreviver... ......Eu mesma vou matá‐lo...! Vou ter certeza de matar quem for que seja que tenham matado meus pais, com as minhas próprias mãos...!!""",[=UP],「什麼無人生還啊…。……我要殺了她…！絕對要用這雙手，殺死殺害爸爸媽媽的犯人…！！」,「什么无人生还啊…。……我要杀了她…！绝对要用这双手，杀死杀害爸爸妈妈的犯人…！！」,[=UP],[=UP],[=UP]
,"Jessica howled furiously, her emotions laid bare. ......To avoid being crushed by her grief, she could do nothing but resist it with anger.","Jessica let her emotions flow out as she howled furiously. ...To avoid being crushed by grief, she could do nothing but resist it with anger. ","Jessica let her emotions flow out as she howled furiously.......To avoid being crushed by her grief, she could do nothing but resist it with anger.",朱志香は感情をむき出しにして吼え猛る。……悲しみに押し潰されないためには、怒りでそれに抗う他がないのだ。,[=JP],"Джессика, воя от горького гнева, позволила всем своим эмоциям выйти наружу. ......Чтобы не оказаться раздавленной горем, ей ничего не оставалось, кроме как противопоставить этому свой гнев.","Jessica rugiu em fúria, com suas emoções à flor da pele. ......Para evitar ser esmagada por sua tristeza, ela não podia fazer nada além de resistir com sua fúria.",[=UP],朱志香顯露出亢奮的感情，激動地吼叫著。……要想不被悲傷壓垮，除了以憤怒對抗外，別無他法。,朱志香显露出亢奋的感情，激动地吼叫着。……要想不被悲伤压垮，除了以愤怒对抗外，别无他法。,[=UP],[=UP],[=UP]
Ushiromiya Eva,""".........We still...haven't found George. ...Jessica‐chan, and the rest of you, you can stay here if you want. I'll go to the mansion.""","""...We still...haven't found George. ...Jessica, you children had better stay here. I'll go into the mansion."" ","""......We still, ...haven't found George. ...Jessica, you children better stay here. I'll go in the mansion.""",「………まだ、…譲治が見つかってないわ。…朱志香ちゃんたちは、ここにいたければいるといい。私は屋敷へ行くわ。」,「………まだ、…譲治が見つかってないわ。…朱志香ちゃんたちは、ここにいたければいるといい。私は屋敷へ行くわ」,"""......Мы всё ещё... не нашли Джорджа. ...Джессика, вам, детям, лучше оставаться здесь. Я иду в особняк.""",""".........Nós ainda...não encontramos o George. ...Jessica‐chan, e o resto de vocês, podem ficar aqui se quiserem. Eu vou voltar para a mansão.""",[=UP],「………還沒，…找到讓治哦。…朱志香你們想待在這的話，就待這好了。我去大屋。」,「………还没，…找到让治哦。…朱志香你们想待在这的话，就待这好了。我去大屋。」,[=UP],[=UP],[=UP]
Nanjo Terumasa,"""E‐Eva‐san, we mustn't split up...!! It is dangerous if we do not all stick together...!""","""E-Eva-san, we mustn't split up...!! It's dangerous if we do not all stick together...!"" ","""E, Eva-san, we mustn't split up...!! It is dangerous if we do not all stick together...!""",「え、絵羽さん、バラバラに行動してはいけない…！！　みんなで一緒に行動しなくては危険です…！」,[=JP],"""Е... Ева‐сан, нам не следует разделяться! Это опасно, если мы не будем держаться вместе!""","""E‐Eva‐san, nós não devíamos nos separar...!! Vai ser mais perigoso se não ficarmos todos juntos...!""",[=UP],「繪、繪羽，不可以分散行動…！！不大家一起行動的話，是很危險的…！」,「绘、绘羽，不可以分散行动…！！不大家一起行动的话，是很危险的…！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""There's nothing we can do for Nii‐san or his wife. But George may be still alive somewhere...! I have no time to waste here...!!""","""There's nothing we can do for Nii-san or his wife. But George may be still alive somewhere...! I have no time to waste here...!!"" ","""There's nothing we can do for Nii-san or his wife. But George may be still alive somewhere...! I have no time to waste here...!!""",「兄さんたちはもうどうしようもないわ。でも譲治はまだどこかで生きてるかも知れない…！　ここで時間を潰してる暇はないのよ…！！」,[=JP],"""Мы уже ничего не сможем сделать для нии‐сана и его жены. Но Джордж всё ещё может где‐то находиться живым!.. Я не могу попусту тратить здесь время!""","""Não há nada que possamos fazer pelo nii‐san ou sua esposa. Mas o George ainda pode estar vivo em algum lugar...! Eu não posso perder tempo aqui...!!""",[=UP],「哥他們已經沒救了。但是，讓治說不定在哪還活著…！沒工夫在這浪費時間喲…！！」,「哥他们已经没救了。但是，让治说不定在哪还活着…！没工夫在这浪费时间哟…！！」,[=UP],[=UP],[=UP]
,"As Auntie Eva screamed this, Jessica glared at her.","As Aunt Eva screamed this, Jessica glared at her. ","As Eva oba-san screamed this, Jessica glared at her.",絵羽伯母さんがそう叫ぶと、朱志香はぎょろりと睨みつける。,[=JP],"Когда тётя Ева прокричала это, Джессика зло посмотрела на неё.","Quando a tia Eva gritou isso, a Jessica olhou para ela.",[=UP],聽繪羽姑母這麼一喊，朱志香便狠狠地瞪向了她。,听绘羽姑母这么一喊，朱志香便狠狠地瞪向了她。,[=UP],[=UP],[=UP]
,"...Auntie Eva had no more time to bother about the dead.{n}She was more concerned for the safety of her only son, who was yet to be seen.","...Eva had no more time to bother about the dead. She was more concerned for the safety of her only son, who had yet to be seen. ","...Eva had no more time to bother about the dead. She was more concerned for the safety of her only son, who had yet to be seen.",…彼女にはもはや、死者にこれ以上構う暇はないのだ。まだ姿の見えない一人息子の安否の方が気がかりなのだ。,…彼女にはもはや、死者にこれ以上構う暇はないのだ。{n}まだ姿の見えない一人息子の安否の方が気がかりなのだ。,"...У Евы больше не оставалось времени, чтобы переживать за мёртвых.{n}Её гораздо больше беспокоила безопасность её единственного сына, которого она до сих пор не увидела.","...A tia Eva não tem mais tempo para se preocupar com os mortos.{n}Ela está mais preocupada com a segurança do seu único filho, que ainda não havia sido encontrado.",[=UP],…她已完全不想再在死者身上花一點點時間了。{n}讓她更為擔心的是，那還不見踪影的獨子的安危。,…她已完全不想再在死者身上花一点点时间了。{n}让她更为担心的是，那还不见踪影的独子的安危。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Jessica‐chan, you should stay by your father and mother's side. I'll make a short trip to the mansion. Battler‐kun and Doctor Nanjo, you two can stay here with her as well.""","""Jessica-chan, you should stay by your father and mother's side. I'll make a short trip to the mansion. Battler-kun and Doctor Nanjo, you two can stay here as well."" ","""Jessica-chan, you should stay by your father and mother's side. I'll make a short trip to the mansion. Battler-kun and Doctor Nanjo, you two can stay here as well.""",「朱志香ちゃんはここでお父さんとお母さんの傍にいるといい。私はちょっと屋敷に行ってくるわ。戦人くんも南條先生もここにいてくれていい。」,「朱志香ちゃんはここでお父さんとお母さんの傍にいるといい。私はちょっと屋敷に行ってくるわ。戦人くんも南條先生もここにいてくれていい」,"""Джессика‐чан, ты можешь оставаться со своими отцом и матерью. Я быстро сбегаю в особняк. Баттлер‐кун и доктор Нанджо, вы оба можете оставаться здесь.""","""Jessica‐chan, você deve ficar ao lado do seu pai e da sua mãe. Eu vou fazer uma rápida visita à mansão. Battler‐kun, Doutor Nanjo, vocês dois podem ficar aqui com ela.""",[=UP],「朱志香就這麼留在父母身邊好了。我稍微去下大屋。戰人君與南條大夫也留這好了。」,「朱志香就这么留在父母身边好了。我稍微去下大屋。战人君与南条大夫也留这好了。」,[=UP],[=UP],[=UP]
,"After saying this and leaving no time for debate, Auntie Eva rushed out of the arbor.","After arbitrarily saying this, Aunt Eva rushed out of the arbor. ","After arbitrarily saying this, Eva oba-san rushed out of the arbor.",絵羽伯母さんは、それだけを一方的に言うと、東屋を飛び出していく。,[=JP],"После этих торопливо сказанных слов, тётя Ева выбежала из беседки.","Após dizer isso e partir sem tempo para discutir, a tia Eva saiu apressada do gazebo.",[=UP],繪羽姑母單方面地說完這段話後，便跑出了亭子。,绘羽姑母单方面地说完这段话后，便跑出了亭子。,[=UP],[=UP],[=UP]
,"I called out for her to stop, but there was no way she would listen.","I called out to stop her, but there was no way she would listen. "," I called out to stop her, but there was no way she would listen.",俺が、待てよと声を掛けるが、足を止めるわけもなかった。,[=JP],"Я крикнул, чтобы она остановилась, но вряд ли она меня услышала.","Eu a chamei dizendo para parar, mas até parece que ela iria me ouvir.",[=UP],雖然我叫她等等，但她根本不可能停下腳步。,虽然我叫她等等，但她根本不可能停下脚步。,[=UP],[=UP],[=UP]
,"...However, by now, being alone in this situation meant nothing short of death.","...However, being alone in this situation meant nothing short of death. ","...However, being alone in this situation meant nothing short of death.",…しかし、この状況下でひとり孤立することは、今や死を意味する。,[=JP],...Однако оставаться в одиночестве в подобной ситуации означало лишь верную смерть.,"...Porém, nesse momento, ficar sozinho em uma situação como essa significa nada menos que a morte.",[=UP],…不過，在現在這個狀況下，孤立就意味著死。,…不过，在现在这个状况下，孤立就意味着死。,[=UP],[=UP],[=UP]
,"If we silently watched her leave, it would be the same as letting her die.{n}As long as Auntie Eva was unwilling to stop, we would have no choice but to follow her.","If we silently watched her leave, it would be the same as letting her die. Since Aunt Eva was unwilling to stop, we had no choice but to follow her. "," If we silently watched her leave, it would be the same as letting her die. Since Eva oba-san was unwilling to stop, we had no choice but to follow her.",黙って行かせれば、それは見殺しを意味するのだ。絵羽伯母さんが足を止めない以上、俺たちは彼女を追うしかない。,黙って行かせれば、それは見殺しを意味するのだ。{n}絵羽伯母さんが足を止めない以上、俺たちは彼女を追うしかない。,"Если мы молча позволим ей уйти, то практически обречём её на смерть.{n}Поскольку тётя Ева отказывалась остановиться, у нас не было другого выбора, кроме как следовать за ней.","Se ficarmos em silêncio vendo ela se distanciar, seria o mesmo que a deixar morrer. Como a tia Eva estava decidida a não parar, não tivemos outra escolha a não ser segui‐la.",[=UP],一聲不吭地讓她去，意味著見死不救。{n}既然繪羽姑母不肯停步，那就只好由我們去追她了。,一声不吭地让她去，意味着见死不救。{n}既然绘羽姑母不肯停步，那就只好由我们去追她了。,[=UP],[=UP],[=UP]
,"......And, while it may be cruel to say so, Uncle Krauss and Aunt Natsuhi were already dead, so there was nothing more we could do for them...","...And, while it may be cruel to say so, Uncle Krauss and Aunt Natsuhi were already dead, so there was nothing more we could do for them... ","......And, while it may be cruel to say so, Krauss oji-san and Natsuhi oba-san were already dead, so there was nothing more we could do for them...",……それに、残酷ではあるが、蔵臼伯父さんたちはすでに死んでいて、これ以上できることは何もない…。,[=JP],"......И пусть даже жестоко так говорить, но дядя Краусс и тётя Нацухи были уже мертвы, поэтому для них мы ничего сделать больше не могли...","......E, ao mesmo tempo que pode ser cruel dizer isso, o tio Krauss e a tia Natsuhi já estão mortos, então não há mais nada que possamos fazer por eles...",[=UP],……而且，雖說很是殘酷，但藏臼伯父他們已經死了，再待著也無事可做…。,……而且，虽说很是残酷，但藏臼伯父他们已经死了，再待着也无事可做…。,[=UP],[=UP],[=UP]
,"In the end, we had no choice but to console Jessica and head for the mansion together.","In the end, we had no choice but to console Jessica and head for the mansion together. "," In the end, we had no choice but to console Jessica and head for the mansion together.",結局、俺たちは、朱志香を慰めて、全員で屋敷に行く他なかった。,[=JP],"В итоге, у нас не было другого выбора, кроме как, утешая Джессику, вместе последовать в особняк.","No fim, não tivemos escolha além de consolar a Jessica e irmos juntos para a mansão.",[=UP],結果，我們只好決定，在安慰了朱志香後，全員一起去大屋。,结果，我们只好决定，在安慰了朱志香后，全员一起去大屋。,[=UP],[=UP],[=UP]
,"...Fortunately, Jessica stood up.","...Fortunately, Jessica stood up. ",[=UP],…幸い、朱志香は立ち上がってくれた。,[=JP],"...К счастью, Джессика сама поднялась.","...Felizmente, a Jessica se levantou.",[=UP],…幸好，朱志香也振作了起來。,…幸好，朱志香也振作了起来。,[=UP],[=UP],[=UP]
