Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,......What is this?,...What is this? ,......What is this? ,……どういうこと？,[=JP],......Как?,......O que isso significa?,[=UP],……怎麼回事？,……怎么回事？,[=UP],[=UP],[=UP]
,I thought I told them to lock the doors and windows of the mansion tightly after everyone left for the guesthouse.,I thought I told them to lock the doors and windows of the mansion tightly after everyone left for the guesthouse. ,[=UP],彼女らがゲストハウスへ行った後、屋敷は厳重に戸締りをさせたはず。,[=JP],"Я же сказала наглухо запереть двери и окна особняка после того, как все уйдут в домик для гостей.",Tenho certeza que pedi para que fechassem as portas e janelas da mansão depois que todos a deixassem em direção à casa de hóspedes.,[=UP],在她們去了賓館後，我應該是命人毫無遺漏地鎖好了大屋的門窗。,在她们去了宾馆后，我应该是命人毫无遗漏地锁好了大屋的门窗。,[=UP],[=UP],[=UP]
,So why is Eva here...?!,So why is Eva here...?! , So why is Eva here...?! ,それなのに、どうして絵羽がこんなところへ…？！,[=JP],Так почему Ева здесь?!,Então por que a Eva está aqui...?!,[=UP],可儘管如此，為什麼繪羽會在這裡…？！,可尽管如此，为什么绘羽会在这里…？！,[=UP],[=UP],[=UP]
,"Natsuhi ran up to the door, responded with a small knock, and spoke through the door in a quiet voice.","Natsuhi ran up to the door, responded with a small knock, and spoke through the door in a quiet voice. ",[=UP],夏妃は扉に駆け寄ると、小さくノックを返し、扉越しに小声で告げた。,[=JP],"Нацухи подбежала к двери, ответила тихим стуком и тихо сказала через дверь","Natsuhi correu até a porta, respondeu com uma leve batida, e falou através da porta com um tom de voz ameno.",[=UP],夏妃跑到門邊，輕輕敲了敲門以示回應，然後她隔著門小聲說道。,夏妃跑到门边，轻轻敲了敲门以示回应，然后她隔着门小声说道。,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,""".........What do you want? Keep your voice down.""","""......What is it? You're too noisy!"" ",""".........What is it? You're too noisy.""",「………何事ですか、騒々しいッ。」,「………何事ですか、騒々しいッ」,""".........В чём дело? Не кричите.""",""".........O que você quer? Faça silêncio.""",[=UP],「………什麼事，太吵了。」,「………什么事，太吵了。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Natsuhi nee‐san...?! Why are you in Father's study at this hour?!""","""Natsuhi nee-san...?! Why are you in Father's study at this hour?!"" ","""Natsuhi nee-san...?! Why are you in Father's study at this hour?!""",「夏妃姉さん…？！　何で、こんな時間にあんたがお父様の書斎にいるのよッ！」,[=JP],"""Нацухи?! Что ты делаешь в кабинете отца в такой час?!""","""Natsuhi nee‐san...?! Por que está no estúdio do pai a essa hora?!""",[=UP],「夏妃姐姐…？！為什麼，你會在這種時間待在爸的書房裡？！」,「夏妃姐姐…？！为什么，你会在这种时间待在爸的书房里？！」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""......I told you to be quiet! Have you forgotten that the head treasures peace and silence above all else...?!""","""...I told you to be quiet! Have you forgotten that the Head values peace and silence more than anything else...?!"" ","""......I told you to be quiet! Have you forgotten that the head likes peace and silence more than anything else...?!""",「……静かになさいと申し上げています！　当主様が何よりも沈黙と静寂を好まれることをお忘れですか…！」,[=JP],"""......Я же сказала — тише! Вы забыли, что глава любит тишину и покой больше всего на свете?!""","""......Eu disse para falar baixo! Se esqueceu que o chefe valoriza a paz e o silêncio acima de tudo...?!""",[=UP],「……我在叫你安靜！難道你忘了，當主大人最喜好沉默與寂靜…？！」,「……我在叫你安静！难道你忘了，当主大人最喜好沉默与寂静…？！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Now's not the time to be saying that!! Stop harping on that and open up quickly!! Bring Father out!!""","""Now's not the time to be saying that!! Stop harping on that, and open up quickly!! Bring Father out!!"" ",[=UP],「今はそんなこと言ってる場合じゃないのよ！！　御託はいいから、とっととここを開けなさいッ！！　お父様を出して！！」,[=JP],"""Сейчас не время! Прекрати давить на это и немедленно открой! Приведи отца!!!""","""Não é hora de ficar dizendo isso!! Deixe de ser pretensiosa e abra logo!! Tire o pai daí!!""",[=UP],「現在可不是說這種話的時候喲！！別廢話了，快點開門吧！！叫爸出來！！」,「现在可不是说这种话的时候哟！！别废话了，快点开门吧！！叫爸出来！！」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""The head just went to sleep! I don't know what business you have, but I will listen to it tomorrow!""","""The Head just went to sleep! I don't know what business you have, but I will deal with it tomorrow!"" ",[=UP],「当主様は先ほどお休みになられたばかりですッ！　何の御用か存じませんが、明日、私が伺います！」,[=JP],"""Глава только что пошёл спать! Не знаю, какое у вас дело, но я выслушаю его не раньше утра!""","""O chefe quer dormir agora! Não sei o que quer tratar, mas irei ouvi‐la amanhã!""",[=UP],「當主大人剛於方才就寢！雖不知有何事，但明天，我會告訴爸的！」,「当主大人刚于方才就寝！虽不知有何事，但明天，我会告诉爸的！」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""I don't have any business with you!! Just open up right now!!""","""I don't have any business with you!! Just open up right now!!"" ",[=UP],「あんたなんかに用はないわよッ！！　いいからさっさとここを開けなさいッ！！」,[=JP],"""К тебе у меня никаких дел нет! Сейчас же открой!!!""","""Não tenho nada a tratar com você!! Só abre essa porta logo!!""",[=UP],「又不是要找你！！好了好了，你就快把門開了吧！！」,「又不是要找你！！好了好了，你就快把门开了吧！！」,[=UP],[=UP],[=UP]
,"Sometimes, all one's schemes and assumptions can fall apart due to the most direct, simple, and emotional of strategies.","Sometimes, multiple schemes and assumptions can fall apart due to the most direct, simple, and emotional of strategies. ","Sometimes, multiple schemes and hypotheses can fall apart due to the most direct, simple, and emotional of strategies.",時に、数々の知略や想定は、もっとも愚直で単純で感情的な一手に翻弄されることがある。,[=JP],"Иногда множество схем и предположений могут развалиться из‐за самых прямых, простых и эмоциональных стратегий.","Às vezes, todos os esquemas e suposições de alguém, podem se despedaçar devido a mais direta, mais simples e emocional estratégia.",[=UP],有時，準備良多的智謀與假設，反倒會被最為愚直、單純、衝動的一招所打亂。,有时，准备良多的智谋与假设，反倒会被最为愚直、单纯、冲动的一招所打乱。,[=UP],[=UP],[=UP]
,This is bad...,This is bad... , This is bad...,このままでは、まずい…。,[=JP],Дело плохо...,Isso é mau...,[=UP],這樣下去就糟了…。,这样下去就糟了…。,[=UP],[=UP],[=UP]
,"If I open the door, Eva will probably throw herself forwards and rush into the study.","If I open the door, Eva will probably throw herself forwards and rush into the study. "," If I open the door, Eva will probably throw herself forwards and rush into the study.",もしここを開ければ、絵羽は自分を突き飛ばして書斎の中に雪崩れ込んでくるだろう。,[=JP],"Если я открою, Ева оттолкнёт меня и ворвётся в кабинет.","Se eu abrir a porta, a Eva provavelmente vai se atirar para dentro do estúdio na mesma hora.",[=UP],只要一打開這扇門，繪羽就會一把將我推開，衝進書房吧。,只要一打开这扇门，绘羽就会一把将我推开，冲进书房吧。,[=UP],[=UP],[=UP]
,"Now, I can't even open this door...!","Now, I can't even open this door...! "," Now, I can't even open this door...! ",もはや、ここを開けることさえままならない…！,[=JP],Сейчас я даже не могу открыть эту дверь!..,Não posso abrir a porta agora...!,[=UP],現在，連打開這扇門都已是萬萬不可…！,现在，连打开这扇门都已是万万不可…！,[=UP],[=UP],[=UP]
,"At that moment, the phone suddenly rang.","At that moment, the phone suddenly rang. ",[=UP],その時、突然、電話が鳴った。,[=JP],В этот момент неожиданно зазвонил телефон.,"No mesmo momento, o telefone tocou de repente.",[=UP],就在此時，突然，電話響了。,就在此时，突然，电话响了。,[=UP],[=UP],[=UP]
,I‐it's alright. Both of the keys to the study are here.,I-It's okay. Both of the keys to the study are here. ," I, it's alright. Both of the keys to the study are here.",だ、大丈夫。書斎の鍵は、ここに２つともある。,[=JP],В‐всё нормально. Оба ключа от кабинета у меня.,T‐Tudo bem. A duas chaves para o estúdio estão aqui.,[=UP],別、別慌。兩把書房的鑰匙全在房中。,别、别慌。两把书房的钥匙全在房中。,[=UP],[=UP],[=UP]
,No one can open this door...!,No one can open this door...! , No one can open this door...! ,誰にもこの扉を開けることは出来ない…！,[=JP],Никто не сможет открыть эту дверь!..,Ninguém pode abrir esta porta...!,[=UP],誰都沒法打開那扇門…！,谁都没法打开那扇门…！,[=UP],[=UP],[=UP]
,Natsuhi inched away from the door and grabbed the receiver...,Natsuhi inched away from the door and grabbed the receiver... ,[=UP],夏妃は、恐る恐る扉から離れ、受話器を取る…。,[=JP],Нацухи потихоньку отошла от двери и подняла трубку...,Natsuhi se afastou lentamente da porta e pegou o telefone...,[=UP],夏妃戰戰兢兢地從門邊走開，拿起了話筒…。,夏妃战战兢兢地从门边走开，拿起了话筒…。,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""H‐...hello!! It's Natsuhi!""","""H-Hello!! It's Natsuhi!"" ","""H, ...hello!! It's Natsuhi!""",「も、…もしもし！！　夏妃です！」,[=JP],"""А... алло! Нацухи слушает!""","""A‐Alô!! É a Natsuhi!""",[=UP],「喂、…喂喂！！我是夏妃！」,[=CHT],[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""It's me... Things are bad. I want you to come down to the parlor, quickly.""","""It's me... Things are bad. I want you to come down to the parlor, quickly."" ",[=UP],「私だ…。まずいことになった。急いで、客間に下りて来てほしい。」,「私だ…。まずいことになった。急いで、客間に下りて来てほしい」,"""Это я... Всё плохо. Скорее спустись в гостиную.""","""Sou eu... Deu ruim. Quero que venha à sala de visitas, rápido.""",[=UP],「是我…。大事不妙了。速速下樓來客廳。」,「是我…。大事不妙了。速速下楼来客厅。」,[=UP],[=UP],[=UP]
,It was from Krauss. His tone was strained.,It was from Krauss. His tone was strained. ,[=UP],蔵臼からだった。その声色は、緊迫している。,[=JP],Это был Краусс. Его голос был крайне напряжён.,Era Krauss. A tonalidade de sua voz estava tensionada.,[=UP],是藏臼打來的。他的聲音顯得很緊張。,是藏臼打来的。他的声音显得很紧张。,[=UP],[=UP],[=UP]
,......What in the world happened...?!,...What in the world happened...?! ,[=UP],……一体何が起こったのか…？！,[=JP],......Да что случилось?!,......O que aconteceu...?!,[=UP],……到底是發生什麼事了…？！,……到底是发生什么事了…？！,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""It seems that Battler‐kun and the guest called Erika.........solved the witch's epitaph and found the gold.""","""It would seem that Battler-kun and this guest called Erika... ...solved the witch's epitaph and found the gold."" ","""It seems that Battler-kun and the guest called Erika.........solved the witch's epitaph and found the gold.""",「戦人くんと、あのヱリカという客人が、………魔女の碑文を解いて、黄金を発見したらしいのだ。」,「戦人くんと、あのヱリカという客人が、………魔女の碑文を解いて、黄金を発見したらしいのだ」,"""Баттлер и наша гостья, Эрика......... разгадали эпитафию ведьмы и нашли золото.""","""Parece que o Battler‐kun e a convidada chamada Erika.........resolveram o epitáfio da bruxa e encontraram o ouro.""",[=UP],「戰人君，與那位叫繪梨花的客人，………好像解開了魔女的碑文，發現了黃金。」,「战人君，与那位叫绘梨花的客人，………好像解开了魔女的碑文，发现了黄金。」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""Huh? ........................ ...Is, ...is that true?!""","""Huh? ............ ...I-Is that true?!"" ","""Huh? ..................Is, ...is that true?!""",「え、……………………。…そ、…それは、本当に？！」,[=JP],"""Э? ............... ...П‐правда?!""","""Quê? ........................ ...Isso, ...isso é verdade?!""",[=UP],「哎、……………………？…此、…此話、當真？！」,「哎、……………………？…此、…此话、当真？！」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""Rudolf and the rest have forced their way in. They're saying that Battler‐kun is going to show us all the way to the location of the hidden gold...""","""Rudolf and the rest have forced their way in. They're saying Battler-kun will show everyone the way to the hidden gold..."" ","""Rudolf and the rest have forced their way in. They're saying that Battler-kun will show everyone the way to the location of the hidden gold...""",「留弗夫たちが押し掛けてきている。これから戦人くんが、全員立会いの下に黄金の場所に案内すると言っている…。」,「留弗夫たちが押し掛けてきている。これから戦人くんが、全員立会いの下に黄金の場所に案内すると言っている…」,"""Рудольф и остальные прорвались сюда. Говорят, что Баттлер покажет всем местоположение скрытого золота...""","""O Rudolf, bem como os outros, já se meteram no meio. Estão dizendo que o Battler‐kun vai mostrar a todos a localização do ouro escondido...""",[=UP],「留弗夫他們都來了。還有，戰人君講了，要在所有人的見證下，帶大家去放黃金的地方…」,「留弗夫他们都来了。还有，战人君讲了，要在所有人的见证下，带大家去放黄金的地方…」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""Right now, Eva‐san is just outside the door, yelling at me to open it...! If I open it now, she might push her way into the study...!!""","""Right now, Eva-san is just outside the study door, yelling at me to open it...! But if I do that now, she might push her way inside...!!"" ","""Right now, Eva-san is just outside the door, yelling at me to open it...! If I open it now, she might push her way into the study...!!""",「今、書斎の扉の前で絵羽さんが開けろと騒いでいます…！　今、開けたら、書斎の中に押し入って来るかもしれません…！！」,[=JP],"""Сейчас Ева прямо за дверью, кричит, чтобы я открыла!.. Если я открою, она может ворваться в кабинет!..""","""Neste exato momento, a Eva‐san está do outro lado da porta, gritando para eu abrir...! Se eu abrir, ela vai se jogar para dentro do estúdio...!!""",[=UP],「現在，繪羽正在書房門前吵著要開門…！現在我開門出去，她搞不好會衝進書房…！！」,「现在，绘羽正在书房门前吵着要开门…！现在我开门出去，她搞不好会冲进书房…！！」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""...I, I understand. I will be there soon. Don't worry about Eva. Just stay there and don't do anything...! I'll give you a signal once I've gotten Eva away from the door, so leave as soon as you hear that. Be ready...!""","""...I-I understand. I will go there too. Don't worry about Eva. Just stay there and don't do anything...! I'll give you a signal once I've gotten Eva away from the door, so leave as soon as you hear that. Ready...?!"" ","""...I, I understand. I will go there too. Don't worry about Eva. Just stay there and don't do anything...! I'll give you a signal once I've gotten Eva away from the door, so leave as soon as you hear that. Ready...?!""",「…わ、わかった。私もそこに行く。絵羽には構うな。何もせずそこにいるんだ…！　扉の前から絵羽を追い払ったら合図するから、すぐに出て来たまえ。いいな…！」,「…わ、わかった。私もそこに行く。絵羽には構うな。何もせずにそこにいるんだ…！　扉の前から絵羽を追い払ったら合図するから、すぐに出て来たまえ。いいな…！」,"""...Во... вот как. Я сейчас подойду. Не думай о Еве. Оставайся там и ничего не предпринимай!.. Я подам тебе сигнал, когда уведу её от двери, поэтому уходи сразу же, как только услышишь. Поняла?!""","""...E‐Eu entendi. Estarei aí o mais rápido possível. Não se preocupe com a Eva. Só fique onde está e não faça nada...! Vou te dar um sinal quando tiver afastado ela da porta, então saia assim que ouvi‐lo. Fique preparada...!""",[=UP],「…明、明白了。我也去那裡。別理繪羽。什麼都別幹地待著…！等我把繪羽從門前支開，我會給你個信號的，記得馬上出來。懂了吧…？！」,「…明、明白了。我也去那里。别理绘羽。什么都别干地待着…！等我把绘羽从门前支开，我会给你个信号的，记得马上出来。懂了吧…？！」,[=UP],[=UP],[=UP]
,"Right after that, Krauss came up the staircase, accompanied by Genji.","Right after that, Krauss came up the staircase, accompanied by Genji. ",[=UP],それからすぐに蔵臼が、源次を伴って階段を上がってきた。,[=JP],Сразу после этого Краусс в сопровождении Генджи поднялся вверх по лестнице.,"Logo depois, Krauss subiu as escadas, na companhia de Genji.",[=UP],接著，藏臼馬上就帶領著源次一同上了樓。,接着，藏臼马上就带领着源次一同上了楼。,[=UP],[=UP],[=UP]
,"A heated debate started between him and Eva. ""Open up!"" ""No, calm down.""","A heated debate started between him and Eva. ""Open up!"" ""No, calm down."" "," A heated debate started between him and Eva. ""Open up!"" ""No, calm down.""",絵羽と、そこを開けろ、ならん、落ち着きたまえと押し問答を始める。,[=JP],"Между ним и Евой разгорелись горячие дебаты. 'Открывай!' 'Нет, успокойся'.","Um fervoroso debate começou entre os dois. ""Abra agora!"" ""Espere, se acalme.""",[=UP],跟繪羽開始了“開門”、“不行，你冷靜點”的口頭爭吵。,跟绘羽开始了“开门”、“不行，你冷静点”的口头争吵。,[=UP],[=UP],[=UP]
,"In the middle of that, there was a small knock as a signal.","In the middle of that, there was a small knock as a signal. ",[=UP],その最中、小さくノックの合図がある。,[=JP],"В разгар этого, как сигнал, раздался тихий стук.","Em meio à isso, uma pequena batida na porta foi o sinal.",[=UP],在這爭吵中，響起了輕輕的敲門信號。,在这争吵中，响起了轻轻的敲门信号。,[=UP],[=UP],[=UP]
,......Krauss had skillfully pushed Eva away from the door and distracted her.,...Krauss had cleverly pushed Eva away from the door and distracted her. ,[=UP],……うまいこと、蔵臼が絵羽を扉の前から押しのけ、気を引いたのだ。,[=JP],......Краусс умело оттолкнул Еву от двери и отвлёк её.,......Krauss habilmente atraiu Eva para longe da porta e a distraiu.,[=UP],……藏臼巧妙地把繪羽從門前推開，分散了她的注意力。,……藏臼巧妙地把绘羽从门前推开，分散了她的注意力。,[=UP],[=UP],[=UP]
,"During that gap, Natsuhi slipped out of the study and quickly shut the door...","During that gap, Natsuhi slipped out of the study and quickly shut the door... "," During that gap, Natsuhi slipped out of the study and quickly shut the door...",その隙に、夏妃はするりと書斎を出て、素早く扉を閉める…。,[=JP],За это время Нацухи выскочила из кабинета и быстро закрыла дверь...,"Durante esse intervalo, Natsuhi escapuliu para fora do estúdio e rapidamente fechou a porta...",[=UP],趁著這空當，夏妃溜出書房，迅速關上了門…。,趁着这空当，夏妃溜出书房，迅速关上了门…。,[=UP],[=UP],[=UP]
,"Eva noticed this, and her face twisted in disappointment, but the heavy sound of the auto‐lock had already rung out, and the door had been sealed.","Eva noticed this, and her face twisted in disappointment, but the heavy sound of the auto-lock had already rung out, and the door had been sealed. "," Eva noticed this, and her face twisted in disappointment, but the heavy sound of the auto-lock had already rung out, and the door had been sealed.",絵羽がそれに気付き、しまったと顔を歪めるが、もう重いオートロックの音が鳴り響き、扉を封印してしまった後だった。,[=JP],"Ева заметила, и её лицо скривилось в разочаровании, но звук автоблокировки уже прогремел, и дверь была заперта.","Eva percebeu, e seu rosto se distorceu em total desapontamento, mas o pesado som da tranca automática já havia sido ouvido, e a porta foi selada.",[=UP],雖然繪羽也看到了，並露出了一副如同在講“糟了”的表情，但這已經是在回響起沉重的自動鎖上鎖之聲，門被封印之後的事了。,虽然绘羽也看到了，并露出了一副如同在讲“糟了”的表情，但这已经是在回响起沉重的自动锁上锁之声，门被封印之后的事了。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""The gold of the epitaph has been found!! It's only natural that we should inform Father...!! Or else what? Is there some reason you can't tell Father about this?!""","""The gold of the epitaph has been found! It's only natural that we should inform Father about this...!! Or else what? Is there some reason you can't tell Father about this?!"" ","""The gold of the epitaph has been found! It's only natural that we should inform Father...!! Or else what? Is there some reason you can't tell Father about this?!""",「碑文の黄金が見つかったのよ！！　お父様にご報告するのが筋でしょうが…！！　それとも何？　お父様にはそれを伝えられない都合でもあるのぉ？！」,[=JP],"""Золото эпитафии нашли! Сообщить об этом отцу вполне естественно!.. Или что? Есть какая‐то причина, по которой вы не можете сказать ему?!""","""O ouro do epitáfio foi encontrado!! É natural que informemos o pai sobre isso...!! Ou por acaso... Tem algum motivo que te impede de contar isso ao pai?!""",[=UP],「找著碑文的黃金了喲！！理應將此匯報給爸吧…？！！還是，怎麼了？難道還有不能把這告訴爸的內情？！」,「找着碑文的黄金了哟！！理应将此汇报给爸吧…？！！还是，怎么了？难道还有不能把这告诉爸的内情？！」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""We have strict orders from Father not to wake him after he goes to bed under any circumstances. Following those orders is the duty of the head's representative. Isn't that right, Genji‐san?""","""Father gave strict orders that he not be awakened—no matter what—after he went to bed. Following those orders is the duty of the Head's representative. Isn't that right, Genji-san?"" ","""Father gave strict orders that he not be awakened--no matter what--after he went to bed. Following those orders is the duty of the head's representative. Isn't that right, Genji-san?""",「親父殿からは、床に就いたら何があっても起こすなと厳命されていてね。それを守るのは、当主代行の務めだよ。そうだろう、源次さん？」,[=JP],"""Отец строго приказал его не будить, неважно‐что‐случится. Следовать этому приказу — обязанность представителя главы. Так ведь, Генджи?""","""Temos rígidas ordens do pai para não acordá‐lo depois que vai para cama, independente de qual seja a circunstância. Seguir suas ordens é o dever do representante do chefe. Não concorda, Genji‐san?""",[=UP],「父親大人嚴命過，一旦就寢，不論發生什麼，都不要去叫醒他。恪守這條命令，乃是當主代理的職責。是吧，源次？」,「父亲大人严命过，一旦就寝，不论发生什么，都不要去叫醒他。恪守这条命令，乃是当主代理的职责。是吧，源次？」,[=UP],[=UP],[=UP]
Ronoue Genji,"""............Yes. The Master's sleep must not be disturbed, no matter the circumstances.""","""......Yes. The Master's sleep must not be disturbed, no matter what happens."" ",""".........Yes. The Master's sleep must not be disturbed, no matter the circumstances.""",「…………はい。お館様のお休みは、何があろうとも乱すことは許されません。」,「…………はい。お館様のお休みは、何があろうとも乱すことは許されません」,""".........Да. Сон Господина не должен быть прерван независимо от ситуации.""","""............Sim. O sono do Mestre não deve ser perturbado, independentemente da circunstância.""",[=UP],「…………是的。不管發生何事，皆不得打攪老爺的歇息。」,「…………是的。不管发生何事，皆不得打搅老爷的歇息。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""There's a time and place for everything, isn't there...?!! I mean, the epitaph was solved!! Father has a right to know straight away!""","""Even a rule like that depends on time and circumstances, doesn't it...?!! I mean, the epitaph was solved!! Father has a right to know straight away!"" ","""Even that rule depends on the time and circumstances, doesn't it...?!! I mean, the epitaph was solved!! Father has a right to know straight away!""",「それも時と場合によるでしょうが…！！　だって、碑文が解けたのよ？！　お父様には真っ先に知る権利があるわ！」,[=JP],"""Даже это правило зависит от времени и обстоятельств! Говорю же, эпитафию разгадали! Отец имеет право немедленно узнать об этом!""","""Há hora e lugar para tudo, não é mesmo...?! Quero dizer, o epitáfio foi resolvido!! O pai tem o direito de saber disso agora mesmo!""",[=UP],「這也是得看時間與情況的吧…？！！畢竟，碑文是被解開了喲？！爸有第一知情權！」,「这也是得看时间与情况的吧…？！！毕竟，碑文是被解开了哟？！爸有第一知情权！」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""Of course, the two of us will report on everything to the head tomorrow. That's our duty as the head's representatives.""","""Of course, the two of us will report on everything to the Head tomorrow. That's our duty as the Head's representatives."" ",[=UP],「もちろん明日、当主様には全てを、私たちから報告します。それが当主代行である私たちの役目ですから。」,「もちろん明日、当主様には全てを、私たちから報告します。それが当主代行である私たちの役目ですから」,"""Разумеется, завтра мы вдвоём сообщим обо всём главе. Такова наша обязанность как его представителей.""","""É claro, nós dois vamos relatar tudo ao chefe amanhã. Este é o nosso dever como representantes do chefe.""",[=UP],「當然，到了明天，我們會去向當主大人報告一切的。這是擔任當主代理的我們的工作。」,「当然，到了明天，我们会去向当主大人报告一切的。这是担任当主代理的我们的工作。」,[=UP],[=UP],[=UP]
