Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"It seemed that she had now become stubborn. ......Krauss and Natsuhi realized that no matter what else they said to her, in her current state, it wouldn't reach her ears.","It seemed she was already unwilling to budge. ...Krauss and Natsuhi realized that even if they talked to her any more when she was like this, it wouldn't reach her ears. ","It seemed that she had already become obstinate.......Krauss and Natsuhi realized that even if they talked to her any more when she was like this, it wouldn't reach her ears.",もはや意地になっているようだった。……今の彼女には、これ以上、何を言っても耳に届かないだろうことを、蔵臼たちも悟る。,[=JP],"Похоже, её упрямство сейчас достигло своего предела. ......Краусс и Нацухи поняли, что даже если они продолжат уговаривать её, то пока она пребывает в таком состоянии, их слова пройдут мимо её ушей.","Parece que ela se tornou um incômodo agora. ......Krauss e Natsuhi perceberam que não importava o que fosse dito para ela, em seu estado atual, não chegaria aos seus ouvidos.",[=UP],看來是徹底鐵了心了。……藏臼夫婦也意識到了，不管再說什麼，都是不會傳進現今的她的耳朵裡的。,看来是彻底铁了心了。……藏臼夫妇也意识到了，不管再说什么，都是不会传进现今的她的耳朵里的。,[=UP],[=UP],[=UP]
,"So they decided to say nothing more, and to let her be.","So without saying anything more, they decided to let her be. "," So without saying anything more, they decided to let her be.",だからそれ以上は何も言わず、そっとしておくことにした。,[=JP],"Поэтому, больше не сказав ни слова, они решили оставить её в покое.","Por isso eles decidiram não dizer mais nada, e deixá‐la a sós.",[=UP],所以，他們就此不再說話，隨她去了。,所以，他们就此不再说话，随她去了。,[=UP],[=UP],[=UP]
,"To Eva right now, even an argument like that was putting a burden on her.{n}It would probably be better for her if she just sat there with her mouth closed.","To Eva right now, even having an argument like that would be burdensome. It would probably be better for her body if she just sat there with her mouth closed. "," To Eva right now, even an argument like that became a burden. It would probably be better if she just sat there with her mouth closed.",今の絵羽には、そんな口論すらも負担になっている。口を閉ざし、ただ静かに座っているだけの方が、まだ体に楽だろう。,今の絵羽には、そんな口論すらも負担になっている。{n}口を閉ざし、ただ静かに座っているだけの方が、まだ体に楽だろう。,"Для Евы в данный момент было болезненно даже спорить с ними.{n}Вероятно, было бы лучше, если бы она просто сидела с закрытым ртом.","Para Eva, naquele momento, mesmo um argumento como aquele jogava um peso para cima dela. Provavelmente seria melhor se ela apenas se sentasse e ficasse em silêncio.",[=UP],對現在的繪羽而言，就連吵嘴都成了身體的負擔。{n}閉上嘴，只是靜靜地坐著，倒還能讓身體舒服些。,对现在的绘羽而言，就连吵嘴都成了身体的负担。{n}闭上嘴，只是静静地坐着，倒还能让身体舒服些。,[=UP],[=UP],[=UP]
,"As a matter of fact, Eva was already on the point of succumbing to her drowsiness. ...She might have talked back with a temper because she was trying to encourage herself and throw off her sleepiness.","In truth, Eva was just a step away from being beaten down by drowsiness. ...Perhaps she shot back at them with a temper because she was trying to rouse herself and throw off her sleepiness. "," Actually, Eva was already being beaten down by drowsiness....She might have talked back with a temper because she was trying to encourage herself and throw off her sleepiness.",実際、絵羽はもう眠気に挫けようとしている。…短気に言い返すのは、自らを鼓舞して眠気を飛ばすためなのかもしれない。,[=JP],"На самом деле Ева уже не могла противостоять сонливости. ...Причиной её вспыльчивых ответов, вероятно, являлась попытка взбодрить себя и прогнать сонливость.","De fato, Eva já estava no limite de sucumbir à sonolência. ...Ela possivelmente havia respondido daquela maneira porque estava tentando encorajar a si mesma e dispersar seu sono.",[=UP],其實，繪羽已經快輸給睡意了。…她暴躁地還嘴，或許是為了鼓起自己的精神頭，趕走睡意也說不定。,其实，绘羽已经快输给睡意了。…她暴躁地还嘴，或许是为了鼓起自己的精神头，赶走睡意也说不定。,[=UP],[=UP],[=UP]
,The clock would very soon be pointing to six in the afternoon.,The clock would be pointing to 6:00 in the afternoon very soon. , The clock would be pointing to 6:00 in the afternoon very soon.,時計は、もうじき午後の６時を指そうとしている。,[=JP],Часы должны были показывать шесть в ближайшее время.,O relógio estava para bater seis da tarde.,[=UP],時鐘已快指向下午六點。,时钟已快指向下午六点。,[=UP],[=UP],[=UP]
,"Because she had been snacking over and over again to fool her drowsiness, she didn't feel hungry, but instead, her lack of sleep made it feel like it was six in the morning rather than the afternoon.","She'd had several snacks to distract herself from her drowsiness, so she didn't feel hungry, but now her lack of sleep made it feel like it was 6:00 in the morning, not the afternoon. "," Because she had been snacking over and over again to fool her drowsiness, she didn't feel hungry, but instead, her lack of sleep made it feel like it was 6:00 in the morning, not the afternoon.",眠気を誤魔化すために、何度も間食を取ったせいで空腹感はなく、むしろ寝不足のせいで、午後どころか明け方の６時のようにさえ感じられた。,[=JP],"Поскольку она всё ела и ела, чтобы обмануть свою сонливость, она не ощущала голода, наоборот, недосыпание заставило её думать, будто сейчас шесть утра, а не вечера.","Por ter beliscado pequenos lanches em diversos momentos para combater a sonolência, ela não estava com fome, mas, por outro lado, sua falta de sono fez parecer que eram seis da manhã e não seis da tarde.",[=UP],為了壓下睡意吃了好幾次點心，所以肚子一點都不餓，倒不如說，因為缺乏睡眠，別說是下午了，甚至感覺現在像是凌晨六點。,为了压下睡意吃了好几次点心，所以肚子一点都不饿，倒不如说，因为缺乏睡眠，别说是下午了，甚至感觉现在像是凌晨六点。,[=UP],[=UP],[=UP]
,"......Even supposing that the boat would come at precisely nine in the morning tomorrow, ......there were still more than twelve full hours to go.","...Even supposing that the boat came at precisely 9:00 in the morning tomorrow, ...they still had more than 12 full hours to go. ","......Even if they supposed that the boat came at precisely 9:00 in the morning tomorrow, ......there was still more than 12 full hours to go.",……明日の朝の９時にぴったりに船が来てくれると仮定しても、……まだ１２時間以上たっぷりある。,[=JP],......Даже если по их предположениям катер должен был явиться в девять утра завтрашнего дня... Требовалось прождать ещё полных 12 часов.,"......Mesmo supondo que o barco chegaria precisamente às nove da manhã do dia seguinte, ......ainda havia mais de doze horas até lá.",[=UP],……即便假定船會一秒不差地在明天早上九點到來，……也還有漫長的十二個多小時。,……即便假定船会一秒不差地在明天早上九点到来，……也还有漫长的十二个多小时。,[=UP],[=UP],[=UP]
,...That was a dizzyingly long stretch of time.,...It was an overwhelmingly long stretch of time. ,...That was an overwhelmingly long stretch of time.,…気の遠くなるような時間だった。,[=JP],...Это был невероятно длинный отрезок времени.,...Era um logo e vertiginoso tempo a ser superado.,[=UP],…這是一段令人犯暈的漫長時間。,…这是一段令人犯晕的漫长时间。,[=UP],[=UP],[=UP]
,............Long. .........Painful...... ......Hot...,......Long. ......Painful... ...Hot... ,............Long..........Painful............Hot...,…………長い。………辛い……。……熱い…。,[=JP],............Долгий. .........Болезненный... ......Жаркий...,............Longo. .........Doloroso...... ......Quente...,[=UP],…………好漫長。………好難受……。……好熱…。,…………好漫长。………好难受……。……好热…。,[=UP],[=UP],[=UP]
,Even the sound of the clock torments my body now.,Even the sound of the clock torments my body now. , Even the sound of the clock torments my body now.,時計の音さえ、今はこの身を苛む。,[=JP],"Даже звук часов теперь, кажется, истязает моё тело.",Mesmo o som do relógio atormenta meu corpo agora.,[=UP],此刻，就連時鐘的聲音，都在折磨著這具身軀。,此刻，就连时钟的声音，都在折磨着这具身躯。,[=UP],[=UP],[=UP]
,"In times like this, ......he would put his hand on my forehead, and the fever would always fade at once.","In times like this, ...when that person puts his hand on my forehead, the fever fades at once. "," In times like this, ......when that person puts his hand on my forehead, the fever fades at once.",こんな時はいつだって、……あの人が私の額に手を当ててくれれば、たちどころに熱が引いたのに。,[=JP],"В такие моменты... Когда этот человек кладёт мне руку на лоб, весь жар сразу же проходит.","Em horas como essa, ......ele colocaria sua mão na minha testa, e a febre iria começar a desaparecer.",[=UP],每當這種時候，……只要他將手搭在我的額頭上，就會馬上退燒。,每当这种时候，……只要他将手搭在我的额头上，就会马上退烧。,[=UP],[=UP],[=UP]
,...But he isn't here anymore.........,...But that person no longer exists...... ,...But that person no longer exists.........,…でももう、あの人はいない………。,[=JP],...Но этого человека больше нет...,...Mas ele não está mais aqui.........,[=UP],…可是，他已經不在了………。,…可是，他已经不在了………。,[=UP],[=UP],[=UP]
,"As Eva's mind grew foggy, she was once again gripped by a deep sadness...","As Eva's mind grew foggy, she was once again gripped by a deep sadness... "," As Eva's mind grew foggy, she was once again gripped by a deep sadness...",絵羽は朦朧とした意識の中で、再び深い悲しみに囚われていた…。,[=JP],"Разум Евы затуманился, и её снова охватила глубокая печаль...","A mente de Eva ficava cada vez mais nebulosa, e mais uma vez ela era consumida por uma profunda tristeza...",[=UP],繪羽在朦朧的意識中，再次陷入了深深的悲傷裡…。,绘羽在朦胧的意识中，再次陷入了深深的悲伤里…。,[=UP],[=UP],[=UP]
,"She had already cried herself dry.{n}Even so, the sadness from losing her beloved husband had not been exhausted...","She had already cried herself dry. Even so, the sadness of losing her beloved husband had not been exhausted... "," She had already cried herself dry. Even so, the sadness from losing her beloved husband had not been exhausted...",もう涙は枯れ果てた。それでも最愛の夫を失った悲しみが、尽き果てない…。,もう涙は枯れ果てた。{n}それでも最愛の夫を失った悲しみが、尽き果てない…。,"Она уже выплакала все слёзы.{n}Но, несмотря на это, горе от потери любимого мужа так и не ушло...","Ela já havia chorado até não restarem mais lágrimas.{n}Mesmo assim, a tristeza por perder seu querido marido ainda não havia se esgotado...",[=UP],淚已哭盡。{n}儘管如此，還是未能流盡失去最愛的丈夫的悲傷…。,泪已哭尽。{n}尽管如此，还是未能流尽失去最爱的丈夫的悲伤…。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""...............I......was wrong...""","""......I... ...was wrong..."" ","""............I, ......made a mistake...""",「……………私は、……間違っていたんだわ…。」,「……………私は、……間違っていたんだわ…」,"""............Я... совершила ошибку...""","""...............Eu......estava errada...""",[=UP],「……………我，……錯了…」,「……………我，……错了…」,[=UP],[=UP],[=UP]
{f:5:Eva Beatrice},"""...Why?""","""...What do you mean?"" ",[=UP],「…どうして？」,[=JP],"""...Почему?""","""...Por quê?""",[=UP],「…為何？」,「…为何？」,[=UP],[=UP],[=UP]
,"Originally, the new witch had been the same being as Eva.{n}...If Eva talked to her, she would always respond...","The new witch and Eva were fundamentally the same being. ...If Eva talked to her, she would always respond... ","From the start, the new witch had been the same being as Eva....If Eva talked to her, she would always respond...",元々、新しき魔女は絵羽と一なる存在。…絵羽が話しかければ、いつだって返事を返す…。,元々、新しき魔女は絵羽と一なる存在。{n}…絵羽が話しかければ、いつだって返事を返す…。,"Новая ведьма с самого начала была той же сущностью, что и Ева.{n}...Если Ева обращалась к ней, она всегда отвечала...","Originalmente, a nova bruxa era uma mesma existência de Eva.{n}...Se Eva falasse com ela, ela sempre responderia...",[=UP],新魔女與繪羽本是同一存在。{n}…只要繪羽搭話，她就會作出回答，無論何時…。,新魔女与绘羽本是同一存在。{n}…只要绘羽搭话，她就会作出回答，无论何时…。,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""......If I could only gain the position of family head, ...that was always enough. ......But as soon as I saw that mountain of gold, my greed grew. ............I was struck with a desire to have that mountain of gold all to myself......""","""...I thought that if I could gain the position of the Ushiromiya Family Head, ...that alone would be enough. ...But then, as soon as I saw that mountain of gold, my greed grew. ......I was struck by a desire to have that mountain all to myself..."" ","""......If I could only gain the position of family head, ...that should have been enough. ......But then, as soon as I saw that mountain of gold, my greed grew. ............I was struck with a desire to have that mountain of gold all to myself......""",「……私は右代宮家の当主の座さえ得られれば、…それで満足のはずだった。……それが、あの黄金の山を見た途端に、欲が増えたの。…………あの黄金の山を、独り占めしたい気持ちに駆られた……。」,「……私は右代宮家の当主の座さえ得られれば、…それで満足のはずだった。……それが、あの黄金の山を見た途端に、欲が増えたの。…………あの黄金の山を、独り占めしたい気持ちに駆られた……」,"""......Если бы я просто могла заполучить место главы семьи... этого было бы достаточно. ......Но в тот момент, когда я увидела эту гору золота, меня одолела алчность. ............Меня погубило желание забрать эту гору золота только для себя......""","""......Se eu ao menos pudesse obter a posição de chefe da família, ...isso seria o suficiente. ......Mas assim que eu vi aquela montanha de oura, minha ganância falou mais alto. ............Eu fui atingida por um desejo de ter aquela montanha de ouro toda só para mim......""",[=UP],「……我本該是，只要得到了右代宮家當主的寶座，…就會心滿意足的。……但是，一看到那座金山，我就多出了別的慾望。…………被想要獨吞那座金山的念頭所驅使……」,「……我本该是，只要得到了右代宫家当主的宝座，…就会心满意足的。……但是，一看到那座金山，我就多出了别的欲望。…………被想要独吞那座金山的念头所驱使……」,[=UP],[=UP],[=UP]
{f:5:Eva Beatrice},"""That's nothing to be embarrassed about. After all, it's your natural right as the Ushiromiya family head. How could you give up even a bit of it to anyone else?""","""That's nothing to be ashamed of. After all, it's your natural right as the Ushiromiya Family Head. How could you give up even a bit of it to anyone else?"" ",[=UP],「それは恥じることでも何でもないわ。だって、右代宮家の当主として、当然の権利じゃない。他の誰にも、黄金の一欠けらだって譲るものかってのよ。」,「それは恥じることでも何でもないわ。だって、右代宮家の当主として、当然の権利じゃない。他の誰にも、黄金の一欠けらだって譲るものかってのよ」,"""Это не то, чего нужно стыдиться. В конце концов, это твоё законное право как главы семьи Уширомия. Да как ты можешь отдать хотя бы частичку его кому‐то другому?""","""Não há nada para se envergonhar sobre isso. Afinal, é seu direito natural como chefe da família Ushiromiya. Como você poderia abrir mão disso para qualquer outra pessoa?""",[=UP],「這根本就不是什麼可恥的事。因為，這不就是作為右代宮家當主的，理所當然的權利嘛？連一小粒黃金都不能讓給其他人。」,「这根本就不是什么可耻的事。因为，这不就是作为右代宫家当主的，理所当然的权利嘛？连一小粒黄金都不能让给其他人。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""............I was gripped by that temptation, ...which is why you were born. ......While you are the heart of my young self, ......at the same time, you are also my self‐centered evil heart.""","""......I was gripped by that temptation, ...which is why you were born. ...While you are a young girl version of me, ...at the same time, you are also my self-centered evil heart. ","""............I was gripped by that temptation, ...which is why you were born. ......While you are a young girl version of me, ......at the same time, you are also my self-centered evil heart.",「…………私がその誘惑に囚われたから、…あなたが生まれてしまったんだわ。……あなたは私の少女時代の心であると同時に、……自分勝手でしかない、私の邪まな心でもあった。,「…………私がその誘惑に囚われたから、…あなたが生まれてしまったんだわ。……あなたは私の少女時代の心であると同時に、……自分勝手でしかない、私の邪まな心でもあった」,"""............Я оказалась охвачена искушением... которое и породило тебя. ......Ты — версия юной девочки, какой я была в прошлом... И в то же время ты — олицетворение всего зла в моём эгоистичном сердце.""","""............Eu fui atraída pela tentação, ...é por isso que você nasceu. ......Enquanto você é o coração da minha eu jovem, ......em alguns momentos, você também é o meu maligno coração egocêntrico.""",[=UP],「…………就是因為我被這誘惑所囚，…才誕生出了你。……你是我少女時代的心，……同時，你還是我那只在乎自己的邪心。」,「…………就是因为我被这诱惑所囚，…才诞生出了你。……你是我少女时代的心，……同时，你还是我那只在乎自己的邪心。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""......It's my foolish greed, which sprouted thanks to that mountain of gold, ......that allowed you to break out of the shell of my heart, ...and be born into this world... .........I'm to blame for giving birth to you......!""","...Because of my foolish greed sprouted by that mountain of gold, ...the shell of the egg that is my heart cracked, ...and you were born into this world... ......I am responsible for your birth...!"" "," ......You sprouted because of that mountain of gold, and because of my foolish greed, ......the shell of that egg which is my heart split, ...and you were born into this world............It's my responsibility that you were born......!""",……そのあなたが、あの黄金の山によって芽生えた、私の愚かな欲望のせいで、……私の胸という卵の殻を破り、…この世に生まれ出てしまった…。………あなたを生んだのは私の責任……！」,「……そのあなたが、あの黄金の山によって芽生えた、私の愚かな欲望のせいで、……私の胸という卵の殻を破り、…この世に生まれ出てしまった…。………あなたを生んだのは私の責任……！」,"""......Ты выросла из‐за той горы золота, из‐за моей глупой алчности... Скорлупа яйца, которым было моё сердце, раскололась... и ты родилась на свет... .........Я ответственна за то, что породила тебя!..""","""......É a minha tola ganância, que brotou graças aquela montanha de ouro, ......que permitiu a você quebrar essa concha que era meu coração...e ganhar vida neste mundo... .........Eu sou culpada por dar vida à você......!""",[=UP],「……就是因為我對那金山萌發出的愚蠢慾望，……才令你破開了蛋殻，從我的胸膛，…誕生到了這世上…。………生出你來，是我的責任……！」,「……就是因为我对那金山萌发出的愚蠢欲望，……才令你破开了蛋壳，从我的胸膛，…诞生到了这世上…。………生出你来，是我的责任……！」,[=UP],[=UP],[=UP]
{f:5:Eva Beatrice},"""In that case, when I killed Rosa and Maria, and then Rudolf, Kyrie and Hideyoshi, you were to blame for that too.""","""In that case, when I killed Rosa and Maria, and then Rudolf, Kyrie and Hideyoshi, you were responsible for that too."" ","""In that case, when I killed Rosa and Maria, and then Rudolf, Kyrie and Hideyoshi, that was your responsibility too.""",「なら、私が殺した楼座と真里亞も。そして留弗夫と霧江と秀吉も、あなたの責任ってことになるわ。」,「なら、私が殺した楼座と真里亞も。そして留弗夫と霧江と秀吉も、あなたの責任ってことになるわ」,"""В таком случае, когда я убила Розу с Марией, а затем Рудольфа, Кирие и Хидэёши, это была и твоя вина тоже.""","""Neste caso, quando eu matei a Rosa e a Maria, e então o Rudolf, a Kyrie e o Hideyoshi, você também é culpada por isso.""",[=UP],「那麼，我殺掉的樓座、真里亞。還有留弗夫、霧江、秀吉，就都變成你的責任了哦。」,「那么，我杀掉的楼座、真里亚。还有留弗夫、雾江、秀吉，就都变成你的责任了哦。」,[=UP],[=UP],[=UP]
Ushiromiya Eva,"""Why did you kill my husband too...?! Why......?!! Uuuuuhghuuhuhhuu!!""","""Why did you kill my husband too...?! Why...?!! Aaaaaaaagggghhhhh!!"" ","""Why did you kill my husband too...?! Why......?!! Whaaaaaaaaaaaaahhhhh!!""",「どうしてうちの人まで殺したのよ…！　どうして……！！　うううぅううぅううぅ！！」,[=JP],"""Почему ты убила и моего мужа?! Почему?! Уа‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а!!!""","""Por que você matou até mesmo o meu marido...?! Por quê......?! Uuuuuhghuuhuhhuu!!""",[=UP],「為什麼連我家那位都殺…！為什麼……！！嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚！！」,「为什么连我家那位都杀…！为什么……！！呜呜呜呜呜呜呜呜呜呜！！」,[=UP],[=UP],[=UP]
{f:5:Eva Beatrice},"""...I didn't want to kill Hideyoshi. He was just so annoying and persistent. ...And that's our, no, your fault. It's your fault for choosing a husband like that.""","""...I didn't want to kill Hideyoshi. He was just so annoying and persistent. ...And that's our...no, your fault. It's your fault for choosing a husband like that."" ","""...I didn't want to kill Hideyoshi. He was just so annoying and persistent....And that's our, no, your fault. It's your fault for choosing a husband like that.""",「…秀吉を殺す気はなかったわ。だってうるさくてしつこかったんだもの。…その意味では私たちの、いえ、あなたの責任ね。あんなのを旦那に選んだあなたの責任だわ。」,「…秀吉を殺す気はなかったわ。だってうるさくてしつこかったんだもの。…その意味では私たちの、いえ、あなたの責任ね。あんなのを旦那に選んだあなたの責任だわ」,"""...Я не планировала убивать Хидэёши. Просто он оказался слишком раздражающим и назойливым. ...И это тоже наша, нет, твоя вина. Это твоя вина, что ты выбрала такого мужа.""","""...Eu não queria matar o Hideyoshi. Mas ele foi muito irritante e persistente.{n}...E essa é nossa, não, sua culpa. É sua culpa por ter escolhido um marido como ele.""",[=UP],「…我並沒有要殺秀吉的意思。全怪他太吵、太煩人了。…從這意義上來講，這就是我們，不，是你的責任呢。是選了那種傢伙當老公的你的責任。」,「…我并没有要杀秀吉的意思。全怪他太吵、太烦人了。…从这意义上来讲，这就是我们，不，是你的责任呢。是选了那种家伙当老公的你的责任。」,[=UP],[=UP],[=UP]
