Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Just like how the seriousness of your injury grants you status in a hospital room, here, status is granted by the nobility of your birth.","Just like how the seriousness of an injury becomes a sign of status in a hospital room, how noble a birth one had became a sign of status here. ",[=ST],病室では自分の掛かった病の重さがステータスになるように、ここでは生まれの高潔さがステータスとなる。,[=JP],"Так же, как и серьёзные травмы становятся показателем статуса в больничной палате, так благородное рождение является показателем статуса здесь.","Assim como a gravidade de sua doença garante a você um status especial em um quarto de hospital, aqui, esse status é garantido pela nobreza de seu nascimento.",[=UP],就像在病房裡是以自己得的病有多重來決定地位的一樣，在這裡是以出生的高貴程度來決定地位的。,就像在病房里是以自己得的病有多重来决定地位的一样，在这里是以出生的高贵程度来决定地位的。,[=UP],[=UP],[=UP]
,Those who aren't permitted to go out in public are probably nothing more than filth to them.,Those girls who couldn't be acknowledged in public were probably nothing more than filth to the others. ,[=ST],公の場に出ることが許されない存在など、汚らわしいものでしかないのだろう。,[=JP],"Те, кому не разрешено выходить в общественные места, вероятно, являются для них не более чем грязью.",Aquelas as quais não é permitido aparecer em público provavelmente vistas pelas outras como imundas.,[=UP],不被容許在公眾場合拋頭露面之人，只不過是個骯髒的存在。,不被容许在公众场合抛头露面之人，只不过是个肮脏的存在。,[=UP],[=UP],[=UP]
,They must think that getting involved with students like that would dirty them as well.,They must've thought that getting involved with such students would dirty them as well. ,[=ST],そういう生徒にかかわると、自分までもが穢れてしまうとでも思っているに違いない。,[=JP],"Они, должно быть, думают, что связываться с такими ученицами означает замарать себя.",Devem pensar que se envolver com estudantes desse tipo poderia acabar sujando elas também.,[=UP],諸位貴小姐們一定是覺得，與這種學生扯上關係，連自己都會被玷污吧。,诸位贵小姐们一定是觉得，与这种学生扯上关系，连自己都会被玷污吧。,[=UP],[=UP],[=UP]
,"Whenever such a rumor sprang up about a particular student, those fastidious girls would about‐face and grow cold and distant, chasing that student out of all possible social groups.","When a rumor sprang up about a particular student, those fastidious girls would grow cold and distant, chasing that student out of all social groups. ",[=ST],ある生徒についてそういう噂が立つと、潔癖な彼女らは手の平を返したようによそよそしくなり、あらゆるコミュニティから追放した。,[=JP],"Когда распространяется слух о подобной специфической ученице, эти брезгливые девчонки начинают держаться холодно и отдалённо, изгоняя такую ученицу из всех социальных групп.","Sempre que tal rumor sobre alguma estudante em particular se espalha, essas garotas fastidiosa se tornam mais frias e distantes, perseguindo a estudante em todos os grupos sociais possíveis.",[=UP],一旦某個學生身上有了這種傳聞，有潔癖的她們就會翻臉如翻書般地疏遠她，將之逐出所有的小圈子。,一旦某个学生身上有了这种传闻，有洁癖的她们就会翻脸如翻书般地疏远她，将之逐出所有的小圈子。,[=UP],[=UP],[=UP]
,I have that to thank for this quiet and solitary school life of mine...,"Thanks to that, I led a quiet school life like this, all by myself... ",[=ST],お陰で私は、こうしてひとりで静かに学園生活を送れている…。,[=JP],"Благодаря этому, я вела тихую школьную жизнь сама по себе, в полном одиночестве...",Eu só tenho a agradecer a essa minha vida escolar quieta e solitária...,[=UP],幸虧如此，我倒也能像這樣，一個人平靜地過著學園生活…。,幸亏如此，我倒也能像这样，一个人平静地过着学园生活…。,[=UP],[=UP],[=UP]
,"Well, that's only if hearing people whisper behind my back, finding my things lost or broken all the time, and having everyone pretend like they don't know anything about it can be called a quiet school life.","Well, that's only if hearing people whisper behind my back, finding my things lost or broken all the time, and having everyone pretend like they didn't know anything... can be called a quiet school life. ",[=ST],もっとも、ひそひそと聞こえる陰口や、私の私物がいつの間にかなくなっていたり、壊されていたりしても、誰もが知らん振りをする日常を、静かな学園生活だと呼べるならの話だが。,[=JP],"Ну, если только слушать перешёптывания за своей спиной, обнаруживать, что твои вещи пропали или сломаны и видеть, как все притворяются, будто ничего не знают, можно назвать тихой школьной жизнью.","Bem, apenas se considerar que ouvir pessoas fofocando pelas minhas costas, descobrindo que pegaram ou quebraram minhas coisas o tempo todo, e ter todas fingindo que não sabem de nada, pode ser chamado de vida escolar quieta.",[=UP],不過說到底，這也是取決於，“時常聽到別人小聲說我壞話，所有人都對我的私人物品老在不知不覺間不見踪影或被人搞壞佯裝不知”的日常生活，能否稱得上平靜的學園生活。,不过说到底，这也是取决于，“时常听到别人小声说我坏话，所有人都对我的私人物品老在不知不觉间不见踪影或被人搞坏佯装不知”的日常生活，能否称得上平静的学园生活。,[=UP],[=UP],[=UP]
,I must be wearing a weary expression already this morning.,"Even this early in the morning, I must look worn out. ",[=ST],朝から私は疲れ切った表情を浮かべているに違いない。,[=JP],"Должно быть, даже с утра у меня усталое выражение лица.",Eu devo estar com uma expressão muito desgastada esta manhã.,[=UP],我一定是大清早的，就擺出了副疲憊不堪的表情了吧。,我一定是大清早的，就摆出了副疲惫不堪的表情了吧。,[=UP],[=UP],[=UP]
,"......I can understand completely why my other classmates, who had been enjoying a refreshing morning, would want to click their tongues upon seeing it.","...I can almost understand why my other classmates, who had a refreshing morning, looked at my face and wanted to click their tongues. ",[=ST],……清々しい朝を迎えた他のクラスメートがそんな私の顔を見て舌打ちのひとつもしたくなる気分もわかろうというもの。,[=JP],"......Я даже почти могу понять своих одноклассниц, наслаждавшихся этим утром, но взглянувших на моё лицо и ощутивших желание прищёлкнуть языком.","......Consigo entender perfeitamente o motivo pelo qual minhas colegas, que estão aproveitando esta refrescante manhã, iriam chiar ao me ver.",[=UP],……倒也並不是不能理解，迎來了清新早晨的其他同學看到我這張臉時，想要皺眉咂嘴的心情。,……倒也并不是不能理解，迎来了清新早晨的其他同学看到我这张脸时，想要皱眉咂嘴的心情。,[=UP],[=UP],[=UP]
,"Consciously trying to do my best to avoid tainting my classmates' morning, I quietly took my seat.","Consciously trying to do as I should and avoid tainting my classmates' morning, I quietly took my seat. ",[=ST],私はなるべく、クラスメートのそんな朝を汚さないように意識しながら、そっと着席する。,[=JP],"Сознательно пытаясь сделать всё, что в моих силах, и не испортить им утро, я тихо села на своё место.","Conscientemente tentando fazer o meu melhor para evitar manchar a manhã das minhas coleguinhas, eu sentei em silêncio.",[=UP],我盡可能地把心思放在了“不去玷污同學們的清爽早晨”上，悄悄地走到了自己的座位上。,我尽可能地把心思放在了“不去玷污同学们的清爽早晨”上，悄悄地走到了自己的座位上。,[=UP],[=UP],[=UP]
,"......Then, unusually, someone came to talk to me.{n}It was the class leader.","...Then, unusually, someone came to talk to me. It was the class leader. ",[=ST],……すると珍しく誰かが話し掛けてきた。クラスリーダーの子だった。,……すると珍しく誰かが話し掛けてきた。{n}クラスリーダーの子だった。,"......Затем, что необычно, кто‐то заговорил со мной.{n}Это была староста класса.","......Então, algo incomum aconteceu, alguém veio falar comigo.{n}Era a representante da classe.",[=UP],……剛一坐下，就很是少見地被某人搭了話。{n}原來是班長。,……刚一坐下，就很是少见地被某人搭了话。{n}原来是班长。,[=UP],[=UP],[=UP]
,"""Good day to you, Ushiromiya‐san. ......You seem to be in a bad mood this morning. Are you certain you're getting enough sleep?""","""Good day to you, Ushiromiya-san. ...You seem to be in a bad mood this morning. Were you able to get enough sleep?"" ",[=ST],「御機嫌よう、右代宮さん。……朝からご機嫌斜めなご様子ね。ちゃんと睡眠は取られてる？」,[=JP],"""Доброго дня, Уширомия‐сан. ......Ты, кажется, в плохом настроении этим утром. Ты хорошо спала?""","""Bom dia para você, Ushiromiya‐san. ......Parece estar de mau humor esta manhã. Tem certeza que está dormindo o suficiente?""",[=UP],「貴安，右代宮同學。……大清早的，就貌似情緒欠佳呢。你有睡好嗎？」,「贵安，右代宫同学。……大清早的，就貌似情绪欠佳呢。你有睡好吗？」,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""............Is there some business you have with me?""","""......Is there some business you have with me?"" ",[=ST],「…………何か御用ですか。」,「…………何か御用ですか」,"""............У тебя есть ко мне какое‐то дело?""","""............Você quer algo de mim?""",[=UP],「…………請問，有何貴幹？」,「…………请问，有何贵干？」,[=UP],[=UP],[=UP]
,"""You do know you're the only one who hasn't submitted her questionnaire for the class presentation? Did you forget that the deadline was yesterday?""","""You're the only one who has not submitted her questionnaire for the class presentation, Ushiromiya-san. Did you forget that the deadline was yesterday?"" ",[=ST],「学年発表会のアンケート、まだ提出してないの、右代宮さんだけよ？　昨日までが提出日だったの、お忘れ？」,[=JP],"""Ты единственная, кто не предоставил свою анкету для представления класса, Уширомия‐сан. Разве ты не знаешь, что последний срок был вчера?""","""Você sabe que é a única que ainda não enviou o seu questionário para a apresentação da turma? Esqueceu que o prazo era ontem?""",[=UP],「學年發表會的調查表，只剩右代宮同學還沒交哦？昨天是最後交表日，忘了？」,「学年发表会的调查表，只剩右代宫同学还没交哦？昨天是最后交表日，忘了？」,[=UP],[=UP],[=UP]
,...I'm pretty sure I heard something about that sometime last week.,...I'm pretty sure I heard something about that last week. ,[=ST],…確かそんなものがあるという話は先週辺りに聞いた気がする。,[=JP],"...Я уверена, что слышала нечто подобное на прошлой неделе.",...Tenho certeza que ouvi algo sobre isso semana passada.,[=UP],…感覺好像是在上周聽說過這事。,…感觉好像是在上周听说过这事。,[=UP],[=UP],[=UP]
,"But I think the questionnaire hadn't been passed out yet.{n}All the necessary information would be written on that, so it should have been no problem to forget about it until it was handed out...","But I'd thought that the questionnaire hadn't been passed out yet. The details would be written there, so there shouldn't have been any need to remember them beforehand... ",[=ST],でも、そのアンケート用紙の配布はまだだった気がする。詳細はそれに記されているから、配られてから思い出せば充分な程度の話だったはず…。,でも、そのアンケート用紙の配布はまだだった気がする。{n}詳細はそれに記されているから、配られてから思い出せば充分な程度の話だったはず…。,"Но полагала, что анкету ещё не раздали.{n}Подробностям полагалось быть записанным в ней, так что запомнить их после раздачи анкеты не представляло собой проблему...","Mas pensei que os questionários ainda não tinham sido entregues.{n}Toda a informação necessária estava descrita nele, então não deveria ser necessário relembrar de antemão...",[=UP],不過，我記得這張調查表還沒發。{n}因為具體內容都會記在表上，所以這應該是等到發下來了再想起來就行了的事…。,不过，我记得这张调查表还没发。{n}因为具体内容都会记在表上，所以这应该是等到发下来了再想起来就行了的事…。,[=UP],[=UP],[=UP]
Ushiromiya Ange,"""......I wasn't given a questionnaire...""","""...I wasn't given a questionnaire..."" ",[=ST],「……アンケート用紙、もらってないですけど…。」,「……アンケート用紙、もらってないですけど…」,"""......Я не получала анкету...""","""......Eu não recebi o questionário...""",[=UP],「……我並沒有拿到調查表…」,「……我并没有拿到调查表…」,[=UP],[=UP],[=UP]
,"""You must have been. The dormitory leader distributed a copy to everyone. If you lost it, all you have to do is honestly say so.""","""That can't be. I believe the dormitory leader handed them out to everyone. If you lost it, all you have to do is honestly say so."" ",[=ST],「そんなはずありませんよ。寮長から全員にちゃんと配布されてるはずです。なくしてしまったならそうと素直に仰ればいいのに。」,「そんなはずありませんよ。寮長から全員にちゃんと配布されてるはずです。なくしてしまったならそうと素直に仰ればいいのに」,"""Этого не может быть. Я уверена, что глава общежития раздала их всем. Если ты её потеряла, всё, что от тебя требуется — честно об этом сказать.""","""Você recebeu, sim. A líder do dormitório distribui cópias para todas. Se você perdeu, tudo o que tem que fazer é ser honesta e dizer.""",[=UP],「沒這可能喲。宿舍長早就一個不漏地發完表了哦。遺失了的話，就請老實坦承好了呀。」,「没这可能哟。宿舍长早就一个不漏地发完表了哦。遗失了的话，就请老实坦承好了呀。」,[=UP],[=UP],[=UP]
