Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"......Wait, that isn't just a feeling.{n}...I really am teasing the girl I like.","......No, he wasn't just imagining it. ...He really was teasing the girl he liked. ","......No, he didn't just feel like he was doing it....He really was teasing the girl he liked.", ……いや、それは適当な言い方ではないか。 …だって、好きな子にイタズラをしている、そのものなのだから。,……いや、それは適当な言い方ではないか。{n}…だって、好きな子にイタズラをしている、そのものなのだから。,"......Нет, ему не казалось, что он это делает.{n}...Он действительно подтрунивал над девушкой, которую любил.","......Espere, isso não é apenas uma sensação.{n}...Eu realmente estou provocando a garota que eu gosto.",[=UP],……不對，我這不就是在為自己辯解嘛？{n}畢竟，我確實是在戲弄著自己心儀之人啊。,……不对，我这不就是在为自己辩解嘛？{n}毕竟，我确实是在戏弄着自己心仪之人啊。,[=UP],"No, forse era un'espressione inadatta...{n}Dopotutto, stava davvero stuzzicando la ragazza che gli piaceva.","......Bekle, bu sadece bir his değil.{n}...Sevdiğim kızla gerçekten dalga geçiyorum."
,"It pains me to admit it, ......but I used to think that such embarrassing expressions had fallen so far out of use they no longer showed up even in manga.","Before now, ......he wouldn't have expected to hear a line like that anywhere these days, not even in a manga or something. "," Nevertheless, ......he had thought that such embarrassing expressions wouldn't even show up in manga these days.", こう言っては何だが、……かつてはこんな恥ずかしい言い回しは、今時、漫画の中にも出てこないと思ってた。,こう言っては何だが、……かつてはこんな恥ずかしい言い回しは、今時、漫画の中にも出てこないと思ってた。,"Тем не менее при взгляде на Шаннон он не мог отделаться от мысли, что такого выражения смущения сегодня не встретишь даже в манге.","É doloroso admitir isso, ......porém, eu costumava pensar que essas expressões envergonhadas estavam tão fora de moda que não apareciam mais nem mesmo em mangás.",[=UP],雖然這話說出來挺怪的，……但我之前認為此等肉麻的對白，就連在現如今的漫畫中，都是不會再出現的。,虽然这话说出来挺怪的，……但我之前认为此等肉麻的对白，就连在现如今的漫画中，都是不会再出现的。,[=UP],"Detestava ammetterlo, ma... un tempo aveva pensato che frasi così smielate di questi tempi non apparissero neanche nei manga.","Bunu itiraf etmek bana acı veriyor, ......ama eskiden bu tür utanç verici sözlerin artık mangalarda bile görülmeyecek kadar demode olduğunu düşünürdüm."
,"On the contrary, if I'd seen a couple acting like that, I'd have felt like throwing rocks at them.","In fact, if he'd seen another couple acting like this, his first instinct would be to start throwing rocks at them. "," On the contrary, if he had seen another couple acting like that, he'd feel like throwing rocks at them.", それどころか、こんなことを口にするカップルがいたら、石を投げてやりたいとすら思ってた。,それどころか、こんなことを口にするカップルがいたら、石を投げてやりたいとすら思ってた。,"Более того, если бы ему случилось увидеть пару, ведущую себя подобным образом, ему бы, наверное, захотелось запустить в них камнем.","Se fosse o contrário, se eu visse um casal agindo assim, eu teria vontade de atirar pedras neles.",[=UP],豈止如此，若真有會說出此等對白的情侶存在，我甚至想朝他們扔石塊。,岂止如此，若真有会说出此等对白的情侣存在，我甚至想朝他们扔石块。,[=UP],"Al contrario, se avesse visto un'altra coppia dire cose del genere, avrebbe persino considerato di lanciare dei sassi contro di loro.","Aksine, böyle davranan bir çift görseydim onlara taş fırlatmak isterdim."
,"However, even if rocks were thrown at us now, I'm sure they would be just like confetti celebrating us.","But even if someone were to start throwing rocks at us now, I'm sure they'd be no different than confetti celebrating our relationship. "," However, even if rocks were thrown at us now, I'm sure they would be just like confetti celebrating us.", しかし、今の僕たちには、たとえ石が投げつけられたとしても、祝福の紙ふぶきと同じになってしまうに違いない。,しかし、今の僕たちには、たとえ石が投げつけられたとしても、祝福の紙ふぶきと同じになってしまうに違いない。,"Но даже если бы в нас сейчас полетели камни, я уверен, что они были бы подобны конфетти, выпущенными в нашу честь.","Entretanto, mesmo se pedras fossem atiradas em nós neste momento, eu tenho certeza de que seriam apenas como confetes nos celebrando.",[=UP],然而對現在的我們來說，就算是被別人扔石塊，我們也無疑會將之當成祝福的五彩紙屑。,然而对现在的我们来说，就算是被别人扔石块，我们也无疑会将之当成祝福的五彩纸屑。,[=UP],"Ma adesso, anche se ci avessero scagliato pietre addosso, sono sicuro che per noi sarebbero state come dei coriandoli di festeggiamento.","Ancak, şimdi bize taş atılsa bile, eminim bizi kutlayan konfetiler gibi olurlardı."
,"Now, I can't even remember those lonely days...when I felt jealous of couples who were completely oblivious to their surroundings.","Now, I can't even remember those lonely days... when I felt jealous of couples who were completely oblivious to their surroundings. "," Now, I can't even remember those lonely days... when I felt jealous of couples who were completely oblivious to their surroundings.", カップルというやつが、ＴＰＯを弁えずにベタベタとしていることを僻んだ寂しい日々は、今では思い出すこともできない。,カップルというやつが、ＴＰＯを弁えずにベタベタとしていることを僻んだ寂しい日々は、今では思い出すこともできない。,"Теперь я даже не могу вспомнить те одинокие дни, когда я завидовал парам, для которых не существовало мира вокруг них.","Agora, eu não consigo nem mesmo me lembrar daqueles dias solitários...quando eu sentia inveja dos casais que estavam completamente inconscientes do que acontecia à sua volta.",[=UP],如今的我，已經幸福到根本不會想起，那段曾經對不分時間、地點、場合地粘在一起的情侶，仍抱有偏見的寂寞時日。,如今的我，已经幸福到根本不会想起，那段曾经对不分时间、地点、场合地粘在一起的情侣，仍抱有偏见的寂寞时日。,[=UP],"In quel momento non riuscivo nemmeno a ricordare quei giorni solitari, in cui mi sentivo geloso delle coppiette innamorate totalmente noncuranti di ciò che avveniva attorno a loro.","Şimdi, etraflarından bihaber olan çiftleri...kıskandığım o yalnız günlerimi hatırlayamıyorum bile."
,"To use an old‐fashioned phrase, these would be truly rose‐colored days...","To use an old-fashioned phrase, these really are rose-colored days I'm living in... "," To use an old-fashioned phrase, these would be rose-colored days....", 古風な言い方で喩えるなら、これこそまさに薔薇色の日々…。,古風な言い方で喩えるなら、これこそまさに薔薇色の日々…。,"Как будто, выражаясь книжным языком, ""дни слились в волшебную, чарующую сказку"".","Para usar uma frase fora de moda, estes seriam dias realmente cor de rosa...",[=UP],用古老一點的說法來比喻的話，這正可謂玫瑰色的每一天啊…。,用古老一点的说法来比喻的话，这正可谓玫瑰色的每一天啊…。,[=UP],"Per usare una frase all'antica, quelli erano proprio dei giorni rosei...","Eski moda bir deyim kullanmak gerekirse, bunlar gerçekten pembe renkli günler olurdu..."
,I was so entranced that I no longer even noticed the big tank of the world's largest aquarium.,I'm so entranced that I barely notice that massive tank in the world's largest aquarium anymore. , I'm so entranced that I don't even notice the big tank of the world's largest aquarium., 文字通りデレデレする僕の眼中に、世界最大の水族館の大水槽はもはや映らない。,文字通りデレデレする僕の眼中に、世界最大の水族館の大水槽はもはや映らない。,"Я настолько очарован, что даже не замечаю огромный резервуар крупнейшего в мире океанариума.",Eu estava em um transe tão intenso que nem mesmo conseguia perceber o tanque no maior aquário do mundo.,[=UP],在如字面意思般“心馳神迷”的我的眼中，早已沒有了這個世界最大水族館的大水槽。,在如字面意思般“心驰神迷”的我的眼中，早已没有了这个世界最大水族馆的大水槽。,[=UP],"La vasca dell'acquario più grande del mondo era ormai svanita ai miei occhi, rimasti letteralmente stregati.",O kadar büyülenmiştim ki artık dünyanın en büyük akvaryumunun büyük tankını fark etmiyordum bile.
,"Instead, I saw only Shannon happily playing with the fish, all her changing emotions showing on her face.","Instead, all I see are the expressions flitting across Shannon's face as she plays with the fish. "," Instead, I see Shannon rejoicing and playing with the fish.", 紗音が魚たちと戯れて一喜一憂する姿を映し続けるのみだ。,紗音が魚たちと戯れて一喜一憂する姿を映し続けるのみだ。,"Всё, что я вижу — лишь радостную Шаннон, забавляющуюся с рыбой.","Em vez disso, eu só via a Shannon, brincando alegremente com os peixes, e todas as suas emoções cambiantes estampadas em seu rosto.",[=UP],眼裡只是一直映著與魚兒們嬉戲，忽喜忽憂的紗音而已。,眼里只是一直映着与鱼儿们嬉戏，忽喜忽忧的纱音而已。,[=UP],"Riuscivano solo a vedere la figura di Shannon, che passava dalla gioia allo spavento mentre giocava coi pesci.",Onun yerine Shannon'un mutlu bir şekilde balıklarla oynarken değişen tüm duygularının yüzüne vurmasını izledim.
Shannon,"""...It's amazing, isn't it......? It's my first time seeing a tank large enough for a whale to swim in.""","""...It's amazing, isn't it......? It's my first time seeing a tank large enough for a whale to swim in."" ",[=UP],「…すごいですね……。クジラを泳がせることができる大水槽なんて、初めて見ました。」,「…すごいですね……。クジラを泳がせることができる大水槽なんて、初めて見ました」,"""Поразительно, не правда ли?.. Впервые вижу такой огромный резервуар. Тут хватит места даже для кита.""","""...É maravilhoso, não é......? É a minha primeira vez vendo um tanque no qual até mesmo uma baleia pode nadar.""",[=UP],「…好厲害呀……。能容得下鯨魚游泳的大水槽，我還是第一次見。」,「…好厉害呀……。能容得下鲸鱼游泳的大水槽，我还是第一次见。」,[=UP],"""...È fantastico... È la prima volta che vedo una vasca abbastanza grossa da poter farci nuotare una balena.""","""...Bu inanılmaz, değil mi......? İlk defa bir balinanın yüzebileceği kadar büyük bir akvaryum görüyorum."""
Ushiromiya George,"""I heard that this tank is the biggest selling point here. And that it's the biggest in the whole world.""","""I heard this tank is the biggest selling point here. And that it's the biggest in the whole world."" ",[=UP],「この大水槽がここの最大のウリだそうだからね。何でも世界で最大なんだそうだよ。」,「この大水槽がここの最大のウリだそうだからね。何でも世界で最大なんだそうだよ」,"""Я слышал, что этот здоровенный аквариум является самым популярным здесь местом. И что он один из самых больших в мире.""","""Ouvi dizer que este tanque é a maior atração deste lugar. E também que é o maior tanque do mundo.""",[=UP],「畢竟這個大水槽是這裡最大的賣點嘛。據說好像還是全世界最大的哦。」,「毕竟这个大水槽是这里最大的卖点嘛。据说好像还是全世界最大的哦。」,[=UP],"""Ho sentito dire che questa vasca enorme sia la migliore attrazione del posto.{n}E che sia la più grande del mondo.""","""Bu tankın buradaki en büyük satış faktörü olduğunu duydum. Ve tüm dünyadaki en büyük tankmış."""
Shannon,"""Is that so? That's amazing. ......It's really wonderful. It doesn't even look like a tank at all, but rather like they sliced off a part of the sea with a knife and brought it here.""","""Is that so? That's amazing. ......It's really wonderful. It doesn't even look like a tank at all, more like they sliced off a part of the sea with a knife and brought it here."" ",[=UP],「そうなんですか？　それはすごいですね。……本当に素敵です。水槽じゃなくてまるで、海の一部をナイフですっと切り取ってここに運んできたみたい。」,「そうなんですか？　それはすごいですね。……本当に素敵です。水槽じゃなくてまるで、海の一部をナイフですっと切り取ってここに運んできたみたい」,"""Правда? Ну как тут не поражаться. ......Он действительно замечательный. Складывается впечатление, что перед нами не аквариум, а часть моря, которую отрезали ножом и перенесли сюда.""","""É mesmo? Isso é incrível. ......É realmente maravilhoso. Ele nem parece como um tanque, parece mais que cortaram um pedaço do mar com uma faca e o colocaram aqui.""",[=UP],「是嘛？好厲害呀。……真的好棒。簡直就不像是水槽，而像是用餐刀輕快地切出一塊海，運到這裡來了似的。」,「是嘛？好厉害呀。……真的好棒。简直就不像是水槽，而像是用餐刀轻快地切出一块海，运到这里来了似的。」,[=UP],"""Sul serio? Straordinario... È una vera meraviglia. Non sembra neanche un acquario, è come se avessero tagliato di netto una fetta di oceano con un coltello, e l'avessero portata qui.""","""Öyle mi? Bu inanılmaz. ......Gerçekten muhteşem. Tank gibi bile görünmüyor, sanki denizin bir parçasını bıçakla kesip buraya getirmişler."""
Ushiromiya George,"""It does, doesn't it? This is a splendid little sea.""","""You're right. This really is a little sea."" ","""I agree. This is a splendid little sea.""",「そうだね。これはもう立派な、小さな海だね。」,「そうだね。これはもう立派な、小さな海だね」,"""Согласен. Перед нами превосходное маленькое море.""","""Parece mesmo, não? Este é um esplêndido oceano em miniatura.""",[=UP],「是呀。這已經算是一片壯麗的小海了。」,「是呀。这已经算是一片壮丽的小海了。」,[=UP],"""Concordo. Un piccolo, splendido secondo oceano.""","""Gerçekten de öyle. Bu küçük, muhteşem bir deniz."""
,"Despite its size, I hadn't thought of the tank as anything more than a tank.","Despite its size, I hadn't thought of the tank as anything more than a tank. ",[=UP], 水槽をどんなに大きくしたって、水槽であることには変わりないと思っていた。,水槽をどんなに大きくしたって、水槽であることには変わりないと思っていた。,"Несмотря на его размеры, океанариум в моём восприятии оставался не более чем океанариумом.","Apesar do tamanho, eu não pensaria em um tanque como nada mais do que um tanque.",[=UP],我一直認為水槽就算再怎麼大，也依舊只是個水槽。,我一直认为水槽就算再怎么大，也依旧只是个水槽。,[=UP],"Io pensavo che, a prescindere dalla grandezza della vasca, esso sarebbe rimasto comunque un acquario.","Büyüklüğüne rağmen, tankı bir tanktan daha fazlası olarak düşünmemiştim."
,That's why I thought her expression about slicing off a part of the sea with a knife was so interesting.,That's why I found her metaphor so interesting. , That's why I thought her expression about cutting of a part of the sea with a knife was so interesting., だから、海の一部をナイフで切り取ったみたいな、という彼女の表現を面白いなと思った。,だから、海の一部をナイフで切り取ったみたいな、という彼女の表現を面白いなと思った。,Именно поэтому я нашёл её высказывание о вырезании части моря ножом интересным.,É por isso que eu achei a observação dela sobre cortar o mar com uma faca tão interessante.,[=UP],所以，聽到她把這水槽比作是用刀切出一片海，就覺得這比喻頗是有趣。,所以，听到她把这水槽比作是用刀切出一片海，就觉得这比喻颇是有趣。,[=UP],Ecco perché trovai interessante la sua metafora del pezzo di oceano tagliato con un coltello.,Bu yüzden denizin bir parçasını bıçakla kesmekle ilgili ifadesinin çok ilginç olduğunu düşündüm.
,"No matter how far humans broaden their experiences, in the end, they can only hold a single personal worldview. Maybe that's why it's so interesting to interact with someone who has a different worldview.","No matter how far humans broaden their experiences, they always end up viewing the world through the lense of their own values. Maybe that's why it's so interesting to interact with people who have different worldviews. "," No matter how far humans broaden their experiences, they stick to their own view of the world in the end. Maybe that's why it's so interesting to mingle with people who have a different worldview.", 人間というのは、どんなに見聞を広めようとも、所詮は自分ひとりの価値観しか持てない。だからこそ、異なる価値観を持つ人間と交流することはこんなにも面白いのかもしれない。,人間というのは、どんなに見聞を広めようとも、所詮は自分ひとりの価値観しか持てない。だからこそ、異なる価値観を持つ人間と交流することはこんなにも面白いのかもしれない。,"Не так важно, насколько люди становятся опытны, ведь в конце концов у них остаётся свой взгляд на вещи. Может быть, как раз поэтому так интересно общаться с людьми, чей взгляд на мир отличается от остальных.","Não importa o quão vastas sejam as experiências de um humano, no fim, eles só podem abraçar uma única visão de mundo. Talvez por isso seja tão interessante interagir com alguém com uma visão de mundo diferente.",[=UP],人類再怎麼開闊見聞，終歸也就只能持有自己一個人的價值觀。說不定正因如此，與持有不同價值觀的人交流才會如此有趣吧。,人类再怎么开阔见闻，终归也就只能持有自己一个人的价值观。说不定正因如此，与持有不同价值观的人交流才会如此有趣吧。,[=UP],"Ogni essere umano, a prescindere da quanto allarghi le sue conoscenze, conserverà comunque la propria visione delle cose. Forse è questa la ragione per cui è così tanto intrigante interagire con persone che hanno valori diversi dai nostri.","İnsanlar edindikleri deneyimleri ne kadar ileri götürürlerse götürsünler, sonuçta yalnızca tek bir kişisel dünya görüşüne sahip olabilirler. Belki de bu yüzden farklı bir dünya görüşüne sahip biriyle etkileşime geçmek çok ilginçtir."
,I said that to her honestly.{n}And she responded:,I voiced my thoughts on this. She responded. ," I was honest when I said that. Then, she responded.", 僕は正直にそれを口にした。 すると彼女は答える。,僕は正直にそれを口にした。{n}すると彼女は答える。,"Я был откровенен, когда говорил это.{n}Тогда она ответила.","Eu disse isso para ela, honestamente.{n}E ela respondeu:",[=UP],我將此如實說出。{n}說完後，她答道。,我将此如实说出。{n}说完后，她答道。,[=UP],Le espressi con franchezza questo pensiero.{n}Lei mi rispose subito dopo.,Bunu ona dürüstçe söyledim.{n}O da cevap verdi:
Shannon,"""Certainly, this might not be the real sea. ...But, if those little guys swimming in there believe that it's a sea, then it certainly is a sea.""","""True, this may not be the real sea. ...But if those little guys swimming in there believe it's the sea, then that's what it is."" ","""Certainly, this might not be the real sea. ...But, if those little guys swimming in there believe that it's the sea, then to them it certainly is the sea.""",「確かに、これは本当の海ではないかもしれません。…でも、ここに泳ぐ彼らが海だと信じたなら、これは確かに海なんです。」,「確かに、これは本当の海ではないかもしれません。…でも、ここに泳ぐ彼らが海だと信じたなら、これは確かに海なんです」,"""Конечно, это не может быть настоящим морем. ...Но если те маленькие рыбки, что плавают там, считают что это — море, тогда конечно, для них это море.""","""De fato, este pode não ser o mar de verdade. ...Mas se esses pequeninos nadando aqui acreditarem que é o mar, então ele certamente é um mar.""",[=UP],「的確，這也許不是真正的海。……可是，只要在此遨游的它們相信這是海，那這就確實是海。」,「的确，这也许不是真正的海。……可是，只要在此遨游的它们相信这是海，那这就确实是海。」,[=UP],"""È ovvio che questo non potrebbe essere mai un vero oceano... Ma se quelli che vi ci nuotano credono che sia un mare, lo diventerà senz'altro.""","""Elbette bu gerçek deniz olmayabilir. ...Ama eğer orada yüzen o küçük adamlar bunun bir deniz olduğuna inanıyorlarsa, o zaman bu kesinlikle bir denizdir."""
