Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"That was to repeat the reading, over and over, until he reached the result most favorable to him, without the slightest amount of compromise.","That was to repeat the reading, over and over, without giving up in the slightest, until he reached the result most favorable to him. "," That was to repeat the reading, over and over, without giving up in the slightest, until he reached the result most favorable to him.",それは、自分の得たい最高の結果が出るまで、一切の妥協なく、何度も何度もタロットを繰り返すことだ。,[=JP],"А именно — в повторении раз за разом, не сдаваясь, пока не достигался наиболее желательный результат.","Era necessário repetir a leitura, diversas vezes, até que ele chegasse ao resultado mais favorável para si próprio, sem a menor quantia de compromisso.",[=UP],這即是指，在出現自己想要的最棒的結果前，不做任何妥協，一遍又一遍地反覆占卜。,这即是指，在出现自己想要的最棒的结果前，不做任何妥协，一遍又一遍地反复占卜。,[=UP],[=UP],[=UP]
,"It would depend on how he defined the result most favorable to him, but if he demanded the best result in a strict sense, it would be the same as a simple roulette of luck, where he sought an arithmetic miracle.","The mark he set for this ""most favorable result"" would vary, but when he demanded the most favorable result in a strictly literal sense, it was the same as a simple roulette of luck, where he seeked an arithmetic miracle. "," What the best result was depended on the definition, but if he demanded the best result in a strict sense, it was the same as a simple roulette of luck, where he seeked an arithmetic miracle.",最高の結果がどの程度のものかの定義にもよるが、厳密な意味での最高の結果を求めたなら、それは単なる算数的奇跡を求める運のルーレットと同じになる。,[=JP],"Какой результат являлся наилучшим, зависело от определения, но точный смысл наилучшего результата был схож с удачей по принципу рулетки, где он стремился обрести арифметическое чудо.","Depende apenas de como ele define o resultado mais favorável para si, mas se ele demandar o melhor resultado em um sentido bem estrito, seria o mesmo que uma simples roleta da sorte, onde ele busca por um milagre aritmético.",[=UP],最棒的結果雖會視“最棒”的定義而改變，但以嚴密意義上的“謀求最棒的結果”來說，這就與單純謀求數學上的奇跡的幸運輪盤賭相同。,最棒的结果虽会视“最棒”的定义而改变，但以严密意义上的“谋求最棒的结果”来说，这就与单纯谋求数学上的奇迹的幸运轮盘赌相同。,[=UP],[=UP],[=UP]
,"......However, to Kinzo, who made miracles of numbers the basis of his magical power, this could become very much like a magic ritual.","...However, Kinzo used miracles of numbers as the basis of his magical power, so this functioned perfectly well as a magical ritual. ",[=UP],……しかし、数字の奇跡こそを魔力の根源とする金蔵にとって、それは充分、魔法の儀式となり得た。,[=JP],"......Для Кинзо, тем не менее, взявшего чудотворность чисел за основу своей магической силы, это очень даже уподобилось магическому ритуалу.","......Porém, para Kinzo, que fez milagres de números com a base de seu poder mágico, isto se torna algo muito semelhante a um ritual mágico.",[=UP],……不過，對於把數字奇跡當成了魔力根源的金藏來說，這就足以構成魔法的儀式。,……不过，对于把数字奇迹当成了魔力根源的金藏来说，这就足以构成魔法的仪式。,[=UP],[=UP],[=UP]
,"In other words, until the result he desired appeared perfectly, he would repeat the tarot readings over and over, turning his labor, conviction, and the feelings of his heart into a prayer, so that when it reached heaven, the result would be sublimated—this was Kinzo's personal magical interpretation.","In other words, until the result he desired appeared perfectly, he would strive to repeat the tarot readings over and over, with conviction, turning the feelings of his heart into prayers, so that when they reached the heavens, they would be sublimated into results. This was Kinzo's personal magical interpretation. "," In other words, until the result he desired appeared perfectly, he would strive to repeat the tarot readings over and over, with conviction, turning the feelings of his heart into a prayer, so that when it reached heaven, the result would be sublimated. This was Kinzo's personal magical interpretation.",つまり、自分の望む結果が完全に出るまで、延々とタロットを繰り返すその手間と信念、心の気持ちが祈祷に通じ、それが天に届いた時、結果となって昇華されるという、金蔵独自の魔法解釈だ。,[=JP],"Другими словами, пока не возникал идеально подходящий ему результат, он повторял чтение карт таро вновь и вновь, не теряя упорства, преображая чувства своей души в молитву, чтобы когда та достигнет небес, привлекла нужный результат. Такова была личная магическая интерпретация Кинзо.","Em outras palavras, até que o resultado que ele deseje apareça perfeitamente, ele irá repetir a leitura incessantemente, transformando em seu trabalho, sua convicção, e os sentimentos de seu coração em preces, para que quando ele alcance os céus, o resultado seja sublimado — esta é a interpretação pessoal da magia de Kinzo.",[=UP],換言之，所謂在自己所求的結果完美無缺地出現前，沒完沒了地重複塔羅牌占卜的這份勞力、信念、心境與祈禱相通，傳到上天之時，升華為結果，這就是金藏對魔法的個人解釋。,换言之，所谓在自己所求的结果完美无缺地出现前，没完没了地重复塔罗牌占卜的这份劳力、信念、心境与祈祷相通，传到上天之时，升华为结果，这就是金藏对魔法的个人解释。,[=UP],[=UP],[=UP]
,"Therefore, even though the tarot cards Kinzo used were exactly the same as generally used tarot cards, the way they were used was completely different...","Therefore, even though Kinzo's tarot cards were no different from those generally used, the way in which they were used was completely different... "," Therefore, even though the tarot cards Kinzo used were exactly the same as generally used tarot cards, the way they were used was completely different...",だから、金蔵が扱っているタロットは、世間一般のタロットとまったく同じものだったが、そのやり方がまったく異なっていたのだ…。,[=JP],"Таким образом, он хоть и пользовался обычными и повсеместно применяемыми картами таро, способ их применения был совершенно иным...","Portanto, mesmo que as cartas de tarot que Kinzo usou sejam exatamente as mesmas usadas no tarot, a forma como elas são usadas é completamente diferente...",[=UP],所以，金藏使用的塔羅牌，雖與社會上一般的塔羅牌完全相同，但它的規矩卻完全不一樣…。,所以，金藏使用的塔罗牌，虽与社会上一般的塔罗牌完全相同，但它的规矩却完全不一样…。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""................................. ...Tonight, ......it refuses to go my way.""","""......... ...Tonight...will not go as I thought."" ",""".....................Tonight, ......will not go as I thought.""",「……………………………。…今宵は、……思い通りにならぬな。」,「……………………………。…今宵は、……思い通りにならぬな」,""".....................Сегодня... не получится так, как я думал.""","""................................. ...Esta noite, ......elas estão se recusando a jogar como eu quero.""",[=UP],「……………………………。…今宵，……難如意呢。」,「……………………………。…今宵，……难如意呢。」,[=UP],[=UP],[=UP]
,Kinzo stopped his hands for a second.,Kinzo stopped his hands for a second. ,[=UP],金蔵は一度手を止める。,[=JP],Кинзо на секунду остановил руки.,Kinzo parou suas mãos por um segundo.,[=UP],金藏停了下來。,金藏停了下来。,[=UP],[=UP],[=UP]
,...It seemed the result he expected wasn't showing up.,...He seemed not to be getting the results he wanted. ,[=UP],…なかなか思い通りの結果が出ないようだった。,[=JP],"...По‐видимому, ожидаемый им результат всё никак не получался.",...Parece que o resultado que ele esperava não estava vindo.,[=UP],…似乎是怎麼都占卜不出一個稱心如意的結果。,…似乎是怎么都占卜不出一个称心如意的结果。,[=UP],[=UP],[=UP]
,"On the contrary, many bad cards that shouldn't often appear were appearing repeatedly, and continuing to interfere with the miracle Kinzo wished for.","On the contrary, bad cards that shouldn't show up so often appeared repeatedly... and continued to interfere with the miracle Kinzo wished for. "," On the contrary, many bad cards that shouldn't appear appeared repeatedly, and continued to interfere with the miracle Kinzo wished for.",それどころか、そうそう出るはずのない悪いカードが繰り返し現れ、金蔵の求める奇跡を妨害し続けていた。,[=JP],"Наоборот, каждый раз попадалось множество плохих и нежелательных карт, продолжающих вмешиваться в желаемое Кинзо чудо.","Pelo contrário, muitas cartas que não deveriam aparecer estavam se repetindo,{n}e continuavam a interferir no milagre pelo qual Kinzo desejava.",[=UP],豈止如此，還反覆冒出了平常不會輕易出現的壞牌，一刻不停地阻撓著金藏所求的奇跡。,岂止如此，还反复冒出了平常不会轻易出现的坏牌，一刻不停地阻挠着金藏所求的奇迹。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""..................Hmph. ...Is that how it is?""",""".........Hmph. ...Is that how it is?"" ","""...............Hmph. ...Is that how it is?""",「………………ふ。…そういうことなのか。」,「………………ふ。…そういうことなのか」,"""...............Хмф. ...Вот значит как?""","""..................Hmph. ...É assim que vai ser?""",[=UP],「………………呼。…是這麼一回事嗎？」,「………………呼。…是这么一回事吗？」,[=UP],[=UP],[=UP]
,It seemed that Kinzo had taken some kind of sign from this abnormal course of events.,Kinzo seemed to have received some revelation that was different from normal. ,It seemed that Kinzo had received some oracle that that was different from normal.,普段とは違う流れに、金蔵は何かの神託を得たらしい。,[=JP],"Похоже, Кинзо получил предсказание, отличавшееся от обычного.",Parece que Kinzo assumiu isso como sendo um sinal sobre um anormal curso de eventos que estariam por vir.,[=UP],面對與平時不同的情況，金藏似乎得到了某種神旨。,面对与平时不同的情况，金藏似乎得到了某种神旨。,[=UP],[=UP],[=UP]
,"But judging by the unlucky cards scattered over the desk, it was difficult to imagine that the sign had been a good one...","But, judging by the unlucky cards scattered across his desk, it was difficult to imagine that the omen had been a good one... "," But judging by the unlucky cards scattered over the desk, it was difficult to imagine that the oracle had been a good sign...",しかし、不吉なカードたちが机の上に散らばる様を見る限り、その神託が良き報せであるとは考え難かった…。,[=JP],"Но исходя из несчастливых карт, разбросанных по столу, было трудно предположить, что предсказание несло в себе добрый знак...","Mas analisando as infortunas cartas espalhadas sobre sua mesa, era difícil de imaginar que aquele teria sido um bom sinal...",[=UP],不過，從散亂在桌上的一張張不吉的卡牌來看，是難以將這神旨想像為吉兆的…。,不过，从散乱在桌上的一张张不吉的卡牌来看，是难以将这神旨想象为吉兆的…。,[=UP],[=UP],[=UP]
,"For a while, Kinzo closed his eyes tightly, pondering something.","For a while, Kinzo closed his eyes tightly, pondering something. "," For a while, Kinzo closed his eyes tightly, pondering something.",金蔵はしばらくの間、固く目を閉じ、何かを思案した。,[=JP],"Ненадолго закрыв глаза, Кинзо погрузился в размышления.","Por um instante, Kinzo fechou levemente seus olhos, ponderando sobre algo.",[=UP],金藏在片刻間緊閉雙眼，思索著什麼。,金藏在片刻间紧闭双眼，思索着什么。,[=UP],[=UP],[=UP]
,"Then as the thunder roared, he made up his mind about something, took the telephone receiver, and dialed.","Then, as the thunder roared, he made up his mind about something, took the telephone receiver, and dialed. "," Then as the thunder roared, he made up his mind about something, took the telephone receiver, and dialed.",そして雷鳴に何かを決断し、受話器を取りダイヤルする。,[=JP],"Затем, после того как прогремел гром, он принял какое‐то решение, снял трубку с телефона и набрал номер.","Um trovão rugiu, e com uma decisão em mente, ele pegou o telefone, e então discou.",[=UP],然後，隨著雷鳴，他下了什麼決斷，拿起聽筒，撥了電話號碼。,然后，随着雷鸣，他下了什么决断，拿起听筒，拨了电话号码。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""............It is I. Is Genji there? It is urgent.""","""......It is I. Is Genji there? An urgent matter has come up."" ",""".........It is I. Is Genji there? It is urgent.""",「…………わしだ。源次はおるか。至急だ。」,「…………わしだ。源次はおるか。至急だ」,""".........Это я. Генджи на месте? У меня срочное дело.""","""............Sou eu. O Genji está aí? É urgente.""",[=UP],「…………是我。源次在嗎？有急事。」,「…………是我。源次在吗？有急事。」,[=UP],[=UP],[=UP]
Shannon,"""..................haah.""","""......Haah."" ","""............Haah.""",「………………はぁ。」,「………………はぁ」,"""............Ха‐а.""",[=UP],[=UP],「………………哈啊。」,[=CHT],[=UP],[=UP],[=UP]
,"In front of the main entrance, Shannon was cooling her flushed face in the frigid air.","In front of the entrance hall, Shannon's once burning face had been cooled off by the frigid air. ","In front of the entrance hall, Shannon's previously burning face had been cooled off by the frigid air.",紗音は玄関前で、冷えた空気に火照った顔を冷ましていた。,[=JP],"Стоя перед вестибюлем, Шаннон остужала пылающее лицо прохладным дождём.","Em frente à entrada principal, Shannon estava resfriando seu rosto corado enquanto o ar frio batia nele.",[=UP],紗音在大門前，用涼涼的空氣為火熱的臉龐降溫。,纱音在大门前，用凉凉的空气为火热的脸庞降温。,[=UP],[=UP],[=UP]
,...She had thought......that George's proposal would surely come sometime.,...She had thought... that George's proposal would surely come sooner or later. ,"...She had thought, ......that George's proposal would surely come sometime.",…譲治からの求婚は、……きっといつかあるだろうと思っていた。,[=JP],"...Она предполагала, что предложение Джорджа должно последовать в скором времени.",...Ela estava pensando......que a proposta de George certamente viria em algum momento.,[=UP],…早就想到了，……讓治的求婚總有一天一定會到來。,…早就想到了，……让治的求婚总有一天一定会到来。,[=UP],[=UP],[=UP]
,It wasn't as if her heart had been unprepared.{n}And she had nodded as an answer.,It wasn't as though she hadn't prepared herself mentally. And she had answered by nodding. , It wasn't that her heart was not prepared. And she had nodded as if in answer.,心の準備はなかったわけではない。そして、応える形で頷いてしまった。,心の準備はなかったわけではない。{n}そして、応える形で頷いてしまった。,И не то чтобы она не подготовила своё сердце к этому.{n}И она кивнула в качестве ответа.,Não era como se o seu coração estivesse despreparado.{n}E sua resposta havia sido um leve balançar com a cabeça.,[=UP],並不是沒有心理準備。{n}而且，還以點頭的形式做出了回復。,并不是没有心理准备。{n}而且，还以点头的形式做出了回复。,[=UP],[=UP],[=UP]
