Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Ronove,"""Will that be acceptable? Then I shall do so. You may eat them when they get cold and stale, and then regret as much as you like that you did not eat them when they were freshly baked.""","""Will that be acceptable? Then I shall do so. You may eat them when they get cold and stale, and then regret to the fullest that you did not eat them while they were fresh."" ",[=UP],「左様でございますか。それではそのようにいたしますよ。冷めてからお召し上がりになって、焼きたてを召し上がらなかったことを存分に後悔なされると良いでしょう。」,「左様でございますか。それではそのようにいたしますよ。冷めてからお召し上がりになって、焼きたてを召し上がらなかったことを存分に後悔なされると良いでしょう」,"""Будет ли это приемлемо? Тогда я так и сделаю. Вы можете съесть их, когда они будут холодными и чёрствыми, а затем сколько угодно сожалеть о том, что не съели их пока они были свежевыпеченными.""","""Isso seria aceitável? Então eu devo fazer isto. Você pode acabar comendo quando estiverem frios e secos, assim vai se arrepender muito por não ter comido quando eles recém haviam sido assados.""",[=UP],「這樣啊。那麼我就照您的吩咐辦吧。您就在享用了冰涼的小甜餅之後，盡情地為沒在剛出爐時開吃而追悔莫及吧。」,「这样啊。那么我就照您的吩咐办吧。您就在享用了冰凉的小甜饼之后，尽情地为没在刚出炉时开吃而追悔莫及吧。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,""".........You really are annoying. ...Well, you're a lot better than that Beato, who keeps doing that creepy cackle right next to my ear.""","""......You really are annoying. ...Well, you're a lot better than that Beato, who keeps doing that creepy cackle right next to my ear."" ",[=UP],「………いちいち、うるさいヤツだな。…まぁ、耳元で気色悪くケラケラ笑うベアトのヤツよりゃ数段マシだがよ。」,「………いちいち、うるさいヤツだな。…まぁ、耳元で気色悪くケラケラ笑うベアトのヤツよりゃ数段マシだがよ」,"""...Ты действительно раздражаешь. ...Что ж, ты куда лучше Беато, вечно жутко хохочущей прямо мне в ухо.""",""".........Você é mesmo irritante. ...Bem, ainda é muito melhor que a Beato, que está sempre com aquelas sinistras gargalhadas no meu ouvido.""",[=UP],「………唧唧歪歪，煩人的傢伙。…不過，比起在人耳邊惡心地咯咯笑的貝阿朵，你還是遜色不少。」,「………唧唧歪歪，烦人的家伙。…不过，比起在人耳边恶心地咯咯笑的贝阿朵，你还是逊色不少。」,[=UP],[=UP],[=UP]
Ronove,"""Oh, yes, yes, that is quite true. There are times when Milady's laughter becomes quite undignified. Every time I hear it, I think of my noble rank, and struggle to comprehend why I must have such a person as my master. Pu ku ku ku...""","""Yes, yes, that is quite true. There are times when Milady's laughter becomes quite undignified. Every time I hear it, I find it painful to comprehend why such a noble demon as myself must serve such a Master. Pu ku ku ku..."" ","""No, no, that is quite true. There are times when Milady's laughter becomes quite undignified. Every time I hear it, I find it painful to comprehend why such a noble demon like myself must have such a person as his Master. Pu ku ku ku...""",「いえいえまったく。お嬢様の笑い声は時折、実に品がありません。それを聞く度に、なぜ私ほどの高貴な悪魔が、あのような者を主にしなければならないのか、理解に苦しむのでございますよ。ぷっくっくっく…。」,「いえいえまったく。お嬢様の笑い声は時折、実に品がありません。それを聞く度に、なぜ私ほどの高貴な悪魔が、あのような者を主にしなければならないのか、理解に苦しむのでございますよ。ぷっくっくっく…」,"""Нет, нет, это действительно так. Бывают моменты, когда смех Миледи становится довольно‐таки неблагородным. Каждый раз, когда я его слышу, то до боли пытаюсь понять, почему у такого благородного демона, как я, должна быть такая госпожа. Пу‐ку‐ку‐ку...""","""Ah, sim, sim, realmente. Há momentos em que a risada da ojou‐sama se torna deveras indigna. Toda vez que eu ouço, penso em meu rank de nobreza, e luto para compreender como eu acabei tendo tal pessoa como minha mestra.{n}Pu ku ku ku...""",[=UP],「哪裡哪裡，說的是呢。小姐的笑聲有時候確實是沒品呢。每次聽到時，我都會難以理解，像我這麼高貴的惡魔，為什麼一定要視那種人為主人。嗯哼哼哼…」,「哪里哪里，说的是呢。小姐的笑声有时候确实是没品呢。每次听到时，我都会难以理解，像我这么高贵的恶魔，为什么一定要视那种人为主人。嗯哼哼哼…」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""......Man you're weird. If you don't like it, then couldn't you just not work for her?""","""...Man, you're weird. If you don't like it, then couldn't you just not work for her?"" ",[=UP],「……変なヤツだな。そんなに嫌なら仕えなきゃいいだろうが。」,「……変なヤツだな。そんなに嫌なら仕えなきゃいいだろうが」,"""..Ну и странный же ты тип. Если ты от этого не в восторге, разве ты не можешь просто не работать на неё?""","""......Você é mesmo um cara estranho. Se não gosta, então não seria melhor simplesmente não trabalhar para ela?""",[=UP],「……怪人啊。既然那麼不樂意，不幹不就行了？」,「……怪人啊。既然那么不乐意，不干不就行了？」,[=UP],[=UP],[=UP]
Ronove,"""To continue serving despite that is furniture's joy. One could not serve as furniture without such an attitude.""","""And yet, to continue serving is furniture's joy. If we do not serve, we would hardly be furniture."" ","""And yet, to continue serving is furniture's joy. If we do not, we would not be working as furniture. ",「それでも尚お仕えするのが、家具の喜びなのでございますよ。それでなくては家具は務まりません。,「それでも尚お仕えするのが、家具の喜びなのでございますよ。それでなくては家具は務まりません」,"""И всё же, продолжать служить — радость мебели. В противном случае, мы бы не работали мебелью.""","""Continuar a servir apesar disso é a alegria de uma mobília. Não é possível servir como uma mobília sem tal atitude.""",[=UP],「儘管如此，卻還是為其所用，這乃是家具的喜悅哦。不這樣是幹不了家具的。」,「尽管如此，却还是为其所用，这乃是家具的喜悦哦。不这样是干不了家具的。」,[=UP],[=UP],[=UP]
Ronove,"""......Let us set that aside. How has the game been proceeding? Just now, I believe I heard you say that you had found some good information, and were quite pleased by it. Well now, I wonder what your shallow wit has thought up.""","""...Setting that aside, how has the game been proceeding? Just now, you seemed to have found some useful information that quite pleased you. Well now, I wonder what your shallow wit has conjured up."" ","......Let us set that aside. How has the game been proceeding? Just now, I believe I heard you say that you had found some good information, and were quite pleased by it. Well now, I wonder what your shallow wit has thought up.""",……それはさておき。ゲームの方はいかがでございますか？　先ほど、良い情報を見つけたようなことを言われ、お喜びになられていたようですが。はてさて、どのような浅知恵が思いついたやら。」,「……それはさておき。ゲームの方はいかがでございますか？　先ほど、良い情報を見つけたようなことを言われ、お喜びになられていたようですが。はてさて、どのような浅知恵が思いついたやら」,"""...Давайте отложим это. Как продвигается игра? Только что я, похоже, слышал, как вы говорили, что узнали некие полезные сведения и были весьма этим довольны. Что ж, мне любопытно, до чего додумался ваш неглубокий ум.""","""......Vamos deixar isso de lado. Como o jogo está progredindo? Agora mesmo, eu acredito ter ouvido você dizer que havia encontrado uma boa informação, e parecia bem contente com isto. Pois bem, eu me pergunto o que o seu conhecimento superficial pensou.""",[=UP],「……此話回頭再講。請問遊戲那方面進行的怎麼樣了？方才您說了，好似找到了不錯的情報，甚是欣喜。那麼，您到底是得出了什麼淺見呢？」,「……此话回头再讲。请问游戏那方面进行的怎么样了？方才您说了，好似找到了不错的情报，甚是欣喜。那么，您到底是得出了什么浅见呢？」,[=UP],[=UP],[=UP]
,"As Ronove made fun of me and giggled, he followed my earlier words to the letter and placed the black tea and cookies somewhere arbitrary nearby.","As Ronove mocked me and giggled, he followed my earlier words literally and placed the black tea and cookies in a random spot nearby. ","As Ronove made fun of me and giggled, he followed my earlier words literally and half-heartedly set up some black tea and cookies nearby.",ロノウェはくすくすと小馬鹿にするように笑いながら、俺に言われた通りの文字通りに、適当なその辺に紅茶とクッキーを配膳する。,[=JP],"Насмехаясь надо мной и хихикая, Ронове буквально последовал моим словам и нехотя поставил чай с печеньем неподалёку.","Enquanto Ronove fazia graça de mim e ria disfarçadamente, ele seguiu minhas palavras anteriores e colocou o chá preto e os cookies de forma arbitrária em um lugar próximo.",[=UP],羅諾威邊如同耍人般地呵呵笑著，邊完全照著我那句話的字面意思，隨便地把紅茶與小甜餅放在了邊上。,罗诺威边如同耍人般地呵呵笑着，边完全照着我那句话的字面意思，随便地把红茶与小甜饼放在了边上。,[=UP],[=UP],[=UP]
Ronove,"""......I imagine it is because you have gained increased confidence in the existence of a 19th person? Would you be gracious enough to allow me to hear your opinion?""","""...In any case, it appears you are now more confident in the existence of a 19th person, yes? Would you be gracious enough to allow me to hear your opinion?"" ","""......In any case, it appears that you are now more confident regarding the matter of a 19th person's existence, right? Would you be gracious enough to allow me to hear your opinion?""",「……大方、１９人目の存在に自信を深めたからでございましょう？　よろしければ、ぜひご高説をお聞かせ願えますか？」,[=JP],"""...В любом случае, похоже, вы теперь более уверенны в вопросе о существовании 19‐го человека, верно? Не будете ли так любезны позволить мне выслушать ваше мнение?""","""......Eu imagino que isso é porque sua confiança em relação à existência de uma 19ª pessoa aumentou? Poderia ser benevolente o bastante para me deixar ouvir sua opinião?""",[=UP],「……大概，您是對第十九人的存在加深了自信吧？如果可以的話，可否請您務必談談您的高論？」,「……大概，您是对第十九人的存在加深了自信吧？如果可以的话，可否请您务必谈谈您的高论？」,[=UP],[=UP],[=UP]
Ushiromiya Battler,""".................. ......Yeah, sure. I'm just going to say it again in front of Beato anyway. No reason to hide it.""","""......... ...Yeah, sure. I'm just going to say it again in front of Beato anyway. No reason to hide it. ",""".....................Yeah, sure. I'm just going to say it again in front of Beato anyway. No reason to hide it. ",「………………。……あぁ、いいぜ。どうせベアトの前で改めて言うしな。隠す必要もないさ。,「………………。……あぁ、いいぜ。どうせベアトの前で改めて言うしな。隠す必要もないさ」,"""..................Да, разумеется. Я всё равно снова это скажу при Беато. Незачем это скрывать.""",""".................. ......Sim, claro. Eu vou dizer agora o que eu pretendo falar em frente a Beato mesmo. Não tenho motivos para esconder.""",[=UP],「………………。……啊——，好吧。反正會和貝阿朵再說一遍。沒必要保密。」,「………………。……啊——，好吧。反正会和贝阿朵再说一遍。没必要保密。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""......Alright. It looks like there's a hidden mansion somewhere on this island, and that Grandfather had his mistress living there. In that case, the question that's been torturing me, about whether there are 18 or 19 people, can be easily resolved.""","...Basically, it looks like there's a hidden mansion somewhere on this island, and that Grandfather had his mistress living there. So, the question that's been torturing me about whether there are 18 or 19 people...can be easily resolved."" ","......Alright. It looks like there's a hidden mansion somewhere on this island, and that Grandfather had his mistress living there. In that case, the question that's been torturing me, about whether there are 18 or 19 people, can be easily resolved.""",……いいか。この島に隠し屋敷があって、愛人を住まわせていたらしいんだ。となりゃ、俺を苦しめてきた１８人なのか１９人なのかって疑問は簡単に決着する。」,「……いいか。この島に隠し屋敷があって、愛人を住まわせていたらしいんだ。となりゃ、俺を苦しめてきた１８人なのか１９人なのかって疑問は簡単に決着する」,"""...Хорошо. Похоже, что где‐то на острове есть скрытый особняк, и там жила любовница дедушки. В таком случае изводивший меня вопрос о том, 18 или 19 человек на острове, может быть легко разрешён.""","""......Certo. Parece que tem uma mansão escondida em algum lugar dessa ilha, e a amante do vovô vivia lá. Neste caso, a questão que está me torturando, sobre se são 18 ou 19 pessoas, pode facilmente ser resolvida.""",[=UP],「……聽好了。這座島上好像有秘密宅邸，裡面住著爺爺的情婦。這麼一來，一直困擾著我的，是十八人還是十九人的疑問就可以輕易地做個了結。」,「……听好了。这座岛上好像有秘密宅邸，里面住着爷爷的情妇。这么一来，一直困扰着我的，是十八人还是十九人的疑问就可以轻易地做个了结。」,[=UP],[=UP],[=UP]
Ronove,"""Although you deny witches, you hold a double standard by refusing to seek a culprit among the 18, and have driven yourself into a dead‐end.""","""You have driven yourself into a corner because of the dead-end that you yourself have created. Even though you deny the witch, Battler-sama, you hold a double standard, and refuse to accept that the culprit is one of the 18."" ","""You have driven yourself into a corner because of the dead-end that you yourself have created. Even though you deny the witch, Battler-sama, you hold a double standard, and refuse to accept that the culprit is one of the 18.""",「戦人さまは魔女を否定するくせに、１８人の中にも犯人を求められないダブルスタンダードの袋小路に、自らを追い込まれました。」,「戦人さまは魔女を否定するくせに、１８人の中にも犯人を求められないダブルスタンダードの袋小路に、自らを追い込まれました」,"""Вы загнали себя в угол из‐за тупика, что вы же сами и создали. Даже пусть вы и отрицаете ведьму, Баттлер‐сама, вы придерживаетесь двойных стандартов и отказываетесь признать, что преступник — один из восемнадцати.""","""Embora negue as bruxas, você mantém uma duplo padrão ao se recusar a buscar pelo culpado entre os 18, e continua a empurrar a si mesmo para um beco sem saída.""",[=UP],「戰人少爺之前是將自己趕進了，既否定魔女，又不在十八人中尋求犯人的雙重標準死胡同呢。」,「战人少爷之前是将自己赶进了，既否定魔女，又不在十八人中寻求犯人的双重标准死胡同呢。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""...The easiest way to deny the witch would be to doubt one of the 18. ......It's not so easy for every one of the 18 to have an alibi. You always find at least one person with a fragile alibi. ......I could probably continue to deny the witch forever if I just used that person as a sacrifice.""","""...The easiest way to deny the witch would be to suspect one of the 18. ...It isn't easy to gather alibis for every one of them. You always find at least one person with a fragile alibi. ...I could probably continue to deny the witch forever if I just used that person as a scapegoat."" ","""...The easiest way to deny the witch would be to doubt one of the 18. ......It isn't easy to gather alibis for every one of them. You always find at least one person with a fragile alibi. ......I could probably continue to deny the witch forever if I just used that person as a sacrifice.""",「…魔女を否定するもっとも簡単な方法は、１８人の誰かを疑うことだ。……１８人全員のアリバイは、そう簡単には揃わない。常にひとりくらいはアリバイの脆い人間が生まれる。……俺はそいつを生贄にすることで、常に魔女を否定し続けることもできるだろう。」,「…魔女を否定するもっとも簡単な方法は、１８人の誰かを疑うことだ。……１８人全員のアリバイは、そう簡単には揃わない。常にひとりくらいはアリバイの脆い人間が生まれる。……俺はそいつを生贄にすることで、常に魔女を否定し続けることもできるだろう」,"""...Наилегчайший способ отрицать ведьму — это усомниться в одном из восемнадцати. ...Нелегко собрать алиби для каждого из них. Всегда найдётся хоть один человек с хрупким алиби. ...Я мог бы, наверное, продолжать отрицать ведьму вечно, если бы я просто пожертвовал этим человеком.""","""...A forma mais fácil de negar a bruxa seria duvidar de um dos 18. ......Não é tão fácil dizer que cada um dos 18 tem um álibi. Você sempre encontra ao menos uma pessoa com um álibi frágil. ......Eu provavelmente poderia continuar a negar a bruxa eternamente se eu usasse uma única pessoa como sacrifício.""",[=UP],「…否定魔女最簡單的方法是，懷疑十八人中的某人。……十八人的不在場證明，不可能簡簡單單地湊齊。總會產生一兩個不在場證明不牢靠的人。……通過犧牲他們，我可以永遠地將魔女否定到底。」,「…否定魔女最简单的方法是，怀疑十八人中的某人。……十八人的不在场证明，不可能简简单单地凑齐。总会产生一两个不在场证明不牢靠的人。……通过牺牲他们，我可以永远地将魔女否定到底。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""However, I will steadfastly refuse to do that!! Yeah, that's no good, that's no goddamn good at all! Every one of those 18 people is either a parent, a relative or a cousin to me! And those reliable servants, who are sometimes serious and sometimes funny. I won't let myself use any one of them as a sacrifice!!""","""However, I refuse to do that!! Aah, it's useless, it's all useless! Every one of those 18 people is either a parent, a relative or a cousin to me! And those reliable servants, who are sometimes serious and sometimes fun to be with. I won't let myself use any one of them as a scapegoat!!"" ","""However, I refuse to do that!! Aah, it's useless, it's all useless! Every one of those 18 people is either a parent, a relative or a cousin to me! And those reliable servants, who are sometimes serious and sometimes interesting. I won't let myself use any one of them as a sacrifice!! ",「しかし、それは断固拒否するッ！！　あぁダメだぜ、全然ダメだ！　１８人はみんな俺にとって親たちや親戚たちやいとこたち！　そして真面目だったり面白かったりする頼もしい使用人の人たちだ。俺はその人たちの誰を生贄にすることも許せないッ！！,「しかし、それは断固拒否するッ！！　あぁダメだぜ、全然ダメだ！　１８人はみんな俺にとって親たちや親戚たちやいとこたち！　そして真面目だったり面白かったりする頼もしい使用人の人たちだ。俺はその人たちの誰を生贄にすることも許せないッ！！」,"""Однако я отказываюсь делать это! А‐а‐а, это бесполезно, всё это бесполезно! Каждый из этих восемнадцати человек приходится мне родителем, родственником, либо кузеном! А эти надёжные слуги: порой серьёзные, порой занятные. Я не позволю себе пожертвовать одним из них!""","""Contudo, eu continuarei negando firmemente isso!!{n}Sim, isso não está certo, não está nada certo! Cada um dos dezoito é um pai, parente ou primo meu! E também confiáveis serviçais, que algumas vezes são sérios e outras divertidos.{n}Eu não vou me permitir o uso de qualquer um deles como sacrifício!!""",[=UP],「但是，我斷然不會這麼做！！啊，不行啊，完全不行啊！十八人對我來說，要麼就是父母、親戚、堂兄妹！要麼就是時而認真時而有趣的，可靠的傭人們。我決不允許他們中的任何一人成為犧牲品！！」,「但是，我断然不会这么做！！啊，不行啊，完全不行啊！十八人对我来说，要么就是父母、亲戚、堂兄妹！要么就是时而认真时而有趣的，可靠的佣人们。我决不允许他们中的任何一人成为牺牲品！！」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""In the past, my resolve wavered. That's how Beato hit me where my heart was weak.""","""In the past, my resolve wavered. That's how Beato hit me where my heart was weak."" ","In the past, my resolve wavered. That's how Beato hit me where my heart was weak.""",かつて俺はその決意があやふやだった。だからその心の弱さをベアトに突かれたんだ。」,「かつて俺はその決意があやふやだった。だからその心の弱さをベアトに突かれたんだ」,"""В прошлом, моя решимость колебалась. Вот как Беато била меня туда, где моё сердце было уязвимо.""","""No passado, minha determinação vacilou. Foi assim que a Beato me atingiu onde meu coração era mais fraco.""",[=UP],「我曾經動搖過這個決心。所以才被貝阿朵刺中了內心的薄弱之處。」,「我曾经动摇过这个决心。所以才被贝阿朵刺中了内心的薄弱之处。」,[=UP],[=UP],[=UP]
