Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Kinzo laughed cheerily.{n}Beato, who sat next to Battler, was also laughing merrily.","Kinzo laughed cheerily. Beato, who sat next to Battler, was also laughing merrily. ","Kinzo laughed cheerily. Beato, who sat next to Battler, was also laughing merrily.",金蔵は上機嫌に笑う。ベアトも戦人と席を並べ、朗らかに笑っていた。,金蔵は上機嫌に笑う。{n}ベアトも戦人と席を並べ、朗らかに笑っていた。,"Кинзо бодро засмеялся.{n}Беато, сидящая рядом с Баттлером, тоже весело смеялась.","Kinzo riu muito animado.{n}Beato, quem estava sentada ao lado de Battler, também estava rindo em total alto‐astral.",[=UP],金藏高興地笑著。{n}貝阿朵和戰人坐在一旁，也開朗地笑了。,金藏高兴地笑着。{n}贝阿朵和战人坐在一旁，也开朗地笑了。,[=UP],[=UP],[=UP]
,"Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait had with her grandfather.","Ange stood all alone by the window, ...staring at the others and trying to figure out what sort of relationship the witch of the portrait and her grandfather had. "," Ange stood all alone by the window, ......staring at the others and trying to figure out what sort of relationship the witch of the portrait and her grandfather had.",縁寿は窓際にぽつんと立ち、……あの肖像画の魔女が、お祖父さまとどういう関係なのか理解しようと、じっと様子を凝視していた。,[=JP],"Энджи, совсем одна стоящая у окна, ......смотрела на остальных и пыталась понять, что связывает ведьму с портрета и её дедушку.","Ange ficou sozinha, próxima da janela, ......encarando eles e tentando entender que tipo de relação a bruxa do retrato teve com o seu avô.",[=UP],緣壽孤零零地站在窗邊，……為了理解那個肖像畫中的魔女到底和爺爺是什麼關係，而注視著大家的舉動。,缘寿孤零零地站在窗边，……为了理解那个肖像画中的魔女到底和爷爷是什么关系，而注视着大家的举动。,[=UP],[=UP],[=UP]
,There was a knock on the door.,There was a knock on the door. , There was a knock on the door.,ドンドンとノックがある。,[=JP],Тут в дверь постучали.,Ouviu‐se uma batida na porta.,[=UP],這時傳來了咚咚的敲門聲。,这时传来了咚咚的敲门声。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""Is that you, Genji? Come in!""","""Is that you, Genji? Come in!"" ",[=UP],「源次か？　入るが良い！」,[=JP],"""Это ты, Генджи? Входи!""","""É você, Genji? Pode entrar!""",[=UP],「源次嗎？進來吧！」,「源次吗？进来吧！」,[=UP],[=UP],[=UP]
Ronoue Genji,"""......Pardon the intrusion. Krauss‐sama and Natsuhi‐sama are here.""","""...Pardon the intrusion. Krauss-sama and Natsuhi-sama are here."" ","""......Pardon the intrusion. Krauss-sama and Natsuhi-sama are here.""",「……失礼致します。蔵臼さまと夏妃さまがお越しでございます。」,「……失礼致します。蔵臼さまと夏妃さまがお越しでございます」,"""......Прошу прощения. Пришли господин Краусс и госпожа Нацухи.""","""......Desculpe atrapalhá‐los. O Krauss‐sama e a Natsuhi‐sama estão aqui.""",[=UP],「……打擾了。藏臼先生和夏妃夫人光臨。」,「……打扰了。藏臼先生和夏妃夫人光临。」,[=UP],[=UP],[=UP]
Ushiromiya Krauss,"""Father—oh, and Battler‐kun's here too.""","""Father...oh, and Battler-kun's here too."" ","""Father...oh, and Battler-kun's here too.""",「お父さん、おぉ、戦人くんも一緒かね。」,「お父さん、おぉ、戦人くんも一緒かね」,"""Отец... о, и Баттлер здесь.""","""Pai — ora, o Battler‐kun também está aqui.""",[=UP],「父親，哦哦，戰人君也一起啊。」,「父亲，哦哦，战人君也一起啊。」,[=UP],[=UP],[=UP]
Ushiromiya Natsuhi,"""It has been some time, {f:5:Beatrice}‐san. Has there been any news?""","""It has been some time, {f:5:Beatrice}-san. Has there been any news?"" ","""It has been some time, Beatrice-san. Has there been any news?""",「ご無沙汰しております、ベアトリーチェさん。御変わりはありませんか？」,[=JP],"""Давно не виделись, {f:5:Беатриче}. Что нового?""","""Já faz um longo tempo, {f:5:Beatrice}‐san. Alguma novidade?""",[=UP],「久疏問候，貝阿朵莉切小姐。您可有什麼變化？」,「久疏问候，贝阿朵莉切小姐。您可有什么变化？」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""I'm just the way I used to be. Come, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""","""I'm just the way I used to be. Come on, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down."" ","""I'm just the way I used to be. Come on, have a seat. And Ange, why are you standing by the window like that? Come over here and sit down.""",「相変わらずであるわ。さぁ、座れ座れ。縁寿も、どうしてそんな窓際にいるというのか。こっちへ来て座るがいい。」,「相変わらずであるわ。さぁ、座れ座れ。縁寿も、どうしてそんな窓際にいるというのか。こっちへ来て座るがいい」,"""Всё так же, как всегда. Ну же, садитесь. И, Энджи, что ты стоишь у окна? Садись.""","""Continuo como sempre. Vamos, sentem‐se. E Ange, por que está parada ao lado da janela? Venha se sentar com a gente.""",[=UP],「還是老樣子啦。來，坐下坐下。緣壽也是，為什麼站在窗邊啊？過來坐吧。」,「还是老样子啦。来，坐下坐下。缘寿也是，为什么站在窗边啊？过来坐吧。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""Ange. Come on over.""","""Ange, come over here."" ","""Ange. Come over here.""",「縁寿。こっちにおいで。」,「縁寿。こっちにおいで」,"""Энджи, иди сюда.""","""Ange, vem aqui.""",[=UP],「緣壽。坐這兒來。」,「缘寿。坐这儿来。」,[=UP],[=UP],[=UP]
Ushiromiya Ange,""".........I'll just watch from here.""","""...I'll just watch from here."" ","""......I'll just watch from here.""",「………ここで見てるからいい。」,「………ここで見てるからいい」,"""......Я посмотрю отсюда.""",""".........Ficarei vendo daqui.""",[=UP],「………我在這裡看著就行了。」,「………我在这里看着就行了。」,[=UP],[=UP],[=UP]
,"Ange grasped the candy she had gotten from Beato tightly, and with a still wary gaze, she continued to stare.","Ange grasped the candy she had gotten from Beato tightly, and with a gaze that was still wary, she continued to stare. ",[=UP],縁寿は、ベアトにもらった飴玉を握り締めて、まだ警戒を解かない眼差しで、じっと凝視を続けている。,[=JP],"Энджи крепко сжала конфету, которую ей дала Беато, и продолжила смотреть пристально и осторожно.","Ange segurou com força a bala que havia ganhado de Beato e, junto a um olhar de cautela, ela continuou a observá‐los.",[=UP],緣壽緊握著貝阿朵給的糖果，用還未解除警戒的眼光，繼續凝視著。,缘寿紧握着贝阿朵给的糖果，用还未解除警戒的眼光，继续凝视着。,[=UP],[=UP],[=UP]
,"Genji offered her a chair, but Ange just shook her head.","Genji offered her a chair, but Ange just shook her head. "," Genji offered her a chair, but Ange just shook her head.",源次が椅子を勧めるが、縁寿は首を横に振るだけだった。,[=JP],"Генджи предложил ей стул, но она только покачала головой.","Genji a ofereceu uma cadeira, mas Ange apenas balançou a cabeça.",[=UP],源次搬來了椅子，但緣壽也只是搖搖頭。,源次搬来了椅子，但缘寿也只是摇摇头。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""Let her do as she pleases. Come, Krauss, Natsuhi, and sit.""","""Let her do as she pleases. Come, Krauss, Natsuhi, and have a seat as well."" ",[=UP],「好きにさせてやりなさい。さぁ、蔵臼も夏妃もそこに座るがいい。」,「好きにさせてやりなさい。さぁ、蔵臼も夏妃もそこに座るがいい」,"""Пусть делает как угодно. Краусс, Нацухи, садитесь.""","""Deixe‐a fazer o que quiser. Vamos, Krauss, Natsuhi, sentem‐se.""",[=UP],「就隨她便吧。來，藏臼和夏妃坐下吧。」,「就随她便吧。来，藏臼和夏妃坐下吧。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""......Is it something important? I guess Ange and I should leave.""","""...Is it something important? I guess Ange and I should leave."" ",[=UP],「……何か重要な話でも？　俺と縁寿は席を外した方がいいかな。」,「……何か重要な話でも？　俺と縁寿は席を外した方がいいかな」,"""......Что‐то важное? Наверное, нам с Энджи лучше уйти.""","""......É algo importante? Acho melhor a Ange e eu sairmos.""",[=UP],「……有什麼重要的話要談麼？我和緣壽是不是該離席一下？」,「……有什么重要的话要谈么？我和缘寿是不是该离席一下？」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?""","""Hey, if you leave, who's going to back me up here...?! Kinzo, you don't mind if Battler stays, do you?"" ",[=UP],「おいおい、そなたが帰ったら妾は誰に相槌を打たせればいいというのだ…！　金蔵、戦人がいても構わぬであろう？」,[=JP],"""Эй, если ты уйдёшь, кто поддержит меня?! Кинзо, ты же не против, если Баттлер останется?""","""Ei, se sair, quem vai concordar com tudo para eu poder fingir que também estou prestando atenção...?! Kinzo, se importa se o Battler ficar aqui?""",[=UP],「喂喂，汝回去了，誰來給妾身幫腔啊…？！金藏，戰人在沒關係的吧？」,「喂喂，汝回去了，谁来给妾身帮腔啊…？！金藏，战人在没关系的吧？」,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""I have nothing to hide. I do not mind.""","""I have nothing to hide. I care not."" ",[=UP],「隠す話でもない。構わぬ。」,「隠す話でもない。構わぬ」,"""Мне нечего скрывать. Я не возражаю.""","""Eu não tenho nada a esconder. Não me importo.""",[=UP],「不是什麼秘密談話。沒關係。」,「不是什么秘密谈话。没关系。」,[=UP],[=UP],[=UP]
,"However, he had called Krauss and Natsuhi to the VIP room to meet {f:5:Beatrice}, the Golden Witch.","However, he had called Krauss and Natsuhi to the VIP room to meet {f:5:Beatrice}, the Golden Witch. ","However, he had called Krauss and Natsuhi to the VIP room to meet Beatrice, the Golden Witch.",しかし、黄金の魔女ベアトリーチェのいる貴賓室に、蔵臼と夏妃を呼び出したのだ。,[=JP],"Но он позвал Краусса и Нацухи в почётную комнату для встречи с {f:5:Беатриче}, Золотой ведьмой.","Entretanto, ele havia chamado Krauss e Natsuhi ao quarto VIP para encontrarem {f:5:Beatrice}, a Bruxa Dourada.",[=UP],但是，黃金的魔女貝阿朵莉切所在的貴賓室裡，叫來了藏臼和夏妃。,但是，黄金的魔女贝阿朵莉切所在的贵宾室里，叫来了藏臼和夏妃。,[=UP],[=UP],[=UP]
,It was hard to imagine that Kinzo wanted to have a casual conversation......,It was hard to imagine that Kinzo wanted to have a casual conversation... , It was hard to imagine that Kinzo wanted to have a casual conversation......,金蔵の話が、気楽なものとは思えないのだが……。,[=JP],"Было трудно представить, что Кинзо хотел просто поговорить......",Era difícil imaginar que Kinzo desejava apenas ter uma conversa casual......,[=UP],金藏要說的，一定不是什麼輕鬆的話題……。,金藏要说的，一定不是什么轻松的话题……。,[=UP],[=UP],[=UP]
,"After Kinzo said he didn't mind, Beato also asked Battler to stay, so he decided to do so.","After Kinzo said he didn't mind, Beato also asked Battler to stay, so he decided to do so. "," After Kinzo said he didn't mind, Beato also asked Battler to stay, so he decided to do so.",構わぬと言われ、ベアトも居てくれと頼んだので、戦人も付き合うことにする。,[=JP],"После того как Кинзо сказал, что не возражает, Беато попросила Баттлера остаться, и он так и сделал.","Após Kinzo ter dito que não se importava, Beato pediu para que Battler ficasse, e assim ele decidiu permanecer.",[=UP],既然說了沒關係，貝阿朵又希望他留下，戰人也就繼續奉陪下去了。,既然说了没关系，贝阿朵又希望他留下，战人也就继续奉陪下去了。,[=UP],[=UP],[=UP]
,"In order to avoid getting in the way of their conversation, Battler stood up from the sofa and walked over to Ange's window.","In order to avoid getting in the way of their conversation, Battler stood up from the sofa and walked over to Ange's window. "," In order to avoid getting in the way of their conversation, Battler stood up from the sofa and walked over to Ange's window.",話の邪魔をしないようにと戦人はソファーを立ち、窓際の縁寿のところに行く。,[=JP],"Чтобы не мешать их разговору, Баттлер встал с дивана и подошёл к окну, где стояла Энджи.","Para evitar que acabasse se metendo na conversa, Battler se levantou do sofá e caminhou até perto de Ange.",[=UP],為了不妨礙話題，戰人從沙發上站起來，走到窗邊的緣壽身旁。,为了不妨碍话题，战人从沙发上站起来，走到窗边的缘寿身旁。,[=UP],[=UP],[=UP]
,"When the big brother finally came back to Ange, she clung to his waist, as though determined not to let him go away again.","When the big brother finally came back to Ange, she clung to his waist, as though determined not to let him go away again. "," When the big brother finally came back to Ange, she clung to his waist, as though determined not to let him go away again.",縁寿は、ようやく戻ってきてくれた兄を、もう放さないとばかりに、その胴にしがみ付いた。,[=JP],"Когда старший брат наконец вернулся к ней, она прильнула к его талии, словно решив больше не отпускать.","Quando o irmão voltou para perto de Ange, ela se agarrou à sua cintura, como se estivesse determinada a não deixá‐lo ir embora.",[=UP],緣壽好不容易等到哥哥回來，緊緊地靠在他的身軀上。,缘寿好不容易等到哥哥回来，紧紧地靠在他的身躯上。,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""Oh, I see. That must be why Ange doesn't like me.""","""Oh, I see. That must be why Ange doesn't like me."" ",[=UP],「あぁ、なるほど。どうして妾が縁寿に嫌われているか、わかったぞ。」,「あぁ、なるほど。どうして妾が縁寿に嫌われているか、わかったぞ」,"""О‐о, понятно. Вот почему я не нравлюсь Энджи.""","""Oh, entendi. Deve ser por isso que a Ange não gosta de mim.""",[=UP],「啊啊，原來如此。妾身終於明白，自己為什麼會被緣壽討厭了。」,「啊啊，原来如此。妾身终于明白，自己为什么会被缘寿讨厌了。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""Huh? What do you mean? I don't really think she dislikes you.""","""Huh? What do you mean? Ange doesn't dislike you, does she?"" ","""Huh? What do you mean? I really don't think she dislikes you.""",「え？　どうしてだ？　縁寿は別に、お前のことを嫌ってなんかないだろ？」,[=JP],"""Э? Ты о чём? Не думаю, что ты ей не нравишься.""","""Hã? Por quê? Eu não acho que ela te odeie.""",[=UP],「誒？為什麼？緣壽也並沒有多討厭你吧？」,「诶？为什么？缘寿也并没有多讨厌你吧？」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""*cackle*cackle*. You never could understand women, Battler.""","""*cackle*cackle* You really don't understand women, Battler."" ",[=UP],「くっくっく。これだから戦人は女心がわからぬのだ。」,「くっくっく。これだから戦人は女心がわからぬのだ」,"""*хи‐хи*хи‐хи*. Ты никогда не понимал женщин, Баттлер.""","""*gargalhada*gargalhada*. É por isso que não consegue entender o coração das mulheres, Battler.""",[=UP],「呵呵呵。所以說，戰人汝不理解女人心。」,「呵呵呵。所以说，战人汝不理解女人心。」,[=UP],[=UP],[=UP]
,"Beato smiled at Ange, but the latter turned to look the other way...","Beato smiled at Ange, but the latter turned to look the other way... ",[=UP],ベアトは縁寿に微笑みかけるが、縁寿はプイっとそっぽを向く…。,[=JP],"Беато улыбнулась Энджи, но та отвернулась в другую сторону...","Beato sorriu para Ange, mas ela desviou seu olhar...",[=UP],貝阿朵對緣壽施以微笑，但緣壽卻呸地把頭扭向一邊…。,贝阿朵对缘寿施以微笑，但缘寿却呸地把头扭向一边…。,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""*cackle*cackle*! Even a young woman is a woman nonetheless.""","""*cackle*cackle*! Even a young woman is a woman nonetheless."" ",[=UP],「くっくっく！　女は幼くとも女であるなぁ。」,「くっくっく！　女は幼くとも女であるなぁ」,"""*хи‐хи*хи‐хи*! Всё‐таки даже девочка тоже женщина.""","""*gargalhada*gargalhada*! Mesmo jovem, mulheres são mulheres.""",[=UP],「呵呵呵！女人就算年幼也還是女人啊。」,「呵呵呵！女人就算年幼也还是女人啊。」,[=UP],[=UP],[=UP]
,"When Beato stopped laughing, the conversation switched gears.","When Beato stopped laughing, the conversation switched gears. ",[=UP],ベアトが笑い終えると、そこで一度話題が仕切り直しとなった。,[=JP],"Когда Беато перестала смеяться, разговор переключился на другую тему.","Quando Beato parou de rir, a conversa mudou de rumo.",[=UP],貝阿朵笑完了之後，回到了正經的話題。,贝阿朵笑完了之后，回到了正经的话题。,[=UP],[=UP],[=UP]
,"Why on Earth did Kinzo summon Krauss and Natsuhi to the VIP room, and what was he going to talk about? Everyone fell automatically silent.","Why on earth did Kinzo summon Krauss and Natsuhi to the VIP room, and what was he going to talk about? Everyone fell automatically silent. "," Why on Earth did Kinzo summon Krauss and Natsuhi to the VIP room, and what was he going to talk about? Everyone fell automatically silent.",一体、金蔵は蔵臼たちを貴賓室に呼び出して、何の話を始めるというのか。自然と一同は沈黙した。,[=JP],"Зачем Кинзо позвал Краусса и Нацухи в почётную комнату, и что он собирался обсудить? Все автоматически замолчали.",Por que Kinzo tinha convocado Krauss e Natsuhi para o quarto VIP e o que ele estava prestes a falar? Todos automaticamente ficaram em silêncio.,[=UP],到底，金藏把藏臼他們叫到貴賓室，是要說什麼呢？大家都沉默了。,到底，金藏把藏臼他们叫到贵宾室，是要说什么呢？大家都沉默了。,[=UP],[=UP],[=UP]
Ushiromiya Kinzo,"""{f:5:Beatrice}, Golden Witch. Each and every day, I remember the debt owed by the Ushiromiya family for the time it was saved on the brink of destruction.""","""Golden Witch {f:5:Beatrice}, each and every day, I remember the debt the Ushiromiya family owes from when it was saved from the brink of destruction."" ","""Beatrice, Golden Witch. Each and every day, I remember the debt owed by the Ushiromiya family for the time it was saved on the brink of destruction.""",「黄金の魔女ベアトリーチェよ。滅ぶ運命にあったはずの右代宮家を救ってくれた大恩、一日たりとも忘れたことはないぞ。」,「黄金の魔女ベアトリーチェよ。滅ぶ運命にあったはずの右代宮家を救ってくれた大恩、一日たりとも忘れたことはないぞ」,"""{f:5:Беатриче}, Золотая ведьма. Изо дня в день я вспоминаю о том долге, который должна семья Уширомия за спасение на грани уничтожения.""","""{f:5:Beatrice}, a Bruxa Dourada. Todo e cada dia que passa, eu lembro do débito que a família Ushiromiya tem desde a época que foi salva quando estava à beira do colapso.""",[=UP],「黃金的魔女貝阿朵莉切喲。拯救了本應毀滅的右代宮家的大恩，我一日都未曾忘記。」,「黄金的魔女贝阿朵莉切哟。拯救了本应毁灭的右代宫家的大恩，我一日都未曾忘记。」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""*cackle*cackle*! Yeah, you'd better thank me.""","""*cackle*cackle*! Yeah, you'd better thank me."" ",[=UP],「くっくっく！　感謝せい、感謝せい。」,「くっくっく！　感謝せい、感謝せい」,"""*хи‐хи*хи‐хи*! Да‐да, благодари меня.""","""*gargalhada*gargalhada*! Sim, é bom me agradecer mesmo.""",[=UP],「呵呵呵！不用謝，不用謝。」,「呵呵呵！不用谢，不用谢。」,[=UP],[=UP],[=UP]
Ushiromiya Battler,"""Well, it's actually your grandmother he's thanking.""","""Well, it's actually your grandmother he's thanking."" ",[=UP],「祖父さまが感謝してるのは、お前の祖母さんの方だからな。」,「祖父さまが感謝してるのは、お前の祖母さんの方だからな」,"""Ну, на самом‐то деле он благодарит твою бабушку.""","""Na verdade, ele é grato a sua avó.""",[=UP],「爺爺在感謝的，是你的外婆啦。」,「爷爷在感谢的，是你的外婆啦。」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""Shut up, you.""","""Shut up, you."" ",[=UP],「えぇい、やかましいっ。」,「えぇい、やかましいっ」,"""Эй, заткнись.""","""Cale‐te.""",[=UP],「哎呀，囉嗦。」,「哎呀，啰嗦。」,[=UP],[=UP],[=UP]
