Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Sakutaro tried toddling up to Maria and hugging her, then letting go, gazing at her appearance uneasily and trying it again, lost as to how he could bring Maria's spirits up.","Sakutaro tried hugging Maria, letting go of her, and gazing at her uneasily, lost as to how he could bring Maria's spirits up. ",[=ST],さくたろは、よちよちとした仕草で、真里亞にしがみついては離れてみたり、様子を見てはうろうろしてみたりと、どうすれば真里亞を元気付けられるか戸惑っている。,[=JP],"Сакутаро попытался обнять Марию, отпустил её, а затем, с тревогой глядя на неё, углубился в раздумья о том, как бы поднять Марии настроение.","Sakutaro tentou engatinhar até Maria e abraçá‐la, e então a deixando, olhando para sua aparência de carência e tentando novamente, perdido em como poderia animá‐la novamente.",[=UP],櫻太郎搖搖晃晃地，一會兒上前緊緊抱住真里亞，一會兒又離開，察言觀色晃來晃去，為怎樣才能令真里亞打起精神來而陷入了困惑。,樱太郎摇摇晃晃地，一会儿上前紧紧抱住真里亚，一会儿又离开，察言观色晃来晃去，为怎样才能令真里亚打起精神来而陷入了困惑。,[=UP],[=UP],[=UP]
,......He might have looked a little humorous doing that.,...He might've looked a little humorous doing that. ,[=ST],……その様子がどこかちょっぴりユーモラスだったのかもしれない。,[=JP],......При этом он выглядел немного смешно.,......Ele pode ter parecido um pouco cômico ao fazer aquilo.,[=UP],……他的這種舉動，也許是有一點點滑稽吧。,……他的这种举动，也许是有一点点滑稽吧。,[=UP],[=UP],[=UP]
,"As a result, that was able to divert Maria's feelings from sadness......","In the end, that was enough to distract Maria from her sadness... ",[=ST],結果的にそれは、真里亞の気持ちを悲しみから逸らすことが出来た……。,[=JP],В итоге он всё‐таки смог отвлечь Марию от печали...,"Como resultado, aquilo foi capaz de divertir Maria de sua tristeza......",[=UP],結果這倒使真里亞把注意力從悲傷中移開了……。,结果这倒使真里亚把注意力从悲伤中移开了……。,[=UP],[=UP],[=UP]
Ushiromiya Maria,"""Sorry. .........More crying won't help anything.""","""Sorry. ......Crying won't help anything anymore."" ",[=ST],「ごめんね。………もう泣いても仕方ないもんね。」,「ごめんね。………もう泣いても仕方ないもんね」,"""Прости. .........Слёзы горю не помогут.""","""Desculpa. .........Chorar mais não vai ajudar.""",[=UP],「對不起。………哭也無濟於事呢。」,「对不起。………哭也无济于事呢。」,[=UP],[=UP],[=UP]
Sakutarou,"‘You got in a fight with Ange, but you still have a lot of friends, Maria... Not just me. .........You have everyone else too. Sakusuke and Sakukichi, the animal band, and many, many more......’","‘You got in a fight with Ange, but you still have lots of friends, Maria... I'm not the only one. ......Everyone's here. Sakusuke and Sakukichi, the animal band, and many, many more...’ ",[=ST],『縁寿とは喧嘩しちゃったけど、真里亞にはまだたくさん友達がいるよ…。ボクだけじゃない。………みんなもいるよ。さくすけもさくきちも、動物の音楽隊も、他にも他にも……。』,『縁寿とは喧嘩しちゃったけど、真里亞にはまだたくさん友達がいるよ…。ボクだけじゃない。………みんなもいるよ。さくすけもさくきちも、動物の音楽隊も、他にも他にも……』,"{p:0:『}Ты больше не дружишь с Энджи, но у тебя до сих пор много друзей, Мария... Не только я. .........Они все здесь. Сакусуке и Сакукичи, музыкальная группа из животных, и многие‐многие другие...{p:0:』}","‘Você brigou com a Ange, mas ainda tem muitos amigos, Maria... Não apenas eu. .........Você tem a todos. Sakusuke e Sakukichi, a banda de animais e muitos, muitos outros......’",[=UP],『雖然與緣壽吵了架，但真里亞還有好多好多的朋友喲…。不僅僅是偶。………大家都在喲。櫻助、櫻吉、動物樂團，其他還有其他還有……』,『虽然与缘寿吵了架，但真里亚还有好多好多的朋友哟…。不仅仅是偶。………大家都在哟。樱助、樱吉、动物乐团，其他还有其他还有……』,[=UP],[=UP],[=UP]
,"Maria looked at the many stuffed animals around her pillow, which were gathered together as though they were having a conference.","Maria looked at the many stuffed animals around her pillow, which were gathered together as though they were having an idle chat. ",[=ST],真里亞は枕の周りで井戸端会議でもしているかのように集まっている、たくさんのぬいぐるみたちを見る。,[=JP],"Мария поглядела на мягкие игрушки животных вокруг её подушки, собравшиеся вместе так, словно вели беседу.","Maria olhou para seus vários animais de pelúcia que estavam ao redor do seu travesseiro, reunidos como se estivessem tendo uma conferência.",[=UP],櫻太郎望向了如開茶話會般聚集在真里亞枕邊的，許許多多的玩偶。,樱太郎望向了如开茶话会般聚集在真里亚枕边的，许许多多的玩偶。,[=UP],[=UP],[=UP]
Sakutarou,"‘......They're all...worried about you, Maria. They've all been discussing and discussing how to cheer you up, you know......?’","‘...Everyone...is worried about you, Maria. They're all talking over and over about how to cheer you up, okay...?’ ",[=ST],『……みんな、真里亞のこと、心配してるよ？　どうしたら真里亞が元気になってくれるかなって、ずっとずっと相談しているよ……？』,[=JP],"{p:0:『}......Все... волнуются за тебя, Мария. Они всё обсуждают да обсуждают, как бы тебя подбодрить, хорошо?{p:0:』}","‘......Todos estão...preocupados com você, Maria. Todos estão discutindo e discutindo em como animar você, sabia......?’",[=UP],『……大家都在擔心真里亞哦？一直一直在商量，該怎麼做才能讓真里亞打起精神哦……？』,『……大家都在担心真里亚哦？一直一直在商量，该怎么做才能让真里亚打起精神哦……？』,[=UP],[=UP],[=UP]
Ushiromiya Maria,""".................................... ......They won't......go away...like Ange...?""","""............ ...Everyone won't...go away...like Ange...?"" ",[=ST],「………………………………。……みんなは、……縁寿みたいに、いなくならない…？」,[=JP],""".............................Никто не уйдёт, как Энджи?..""",""".................................... ......Eles não vão......ir embora...assim como a Ange...?""",[=UP],「………………………………。……大家，……會不會像緣壽那樣，不見…？」,「………………………………。……大家，……会不会像缘寿那样，不见…？」,[=UP],[=UP],[=UP]
Sakutarou,‘They won't. We'll always be together.’,‘They won't. We'll always be together.’ ,[=ST],『ならないよ。ボクたちはいつだって一緒だよ。』,『ならないよ。ボクたちはいつだって一緒だよ』,{p:0:『}Не уйдут. Мы всегда будем вместе.{p:0:』},‘Não vão. Nós vamos estar sempre com você.’,[=UP],『不會不見的。偶們不論如何都在一起哦。』,『不会不见的。偶们不论如何都在一起哦。』,[=UP],[=UP],[=UP]
Ushiromiya Maria,""".........Really? You're all only with me at home. Can't go out together when Mama's with us, and can't go together to school.""","""......Really? All of you are only with me at home. We can't go out together when Mama's around, and we can't go to school."" ",[=ST],「………本当に？　さくたろたちは、家でしか一緒じゃないよ。ママと一緒にお出掛け出来ないし、学校にも一緒にいけないよ。」,「………本当に？　さくたろたちは、家でしか一緒じゃないよ。ママと一緒にお出掛け出来ないし、学校にも一緒にいけないよ」,""".........Да ну? Вы вместе с Марией только дома. Вы не можете быть рядом, когда за нами смотрит мама, или когда я в школу иду.""",""".........Mesmo? Mesmo estando sempre comigo em casa. Não podem aparecer quando a mamãe está junto e não podem ir para a escola.""",[=UP],「………真的？真里亞只有在家時，才能與櫻太郎你們在一起哦。沒法一起與媽媽出門，也沒法一起去學校。」,「………真的？真里亚只有在家时，才能与樱太郎你们在一起哦。没法一起与妈妈出门，也没法一起去学校。」,[=UP],[=UP],[=UP]
Sakutarou,"‘We aren't allowed to go to school, so you'll get in trouble if the teacher finds out. But if no one finds out, we can be together at any time.’","‘You aren't supposed to take us to school, so you'll get in trouble if the teacher finds out. But if no one finds out, we can be together at any time.’ ",[=ST],『ボクたちは学校に行っちゃいけないから、先生に見つかったら怒られちゃうもん。でも、見つからないなら、いつだって一緒にいていいんだよ。』,『ボクたちは学校に行っちゃいけないから、先生に見つかったら怒られちゃうもん。でも、見つからないなら、いつだって一緒にいていいんだよ』,"{p:0:『}Но мы и не должны быть с тобой в школе, ведь плохо будет, узнай о нас учитель. Но если никто не узнает, мы всегда сможем быть с тобою рядом.{p:0:』}","‘Nós não podemos ir para a escola porque você teria problemas se algum professor descobrisse. Mas se ninguém descobrir, nós podemos ficar juntos o tempo todo.’",[=UP],『偶們不可以去學校，因為一被老師看到，就會挨罵的。不過，如果發現不了的話，就可以不論何時都在一起了喲。』,『偶们不可以去学校，因为一被老师看到，就会挨骂的。不过，如果发现不了的话，就可以不论何时都在一起了哟。』,[=UP],[=UP],[=UP]
Ushiromiya Maria,"""......Sakutaro, you're big, so you'd be found.""","""...Sakutaro, you're big, so you'd be found."" ",[=ST],「……さくたろ、大きいから見つかっちゃうね。」,「……さくたろ、大きいから見つかっちゃうね」,"""......Сакутаро, ты слишком большой, поэтому тебя легко найти.""","""......Sakutaro, você é grande e acabaria sendo encontrado.""",[=UP],「……櫻太郎，大大的，一定會被發現呢。」,「……樱太郎，大大的，一定会被发现呢。」,[=UP],[=UP],[=UP]
Sakutarou,"‘Then you can take some of the kids that are small enough to walk around with. ......For example...what about them? If you take the friends in the forest band, ......look, they're small, so they can hide in your pocket and go to school with you.’","‘Then you can take one of the kids that are small enough to walk around with. ...For example, ...what about them? If you take the friends in the forest band, ...look, they're small, so you can hide them in your pocket and go to school together.’ ",[=ST],『だったら、小さくて持ち歩ける子と一緒に行けばいいよ。……例えば、ほら。森の音楽隊の仲間たちなら、……ほら、小さいから真里亞のポケットに隠れて一緒に学校に行けるよ。』,『だったら、小さくて持ち歩ける子と一緒に行けばいいよ。……例えば、ほら。森の音楽隊の仲間たちなら、……ほら、小さいから真里亞のポケットに隠れて一緒に学校に行けるよ』,"{p:0:『}Ну, тогда ты можешь взять кого‐нибудь из детей, которые достаточно малы размером, чтобы ходить с ними. ......Например, как насчёт них? Если взять друзей из лесного ансамбля? Глянь, они такие маленькие, что ты можешь спрятать их в карман и пойти вместе с ними в школу.{p:0:』}","‘Então você pode levar alguns dos animais menores para andar junto com você. ......Por exemplo...que tal esses? Se você levar os amigos da banda da floresta, ......vejam, todos são pequenos, então você poderia escondê‐los em seu bolso e ir para escola com eles.’",[=UP],『那麼，去把小小的可以隨身攜帶的孩子一起帶去好了喲。……比如說，喏。森林樂團的小伙伴，……瞧，他們很小，所以可以藏在真里亞的口袋裡，一起去學校喲。』,『那么，去把小小的可以随身携带的孩子一起带去好了哟。……比如说，喏。森林乐团的小伙伴，……瞧，他们很小，所以可以藏在真里亚的口袋里，一起去学校哟。』,[=UP],[=UP],[=UP]
Ushiromiya Maria,""".........There's a lot of them in the band. Can't fit them all in my pockets.""","""......There's a lot of them in the band. I can't fit them all in my pocket."" ",[=ST],「………音楽隊いっぱいいるよ。ポケットに入りきらないよ。」,「………音楽隊いっぱいいるよ。ポケットに入りきらないよ」,""".....Их в ансамбле слишком много. Все не поместятся к Марии в карман.""",""".........Tem muitos deles na banda. Não conseguiria colocar todos no bolso.""",[=UP],「………樂團有好多好多小伙伴。口袋裡放不下喲。」,「………乐团有好多好多小伙伴。口袋里放不下哟。」,[=UP],[=UP],[=UP]
,She gathered all of the forest band pieces that were scattered across her bed.,She collected all of the forest band pieces that were scattered across her bed. ,[=ST],ベッドの上に、ごちゃっと散らばる森の音楽隊の駒たちをかき集める。,[=JP],"Она собрала все фигурки лесного ансамбля, разбросанные по кровати.",Ela juntou todas as peças da banda da floresta que estavam espalhadas pela sua cama.,[=UP],真里亞把零亂地擺放在床上的森林樂團的棋子們湊到了一起。,真里亚把零乱地摆放在床上的森林乐团的棋子们凑到了一起。,[=UP],[=UP],[=UP]
,"There were about as many of them as pieces in a chess set, so it would probably be impossible to fit them all in her pocket...","There were about as many of them as pieces in a chess set, so it'd probably be impossible to fit them all in her pocket... ",[=ST],チェスの駒くらいの数があるそれを全てポケットに入れていくのは無理だろう…。,[=JP],"По числу их было примерно столько же, сколько шахматных фигур в шахматном наборе, так что их было чересчур много для одного кармана.","Eram tantos quanto um conjunto de peças de xadrez, então seria muito difícil para todos caberem no bolso dela...",[=UP],數量多到抵得上一整副國際象棋的它們，是沒法全都放進口袋的吧…。,数量多到抵得上一整副国际象棋的它们，是没法全都放进口袋的吧…。,[=UP],[=UP],[=UP]
Sakutarou,"‘In that case, you can just take friends that you're especially close with. ......Why don't you take the four rabbits, the ones you're closest to in the forest band?’","‘In that case, you can just take friends that you're especially close with. ...You can take the four rabbits, your best friends in the forest band.’ ",[=ST],『なら、特に仲良しのお友達だけを連れて行くといいよ。……森の音楽隊の中で、一番、真里亞と仲良しの、うさぎの四人組を連れてくといいよ。』,『なら、特に仲良しのお友達だけを連れて行くといいよ。……森の音楽隊の中で、一番、真里亞と仲良しの、うさぎの四人組を連れてくといいよ』,"{p:0:『}В таком случае возьми с собой самых близких друзей. .....Вот этих четырёх кроликов из ансамбля, с которыми ты сблизилась больше всех остальных.{p:0:』}","‘Nesse caso, você pode levar só os amigos na qual você é mais próxima. ......Por que não leva as quatro coelhinhas, dos animais da banda da florestas, que são os mais próximos de você?’",[=UP],『那麼，就只帶特別要好的幾個朋友去好了喲。……就把在森林樂團中，與真里亞最要好的兔子四人組帶走好了哦。』,『那么，就只带特别要好的几个朋友去好了哟。……就把在森林乐团中，与真里亚最要好的兔子四人组带走好了哦。』,[=UP],[=UP],[=UP]
Ushiromiya Maria,"""......Four could fit in my pocket. ......Yeah. This way, they won't be found.""","""...I could fit four in my pockets. ...Yeah. This way, they won't be found."" ",[=ST],「……４つならポケットに入る。……うん。これなら見つからないね。」,「……４つならポケットに入る。……うん。これなら見つからないね」,"""....Четыре вполне могут уместиться в кармане Марии. ......Ага. Так вас не найдут.""","""......Quatro caberiam no meu bolso. ......Sim. Assim não seriam encontrados.""",[=UP],「……四個的話，能放口袋裡。……嗯。這樣就不會被發現了。」,「……四个的话，能放口袋里。……嗯。这样就不会被发现了。」,[=UP],[=UP],[=UP]
Sakutarou,"‘So this way, you won't be alone even at school, Maria. Those kids will be with you even where I can't go.’","‘Now, you won't be alone even at school, Maria. Those kids will be with you even where I can't go.’ ",[=ST],『だから真里亞はこれで、学校でもひとりぼっちじゃないよ。ボクが一緒に行けないところでも、この子たちなら一緒にいてくれるよ。』,『だから真里亞はこれで、学校でもひとりぼっちじゃないよ。ボクが一緒に行けないところでも、この子たちなら一緒にいてくれるよ』,"{p:0:『}Таким образом ты не будешь в одиночестве даже в школе. Эти дети будут с тобой даже там, куда не могу пойти я.{p:0:』}","‘Dessa forma, você não ficaria sozinha na escola, Maria. Essas crianças vão sempre ir com você aonde eu não puder ir.’",[=UP],『從此以後，真里亞在學校裡也不是一個人了哦。偶不能陪真里亞去的地方，這些孩子能陪真里亞去哦。』,『从此以后，真里亚在学校里也不是一个人了哦。偶不能陪真里亚去的地方，这些孩子能陪真里亚去哦。』,[=UP],[=UP],[=UP]
Ushiromiya Maria,"""...............Yeah. ......Maybe...won't be lonely that way. ......Maybe I can hold out......until I get home from school...""","""......Yeah. ...Maybe...I won't be lonely that way. ...Maybe I can hold out...until coming home from school..."" ",[=ST],「……………うん。……なら、…寂しくないかも。……お家に帰ってくるまで、……我慢できるかも…。」,「……………うん。……なら、…寂しくないかも。……お家に帰ってくるまで、……我慢できるかも…」,""".......Ага. Наверное, так я не буду одинока. Быть может... Марии удастся вытерпеть... пока не вернётся домой из школы...""","""...............Sim. ......Talvez...não seja solitário assim. ......Talvez posso suportar......até chegar em casa depois da aula...""",[=UP],「……………嗯。……這樣，也許就不寂寞了…。……也許，能夠忍到……回家…」,「……………嗯。……这样，也许就不寂寞了…。……也许，能够忍到……回家…」,[=UP],[=UP],[=UP]
Sakutarou,"‘As long as we aren't found by the teacher or Mama, we can be with you at any time. So let's be together forever, play together forever. We definitely won't leave you all alone, Maria. Uryu!’","‘As long as we aren't found by the teacher and Mama, we can be with you at any time. So let's be together, play together forever. We definitely won't leave you all alone, Maria. Uryu!’ ",[=ST],『ママと先生にさえ見つからなければ、ボクたちはいつだって一緒にいられるんだよ。そしていつまでも一緒にいよう、遊んでいよう。ボクたちは真里亞を、絶対にひとりぼっちになんか、させないから。うりゅ！』,[=JP],"{p:0:『}Пока нас не обнаружат учитель и мама, мы можем быть с тобой в любое время. Поэтому давай будем вместе и вечно играть друг с другом. Мы ни за что не бросим тебя одну, Мария. Урю!{p:0:』}","‘Contanto que não sejamos encontrados pelos professores ou a mamãe, nós podemos ficar com você o tempo todo. Por isso, vamos ficar juntos para sempre, brincar juntos para sempre. Nós definitivamente nunca vamos deixar você sozinha, Maria. Uryu!’",[=UP],『只要不被媽媽與老師看到，偶們不論何時都會來陪伴真里亞哦。永遠在一起，永遠一起玩。偶們絕對不會令真里亞一個人的。嗚溜！』,『只要不被妈妈与老师看到，偶们不论何时都会来陪伴真里亚哦。永远在一起，永远一起玩。偶们绝对不会令真里亚一个人的。呜溜！』,[=UP],[=UP],[=UP]
,Maria's expression finally regained a little of its brightness.,Maria's expression finally regained a little of its brightness. ,[=ST],真里亞の表情がようやく、わずかに明るさを取り戻す。,[=JP],Мария наконец‐то немного посветлела лицом.,A expressão de Maria finalmente recuperou um pouco de seu brilho.,[=UP],真里亞的臉上總算是取回了一絲絲的陽光。,真里亚的脸上总算是取回了一丝丝的阳光。,[=UP],[=UP],[=UP]
,"......That's right. Thinking about it, my world didn't start out with Ange in it.","...That's right. In the beginning, Maria's world didn't have Ange in it. ",[=ST],……そう。元々考えてみれば、真里亞の世界に縁寿はいなかったのだ。,[=JP],.....И правда. В мире Марии изначально не было Энджи.,"......Isso mesmo. Pensando sobre isso, o mundo da Maria não começou com a Ange nele.",[=UP],……對。仔細想一想，真里亞的世界裡本來並沒有緣壽。,……对。仔细想一想，真里亚的世界里本来并没有缘寿。,[=UP],[=UP],[=UP]
,"Even without Ange, everyone was together and it was fun.","Even without Ange, it was fun with everyone. ",[=ST],縁寿がいなくても、みんなが一緒で楽しかった。,[=JP],Даже без Энджи вместе со всеми было весело.,"Mesmo sem a Ange, todos estavam juntos e era muito divertido.",[=UP],沒有緣壽時，真里亞也與大家一起過得很開心。,没有缘寿时，真里亚也与大家一起过得很开心。,[=UP],[=UP],[=UP]
,So it's weird to suddenly get sad just because Ange's gone when she was the last to come in.,"And yet, strangely enough, it suddenly became sad without Ange, who had come in at the end. ",[=ST],なのに、最後に入ってきた縁寿が抜けただけで、急に悲しくなるのはおかしい。,[=JP],"И тем не менее, что странно, без Энджи, пришедшей в конце, внезапно стало грустно.","Por isso é estranho ficar triste de repente só porque a Ange se foi, sendo que ela foi a última a chegar.",[=UP],可是，僅僅是走了一個最後加入的緣壽，真里亞就莫名其妙地突然傷心了起來。,可是，仅仅是走了一个最后加入的缘寿，真里亚就莫名其妙地突然伤心了起来。,[=UP],[=UP],[=UP]
,...All that's happened is that I've returned to the world right before Ange entered it.{n}......So there's nothing to be sad about.,...All that's happened is that I've returned to the world right before Ange entered it. ...So there's nothing to be sad about. ,[=ST],…縁寿が入る直前の世界に戻っただけじゃないか。……なら、悲しいわけなんかないんだ。,…縁寿が入る直前の世界に戻っただけじゃないか。{n}……なら、悲しいわけなんかないんだ。,"Всё, что случилось, так это Мария вернулась в мир до того, как в него вошла Энджи.{n}......Поэтому нечему печалиться.",...Tudo o que aconteceu foi que retornei para o mundo anterior a chegada da Ange.......Então não há nada para se entristecer.,[=UP],…這不就只是變回了緣壽加入前的世界而已嗎？{n}……那麼，就沒理由要傷心呀。,…这不就只是变回了缘寿加入前的世界而已吗？{n}……那么，就没理由要伤心呀。,[=UP],[=UP],[=UP]
Ushiromiya Maria,"""......Yeah. Not lonely. Sakutaro and everyone else is with me.""","""...Yeah. I'm not lonely. Sakutaro and the others are with me."" ",[=ST],「……うん。寂しくないよ。さくたろも、みんなも一緒だもん。」,「……うん。寂しくないよ。さくたろも、みんなも一緒だもん」,"""......Да. Не одиноко. Сакутаро и остальные вместе с Марией.""","""......Sim. Não é solitário. O Sakutaro e todos vocês estão comigo.""",[=UP],「……嗯。不寂寞喲。還有櫻太郎，還有大家與我在一起。」,「……嗯。不寂寞哟。还有樱太郎，还有大家与我在一起。」,[=UP],[=UP],[=UP]
Sakutarou,"‘Uryuu! Loooove you, Maria...!’","‘Uryuu! Loooove you, Maria...!’ ",[=ST],『うりゅー！　真里亞、だーい好き…！』,[=JP],"{p:0:『}Урю! Люблю‐ю тебя, Мария!{p:0:』}","‘Uryuu! Eu te amoooo, Maria...!’",[=UP],『嗚溜——！最——喜歡，真里亞了…！』,『呜溜——！最——喜欢，真里亚了…！』,[=UP],[=UP],[=UP]
